voltage,largest element,smallest element,element difference,element ratio difference,condition number
0,36254984730091.883,0.00073129756681916723,36254984730091.883,49576241430401056.0,1.2262404092931539e+21
10,38068108396237.422,0.0007941087726068887,38068108396237.422,47938153700617104.0,1.227815825199546e+21
20,39971906971040.734,0.00086231483782189821,39971906971040.734,46354191320660656.0,1.7019524669362107e+21
30,41970915136395.664,0.00093637912736660835,41970915136395.664,44822565892120040.0,2.233938371019993e+21
40,44069894355123.453,0.0010168048045915057,44069894355123.453,43341548108467336.0,7.2369258396092832e+20
50,46273844212361.273,0.0011041382495870001,46273844212361.273,41909465802556768.0,1.3971003210810476e+21
60,48588014324137.188,0.001198972771072633,48588014324137.188,40524702058637288.0,4.5470127549184145e+21
70,51017916841497.078,0.0013019526371007386,51017916841497.078,39185693386747648.0,7.842322752093539e+21
80,53569339579966.742,0.0014137774519575653,53569339579966.742,37890927957432608.0,4.4486333624747064e+21
90,56248359805622.992,0.0015352069089967751,56248359805622.992,36638943894787504.0,1.4929756061293758e+22
100,59061358710610.5,0.0016670659516941954,59061358710610.5,35428327625903468.0,7.4471439023672161e+23
-150,2555684555425.6445,4.1380942347319121e-05,2555684555425.6445,61759940940330352.0,9.0208036260700083e+17
-140,2633961696158.561,4.2420021037591452e-05,2633961696158.561,62092418431957328.0,37493490457465096.0
-130,2715331766652.2231,4.3485191074830099e-05,2715331766652.2231,62442677599820840.0,53146840012928440.0
-120,2799744151634.373,4.4577107614792711e-05,2799744151634.373,62806770143724880.0,3.6965231049091917e+17
-110,2887183472551.0977,4.5696442264248991e-05,2887183472551.0977,63181799927779304.0,2.4850545903094816e+17
-100,2977661626807.4561,4.6843883494067122e-05,2977661626807.4561,63565644107721840.0,4.7718673842559565e+17
-90,3071211813849.9048,4.8020137062672421e-05,3071211813849.9048,63956748183404400.0,50975391223923736.0
-80,3167884058830.7622,4.9225926450139367e-05,3167884058830.7622,64353975380016296.0,31607741294486792.0
-70,3267741865286.0288,5.0461993303183537e-05,3267741865286.0288,64756495956331440.0,1.2494906472454179e+17
-60,3370859719183.498,5.1729097891327347e-05,3370859719183.498,65163705855938392.0,1.4514072877940448e+17
-50,3477321235199.543,5.3028019574520283e-05,3477321235199.543,65575166923080424.0,67716046022842960.0
-40,3587217787690.6465,5.43595572825009e-05,3587217787690.6465,65990562966660176.0,87598047583719168.0
-30,3700647507706.2222,5.5724530006195863e-05,3700647507706.2222,66409667471304944.0,2.7157149253814288e+17
-20,3817714556681.5962,5.7123777301457861e-05,3817714556681.5962,66832319868037928.0,2.2673840140758205e+17
-10,3938528609518.772,5.8558159805452526e-05,3938528609518.772,67258408095536536.0,1.837522726003175e+17
0,4063204496389.605,6.0028559766011892e-05,4063204496389.605,67687855784442576.0,3.4775949261200454e+17
10,4191861965123.1431,6.153588158427982e-05,4191861965123.1431,68120612839225360.0,2.3847978222103971e+17
20,4324625535477.5591,6.3081052370983501e-05,4324625535477.5591,68556648516961536.0,2.304368032314968e+17
30,4461624423708.9043,6.4665022516672736e-05,4461624423708.9043,68995946341139112.0,1.3041585964201344e+18
40,4602992521207.8428,6.6288766276278229e-05,4602992521207.8428,69438500364051056.0,8.8152397032361203e+17
50,4748868415013.8682,6.7953282368347987e-05,4748868415013.8682,69884312420290792.0,7.826158347599904e+17
60,4899395441060.0801,6.9659594589330617e-05,4899395441060.0801,70333390108625384.0,5.401234662893552e+17
70,5054721763295.6523,7.1408752443283453e-05,5054721763295.6523,70785745309167448.0,3.7133115207101891e+19
80,5215000473562.7197,7.3201831787392564e-05,5215000473562.7197,71241393093948392.0,7.3382201624629391e+18
90,5380389708408.6436,7.503993549370187e-05,5380389708408.6436,71700350926610560.0,2.3085636056678349e+18
100,5551052779998.5283,7.6924194127458355e-05,5551052779998.5283,72162638074580256.0,5.4957350461753938e+18
-150,1.0526220498159084e+20,0.0015052312030687535,1.0526220498159084e+20,6.9930921420569857e+22,6.8984541022087194e+17
-140,6.5763150967275454e+19,0.0014278167219450475,6.5763150967275454e+19,4.6058538155856175e+22,1.0514419144042152e+18
-130,4.1086032480232899e+19,0.0013543836902328568,4.1086032480232899e+19,3.0335593064598302e+22,5.259864080109239e+17
-120,2.5668952769554514e+19,0.0012847273408241886,2.5668952769554514e+19,1.998007822662757e+22,1.9941590763895652e+19
-110,1.6037103961157018e+19,0.0012186534378433186,1.6037103961157018e+19,1.3159692052843408e+22,1.0348494239800992e+18
-100,1.0019591793954707e+19,0.0011559777350224332,1.0019591793954707e+19,8.6676338915474565e+21,3.3806127100320794e+18
-90,6.2601450589227766e+18,0.0010965254619331732,6.2601450589227766e+18,5.7090740491207081e+21,1.5571233648280891e+18
-80,3.9114301873347553e+18,0.0010401308366414393,3.9114301873347553e+18,3.760517474863722e+21,1.9078199877169969e+18
-70,2.444073581430784e+18,0.00098663660342649989,2.444073581430784e+18,2.477177081148963e+21,2.7383103379698237e+18
-60,1.5273478729935478e+18,0.00093589359427534728,1.5273478729935478e+18,1.6319674398200764e+21,1.941289745822577e+17
-50,9.5463038696045594e+17,0.00088776031292951989,9.5463038696045594e+17,1.075324468842577e+21,1.3526067009166434e+17
-40,5.9683314389034598e+17,0.00084210254032452379,5.9683314389034598e+17,7.0874164998996728e+20,1.2726936040115418e+17
-30,3.7330814615468262e+17,0.00079879296032161714,3.7330814615468262e+17,4.6734030555849923e+20,65390857184303600.0
-20,2.3367038813742547e+17,0.000757710804688319,2.3367038813742547e+17,3.083899380761038e+20,66442486958904976.0
-10,1.4644173981518557e+17,0.0007187415163376758,1.4644173981518557e+17,2.0374743421164087e+20,2.4935450350904663e+18
0,91956186794081200.0,0.00068177642988722861,91956186794081200.0,1.3487733333534502e+20,35290165516758400.0
10,57927362674364480.0,0.00064671246864692869,57927362674364480.0,8.9572051696423666e+19,60097168942455728.0
20,36679354723113696.0,0.00061345185719105131,36679354723113696.0,5.9791741264042525e+19,1.0259670739390964e+18
30,23416643407830628.0,0.00058190184871261951,23416643407830628.0,4.0241569019993391e+19,5.9639530689641344e+17
40,15143243225500902.0,0.00055197446640007307,15143243225500902.0,2.7434680673299522e+19,65178287130586704.0
50,9987433553812816.0,0.00052358625811500727,9987433553812816.0,1.9075049046873666e+19,1.7226545481519581e+17
60,6779882817613992.0,0.00049665806368690848,6779882817613992.0,1.3651007228764148e+19,76325416671196352.0
70,4790080725920684.0,0.00047111479417599191,4790080725920684.0,1.0167544694279498e+19,4.7718265472337984e+17
80,3561673853222743.5,0.00044688522248861152,3561673853222743.5,7.9699969343101501e+18,1.1788518858646736e+17
90,2828148931919146.0,0.00042390178476138572,2828148931919146.0,6.6717080078139095e+18,2.4680212427094758e+17
100,2603965043049842.5,0.00040210039196019197,2603965043049842.5,6.4759077462118871e+18,7.6682209271644672e+17
-150,4.3978379320994624e+17,4.0341764968392273e-06,4.3978379320994624e+17,1.0901451474780944e+23,3.0581946376342077e+20
-140,3.780574896901728e+17,6.9393089240275357e-06,3.780574896901728e+17,5.448056770914737e+22,1.7189805900977894e+20
-130,3.2507317811364557e+17,1.1936515018819025e-05,3.2507317811364557e+17,2.7233508071756077e+22,1.3341525112279568e+20
-120,2.7959576329911795e+17,2.0532360261574481e-05,2.7959576329911795e+17,1.3617322107014195e+22,1.8969801528264004e+19
-110,2.4056476117268227e+17,3.5318333470567088e-05,2.4056476117268227e+17,6.8113282121071602e+21,1.7755498051607527e+19
-100,2.0706961747850822e+17,6.0752132889106447e-05,2.0706961747850822e+17,3.4084337064590238e+21,1.5911207008933194e+19
-90,1.7832851535365926e+17,0.00010450157999814548,1.7832851535365926e+17,1.7064671687913615e+21,4.0436864207542256e+19
-80,1.5367017859904922e+17,0.00017975632628475146,1.5367017859904922e+17,8.5488050281813587e+20,2.8078766189269123e+19
-70,1.3251824719052752e+17,0.00030920428992521891,1.3251824719052752e+17,4.285782943780537e+20,2.1486266002011333e+19
-60,1.1437786143186035e+17,0.00053187164471033737,1.1437786143186035e+17,2.1504786459175069e+20,2.2019817425496724e+21
-50,98824142547945408.0,0.00091488849173242636,98824142547945408.0,1.080176911623543e+20,1.7210805364089156e+20
-40,85492301647996064.0,0.0015737273468682169,85492301647996064.0,5.4324722651690148e+19,1.378733743621739e+18
-30,74069146881627168.0,0.0027070159748005689,74069146881627168.0,2.7361917170468114e+19,1.9474180835552919e+18
-20,64285791147568400.0,0.004656419997027041,64285791147568400.0,1.3805840364188066e+19,2.1459716082112412e+18
-10,55911390652283776.0,0.0080096487758298789,55911390652283776.0,6.9805046659478252e+18,7.5822249309179187e+18
0,48747768604209312.0,0.013777638948615776,48747768604209312.0,3.5381801472673198e+18,7.4851402389134528e+17
10,42624798926866152.0,0.023699333180654571,42624798926866152.0,1.7985653267940961e+18,1.5916988863077911e+18
20,37396442560083856.0,0.040765939309514568,37396442560083856.0,9.1734529348513523e+17,3.9612774525406408e+18
30,32937344104542040.0,0.07012272434498619,32937344104542040.0,4.6970998933952678e+17,6.8439976995399885e+18
40,29139909604198124.0,0.12062021758481273,29139909604198124.0,2.4158395820923408e+17,2.7445326475339547e+19
50,25911797457349784.0,0.20748248197872315,25911797457349784.0,1.2488667578213654e+17,1.2028734232187488e+19
60,23173764060624664.0,0.30255563142209968,23173764060624664.0,76593398548561840.0,1.0406981903439281e+18
70,20857814044813160.0,0.29045979461879612,20857814044813160.0,71809642612284008.0,2.0747094288261752e+18
80,18905612049251176.0,0.27884753588437328,18905612049251176.0,67799100283570600.0,4.6627998670738555e+18
90,17267119067358388.0,0.26769952230681349,17267119067358388.0,64501867312143896.0,4.088008449036615e+17
100,15899421621565380.0,0.25699719388236547,15899421621565380.0,61866129280940624.0,6.0214932792661043e+17
-150,423345116.31648082,0.37882151826108129,423345115.93765926,1117531861.0721426,1.0686800792398676e+18
-140,429077068.6963464,0.39113984899082893,429077068.30520648,1096991446.4184568,4.9957630040884398e+18
-130,434927753.91836655,0.40385874110543146,434927753.51450783,1076930395.8307149,3.1187279438041544e+18
-120,440895768.92024517,0.41699121986184573,440895768.50325394,1057326264.7264353,1.4349504064526131e+19
-110,446979965.10453123,0.43055073406589123,446979964.67398041,1038158641.3370873,3.1086799692489907e+18
-100,453179427.8802582,0.44455116984500143,453179427.43570703,1019408919.8736447,8.1865868531306445e+18
-90,459493458.03069049,0.45900686486883291,459493457.5716837,1001060099.9660356,1.4255109252483926e+19
-80,465921554.74708402,0.47393262303229078,465921554.27315134,983096609.31557953,6.7240445321414728e+18
-70,472463400.18245351,0.48934372961601208,472463399.69310975,965504146.85643435,7.3938157451819295e+18
-60,479118845.39217246,0.50525596693982722,479118844.88691658,948269544.03733444,8.4170844799887933e+18
-50,485887897.53994602,0.52168563052523576,485887897.01826036,931380642.11343443,3.1675431558760665e+19
-40,492770708.25838131,0.53864954578344415,492770707.71973169,914826183.58410752,1.9777231019221242e+19
-30,499767563.0631209,0.5561650852460569,499767562.50695586,898595716.1298883,1.0531574533784646e+19
-20,506878871.72839433,0.57425018635606717,506878871.15414411,882679507.59375298,1.9295188521699803e+19
-10,514105159.53994632,0.59292336983736582,514105158.94702297,867068470.72153902,2.4272832998259364e+19
0,521447059.34869927,0.61220375866158105,521447058.73649544,851754096.52613533,2.0996716367355171e+19
10,528905304.35524642,0.63211109763167239,528905303.72313529,836728395.27243435,3.2162136096250847e+19
20,536480721.56142694,0.65266577360233458,536480720.9087612,821983844.1969558,2.3033202040132927e+19
30,544174225.83084512,0.67388883635791763,544174225.15695632,807513341.17934811,4.1813352110272037e+19
40,551986814.50531161,0.69580202016924642,551986813.80950963,793310163.67421103,2.4997811528783897e+19
50,559919562.52885699,0.7184277660514119,559919561.81042922,779367932.29228866,7.9812379705980723e+18
60,567973618.03522122,0.74178924474533303,567973617.293432,765680578.49128652,5.6602389466156286e+19
70,576150198.35861135,0.76591038044661919,576150197.59270096,752242315.89947295,1.285083128374679e+20
80,584450586.43105769,0.79081587530603736,584450585.64024186,739047614.85077858,1.4756978241744857e+19
90,592876127.53293622,0.75526234528384595,592876126.77767372,784993626.69817579,7.2440470071340466e+19
100,601428226.36616707,0.58234622902883026,601428225.78382087,1032767443.809432,1.1843705110195087e+19
-150,1.0526220498159084e+20,0.0015052312030687535,1.0526220498159084e+20,6.9930921420569857e+22,4.4646190625353626e+17
-140,6.5763150967275454e+19,0.0014278167219450475,6.5763150967275454e+19,4.6058538155856175e+22,2.2853909434435561e+18
-130,4.1086032480232899e+19,0.0013543836902328568,4.1086032480232899e+19,3.0335593064598302e+22,1.1588508949239483e+18
-120,2.5668952769554514e+19,0.0012847273408241886,2.5668952769554514e+19,1.998007822662757e+22,1.7323922926805361e+18
-110,1.6037103961157018e+19,0.0012186534378433186,1.6037103961157018e+19,1.3159692052843408e+22,3.3304432589839565e+17
-100,1.0019591793954707e+19,0.0011559777350224332,1.0019591793954707e+19,8.6676338915474565e+21,3.9354156819690414e+18
-90,6.2601450589227766e+18,0.0010965254619331732,6.2601450589227766e+18,5.7090740491207081e+21,9.5669068071145792e+17
-80,3.9114301873347553e+18,0.0010401308366414393,3.9114301873347553e+18,3.760517474863722e+21,6.3805905741418414e+18
-70,2.444073581430784e+18,0.00098663660342649989,2.444073581430784e+18,2.477177081148963e+21,1.7293328802720087e+18
-60,1.5273478729935478e+18,0.00093589359427534728,1.5273478729935478e+18,1.6319674398200764e+21,1.6855424913909473e+18
-50,9.5463038696045594e+17,0.00088776031292951989,9.5463038696045594e+17,1.075324468842577e+21,1.7013585977484749e+17
-40,5.9683314389034598e+17,0.00084210254032452379,5.9683314389034598e+17,7.0874164998996728e+20,3.0050319763030733e+17
-30,3.7330814615468262e+17,0.00079879296032161714,3.7330814615468262e+17,4.6734030555849923e+20,83673823526344912.0
-20,2.3367038813742547e+17,0.000757710804688319,2.3367038813742547e+17,3.083899380761038e+20,1.7393575489677475e+17
-10,1.4644173981518557e+17,0.0007187415163376758,1.4644173981518557e+17,2.0374743421164087e+20,51450669240098800.0
0,91956186794081200.0,0.00068177642988722861,91956186794081200.0,1.3487733333534502e+20,20924451519139884.0
10,57927362674364480.0,0.00064671246864692869,57927362674364480.0,8.9572051696423666e+19,1.2522825958927336e+17
20,36679354723113696.0,0.00061345185719105131,36679354723113696.0,5.9791741264042525e+19,66660677353466624.0
30,23416643407830628.0,0.00058190184871261951,23416643407830628.0,4.0241569019993391e+19,1.439855364329913e+17
40,15143243225500902.0,0.00055197446640007307,15143243225500902.0,2.7434680673299522e+19,82657806323091456.0
50,9987433553812816.0,0.00052358625811500727,9987433553812816.0,1.9075049046873666e+19,1.7901488190169498e+17
60,6779882817613992.0,0.00049665806368690848,6779882817613992.0,1.3651007228764148e+19,1.1433708186994006e+17
70,4790080725920684.0,0.00047111479417599191,4790080725920684.0,1.0167544694279498e+19,8.7973864626191987e+17
80,3561673853222743.5,0.00044688522248861152,3561673853222743.5,7.9699969343101501e+18,59530074356586392.0
90,2828148931919146.0,0.00042390178476138572,2828148931919146.0,6.6717080078139095e+18,1.4493970883516605e+17
100,2603965043049842.5,0.00040210039196019197,2603965043049842.5,6.4759077462118871e+18,1.1657304448219277e+17
-150,689223.39894502959,5.0520764103363884e-09,689223.39894502459,136423787560873.06,25022289545513104.0
-140,736540.52557028504,4.7275132729148433e-09,736540.52557028015,155798721875646.06,39862211251247256.0
-130,787106.22397563653,4.4238012116879081e-09,787106.22397563222,177925314974836.97,44343490276779936.0
-120,841143.51819085469,4.13960068026739e-09,841143.5181908505,203194361765474.09,22417938084865120.0
-110,898890.74400054186,3.8736581894311364e-09,898890.74400053802,232052158461753.19,25386217908904120.0
-100,960602.60014306521,3.6248007785083414e-09,960602.6001430616,265008384967950.47,16902604430161158.0
-90,1026551.2716796232,3.3919308419425182e-09,1026551.2716796196,302645106729749.69,2.2222102621377507e+17
-80,1097027.6304881531,3.1740212882141997e-09,1097027.6304881501,345627055042650.44,1.1790165048955968e+17
-70,1172342.5181769577,2.9701110097714826e-09,1172342.5181769549,394713367385940.5,20066418208690984.0
-60,1252828.117076434,2.7793006439881352e-09,1252828.1170764312,450770995137358.88,3.2094391778803162e+17
-50,1338839.4153557881,2.600748606452652e-09,1338839.4153557855,514790015472478.81,46770407221928632.0
-40,1430755.7727267328,2.4336673790927552e-09,1430755.7727267302,587901117884114.12,44685650960072832.0
-30,1528982.5936398457,2.2773200367638171e-09,1528982.5936398434,671395574164711.88,1.4633818605937101e+17
-20,1633953.1153533414,2.1310169969814478e-09,1633953.1153533396,766748044557040.5,40829102846526616.0
-10,1746130.3187606863,1.9941129784626773e-09,1746130.318760684,875642622870260.62,70446952974379136.0
0,1866008.970404909,1.8660041550611373e-09,1866008.9704049081,1000002580564335.4,3.533945057399287e+17
10,1994117.8046860809,1.7461254925434503e-09,1994117.804686079,1142024335136072.5,85371668788687072.0
20,2131021.8558867527,1.6339482564604537e-09,2131021.8558867518,1304216242748768.0,1.338906202100877e+17
30,2277324.9503009617,1.5289776801215346e-09,2277324.9503009603,1489442900252110.2,1.9102307039481043e+17
40,2433672.3694585003,1.4307507823864864e-09,2433672.3694584989,1700975739044604.8,1.7888272285040264e+18
50,2600753.6961908573,1.3388343256500826e-09,2600753.6961908559,1942550804355900.0,1.3489086415621554e+17
60,2779305.8560916008,1.2528229050128964e-09,2779305.8560915999,2218434740433637.2,51251096801891200.0
70,2970116.3677858161,1.1723371602104962e-09,2970116.3677858142,2533500147050293.0,26584838706205016.0
80,3174026.816514547,1.0970221024145971e-09,3174026.8165145461,2893311638414910.0,8049847888013384.0
90,3391936.5654909923,1.0265455485263802e-09,3391936.5654909918,3304224123673969.0,31657740620300968.0
100,3624806.7230198542,9.6059665605631198e-10,3624806.7230198523,3773495046194873.5,9141737922645926.0
