voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1
-150.0,0.000000000000004971959143630809896725142361985236755227983558812859421166284555912145354132839491842215520880778399,0.000000000000001444336799013854793155414476920763049218195358554501889831909510556046753182819409552632408809255916,0.000000000000003466560454708660832103403454827056474741027756988058779968690038455560848283270144761124696100222768,0.0000000000000003762874589478290897426909061574554884424353807554078108705018380010656691032362299776484064175216888,0.000000000000004971959143630809896725142361985236755227983558812859421166284555912145354132839491842215520880778399,0.000000000000002063238316298561903979289928347850177212382449606322293513769912446564932149740789876551980531226826,0.000000000000003466560454708660832103403454827056474741027756988058779968690038455560848283270147322944813588928595,0.0000000000000003762874589478290897426909061574554884424353807554078108705018380010656691032362299379227065122258889
-140.0,0.0000000000000006511634682388400772446441673088752543135009547725189510196894310873383159514984756714303664055618455,0.000000000000002428658584230598973898023115366004651820664925563814478259443720817393895560017796998114583154198259,0.00000000000000003276756367772287792087387800891775375096300466664722023789131859485046280658391346533462086050608429,0.000000000000002437634666530020643265901068338268508295549012454152731015874887698695155513313046360054957651384191,0.0000000000000006511634682388400772446441673088752543135009547725189510196894310873383159514984756714303664055618455,0.000000000000001506669593924795369228718412496341894906324810421500459152781973283097263593586329190741287589406464,0.00000000000000003276756367772287792087387800891775375096300466664722023789131859485046280658391348955015234407214993,0.000000000000001339678119771023522738445536628407947385988115956019419347534351568230436260025508487701289745878624
-130.0,0.000000000000001023722409405083944798682187816554381161519854186506340769763465173808731529405833857107049352182358,0.0000000000000006872898419668266391694663025583789000241278571114566754964216192177091637547698731815147930155068797,0.0000000000000009459451918238545588738959918429331308378653843498483777189492474221991787349235633407473870900225583,0.0000000000000009459451918238545588738959918429331308378653843498483777189492474496480924038984933512669552868341925,0.000000000000001023722409405083944798682187816554381161519854186506340769763465173808731529405833857107049352182358,0.000000000000001023722409405083944798682187816554381161519854186506340769763465173808731529405833857107049352182358,0.0000000000000009459451918238545588738959918429331308378653843498483777189492474221991787349235640398095999426547968,0.0000000000000009459451918238545588738959918429331308378653843498483777189492474496480924038984932514009248793153012
-120.0,0.0000000000000002329186597248366844561099382399174355944829695084157622122264576542446957666551026864360912346083378,0.0000000000000007081380785297141367263717314662958690576232717054638967341753387610901466396415361847995137431408738,0.0000000000000003128485387072965199890074936231944712578634825801037461360306367751121440198065329134002189062401841,0.00000000000000133408628143119916080217580394159637010647786216709622136648016744803384852909970103562626988551795,0.0000000000000002329186597248366844561099382399174355944829695084157622122264576542446957666551026864360912346083378,0.0000000000000002329186597248366844561099382399174355944829695084157622122264576542446957666551026864360912346083378,0.0000000000000003128485387072965199890074936231944712578634825801037461360306367751121440198065331445981716488971192,0.000000000000001334086281431199160802175803941596370106477862167096221366480167448033848529099700894783119247176506
-110.0,0.000000000000002667958641520618271530239225095064262840945305498122040937756198379702450242872510488500171660101461,0.000000000000001470250065560280862752535281832610966010991907589547929551426639305639923543949515561474494489438799,0.000000000000002925620266077857495052726016281240722064322523588211903013244568387164271958553479885325483659927455,0.000000000000002015184194337629547320823876413131802028701510653387999494287844199926964681240433726525750309964716,0.000000000000002667958641520618271530239225095064262840945305498122040937756198379702450242872510488500171660101461,0.0000000000000007002945524429210999668684611638909894774504375054645722316433513294568706660704473940882570994987724,0.00000000000000292562026607785749505272601628124072206432252358821190301324456838716427195855348204738581743847353,0.000000000000002015184194337629547320823876413131802028701510653387999494287844199926964681240433513777223473593995
-100.0,0.0000000000000003485855150100897149797907962756403034569973219107048363348897211882862001073685627052144583461668292,0.00000000000000119132551122462981059154284506179964961008561825746187830467685476407990564838957362954199562251355,0.0000000000000001661141141050849418613287897890696326437714784535284293804804317926628391273830205438200219869837838,0.0000000000000007150923874845835021250565556439999130985519267025950852146506998578951987540267897600225675492357977,0.0000000000000003485855150100897149797907962756403034569973219107048363348897211882862001073685627052144583461668292,0.0000000000000007763385778530673609718279188693736237534092497351955904014359922861656739284124894648699189380891387,0.0000000000000001661141141050849418613287897890696326437714784535284293804804317926628391273830206665798829134495095,0.0000000000000008248880421604832141778021088149859691895080163524084163814847534709416706793555434460314600121811432
-90.0,0.000000000000001119628575008371859811586456562482606520385480305709281851372870496874585305736646713981304508816223,0.0000000000000006918755121653942138195493339687492862239735524812185277848265993989951114846927199543258439168939138,0.00000000000000147504026156940103402143509239518998109283882320450384681024757079433210419005038065764991884590281,0.0000000000000004463836952588439269016120880970660004988927456672294486093483674339811545032028072569986729290898678,0.000000000000001119628575008371859811586456562482606520385480305709281851372870496874585305736646713981304508816223,0.000000000000000349673061891012097025919635893762629986844010221625924531589582520691532427857578546595067118876197,0.000000000000001475040261569401034021435092395189981092838823204503846810247570794332104190050381747718263409613566,0.0000000000000003770837148104039134939795606853294201832779267063705351419070346638673849367628460013881182536041926
-80.0,0.000000000000000414820907418327318027485043623305476078763286843328351108989781269883916698654274220034796640979618,0.0000000000000005859221325555183764242998926607988041973280579731246527356082897090357062270718449238921746343886398,0.0000000000000008578544312600546002110018901753002503519610096814632620421616002386687298530764953621523772665306506,0.0000000000000001441826758667064718681557945638908857607464269576766094577402517538666623384395976483713508780212619,0.000000000000000414820907418327318027485043623305476078763286843328351108989781269883916698654274220034796640979618,0.0000000000000004406852182676279739565892015641611645140605688056531570241027609258750309434335792992761245428650009,0.0000000000000008578544312600546002110018901753002503519610096814632620421616002386687298530764959961147063797374908,0.0000000000000001441826758667064718681557945638908857607464269576766094577402517538666623384395976331495900225327206
-70.0,0.000000000000001016394614615016693348942485940255464328447254818520874998553746932747396165948296011109592702988967,0.0000000000000001608884889290614013648682407527888237356233991695393668654612047369884485238604424917986715191443483,0.000000000000001318234248475122500761739133379607281173060165053654471308481841323346009728962235539822654812486698,0.0000000000000003575222700610000203002155431334792903771943806177878235986838722091893803823356428086500268357087472,0.000000000000001016394614615016693348942485940255464328447254818520874998553746932747396165948296011109592702988967,0.00000000000000001021273620812965703194660828470450438294137196025693476115730370216334100455712821206671687986451006,0.000000000000001318234248475122500761739133379607281173060165053654471308481841323346009728962236514009910863093512,0.000000000000000357522270061000020300215543133479290377194380617787823598683872209189380382335642770905419429399789
-60.0,0.000000000000000244696281358668174811882471787866729979051266213996481182895258364715474936990438129358882405328951,0.00000000000000009750616891571394198174722628711992625807827604559612207034175851358810411984470327837189439268876578,0.0000000000000004222271287094883751699340213047101550778909004464382242295690922331274693198552328300399787958769889,0.0000000000000001816489720079600411201665211357131534223675926275350971880182026386281262694529120304602871505968214,0.000000000000000244696281358668174811882471787866729979051266213996481182895258364715474936990438129358882405328951,0.00000000000000009750616891571394198174722628711992625807827604559612207034175851358810411984470327837189439268876578,0.000000000000000422227128709488375169934021304710155077890900446438224229569092233127469319855233142069717382497689,0.0000000000000001816489720079600411201665211357131534223675926275350971880182026386281262694529120112831065709639812
-50.0,0.0000000000000002570946091287488058470146726432160874800621409447708598448132371953629373739895317135148993528357785,0.0000000000000004273102914200154277402447235067572249941969435744143466616607965612442207396807511019346386347999003,0.0000000000000003757455896076589383849657652514870764499958780901575826887243573502369674207771205190117645240642906,0.0000000000000005678879852904834344772704833007126746091690349773309122306839511730682932901024404152907323741826403,0.0000000000000002228743641013105941676517028357174218563491867188115995194895355075325794683060175727418216730340068,0.00000000000000003377747360447599342757057072052257032149796997588285292043822715119510482432033848305225572267936248,0.0000000000000003757455896076589383849657652514870764499958780901575826887243573502369674207771207966912174258757969,0.000000000000000567887985290483434477270483300712674609169034977330912230683951173068293290102440355337238982311165
-40.0,0.0000000000000003314849743015245890174486192565313511315059595782648867618437784468908134810483112562623036574825705,0.00000000000000001071747597285752777618107881845530510562358268132771649139323843141276557578683015146046273493530979,0.000000000000001136929855547639956847267981086334801878103928784446520101254319153584709878991647542903880870310464,0.0000000000000007570451876116300760625928111131746656908886176748334425266331056714669308329293526423695114636315572,0.0000000000000003314849743015245890174486192565313511315059595782648867618437784468908134810483112562623036574825705,0.0000000000000001818187011100485861729959278559486332241883538111240181180117468705645551042044008553218459311442499,0.00000000000000113692985554763995684726798108633480187810392878444652010125431915358470987899164838310551997896867,0.0000000000000007570451876116300760625928111131746656908886176748334425266331056714669308329293525624461730087678587
-30.0,0.00000000000000002239467611350830160959302197494484442571298951983990379479917109623862770302767246934198301088364573,0.0000000000000001315964265099636509475403421587991508809953044969767676691574864989979828725481411641348639468243677,0.0000000000000002157951279468165137122072928480438184046527356696041191791091682504336131213105622661144109641232935,0.0000000000000002782853180947321905251476964213934340046496677545558710716440730082755105426688292571631267237669945,0.000000000000000003270507657070357149929205380679154792071726149629541449193605169634140726234963136237825248967683028,0.000000000000000003270507657070357149929205380679154792071726149629541449193605169634140726234963136237825248967683028,0.0000000000000002157951279468165137122072928480438184046527356696041191791091682504336131213105624255889988886731284,0.0000000000000002782853180947321905251476964213934340046496677545558710716440730082755105426688292277837818325149549
-20.0,0.0000000000000001661379965985949281225049291041275390205252584384605754398014363895310560830376045527600479838198372,0.0000000000000001760644536757871886711247689708591172166042838211320278134355804887725229737975368549647210099980022,0.0000000000000001416839007045712611740805304109575394779554206848297707183820652232397894101613990297148574937357916,0.0000000000000001328052359851780189577833525165076007494348034397035571987030688093763904031604851038560193367935998,0.0000000000000001319177515711567164431419592966288733968123042125013151144777347017006981773540904119869703040180656,0.0000000000000001247340861346298711520803142596111187810348524821931373254500279570269861152722656438071070916953038,0.0000000000000001416839007045712611740805304109575394779554206848297707183820652232397894101613991344205656132117442,0.0000000000000001328052359851780189577833525165076007494348034397035571987030688066314990362629922885167951039703333
