voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150.0,0.0000000007165917927330486140652913957965734322259457794154525548355759159699999999999999999999969478853293037,0.00000000001659179273304861406529139579657343222594577941545255483557591596999999999999999999999763181064281576,0.000000001576591792733048614065291395796573432225945779415452554835575915969999999999999999999999103907096849,0.0000000002834082072669513859347086042034265677740542205845474451644240840300000000000000000000020750785085362
-140.0,0.000000000001092435940095689121903578410052760897572143048051179045847189040000000000000000000000183088078039164,0.0000000001289075640599043108780964215899472391024278569519488209541528109599999999999999999999993153631125046,0.000000003798907564059904310878096421589947239102427856951948820954152810959999999999999999999999849515589506,0.000000001201092435940095689121903578410052760897572143048051179045847189040000000000000000000002755985767201
-130.0,0.00000000009285718586462469400930863694349714800872375334984301803728509171000000000000000000000060078218961549,0.00000000001714281413537530599069136305650285199127624665015698196271490829000000000000000000000041534615767302,0.00000000001714281413537530599069136305650285199127624665015698196271490829000000000000000000000041534615767302,0.000000005157142814135375305990691363056502851991276246650156981962714908289999999999999999999999887789584674
-120.0,0.00000000009279125558247117258322067958422184010942244851039215763637991362999999999999999999999937051031624193,0.00000000009279125558247117258322067958422184010942244851039215763637991362999999999999999999999937051031624193,0.000000002657208744417528827416779320415778159890577551489607842363620086369999999999999999999999815310779695,0.000000002587208744417528827416779320415778159890577551489607842363620086370000000000000000000003254510286424
-110.0,0.0000000007052258374056132244000127003373527793174505338726817723221383508499999999999999999999997077937482133,0.00000000004522583740561322440001270033735277931745053387268177232213835085000000000000000000000110170583198975,0.000000002074774162594386775599987299662647220682549466127318227677861649149999999999999999999999074182154483,0.000000002834774162594386775599987299662647220682549466127318227677861649149999999999999999999999455236996367
-100.0,0.00000000006544825748968189951818175438978884142196892749109716600340327275000000000000000000000025795515179844,0.0000000001645517425103181004818182456102111585780310725089028339965967272499999999999999999999991427924225293,0.0000000007654482574896818995181817543897888414219689274910971660034032727500000000000000000000014467003801632,0.000000002705448257489681899518181754389788841421968927491097166003403272750000000000000000000000300318442323
-90.0,0.0000000001994329293775192168326367871394884300264022823359870430201984482800000000000000000000007537718353668,0.0000000000005670706224807831673632128605115699735977176640129569798015517199999999999999999999990508209322011665,0.0000000006805670706224807831673632128605115699735977176640129569798015517199999999999999999999998845727754338,0.000000003119432929377519216832636787139488430026402282335987043020198448280000000000000000000000148030892111
-80.0,0.0000000008808347491481305160010132549005293807902136557249385477989882456900000000000000000000010111138967977,0.000000000019165250851869483998986745099470619209786344275061452201011754309999999999999999999999982224099135,0.000000001069165250851869483998986745099470619209786344275061452201011754309999999999999999999998956336128867,0.0000000002491652508518694839989867450994706192097863442750614522010117543099999999999999999999993829716734628
-70.0,0.0000000001234411380961360154738239364784202082867856757676282295987356561900000000000000000000015123191184281,0.0000000000565588619038639845261760635215797917132143242323717704012643438099999999999999999999998099508058846,0.0000000002565588619038639845261760635215797917132143242323717704012643438099999999999999999999996145435734526,0.0000000007434411380961360154738239364784202082867856757676282295987356561900000000000000000000012810908062642
-60.0,0.000000001808612790911509576051299533795072600812690957100086966040873304370000000000000000000000444926576891,0.00000000004138720908849042394870046620492739918730904289991303395912669562999999999999999999999962022706498913,0.000000000001387209088490423948700466204927399187309042899913033959126695629999999999999999999999846575565663223,0.000000001001387209088490423948700466204927399187309042899913033959126695629999999999999999999999805874674442
-50.0,0.0000000006056008056640970358814447686563619280011386294408401858805930964769999999999999999999996981519623309,0.0000000001443991943359029641185552313436380719988613705591598141194069035230000000000000000000005054061869875,0.0000000007943991943359029641185552313436380719988613705591598141194069035239999999999999999999993920029200398,0.000000002175600805664097035881444768656361928001138629440840185880593096475999999999999999999999953404328597
-40.0,0.0000000007415160571554165406596212784291869650566764334678715311468243876370000000000000000000002253304685134,0.0000000001884839428445834593403787215708130349433235665321284688531756123630000000000000000000003641623341792,0.0000000006884839428445834593403787215708130349433235665321284688531756123620000000000000000000003539740146426,0.0000000004515160571554165406596212784291869650566764334678715311468243876379999999999999999999992812729772456
-30.0,0.00000000003658409216007375609705362619778409114815334067053924719109210891099999999999999999999999563888036461,0.000000001467415907839926243902946373802215908851846659329460752808907891089000000000000000000000014308459829,0.00000000157858409216007375609705362619778409114815334067053924719109210891100000000000000000000021190601684,0.000000003962584092160073756097053626197784091148153340670539247191092108910999999999999999999999923862696896
-20.0,0.000000001289186102858720048539440140135431768844193554001921647752074198133000000000000000000000020827278,0.000000001685186102858720048539440140135431768844193554001921647752074198134000000000000000000000017019645504,0.000000001838813897141279951460559859864568231155806445998078352247925801867000000000000000000000256357171304,0.000000002319813897141279951460559859864568231155806445998078352247925801866999999999999999999999898763009818
-10.0,0.00000000008504786781268387638408951270409231385528135739168851224495605729399999999999999999999997634793497667,0.0000000006569521321873161236159104872959076861447186426083114877550439427059999999999999999999998511290425542,0.000000001453047867812683876384089512704092313855281357391688512244956057295000000000000000000000137100125278,0.0000000004330478678126838763840895127040923138552813573916885122449560572940000000000000000000000670535751766
0.0,0.000000001280568540096282999999999999999999999999999999999999999999999999999723642606236977771987636740390387,0.000000000974978320300579,0.0000000011350493878126144,0.000000001105945557355880699999999999999999999999999999999999999999999999999723642606236977771987636740390387
10.0,0.0000000033769521321873161236159104872959076861447186426083114877550439427059999999999999999999999089629672,0.0000000010209521321873161236159104872959076861447186426083114877550439427050000000000000000000000019076992,0.000000001031047867812683876384089512704092313855281357391688512244956057294000000000000000000000147583992571,0.000000002297047867812683876384089512704092313855281357391688512244956057294000000000000000000000146618768915
20.0,0.0000000005651861028587200485394401401354317688441935540019216477520741981329999999999999999999998105928938842,0.0000000009111861028587200485394401401354317688441935540019216477520741981329999999999999999999998657991955709,0.0000000001691861028587200485394401401354317688441935540019216477520741981339999999999999999999997940762742311,0.000000001999813897141279951460559859864568231155806445998078352247925801867000000000000000000000305048108803
