voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_6 transport over barrier 2
-150.0,0.0000000000009327253956883648360059576147272151529360036742226822674448261428141560755131232573576331031457881043,0.0000000000002078282217399352197049282980996654018164639268043841688404124924879668585855033008582193229715749227,0.0000000000003092124418725827184882890416839380942807352201496006861277430729532142314027132400889115297845870882,0.000000000004027131064662061022377099631307505108632097218171432153178774328986859162924418938909844686006920698,0.000000000001447287036643584226307921783459398697323731002863662282704414309070178988812820006610926817246806101,0.000000000006151566573174112226521750206065063318094149076232581734166152325214562867212131696161786313549455559,0.0000000000000857063202165189143522437660549732949845007780021915457443097478367016694654656083165153118830571679,0.00000000000445167950901971165741387869658860733319589274687756102201780938114268809106258672236582464092108893,0.000000000004197297283959614296830173558140795850285539319938654124096870833793683667650856667959436620115984341,0.000000000003591004691795399244372027124198231934472352549433187636765600409648687645039619847590351842978041139,0.000000000001129744873921936224799696785836030615835820231969653435406604899521842626848359036985985768528112901,0.000000000005908688542765991417622651418118005850510726315092350900755794644052419010827142872599036051777791106,0.0000000000008977017560061775182444329942162845864483463183397892887455664877443592665579426363961940895433682781,0.0000000000003649737629455388428191374506552880751360844314894697706357748922090288566607216141098311872388306776,0.0000000000003373235210911804340600390660413955226458286242135016295574120066276564070114766333685253585474462347,0.000000000003533469389836151819479112221447663167287129436034688108417034666009915773093085618685548441753985677,0.00000000000107967598519404151916769450405309291004104591954653170844678432872169000545977183006596561542229193,0.000000000005806354761418627677164260789561650714982810395841584564074757863381712035143767461616428108877437556
-140.0,0.00000000000004911540845533710023809012797513940296056441067718329335353252296380288491992197246038611286198209851,0.000000000000385454226022329224092406150206538547011289360343449323928070828757491731458174418487268300994644092,0.0000000000003237020192142621111970864245688451797830513907604538088530603842923236735635138496435264320844910118,0.0000000000001288655053338311962048565253937385521315767305329316416718544183431328772394480209385886465968653624,0.00000000000005208521533189352941255522982179070038988832839975389786714624103987484216491977925582441783561746455,0.000000000001546166416955903258261622870249352381953828539212000175876599874238681203739192930354494496266728019,0.0000000000001720865263795301698346969489360010169614820475305618352733705616875453821654293178223867658710786964,0.000000000000406264365740799880043110929237918205959701921325105115615719795057125607818145411912347917267099019,0.0000000000005721658168669503325977012369212735209012367649809139620858971085456368081321588804477739136015199951,0.0000000000002105568501003962422360181430395842826388400823811828803957721917539082068734587268655027236551707196,0.0000000000001199417355815403015190846380276141700854377254995109751942714883085027369415577043001582937116342528,0.000000000001546166416955903258261622870249352381953828539212000175876599874238681203739192930354494496266728019,0.00000000000001962181714402146422838518438698734697095821624948394286994544501028978264187513375601638994426361515,0.000000000000246281342022058566671610947649946032810335130387743013833644304664351780083640897660327645301715311,0.0000000000001720865263795301698346969489360010169614820475305618352733705616875453821654293186764287792016700442,0.0000000000003989739839974736871143425192227445965507539422892462213235180239755351768357737639420146538184659495,0.0000000000002242519204313209382524227250754010571578842097143479063605643441421540315011143851746111028636642059,0.000000000001507736348853352497359866732915957213032400887132849727552176190510493884690935136560527130465760017
-130.0,0.0000000000003589357513212559624206705393233410787852535992541486923302867128575019334700698948906238336083168717,0.00000000000009314570299750402079058804911380215443042884970793041430094646639869108738561680508706268544271588643,0.0000000000002661901332693637289412787728224130454319464435766976972163675253290687421575947424066528535029368668,0.000000000002205687545869024589632414577392800737415833422595955958905339682861123060415054815753241230925203981,0.000000000000626718273483545205286732047327947198290302900357658226742755589859791460067391649051861771928600759,0.000000000003741310592903416301684488023325339660076636554292462847230190483099110008989902044488770653501400613,0.0000000000002956837245806793649509837164105651014215526380043970476999546032825818444356415797899571674721264793,0.000000000001373469208694089910473255434781415317240222927888213068730551589649050287612571704951807305271009393,0.000000000001339136825058261552930708273885832064564821967187219293558251006718788941992032806602114977913204154,0.000000000001069914333146781530295941764316687516492268756576720994711515155762924122600260807543565034236742347,0.000000000000133715399825108301147060456965249174126845306542271046809434618603902709991171125671507198995682105,0.000000000003089317037494997963871265327651909622775386845589618955371825243162034864679746694436505301822760933,0.0000000000003193037379966755765326295213767617535492202754919276901179665768574687022839444553816270130439041809,0.000000000000006395167678186250742166135496211034534492056485554893581159921694415632802791276034192903727971133186,0.000000000000244761195832235962152977524746646317251998192937822387880636289003469378783701336054160338325536854,0.0000000000010808943526046531762678720892690861361841052285993354085184933511138347851854773593182153364199105,0.0000000000001337153998251083011470604569652491741268453065422710468094346186039027099911711256602133705964761355,0.000000000003089317037494997963871265327651909622775386845589618955371825243162034864679746553985903128662225201
-120.0,0.0000000000000009342921473317114751928858916903702984997574377414969586777259170086484957889259855333530168796241809,0.00000000000008155559605150420798945062820642241129743006760223012392510488273422330943812332642050004379376422197,0.00000000000007374659569714218787415196537494075852284004993112426846503332461479020348114099008420557299308971349,0.0000000000003936683983111258959345544275086127712866364895740208045800554255437993365082724168928701629451877261,0.0000000000001008716780714130386411874083474210596336782103245323932862424930613047464855413888695959873294911972,0.000000000002036649108494184223492503697455297711304448227911453547456498333426810640181377607312682451701735967,0.00000000000002855929916398392453451205769646168569110643698995785352490935203650445378225791271883636990083885919,0.00000000000006680880039584638998459815641234638330262697038838044868331134375746675829909990699512884220182334274,0.00000000000002948097389246253815981533718359143744078163056582345822752144822250565449202294589339281657558252593,0.0000000000003042910399240506977230415823960880069950876073099394761912529153873865430646101660534776039855770975,0.00000000000006771201930864066780595782699117722816433206481623686358916834310155454547818758083822247600180819497,0.000000000001947052149717951592361552245843724974619062616206919930791556259363379633486011025021902980095432668,0.00000000000001934255187919778828147926282516416819435450123130180649878839017603160932036827562372084227650879072,0.00000000000009169401806476895786778670256484968054385719693675177565383794078074343834620192727544272870703814005,0.0000000000003714222981580281931473320269087293365702784472119628028966091332460481840281284838191874941576983963,0.00000000000002247433914220948640160488818729491503396580008306547870441817825600025597733732167708225537348061036,0.00000000000005175059239300284036864410849091975408284875078980795863075442231644130360463083317993164916105010417,0.00000000000194705214971795159236155224584372497461906261620691993079155625936276475239637012432802426174619363
-110.0,0.000000000000103780484514533506036873709586189957092830188382386689467382339172556308945986366437146636646353759,0.0000000000002595897771881599157389442282147146702166148789026279645374365821766316677004365080073572971544549137,0.0000000000001118914019494620822840936904021719523311651083701648109438481683625543351986550728251238737397896013,0.000000000001315795882722791870912733499470123197337492056355561595922355939314000859925125182117070654533743473,0.000000000000282675349954162349680883207100067857400061540696644766097529739871595359269607572948626889632103494,0.000000000000317152611051879318032744427450599523232428062847654025451441273273432879748271622654750376488552217,0.0000000000001701410649649936870587098326595320830694441258447102280554532645679607890715917535219785132112203466,0.0000000000003125399903392562685126176347503189082354547498361069547025015080650481591339924733815807481834086856,0.000000000000184473286817152905276726950013639902618086602469581181274550743013777985336035965309372757923555736,0.0000000000008076405822124920953317980606731150779993001311489665249354050584738553954813058984749224047517562517,0.0000000000001491583133464431346622104556789006419473300409016534942046748844045217022333750214050831992224574744,0.00000000000009996782617517816070796259989215482572790264624034092034941256923241997381268939254303248322501566466,0.000000000000157514301009153456736606025015094663940087190375512243723146929571848831548584845209378826087387881,0.00000000000002728148205080857513670151215442056186978912158554149915057835573058561617587844800181680352805309485,0.0000000000002862720807532990038469230480378808035285185164037764205845773840098725455549772516598984829429584771,0.0000000000007725045199473028282216210208254394949854234206766004007530748333511389155588548535567774265387939064,0.0000000000001465231086765539396289471776903249732212892876162260348910001175203470632907545497224464470741287996,0.0000000000002405120752359352291486707592828571577834094881298054170787334697244497755650281270473337299807377538
-100.0,0.0000000000003025261524118534737266771116057210306358747953431578944005378498768605361395333840590463074029910998,0.0000000000001695556435148924251536626417021378155477593542152048342773778166166046409348777594755182365607815246,0.0000000000002769307493826509125014947019527538943849194058035477821316870222911132789158920321665022630928659394,0.000000000000392933557216681320700892790313201953572638345489681431548189869437880817769762424246332604213427962,0.00000000000005219643160543520700116258325703808873441223030710690418670617008810332355166142095846354841717931828,0.0000000000005353172877517876297660968811625773551752169993021411116937467655282383574179343406182001574998896982,0.0000000000006048165340389177097031363794991630793318695204177366550859402404773886369111919397696027062276048049,0.0000000000004403165243194062107095173949316189172123162349350657974410462296908834771083595301349894173344552127,0.0000000000002341378875587403427291737736606934508099754320139300254667203128721059464958883472940183315064013411,0.0000000000003689971147985211324820846819169729626444348364803820094489774035728955733339904700903282130159225133,0.00000000000004165561292587842686810947130273541383024921716539706693200710255122908746985358794186799999857670134,0.0000000000006503878916702824795519266866637148895456632260991401683908782528057821013110031865014561488190815189,0.0000000000001281452937836997758192966326407719995973281707893854846663292514767143189205814502194603443843858735,0.00000000000006033718819017671055522402247726223321124891547513067701784441857000143406148555935636279904224754243,0.00000000000005296379036234780155279778658022421921384736686820583939694764908162315849197384964367719824627710282,0.0000000000004648526846657406018170364187514129125541672372378058419838970489859064569246156111948017135856799793,0.00000000000006163924833920482253702266271610090166939159624655530006070741808982061325820037482145932991410157496,0.0000000000007270284274862265684360003548314572549946818008169887767635860563544138448715947454501697091026424645
-90.0,0.0000000000001413845866717076826676710055506008164279003624291635688159580142368168282365747733055223975555602825,0.00000000000008391880070488941803771566507826699878020070719118350073756889844239577089789347521978932799046905928,0.00000000000006585397602670859098177138713052386448656691310421764856637181319586899575258978642370960172535869919,0.000000000000821774629767521538470033183951272391316504806908591693506964290326157171676697134056835009226948448,0.00000000000007496355935685578805751645491112287891577986317832748210894492398278252177468105720627142293357114022,0.0000000000000475135107121766731276906425301263296861886831217914475914994356057693857786287457703963757112360974,0.0000000000001407394143617726531299587099096099902031277269260576455241295469065837291242424987088643093273623428,0.00000000000008428747059628086348783697687311889948007078462152974261861373691681468467636906070542360371528479822,0.0000000000001744733427779132067237628746887651081857884760199791627692073487215414677359591601287093452363634647,0.0000000000008569106920327108055802102237989479743303815173809578176892945154490712919493899107995937414074639103,0.00000000000008067316947494904396292022388637016115553482863008697728857358556525606631899363342359401326671727034,0.000000000000149627691670382980666642664587433492820267872932105495996396652369238547821142129998858277655580829,0.0000000000002862257702521218138840813769530413038893570328764433478314489298741475789551704202552630483678718608,0.0000000000001379289397937361764804878430240704513111670507369079363106377349447666394445667488652113419547498761,0.000000000000323323811427209307210242511860220015758332238522274322241060882768177905795476799953549881639510081,0.000000000001126909370501774580029976914378430032552640364417046253202888339127042163285402310376640813089732835,0.0000000000001195424383558146707035535742178612748646359395901420021652763971073700116760813012024740437949994165,0.0000000000002007945823440648508958379788656110605842258325574886643369150427034061935613795566083300624685510481
-80.0,0.0000000000002504931704544082964176248899960066378055884086342799447985705572217331472534673736251386671490833756,0.00000000000002840560238322018659914748280945624164612516742265203821184974867612904242688911433276544593626878491,0.000000000000110250318272121076526078701266578197017282356959517735803803889997173984984893022824840758860165889,0.000000000001498489152964147591253142649176545583318825472853382054694411808912995125712993923449783074601206482,0.00000000000008900206025493498336854373244124685172689165217620989351849567492164651081869085241442045185467741506,0.000000000002195628593442188979543095877808446025802637174435011326525332234947563874768568876806775630411910172,0.000000000001044459823058043847133482789421294570488058565456894662371424584174701499642026638238594226201755281,0.0000000000003811405632162517778043647572966489483220470980132294113938351915939818012371769120212153126386735624,0.000000000000509483769156898725127846425879466879464317803452514866232569585501020076632566178526383865064140244,0.000000000001587976311545801505924374797538594333807292719837689527221284101022917025782508339216496730864276218,0.00000000000009569987212423668741142123066221000973891190011000468594075237408570201499567291297704888007287743981,0.000000000002234058661544739740444852015141841194724064826514161774849755918675751193816826602054046239499645782,0.0000000000000868959061494543779262927810304757022382415489181351100849234841983401580549263151868379007928272541,0.00000000000002592712286059408661248084295684262399722749387462535900713332149135837567595029661258656872625064138,0.0000000000001276699706403668740443106835733305050861435155433776646831725079134676610178644370210604837287990302,0.000000000001504857564249713145916862237648936782740090626626498414702459162216720950362661261062915390673590917,0.00000000000008900206025493498336854373244124685172689165217620989351849567492164651081869085240690318759783240902,0.000000000002170045148105348044428498220669357241920658194622319742355073039780073791178508809379232208039234216
-70.0,0.0000000000002648998563727949605671287571064720816525527436408195179282276108400342717671042541150804170944814555,0.000000000000005703843908525999821914100314823032052084090233322022758683829383494525370399421707084305712966500449,0.0000000000003426681246403071412327930808094602717333348615697871020336661950023817188970845555768161962853281495,0.000000000001833501135581295004589966429966351010214228962830052847920334109882390960989929129100749817294498939,0.00000000000008765090892359114782673866630493068002701487402274590705902677427572389018131442790767523032242549625,0.000000000002284006161120572234883905427183131374224448045650352329696489146709261228738665889189121236181884364,0.000000000001197014514203558041207668001404383656094755546718409381119948754658865952555520533726670424650686121,0.0000000000002921353445993379931948406659511562458554547138076481368904150531376854434155642024997096245354289934,0.0000000000002850384491900526682800054139002571573829557232734829806803019125051213531799091819012497386236630762,0.000000000001643327198570958096356133201790806917151621267398371200783471766404618285013979474980568144508512903,0.00000000000007188360098208746421104671967328626214953770019827160883220608575181617870894354435368437966848777738,0.000000000002143461912059815166443197267792429042168941203760887832967168246217604747647894779713388731575416205,0.0000000000001408424379195735666013073381388074961462716883293091249566394641980697853100697388148252927254876958,0.00000000000001425041396303598516590190058153609332838385068416831905286805304442918288959164270287110117144207782,0.0000000000002152465934281388075346146917137720923407393497063672518975438972813446442114603221044681804533100248,0.000000000001705693709091669045476697447520431077001252428486821071207107915997395567797525867615417881620819013,0.0000000000000772418504775288274453487182500567885591538985453074427700114450830166619726977062133754191628753714,0.00000000000210507576403509589212532885175884346772628089756982784229797247527033795039383147231133595617635711
-60.0,0.000000000000167342929083770918462010254755455859971394336806013064348571739828591812609323570721730761656489294,0.00000000000005330600091400918343559485446340670890084700525621270145676408711112808380831434159988561464361074987,0.00000000000001978280505434487705095520886598260484839584530992975146037514044242157277447048092711038652588794854,0.000000000001392743134174784990240606301128972361921416144647989060698599454514153863583322935864597226803048577,0.00000000000005683903465342971097363519908669340979483489177756585009866189571309377095587417788718177730969944387,0.000000000001109449580001752923718707730973339485172430118697519244118433571223649070622648692993015687446610985,0.0000000000003161933977330670189484898919269107675439380993083082238204252738752282506688412098078466773413431313,0.00000000000007012656470874388209737970510352467833241928801575998727943484250649102495126292938194964011098619554,0.00000000000006941498918291822077353680924791973656840501937029256469603652006106784020174617693062532906285767594,0.0000000000009517196726299124581320528690909294033791124093876585157275132600494761901855172887865823902394947079,0.00000000000002493109810885470777920567477502302097035810407984836357558326002334738548323505002652898711576504554,0.000000000001224454303803500543628705954524762627824725326662382614332723189329087350540206239918704930552843175,0.0000000000001807275321261775171337732435590948882934425171196325515928863848321651584939385741753074814702195754,0.000000000000003699581042393069289412981815568436816563717411074949399794061995896459188473064116314923295600938351,0.0000000000000707514175392122105302265645042578766054340500552976915148240595308364026487201743160495960949322857,0.0000000000009006186620729778177786891367624662273333054685944110338698367388858548456577734283837657840505885592,0.00000000000002113201137643111827291778234149309855698268476002377639836880443191033618983440024973563310799086469,0.000000000001250037749140341478743303611663851411706704306475074198502982384496226073507614259186831010210757865
