voltage,largest element,smallest element,element difference,element ratio difference,condition number
-30,632158519452.68701,60895.215482612453,632158458557.47156,10381086.829936396,7.2704179785116287e+19
-20,686358403427.39758,70102.230202843537,686358333325.16736,9790821.2255358044,1.0663913299287237e+20
-10,745215652488.30115,80701.293861348866,745215571787.00745,9234246.649981102,4.97228333048489e+19
0,809130240803.1488,92902.876442747031,809130147900.27234,8709420.7605271395,2.0710843153160857e+20
10,878536497402.76379,87038.853257124749,878536410363.91064,10093612.961644223,1.1045711589298352e+19
20,953906056899.51038,81544.966812561383,953905975354.54358,11697914.588550285,3.2425036059234402e+20
30,1035751063643.7314,76397.854103361809,1035750987245.8772,13557331.888437875,3.0609854175372607e+19
40,1124627651085.9556,71575.626795147196,1124627579510.3289,15712438.737067476,1.8093427406406799e+20
50,1221139719982.304,67057.778143702584,1221139652924.5259,18210262.161765072,1.00518540882055e+20
60,1325943041110.7517,62825.09578910056,1325942978285.656,21105308.705964409,6.1503402216250839e+18
70,1439749710370.4966,58859.580054253915,1439749651510.9165,24460754.03601937,1.8880624063314727e+19
80,1563332986530.6318,55144.367400457959,1563332931386.2644,28349821.75382882,6.432135901641386e+18
90,1697532544493.8999,51663.658714413767,1697532492830.2412,32857381.508296106,2.326323034073095e+19
100,1843260179764.1296,48402.652121769657,1843260131361.4775,38081801.284915589,8.7171512045081201e+18
-150,1048621000.9865661,0.00041439533973635577,1048621000.9861516,2530484540810.0234,3.495794312116352e+17
-140,1072631314.126072,0.00043616492713714847,1072631314.1256355,2459233302334.7192,79212835141402976.0
-130,1145774520.7677665,0.0004590781445215755,1145774520.7673073,2495815874575.8325,59665477133344464.0
-120,1251050364.0892918,0.00048319507063689934,1251050364.0888085,2589120709448.2207,1.450408963281961e+17
-110,1370945518.6078241,0.00050857894036997729,1370945518.6073155,2695639574872.0908,1.424244786509129e+17
-100,1508417697.3227036,0.00053529631054993808,1508417697.3221679,2817911626876.3862,4.7947291192712608e+17
-90,1667141772.9055786,0.00056341723446103401,1667141772.905015,2958982563783.959,1.261648704019539e+17
-80,1851693846.1084425,0.00059301544552324299,1851693846.1078496,3122505256966.1382,2.363092467339925e+18
-70,2067783303.3348427,0.00062416855062223306,2067783303.3342183,3312860446546.8047,1.5473871715222918e+17
-60,2322545425.1539931,0.00065695823359560241,2322545425.1533365,3535301494651.2734,59868830533979984.0
-50,2624910399.1774588,0.00069147046940894164,2624910399.1767673,3796127984209.061,1.8951461471382426e+17
-40,2986068745.1135645,0.0007277957495832847,2986068745.1128373,4102893905087.1118,93570786659518912.0
-30,3420058403.1138763,0.0007660293194650281,3420058403.1131101,4464657312989.458,1.5745053737489505e+18
-20,3944505354.1565571,0.00080627142796044064,3944505354.1557508,4892279717929.0498,53518806314913240.0
-10,4581557993.4194183,0.00084862759038956896,4581557993.4185705,5398785103506.0254,1.392820952528336e+17
0,5359066019.0576725,0.00089320886514874826,5359066019.056778,5999790450092.7842,26445501552295460.0
10,6312067903.3782272,0.00094013214490712969,6312067903.3772869,6714021999536.8428,1.0283644733701344e+17
20,7484667805.3789387,0.00098952046310074528,7484667805.3779488,7563934334339.1855,55194125831508144.0
30,8932403977.1387138,0.00104150331652774,8932403977.1376724,8576452744210.5391,83190762534609824.0
40,10725237465.36599,0.0010962170048906237,10725237465.364893,9783863429883.6777,14940306968592320.0
50,12951323669.736685,0.0011538049881758227,12951323669.735531,11224880982888.5,70945673749245056.0
60,15721771929.386887,0.0012144182628075902,15721771929.385672,12945928442347.387,32387269692271208.0
70,19176652087.74778,0.0012782157575625473,19176652087.746502,15002672259584.785,26810916240784440.0
80,23492574861.55225,0.0013453647502829574,23492574861.550903,17461862930934.738,20299888758023896.0
90,28892258507.477886,0.0014160413064813553,28892258507.476475,20403542167333.168,1.3841089057927493e+18
100,35656602403.306511,0.0014904307409865573,35656602403.305023,23923689590369.305,2.079066440429129e+17
-150,2013254875059.8921,0.0024920921942168171,2013254875059.8896,807857301480209.5,6.781806381004457e+18
-140,2095350632763.0156,0.0028143254230858731,2095350632763.0125,744530328857808.12,8.2766419465981184e+18
-130,2181143592828.2605,0.0031782241465254501,2181143592828.2571,686277459446265.25,4.3435737663440952e+18
-120,2270738098751.2402,0.0035891758084186593,2270738098751.2363,632662822875677.25,2.1042695398055949e+18
-110,2364252517213.5103,0.0040532644614826811,2364252517213.5063,583295893885164.38,2.3766191301222646e+18
-100,2461817813830.5767,0.0045773608403866031,2461817813830.5723,537824720330034.56,7.1537641658044529e+18
-90,2563576502270.209,0.0051692240815296893,2563576502270.2041,495930619728829.62,2.001091456466146e+18
-80,2669681887082.8662,0.0058376165954199966,2669681887082.8604,457323951212796.56,3.3673003649050747e+19
-70,2780297538455.3921,0.0065924337923146453,2780297538455.3848,421740684251788.5,3.4016891380884465e+18
-60,2895596950970.0962,0.007444850581682514,2895596950970.0889,388939565569588.62,6.1553528881258281e+18
-50,3015763349222.2334,0.008407486814383025,3015763349222.2256,358699741766237.0,1.892538444867028e+18
-40,3140989611515.9043,0.0094945941168975926,3140989611515.895,330818734623512.06,1.8176369154710687e+18
-30,3271478289361.4414,0.010722266883655143,3271478289361.4312,305110693928765.44,1.6716831977969833e+18
-20,3407441705554.5181,0.012108680551148596,3407441705554.5054,281404872410421.03,3.9680879005114737e+18
-10,3549102117553.1216,0.013674360681440392,3549102117553.1079,259544281464665.59,5.5746979119098931e+18
0,3696691935934.4736,0.015442486838781603,3696691935934.458,239384496456280.56,2.1942086676485681e+18
10,3850453990105.0415,0.017439235758173938,3850453990105.0239,220792587674049.69,1.2181718928621798e+18
20,4010641835304.165,0.01969416888641284,4010641835304.1455,203646158334264.0,9.1111687554955277e+17
30,4177520096402.8247,0.022240670033075147,4177520096402.8022,187832474929498.0,4.9766636122495686e+17
40,4351364845144.6738,0.025116439610781846,4351364845144.6489,173247678117432.84,4.0320682757667744e+17
50,4532464008377.3018,0.028364052781858919,4532464008377.2734,159796064519953.75,78663986821755584.0
60,4721117805532.5381,0.032031589774639831,4721117805532.5059,147389431456516.69,3.679546779876256e+17
70,4917639214178.0039,0.03617334770110972,4917639214177.9678,135946477909954.16,43396715649513696.0
80,5122354462911.1357,0.040850644414201352,5122354462911.0947,125392256018619.8,6.8932479863626363e+18
90,5335603551227.2451,0.04613272630568073,5335603551227.1992,115657668178397.36,31430256589893976.0
100,5557740796284.582,0.05209779348437861,5557740796284.5293,106679005473639.8,30637350340214600.0
-150,7.1650115082351591e+19,0.1233548506015536,7.1650115082351591e+19,5.8084554221371805e+20,1.9501222994393045e+20
-140,7.5989466095106097e+19,0.17765885494028974,7.5989466095106097e+19,4.2772687080892072e+20,6.7920622692652016e+19
-130,8.0591621763009921e+19,0.25586889031745463,8.0591621763009921e+19,3.1497233471025139e+20,1.2438037652346872e+20
-120,8.5472498350246265e+19,0.36850901157890148,8.5472498350246265e+19,2.3194140621971128e+20,1.3960591528321556e+20
-110,9.0648976059473904e+19,0.53073623544610837,9.0648976059473904e+19,1.7079854361795976e+20,1.3969671379680194e+20
-100,9.6138957410934063e+19,0.76438009048578182,9.6138957410934063e+19,1.2577375916454792e+20,1.4355932038267686e+20
-90,1.0196142915717769e+20,0.97335119562756045,1.0196142915717769e+20,1.0475297057753019e+20,1.9893438710428097e+20
-80,1.0813652794754076e+20,0.79182860304528302,1.0813652794754076e+20,1.3656557433219755e+20,2.8612979079615768e+20
-70,1.1468560996946461e+20,0.64415859292842004,1.1468560996946461e+20,1.7803940089984742e+20,3.402776965371826e+20
-60,1.2163132480751061e+20,0.52402791620270917,1.2163132480751061e+20,2.3210848324435463e+20,4.4675813948295781e+20
-50,1.289976937755066e+20,0.42630069671409038,1.289976937755066e+20,3.0259789573372962e+20,5.0908283606737007e+20
-40,1.3681019299273176e+20,0.34679886013671751,1.3681019299273176e+20,3.9449435600450781e+20,7.5676970112024222e+20
-30,1.4509584149145258e+20,0.28212351121909701,1.4509584149145258e+20,5.1429900636239849e+20,9.7340003276460314e+20
-20,1.5388329466052592e+20,0.22950962281483275,1.5388329466052592e+20,6.70487331961145e+20,1.2481969951357089e+21
-10,1.6320294334823645e+20,0.18670782430358893,1.6320294334823645e+20,8.7410875230845534e+20,1.590249515826919e+21
0,1.7308701896711022e+20,0.15188823557217287,1.7308701896711022e+20,1.1395683037272778e+21,2.0014038398097139e+21
10,1.8356970496420184e+20,0.12356223522649888,1.8356970496420184e+20,1.4856457122817887e+21,2.539544540399877e+21
20,1.9468725504236945e+20,0.10051881843682292,1.9468725504236945e+20,1.9368239506787711e+21,3.118967511021933e+21
30,2.0647811854139641e+20,0.0817728235606415,2.0647811854139641e+20,2.5250212668549392e+21,3.804881493332459e+21
40,2.1898307341258424e+20,0.066522814106519987,2.1898307341258424e+20,3.2918492152472158e+21,4.5813713008443256e+21
50,2.3224536724669953e+20,0.054116815391227001,2.3224536724669953e+20,4.2915564333881575e+21,5.1571364000872761e+21
60,2.4631086684301168e+20,0.044024441049632421,2.4631086684301168e+20,5.5948664189813323e+21,6.029826662233052e+21
70,2.6122821683669628e+20,0.035814217738443579,2.6122821683669628e+20,7.293980807970838e+21,6.5865351172350122e+21
80,2.7704900793320692e+20,0.02913513861017793,2.7704900793320692e+20,9.509102106568458e+21,1.3531805432160727e+22
90,2.9382795533144343e+20,0.023701656923895448,2.9382795533144343e+20,1.239693732277481e+22,7.055258758512812e+21
100,3.1162308795278118e+20,0.019281478233358924,3.1162308795278118e+20,1.6161784080104474e+22,8.8091710515167416e+21
-150,28128404558.970608,16.832472153522037,28128404542.13813,1671079821.3371766,27950857055383008.0
-140,28234211440.191875,26.146357469722872,28234211414.045517,1079852574.9862752,21558654276431148.0
-130,28341862102.004669,40.613880284453039,28341862061.390789,697836845.51938558,1.551135544674185e+17
-120,28451344686.574688,63.086694721051131,28451344623.487995,450988038.16521525,23382070339936540.0
-110,28562647701.217026,97.994356189369569,28562647603.222668,291472374.65411818,12470415819262738.0
-100,28675760012.292587,152.21741902044315,28675759860.075169,188386849.52634335,12483851014012612.0
-90,28790670839.225723,236.44364384077343,28790670602.782082,121765467.54039209,16418769205019072.0
-80,28907369748.640625,367.27463303785402,28907369381.365993,78707776.547315255,1.4380810880191405e+17
-70,29025846648.614407,570.49812751121692,29025846078.11628,50878075.227413803,1.2648739078304008e+17
-60,29146091783.044567,886.17095823293505,29146090896.873608,32889919.842513449,38426194322358336.0
-50,29268095726.128838,1376.5145393926612,29268094349.6143,21262467.550137442,13606309836816388.0
-40,29391849376.955093,2138.1791623341969,29391847238.775925,13746205.133188533,15616938482580300.0
-30,29517343954.199512,1961.9808646729905,29517341992.218651,15044664.545757055,33434894809166740.0
-20,29644570990.930737,1621.1805333206294,29644569369.750206,18285792.594739839,58991426019025536.0
-10,29773522329.51825,1339.577958654462,29773520989.940292,22226046.746412762,62013981028906736.0
0,29904190116.642799,1106.890361949562,29904189009.752438,27016397.598740187,15898499408959964.0
10,30036566798.407162,914.62110544688983,30036565883.786057,32840447.940167628,32431872766355352.0
20,30170645115.54528,755.74943579372302,30170644359.795849,39921492.080055177,14181833089796296.0
30,30306418098.727924,624.47411972136729,30306417474.253807,48531103.438282236,31929696535897076.0
40,30443879063.963081,516.00161076165966,30443878547.961475,58999581.4529057,31781292814987552.0
50,30583021608.089336,426.37101186423592,30583021181.718327,71728660.619703472,1.174225518460383e+17
60,30723839604.360512,352.3094423868028,30723839252.051075,87206971.792225227,38757289087520608.0
70,30866327198.11977,291.11252815288151,30866326907.007236,106028852.12109429,2.070592866643199e+17
80,31010478802.561649,240.54565064571412,31010478562.016006,128917229.3047826,4.4389536677314624e+17
90,31156289094.58033,198.76234943136089,31156288895.817982,156751463.16047952,56901240053764208.0
100,31303753010.702469,164.23689825787474,31303752846.465569,190601218.9876554,2.2755136059109501e+17
-150,416373.11552211212,8.3628504269429141e-09,416373.11552210368,49788420725625.672,1.1624724114526333e+17
-140,460161.30011079618,7.5670199877359495e-09,460161.30011078867,60811429183032.5,12092052517187240.0
-130,508554.93365654361,6.8469228279294955e-09,508554.93365653674,74274962116132.141,47295526537919336.0
-120,562038.35590954183,6.195351973115194e-09,562038.35590953566,90719358375200.344,25160515498713128.0
-110,621146.8469360976,5.6057862831775414e-09,621146.84693609201,110804589322304.94,43358454564270152.0
-100,686471.984381455,5.0723251865317643e-09,686471.98438144976,135336745799382.56,39935376271721400.0
-90,758667.56417770369,4.5896296252201689e-09,758667.56417769927,165300389384101.94,7.8060133800363366e+17
-80,838456.14395321731,4.1528686198255675e-09,838456.14395321324,201898066303006.56,75982632786140656.0
-70,926636.27463225718,3.7576709194055254e-09,926636.27463225345,246598569834011.44,34428586734601192.0
-60,1024090.4926010241,3.400081252543705e-09,1024090.4926010207,301195888137929.25,46250522913403816.0
-50,1131794.1524284431,3.076520741664117e-09,1131794.1524284401,367881203302483.12,36239621708878512.0
-40,1250825.1885425178,2.7837510844214353e-09,1250825.188542515,449330831173249.38,46416754320368680.0
-30,1382374.9035603907,2.5188421436826941e-09,1382374.9035603879,548813631305722.88,58481540315886336.0
-20,1527759.8912453461,2.2791426217300108e-09,1527759.8912453437,670322197777022.75,65923649945558288.0
-10,1688435.2134197175,2.0622535251818907e-09,1688435.2134197156,818733096005156.75,4.6417802404494528e+17
0,1866008.962712667,1.8660041550611373e-09,1866008.9627126646,1000002576442028.0,4.6311641057428685e+17
10,2062258.3568917164,1.6884303817098915e-09,2062258.3568917147,1221405619817883.5,24520393835049064.0
20,2279147.5258555086,1.5277549871198478e-09,2279147.5258555072,1491827907662209.5,49907923088647264.0
30,2518847.1693060012,1.3823698779370841e-09,2518847.1693059998,1822122435903252.0,17414396952469004.0
40,2783756.2818406774,1.2508199911232761e-09,2783756.281840676,2225545083702072.8,17725352258003222.0
50,3076526.1628968143,1.1317887311957467e-09,3076526.1628968129,2718286618427833.0,44692831823211016.0
60,3400086.9518473744,1.0240847932973544e-09,3400086.951847373,3320122488001949.0,10778828019415740.0
70,3757676.9538207138,9.2663024021706726e-10,3757676.9538207124,4055206479059503.0,1.2701377916977331e+17
80,4152875.0497467318,8.3844971403205197e-10,4152875.0497467313,4953040093216583.0,1.6724815165754406e+17
90,4589636.5150001226,7.5866067439775074e-10,4589636.5150001217,6049656545916953.0,14779487647010022.0
100,5072332.6051257374,6.8646456578748049e-10,5072332.6051257374,7389066905889005.0,13416520196815860.0
