voltage,largest element,smallest element,element difference,element ratio difference,condition number
0,12558226293.680931,0.011807501936009684,12558226293.669123,1063580286646.5552,7.912883305959785e+17
10,12713895470.066444,0.012299210665130376,12713895470.054146,1033716375483.489,3.6826883129728698e+17
20,14067065507.635759,0.012811395992569984,14067065507.62295,1098011919684.1632,2.6196336739550016e+17
30,16019965588.528004,0.013344910640791793,16019965588.514656,1200455066335.123,1.7295531488987968e+17
40,18243984588.485825,0.013900642842825248,18243984588.471924,1312456178809.196,4.2151488606706886e+17
50,20776761392.278843,0.01447951782105931,20776761392.264359,1434906994075.4998,79441457182504224.0
60,23661160244.35461,0.015082499327618312,23661160244.339527,1568782449804.4224,68004737182711088.0
70,26945996175.354401,0.015710591248884867,26945996175.338688,1715148446578.4834,2.1858250432133453e+17
80,30686861138.628513,0.016364839276841112,30686861138.612144,1875170334367.7424,29951357397761208.0
90,34947064838.132111,0.01704633265001089,34947064838.115067,2050122190834.3889,2.3045877558468e+17
100,39798706170.098312,0.017756205966901327,39798706170.080559,2241396965336.2646,97713853691414960.0
-150,607072243629.69348,0.003098955645211586,607072243629.69043,195895751063014.88,3.2545642898208824e+18
-140,433828727604.65833,0.0037865873045126665,433828727604.65448,114569846861220.58,6.4986853911792568e+18
-130,310025008338.65637,0.0046267985270623431,310025008338.65167,67006377417410.07,3.4236209691084754e+18
-120,221552114931.91406,0.005653445408353365,221552114931.90848,39188866068213.055,2.0408128908571891e+17
-110,158327453318.16986,0.0069078964208810637,158327453318.16293,22919778130948.879,5.4947019123051571e+17
-100,138626587308.65573,0.0084406993461214191,138626587308.64728,16423590229209.615,5.2032003432985952e+17
-90,124586298757.64693,0.010313618084407762,124586298757.6366,12079785943014.295,2.7412176599828483e+17
-80,111968623222.26692,0.01260212141543712,111968623222.2543,8884902750191.6953,6.7343480888048128e+17
-70,100629548112.02968,0.015398423993371903,100629548112.01428,6535055026108.168,8.9296887621993792e+17
-60,90439668600.719849,0.018815202112653747,90439668600.701035,4806733834652.6006,5.42255258793779e+18
-50,81282712391.16153,0.02299013397035897,81282712391.138519,3535547574275.0693,3.1230811259709714e+19
-40,73054214901.318756,0.028091447373801603,73054214901.290649,2600585649048.8247,1.8475754443895803e+18
-30,65660329854.079834,0.034324698436837491,65660329854.045525,1912917894235.969,2.1413707789550236e+18
-20,59016761822.926376,0.041941054410696635,59016761822.884438,1407135863705.7715,7.6141628797176914e+18
-10,53047808707.314308,0.051247414403885617,53047808707.263054,1035131417347.9974,5.8716953201454961e+18
0,47685503402.40654,0.062618775802970095,47685503402.343918,761520850430.69055,3.7574114474244153e+19
10,42868845103.970039,0.076513344695987834,42868845103.893517,560279324793.62598,1.5303179970679695e+18
20,38543111765.97538,0.093490999169124234,38543111765.881889,412265481260.40771,1.1205828520413716e+18
30,34659246220.155235,0.1142358494504491,34659246220.041,303400783439.60681,1.188993764675115e+18
40,31173309387.438869,0.13958380395591519,31173309387.299286,223330418744.60126,1.0758650242382656e+18
50,28045994874.504803,0.17055625200436395,28045994874.334248,164438386426.2402,9.0535527759685222e+17
60,25242200068.46109,0.20840122043789136,25242200068.252689,121123091387.95993,3.2846281890684461e+17
70,22730649633.023617,0.25464366254302617,22730649632.76897,89264540911.882721,2.0852044446784176e+17
80,20483568085.397339,0.31114690565188663,20483568085.086197,65832465993.778839,5.287891015607049e+17
90,18476398910.384964,0.38018773343862811,18476398910.004776,48598093219.037323,4.729748791582407e+17
100,16687568464.670509,0.4645481283330416,16687568464.205959,35922151972.824097,1.9365510293265364e+18
-150,168230404240.14154,0.010454841432406244,168230404240.1311,16091148328533.027,4.3872378935638682e+17
-140,157504979217.18167,0.010392300195147185,157504979217.17126,15155930473479.838,1.0932874056515344e+17
-130,147469453430.08176,0.010330133081817518,147469453430.07144,14275658625313.227,3.1518850359959226e+17
-120,138079514321.50046,0.010268337854394452,138079514321.4902,13447114448265.619,5.0673572989543418e+17
-110,129293696222.47604,0.010206912288243126,129293696222.46585,12667268275774.598,3.9617191223500602e+17
-100,121073197459.29845,0.010145854172036528,121073197459.28827,11933268052777.07,2.222979699284023e+17
-90,113381709210.0881,0.010085161307675871,113381709210.07802,11242428926128.594,3.1242931050854208e+17
-80,106185255356.24033,0.010024831510211496,106185255356.23027,10592223445159.936,2.9326012285673901e+17
-70,99452042622.38562,0.0099648626077641651,99452042622.375656,9980272336609.752,1.5349132188367713e+18
-60,93152320343.896332,0.009905252441446924,93152320343.886444,9404335820267.998,2.6370900673767035e+18
-50,87258249243.431808,0.0098459988652873434,87258249243.421951,8862305433638.2227,9.6180530911336512e+17
-40,81743778637.750214,0.0097870997461502809,81743778637.740417,8352196335784.1309,2.2435647193043087e+18
-30,76584531533.197098,0.0097285529636610881,76584531533.187393,7872140062274.6367,5.8302149231139085e+17
-20,71757697103.074677,0.0096703564101292758,71757697103.065002,7420377704787.7598,2.4993008836283683e+17
-10,67241930072.653366,0.0096125079904726234,67241930072.643753,6995253490483.418,6.5157816981653565e+18
0,63017256568.055473,0.0095550056221417809,63017256568.045921,6595208737713.957,4.3487361137584973e+17
10,59064986013.748413,0.0094978472350452803,59064986013.738922,6218776166014.7227,8.4884842905683443e+17
20,55367628690.064095,0.0094410307714750067,55367628690.054657,5864574539609.7051,3.0992074250387654e+17
30,51908818587.124619,0.0093845541860321426,51908818587.115234,5531303624884.5029,1.1641364996116632e+17
40,48673241214.914482,0.0093284154455535052,48673241214.905151,5217739443424.4609,4.628604752263111e+17
50,45646566051.099236,0.0092726125290383786,45646566051.089966,4922729803294.5039,3.4366138342985446e+17
60,42815383328.645767,0.009217143427575741,42815383328.636551,4645190092252.5752,7.9650660559502221e+17
70,46410880022.185562,0.0091620061442719489,46410880022.176399,5065580538952.3203,6.1073642645618099e+17
80,55243760446.864372,0.009107198694178845,55243760446.855263,6065944348197.3398,1.0810285237116292e+18
90,65761088605.720551,0.0090527191042223138,65761088605.711487,7264236065277.7412,8.8313041851067034e+17
100,78283430411.881149,0.0089985654131312289,78283430411.872162,8699545629533.9521,7.0671160238294784e+17
-150,3.5561640182296787e+17,0.0036293920905703203,3.5561640182296787e+17,9.7982359841172881e+19,1.3488958068950083e+17
-140,2.9139280494730125e+17,0.0042762017161942587,2.9139280494730125e+17,6.8142904448070697e+19,1.0554789837477645e+17
-130,2.3876956226170813e+17,0.0038154750022323359,2.3876956226170813e+17,6.257924953564373e+19,86239821612998656.0
-120,1.956515669024857e+17,0.0034043879262122515,1.956515669024857e+17,5.7470409114089742e+19,4.8498736994209188e+18
-110,1.6032212702505162e+17,0.003037592212072894,1.6032212702505162e+17,5.2779344899506979e+19,72820691348708624.0
-100,1.3137461986192486e+17,0.0027103158179484842,1.3137461986192486e+17,4.8472070668637471e+19,5.051195099958297e+17
-90,1.0765649014555213e+17,0.0024183008515184711,1.0765649014555213e+17,4.451740984913177e+19,6.7346298004788762e+17
-80,88223363346315024.0,0.0021577481744845584,88223363346315024.0,4.088677464291668e+19,2.8167364621862496e+17
-70,72301446865760032.0,0.0019252679754745907,72301446865760032.0,3.7553965363152765e+19,1.4224311077983245e+18
-60,59256722283617216.0,0.0017178356683228207,59256722283617216.0,3.449498888416462e+19,2.1613792258384781e+17
-50,48569702120811072.0,0.0015327525419596107,48569702120811072.0,3.1687895332872929e+19,4.1625772473636448e+17
-40,39814746113112760.0,0.0013676106499624476,39814746113112760.0,2.9112632395927884e+19,5.7789588782831706e+17
-30,32643113510971704.0,0.0012202614829785053,32643113510971704.0,2.67509168865135e+19,5.616457585560288e+17
-20,26769076657072728.0,0.0010887880164444372,26769076657072728.0,2.4586123517863682e+19,5.5868092966004384e+17
-10,21958542965747008.0,0.00097147976994197555,21958542965747008.0,2.2603191178194629e+19,2.1715165690725112e+18
0,18019732289470780.0,0.00086681055370953957,18019732289470780.0,2.0788547407913808e+19,2.5298126395259366e+17
10,14795538482949892.0,0.00077341861279017212,14795538482949892.0,1.9130052261832376e+19,2.6928432642121469e+17
20,12157271022288876.0,0.00069008891048956704,12157271022288876.0,1.761696331805157e+19,7.1693335264161306e+17
30,9999527474705392.0,0.00061573732065053921,9999527474705392.0,1.6239924297816934e+19,9.7933104178547597e+17
40,8235992630305214.0,0.00054939652308416112,8235992630305214.0,1.4990980620100426e+19,4.5082808301806551e+18
50,6795996993692594.0,0.00049020341865597603,6795996993692594.0,1.3863626272386349e+19,1.4951424060204857e+19
60,5621697558097436.0,0.00043738790029654962,5621697558097436.0,1.2852887686847117e+19,2.6096239409746285e+19
70,4665768551484965.0,0.00039026283384629789,4665768551484965.0,1.1955451933510386e+19,1.4777900795921971e+19
80,3889510138696932.0,0.00034821511838457376,3889510138696932.0,1.1169848560111344e+19,3.8244902668463457e+18
90,3261299693919777.0,0.00031069770973717064,3261299693919777.0,1.0496696923445678e+19,1.9015898702527955e+19
100,2755323885650218.0,0.00027722250338743372,2755323885650218.0,9.9390339960948326e+18,4.7285899263946162e+19
-150,11913404480595360.0,0.00035031068952158084,11913404480595360.0,3.4008110049012474e+19,3.6363399073298691e+20
-140,10578929006329012.0,0.0003596820493929942,10578929006329012.0,2.9411890374240805e+19,2.1293558673608389e+20
-130,9393934295121628.0,0.00036930410782561756,9393934295121628.0,2.5436852978514301e+19,1.311243294707991e+20
-120,8341676316114142.0,0.00037918357139880073,8341676316114142.0,2.1999044645689324e+19,9.0874666860672188e+19
-110,7407286614700122.0,0.0003893273261034,7407286614700122.0,1.9025858495051665e+19,1.0304328676982196e+20
-100,6577562220564687.0,0.00039974244214131718,6577562220564687.0,1.6454500516208339e+19,1.0725810500994911e+20
-90,5840779089094610.0,0.00041043617885343431,5840779089094610.0,1.4230663352853058e+19,1.530467496175738e+21
-80,5186526440077964.0,0.00042141598977937615,5186526440077964.0,1.230737932557629e+19,8.7392607970345239e+19
-70,4605559652891347.0,0.00043268952785263312,4605559652891347.0,1.064402846943854e+19,6.0164504572552962e+19
-60,4089669639576809.5,0.0004442646507346575,4089669639576809.5,9.2054806359541197e+18,1.6161470861175459e+20
-50,3631566850043923.0,0.00045614942629165848,3631566850043923.0,7.9613535405872159e+18,1.4072506766478646e+21
-40,3224778270385036.5,0.00046835213821790859,3224778270385036.5,6.8853710856437996e+18,1.1626086689254312e+20
-30,2863555958885126.0,0.0004808812918094824,2863555958885126.0,5.9548084062700892e+18,1.6038971917360988e+20
-20,2542795827335713.0,0.00049374561989245168,2542795827335713.0,5.1500119188694538e+18,2.5837987195798169e+20
-10,2257965520029046.0,0.00050695408890967021,2257965520029046.0,4.4539842353088768e+18,3.3107999060897427e+19
0,2005040371359339.5,0.00052051590517038801,2005040371359339.5,3.8520251762585441e+18,2.7760610535898485e+19
10,1780446537108961.5,0.00053444052126705357,1780446537108961.5,3.3314213018276987e+18,1.8804629830144845e+20
20,1581010495861989.5,0.00054873764266377527,1581010495861989.5,2.8811774023505664e+18,3.0649458436426981e+19
30,1403914206997731.2,0.00056341723446103466,1403914206997731.2,2.4917842783789117e+18,1.2403919480528712e+19
40,1246655291644559.2,0.00057848952834136627,1246655291644559.2,2.1550179053697733e+18,9.8183530952597402e+18
50,1107011673949065.6,0.00059396502970084487,1107011673949065.6,1.8637657414050463e+18,7.9769694834258115e+18
60,983010183040013.75,0.00050980099570668424,983010183040013.75,1.9282233485585265e+18,1.3698822772661062e+19
70,872898672031366.0,0.00033941394700365952,872898672031366.0,2.5717819781340764e+18,1.2491158439524274e+19
80,775121260104586.88,0.00022597411223356005,775121260104586.88,3.4301330025956454e+18,1.5668988811626054e+19
90,688296347839689.88,0.00015044844164637422,688296347839689.88,4.5749649534922762e+18,1.2567202704496263e+19
100,611197095150621.12,0.00010016516215108691,611197095150621.12,6.101892933879595e+18,4.6636303753584384e+18
-150,5.5566641334976127e+19,489.46349696580603,5.5566641334976127e+19,1.1352560850693635e+17,2.4474065646656451e+18
-140,3.0422519551630287e+19,506.59399659265824,3.0422519551630287e+19,60053059760383232.0,2.8005561740370051e+19
-130,1.6656211965621574e+19,524.32403841067435,1.6656211965621574e+19,31767019525005400.0,1.7532145369343967e+19
-120,9.1192129320862884e+18,542.67460551123008,9.1192129320862884e+18,16804200601012970.0,8.3647748945333709e+18
-110,4.9927358595462543e+18,561.66741536291499,4.9927358595462533e+18,8889132114456480.0,2.4549066890754386e+18
-100,2.7335061768585431e+18,581.3249455136496,2.7335061768585426e+18,4702200031074289.0,5.6593032347329315e+19
-90,1.4965871283388247e+18,601.67046019234124,1.4965871283388242e+18,2487386746326881.0,1.6213522887971259e+18
-80,8.1937916637245248e+17,622.72803784155451,8.1937916637245184e+17,1315789745411998.8,6.3979571724357581e+17
-70,4.4861086158353402e+17,644.52259961378888,4.4861086158353338e+17,696035890521683.5,1.7066996608754519e+18
-60,2.4561710655407693e+17,667.07993886508166,2.4561710655407622e+17,368197411200748.94,2.5594320563515919e+18
-50,1.3447930489993104e+17,690.42675168084349,1.3447930489993037e+17,194777077470624.16,5.333378980474535e+17
-40,73632328778837920.0,706.77048357823389,73632328778837216.0,104181386305286.2,6.3054414348085453e+18
-30,40319439836909320.0,694.16242779157369,40319439836908624.0,58083581338711.5,1.0187350779897996e+18
-20,22081419618731220.0,596.39898863601206,22081419618730624.0,37024575895462.695,1.0099196927106686e+17
-10,12096902003228188.0,487.89971715763085,12096902003227700.0,24793828686151.734,1.8090682323976368e+17
0,6631223611010111.0,399.13906384535807,6631223611009712.0,16613817618160.533,1.4616566879535752e+18
10,3639679517416328.0,326.52610092798687,3639679517416001.0,11146672523490.039,53774121724861160.0
20,2002811339685704.0,267.12317646899703,2002811339685436.8,7497707110854.7373,2.9288241476796401e+18
30,1107730573434773.0,218.52706783346483,1107730573434554.4,5069077183056.1191,4.2935461352001165e+17
40,618894878377226.38,178.77175618804515,618894878377047.62,3461927608554.8301,72288069105312928.0
50,352609120960756.5,146.24888864986494,352609120960610.25,2411020857771.709,66829629606971344.0
60,208315327081697.56,119.64271027702135,208315327081577.88,1741145169641.8708,2.793256746757216e+17
70,130974354783607.78,97.876833489664207,130974354783509.92,1338154802458.3228,8.7095316790470835e+17
80,90470178053114.078,80.070691409298263,90470178053034.0,1129878816590.4131,4.0496210274418246e+17
90,70334001737374.344,65.50391337946283,70334001737308.844,1073737401457.6948,1.2461462941399672e+18
100,61570967847659.492,53.587181433104277,61570967847605.898,1148986869640.1172,1.8925244692715384e+18
-150,31885615809.427036,223.03080191650008,31885615586.396236,142965077.17962924,2.111412385675881e+17
-140,31035997469.357838,244.64060820127793,31035997224.717232,126863637.6337938,2.2123847209844435e+17
-130,30347082146.680138,253.50669382018228,30347081893.17345,119709194.61482142,1.0662375775437618e+18
-120,29797563677.935905,262.69409761589992,29797563415.241798,113430655.45958564,2.6860794338689664e+17
-110,29369045008.227867,272.21446456629246,29369044736.013401,107889362.36368003,1.7709053714700339e+17
-100,29045642102.053795,282.07986167797424,29045641819.97393,102969570.13972393,5.1546469823836608e+17
-90,28813641797.927952,292.30279328116887,28813641505.625164,98574637.192097679,68282309242338216.0
-80,28661206260.315239,302.89621687887148,28661205957.419025,94623850.22714524,99546241462304288.0
-70,28578117682.904263,313.8735595704037,28578117369.030704,91049777.247943118,1.0920092918894864e+17
-60,28555557761.490917,325.24873507017969,28555557436.242188,87796060.929581866,2.6940336492819005e+17
-50,28585917201.289124,337.0361613432537,28585916864.252964,84815579.097982496,86473020976275008.0
-40,28662631168.360126,349.25077888000214,28662630819.109344,82068911.228421956,2.6572701466583802e+17
-30,28780037151.902744,361.90806963310348,28780036789.994675,79523060.044169426,65439604329674984.0
-20,28933252185.333881,375.02407664081801,28933251810.309807,77150385.768551365,25997152913567440.0
-10,29118066789.743782,388.61542436143998,29118066401.128361,74927717.646796003,1.8975012311930368e+17
0,29330853362.359081,402.69933974469717,29330852959.659737,72835613.241765454,93680007417381104.0
10,29568487042.796082,417.29367406680291,29568486625.502407,70857740.915723979,1.613593958480632e+17
20,29828277357.798786,388.14193595234701,29828276969.656849,76848891.075405136,5.1236799830886464e+17
30,30107909176.580643,335.28170437435813,30107908841.298939,89798843.133306533,15573565469258864.0
40,30405391708.797432,289.6203962407601,30405391419.177036,104983599.57881407,26448743918426804.0
50,30719014449.860981,250.17760535182339,30719014199.683376,122788825.98888496,19336114070328480.0
60,31047309127.469124,216.10644496026063,31047308911.362682,143666743.17916965,8.0005553789777523e+17
70,31389016832.078438,186.67536403862132,31389016645.403076,168147612.802214,1.9771117327969149e+17
80,31743059625.348824,161.25243995087627,31743059464.096382,196853205.04309264,44327540405072496.0
90,32108516016.73455,139.29181027192922,32108515877.442738,230512590.46782035,4.2858471836616486e+17
100,32484599781.446911,120.32195242901005,32484599661.124962,269980657.10920727,52521526592186968.0
-150,9320730995.9234352,16.967672009107314,9320730978.9557648,549322911.88329077,1.5911962397711638e+17
-140,9005903382.9057255,16.585185996988312,9005903366.3205395,543008886.63781631,7.7853702332925632e+17
-130,8701783073.1051559,16.21132200145404,8701783056.8938351,536771959.2717157,7.2871220281844032e+17
-120,8408018923.7847738,15.845885664625685,8408018907.9388905,530612116.0873208,1.8501773241043917e+17
-110,8124273612.9870749,15.48868700984834,8124273597.4983873,524529523.24631053,3.7301570345692486e+17
-100,7850223519.1424313,15.13954034292925,7850223504.0028906,518524561.59996897,9.1759527930992883e+17
-90,7585558666.5816183,14.798264155602336,7585558651.7833548,512597868.69731414,2.231888035331576e+17
-80,7329982745.7433014,14.464681031168896,7329982731.2786207,506750389.44505256,2.1687804771622881e+18
-70,7083213218.5341625,14.138617552265275,7083213204.3955441,500983437.19604313,1.0984531646513504e+17
-60,6844981521.2592821,13.819904210709696,6844981507.4393778,495298767.40786552,2.7344121632266608e+17
-50,6732214915.8790884,13.508375319381306,6732214902.3707113,498373398.48115999,1.6232829015105513e+18
-40,7162585786.393362,13.203868926085653,7162585773.1894941,542461139.72268438,1.2358155615788434e+18
-30,7647208987.77703,12.906226729361803,7647208974.8708029,592520893.06470549,7.7090594026851392e+17
-20,8189936905.9314032,12.615293996187351,8189936893.3161097,649206979.11650741,7.2310471131061901e+17
-10,8795064648.2333984,12.330919481538519,8795064635.9024773,713252946.09222806,6.9584191098747981e+17
0,9467363910.9433289,12.052955349763543,9467363898.8903713,785480708.77314436,3.8799042511270682e+18
10,10212120494.319931,11.781257097728435,10212120482.538671,866810766.42397904,9.4769726131301517e+17
20,11035175759.669626,11.515683479695266,11035175748.153942,958273625.62778974,4.0188931777182351e+18
30,11942972352.829624,11.256096433893747,11942972341.573528,1061022568.7892647,1.2057620033820152e+18
40,12942604551.392937,11.002361010748126,12942604540.390577,1176347925.5724654,1.9314819617391053e+18
50,14041873628.580084,10.754345302721958,14041873617.825741,1305693022.9891396,2.8702512794634184e+18
60,15249348665.321638,10.511920375744292,15249348654.809715,1450672010.4643028,3.0460644689146742e+18
70,16574433284.13619,10.27496020218172,16574433273.861231,1613089779.2301798,4.9699641398906739e+17
80,18027438824.093575,10.043341595321301,18027438814.05024,1794964221.1205554,4.0211266494847647e+18
90,19619664525.896915,9.8169441453304351,19619664516.079967,1998551100.5712788,1.5252516001309156e+18
100,21363485350.283024,9.5956501566602714,21363485340.68737,2226371845.7320766,4.3682852248676813e+17
-150,3468184572378.3413,5138.5607903974924,3468184567239.7808,674933062.74772346,42872499002593056.0
-140,3974921334015.9512,5443.2321975574623,3974921328572.7183,730250187.71009135,1.3430082471892746e+17
-130,4560303645567.0166,5765.967936371213,4560303639801.0488,790899931.44100332,80049792857957696.0
-120,5235297471170.1016,6107.8390626399378,5235297465062.2637,857143978.00574911,1.2417623485123725e+17
-110,6012711989230.9727,6469.9801363426395,6012711982760.9922,929324644.3612498,56441960353439448.0
-100,6907420796961.0557,6853.5929868746853,6907420790107.4619,1007853954.8802294,66217063296064552.0
-90,7936630394753.5967,7259.9507015318459,7936630387493.6465,1093207202.2305839,23217637223145308.0
-80,9120199261624.4883,7690.4018504763417,9120199253934.084,1185919726.8163025,43353086357984624.0
-70,10481012314988.52,8146.3749622061414,10481012306842.145,1286586041.4741001,5.1268851019946163e+17
-60,12045416991407.686,8629.3832643802052,12045416982778.301,1395860703.1777062,22313817031161604.0
-50,13843728652329.355,9141.0297057329135,13843728643188.324,1514460525.5627911,45117746575175952.0
-40,15910814564256.078,9578.1594245514916,15910814554677.918,1661155746.006088,1.2039829632826819e+17
-30,18286767375070.066,9858.0210800474961,18286767365212.047,1855014026.3021188,3.1263089597329402e+17
-20,21017680853694.621,10146.059937732913,21017680843548.559,2071511599.8408856,3.1907201827470854e+17
-10,24156542724942.98,10442.514925071837,24156542714500.465,2313287833.2732482,33193117178964360.0
0,27764261762877.211,10747.631950685467,27764261752129.586,2583291081.2605987,1.0568849817600918e+17
10,31910848955069.32,11061.664108332649,31910848944007.648,2884814494.6863079,2.1936251773407427e+17
20,36676775572318.547,8761.390350157395,36676775563557.156,4186182113.3970656,1.7947946839320416e+17
30,42154534435297.492,6454.351846146852,42154534428843.133,6531180115.3919277,2.7534636553659546e+17
40,48450434630580.391,4754.799876381594,48450434625825.602,10189794710.655876,2.3114020173306819e+18
50,55686664472059.227,3502.7718357088206,55686664468556.461,15897885184.631353,4.8177584397187449e+20
60,64003662719259.531,2580.426274927047,64003662716679.102,24803523100.488125,6.274235807326677e+18
70,73562844053635.984,1900.9516099373466,73562844051735.016,38697904601.611885,1.5445694857957832e+18
80,84549731694457.906,1400.3953759250699,84549731693057.5,60375614735.664391,6.057001853560578e+18
