voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1
-10.0,1145.0266139692887640791521249980514357860925819159428942787298959717675225710683,1145.0266139696964966791521249980514357860925819159428942787298959717675225710683,1798.4346692399331874610709450797507888484806569047509913067853736479702334473311,1798.4346692399331875357175750797507888484806569047509913067853736479702334473311,0.104342057061086029926164095980533158779524684029600543359747310214406979542743436529,0.104342057061965969926164095980533158779524684029600543359747310214406979542743436529,0.020452410838974015151536999514592846787569411224041130493213821740623553072929084,0.02045241083897489536153699951459284678756941122404113049321382174062355307292907,1696.1395115830887088066239175114610090467532495575865297555300389177492952054372,1696.1395115834973155221239175114610090467532495575865297555300389177492952054372
0.0,2343.1306294176810566015116544047122509980137882368061405005039737485031287507028,2343.1306294183119366015116544047122509980137882368061405005039737485031287507028,1759.3353624634341259813857941622521822094498470657995895978526901648320521027857,1759.3353624634341260547527941622521822094498470657995895978526901648320521027857,0.050374555288277987401926197034567394837036112535646894850586944450961227023769100455,0.050374555288996997401926197034567394837036112535646894850586944450961227023769100456,0.048495958784167770465300258821852220881737667884881441108003140014371449461448648,0.048495958784168339765300258821852220881737667884881441108003140014371449461448694,1279.1496079707506333240678976921402652627464334986942605971951757637680472736475,1279.1496079713822369232478976921402652627464334986942605971951757637680472736476
10.0,4189.346783631819763840357304326391181528488325614249503795632541327591870695296,4189.346783630103453840357304326391181528488325614249503795632541327591870695296,1695.3033043109922763080474613770099639227720926390928654722394004044816376865866,1695.3033043109922766136613613770099639227720926390928654722394004044816376865866,0.054807213717818326888344241686957746283170166755941230685073308170417153223181491406,0.054807213717244452888344241686957746283170166755941230685073308170417153223181491407,0.11569626962576049580351062040282408184782835296767298371280542949024236378876224,0.1156962696257531440035106204028240818478283529676729837128054294902423637887622,972.96493531038833922224923686821592421272631578396043791714623672796336678683905,972.96493530867260610697923686821592421272631578396043791714623672796336678683904
20.0,6163.3522744474336368250005351965434882953755405437385375991652456525405512162391,6163.3522744491047668250005351965434882953755405437385375991652456525405512162391,1628.3609932617942625980458704685948295872452434723999324341739142231931035826002,1628.3609932617942615333591704685948295872452434723999324341739142231931035826002,0.285855181658220531705193291794541637403570907912070565266144904206454426781937149332,0.285855181660998961705193291794541637403570907912070565266144904206454426781937149332,0.27701675105747215884954308266351602773293005333248123935289781965365851274152766,0.27701675105748270824954308266351602773293005333248123935289781965365851274152763,742.97119744800941804890816564076764733459322384458275654883158094840601870767484,742.97119744967778820096816564076764733459322384458275654883158094840601870767483
30.0,7312.0515524132327026344691088340176660383748244472401387840308682546445151645039,7312.051552407400862634469108834017666038374824447240138784030868254644515164504,1531.3850112956628819744633182221658192269688900842100768783032246057639602843801,1531.3850112956628830249627182221658192269688900842100768783032246057639602843801,0.817599889111322815421987144427244245330896837023202949046085894040440684063273323132,0.817599889101401415421987144427244245330896837023202949046085894040440684063273323132,0.64864976573056313741936093498256699314831033816345969108157540368522648200818688,0.64864976573054897691936093498256699314831033816345969108157540368522648200818695,554.0873073032864760695890311605189317520297135782352981341182329884021840679605,554.08730729746455796939203116051893175202971357823529813411823298840218406796049
40.0,7231.7145478782696058299671824120706463197344867541451346249399928362849120182943,7231.7145479031632058299671824120706463197344867541451346249399928362849120182943,1388.6693337816072136723522403981504450396615659251736989985896671731354178846517,1388.6693337816072141848942403981504450396615659251736989985896671731354178846516,2.04849793579909248826667204022828188060965584519686381771235611831059167908027830934,2.04849793585133648826667204022828188060965584519686381771235611831059167908027830934,1.4504069923830998324620203258780655310920240847073444209451165587105616396247272,1.4504069923831154814620203258780655310920240847073444209451165587105616396247272,393.46878164047433540222579245213423081011826400600141778862404523684393164468563,393.4687816653155106668027924521342308101182640060014177886240452368439316446856
50.0,6223.889801946625816963089447525945420556367922270777824819415185322642200139775,6223.889801910093016963089447525945420556367922270777824819415185322642200139775,1230.4462531473044024669056853997544162915388929955638090111209443681330116547341,1230.4462531473044026585856853997544162915388929955638090111209443681330116547341,4.871622799909775484426895438410714991761001584318541630378991871749368751428608406125,4.871622799895786484426895438410714991761001584318541630378991871749368751428608406125,3.0890863213486684505690160449626869118570432055237429553599685598037488498309514,3.0890863213479572705690160449626869118570432055237429553599685598037488498309513,264.8264850050530842450650853397752422375647942793916581546583367891698050567026,264.8264849685332842859550853397752422375647942793916581546583367891698050567026
60.0,4624.3963466252584202462637916487293283675599187768043926918768239021608582541092,4624.3963466993206202462637916487293283675599187768043926918768239021608582541092,1111.0682541498988220997247047691239925765178750902551675251978704976412099957729,1111.0682541498987685176047047691239925765178750902551675251978704976412099957729,11.269287809379996592126771198064499033029735795331230516887909999187044548466170135202,11.269287809587002592126771198064499033029735795331230516887909999187044548466170135202,6.3243511315739157693459782725785823034905763898909010018456905530272475921265284,6.3243511315721801093459782725785823034905763898909010018456905530272475921265284,169.04326018553200782977469024380814106642480405326719471820062919657254670890521,169.04326025938544086639799024380814106642480405326719471820062919657254670890522
70.0,2385.8074206401482025715258025848722537405270435964433343391976511476491369444985,2385.8074209686027025715258025848722537405270435964433343391976511476491369444985,1094.0629087222977890451831198504144884577151810288491850964497917380148085161792,1094.0629087222978684382731198504144884577151810288491850964497917380148085161792,25.616413689125084620022177882892375920312583127557248492476176973010280699830826381962,25.616413687859854620022177882892375920312583127557248492476176973010280699830826381961,12.569416366869787615826962678173743527893784528536860721378739139821445387308511,12.569416366871497155826962678173743527893784528536860721378739139821445387308511,96.874804373924547868003354371124598187001915982791994611412149524229396904467558,96.874804703649872265405354371124598187001915982791994611412149524229396904467557
80.0,1127.1989143404091974158532248380099970724904938483814709290275724989991298677317,1127.1989143179781974158532248380099970724904938483814709290275724989991298677317,1263.9759987321615546855981629266414210841837606414145672960551213476442553214581,1263.9759987321614921620981629266414210841837606414145672960551213476442553214581,57.533900991260528051069880097510047352644668870553813603884808701390803694083626259529,57.533900991592088051069880097510047352644668870553813603884808701390803694083626259529,24.417171689614144960941086360768545592255582215699450815275206209282357867405503,24.417171689620130950941086360768545592255582215699450815275206209282357867405503,24.203443681373524484957959392114183501096899904282468778287166067302727082722912,24.203443703480456597107959392114183501096899904282468778287166067302727082722919
