voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2
-150.0,0.00000001035272226324662291975589383739306073241173785071682409725639725439999999999999999999999879516841496,0.00000001585272226324662291975589383739306073241173785071682409725639725440000000000000000000000091215169059,0.0000000182527222632466229197558938373930607324117378507168240972563972543999999999999999999999985672649014,0.000000006622492437845808192430269133366176374773413928898781346122832870303000000000000000000000763946566762,0.000000003747507562154191807569730866633823625226586071101218653877167129696999999999999999999999778410520336,0.000000006927507562154191807569730866633823625226586071101218653877167129696000000000000000000000520572261588
-140.0,0.000000004736876183605359145862761299163029084153138658907614667783000476670000000000000000000001733324532497,0.000000008376876183605359145862761299163029084153138658907614667783000476670000000000000000000000798651660862,0.000000003656876183605359145862761299163029084153138658907614667783000476670000000000000000000001290387154129,0.000000003850557751426516884192087140707868813235014211857876375908204401487000000000000000000000288451550843,0.000000001799442248573483115807912859292131186764985788142123624091795598512999999999999999999999809305758582,0.000000006819442248573483115807912859292131186764985788142123624091795598512999999999999999999999960794687606
-130.0,0.000000002777696743965804563644893524163636998059240437351832688009587853549999999999999999999999879315441296,0.00000001123769674396580456364489352416363699805924043735183268800958785355000000000000000000000022787400205,0.000000006117696743965804563644893524163636998059240437351832688009587853549999999999999999999999237753418309,0.000000004784738671484485231286597144333191433455359649655476577260005419651999999999999999999999879903238024,0.000000002555261328515514768713402855666808566544640350344523422739994580348000000000000000000000252066445041,0.000000009695261328515514768713402855666808566544640350344523422739994580349000000000000000000000101113598994
-120.0,0.000000002847260764200018518718606214014695601710516295549035758815695653499999999999999999999999945304818893,0.000000008047260764200018518718606214014695601710516295549035758815695653499999999999999999999998610057859414,0.00000000647726076420001851871860621401469560171051629554903575881569565349999999999999999999999976947052563,0.000000004906370642990492183157424099126174252815666351970721226751383369636000000000000000000000152502914075,0.000000001799629357009507816842575900873825747184333648029278773248616630363999999999999999999999962199711561,0.000000007479629357009507816842575900873825747184333648029278773248616630364000000000000000000000124279463216
-110.0,0.000000003292153720201130369471296264636063004116498889576568330552424796729999999999999999999999256099243753,0.000000006212153720201130369471296264636063004116498889576568330552424796729999999999999999999998650358300498,0.000000003312153720201130369471296264636063004116498889576568330552424796729999999999999999999999611092628885,0.000000005546167319614986784431500609946562963409372610276923626382373900967999999999999999999999730254218276,0.000000001253832680385013215568499390053437036590627389723076373617626099032000000000000000000000180246775604,0.000000009523832680385013215568499390053437036590627389723076373617626099030999999999999999999999975536116497
-100.0,0.000000008132011867240858504377260813423993743629291227491365826355798985100000000000000000000001611263829889,0.00000001276798813275914149562273918657600625637070877250863417364420101489999999999999999999999856805634161,0.000000008247988132759141495622739186576006256370708772508634173644201014899999999999999999999998864384602444,0.000000006746473211950464080165385594458684661333482130704355476413742612127000000000000000000000457057220897,0.000000003438526788049535919834614405541315338666517869295644523586257387872999999999999999999999610616866543,0.000000007263526788049535919834614405541315338666517869295644523586257387874000000000000000000000076800139429
-90.0,0.000000001285318080250217919837649485394372718817177136564757499218896877940000000000000000000000367909822948,0.0000000008446819197497820801623505146056272811828228634352425007811031220599999999999999999999999854748560912,0.000000002094681919749782080162350514605627281182822863435242500781103122059999999999999999999999700514924329,0.0000000004762987662995630077715395314555707594886675053934882399786080805510000000000000000000000848679718372,0.0000000001677012337004369922284604685444292405113324946065117600213919194480000000000000000000001200579042318,0.00000000131370123370043699222846046854442924051133249460651176002139191944900000000000000000000008572460332
-80.0,0.000000005837962234751482806449445099967466535349721345801457485128955473585000000000000000000000084004305195,0.000000007192037765248517193550554900032533464650278654198542514871044526414999999999999999999999919374186621,0.000000009532037765248517193550554900032533464650278654198542514871044526413999999999999999999999796842816398,0.000000008725739724938284376694402451070635309846851858815457031978836578885999999999999999999999814833920798,0.000000001806260275061715623305597548929364690153148141184542968021163421113000000000000000000000101874445926,0.00000001288326027506171562330559754892936469015314814118454296802116342111300000000000000000000008455390431
-70.0,0.00000001133011972993893324221790640711297742729091692621222299630450498766799999999999999999999933140710585,0.00000000922988027006106675778209359288702257270908307378777700369549501233200000000000000000000043103714403,0.000000002789880270061066757782093592887022572709083073787777003695495012330999999999999999999999898064676565,0.00000001471859205171381781785867061191310299706465094507550260566161068115599999999999999999999988974488397,0.000000002540407948286182182141329388086897002935349054924497394338389318843000000000000000000000046241527305,0.00000001473540794828618218214132938808689700293534905492449739433838931884300000000000000000000021001052487
-60.0,0.000000002588550488062858979626864786642575392152548137355983532687082447385000000000000000000000130140546277,0.0000000005314495119371410203731352133574246078474518626440164673129175526169999999999999999999999847222968251,0.00000000527144951193714102037313521335742460784745186264401646731291755261699999999999999999999984798018869,0.0000000004432586882015513075848077921991823446830893792943122599493221886009999999999999999999998769578768755,0.00000000020674131179844869241519220780081765531691062070568774005067781140000000000000000000000018005794485,0.000000001246741311798448692415192207800817655316910620705687740050677811401000000000000000000000136930244614
