voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_4 transport over barrier 3
-150.0,0.00000000000005893871206187359797803199009810384231623340128366607084418916047556446494785434796867185586980343636,0.00000000000004988432877212422039112122688758917068337731896593803817480183818923928129898041139197156171790667712,0.0000000000008823689045609174642304215852104022124379970027478290178232697679835498197793091376908284946019252265,0.0000000000006438207294271357854983495544718425944185194493769173878797960846707865366581679204992335136467330745,0.0000000000001303607737767790370006651657744025167516082510556585067633332661738217260786512742149047349970123956,0.00000000000007783594587546350734829230347305803478858321801057083265481302586328066751788630894366922941952803258,0.00000000000006399627954019882954474888788724418309660517237900067425418480413827497073728851145106397776223429988,0.00000000000008487039225738731343771376497929263901623693584928007306387702432982978506792431968137118683297187621,0.00000000000004605362814953794525819744245237142499255359183151463973775335568348631898599528435022723011046197598,0.0000000000005273289245508317846855310869497282017851345827199816070105717941335403113992176067429430295865077227,0.0000000000003768868637365344340107060982211767346546027534408081411192132084530603369256198908707122547502422564,0.0000000000003747973906696691930291113067110579642777898113674862874262776725407966238401499460367385324022610089,0.0000000000002100892863603690286949913642578953580206122095853561584191262826330335024610722168029476069269501296,0.0000000000002956602595000640884301495400845630048971072405596315866125267764915710269936635344663699920359513237,0.0000000000002171953686253460890570164360676009935651969296745555581150519889724082939419264582542035150844003833,0.00000000000002205034158775112375554278292890280785786702437380509319319935702166340199716966183285793168482558085
-140.0,0.000000000000008950408285192517082559929750899260932730043513634439342492958171884179998216595561608327547605205589,0.0000000000002710389826747497744511421326050159695602041943114939555108688540667868836054235977697193543177006852,0.000000000000381921350720638032297230214307099773193840203601585323531486118504740783380677599322139315140607717,0.0000000000004897371636733116638580636439974472689999587979858479753714549462134105502013017582486059908772554936,0.0000000000001012313381481076392673024282478359984794167438086426964962214445653645672414755508920901851697025194,0.000000000000288686217732392848415138149995962953538051672246029592356260628382622020316236309807607782443149849,0.0000000000002889269075817017993334606441800640640022599860831003777197498148474047280863336629417285215448819368,0.0000000000007995504228906411725546320557505699138201977914287715263620588998838590898855408188251278434744016435,0.000000000000001496957049133687825414027799694590951334666852974829122184721389260262673561023588481898979172572122,0.0000000000002720837192081823949419395283600753547486106653481548823573366220229013278726013596851481943903474605,0.0000000000001952617567473431712747621727364896195318840450514997269625782436789600743115841371238578426265888234,0.0000000000006499300987996468057803309931065529978889510236071900918298460328176253378352252517893058722735831985,0.00000000000001037092003397866760056087374966679824077827031442122177905355410989238402972479312500998849428586833,0.00000000000003564335421141851402442276308028339698265122320685368494541813291207669988994685796040382102398199245,0.00000000000003499911656075858050322927995339252426248888797342181923865809450164803063362624737057785472501299023,0.0000000000004544613514439327934097560192956027857615278275285330114594378060017721694331154297881084232233436305
-130.0,0.00000000000005703171426726905098598745211561326302970747193286596219208133222521988223143815704279025248336050976,0.0000000000001076884125039407797297352785987498016757127948473401706010034155221574972269223049335706977343828841,0.0000000000003316102761696657715906437687664780270574997537049988246939283474493533851586892754293987020702920882,0.00000000000009201736450245147236777434227285902384961572929742626790398689618044083321925587611115888816174607165,0.0000000000001016313099803912274250516968491949411622238698952426706123337944884331816175247411421906660117818177,0.00000000000002575379276637104609712835008631777202002622837447048301431814199787507816882657211574406083030895034,0.00000000000007304934815557990154749845726218597823695989735887980693994328232767715499295643672551397926683229188,0.0000000000006448080851889928080225833915943738859638094173205304379085057294189392903968912541438399452053090019,0.00000000000005097224237335985213936255673626882893694993992023258648256827807975610548180713793573792174997850875,0.00000000000007984179524721459836839725943440983964324875623329619833996093260038524873148595888590276934525198037,0.0000000000002645860389092163218244034087874111204597930512161700956903445661732894766440868575621272373109757365,0.0000000000006250201429434703911495049442828990104600255588641898577217245110327727488204147178025390402922715918,0.00000000000001438119738652311520639049988754030258618339957287587458945408153689213603172664278136774090844625082,0.0000000000001447749654690206795343587793493189918715641251901809470177704683007335494074752653606099235882214045,0.00000000000008779164364512654962150828126338108947024582426367251221170557276342748483692694347194093792900108938,0.0000000000004276456686499918419661130139891469696318582578234143437003872415687412048265545098254296053320561515
-120.0,0.00000000000001984327408714440359408277762306550168424621336489637593444657449358283882992859958657712472448407923,0.00000000000004303642512934857848978496338538385286686987037876895192603102311932350156127491411707042573703200816,0.0000000000001210434196256509084693238464298179469345530411161181564622910305092020068438811371195431393682435661,0.0000000000003505372114696832096144851139578628933211745121693017537363773915356749308672628375450367802584264853,0.000000000000003164186620294871496548129549948963158997916414380184660647420162563181498445976821567579985493820789,0.00000000000008727502425754343606312906012604329376727600786496741567041439397953926311563441307597697828152235522,0.00000000000008023484616525662170219610524108581268918282813064694378835568988464506084028683785180817490468029234,0.0000000000003971734699390475247904711089234667930680076676992558246924456630118558011478128401542295235772100667,0.000000000000002639945836620586178952327523087625581819656961213113862610662149564989897068120052761872652890247447,0.00000000000002248993997184037550410284686921594416154260665777072394549825331573943097344559644697026299032262646,0.0000000000002532374156559918212382209893033321527742518429549474334353459358895496881174406114674305481630008646,0.0000000000001564251635579023224243289826678291253152521935577015456626661052896111860256346738502843613238108907,0.00000000000003931757178273496558737209394389703377376947582861343199519399087158473992373682756820971537364886121,0.00000000000005611595346826407352749685005219326528482696056995296462826844241475889091986363650620031096263362977,0.0000000000000383049046194017055716322804287110909334117366267148477300686440207783434703322771137295159701042985,0.0000000000004408586775886221164660038033378183423218166291276033681657330063698570889581551734305014166417783495
-110.0,0.00000000000006501515041929855214132838957914082284925141521592175251874472394813671952577638104975268117872984891,0.0000000000001997907362547563215927848544699113429055087768764011721659521939950044207282136724214814526574989535,0.00000000000009496426437770033954418706789084319825023691826686832211748740535675078851820555597211715757710590532,0.0000000000003584513911320569534618826898049299735181715116439739292495238875969180234369431149568634516933605487,0.0000000000001423463246800278947016262322617162897529046045444631176804941816280207845011230915141764321536253714,0.00000000000009256696824550820158112809142096752331440970043662339708495180799990199911389343696642428361358476115,0.0000000000002237429361188864520668874217560727263079407416402014201865584313064777338169508222806591922015196938,0.0000000000005590238962062550812901218202089196029501219166798054315269951767487896575625635541113794026764154891,0.00000000000005129427728021680302885592532936089737484642893444157993513470479116701815017510789930083794939527637,0.0000000000001651751324470221626643644751189437136629743698617024626529868157157458340090571609569398214883959367,0.0000000000002690870199498037546770863604007407296513154243770227965287820647091581663811658751869319851972625506,0.0000000000001820650397375161939322557064924037742088789849543874466708823976729293496617643117430276107241530758,0.00000000000004643141973041095375011229989742376976589154047175515033005337541211173811732792054336156130844677547,0.00000000000006087281068894800884946195094349039761839037069600227213940456329907420432316910034814431955975513798,0.0000000000001653756476614658543736825821115534387374246361505359695404307135966710995683427194434851319491460551,0.0000000000004925333253346573901035328018509878372125752191890009748631074158525666360731697888644433246517251119
-100.0,0.000000000000008532289597522249722026586890216309943849950945501158563969003452302813108079743934109234372906283361,0.0000000000001967589883709660414806907220934155413884158160505781454025785302122551885779398490339637046804594275,0.000000000000348942276740984426306844703747065983832958430390853156038050062486259236830167168001357837488678824,0.000000000000323868599938601534527707205625640739311203125510990911722823631539512574417900881757588014102559761,0.0000000000001813126870783288676131020029631796813588183730016166894652903649080815556776349567660186585396137351,0.0000000000001068191787172085583922900529838859926863452404282086194653871540578335008325042030147722537949792644,0.00000000000002754592965951329176124232529055892395794595911655730970245118990711311182434310946377176833818369102,0.0000000000001102830653594651699345997010753156460295538406096397784018590371761689077953082038065407042471675354,0.00000000000005314253957509514467907538563125205748880626421092273490814269517838958331657017770499453816259755758,0.00000000000004300859520079872591834064680717602116126349515531174449740534600407947392494588714668879671181015966,0.000000000000009054657864238559967425284767746002538053186463831621987202887430360035241668624894039311451729201988,0.00000000000003343184364433303808603118571913165693420417731925324840478413973969706814248306955553649865380381634,0.0000000000003200703852049390720260199000974698639749113000729244515168063618553727576010861976154484799565753846,0.00000000000009355512083249308111118635528028846876707602893322019563936057787377071777354216914331105026424412619,0.0000000000003675203418084064638917653603333774546521892539790416356309270714126878370868542221861874369728591733,0.0000000000004132514131771071383730392553125884428517688830224908546938724997214023134053512955118393384976671469
-90.0,0.00000000000004010366651956959948658852396467071200849071408381449592605755268484984478805784736478663884325532872,0.00000000000007969278931403755012484618928213878959545129811997178246891317294960643118165885225493702849180626132,0.0000000000003925281237975069117155766920047033155642736104507671521345179432141223775826895334663148591860337246,0.0000000000002031458230146588714540717876716561393588159589520713048265210864304632620864977183939216042194313218,0.00000000000008973367806214360232024655380297285734024777694471086126996366254644036158708317387468519050129279907,0.00000000000001015260940107102878358853259898798530620246543966506457804872033838336300331832135086905464518981643,0.000000000000006093955427283158203179824827836971027858718562612947457471366034449411478253006178044036104238304121,0.00000000000004246522167079768956838337681456206512616859806641799962647200323546188113888796183475748252386777686,0.00000000000002742752991392047086491345546995017172249219883899525018891530148399458767963433612934382152734408425,0.00000000000005618621731180358908190478479330262285630569979510092842338839393703143517015920915778855075417535556,0.0000000000004163481167597706589057573152200572978599411500866362842339830526135317068743425051349015252436913753,0.00000000000001317789668549404554407865954335793260023930878589277324379861307698681283800801029293947299841555146,0.0000000000001715682268271869145498945763973504151710744815487778848562870605725610034201831931522653404625214865,0.00000000000006719610368729239642601965423095116532357284482544119572498591249188510451639098196576227447127255659,0.000000000000005251540954701829989051095183483084403129620132865198685259213407709934282912270669428768020030254143,0.00000000000007574059333776015402646819776654058680296798604145407612885203199167123035484701449529745949323519511
-80.0,0.00000000000000006883484983931413495283779279746866027719528546404942617842615266521693585677006078959549297820360977,0.0000000000001392293696078434179713665962151205564605856096026595301028573013292606853545114853296922848391193539,0.0000000000001906984276501781330224509832326332860381779437748611680116638192116808142202257275371872906774391562,0.0000000000001636065553879378960899724971665062108567366004580811565204385536385977182553259298612702441090722457,0.0000000000001785467686006516684078887431922626655777231673736005927832667048767003749056902425443134836592127706,0.00000000000002619009398808573710974992465625974173386050850779345769461167266924635643406579317002441636517530426,0.0000000000002349583925121260092701562650934451119321600047140086616911556416199915741215622123581410978784791969,0.0000000000001769521388286688379544351667250774900579563699799493890902617036073590015281001399145925285798910269,0.00000000000001166541037094140158280393067395664425158902379240033742197065046553554830152992731738975215489441735,0.000000000000108235519116009010077710522148358795871193635515052033657646851964532172094904548505303917010675237,0.00000000000001051620018416551904292679534339132054434190565207331789085610571380965960763438921369692210118102876,0.000000000000138881124096699211141100797630100761397783452590439221154034712010555870598785564553901351711043473,0.0000000000002324011223835294363825468168848861319443333884181888178639721763718312384649729751828365743771983409,0.00000000000000449786179880550497636808381663184245269950571873167615025960159054888425334671434735135248764884257,0.0000000000002363423591456524770505106066520264971013578092771656775312184637924921437996219918017154952366113833,0.0000000000002426604676900124386564760789846806467868260475002737933228096084930983952270047477185010899016168791
-70.0,0.0000000000001557209639734196594956118074770373691052828386809131082434489925362044962039661120906799513435661472,0.000000000000001622325292108137102995933605778053815328360773426398389453219009323966795246229627500848917650746356,0.0000000000001587158753692598382358976753082076066453813889860077652033232606770659031032090296228894833097555664,0.0000000000001850432360117618746039920483357041133932244591098631217343110131711498986360886297299981818937945442,0.00000000000001436800939943841606716347085040030376144879869622577895330184540108487120265958491586691583487323494,0.0000000000001228252047066636073766582140872326608372900884341218782355344395250585577528316253148982441672873492,0.000000000000101016355150660746663261377126800070876441780041708509809408972722859668437706665091354237078951507,0.0000000000002959751330909109905044816662486995468851759880690446542356500091969131346788898343557497351157612427,0.0000000000001135832571249706330334501786896421665062218402022557254359156849729219107611297148519826652232825068,0.000000000000009457849292852790783976401768723442728376893548383349737961478680182298799079443993217010880815673529,0.0000000000003015253921589239086433817346539535483539493183643525415606107829232172780641676861257090456567324094,0.0000000000003252060869167299731014560384352996126244959951953335500805468565951446814535302892609441152387225712,0.00000000000007889930720778006478280302548878000111927281316870354939875790970221438971006470238164506866599409395,0.00000000000007998241152967034391525424931723499820821022543552208353445924879373657467550279067865944197238821322,0.000000000000200902642613875377767096463528760913522892022426084435657421355607683393028108160035097408168500885,0.0000000000003651734647672343795221987441777688053450662162268954462387911178219416185818788232975852929609434464
-60.0,0.0000000000000424549204083531389247664767569853768958560610143460278171966066536346360093129105357534638351916896,0.000000000000004844405204778801256060229574847510113223103694552661344356960233514642390913481597375191664951202603,0.000000000000456580897061295248846122895576380948099634937497356695845573887050364908945931364322532937076054598,0.0000000000003938618805042235987152525704143158572889664595964790541626255507516277714396930570046912759484720471,0.0000000000002832182161113752896132041692069710447181985990996556284800340487480880414888800780872355967425238497,0.0000000000001246307335426420414842622257523606368827891978167901699523924158262102749410845812733578533394728792,0.0000000000000639768915167864100669936913588807999022941108749522583531174267009679168765516252055588269629123235,0.00000000000009857605735494810457585223032341542913223922495387765435468798101348215882804611940398147375311169393,0.000000000000007003527373872883603708180801970239502596477170318576827057014009484493876414189553113925626716822206,0.00000000000003385325628309123021720125170699643884464278281250439678127865048162571154288267078244880411468582516,0.00000000000003030115206942032054849010613979452920406078128785724550328823943083660103447828026593225916310794118,0.0000000000001828326859505829122049098863784647667114055526403525650875823610235454640424315197418282709923432883,0.00000000000003377031542851306981752067125419143664415072432256869523522452537073809172933382347218849140005725087,0.00000000000004830492318583919333044984552428723165088429411856911371458805912016525787386354916168403858721191073,0.0000000000001322455081323358260954196922295495060435337447970055092314418387131345926953154082773413313282907371,0.0000000000001492141425086168658371555322086777937702198703104958773574294844803154904871787959784931073424127193
