voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150.0,0.00000000000004505474078095562268227104257090092831347076442582967856875935832066417224419812357702454887064561394,0.00000000000000958172809743451940921493488342801750586189026160324642635799775090815981348586194667302356258849738,0.0000000000001164256557041218822405504963683609069638577996349876296989702691453713182176521243707442090667818473,0.00000000000008383328210162917482493513988520714204549790597133642986511658286782287060149886356741517707026359582,0.0000000000003488520775562415937094842506825685638564041120242578022515026177509188335409268941000682789958139588
-140.0,0.0000000000001553564478422909471913452767097962241554408089547336000859627325007338730632184475754251463913231644,0.0000000000000006095824019607713758039670669118175624682781478396920482613470345042790393331435243128489510311471804,0.00000000000004587676796097842056415862884906982439352368601402191403972480019776601183954600598699420045484142487,0.0000000000001349450623538611708300508110334777047116194614078005254425392118016631280914861012732893214509118947,0.0000000000001574809563573928429267203040792630194169984734077366286223146956330076657978889903321461858851823217
-130.0,0.0000000000001702060173213300422758271694808978935939691413550528909105667065090328783213826012283115470711250592,0.000000000000002882038700452077185054392384302933798449788278782968531211796907376327807141237262583769732088127781,0.0000000000001269936318670567417589886190561431294368328182900089338370233468955818801178331208906263636926428198,0.0000000000001411499153509677156869831678316543606639992367499786468961719177030019129208087799896580046333300999,0.0000000000003956366014052379352338333851560447676126250725286403564280547032620763076664426543376711223787739461
-120.0,0.00000000000006832212490480634245995820776129975131043775905937393734759556208181695332441019914110588249892516896,0.000000000000003631201542282938347145909287161217911874939817884434647067790833955640631742362405171907142301352191,0.0000000000001037128336145837772799445797000778293783538052092982199954669891003670353318493455791152645560958989,0.00000000000002180072634451061365140243705954209865320891660147975916268167648867686015964995494260945965244070998,0.0000000000004767770931995098222209016558445774836751621796637621649241543475550602400134257792034239188808607082
-110.0,0.00000000000002056098178498406928230664672701155725982082771074502990082202282394812347902959606049989044199350591,0.00000000000001795727792705276675432968366217016491642268298266093353918687914042731461278789448721025834319253877,0.0000000000002288200586583313435189926718183316440094480556247679385248766373300210590385067191601648725140020842,0.0000000000001252516363869303415870105190668388021490980619030791869428974999578916218824309798857418080725847911,0.0000000000008770984365353416603790465833941358792430819725532148194738404902240660384823300668878433789270397234
-100.0,0.0000000000001176519748091915522276472466854659700589940837607021622120613361720411674032581516266357889098923102,0.0000000000000265445871897155775505297850278809898828405972966637522043822455407489341712380950955308977692666521,0.0000000000001154328788328775068658443936183003487510948527429852062967104808431537913062015339324911620173153526,0.00000000000002374314076766584727507875742466181406947731944194958895340715424607455444863473962874280076751897255,0.00000000000000983376920498587870629341589523508106138938502488632437784838409227231291547842364497157052154754196
-90.0,0.00000000000004784571674102587892603028048223281225137811066301705924870778786473170763773894331726460913452704638,0.0000000000000285865868850074609077121152876419511632563553163140775287033368825439885918301979913465921259878885,0.0000000000001759930038599176603556088412000873879531113289314638222318143270923653766739779008393079588305661674,0.00000000000004984910009270857486774605321853364976400874231363439075832333741670770478744772582628352364640132798,0.0000000000005475412293206717105804381255761872266865397447987323841808315215589689743199698692447081314697918609
-80.0,0.00000000000002961263316901606015029400000050773394437931036059736538837100532267372101030184368513893550321579381,0.00000000000001891311658233916125122835267017947778431166850131793109947964366590276598479698516653834065911409048,0.0000000000001689868554744559171069783616001236669344146881504893649123586537373186943214666198071935095145254588,0.0000000000001977109423109962072283161378946202930872116651419395385033054631081884120437835093077412550767456108,0.000000000000220969372123045213537429615715993853730204443613094940170466511876379651146548911477844809410463572
-70.0,0.00000000000005310005655907221455870555895536774137720586403188020643442709171148639440030550965487300330439982899,0.000000000000008408998816260244541839047414073563724000252265813030904673173406666174563004446863473839999827289915,0.0000000000002189968806374956912898408262297492960472835512510260224815332285753195849406103513717233834501565117,0.00000000000006212550668206361973892448921739809419275335599112908590747987997681619818205450447778026092499768823,0.0000000000001275851527970921645868164115241913707992152169753254989840169555528534274624739463648420670702667432
-60.0,0.00000000000006946398880767987712714488850411192425162697774482270301918366052376719496783815375759255359956059185,0.00000000000002370410947015281174779597901843873708065433444521052478870111944134604417732722938942834161150675349,0.0000000000001376951131051336192493799909607820815552211342536875747126590878614773764368468598889156919705584295,0.00000000000003456823400431704755300109784615665872010763233309425806665234820044655607563464783079723044392818581,0.00000000000008271492858041049807137234404397999534217228804746877163850296226800429708855322306754881475194517624
