voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1
-150.0,0.0000000004268956812271471626497209278778249133180903720764380221250189759700000000000000000000031605934009191,0.0000000001268956812271471626497209278778249133180903720764380221250189759699999999999999999999997083631658134,0.00000000004167096845614286770368995796918182314302810198872518967411831410000000000000000000000031516707415138,0.00000000003832903154385713229631004203081817685697189801127481032588168590000000000000000000000016847119543887,0.0000000004268956812271471626497209278778249133180903720764380221250189759700000000000000000000031605934009191,0.0000000001268956812271471626497209278778249133180903720764380221250189759699999999999999999999997083631658134
-140.0,0.00000000006305148710564000857257980007337166659192131617790364005031308362000000000000000000000006502377708017,0.00000000006305148710564000857257980007337166659192131617790364005031308362000000000000000000000006502377708017,0.00000000001812276537314014759360539329433882548519080074073684836789565008000000000000000000000026710607030494,0.00000000008187723462685985240639460670566117451480919925926315163210434991999999999999999999999963519031347904,0.00000000006305148710564000857257980007337166659192131617790364005031308362000000000000000000000006502377708017,0.000000000206948512894359991427420199926628333408078683822096359949686916380000000000000000000000045710567512
-130.0,0.00000000003791707603761241037459460875756133831351737673818487152980840405000000000000000000000147460512374935,0.000000000002082923962387589625405391242438661686482623261815128470191595949999999999999999999999235381646514998,0.00000000001807344813104861122071250475268979751937764237598065209900131619000000000000000000000044077616075702,0.00000000001192655186895138877928749524731020248062235762401934790099868381000000000000000000000009171391694124,0.00000000003791707603761241037459460875756133831351737673818487152980840405000000000000000000000147460512374935,0.000000000102082923962387589625405391242438661686482623261815128470191595949999999999999999999999137678030299
-120.0,0.0000000001321937856707001519956741134051107374221085142266658390957881608000000000000000000000021396122490602,0.0000000001721937856707001519956741134051107374221085142266658390957881607999999999999999999999991042579355708,0.00000000004077152746356528466539912569206038385822218156082372408554568554000000000000000000000019314669357437,0.00000000004922847253643471533460087430793961614177781843917627591445431445999999999999999999999953165299764353,0.0000000001321937856707001519956741134051107374221085142266658390957881608000000000000000000000021396122490602,0.00000000007219378567070015199567411340511073742210851422666583909578816079999999999999999999999920196155178679
-110.0,0.00000000003989554584212692632386113867689651155908725913340032403121420479999999999999999999999790812817964829,0.00000000009989554584212692632386113867689651155908725913340032403121420480000000000000000000000084577887692169,0.00000000001787838197779645135075756255406976086064504387029867487826344753400000000000000000000030387977735579,0.00000000004212161802220354864924243744593023913935495612970132512173655246599999999999999999999982476510710229,0.00000000003989554584212692632386113867689651155908725913340032403121420479999999999999999999999790812817964829,0.00000000003989554584212692632386113867689651155908725913340032403121420479999999999999999999999790812817964829
-100.0,0.00000000001254022393703521430318225538052270993221516164764824745723300742999999999999999999999969343123701737,0.00000000004254022393703521430318225538052270993221516164764824745723300743000000000000000000000116225658565407,0.00000000001068910241137941507502591815636771190934523872770693108058221979900000000000000000000077522025929065,0.00000000001068910241137941507502591815636771190934523872770693108058221979900000000000000000000077522025929065,0.00000000001254022393703521430318225538052270993221516164764824745723300742999999999999999999999969343123701737,0.00000000007254022393703521430318225538052270993221516164764824745723300743000000000000000000000075841139241389
-90.0,0.00000000001880975817126271546059919723221619596145627260902985687572038072999999999999999999999929248241307037,0.00000000008119024182873728453940080276778380403854372739097014312427961927000000000000000000000060981397071361,0.000000000002125745531661826987148294751993080907827430138820392193508313216999999999999999999999938919802624986,0.00000000002787425446833817301285170524800691909217256986117960780649168678300000000000000000000012540263960405,0.00000000001880975817126271546059919723221619596145627260902985687572038072999999999999999999999929248241307037,0.00000000004119024182873728453940080276778380403854372739097014312427961928000000000000000000000073454121064463
-80.0,0.00000000003558558140154187541613533069276934933930503698725082566023976783999999999999999999999863102853646497,0.000000000004414418598458124583864669307230650660694963012749174339760232160000000000000000000000206287691922494,0.000000000002165820103727202167899857563339345084513983396882676855419923052999999999999999999999960561767626323,0.0000000000221658201037272021678998575633393450845139833968826768554199230530000000000000000000003155551527585,0.00000000003558558140154187541613533069276934933930503698725082566023976783999999999999999999999863102853646497,0.00000000003558558140154187541613533069276934933930503698725082566023976783999999999999999999999863102853646497
-70.0,0.00000000002187723462685985240639460670566117451480919925926315163210434991999999999999999999999950654542902096,0.00000000004187723462685985240639460670566117451480919925926315163210434991999999999999999999999986153881415314,0.000000000000228547662171036722720298749153585367613768209880394367901902052000000000000000000000168087546681034,0.000000000009771452337828963277279701250846414632386231790119605632098097948000000000000000000000009409145885052,0.00000000002187723462685985240639460670566117451480919925926315163210434991999999999999999999999950654542902096,0.00000000001187723462685985240639460670566117451480919925926315163210434991999999999999999999999932904873645488
-60.0,0.00000000001077152746356528466539912569206038385822218156082372408554568554000000000000000000000059699188681455,0.00000000001077152746356528466539912569206038385822218156082372408554568554000000000000000000000059699188681455,0.000000000001398327366846530155586049712902478925095814285272769515677589078000000000000000000000216644849479149,0.00000000002639832736684653015558604971290247892509581428527276951567758907800000000000000000000019221894542515,0.00000000001077152746356528466539912569206038385822218156082372408554568554000000000000000000000059699188681455,0.00000000001922847253643471533460087430793961614177781843917627591445431445999999999999999999999993549819088371
