voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2
-150.0,0.000000002222573166030064247090259988640305487334774826597449441140886368359999999999999999999999128333371035,0.00000003595742683396993575290974001135969451266522517340255055885911363164000000000000000000000064730268685,0.00000007195742683396993575290974001135969451266522517340255055885911363164000000000000000000000105474114475,0.0000000009649992439944209347460531114973373748111265497198772111225184199640000000000000000000001573571509145,0.0000000007700007560055790652539468885026626251888734502801227888774815800360000000000000000000002074227038022,0.0000000008550007560055790652539468885026626251888734502801227888774815800359999999999999999999998434740487371,0.000000004327426833969935752909740011359694512665225173402550558859113631640000000000000000000000090091392447,0.00000003289257316603006424709025998864030548733477482659744944114088636835999999999999999999999949989705599,0.00000005272257316603006424709025998864030548733477482659744944114088636836000000000000000000000035011181262
-140.0,0.000000007560562276885010945310054530142606687517024711207399260569463793550000000000000000000000369918397698,0.00000005329943772311498905468994546985739331248297528879260073943053620644999999999999999999999934404989654,0.00000005315943772311498905468994546985739331248297528879260073943053620645000000000000000000000060443728437,0.0000000007235363246356096124281588231461165939785206416665854673544067375020000000000000000000001006406376965,0.000000000371463675364390387571841176853883406021479358333414532645593262498000000000000000000000140374144052,0.0000000001274636753643903875718411768538834060214793583334145326455932624980000000000000000000000229635646624,0.000000007379437723114989054689945469857393312482975288792600739430536206450000000000000000000000763593891395,0.0000000545005622768850109453100545301426066875170247112073992605694637935500000000000000000000002010021677,0.0000001325905622768850109453100545301426066875170247112073992605694637935499999999999999999999995601381564
-130.0,0.00000001156114077554875656922787091964058270501499020177601960764059063737999999999999999999999899224022955,0.00000005683885922445124343077212908035941729498500979822398039235940936262000000000000000000000159462578627,0.00000006667885922445124343077212908035941729498500979822398039235940936262000000000000000000000022034033487,0.0000000001239113342058137812836423511540107423388918396974603560938245369740000000000000000000000866496415284,0.00000000009391133420581378128364235115401074233889183969746035609382453697400000000000000000000002232719929934,0.0000000002889113342058137812836423511540107423388918396974603560938245369739999999999999999999997381716205843,0.0000000118188592244512434307721290803594172949850097982239803923594093626200000000000000000000002621666933,0.00000005652114077554875656922787091964058270501499020177601960764059063737999999999999999999999925971916712,0.0000001063611407755487565692278709196405827050149902017760196076405906373800000000000000000000000027391506
-120.0,0.00000000158161156108475614183730002852131757581751391523558934652867576941999999999999999999999965908195612,0.000000003178388438915243858162699971478682424182486084764410653471324230580000000000000000000000559169320878,0.00000001378161156108475614183730002852131757581751391523558934652867576941999999999999999999999897526402903,0.0000000003875214120103053905777154671859958144983263350708280861830265025190000000000000000000000113921693165,0.0000000000005214120103053905777154671859958144983263350708280861830265025189999999999999999999999307008813126841,0.0000000002775214120103053905777154671859958144983263350708280861830265025199999999999999999999999214369668922,0.000000002418388438915243858162699971478682424182486084764410653471324230580000000000000000000000178114478993,0.000000003111611561084756141837300028521317575817513915235589346528675769419999999999999999999999662353061516,0.0000000508116115610847561418373000285213175758175139152355893465286757694199999999999999999999998744916734
-110.0,0.000000004309373061196651353464422780653167069711216234999773143345601876809999999999999999999999892955484909,0.00000001132062693880334864653557721934683293028878376500022685665439812319000000000000000000000037913479811,0.00000001481062693880334864653557721934683293028878376500022685665439812319000000000000000000000052735262173,0.0000000001414271956456774149607837171903357130938507943866253734310798121529999999999999999999999539890757479,0.0000000001014271956456774149607837171903357130938507943866253734310798121529999999999999999999999462537586873,0.000000000199427195645677414960783717190335713093850794386625373431079812152000000000000000000000057296747767,0.000000005010626938803348646535577219346832930288783765000226856654398123190000000000000000000000738954301518,0.0000000108093730611966513534644227806531670697112162349997731433456018768099999999999999999999991602320565,0.00000005305937306119665135346442278065316706971121623499977314334560187681000000000000000000000001554139746
-100.0,0.000000006880471384689761727697687232621706874304007755698237134243857717612999999999999999999999993041328082,0.000000006859528615310238272302312767378293125695992244301762865756142282386999999999999999999999503908542788,0.00000004433952861531023827230231276737829312569599224430176286575614228238600000000000000000000044179967573,0.00000000002151792306095180874362713683473959948587190086424573961854944381799999999999999999999999338652322159,0.00000000003151792306095180874362713683473959948587190086424573961854944381799999999999999999999993679939805306,0.000000000007517923060951808743627136834739599485871900864245739618549443818999999999999999999999968812845289367,0.000000005739528615310238272302312767378293125695992244301762865756142282387000000000000000000000223654936032,0.00000000669047138468976172769768723262170687430400775569823713424385771761300000000000000000000036594525308,0.00000003447047138468976172769768723262170687430400775569823713424385771761300000000000000000000000306941711
-90.0,0.00000002235234925451818123184329875549909501936187310118037083718294105412800000000000000000000046476465105,0.00000002211765074548181876815670124450090498063812689881962916281705894587199999999999999999999953239378923,0.00000002915765074548181876815670124450090498063812689881962916281705894587100000000000000000000043580408249,0.0000000004687770210196737706986129694553056567528305988047986782849205758470000000000000000000002141135708494,0.0000000001932229789803262293013870305446943432471694011952013217150794241519999999999999999999998421387163693,0.0000000004492229789803262293013870305446943432471694011952013217150794241519999999999999999999999384615091035,0.0000000236876507454818187681567012445009049806381268988196291628170589458709999999999999999999997876461555,0.00000002151234925451818123184329875549909501936187310118037083718294105412700000000000000000000007840130112,0.00000005489234925451818123184329875549909501936187310118037083718294105412600000000000000000000034046434423
-80.0,0.00000002177131099699919375379683942504493161402561618377181728989692551377600000000000000000000003337673191,0.00000001383868900300080624620316057495506838597438381622818271010307448622299999999999999999999954803210308,0.00000001350868900300080624620316057495506838597438381622818271010307448622299999999999999999999930865287403,0.0000000001231953231282669747257483409966897212655834517203874348281584919269999999999999999999999458832483321,0.0000000001891953231282669747257483409966897212655834517203874348281584919259999999999999999999999571044566695,0.0000000004141953231282669747257483409966897212655834517203874348281584919249999999999999999999999815172639924,0.00000002096868900300080624620316057495506838597438381622818271010307448622299999999999999999999969791232601,0.00000001306131099699919375379683942504493161402561618377181728989692551377599999999999999999999992907721169,0.00000004464131099699919375379683942504493161402561618377181728989692551377599999999999999999999959880504327
-70.0,0.00000001357846060185588433492078575742342515335504035805841477482387566495400000000000000000000020757608634,0.000000005571539398144115665079214242576574846644959641941585225176124335044999999999999999999999819048953139,0.00000001700653939814411566507921424257657484664495964194158522517612433504400000000000000000000008009287036,0.0000000001742245214676102142354395647223427967181171746066918446069545579280000000000000000000000153720913243,0.0000000001212245214676102142354395647223427967181171746066918446069545579280000000000000000000000109748916625,0.0000000005232245214676102142354395647223427967181171746066918446069545579289999999999999999999999966233658393,0.00000001409653939814411566507921424257657484664495964194158522517612433504499999999999999999999991683310917,0.000000005068460601855884334920785757423425153355040358058414774823875664954999999999999999999999897707207613,0.0000000472544606018558843349207857574234251533550403580584147748238756649540000000000000000000000953674777
-60.0,0.000000002143444598501960902724726356428471396793001526250512725361552097442999999999999999999999722468198798,0.000000001041555401498039097275273643571528603206998473749487274638447902556000000000000000000000172106617799,0.000000005161555401498039097275273643571528603206998473749487274638447902556000000000000000000000266592821828,0.0000000001283979727149604688553858491632248231524144156019610023899610978760000000000000000000000748681537776,0.000000000009602027285039531144614150836775176847585584398038997610038902123999999999999999999999916706117421028,0.00000000001760202728503953114461415083677517684758558439803899761003890212399999999999999999999994166156260659,0.000000004901555401498039097275273643571528603206998473749487274638447902555000000000000000000000343517295877,0.000000001023444598501960902724726356428471396793001526250512725361552097443999999999999999999999963884830499,0.00000001893844459850196090272472635642847139679300152625051272536155209744100000000000000000000009387145727
