voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3
-150.0,0.0000000000001747337920324250341344673321005008295855831519892631408527064645773904034671991544049822771018696681,0.0000000000006042369436115083259819095900000415089998764206707591045486115197148630514437421280359336100061883428,0.0000000000009516078839774935755188173328906711473563183331364459413285392302253724259039607979101321249150613664,0.00000000000135743763350103684340616434822881982081864268149691456844278022720566154210226912075284224489990793,0.0000000000005570492272621188451178382056802590100471703730898289958815569714645558635761592853059640790989131077,0.0000000000001256756838953465718045158723794730031863939221238016827069252026162411051843237378039123263457048305,0.0000000000007850472513856858490432928050326010075213438981177093524416628428708234278390283085981527572172689519,0.000000000001467483849658371930907824943025584823114184559760726166723308664682160600582298288540558611114371522
-140.0,0.00000000000003558198804577857421952989469505736830465938043009173557148789371233464180974983155329305041384967455,0.00000000000005539034486776104324736468949132414879508235457625746618063537094589637248133392818813019722610673713,0.00000000000001933386298101835210967063396776354346147260480440024928801852691079178224724347704787180724031166449,0.00000000000002205432972832713195661832751711907918924856881807611466767986047965833793647288749375870555961661468,0.00000000000006327969757702816072923658104865572778450129148314146595187395700095052815575031934507570822259119975,0.000000000000002455640152660232454165754169933334300487162616819596006814360435882963768823214962529918676010248549,0.00000000000009586901482116479118847433579634936989494443949571163142179249574085687334584876391326020433637824016,0.0000000000001884174508353313447493170972225208125672308156627620739162615742374513948712351870678298925387577555
-130.0,0.000000000000006276203719247518085377017265736355486259848229767002257952793602379776401223719948382621727776739777,0.00000000000004476561250342483595247064292677505904082156222109716173426374530011354575495216790808793139583563171,0.00000000000006022579343765505568151243398727596088700534692054358562433006899460075018155438964274516574863585836,0.00000000000005732700951248688948231709816343204179084588728939738114494263330188439935156647312543484237872842856,0.00000000000003100883168479138831414769158909103674076898067366699691343800197911068796155578849066740642564109456,0.0000000000000122381010321088703591433184231386093677760549184126491120148384398298833319225505876649213838434176,0.0000000000000699006779879758819235313317727781375125027690411855104792852923317890867745309141470103554350871411,0.0000000000001059397885853927641512738401163028426029569653679185488338293260142347576376832076674404833890564085
-120.0,0.00000000000005861940609448591287055091187258311667642841199438576843891587176327494157436441632847645776806912169,0.0000000000002710358503887532026893646869642569660005577038544881966784729650239897607273678592422502908498654934,0.0000000000004420641019736750084418895005710481926739658220921142609623316708942544596966549373346408401207717665,0.0000000000006692965529965795921677016587623687396006879076225195120965356576955195164251521767303126464475532336,0.0000000000003506411005269433888829641475978070312545739599242380111349218711018486180562073020480257019048404345,0.00000000000004388625100509870424057863974042662031164621810377390633994257442696508318659705406679935140482346638,0.0000000000004326761761300320297134648197503711388274660880765699241087636097935000123983839453314172230390683567,0.0000000000008260791074114347161115020408282868195948640951791877707869662814713628465971015706412276015966449945
-110.0,0.0000000000000427543851529102100348455013779448404861309404551695531341273464741036808460468917555094854530877966,0.0000000000001628928744959908758459410860772539319158507673904511387798510701833479985777683234524328244220824144,0.0000000000001804466215983981044966239530105309975537052729346142659050305418781303452704729293039705731080972475,0.0000000000003315054728099392097658031198308418926757926692687886993308869129763490718553988048358080837121541085,0.0000000000002266876865334926834477361234489423173400151000660068505370140769861644462163866231718725443227000715,0.00000000000002039645572239746110566651375426306076013886995007486042173981794088074053519021412992906439447094016,0.0000000000002793014262542403430297686936941445421299618163613250079607841559157775639925017664807377589746217424,0.0000000000005431077158273319209368438547687453833920865334730108487160464824714909197424350287328583185004700329
-100.0,0.00000000000002079795025258103545328689892840722043735821466817059706919081616283870833956796811195974888587755008,0.000000000000246419965761503304623990537217592256755102822625716845714846227579261347940294142142031593669445556,0.0000000000003591504517402653234815869303670779993835262527258470199132465045182305468842686756784115442189067267,0.0000000000005768813332306742513322588211357990337172812205763841563650138965489253425589166328449608943584492514,0.0000000000003842772146305842194006086759100542483449571521505930055412155993406440762722437126905184476467619696,0.00000000000002339720444739555235961457847189721563826071669741112432538650967547866077851948324795291262448477316,0.0000000000004410184180502623836146947651566614982264439437315935727778427719879931917116105562686390040147103448,0.0000000000008525850610727631786555142104397136303594308657828848707867356366418520062832277495540692515649807669
-90.0,0.000000000000002841534893271193856160859828756369965803740631904527971547567283244955304435719664483404631120880454,0.00000000000004047918043285306767625832553868886541569040607800263897040911056901606543260592260403766177935797189,0.0000000000001512771437948363090677244948056119953133408630907020101825510970461743638232551785600881933968304289,0.000000000000221653175755863455125966814528933808925656633024640418932123841363787992306850709133027055570338397,0.0000000000001107713736664764038252584874941781982769763335087921396254383097333539551449134643149472027924783287,0.00000000000001015017687848846864540140419905722166442821736455349653955136769191397642603980365679337002471776016,0.00000000000009998534510721752344257970129875427709199980660994266867193519924172810214934217071181582113929070393,0.0000000000002081026768994681701258072263293283923633623955901417837355673002891516086042328519888765635087279062
-80.0,0.0000000000000007732868035152937163281653763369760643808000551129397198003541776724335889706058180887341324155308663,0.0000000000001244547342773570515486624938603441908338510776506843308403309437335700690017883800232878166828581799,0.0000000000001325069118472686243242050933710217438787384655149793432830738206577821546406437037745117172153967622,0.0000000000002751914983861016939068199567002279838341429784702869637684775997548203121611600424543568962996908976,0.0000000000002382883655034839438547664933442116214192607621830671423942966065973565618791161871721566638486453119,0.000000000000007181224597641924374833279485203849892840859837576928446173715620713767176067615937171596299392716082,0.0000000000002500559987357537770840355917138855424384297797226962205251168674136459320763340432097769429742086414,0.0000000000005017819784365912160683714639917369025542342502256611468239360338789938347050408533732271052634239315
-70.0,0.000000000000003509555298885937903779525823534566526508944002618985977555270561689035708082038028396259708159701778,0.00000000000001228642885008955222912095929017309934543619677470054954014500640908020905443434101413183647398412138,0.00000000000005907196877446680570773755757345137573835583447868185072744236889328729387710153882904561000189260974,0.00000000000006445082339116773632180001404658398117234060957203091903919461067866096708385689522307390708965904499,0.00000000000003933235620408834553752208630637018900412204223664646342010441080459559503859219209962006522840356057,0.00000000000002044786225104189925018501193436324353672404336143835132232333715497895591113795310356794927830922597,0.0000000000000253938864288723749435034586786001813383336943661660734646566736891286108257356958993410029619604968,0.00000000000002695077600668078425574193503904044859824131564748094072157297594418267803020818816062726391416744341
-60.0,0.00000000000001894282197295112311675090241597723223716525001162339811943104193248764210360865626956623290765038564,0.0000000000000532852108291556846798662151948004185754746191311028634919725640777108704320634217424208498006303741,0.0000000000002001569297043427721057632302695589861142205737758438904476026391753232081296447053295631399636104103,0.0000000000003051573252159896810988387278887942778195521115262508527009697542670488048603181284901108068699888513,0.0000000000002011122004542953298488635230432911506967904870296229772003862679043026908599361824584037607850853309,0.00000000000002898940824103230032916530319461715918478124537314598601908396303680446858375021767106487634067091622,0.0000000000001733485742971050432502722356492679450750647944836639845186680596700515450078845964890831008968561853,0.0000000000003782525415097784688443250410872120083373511731189373473872636175751285744411934156745645675027114029
-50.0,0.00000000000002362956206769390423511479606802133199146398883205815858193195021479001918946951886643015415895087187,0.00000000000002114054522101444039690205721134586293810988769342211059971844548382917696256608170248163660886441432,0.00000000000005528177811743950896520267913661868784843241223803296335694824364248842007131265475280114247043655656,0.0000000000001317774650315994503328573744880554417748625969488355815630055744225032336404382313413156054804783261,0.0000000000001152863276060541636157309488766335742722345468565090886491063366920067599857292255861079506726795667,0.000000000000008812379257045726762088482226524185552996669228809000134441443580504090828952882532854407806653083468,0.00000000000007768148617675479058449353779793510666409340195535029191646423725743471433495966278206116183950457387,0.0000000000002077105972122349016621885079013722426304521423022030942996591107838027180980415222082567208038184285
-40.0,0.000000000000002955679441692848990855311465901297131402370701479723923498613662658855972299838911404243546467441142,0.000000000000004194654240388627633826516899580369972457629722014247125657061046041476075003688661121222809998615203,0.00000000000002189334053905426459446915062404963156512010824773468447480590452545964030920769044983446084530573117,0.00000000000007717959173406712327134463886436171077131691332398423990667849748709982030558834399364683588202241948,0.00000000000001791631571032374223522905786587105988368760266293815408626984439969935299187876567249305664012314639,0.000000000000001367156123989909916249698034524515306151035709702342873863224132707061603850165371225975025097377756,0.00000000000001604694211668192757619548199706662219355643195537506125905245294266461783581756041920481050602967694,0.0000000000001158608628272877245941511331052926454120783741018948842857976086296459989949726375121033889828193677
-30.0,0.00000000000003606121089988089239161741413059943258921595155319746197881787483408123519642181554543244878125075237,0.00000000000000260534579083448007653814871967417713233328497114718777123342015598520004136144955695199654829276747,0.00000000000001994973627642400783505690806567362639102071843083864457290157705073803250745581709796322339013793973,0.00000000000003048198453786834502546662822563986577373342175733652084800926006760744052307858070932459351790642562,0.00000000000006082460395567791123984375839349795824050150827778053755002899485847931975501918436731129946110337702,0.00000000000001365661600577869578017436347349282421811505612535233695160176357482786005048760959698660378095893754,0.00000000000003858567871623681669716117662128058828100734686987987544714526765128717826851556776582922303151176367,0.0000000000000633229242303037646582836343482759458550951072285494329737042923709088452569166221078285887439271579
-20.0,0.00000000000007253293362192538371449025727188912129129850877058778457325111774926078848006537351882493633523578799,0.00000000000001734330855775146391092128022570517272164035234870976929069143931071115351135098387802117511739102151,0.00000000000006197064050587752792817332495446872477050041811459610327032589839277789003137395591858914282360131191,0.0000000000001186901793083346465590953959076814084186871782306901709170067234469278212714708571513069970619915006,0.0000000000001693305157694826169892440437583622185754220335604148154214096229270541742549057494438509577605229158,0.00000000000003569749367426081768877482282057261210001787358088870920276034603243872027666086725112722202266801588,0.00000000000007230451296407809497132392618330222411505526197106486013813721410720086777134459764352443862746484832,0.000000000000183074323296298624186513299827959757681075279800911526824663756033654497584595263689079688467318539
-10.0,0.00000000000002558917772068744688784101307071974211748045911448819734148375062189174824618087877658369336588895384,0.00000000000001785103507600242545054457494095861364134367937690069038400784589772715481826887718302699714869339296,0.00000000000002092825210069170903646858430246448182283398057754408954024184936927824961845836242340627923806006862,0.00000000000006814622137065317179225038783307765287805362301377004250448607965285630936919199915894105403227869865,0.00000000000008417427927384405896373747247029030027988556226250679665660152420973761856147900908076741070593300121,0.00000000000002397454893191889889051638653326663289679087271833192938917117034652932703854808434453083773831207415,0.00000000000003550439919805792353814984923688654038449473289930827711116830284302370818365464928388890683841130675,0.0000000000001130029026267431870806873391788020662110074366803150027887797928738168776105202896886909775536337348
0.0,0.0000000000001167059069795057623331097555700243538002772558612998144212071194331473782057510843211574543534566097,0.0000000000001450621614865744311709867214851679106255414280413524582911233928578607816564575729505573238899734674,0.00000000000004083534998228690809227628481028128067619968343382334344759923150826579903163306286403380185914654289,0.0000000000002127890834084161276837312504905674343562533845593698796847682465037651587022918098485204627662148544,0.0000000000005143688711388164296656841043800943467870166749429753350391403579793989282612755410099650233325764066,0.0000000000001701277139043964531029327818392040021582094442548321887758585549142712016393751325844254166561915972,0.0000000000001739036680970957677403569334281315970888896237819362473639950740929204936557413493932586402842373413,0.000000000000480804833870378167030366910493867047562324734141316372719482156260300681647615225108006945923517468
10.0,0.0000000000001010461337283287953674507130852790917011201707907967589424272502786880340744360654713778025978218505,0.00000000000009906529804613054846466723360565241365207787337618018588151250255533025057176367344845566876559089842,0.000000000000006869150063626102970371205556821474206460601366484997815212786259605558528530949320271060107438985255,0.0000000000001248657601731102904231724587862903365262403831298641101511669047070110719158308472665111019582556562,0.0000000000002822163998287693101816281043196272596929494619171701890224918981016715027851174332640086109637547362,0.0000000000001072393100561908635894926778101461115377762479116159412035097057665184168096745612346830972031008857,0.00000000000006958298217897532737270316512652350151802822094586703817922514109317159741823619214104578093267612749,0.0000000000002908919525355929177568243603624400105374893497490692801068091431305196696175104709657994501604830774
