voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.09619245096655371,-27857.66162519365,-136184.23249346222,-27857.661625202963,-136184.2324935546,-150,433542989.0448944,12522.845398806083,433530466.19949561,34620.16620329977,21503594512966752.0,4.247704055160284e-08,6.161280907690525e-08,3.2741809263825417e-10,6.324262358248234e-08,1.6084356069256955e-14,346041.05988567875,6.28642737865448e-08,8.5670395800569209e-08,1.5972352684912039e-07,-150,-0.09619245096655035,-0.09619245096655371,-0.09619245096653763,-27857.66162521478,-27857.66162519365,-27857.661625172303,-136184.2324935042,-136184.23249346222,-136184.2324934426,-27857.66162520329,-27857.661625202963,-27857.661625203094,-136184.23249349135,-136184.2324935546,-136184.23249353463
-140,-0.08312533631021533,-23760.57256017484,-117840.90022150693,-23760.572560161832,-117840.90022149372,-140,381737748.32482421,14312.805243240478,381723435.51958096,26671.064255912224,12727835409263258.0,6.663321983069181e-08,1.3795215636491776e-08,2.255546860396862e-10,2.5014742277562618e-08,5.648259637780484e-15,343033.40219180682,-9.7090378403663635e-08,4.7575817013801601e-08,1.1247908560108044e-07,-140,-0.08312533631022098,-0.08312533631021533,-0.0831253363102207,-23760.572560141634,-23760.57256017484,-23760.572560208268,-117840.90022151603,-117840.90022150693,-117840.90022150223,-23760.572560162058,-23760.572560161832,-23760.572560161934,-117840.90022151874,-117840.90022149372,-117840.90022149839
-130,-0.07135692880327699,-20202.88509415972,-101254.56370022552,-20202.885094157493,-101254.56370023817,-130,336674673.37130946,16358.613989633934,336658314.75731981,20580.880115188989,66074138184372648.0,1.3540557119995356e-08,2.293381839990616e-08,7.34871719032526e-10,8.92032403498888e-09,6.564193633096238e-15,343978.20557174383,-2.1304003894329071e-08,2.2674268722753905e-08,5.11553253090824e-08,-130,-0.07135692880327811,-0.07135692880327699,-0.07135692880327155,-20202.885094153484,-20202.88509415972,-20202.885094167024,-101254.56370023687,-101254.56370022552,-101254.56370021394,-20202.88509415804,-20202.885094157493,-20202.885094157304,-101254.56370023318,-101254.56370023817,-101254.56370022925
-120,-0.06067514114870633,-17172.602234024816,-86100.24874051,-17172.602234019407,-86100.24874053133,-120,297557870.34723133,18696.841542522128,297539173.50568879,15914.873625606604,82571541073454400.0,3.8533471524715424e-08,2.491287887096405e-08,4.69299266114831e-10,1.4246325008571148e-08,6.46011022453763e-15,349493.16605516797,-5.9080775827169418e-08,3.4406445912321225e-08,6.3032302932697348e-08,-120,-0.060675141148709325,-0.06067514114870633,-0.06067514114871279,-17172.60223400558,-17172.602234024816,-17172.602234044112,-86100.24874053491,-86100.24874051,-86100.24874051235,-17172.602234019876,-17172.602234019407,-17172.60223401955,-86100.24874052517,-86100.24874053133,-86100.24874053942
-110,-0.05095201644382301,-14634.0199736709,-72196.12428879972,-14634.019973663979,-72196.12428879067,-110,263696467.12531567,21369.284946004384,263675097.84036967,12339.976175694241,36314085959469464.0,6.279151421040297e-08,9.356881491839886e-09,3.3287506084889174e-10,3.1956005841493607e-08,4.461708780212348e-15,360379.15387798013,-9.6159055829048157e-08,3.8722729949416041e-08,7.6526248449226841e-08,-110,-0.05095201644382747,-0.05095201644382301,-0.05095201644382434,-14634.019973639879,-14634.0199736709,-14634.01997370267,-72196.12428880711,-72196.12428879972,-72196.12428879776,-14634.019973663999,-14634.019973663979,-14634.019973664312,-72196.12428881272,-72196.12428879067,-72196.12428878076
-100,-0.0421383308971503,-12526.611404716106,-59495.63764526322,-12526.611404716585,-59495.637645246105,-100,234492411.26088765,24423.715527832945,234467987.54535982,9601.0130397098346,69796822759279528.0,5.609763320535421e-09,2.6790075935423374e-08,2.455635694786906e-10,1.5999830793589354e-08,5.0862092315639984e-15,377567.99122670188,8.6147338151931763e-09,2.4513830734794371e-08,5.2583459364541341e-08,-100,-0.04213833089714997,-0.0421383308971503,-0.04213833089715505,-12526.61140471897,-12526.611404716106,-12526.61140471336,-59495.63764524464,-59495.63764526322,-59495.63764527143,-12526.61140471683,-12526.611404716585,-12526.611404716736,-59495.637645262104,-59495.637645246105,-59495.63764525403
-90,-0.034242164405838424,-10770.246238607893,-48051.46303212933,-10770.246238611597,-48051.46303212742,-90,209429907.32486603,27914.732836956453,209401992.59202906,7502.4865381337531,4.1764473269294566e+17,5.212496034801006e-08,1.779699232429266e-08,1.3096723705530167e-10,1.1590600479394197e-08,4.669875597329565e-15,402012.58953491802,8.4284693002700806e-08,3.3511174155128913e-08,6.3024572227732278e-08,-90,-0.03424216440583391,-0.034242164405838424,-0.034242164405833754,-10770.246238634136,-10770.246238607893,-10770.24623858201,-48051.463032113636,-48051.46303212933,-48051.46303213143,-10770.246238611711,-10770.246238611597,-10770.24623861158,-48051.46303211583,-48051.46303212742,-48051.46303212369
-80,-0.027295055002029327,-9276.02265095335,-37957.26801601826,-9276.022650955245,-37957.26801601537,-80,188066307.04156122,31904.740639099407,188034402.30092213,5894.6195228142706,40995070823952760.0,3.517197910696268e-08,1.3526005204766989e-08,1.0186340659856796e-10,1.6952981241047382e-08,2.615963001773025e-15,434510.91173342406,5.8789737522602081e-08,2.4879047678902161e-08,5.99011400481686e-08,-80,-0.02729505500202671,-0.027295055002029327,-0.027295055002027245,-9276.022650970626,-9276.02265095335,-9276.022650935454,-37957.26801600473,-37957.26801601826,-37957.26801600697,-9276.022650955143,-9276.022650955245,-9276.022650955245,-37957.26801601214,-37957.26801601537,-37957.26801602909
-70,-0.02131616572795513,-7959.199431110599,-29285.32807463667,-7959.1994311096,-29285.328074637542,-70,170024291.33495164,36465.062416810317,169987826.27253482,4662.6628357715572,77919625530540208.0,2.37050699070096e-08,1.2747477740049362e-08,1.4551915228366852e-10,3.357854438945651e-09,1.7728873924482969e-15,475397.1425515294,-4.0163286030292511e-08,1.4696636138078244e-08,3.2674051908543333e-08,-70,-0.021316165727956905,-0.02131616572795513,-0.021316165727956107,-7959.199431098692,-7959.199431110599,-7959.199431122397,-29285.328074644785,-29285.32807463667,-29285.328074632038,-7959.1994311096205,-7959.1994311096,-7959.199431109475,-29285.3280746409,-29285.328074637542,-29285.328074639372
-60,-0.016286261380740463,-6749.682489443745,-22040.672770165365,-6749.682489443666,-22040.672770167657,-60,154985206.20450801,41677.216314127232,154943528.98819387,3718.70340466988,57561330832804664.0,2.8085196390748024e-09,7.748894859105349e-09,4.511093720793724e-10,8.96397978067398e-09,1.061650767297806e-15,524045.50220330659,-5.1222741603851318e-09,8.5227715355154657e-09,1.7720594769343734e-08,-60,-0.016286261380740758,-0.016286261380740463,-0.016286261380741525,-6749.682489442566,-6749.682489443745,-6749.682489445375,-22040.672770173114,-22040.672770165365,-22040.672770165373,-6749.682489443789,-6749.682489443666,-6749.6824894433375,-22040.672770161356,-22040.672770167657,-22040.67277017032
