voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-2.1464525889212717e-05,-3.366163505691609,4.1975518261745455e-07,6.531647581290764e-06,-61.94366070298638,-150,7707201640439087.0,0.010454841432406244,7707201640439087.0,7.3718972117066611e+17,3.9895381048464937e+21,5.024534325226426e-05,1.3672483467207524e-05,9.585761432347685e-06,0.00024376970931427877,5.031008559243117e-11,25.734976886870221,7.964874290666323e-06,0.00026259012131364245,0.00066248515342387071,-150,-2.1464518163911826e-05,-2.1464525889212717e-05,-2.146456847399742e-05,-3.3661625026951043,-3.366163505691609,-3.3661132603483566,-5.234708238465185e-06,4.1975518261745455e-07,8.437775228742339e-06,1.611740901363845e-05,6.531647581290764e-06,1.4539342373609543e-05,-61.943637234472426,-61.94366070298638,-61.94388100418174
-140,-2.809802444743017e-05,-3.29920733569787,-7.833816666092369e-05,1.656257566548143e-05,-82.74782445589824,-140,6976554506190599.0,0.010392300195147183,6976554506190599.0,6.7131957075762586e+17,5.2877385451850741e+20,0.00010552365084004478,7.019421441506647e-05,3.622663902923956e-05,7.679921881731389e-05,1.6046856006387547e-11,27.363629342179195,2.0110452597017832e-05,0.00014344733931660373,0.00042855069019776784,-140,-2.8098028718288826e-05,-2.809802444743017e-05,-2.8098040494286175e-05,-3.29931285934871,-3.29920733569787,-3.299270590350716,-8.14395224585722e-06,-7.833816666092369e-05,-5.58845858620316e-05,1.2487119558597659e-05,1.656257566548143e-05,4.871375858783722e-05,-82.74774765667942,-82.74782445589824,-82.74781818691149
-130,-3.717438048527574e-05,-3.2322355982591895,-1.3112961603718604e-05,3.831721929222812e-05,-111.17656052989392,-130,6315173140253309.0,0.010330133081817518,6315173140253309.0,6.1133511932860762e+17,4.524582595120515e+20,0.00016733419042935793,9.517529214592705e-06,5.976749797712011e-05,0.00028958144777391226,2.3296181078506263e-11,29.006812340612687,2.5943193785953466e-05,0.00031902833427873242,0.00074584569256426448,-130,-3.717438087500493e-05,-3.717438048527574e-05,-3.717440378145682e-05,-3.232249266431701,-3.2322355982591895,-3.2320819322412717,-4.428913683723331e-06,-1.3112961603718604e-05,-1.3946442898316036e-05,7.249716417292995e-05,3.831721929222812e-05,1.2729666195809841e-05,-111.17656701803875,-111.17656052989392,-111.1768501113417
-120,-4.9602971296462534e-05,-3.164846965017665,3.465686384534751e-06,8.430653670766337e-05,-150.06854076588058,-120,5716491107993621.0,0.010268337854394453,5716491107993621.0,5.5671046171773389e+17,7.3817469404478924e+20,2.4326765341697865e-05,2.4694591428171178e-05,3.8290681156488704e-05,0.0001448559716550335,4.4077104074632164e-11,30.636575254875805,1.6036822875563611e-05,0.00016356549954604931,0.00041240937891218643,-120,-4.960297294678362e-05,-4.9602971296462534e-05,-4.960292886967955e-05,-3.1648445677552814,-3.164846965017665,-3.164868894520623,-1.2175350125871092e-05,3.465686384534751e-06,1.2519241302300088e-05,6.88216594726121e-05,8.430653670766337e-05,0.0001071123406291008,-150.06852612911393,-150.06854076588058,-150.06839590990893
-110,-6.65977000128758e-05,-3.096424266653594,-6.443711666419018e-07,0.00017979650983822242,-203.21344290657447,-110,5174564476554314.0,0.010206912288243126,5174564476554314.0,5.0696668399067731e+17,5.188456978606236e+20,0.0001310792098720981,1.9155220886362842e-05,2.3463392453071386e-05,0.00022340192279557414,2.21584161880662e-12,32.225710871912923,1.4104270473644347e-05,0.00017231792433551379,0.00047297452404480893,-110,-6.659770208612376e-05,-6.65977000128758e-05,-6.659769987028214e-05,-3.096400382779926,-3.096424266653594,-3.096531461989798,-1.1664040543753871e-05,-6.443711666419018e-07,-1.9799592053004744e-05,0.00019162718747722796,0.00017979650983822242,0.00016816379502415657,-203.21348009886577,-203.21344290657447,-203.21325669694298
-100,-8.973456212625213e-05,-3.026078478260247,-1.5641471613422206e-05,0.0003761278595609019,-275.53147332632915,-100,4684012801328460.0,0.010145854172036527,4684012801328460.0,4.616676646347127e+17,6.9465118027498861e+20,8.505802241387528e-05,9.443290018010933e-06,1.0648222778242289e-05,3.459332219790667e-05,4.759472635072152e-11,33.747134304292821,9.5360022173393169e-06,0.00019912323309290823,0.00047046828753158441,-100,-8.973457014751624e-05,-8.973456212625213e-05,-8.973452255278989e-05,-3.026090551262932,-3.026078478260247,-3.0260054932405183,-1.6776352243372216e-05,-1.5641471613422206e-05,-2.508476163143314e-05,0.00037790969214240855,0.0003761278595609019,0.00036726146936416626,-275.5314800080172,-275.53147332632915,-275.531445414695
-90,-0.00012094216947843532,-2.9524690833445955,4.984770438311073e-05,0.0007791343461480563,-373.04417486113186,-90,4239965706949509.0,0.010085161307675873,4239965706949509.0,4.2041625092525267e+17,2.0552235121516128e+20,0.00029210756059683263,0.00010747322638360906,5.621684199208499e-05,0.00015724683277085205,1.4732841902291745e-10,35.173407391190565,2.9175501878222559e-05,0.00042389471848344854,0.00095460907959542274,-90,-0.00012094214733585803,-0.00012094216947843532,-0.00012094229466427705,-2.9523804836322256,-2.9524690833445955,-2.9526725911928224,-2.846691788727689e-05,4.984770438311073e-05,7.900630849633217e-05,0.0007511194567567658,0.0007791343461480563,0.0008073362987488508,-373.0441463294659,-373.04417486113186,-373.04430357629866
-80,-0.00016229477799252812,-2.8735933307844967,3.834441068411643e-06,0.0016158249863706792,-502.22843046651315,-80,3838014532434219.0,0.010024831510211496,3838014532434219.0,3.8285077694570125e+17,2.442374805529791e+20,0.00021136727772130826,3.3026909988788524e-05,4.8026555839353335e-05,0.0004285451013288366,4.484844193610761e-11,36.481772188968513,2.2223341404375101e-05,0.00054331686128143567,0.0011298341849724663,-80,-0.00016229478354829312,-0.00016229477799252812,-0.00016229482284097006,-2.8736066551387793,-2.8735933307844967,-2.873395287861058,-2.9192468920376884e-05,3.834441068411643e-06,-1.6321326242518808e-05,0.0016425374165804918,0.0016158249863706792,0.0015945108607411385,-502.22840814937746,-502.22843046651315,-502.2288366944788
-70,-0.00021528837047728243,-2.7865097799100638,-4.57016580786057e-05,0.0034102358879024163,-667.7581321911225,-70,3474168560393816.5,0.0099648626077641668,3474168560393816.5,3.4864189273286144e+17,7.4041025956275316e+20,0.0006734824516185789,5.186174516729749e-06,1.3766769759948616e-05,0.0005198882148533812,1.5981814838000007e-10,37.652284334249387,6.6358034829675706e-06,0.00097478215553162436,0.0017595406149346156,-70,-0.00021528836724674032,-0.00021528837047728243,-0.00021528821065913405,-2.7864793020454286,-2.7865097799100638,-2.785836297458445,-4.40280568912569e-05,-4.57016580786057e-05,-4.0515483561875953e-05,0.0034030422508040115,0.0034102358879024163,0.00341680902056396,-667.7581659018615,-667.7581321911225,-667.7586520793374
-60,-0.0002790360381288776,-2.6869298437546365,-6.78977945859022e-05,0.00750030153539204,-866.872282895823,-60,3144815395741094.5,0.009905252441446924,3144815395741094.5,3.174896767478761e+17,4.090714247120664e+20,0.0008328220614259862,1.2103451005073852e-05,2.681174366570005e-05,0.00019835053797123692,4.669553643494445e-10,38.66817317502943,1.0872040852880995e-05,0.0012570019019616126,0.0021532980635034383,-60,-0.0002790360501392098,-0.0002790360381288776,-0.00027903558318384547,-2.6869596586806495,-2.6869298437546365,-2.6861268366192235,-5.831300633944511e-05,-6.78977945859022e-05,-5.5794343580828354e-05,0.007483417037363882,0.00750030153539204,0.007510228781029582,-866.8722768014047,-866.872282895823,-866.872084545285
-50,-0.0003468711159981697,-2.5688473224169033,-8.821634499106903e-06,0.017610471252693216,-1078.7744892199098,-50,2846685100518834.5,0.0098459988652873452,2846685100518834.5,2.8912100635670317e+17,1.1835629988720117e+21,0.0018828951311919973,6.702606968283888e-05,1.5977741899320108e-05,0.0002396837608102942,9.988126418612395e-10,39.51770180513094,3.4014423509593934e-06,0.0027394155739981787,0.0042846073605032862,-50,-0.0003468711424625923,-0.0003468711159981697,-0.00034687014364995043,-2.5688423596714642,-2.5688473224169033,-2.5669644272857113,-7.356999854474068e-05,-8.821634499106903e-06,-6.543928861901804e-06,0.017626448994592536,0.017610471252693216,0.017614017706364393,-1078.774522502608,-1078.7744892199098,-1078.7742828188473
-40,-0.0004026911406146612,-2.424324295552717,-9.100098049087332e-05,0.04424413804200165,-1253.2243105880734,-40,2576817728767115.0,0.0097870997461502827,2576817728767115.0,2.6328716326618579e+17,4.7894839032772225e+20,0.0022053590328798833,8.113987477920744e-06,8.655469696396134e-06,0.0003382751717708743,9.531943298904388e-10,40.197850043003029,7.60869283957462e-06,0.0029929202402678105,0.0047686473542120711,-40,-0.0004026911455284803,-0.0004026911406146612,-0.00040269019233415043,-2.4243030097002247,-2.424324295552717,-2.422118936519837,-8.937113959327442e-05,-9.100098049087332e-05,-9.748512707119517e-05,0.04423548257230525,0.04424413804200165,0.0442369335796684,-1253.2243551554725,-1253.2243105880734,-1253.2246488632452
-30,-0.0004232112336792697,-2.243949080188964,-0.0001366823540920603,0.11441850775409725,-1317.5751491986484,-30,2332533939103842.0,0.0097285529636610898,2332533939103842.0,2.3976165292171603e+17,1.6392254184762334e+20,0.0002639977234792923,5.232525372656374e-05,2.071098986178299e-05,0.0007098630205746304,3.271955682196577e-10,40.733936817158785,2.0123539318938772e-05,0.001274146158206167,0.002343716295121184,-30,-0.00042321122349301397,-0.0004232112336792697,-0.0004232115506885822,-2.2438549591837074,-2.243949080188964,-2.2441189569071867,-0.00010096101252776288,-0.0001366823540920603,-0.00015328626625432662,0.11442294810528963,0.11441850775409725,0.11440223711542785,-1317.5752965293643,-1317.5751491986484,-1317.575859061669
-20,-0.00039282330818584115,-2.018968268039138,-0.00012917499460946003,0.28592661350134013,-1223.1546694507997,-20,2111408393249538.2,0.0096703564101292758,2111408393249538.2,2.1833821874837315e+17,2.7853946877738838e+20,0.002659080350866816,2.8150880210366406e-05,2.8413785431169458e-05,0.0007652947554106504,1.0309330185863906e-09,41.243324040688414,1.0720143039481634e-05,0.0034389712906633101,0.0057816410065235409,-20,-0.0003928233208585409,-0.00039282330818584115,-0.0003928222899255223,-2.0190235154632035,-2.018968268039138,-2.0163644351123367,-0.00010102411439909362,-0.00012917499460946003,-0.00012091314968643019,0.2859063592555042,0.28592661350134013,0.2859347730409354,-1223.1546441561666,-1223.1546694507997,-1223.155409450922
-10,-0.00031985396520551153,-1.7459446474848481,-6.026038224538066e-05,0.6568433022066538,-996.0052159722763,-10,1911245676387266.2,0.0096125079904726251,1911245676387266.2,1.9882903382567638e+17,2.1057547285515862e+20,0.002710543968405421,1.3859170922577785e-05,4.705723063835876e-05,0.0009744011092607252,1.599676773152408e-09,42.102035442126933,1.2835825843542885e-05,0.0049406324896908126,0.0085350806277996339,-10,-0.0003198539490753158,-0.00031985396520551153,-0.0003198523655287384,-1.7458676577688834,-1.7459446474848481,-1.7432341035164427,-4.6401211322802876e-05,-6.026038224538066e-05,-5.225726658864005e-05,0.6568063089468907,0.6568433022066538,0.6568533661775291,-996.0052764754596,-996.0052159722763,-996.0043020743503
