voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.09619245096652586,-27857.661625208286,-136184.23249345386,-27857.661625205008,-136184.23249346766,-150,433542989.0448944,12522.845398806083,433530466.19949561,34620.16620329977,21503594512966752.0,4.06071194447577e-08,5.075708031654358e-08,2.0590960048139095e-08,1.5221303328871727e-08,7.271960811294775e-15,180405.50476892554,4.1419211843349664e-08,3.8523845083141639e-08,1.3758887007497833e-07,-150,-0.09619245096653313,-0.09619245096652586,-0.09619245096652777,-27857.661625188215,-27857.661625208286,-27857.661625228822,-136184.23249348142,-136184.23249345386,-136184.23249343067,-27857.66162519176,-27857.661625205008,-27857.66162521235,-136184.23249347945,-136184.23249346766,-136184.23249348288
-140,-0.08312533631022913,-23760.572560159228,-117840.90022150072,-23760.572560169705,-117840.90022154685,-140,381737748.32482421,14312.805243240478,381723435.51958096,26671.064255912224,12727835409263258.0,1.095759216696024e-08,6.235495675355196e-08,2.981687430292368e-08,3.998866304755211e-08,3.039235529911366e-15,184255.13437605181,1.2475686414669598e-08,4.77843991628585e-08,1.7181923794851173e-07,-140,-0.08312533631022861,-0.08312533631022913,-0.08312533631022609,-23760.572560170185,-23760.572560159228,-23760.572560169385,-117840.90022152827,-117840.90022150072,-117840.90022146591,-23760.572560157205,-23760.572560169705,-23760.57256018702,-117840.90022151842,-117840.90022154685,-117840.9002215584
-130,-0.07135692880327595,-20202.885094156834,-101254.56370022724,-20202.88509416074,-101254.56370023308,-130,336674673.37130946,16358.613989633934,336658314.75731981,20580.880115188989,66074138184372648.0,2.412707544863224e-08,1.6065314412117004e-08,1.117223291657865e-08,1.858279574662447e-08,1.4932499681208355e-14,190339.93665682292,8.6531702926831734e-09,5.5713814760827809e-08,1.8297373571840581e-07,-130,-0.07135692880327259,-0.07135692880327595,-0.07135692880328752,-20202.88509415576,-20202.885094156834,-20202.88509417989,-101254.56370022938,-101254.56370022724,-101254.5637002433,-20202.88509414957,-20202.88509416074,-20202.885094153753,-101254.56370022653,-101254.56370023308,-101254.56370024511
-120,-0.06067514114870834,-17172.60223402145,-86100.24874053638,-17172.602234022266,-86100.24874051148,-120,297557870.34723133,18696.841542522128,297539173.50568879,15914.873625606604,82571541073454400.0,1.560692908242345e-08,1.692387741059065e-08,9.113136911764741e-09,2.3239408619701862e-08,7.625844400394044e-15,198841.21069025615,1.7797120829722213e-08,3.0119869919312177e-08,9.2047798716521356e-08,-120,-0.06067514114870914,-0.06067514114870834,-0.060675141148715965,-17172.602234015234,-17172.60223402145,-17172.60223403084,-86100.24874052331,-86100.24874053638,-86100.24874054024,-17172.602234013153,-17172.602234022266,-17172.60223401891,-86100.24874053472,-86100.24874051148,-86100.24874052842
-110,-0.05095201644382925,-14634.01997366652,-72196.1242888199,-14634.019973664153,-72196.12428879207,-110,263696467.12531567,21369.284946004384,263675097.84036967,12339.976175694241,36314085959469464.0,1.05355866253376e-08,2.5305780582129955e-08,1.0228177416138351e-08,2.8943759389221668e-08,1.1081413564539844e-14,209954.40053263973,1.2170790299192835e-08,4.4396995232816646e-08,1.5236196304613259e-07,-110,-0.05095201644383201,-0.05095201644382925,-0.05095201644384033,-14634.01997365948,-14634.01997366652,-14634.019973670016,-72196.1242888022,-72196.1242888199,-72196.1242888275,-14634.019973665942,-14634.019973664153,-14634.019973674382,-72196.12428882101,-72196.12428879207,-72196.12428881219
-100,-0.042138330897148406,-12526.61140471596,-59495.63764525714,-12526.611404718136,-59495.63764524555,-100,234492411.26088765,24423.715527832945,234467987.54535982,9601.0130397098346,69796822759279528.0,1.765147317200899e-08,7.741618901491165e-09,2.0634615793824196e-08,4.72791725769639e-08,1.6153745008296028e-14,223885.9353497948,9.0486355815755248e-09,5.2638530375299369e-08,1.7483455394540215e-07,-100,-0.04213833089715361,-0.042138330897148406,-0.042138330897137456,-12526.611404719486,-12526.61140471596,-12526.611404701835,-59495.63764525406,-59495.63764525714,-59495.6376452494,-12526.6114047117,-12526.611404718136,-12526.611404732335,-59495.63764526635,-59495.63764524555,-59495.637645219074
-90,-0.03424216440583421,-10770.24623861122,-48051.46303212427,-10770.246238611286,-48051.46303211782,-90,209429907.32486603,27914.732836956453,209401992.59202906,7502.4865381337531,4.1764473269294566e+17,1.6167177818715572e-08,8.003553375601768e-09,3.2741809263825417e-09,7.952621672302485e-09,2.699229728619912e-15,240845.43039976378,8.2335139531466815e-10,2.1182496142222238e-08,7.7612867244170047e-08,-90,-0.03424216440583433,-0.03424216440583421,-0.03424216440583163,-10770.24623861209,-10770.24623861122,-10770.246238595922,-48051.46303211627,-48051.46303212427,-48051.46303212189,-10770.246238611275,-10770.246238611286,-10770.246238614549,-48051.46303212577,-48051.46303211782,-48051.46303211816
-80,-0.02729505500202759,-9276.022650954626,-37957.268016017086,-9276.02265095496,-37957.26801601061,-80,188066307.04156122,31904.740639099407,188034402.30092213,5894.6195228142706,40995070823952760.0,1.5497789718210697e-09,1.7491402104496956e-08,6.0008460422977805e-09,2.686283551156521e-08,6.723788192886104e-15,261030.73721179084,7.4288344281731389e-09,2.2022076681654712e-08,7.29060047888197e-08,-80,-0.027295055002024584,-0.02729505500202759,-0.027295055002020865,-9276.02265095587,-9276.022650954626,-9276.022650956176,-37957.26801600095,-37957.268016017086,-37957.26801601844,-9276.022650953731,-9276.02265095496,-9276.022650948958,-37957.26801601736,-37957.26801601061,-37957.2680159905
-70,-0.021316165727956544,-7959.199431109628,-29285.328074638022,-7959.1994311096905,-29285.32807464103,-70,170024291.33495164,36465.062416810317,169987826.27253482,4662.6628357715572,77919625530540208.0,2.422893885523081e-09,5.831680027768016e-09,6.024492904543877e-09,1.2820237316191196e-08,3.094746681142624e-15,284604.0409130606,3.47579978059358e-09,1.2272196350012947e-08,4.1314478949061595e-08,-70,-0.021316165727956714,-0.021316165727956544,-0.02131616572795964,-7959.199431112051,-7959.199431109628,-7959.199431111163,-29285.328074643854,-29285.328074638022,-29285.32807464362,-7959.199431111658,-7959.1994311096905,-7959.199431105633,-29285.328074633537,-29285.32807464103,-29285.328074646357
-60,-0.01628626138074059,-6749.682489443672,-22040.672770166722,-6749.682489443635,-22040.67277016675,-60,154985206.20450801,41677.216314127232,154943528.98819387,3718.70340466988,57561330832804664.0,1.8044374883174896e-09,7.62520357966423e-09,2.5556801119819283e-10,5.5697455536574125e-09,1.384309333829492e-15,311659.25695339206,2.227867289357919e-09,8.5445596695511028e-09,2.5445160645176657e-08,-60,-0.01628626138073989,-0.01628626138074059,-0.016286261380741275,-6749.682489443279,-6749.682489443672,-6749.682489445084,-22040.67277016607,-22040.672770166722,-22040.672770173696,-6749.6824894438905,-6749.682489443635,-6749.682489443687,-22040.672770165285,-22040.67277016675,-22040.67277016118
-50,-0.01213799592431436,-5597.039452614514,-16143.421478927385,-5597.0394526144255,-16143.42147892744,-50,142683434.73031145,47634.372316165412,142635800.3579953,2995.3881575949677,55212411115315864.0,8.549250196665525e-10,1.6189005691558123e-10,2.35741026699543e-09,2.8976501198485494e-09,9.52363188311267e-16,342184.56275856763,3.955041196742492e-09,9.3964864719115535e-09,3.1375066100736149e-08,-50,-0.012137995924315179,-0.01213799592431436,-0.012137995924315312,-5597.0394526146265,-5597.039452614514,-5597.039452615369,-16143.421478927223,-16143.421478927385,-16143.421478927252,-5597.039452616329,-5597.0394526144255,-5597.039452613972,-16143.421478929144,-16143.42147892744,-16143.421478930337
-40,-0.008761091408590464,-4469.866138382215,-11437.182112754022,-4469.866138382231,-11437.18211275409,-40,132901705.80709332,54443.017711476496,132847262.78938185,2441.1157094820237,63715726976455880.0,1.7171259969472885e-09,6.893969839438796e-10,3.219611244276166e-10,1.3969838619232178e-09,5.186823193170653e-16,376028.36833518208,5.0860639885193631e-09,3.2770354953792974e-09,1.2270902516320348e-08,-40,-0.008761091408590124,-0.008761091408590464,-0.008761091408589945,-4469.866138383251,-4469.866138382215,-4469.866138381534,-11437.182112753682,-11437.182112754022,-11437.182112753333,-4469.866138382553,-4469.866138382231,-4469.866138382233,-11437.182112752693,-11437.18211275409,-11437.182112753508
-30,-0.006015718184511409,-3351.529223597423,-7712.060270397579,-3351.5292235973557,-7712.060270397696,-30,125467256.75111784,62224.860608192641,125405031.89050965,2016.3525562739242,2.4515347521453683e+17,9.604264050722122e-10,1.217813405673951e-09,1.7080310499295592e-09,8.731149137020111e-10,8.413408858487514e-16,412880.05802236329,7.5026133343197927e-10,3.1494713222141404e-09,9.9093995231669396e-09,-30,-0.006015718184511612,-0.006015718184511409,-0.006015718184512251,-3351.5292235965317,-3351.529223597423,-3351.529223597492,-7712.06027039871,-7712.060270397579,-7712.060270398797,-3351.5292235979578,-3351.5292235973557,-3351.5292235990637,-7712.060270397342,-7712.060270397696,-7712.060270398215
-20,-0.003746807356669065,-2234.867650873186,-4729.643822299142,-2234.867650873192,-4729.643822299159,-20,120248782.00473881,71119.005530305265,120177662.9992085,1690.8107911252828,1.3442765371418226e+17,2.0372681319713593e-09,1.8044374883174896e-09,1.850821718107909e-10,1.1932570487260818e-09,7.077671781985373e-16,452272.37613194366,2.5291421800506781e-09,3.0155185265142371e-09,1.0399162420071661e-08,-20,-0.0037468073566691946,-0.003746807356669065,-0.0037468073566697727,-2234.8676508740173,-2234.867650873186,-2234.86765087198,-4729.643822299258,-4729.643822299142,-4729.643822300946,-2234.867650873377,-2234.867650873192,-2234.8676508732606,-4729.643822298938,-4729.643822299159,-4729.643822300131
