voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.096192450966542830945932984622974590641221474910794957812346604350354088365132161,-27857.661625201259365682672651308285565629462405780423707729136074196839686186189,-136184.23249348993805658728522398272666298713498101915820538745144682407112431846,-27857.661625201259365682672651308285565629462405780423707729136074196839686186189,-136184.23249348993805658728522398272666298713498101915820538745144682407112431846,-150,433542989.04489437833366469291036292089122190270609443086286553099044813547894241,12522.84539880608081272830834132693143588450550445918159189310007279112055549179,433530466.19949557225285196460202159395978601820058997168127363789037534435838692,34620.166203299775547042946647579210923747629713796751500057822797958113493035385,867085978.08978875666732938582072584178244380541218886172573106198089627095788482,4.4908076486491112052009029686562077769803201895068663202123258044876677376444621e-76,0.0,4.8362543908528889902163570431682237598249602040843175756132739432944114097709592e-76,0.0,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,346041.05988559235236341975649125089793271962743578001974890976879316635476442069,2.0890786278562771273614949364749621908752796140711816770086596115917961105168154e-76,2.4816118733868238677901449460081856540089043669909639600016586531000709352510146e-76,9.9244589575827135934744032432626971531453947258794042345129600675679367430773671e-76,-150,-0.096192450966542830945932984622974590641221474910794957812346604350354088365132161,-0.096192450966542830945932984622974590641221474910794957812346604350354088365132161,-0.096192450966542830945932984622974590641221474910794957812346604350354088365132161,-27857.661625201259365682672651308285565629462405780423707729136074196839686186188,-27857.661625201259365682672651308285565629462405780423707729136074196839686186189,-27857.661625201259365682672651308285565629462405780423707729136074196839686186188,-136184.23249348993805658728522398272666298713498101915820538745144682407112431846,-136184.23249348993805658728522398272666298713498101915820538745144682407112431846,-136184.23249348993805658728522398272666298713498101915820538745144682407112431846,-27857.661625201259365682672651308285565629462405780423707729136074196839686186188,-27857.661625201259365682672651308285565629462405780423707729136074196839686186189,-27857.661625201259365682672651308285565629462405780423707729136074196839686186188,-136184.23249348993805658728522398272666298713498101915820538745144682407112431846,-136184.23249348993805658728522398272666298713498101915820538745144682407112431846,-136184.23249348993805658728522398272666298713498101915820538745144682407112431846
-140,-0.083125336310230048937620498337465233927765632106327862763147011343380243753066531,-23760.572560164201874388295160667468585506437688525451979324737816599795590831311,-117840.90022152534778114448721791444412878068026456314509480002880822071717797336,-23760.572560164201874388295160667468585506437688525451979324737816599795590831312,-117840.90022152534778114448721791444412878068026456314509480002880822071717797336,-140,381737748.32482417977502625897283712048736002755772088981039638086752983772938136,14312.80524324047572569334378442036683794718985099137118496012817963023357389975,381723435.51958093929930056562905270012052208036786989843921142073935020749580746,26671.0642559122283896413362025064186031699261839382384792172330626628293039449,763475496.64964835955005251794567424097472005511544177962079276173505967545876271,1.5199656656966222540679979278528703245164160641407855237641718107496721573565872e-75,0.0,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,0.0,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,343033.40219178077229081888570177410485564164598513842077487676661695244104419253,2.301603318580581472177943871750946507604048096470229514388562061033459838134025e-75,9.3667205076696294065245979475396512074370604509708238837417029180214934250940326e-76,2.1840538154501084969974470500022346538220221898941604749615847209137490866728412e-75,-140,-0.083125336310230048937620498337465233927765632106327862763147011343380243753066531,-0.083125336310230048937620498337465233927765632106327862763147011343380243753066531,-0.083125336310230048937620498337465233927765632106327862763147011343380243753066531,-23760.572560164201874388295160667468585506437688525451979324737816599795590831312,-23760.572560164201874388295160667468585506437688525451979324737816599795590831311,-23760.57256016420187438829516066746858550643768852545197932473781659979559083131,-117840.90022152534778114448721791444412878068026456314509480002880822071717797336,-117840.90022152534778114448721791444412878068026456314509480002880822071717797336,-117840.90022152534778114448721791444412878068026456314509480002880822071717797336,-23760.572560164201874388295160667468585506437688525451979324737816599795590831312,-23760.572560164201874388295160667468585506437688525451979324737816599795590831312,-23760.572560164201874388295160667468585506437688525451979324737816599795590831312,-117840.90022152534778114448721791444412878068026456314509480002880822071717797336,-117840.90022152534778114448721791444412878068026456314509480002880822071717797336,-117840.90022152534778114448721791444412878068026456314509480002880822071717797336
-130,-0.071356928803279181258865784983547767670696003305480422397973157757808670467936328,-20202.885094158014567553767899180343367444325379315156403331936192566946474171297,-101254.5637002355758391793774459434204879434666495195222838385516020113175451015,-20202.885094158014567553767899180343367444325379315156403331936192566946474171298,-101254.5637002355758391793774459434204879434666495195222838385516020113175451015,-130,336674673.37130937659873739600776550755746976429854512157969561035122311710051815,16358.61398963393068986452056300621746189504345850823319216762926451144294830112,336658314.75731974266804753148720250134000786925508661334650344272195860565756985,20580.880115188988892113691579438116541884833442444849695840721265746869430683617,673349346.7426187531974747920155310151149395285970902431593912207024462342010363,1.9345017563411555960865428172672895039299840816337270302453095773177645639083837e-75,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-82,343978.20557171527524432132605598573154367022189251091677681353738734366055025034,2.5588260706150220108819108301944621915317479723288531215000345044070741825547365e-75,1.1881289938975958012434415002918288402836930973403579860839386040189289917481679e-75,3.3674794924799517583170961764184135759771213422309696481437029508669224149388751e-75,-130,-0.071356928803279181258865784983547767670696003305480422397973157757808670467936328,-0.071356928803279181258865784983547767670696003305480422397973157757808670467936328,-0.071356928803279181258865784983547767670696003305480422397973157757808670467936328,-20202.885094158014567553767899180343367444325379315156403331936192566946474171298,-20202.885094158014567553767899180343367444325379315156403331936192566946474171297,-20202.885094158014567553767899180343367444325379315156403331936192566946474171296,-101254.5637002355758391793774459434204879434666495195222838385516020113175451015,-101254.5637002355758391793774459434204879434666495195222838385516020113175451015,-101254.5637002355758391793774459434204879434666495195222838385516020113175451015,-20202.885094158014567553767899180343367444325379315156403331936192566946474171297,-20202.885094158014567553767899180343367444325379315156403331936192566946474171298,-20202.885094158014567553767899180343367444325379315156403331936192566946474171297,-101254.5637002355758391793774459434204879434666495195222838385516020113175451015,-101254.5637002355758391793774459434204879434666495195222838385516020113175451015,-101254.5637002355758391793774459434204879434666495195222838385516020113175451015
-120,-0.060675141148712434782352689852025419632710742392479980207582569010426861979318855,-17172.602234020352625292845416590577787959965307998470837770076061053121904782182,-86100.248740531081254188629768024194213431449369124871789115698169729413618515995,-17172.602234020352625292845416590577787959965307998470837770076061053121904782183,-86100.248740531081254188629768024194213431449369124871789115698169729413618515995,-120,297557870.34723130485104350034283427008815134460580255555730147273942745439225425,18696.841542522124424460672636237564933786903383158600810821584224982436801399221,297539173.50568878272661903967019803252321755770241939695649065115520247195545286,15914.873625606606781334260523201247378734513359383156969146106938180722948992741,595115740.69446260970208700068566854017630268921160511111460294547885490878450851,1.658144362578133368074179557657676717654272069971766025924551066272369626207186e-75,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,3.7999141642415556351699948196321758112910401603519638094104295268741803933914679e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,349493.16605509991668899196041726706072807474234949541882857223585721915237609423,3.093615113298824128539476580201208151534261318065173504671056584639313213688798e-75,1.1798352089409136707665357343114821649107775285558391196642861584593867485326053e-75,2.4041471477511950560103688804743001181618005392818718387171112259968522433485034e-75,-120,-0.060675141148712434782352689852025419632710742392479980207582569010426861979318855,-0.060675141148712434782352689852025419632710742392479980207582569010426861979318855,-0.060675141148712434782352689852025419632710742392479980207582569010426861979318855,-17172.602234020352625292845416590577787959965307998470837770076061053121904782183,-17172.602234020352625292845416590577787959965307998470837770076061053121904782182,-17172.602234020352625292845416590577787959965307998470837770076061053121904782181,-86100.248740531081254188629768024194213431449369124871789115698169729413618515995,-86100.248740531081254188629768024194213431449369124871789115698169729413618515995,-86100.248740531081254188629768024194213431449369124871789115698169729413618515995,-17172.602234020352625292845416590577787959965307998470837770076061053121904782182,-17172.602234020352625292845416590577787959965307998470837770076061053121904782183,-17172.602234020352625292845416590577787959965307998470837770076061053121904782183,-86100.248740531081254188629768024194213431449369124871789115698169729413618515995,-86100.248740531081254188629768024194213431449369124871789115698169729413618515995,-86100.248740531081254188629768024194213431449369124871789115698169729413618515995
-110,-0.050952016443831114118378810295539536645650152755911123362488685586676280169547524,-14634.019973665072275945267119159558702527419704233281893773313145220252913253977,-72196.12428880903173570829425110085259950240005927335276747802056185712861164258,-14634.019973665072275945267119159558702527419704233281893773313145220252913253977,-72196.12428880903173570829425110085259950240005927335276747802056185712861164258,-110,263696467.12531563798453966064135706202069515659772415385633264822239636067707601,21369.284946004380582654265081151508028148807122064619916169059075477892098406548,263675097.8403696336039570063762759105126670077906020892364164791633208827849776,12339.976175694240363514237829215509691171393656719698900958948009306930759488769,527392934.25063127596907932128271412404139031319544830771266529644479272135415201,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,8.9816152972982224104018059373124155539606403790137326404246516089753354752889241e-76,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,5.9299863430671693136960729038393856918368532775822854969187417016233311636704898e-82,360379.15387795911898323679229355546708684505090698425607989108769681865441790557,-9.2095708398109934478543633918655699728718942636584045095673873600519452472921962e-76,5.6240051134950687194432733950400287131545716271210413841897601892885421104234293e-76,2.2859585621077855016982004356972344430994962187895887530148834209219587541325222e-75,-110,-0.050952016443831114118378810295539536645650152755911123362488685586676280169547524,-0.050952016443831114118378810295539536645650152755911123362488685586676280169547524,-0.050952016443831114118378810295539536645650152755911123362488685586676280169547523,-14634.019973665072275945267119159558702527419704233281893773313145220252913253977,-14634.019973665072275945267119159558702527419704233281893773313145220252913253977,-14634.019973665072275945267119159558702527419704233281893773313145220252913253977,-72196.12428880903173570829425110085259950240005927335276747802056185712861164258,-72196.12428880903173570829425110085259950240005927335276747802056185712861164258,-72196.12428880903173570829425110085259950240005927335276747802056185712861164258,-14634.019973665072275945267119159558702527419704233281893773313145220252913253977,-14634.019973665072275945267119159558702527419704233281893773313145220252913253977,-14634.019973665072275945267119159558702527419704233281893773313145220252913253976,-72196.12428880903173570829425110085259950240005927335276747802056185712861164258,-72196.12428880903173570829425110085259950240005927335276747802056185712861164258,-72196.12428880903173570829425110085259950240005927335276747802056185712861164258
-100,-0.042138330897149748877320682062021899310194861962423539478419544956045541827104554,-12526.611404716509337935687986575019041101038159268759362943523907751396253226654,-59495.637645253716315675860800516696930837423280488906470114391654520151687950309,-12526.611404716509337935687986575019041101038159268759362943523907751396253226654,-59495.637645253716315675860800516696930837423280488906470114391654520151687950309,-100,234492411.26088761808575554082636250358747493086693215922904725508582164161376844,24423.715527832937641774875185702751209230571133294244944180880262903012280963732,234467987.54535978514811376595117680083626570029579886498410307420555873860148748,9601.0130397098353382655579311820674484706820354439109998086631037765382111594161,468984822.52177523617151108165272500717494986173386431845809451017164328322753688,2.2799484985449333811019968917793054867746240962111782856462577161245082360348807e-75,6.2180413596680001302781733412162876912035202623941225972170664985213860982769475e-76,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-76,6.2180413596680001302781733412162876912035202623941225972170664985213860982769475e-76,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,377567.99122675370837605793566235345190776514171611093393645919776387931888817377,4.8871311944196368055200912885335882385903247870875530282861848181008879283018116e-75,1.5661528400084723925979544489638832027208164077350785356714173464758036891506763e-75,2.4185146498353442679902792533800750063885483867330946952967971882839463687179588e-75,-100,-0.042138330897149748877320682062021899310194861962423539478419544956045541827104554,-0.042138330897149748877320682062021899310194861962423539478419544956045541827104554,-0.042138330897149748877320682062021899310194861962423539478419544956045541827104554,-12526.611404716509337935687986575019041101038159268759362943523907751396253226655,-12526.611404716509337935687986575019041101038159268759362943523907751396253226654,-12526.611404716509337935687986575019041101038159268759362943523907751396253226653,-59495.637645253716315675860800516696930837423280488906470114391654520151687950308,-59495.637645253716315675860800516696930837423280488906470114391654520151687950309,-59495.637645253716315675860800516696930837423280488906470114391654520151687950308,-12526.611404716509337935687986575019041101038159268759362943523907751396253226654,-12526.611404716509337935687986575019041101038159268759362943523907751396253226654,-12526.611404716509337935687986575019041101038159268759362943523907751396253226655,-59495.637645253716315675860800516696930837423280488906470114391654520151687950308,-59495.637645253716315675860800516696930837423280488906470114391654520151687950309,-59495.637645253716315675860800516696930837423280488906470114391654520151687950308
-90,-0.03424216440583388406510435290250843143464345953940679767997074136885820033575504,-10770.246238611097344716171006310787842743930656441363216902807957320566244730845,-48051.46303212061517857378664279446352797212971046318630176639975990494464824429,-10770.246238611097344716171006310787842743930656441363216902807957320566244730845,-48051.46303212061517857378664279446352797212971046318630176639975990494464824429,-90,209429907.3248660219867210764933886993153250218878055426654255900799271928123989,27914.732836956449862790476702366224540062771304485257925361389740862284135653381,209401992.59202906553685828601668633309078495911650105740750022869018633052826324,7502.4865381337540294822561882009584156068853428936462195728899796532190918638932,418859814.64973204397344215298677739863065004377561108533085118015985438562479779,4.6289863455306223192070845984610141701181761953378468223727050600103652064950609e-75,1.0363402266113333550463622235360479485339200437323537662028444164202310163794912e-75,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-76,1.0363402266113333550463622235360479485339200437323537662028444164202310163794912e-75,7.2477610859709847167396446602481380678005984503783489406784620797618492000417097e-82,402012.58953496853981875950934079252416628143202819136208751716393484227993763211,-8.2769263095847509530556603126666969116860485786939105739515461150425070162698062e-75,2.5686061713973652230951582461277954610644028787689756761580439193099508819729555e-75,5.1886251949886557611104681197681849011514864108837167615961876082569721373896745e-75,-90,-0.034242164405833884065104352902508431434643459539406797679970741368858200335755041,-0.03424216440583388406510435290250843143464345953940679767997074136885820033575504,-0.034242164405833884065104352902508431434643459539406797679970741368858200335755041,-10770.246238611097344716171006310787842743930656441363216902807957320566244730843,-10770.246238611097344716171006310787842743930656441363216902807957320566244730845,-10770.246238611097344716171006310787842743930656441363216902807957320566244730847,-48051.463032120615178573786642794463527972129710463186301766399759904944648244291,-48051.46303212061517857378664279446352797212971046318630176639975990494464824429,-48051.463032120615178573786642794463527972129710463186301766399759904944648244291,-10770.246238611097344716171006310787842743930656441363216902807957320566244730845,-10770.246238611097344716171006310787842743930656441363216902807957320566244730845,-10770.246238611097344716171006310787842743930656441363216902807957320566244730845,-48051.463032120615178573786642794463527972129710463186301766399759904944648244291,-48051.46303212061517857378664279446352797212971046318630176639975990494464824429,-48051.463032120615178573786642794463527972129710463186301766399759904944648244291
-80,-0.027295055002027092355425565726275227805060526155457297626959915790936713362132195,-9276.0226509549400769863489969803904241023580907781869296074264696034747056843331,-37957.268016013000833692784276885491156769524835463892371265012231535619660990764,-9276.0226509549400769863489969803904241023580907781869296074264696034747056843331,-37957.268016013000833692784276885491156769524835463892371265012231535619660990764,-80,188066307.04156118268171404059109093842533908413331934286417669855258501804396751,31904.740639099404469950954951280895980725324872112441464034856845071687331635807,188034402.30092208327724408963613965752935835880844723042271266369573994635663587,5894.6195228142701076444295825476153471168392465934496712183526233114205264771792,376132614.08312236536342808118218187685067816826663868572835339710517003608793502,2.5908505665283333876159055588401198713348001093308844155071110410505775409487281e-76,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,2.3061058000816769553262505737153166579365540523931110265795106617424065636496349e-82,434510.91173346966292707924303913908402595523777286963548917692961564919131631883,-8.4676185090416387544921842667231908216524398251248188865451918283811832354857989e-76,7.0211207735889592152602443845371026144958603707556441434766187207554652741810329e-76,2.3159374448226669403508297851372862867277180278289098925015661336221075370004919e-75,-80,-0.027295055002027092355425565726275227805060526155457297626959915790936713362132195,-0.027295055002027092355425565726275227805060526155457297626959915790936713362132195,-0.027295055002027092355425565726275227805060526155457297626959915790936713362132195,-9276.0226509549400769863489969803904241023580907781869296074264696034747056843328,-9276.0226509549400769863489969803904241023580907781869296074264696034747056843331,-9276.022650954940076986348996980390424102358090778186929607426469603474705684333,-37957.268016013000833692784276885491156769524835463892371265012231535619660990764,-37957.268016013000833692784276885491156769524835463892371265012231535619660990764,-37957.268016013000833692784276885491156769524835463892371265012231535619660990764,-9276.0226509549400769863489969803904241023580907781869296074264696034747056843331,-9276.0226509549400769863489969803904241023580907781869296074264696034747056843331,-9276.022650954940076986348996980390424102358090778186929607426469603474705684333,-37957.268016013000833692784276885491156769524835463892371265012231535619660990764,-37957.268016013000833692784276885491156769524835463892371265012231535619660990764,-37957.268016013000833692784276885491156769524835463892371265012231535619660990764
-70,-0.021316165727956267203420445134454016396900989089661224456658688902866932693601068,-7959.1994311097687523746207530131847474085041337509275126454689938038583985203946,-29285.328074639042403967421618069984684663767288991727162897296123841392516184418,-7959.1994311097687523746207530131847474085041337509275126454689938038583985203947,-29285.328074639042403967421618069984684663767288991727162897296123841392516184418,-70,170024291.33495161154401100540488204932756390514633346303231704219030408770061038,36465.062416810310685004754709754174146929279420830379351770701797995698304629761,169987826.27253480123332600065017229515341697586691263265296527148850609200230575,4662.6628357715576171690801923713656610824403736414125494546360435666074223424858,340048582.66990322308802201080976409865512781029266692606463408438060817540122076,1.9345017563411555960865428172672895039299840816337270302453095773177645639083837e-75,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,3.6238805429854923583698223301240690339002992251891744703392310398809246000208549e-82,475397.14255149782149581930014620072342587449633058893822031011880965863361462398,3.8611289727587973052687047104776775449480885080743630784422732609831967941046596e-75,1.1305994144592327420919135944080213035211347523711735265269789420941214264842584e-75,2.8903693132469712376090184301682176145015170430097769815383506750386688705529889e-75,-70,-0.021316165727956267203420445134454016396900989089661224456658688902866932693601068,-0.021316165727956267203420445134454016396900989089661224456658688902866932693601068,-0.021316165727956267203420445134454016396900989089661224456658688902866932693601068,-7959.1994311097687523746207530131847474085041337509275126454689938038583985203958,-7959.1994311097687523746207530131847474085041337509275126454689938038583985203946,-7959.1994311097687523746207530131847474085041337509275126454689938038583985203938,-29285.328074639042403967421618069984684663767288991727162897296123841392516184417,-29285.328074639042403967421618069984684663767288991727162897296123841392516184418,-29285.328074639042403967421618069984684663767288991727162897296123841392516184418,-7959.1994311097687523746207530131847474085041337509275126454689938038583985203948,-7959.1994311097687523746207530131847474085041337509275126454689938038583985203947,-7959.1994311097687523746207530131847474085041337509275126454689938038583985203944,-29285.328074639042403967421618069984684663767288991727162897296123841392516184417,-29285.328074639042403967421618069984684663767288991727162897296123841392516184418,-29285.328074639042403967421618069984684663767288991727162897296123841392516184418
-60,-0.016286261380740567350971360650557713667080984685833120423047215617986592955150975,-6749.682489443676547609049071390434433978881681722460339735297551818245163176368,-22040.67277016668883928310092353259501104387040124787947390022811741022551748925,-6749.6824894436765476090490713904344339788816817224603397352975518182451631763679,-22040.67277016668883928310092353259501104387040124787947390022811741022551748925,-60,154985206.20450797351393072382769704148267292659340578902852631753335967078230555,41677.216314127228196069894707854185499835104841768645854959175727133931095544336,154943528.98819384628573465393298918729717309148856402038267135835763253685121,3718.7034046698795937255839486387717560808656609875350431727385415227309891985007,309970412.4090159470278614476553940829653458531868115780570526350667193415646111,4.0071822095638223061792672643393854009978241690984345626509984101582265966673662e-75,7.5998283284831112703399896392643516225820803207039276188208590537483607867829358e-76,1.5199656656966222540679979278528703245164160641407855237641718107496721573565872e-75,7.5998283284831112703399896392643516225820803207039276188208590537483607867829358e-76,4.6122116001633539106525011474306333158731081047862220531590213234848131272992698e-82,524045.50220328069189915304727850682532059312381912067469085270306425945253649358,-7.4603465311298055771775020993675711971487956058230327682868791088196926472663925e-75,2.2631743973322604563106701274909100898479957401221001121453966177711868962078107e-75,4.6343538534195900782303335147422985060590135255075503763090486198214096883527223e-75,-60,-0.016286261380740567350971360650557713667080984685833120423047215617986592955150975,-0.016286261380740567350971360650557713667080984685833120423047215617986592955150975,-0.016286261380740567350971360650557713667080984685833120423047215617986592955150976,-6749.6824894436765476090490713904344339788816817224603397352975518182451631763661,-6749.682489443676547609049071390434433978881681722460339735297551818245163176368,-6749.6824894436765476090490713904344339788816817224603397352975518182451631763701,-22040.672770166688839283100923532595011043870401247879473900228117410225517489251,-22040.67277016668883928310092353259501104387040124787947390022811741022551748925,-22040.672770166688839283100923532595011043870401247879473900228117410225517489251,-6749.6824894436765476090490713904344339788816817224603397352975518182451631763683,-6749.6824894436765476090490713904344339788816817224603397352975518182451631763679,-6749.6824894436765476090490713904344339788816817224603397352975518182451631763668,-22040.672770166688839283100923532595011043870401247879473900228117410225517489251,-22040.67277016668883928310092353259501104387040124787947390022811741022551748925,-22040.672770166688839283100923532595011043870401247879473900228117410225517489251
