"{'distance': [0.118, 0.398, 0.403, 0.584, 0.809], 'solute_4': [12.66, -5.44, 7.6, -15.51, 8.32], 'solute_3': [16.55, -12.89, 17.74, -15.59, 15.7], 'solute_2': [17.82, -4.84, 7.89, -6.09, 14.7], 'solute_1': [10.99, -19.44, 19.34, -15.38, 11.14]}","{'solute_4i': '162.0 mM', 'solute_3i': '297.0 uM', 'solute_1e': '54.0 nM', 'solute_2i': '144.0 mM', 'solute_3e': '381.0 mM', 'solute_1i': '136.0 uM', 'solute_2e': '435.0 mM', 'solute_4e': '400.0 nM'}"
voltage,current,solute_4,solute_3,solute_2,solute_1
-150,-2.8690524057297026e-07,-0.00013799703183750952,-0.29269403224948637,-0.4562114945645992,-9.242339558236435e-09
-140,-4.507296502583358e-07,-0.00027718584335304896,-0.27007377613334205,-1.0012452373673826,-8.072881226540268e-09
-130,-8.013434217836492e-07,-0.0005010192447236474,-0.24011705481686701,-2.140144731663211,-7.001156733047493e-09
-120,-1.492541920356638e-06,-0.0007213776291829337,-0.20334957427387504,-4.352264101296939,-5.860360939345945e-09
-110,-2.726322945278602e-06,-0.0004912709946962336,-0.16252939116720877,-8.264591800279012,-4.648761917593941e-09
-100,-4.66221730649082e-06,0.0014204936006226845,-0.12215060421019629,-14.370144861648654,-3.4532479605628685e-09
-90,-7.159136071234134e-06,0.007663906724983894,-0.08661955748412255,-22.225936280718912,-2.3656948727623927e-09
-80,-9.348360527520516e-06,0.023820195950779083,-0.05848021472055933,-29.1251651742284,-1.4086206689739068e-09
-70,-9.764783800568218e-06,0.0619931568247829,-0.03802013104571578,-30.512812848062154,-4.963055953471521e-10
-60,-7.988080428587175e-06,0.1471000563160103,-0.024062303705012566,-25.116143485557558,5.83897744189549e-10
-50,-5.323877920693668e-06,0.328308233330706,-0.014953911410967594,-17.08637955330431,2.2272307497933705e-09
-40,-2.975552927497748e-06,0.7040307081531327,-0.009181720228145436,-10.329267645382359,5.172723501855547e-09
-30,-1.1605362463519972e-06,1.4730309763646772,-0.005591613955037425,-5.823307144626668,1.084543127884882e-08
-20,4.6073150033658994e-07,3.0342254540659965,-0.003384905179796262,-3.1082724033937694,2.2033386990719775e-08
-10,2.476915150883148e-06,6.180866009431032,-0.0020385250969865722,-1.5375448168957746,4.420643333768626e-08
0,5.790437440704355e-06,12.472736325794601,-0.0012208060066300113,-0.6347470674648115,8.803574993961738e-08
10,1.1947380990180413e-05,24.928729725784496,-0.0007254128441492463,-0.10305232920087093,1.7406833429180255e-07
20,2.3745822770813083e-05,49.25454689362469,-0.00042531779826237567,0.23187196500032847,3.4100041172057993e-07
30,4.621617912576114e-05,95.84934069493974,-0.00024256605548653512,0.47160501935552546,6.592131819270218e-07
40,8.799709517299463e-05,182.64653191311706,-0.0001290031325111554,0.6780066593597356,1.2500982048091534e-06
50,0.00016278225993329113,338.1110310586727,-5.418512999406703e-05,0.8930191602176105,2.3073923725115164e-06
60,0.00028981895010424496,602.2698949244644,2.0600930141060445e-06,1.1486755257137786,4.109504684977241e-06
70,0.0004919180350440403,1022.5701796020173,5.4028631121865115e-05,1.4693426663138145,7.013865330060043e-06
80,0.0007905410826101988,1643.6582334846846,0.00011292770142042222,1.8691504709791262,1.1472127424450555e-05
90,0.0012007861384079044,2496.947715009231,0.00019063423392775867,2.350081712054762,1.8258661526110997e-05
100,0.0017309006712387463,3599.603901949942,0.0003104011441840747,2.9053452314706325,2.948533297286048e-05
"{'distance': [0.118, 0.398, 0.403, 0.584, 0.809], 'solute_4': [12.66, -5.44, 7.6, -15.51, 8.32], 'solute_3': [16.55, -12.89, 17.74, -15.59, 15.7], 'solute_2': [17.82, -4.84, 7.89, -6.09, 14.7], 'solute_1': [10.99, -19.44, 19.34, -15.38, 11.14]}","{'solute_4i': '162.0 mM', 'solute_3i': '297.0 uM', 'solute_1e': '54.0 nM', 'solute_2i': '144.0 mM', 'solute_3e': '381.0 mM', 'solute_1i': '136.0 uM', 'solute_2e': '435.0 mM', 'solute_4e': '400.0 nM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,59649712.513214611,9.6045347052819838e-05,59649712.513118565,621057805959.20422,30600028287012040.0,5.7599244579118435e-09,1.2825545070427324e-09,6.051009915353234e-09,1.4974752625109217e-09,1.3767475001324385e-15,-1.5237893091011829e-09,-1.0503245171949755,9.0199781771527921e-09,3.2005310365785865e-08
-140,46808809.253188141,9.547080033429762e-05,46808809.253092669,490294509832.15656,42343567336624672.0,1.0275308863320898e-08,1.9171735310408167e-09,7.859930706288765e-09,9.311555371401979e-10,3.617902075575021e-15,-4.6925726041380989e-09,-2.2454109328742256,1.4350609745972397e-08,4.3010576414489191e-08
-130,37514862.053239599,9.4899690574898278e-05,37514862.053144701,395310688854.47534,1.2798039694394323e+17,2.5434062122142893e-08,1.9461124378672423e-09,1.32314479373008e-08,2.647950386543898e-09,1.4587272239434434e-14,5.4446647996580882e-10,-4.6270101397587773,4.1408218218038588e-08,8.2861700679360408e-08
-120,34391387.042492747,9.4331997214608824e-05,34391387.042398416,364578171330.89056,39042716614396344.0,6.227272759951052e-10,6.504673383256332e-09,1.724072529185605e-08,1.1844846228890544e-09,3.5254381591077284e-15,-9.992209416543953e-09,-9.0841770472255536,2.7315966016372217e-08,6.5426511445899392e-08
-110,38287999.516588047,9.3767699816406944e-05,38287999.516494282,408328236605.50781,71079661367569264.0,1.6450362831915005e-09,2.6182902512772444e-09,9.068608974871495e-09,7.393955522428328e-10,3.744934253652708e-15,-5.2759416700895114e-09,-16.834862812351325,1.2519922915001179e-08,3.9765089278336844e-08
-100,43207257.20212613,9.3206778065525381e-05,43207257.202032924,463563467152.0451,33009164631124788.0,8.744851619744975e-09,1.4074643672756793e-09,1.4177730989217707e-08,1.5952597029814108e-09,8.354684064254374e-15,1.2995749589788014e-10,-29.340729764485555,2.7885818595483618e-08,8.352906787001995e-08
-90,49412361.706686102,9.2649211768720534e-05,49412361.706593454,533327383615.88843,2.2599255886990589e+17,2.2851516148086892e-08,1.4288913163795769e-08,9.24215726172406e-09,1.5103353142795206e-09,1.0761162265644254e-14,-1.0010424783085447e-08,-48.257637726511568,4.618557246923058e-08,1.0977132755511072e-07
-80,57234289.848310277,9.2094980853545482e-05,57234289.84821818,621470239939.86597,76310384598584592.0,4.328998687297414e-09,5.703300588744131e-09,7.583281558254384e-09,6.503736517165549e-10,5.374715429662391e-15,8.947592399294568e-09,-75.587473810020484,1.3019070744781368e-08,3.9524009065299844e-08
-70,67089248.124813169,9.1544065367627425e-05,67089248.124721624,732862888002.54468,37798959493044224.0,5.427294967608187e-09,3.148328708846293e-08,4.968597977494937e-09,5.202344633792707e-10,1.2602137554524641e-14,-2.5794980820160778e-08,-114.05116154296654,3.6770396653967687e-08,1.0203825191853437e-07
-60,79500622.683426976,9.0996445477949377e-05,79500622.683335975,873667342343.51917,6.1266101743694643e+17,7.549717573329673e-09,6.2360742576761385e-09,9.162292258224625e-09,1.9250343977140703e-09,3.29984723899078e-15,4.223339306872328e-09,-167.57994758327953,1.1404093832315519e-08,3.6222228651375455e-08
-50,95126582.69391942,9.0452101470136175e-05,95126582.69382897,1051679078184.0107,7.3012894378285261e+17,4.851510859715802e-09,7.215217992517786e-09,8.774208026807173e-09,1.231037588569898e-09,7.794013474708966e-15,1.4655360497738251e-09,-241.87350951759262,1.7790715956681596e-08,4.6338985513812039e-08
-40,114794793.27872851,8.991101374774471e-05,114794793.2786386,1276760081927.2041,3.4254218107698708e+18,1.1432583990611533e-08,1.1403392896625064e-08,3.3239047070310335e-09,2.976361962447882e-09,4.279027913928592e-15,9.7584919550296974e-09,-345.0827078599529,1.4741879671264505e-08,4.8673549783544157e-08
-30,139546069.22847915,8.937316283155858e-05,139546069.22838977,1561386716183.2612,3.6044762337582418e+18,6.570754162993353e-09,4.2317789670023864e-08,5.219789045440848e-10,2.1706742478820053e-09,2.2422478514555152e-14,6.0495410661408077e-08,-488.7315855361831,5.7793572955579595e-08,1.0442821448132761e-07
