voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-2.1464522888359696e-05,-3.3661643624036173,-4.336586542119748e-06,6.533327614296928e-06,-61.9436452964584,-150,7707201640439087.0,0.010454841432406244,7707201640439087.0,7.3718972117066611e+17,3.9895381048464937e+21,0.5242939920135199,4.023757966038511e-11,2.6089946724950307e-09,1.663889776182259e-06,2.5197622569894017e-07,53568.371887559348,0.58559889559631984,0.74146483391071838,1.0485913122554533,-150,-2.146452288234724e-05,-2.1464522888359696e-05,-2.1212546662660756e-05,-3.366164351906132,-3.3661643624036173,-2.8418703703900974,-4.336546304540088e-06,-4.336586542119748e-06,-4.336568949270259e-06,6.535936608969423e-06,6.533327614296928e-06,6.533460691571236e-06,-61.943645294783906,-61.9436452964584,-61.94364363256862
-140,-2.8097879918440284e-05,-3.2992070106752203,-5.739317548807021e-06,1.6561975946106878e-05,-82.74744645274961,-140,6976554506190599.0,0.010392300195147183,6976554506190599.0,6.7131957075762586e+17,5.2877385451850741e+20,0.22460824713880578,1.721863357512834e-11,2.653587855695508e-08,1.4084365318467462e-06,1.0794717621166028e-07,38708.152900480694,0.6865383836005492,0.31764505741689975,0.44921940495033447,-140,-2.8097879919880844e-05,-2.8097879918440284e-05,-2.7989932743669183e-05,-3.299207004969279,-3.2992070106752203,-3.0745987635364145,-5.739327927650595e-06,-5.739317548807021e-06,-5.739334767440596e-06,1.6535440067549922e-05,1.6561975946106878e-05,1.6561592929065228e-05,-82.74744645252635,-82.74744645274961,-82.74744504431308
-130,-3.7174420529184026e-05,-3.232238257924435,-7.621964132045096e-06,3.8322115537876375e-05,-111.17668701482879,-130,6315173140253309.0,0.010330133081817518,6315173140253309.0,6.1133511932860762e+17,4.524582595120515e+20,0.0376495137621915,3.422573358046203e-11,3.3427256953237486e-09,2.068227118456889e-06,1.80936936152972e-08,27885.623665399617,-0.080040512351061466,0.053242993518581,0.075299055245546961,-130,-3.7174420534834786e-05,-3.7174420529184026e-05,-3.719251422279932e-05,-3.2322382710937276,-3.232238257924435,-3.2698877716866264,-7.6219299063115155e-06,-7.621964132045096e-06,-7.621932198276227e-06,3.83254582635717e-05,3.8322115537876375e-05,3.8322294130921364e-05,-111.17668701441704,-111.17668701482879,-111.17668494660167
-120,-4.960292103439747e-05,-3.1648458431545445,-1.0152384143668137e-05,8.430457536035861e-05,-150.06837195676184,-120,5716491107993621.0,0.010268337854394453,5716491107993621.0,5.5671046171773389e+17,7.3817469404478924e+20,0.6164646763490604,6.275731517641739e-11,3.3909695393616974e-08,5.136877803124662e-07,2.962727595096724e-07,20017.883114067114,0.11568689189772385,0.87181233635363387,1.2329293886810326,-120,-4.960292101885016e-05,-4.960292103439747e-05,-4.93066482748878e-05,-3.1648458009186555,-3.1648458431545445,-2.548381166805484,-1.0152446900983314e-05,-1.0152384143668137e-05,-1.0152406943575443e-05,8.4270665664965e-05,8.430457536035861e-05,8.430425077676773e-05,-150.06837195457337,-150.06837195676184,-150.06837246826115
-110,-6.659778436708085e-05,-3.096425061124145,-1.3555740379795278e-05,0.00017979786307260073,-203.21369208196953,-110,5174564476554314.0,0.010206912288243126,5174564476554314.0,5.0696668399067731e+17,5.188456978606236e+20,0.9983144608167924,4.310696486146037e-11,5.094451191738243e-10,1.2850863129187928e-06,4.797903415695132e-07,14312.941162195228,-0.40086095802891464,1.411830768872707,1.9966315312162317,-110,-6.659778436942527e-05,-6.659778436708085e-05,-6.707757470865036e-05,-3.096425065052806,-3.096425061124145,-4.094739521940937,-1.3555779622478534e-05,-1.3555740379795278e-05,-1.3555736515513672e-05,0.0001797983725177199,0.00017979786307260073,0.00017979810945689678,-203.21369208360915,-203.21369208196953,-203.21369336705584
-100,-8.973454675749561e-05,-3.026078596940644,-1.812869193459332e-05,0.0003761280202091665,-275.5314226937637,-100,4684012801328460.0,0.010145854172036527,4684012801328460.0,4.616676646347127e+17,6.9465118027498861e+20,1.0570132675132498,4.0001731344918665e-11,1.3026645317992802e-08,1.5711846685917408e-06,5.080010766487418e-07,10190.06104560227,1.386871892877835,1.4948435774769373,2.1140296825659997,-100,-8.973454675057519e-05,-8.973454675749561e-05,-8.922654568084687e-05,-3.026078571670503,-3.026078596940644,-1.9690653294273943,-1.8128731936324666e-05,-1.812869193459332e-05,-1.8128694961205838e-05,0.0003761153321211186,0.0003761280202091665,0.0003761283587664366,-275.5314227036855,-275.5314226937637,-275.53142113250084
-90,-0.00012094222085820165,-2.9524673651235456,-2.425305127031868e-05,0.0007791318038484917,-373.0442636977548,-90,4239965706949509.0,0.010085161307675873,4239965706949509.0,4.2041625092525267e+17,2.0552235121516128e+20,1.271177862282407,3.119318303277611e-11,1.7861533073264008e-07,1.0311094342796423e-06,6.109283815391889e-07,7222.4249225809699,1.594886066362605,1.7977173240187669,2.5423574380290774,-90,-0.00012094222091741549,-0.00012094222085820165,-0.0001203312925358763,-2.9524675499259914,-2.9524673651235456,-1.6812896876435843,-2.4253027774177597e-05,-2.425305127031868e-05,-2.425305896736063e-05,0.0007793104191792244,0.0007791318038484917,0.0007791328243911266,-373.0442636946945,-373.0442636977548,-373.04426266664535
-80,-0.00016229481097229984,-2.8735948012701367,-3.239498317052111e-05,0.0016158270417057892,-502.2284949655085,-80,3838014532434219.0,0.010024831510211496,3838014532434219.0,3.8285077694570125e+17,2.442374805529791e+20,0.4872126393227707,4.698622889284234e-11,2.507578441860933e-07,2.5930976335075684e-06,2.34153563526395e-07,5096.0009882081886,-0.7671917585995871,0.6890210694595833,0.9744258117638317,-80,-0.00016229481105414212,-0.00016229481097229984,-0.00016252896453582624,-2.8735950696584496,-2.8735948012701367,-3.3608074405929074,-3.2395020815015426e-05,-3.239498317052111e-05,-3.239497382878653e-05,0.0016160777995499753,0.0016158270417057892,0.0016158276703208685,-502.2284949437051,-502.2284949655085,-502.22849237241087
-70,-0.00021528846525395648,-2.7865093726509524,-4.306277551658537e-05,0.0034102355835593317,-667.7584312480888,-70,3474168560393816.5,0.0099648626077641668,3474168560393816.5,3.4864189273286144e+17,7.4041025956275316e+20,0.08097842687809198,4.1233861404520525e-11,8.249700691196141e-08,1.389854674016533e-06,3.891778654842217e-08,3579.758990111382,-0.13655866448496568,0.11451976381848779,0.16195692017323376,-70,-0.0002152884652851009,-0.00021528846525395648,-0.0002153273830405049,-2.7865094917797677,-2.7865093726509524,-2.8674877995290444,-4.306281675044678e-05,-4.306277551658537e-05,-4.306277824639437e-05,0.0034103180805662436,0.0034102355835593317,0.0034102362114936113,-667.7584312078077,-667.7584312480888,-667.7584298582341
-60,-0.0002790357997993442,-2.6869290651719897,-5.665136524840141e-05,0.007500299075482948,-866.8715514589171,-60,3144815395741094.5,0.009905252441446924,3144815395741094.5,3.174896767478761e+17,4.090714247120664e+20,0.7699613823298019,2.682310485378238e-11,3.5608765174693913e-07,1.910564151330618e-06,3.70042828067615e-07,2504.0408346202162,-0.96511474414053566,1.0888886779802431,1.5399234811642537,-60,-0.000279035799924064,-0.0002790357997993442,-0.00027940584262741184,-2.686929489943381,-2.6869290651719897,-3.4568904475017916,-5.6651392071506266e-05,-5.665136524840141e-05,-5.665138056087926e-05,0.007500655163134695,0.007500299075482948,0.007500299951061606,-866.8715513890398,-866.8715514589171,-866.871549548353
