voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-3390.4879633843010284863302893726167681540611245678676297619199446477596859706853,-3577505343.5852972538921972073672227751263192500135440637764914916685059787289388,-471675019.86991977881072899779699828830272595006730815674671517771282010541870245,-477411.87503190430585362972566342711479461659084861043592611854908746114914459873,-1532915.4377610955335524947622132032606021612860162657779408774318032289422405329,-3004336773.2398771143116512770727282505385164720683989085378179442881664353862596,-150,506425743312158.34309807805826929004522394133436540701096516338046765599154998879,9139.9630138168086826215301526344589568848286441423643991433458201344787495557311,506425743303018.38008426124958666851507130687540852218232102101606851264572985431,55407854774.31348618882928511535106769210940541448873563708136834002724732362489,1012851486624316.6861961561165385800904478826687308140219303267609353119830999776,4.5278395394133561837545596454438958903412655990695690947913074449677506592964226e-72,1.1319598848533390459386399113609739725853163997673922736978268612419376648241056e-72,3.5373746401666845185582497230030436643291137492731008553057089413810552025753301e-74,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,4.5278395394133561837545596454438958903412655990695690947913074449677506592964226e-72,4.3180842775472223126931759314001997855580001822181406925118517350842959015812135e-78,6910200022.913298698062525213902541748691710511842948317837064496182807822780459,-2.0949760612067818091696088066748196398530900215705953536015863832246064412331713e-72,2.2915095727242817921754159745913469769757831310701649792293511064258314171671694e-72,7.0313226898816080078849715681194196542434233053005227487868590103113795416291079e-72,-150,-3390.4879633843010284863302893726167681540611245678676297619199446477596859706853,-3390.4879633843010284863302893726167681540611245678676297619199446477596859706853,-3390.4879633843010284863302893726167681540611245678676297619199446477596859706853,-3577505343.5852972538921972073672227751263192500135440637764914916685059787289388,-3577505343.5852972538921972073672227751263192500135440637764914916685059787289388,-3577505343.5852972538921972073672227751263192500135440637764914916685059787289388,-471675019.86991977881072899779699828830272595006730815674671517771282010541870245,-471675019.86991977881072899779699828830272595006730815674671517771282010541870245,-471675019.86991977881072899779699828830272595006730815674671517771282010541870245,-477411.87503190430585362972566342711479461659084861043592611854908746114914459873,-477411.87503190430585362972566342711479461659084861043592611854908746114914459873,-477411.87503190430585362972566342711479461659084861043592611854908746114914459876,-1532915.4377610955335524947622132032606021612860162657779408774318032289422405329,-1532915.4377610955335524947622132032606021612860162657779408774318032289422405329,-1532915.4377610955335524947622132032606021612860162657779408774318032289422405329,-3004336773.2398771143116512770727282505385164720683989085378179442881664353862596,-3004336773.2398771143116512770727282505385164720683989085378179442881664353862596,-3004336773.2398771143116512770727282505385164720683989085378179442881664353862597
-140,-3050.9952077501069986709368649672040589671814891926606138574650101863439205706201,-3272049627.3749814251873434441113097044911923061871763513280117762224889134026195,-416566201.89522821389231254763727890079841567699868424945583086110804576709145697,-431308.6903536177053187569061047680429685818099433686495743734119111752638034393,-1371227.7595187981853918924676040517400526463940441608469564934602530270419581568,-2658630884.678526341695806261397133592546804668813273009331971722541308381463471,-140,399480361874295.68603738918566046351376917946904183395726375094026768774446406283,10170.143690596266088476675042560361290687565096772675055988813121276989088195814,399480361864125.54234679291957198683872661910775114639216697826521169893134278584,39279716592.762763912153750772805639786366419644156407521863586193014347822306777,798960723748591.37207477837132092702753835893808366791452750188053537548892812567,4.5278395394133561837545596454438958903412655990695690947913074449677506592964226e-72,1.6979398272800085689079598670414609588779745996510884105467402918629064972361585e-72,2.4319450651145956065087966845645925192262657026252568380226748971994754517705395e-74,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,4.5278395394133561837545596454438958903412655990695690947913074449677506592964226e-72,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,-6303025895.1299129119307585472854024296925007784274815919067648628353239914089334,-9.0543963758679260914107384819675367934058023024658689896897727682593947303309011e-72,8.0660140148160897061455572749978083018462450042102821771192622985268901903274581e-72,1.9409265914611539440684808352924870874356066972118896902814465877971899456822625e-71,-140,-3050.9952077501069986709368649672040589671814891926606138574650101863439205706201,-3050.9952077501069986709368649672040589671814891926606138574650101863439205706201,-3050.9952077501069986709368649672040589671814891926606138574650101863439205706201,-3272049627.3749814251873434441113097044911923061871763513280117762224889134026195,-3272049627.3749814251873434441113097044911923061871763513280117762224889134026195,-3272049627.3749814251873434441113097044911923061871763513280117762224889134026195,-416566201.89522821389231254763727890079841567699868424945583086110804576709145697,-416566201.89522821389231254763727890079841567699868424945583086110804576709145697,-416566201.89522821389231254763727890079841567699868424945583086110804576709145697,-431308.6903536177053187569061047680429685818099433686495743734119111752638034393,-431308.6903536177053187569061047680429685818099433686495743734119111752638034393,-431308.69035361770531875690610476804296858180994336864957437341191117526380343932,-1371227.7595187981853918924676040517400526463940441608469564934602530270419581568,-1371227.7595187981853918924676040517400526463940441608469564934602530270419581568,-1371227.7595187981853918924676040517400526463940441608469564934602530270419581568,-2658630884.678526341695806261397133592546804668813273009331971722541308381463471,-2658630884.678526341695806261397133592546804668813273009331971722541308381463471,-2658630884.678526341695806261397133592546804668813273009331971722541308381463471
-130,-2722.4474107170704731363422295950117277269101023333369363850257480688009348535581,-2982705637.5250686764711191344356712902801365086458109850383789673911375376458127,-362389517.79363064045915766843870438843626790585526499612329682804866185354493169,-380982.36462014519478512401940632598605540188830680637070773112465884599744203049,-1196238.5094760501074978566872079268148799355493710720869625513892732743766303364,-2318664941.4849257082333167953942697062315501385214481904368284594816427953341005,-130,315175720002113.60229191408684585903223679676506174792363882411263425356168882666,11316.437772343056646857937268465231698166127326186658861838181170785117498735,315175719990797.16451957103019900109496833153336358179631263745377241538051804154,27851142412.711451506459661507787727175542579121256407608213192668238900303785454,630351440004227.20458382817369171806447359353012349584727764822526850712337765332,0.0,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,1.7686873200833422592791248615015218321645568746365504276528544706905276012876651e-74,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,4.5278395394133561837545596454438958903412655990695690947913074449677506592964226e-72,4.3180842775472223126931759314001997855580001822181406925118517350842959015812135e-78,-5782394678.8964633509457661749676387868547805352906209277438438604534819195228038,4.4812583412636689907301316041805214965378038715623927346245832403786718411531766e-74,5.1132416078403118850680820511159072985855225020016191403476245993998595774047078e-72,1.2576250217135680229745921026878153112723947197522544057972432376469613467857744e-71,-130,-2722.4474107170704731363422295950117277269101023333369363850257480688009348535581,-2722.4474107170704731363422295950117277269101023333369363850257480688009348535581,-2722.4474107170704731363422295950117277269101023333369363850257480688009348535581,-2982705637.5250686764711191344356712902801365086458109850383789673911375376458127,-2982705637.5250686764711191344356712902801365086458109850383789673911375376458127,-2982705637.5250686764711191344356712902801365086458109850383789673911375376458127,-362389517.79363064045915766843870438843626790585526499612329682804866185354493169,-362389517.79363064045915766843870438843626790585526499612329682804866185354493169,-362389517.79363064045915766843870438843626790585526499612329682804866185354493169,-380982.36462014519478512401940632598605540188830680637070773112465884599744203049,-380982.36462014519478512401940632598605540188830680637070773112465884599744203049,-380982.36462014519478512401940632598605540188830680637070773112465884599744203051,-1196238.5094760501074978566872079268148799355493710720869625513892732743766303364,-1196238.5094760501074978566872079268148799355493710720869625513892732743766303364,-1196238.5094760501074978566872079268148799355493710720869625513892732743766303364,-2318664941.4849257082333167953942697062315501385214481904368284594816427953341005,-2318664941.4849257082333167953942697062315501385214481904368284594816427953341005,-2318664941.4849257082333167953942697062315501385214481904368284594816427953341005
-120,-2402.7376879527337346760559794269185500887892388161661875577029661731729355293506,-2704669520.8753814196038613664772178324702796469175781721396770204482108271163932,-309264792.8660698928363432538513342626854742860902010774343620231628305392833328,-326596.51169690747961938714500901479929079919384667896950472720636154065345318095,-1006838.6097388329365420384247507918830109721590665116396699406038484094498319398,-1984739793.8344944993443883827590163000852986615453620450731444955087026972957816,-120,248727350633788.33955367481707005923328056617061663302337414493483723102662834112,12591.932597149428123404898765890006623557436896450997862169835366890458636414391,248727350621196.40695652538894665433451467616399307558647769393697506119126145066,19752913122.33480650786113220885877959603582798501995791832186036604092119801184,497454701267576.67910734963414011846656113234123326604674828986967446205325668224,9.0556790788267123675091192908877917806825311981391381895826148899355013185928451e-72,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,2.5424880226198044977137419884084376337365505072900412397509783016176334268510185e-74,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,4.5278395394133561837545596454438958903412655990695690947913074449677506592964226e-72,0.0,-5357388901.7656362763741368440130317312278548225058171815921136621937743794191757,-2.9856674305886028800520565757927700597333649109052716844312458865458241556392452e-72,4.4123002449225063448023975336794724026504128511915985685547210639148091565982243e-72,1.1213330464277736576562448670649225494036167983749600534437832454196441768395025e-71,-120,-2402.7376879527337346760559794269185500887892388161661875577029661731729355293506,-2402.7376879527337346760559794269185500887892388161661875577029661731729355293506,-2402.7376879527337346760559794269185500887892388161661875577029661731729355293506,-2704669520.8753814196038613664772178324702796469175781721396770204482108271163932,-2704669520.8753814196038613664772178324702796469175781721396770204482108271163932,-2704669520.8753814196038613664772178324702796469175781721396770204482108271163932,-309264792.8660698928363432538513342626854742860902010774343620231628305392833328,-309264792.8660698928363432538513342626854742860902010774343620231628305392833328,-309264792.8660698928363432538513342626854742860902010774343620231628305392833328,-326596.51169690747961938714500901479929079919384667896950472720636154065345318095,-326596.51169690747961938714500901479929079919384667896950472720636154065345318095,-326596.51169690747961938714500901479929079919384667896950472720636154065345318098,-1006838.6097388329365420384247507918830109721590665116396699406038484094498319398,-1006838.6097388329365420384247507918830109721590665116396699406038484094498319398,-1006838.6097388329365420384247507918830109721590665116396699406038484094498319398,-1984739793.8344944993443883827590163000852986615453620450731444955087026972957816,-1984739793.8344944993443883827590163000852986615453620450731444955087026972957816,-1984739793.8344944993443883827590163000852986615453620450731444955087026972957816
-110,-2090.6716621855520561902283435349488020270110010589210767260909137782092567802867,-2432231506.6223344039671941434538767831940485002699546470383778463432521431049533,-257689872.37430092568868700181949378934807286866969384018242519209811352606087214,-268759.1853426672867598583672944000160653531440920912044257276196306412877428097,-806318.65068836112157290727245651888770761193901150429556539301093445988079692596,-1659579791.3495560988046813919329447820526985636053800654830535634744982999596473,-110,196363174096108.52528673778421995536100547200037075182885964854361081679710606511,14011.190599100102581258550587215213806035918394458024679301108681076079320911646,196363174082097.33468763768163869681041825678656471591046519051893151568842498904,14014738626.760266354616247483108998234329991610351303248980765604315229942021828,392726348192217.05057347556843991072201094400074150365771929708722163359421213023,9.0556790788267123675091192908877917806825311981391381895826148899355013185928451e-72,8.4896991364000428445397993352073047943898729982554420527337014593145324861807923e-73,1.8239587988359467048815975134234443894196992769689426285170061728996065888279046e-74,0.0,6.7917593091200342756318394681658438355118983986043536421869611674516259889446338e-72,4.3180842775472223126931759314001997855580001822181406925118517350842959015812135e-78,-5042471283.3250088746415992130034083989116671201211887529878194932702726351052949,-8.3400715492989957229288358078913748529895299281034410571628924526799894219813346e-72,5.5824607235611828379828315633233840993424342117735823845134851892518095559957818e-72,1.113503391940388556445796695685855361465026499835645790340991097981359197395494e-71,-110,-2090.6716621855520561902283435349488020270110010589210767260909137782092567802867,-2090.6716621855520561902283435349488020270110010589210767260909137782092567802867,-2090.6716621855520561902283435349488020270110010589210767260909137782092567802867,-2432231506.6223344039671941434538767831940485002699546470383778463432521431049533,-2432231506.6223344039671941434538767831940485002699546470383778463432521431049533,-2432231506.6223344039671941434538767831940485002699546470383778463432521431049533,-257689872.37430092568868700181949378934807286866969384018242519209811352606087214,-257689872.37430092568868700181949378934807286866969384018242519209811352606087214,-257689872.37430092568868700181949378934807286866969384018242519209811352606087214,-268759.18534266728675985836729440001606535314409209120442572761963064128774280969,-268759.1853426672867598583672944000160653531440920912044257276196306412877428097,-268759.18534266728675985836729440001606535314409209120442572761963064128774280971,-806318.65068836112157290727245651888770761193901150429556539301093445988079692596,-806318.65068836112157290727245651888770761193901150429556539301093445988079692596,-806318.65068836112157290727245651888770761193901150429556539301093445988079692596,-1659579791.3495560988046813919329447820526985636053800654830535634744982999596473,-1659579791.3495560988046813919329447820526985636053800654830535634744982999596473,-1659579791.3495560988046813919329447820526985636053800654830535634744982999596473
-100,-1785.8461938499081684725789745598263147635268402130905667267461276004806217929961,-2158974435.33407578012580517611858982151449532583517858718589681068516688998965,-208457495.94550001693670460241273571422136156296806247615651063756674523819384367,-208373.18972282304083262798948784188082713089020352088210468426316470152355342207,-604740.26234714473041511317499238758596232447001821049200801743102209288656450775,-1347963519.5836338137560798464189455469996872336050680127776193810859356398325941,-100,155109482220145.70846766773554290000405269501614217344431691865887272605873666243,15590.415568834338270405399548301176524915719142371302471379919800046538620877361,155109482204555.29289883339727249460450439383961725772517454735640134613893661589,9949028076.5968645531889999326206465425632701733224073373330966835947489803535814,310218964440291.41693533547108580000810539003228434688863383731774545211747332485,0.0,8.4896991364000428445397993352073047943898729982554420527337014593145324861807923e-73,3.316288725156266736148359115315353435308544139943532051849102132544739252414372e-75,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,2.2639197697066780918772798227219479451706327995347845473956537224838753296482113e-72,0.0,-4862216104.0737928340755987762233146889283685742428670792996501521248796803401831,2.5699939980816234960046098077714018297001558065415817662236202455370968644730607e-72,3.06902982581981284731709781381049551289138493860310386328468404226473644808643e-72,7.9242255746011920408017138812538814202146731905017992068724919802692615182626178e-72,-100,-1785.8461938499081684725789745598263147635268402130905667267461276004806217929961,-1785.8461938499081684725789745598263147635268402130905667267461276004806217929961,-1785.8461938499081684725789745598263147635268402130905667267461276004806217929961,-2158974435.33407578012580517611858982151449532583517858718589681068516688998965,-2158974435.33407578012580517611858982151449532583517858718589681068516688998965,-2158974435.33407578012580517611858982151449532583517858718589681068516688998965,-208457495.94550001693670460241273571422136156296806247615651063756674523819384367,-208457495.94550001693670460241273571422136156296806247615651063756674523819384367,-208457495.94550001693670460241273571422136156296806247615651063756674523819384367,-208373.18972282304083262798948784188082713089020352088210468426316470152355342207,-208373.18972282304083262798948784188082713089020352088210468426316470152355342207,-208373.18972282304083262798948784188082713089020352088210468426316470152355342207,-604740.26234714473041511317499238758596232447001821049200801743102209288656450776,-604740.26234714473041511317499238758596232447001821049200801743102209288656450775,-604740.26234714473041511317499238758596232447001821049200801743102209288656450775,-1347963519.5836338137560798464189455469996872336050680127776193810859356398325941,-1347963519.5836338137560798464189455469996872336050680127776193810859356398325941,-1347963519.5836338137560798464189455469996872336050680127776193810859356398325941
-90,-1488.5598025288007284965353631244873184878976062970800624470188717044830880013824,-1878645827.4325989129226379516310334619947078484696973315879474170142596189951202,-162502411.45463616286994324924421831619823099030385607276786927505692107426155609,-146063.32773082070582032304386564871349699791587110810510363371869934285156018682,-418356.72960103710663396016045513894973649181958303902201793334920912239328109326,-1055818805.8225736466067859619892724527644106868944247644161138607868793851065626,-90,122622196125276.49721022413157668217413515602116158054177014503477934218007244701,17347.637653616907592468089658475704866284198254754267845060966197026244365598428,122622196107928.85955660722398421408447668031629529634351539076693428121387542077,7068524174.512620077459664950514562304444860225522076495667888860974141650454048,245244392250552.99442044826315336434827031204232316108354029006955868436014489402,4.5278395394133561837545596454438958903412655990695690947913074449677506592964226e-72,0.0,2.5424880226198044977137419884084376337365505072900412397509783016176334268510185e-74,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,3.3958796545600171378159197340829219177559491993021768210934805837258129944723169e-72,0.0,-4862427230.6183454596423273955334075880118455845675727847137684888768406494212632,-8.3378475508804849997421162349692291503111339726997764541389413451716799189440879e-72,5.0470136542339202386362111693601282312599524635135783341974395852405984454616275e-72,8.8265115158611804891970978588409770874106545105507435986393387204222444661960989e-72,-90,-1488.5598025288007284965353631244873184878976062970800624470188717044830880013824,-1488.5598025288007284965353631244873184878976062970800624470188717044830880013824,-1488.5598025288007284965353631244873184878976062970800624470188717044830880013824,-1878645827.4325989129226379516310334619947078484696973315879474170142596189951202,-1878645827.4325989129226379516310334619947078484696973315879474170142596189951202,-1878645827.4325989129226379516310334619947078484696973315879474170142596189951202,-162502411.45463616286994324924421831619823099030385607276786927505692107426155609,-162502411.45463616286994324924421831619823099030385607276786927505692107426155609,-162502411.45463616286994324924421831619823099030385607276786927505692107426155609,-146063.32773082070582032304386564871349699791587110810510363371869934285156018682,-146063.32773082070582032304386564871349699791587110810510363371869934285156018682,-146063.32773082070582032304386564871349699791587110810510363371869934285156018684,-418356.72960103710663396016045513894973649181958303902201793334920912239328109326,-418356.72960103710663396016045513894973649181958303902201793334920912239328109326,-418356.72960103710663396016045513894973649181958303902201793334920912239328109326,-1055818805.8225736466067859619892724527644106868944247644161138607868793851065626,-1055818805.8225736466067859619892724527644106868944247644161138607868793851065626,-1055818805.8225736466067859619892724527644106868944247644161138607868793851065626
-80,-1200.3765792751935497306754720638495385481377282804839072926143743371797804758176,-1587128923.9765381704628236372805932804956031118492749421774475378343043442850377,-120804481.88303338601961600625513944196022382511765154179012002486986573058386878,-81045.619383418792255637406766592545287594725859813173961950314606402295080170748,-263906.51245212788920150186614647592428534931631262944749193951896781752159272501,-789526103.33805361793155766570304253248501551837932228741736311366721110740593421,-80,97053825128595.662080883690840840983997115904840643245533139891510015342683915223,19302.919209079671848664085672287306767572224213147654892655060095675125648796794,97053825109292.742871804018992176898324828598073071021319992236617360282588240097,5027935105.4292172163891218930144947913053591628270243601025901535438983878550433,194107650257191.32416176738168168196799423180968128649106627978302003068536783045,2.2639197697066780918772798227219479451706327995347845473956537224838753296482113e-72,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,3.7446426854889511895675221677102532540358977580195716085462778246651014058512284e-74,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,2.2639197697066780918772798227219479451706327995347845473956537224838753296482113e-72,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,-5131055032.7378460973957089821398696550886739891768653763393744303451258442521151,-2.3561414535298742914857314477229510526079403211796063095764606651301253396397799e-72,2.6604879220349857919436870133643816619291106478837531319860223220797596890299987e-72,6.6843536489743690524505585267900471443062916784740561787399822052673149260653503e-72,-80,-1200.3765792751935497306754720638495385481377282804839072926143743371797804758176,-1200.3765792751935497306754720638495385481377282804839072926143743371797804758176,-1200.3765792751935497306754720638495385481377282804839072926143743371797804758176,-1587128923.9765381704628236372805932804956031118492749421774475378343043442850377,-1587128923.9765381704628236372805932804956031118492749421774475378343043442850377,-1587128923.9765381704628236372805932804956031118492749421774475378343043442850377,-120804481.88303338601961600625513944196022382511765154179012002486986573058386878,-120804481.88303338601961600625513944196022382511765154179012002486986573058386878,-120804481.88303338601961600625513944196022382511765154179012002486986573058386878,-81045.619383418792255637406766592545287594725859813173961950314606402295080170748,-81045.619383418792255637406766592545287594725859813173961950314606402295080170748,-81045.619383418792255637406766592545287594725859813173961950314606402295080170785,-263906.51245212788920150186614647592428534931631262944749193951896781752159272501,-263906.51245212788920150186614647592428534931631262944749193951896781752159272501,-263906.51245212788920150186614647592428534931631262944749193951896781752159272501,-789526103.33805361793155766570304253248501551837932228741736311366721110740593421,-789526103.33805361793155766570304253248501551837932228741736311366721110740593421,-789526103.33805361793155766570304253248501551837932228741736311366721110740593421
-70,-925.68555343288302000232668318864441545141052615867747283005531870558152632682789,-1285624941.8750444275404959603722958844743290497821399115477929727302301768529063,-84413707.462582839233679552755281326871454450866249018904109387322435902475233578,-9527.000790707287496069564405430243995080142957836110101090872151045648191970813,-150790.89793000534188328741451491650439334019945580309732705672213818116100876789,-555961587.45733646769517168926781512970548247245697004731429868688455648629848239,-70,76948578967231.965103487205760877682227481529605485498403377530673491568943517764,21478.583852860849395486449311971376418898210463246191384751513623879722295365624,76948578945753.381250626356365391232915510153186587287940131339288740055319638042,3582572272.658598270805704913323353470155972475588947831864938173038681468021389,153897157934463.93020697441152175536445496305921097099680675506134698313788703553,2.2639197697066780918772798227219479451706327995347845473956537224838753296482113e-72,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,3.0122955920169422853347595297447793704052609271153749470962677703948048209430546e-74,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,1.1319598848533390459386399113609739725853163997673922736978268612419376648241056e-72,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,-5797649130.8835212526324276847195327440434904983348039184968618204996627618864474,3.6660460657546097297723462961406929867391200174559983453449571572430151289630411e-72,2.2085817311644703796099677485688611610779148291310561753700424330271098960017035e-72,4.1708025568546517059775438372288783274737062211534919283714638082503932385760833e-72,-70,-925.68555343288302000232668318864441545141052615867747283005531870558152632682789,-925.68555343288302000232668318864441545141052615867747283005531870558152632682789,-925.68555343288302000232668318864441545141052615867747283005531870558152632682789,-1285624941.8750444275404959603722958844743290497821399115477929727302301768529063,-1285624941.8750444275404959603722958844743290497821399115477929727302301768529063,-1285624941.8750444275404959603722958844743290497821399115477929727302301768529063,-84413707.462582839233679552755281326871454450866249018904109387322435902475233578,-84413707.462582839233679552755281326871454450866249018904109387322435902475233578,-84413707.462582839233679552755281326871454450866249018904109387322435902475233578,-9527.0007907072874960695644054302439950801429578361101010908721510456481919708133,-9527.000790707287496069564405430243995080142957836110101090872151045648191970813,-9527.0007907072874960695644054302439950801429578361101010908721510456481919708432,-150790.89793000534188328741451491650439334019945580309732705672213818116100876789,-150790.89793000534188328741451491650439334019945580309732705672213818116100876789,-150790.89793000534188328741451491650439334019945580309732705672213818116100876789,-555961587.45733646769517168926781512970548247245697004731429868688455648629848239,-555961587.45733646769517168926781512970548247245697004731429868688455648629848239,-555961587.45733646769517168926781512970548247245697004731429868688455648629848239
-60,-673.26877400574548957879990302687031118696609444551646508625623658927032396539503,-983946703.46535847086266565207116405524053092228219881322844897283682304431924797,-54446647.978193728547014806305167778660190872951045124419922397205806664046970667,76834.437169632724128534943828147856515215930071590293689459221604385832050300962,-77766.665601945970392178888387811183304818334012366540841599750193946049911481548,-362472579.56543905776503432026283827705004053996028168320929397053952911759001354,-60,61159682105199.405303893939821642499288617793893985371095155567806656537994989514,23899.471335267020205725713792579303213664597291853394384444351775217778795551849,61159682081299.933968626919615916785496038490680320773803302173422212186219771735,2559039120.4574354301920898843109231659210002866149405755132125485041193641075844,122319364210398.81060778787964328499857723558778797074219031113561331307598997903,3.3958796545600171378159197340829219177559491993021768210934805837258129944723169e-72,3.5373746401666845185582497230030436643291137492731008553057089413810552025753301e-73,5.9693197052812801250670464075676361835553794518983576933283838385805306543458696e-74,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-75,1.1319598848533390459386399113609739725853163997673922736978268612419376648241056e-72,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,-6679080854.2118918790729046162899933031207871066851215026747905411393465435111621,3.6049619397695360278800415562161763569832358425938495786596332015238385401225879e-72,1.4647733084333122603455282852309650153627796789878372071352458508980683143757683e-72,3.0712554311147133494576691199294544612667243360632123204962573790503183340525316e-72,-60,-673.26877400574548957879990302687031118696609444551646508625623658927032396539504,-673.26877400574548957879990302687031118696609444551646508625623658927032396539503,-673.26877400574548957879990302687031118696609444551646508625623658927032396539504,-983946703.46535847086266565207116405524053092228219881322844897283682304431924798,-983946703.46535847086266565207116405524053092228219881322844897283682304431924797,-983946703.46535847086266565207116405524053092228219881322844897283682304431924797,-54446647.978193728547014806305167778660190872951045124419922397205806664046970666,-54446647.978193728547014806305167778660190872951045124419922397205806664046970667,-54446647.978193728547014806305167778660190872951045124419922397205806664046970667,76834.437169632724128534943828147856515215930071590293689459221604385832050300961,76834.437169632724128534943828147856515215930071590293689459221604385832050300962,76834.43716963272412853494382814785651521593007159029368945922160438583205030102,-77766.665601945970392178888387811183304818334012366540841599750193946049911481549,-77766.665601945970392178888387811183304818334012366540841599750193946049911481548,-77766.665601945970392178888387811183304818334012366540841599750193946049911481548,-362472579.56543905776503432026283827705004053996028168320929397053952911759001354,-362472579.56543905776503432026283827705004053996028168320929397053952911759001354,-362472579.56543905776503432026283827705004053996028168320929397053952911759001354
