"{'distance': [0.42, 0.587, 0.764, 0.843, 0.932], 'solute_5': [19.01, -1.36, 13.71, -4.7, 15.85], 'solute_4': [9.79, -3.42, 16.34, -4.19, 12.8], 'solute_3': [9.37, -19.13, 7.81, -18.18, 7.09], 'solute_2': [16.65, -15.56, 3.85, -9.5, 15.68], 'solute_1': [11.88, -10.43, 15.42, -9.99, 13.3]}","{'solute_5e': '287.0 nM', 'solute_5i': '381.0 mM', 'solute_4i': '106.0 mM', 'solute_3i': '204.0 M', 'solute_1e': '93.0 M', 'solute_2i': '401.0 nM', 'solute_3e': '14.0 mM', 'solute_1i': '40.0 mM', 'solute_2e': '350.0 uM', 'solute_4e': '439.0 uM'}"
voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1
-150,-0.0000000097931265980616878530280393326571626563721396503298181770037512557267765500535245,-0.00000000089596647322597669206129438001522856948736207188159333952353702206557042319047343,-0.00000010083374222547278633370390432085758090119491874212660203410933605268941830074939,-0.00015144780606667392485102504271871460288818297919307824612641261776449650218210989,-0.019910819842383110727512349329744672355563812675542730999644777525238419147931574,-0.0005474838122677961458715530939857973543944266302013985106374144180563318720806637
-140,-0.0000000057201179439884869618833052041357084889912303364743981011652238747540670661020389,-0.00000000048111278205583708698684614538888860437788048151945493915212784076974439053260681,-0.000000056865327782073302126730139213629770293419445368132160480413731591625155783002885,-0.00010196674999901530498614133495971080852817483801280301707405134415287563533868002,-0.011554587241857439028828221995629601489632580166090006994195442567470155879007487,-0.00041911862719345232112386010857500723100888777173925312414073512635222097016122361
-130,-0.0000000033058412680348799083602254482251825951169829402296572436765771300145867804616182,-0.00000000022603398692678675995044026253220063912868583313344344168762185676613080856534448,-0.000000032068528176238339635484228339429503868531189993118972980640313443166227966598141,-0.00005425445895588541913166100326879674447167894714385493753812233376217042874781739,-0.0066284696374023909381490345609384376877601697302683199440758906619828172878645348,-0.00032084928490402468681639451362036759260086628183427246448611455333644275549692054
-120,-0.0000000018937945796937538313672762775457803858463935479717447002552395390464882731985541,-0.000000000042656549486661927103304422532331265192257962419535631537816053502180829763738354,-0.000000018083406789296962692372507808560321430747327146873889167454309925183504199417099,-0.00000097726801296220990873762326960982217531624294344860389799224272895886036996501667,-0.0037760635599832833671907351764448404899033803133645322547522150010285213478231188,-0.0002456198648826283688811998935676262923980791720491864868739623326652852689050236
-110,-0.0000000010678753841067361691200082338227017982187625294450255727237194289922818225519724,0.00000000013475712554037876493839692710863682659279961283474886745533378646236681463647583,-0.00000001019494577652068165224103567062550184021996661413920130629778405149935026434755,0.000068347919083155073379763441230152943904396334908712486317969833971180736016909106,-0.0021421656805784231611553799510293856543628795850050460386587051773332253809406099,-0.00018802870277254438050164283755480954895248278242675295957025351160381512104380784
-100,-0.0000000005742439647464413653363003905794536767617554198002404801679549978258398320002065,0.00000000037335723767131472225482186305996030876309758167650435576413201493619797822573098,-0.0000000057434481099367538093731548011650825330328419944874377615331489024472119324257066,0.00017004125713863438963783245650915076522566249812174903152956265492957216323719129,-0.0012122431816108797867656722988485499580628695785806253635655492167541785143494085,-0.00014394047935642254812906734796721306847911880124104449856027879747246397378174713
-90,-0.00000000025854576187668928426310959214917889438095483758147221987471249614939439939641962,0.00000000076732443317647058872490631735697166195922229020441702030659402320290254157333499,-0.0000000032278203354840111134807419193551252989781069056432442203319707886447181805712805,0.00033072798679706030286585236911343871241744273449561542612492304288992131858548624,-0.00068498785456126350684725491830863756176231802191326586377507345372621933374101344,-0.00011018933654804466242735363825544940861451687881262738849766065306355493369169104
-80,-0.000000000022282137337830200296053710201057856850055363324988871767591662525178957083291172,0.0000000014752014552801974117342622618951473529700849933139437185128771745090987227823943,-0.0000000017993945631353860574780733831166901699476749338179192435259638392636835906823288,0.00059486519983203912187779916701648242705027619521400043452855755408946143826480683,-0.00038670523317151325159799034707343576019718713292292994932301435393049183477625111,-0.000084351612030520043427448680017555213771045847917812286775596117532235597240351963
-70,0.00000000020687018305237468549324914200340168266879097653467403526743587155118690833553586,0.000000002783787262524390509427100505965361692292280215647127011189810530714202163355826,-0.00000000097560153540140362354774600511645308436171068969294846302887632149706050739886574,0.0010374982816341860627554637735895965215626598899964153767173926195326921288645089,-0.00021817793314157691302060444558787658445722958846076206362731836734216569863795918,-0.000064571849967032158842888853986177363499303836230766258014060828224040175430583193
-60,0.00000000049725027057310950709551443338951637296896146548105368327212331616495730226646133,0.0000000052243657020331368119716426633143889690524840710004744048768599668163452237962377,-0.00000000047688410559901532225992360466758292836786349699726801443586258745832440068584046,0.0017859386886249311480971622120148787067932302650692274300233558038650968552639464,-0.00012303271971329441713385879134816290648044878484393526608528612549131059796881943,-0.000049429593657192115268103045521168205685059534805076481133752951192267850942875953
-50,0.00000000093390551754475152894610288536513353239218666620949294132813283578062773518337687,0.0000000097883547065152133997238279660544947037562755898111943518723951233301787660590415,-0.00000000013171262308821843753320058319080916757496747910831578297981188487940800377581823,0.0030566426968922687501645910396094092343824795035494222061072686071856753016813544,-0.000069339035892973851524873878495925537756592047068076208849334042059960139952605502,-0.0000378373997239494118088414542430817504812411618861802168327969662638089960934453
-40,0.0000000016438023363100965144630619489606180081771793447538978468075301118710621418095212,0.000000018329808462269109550402959145348044376210612840095952541459806300547731899843714,0.00000000018261524025351056545224333031807499623048919378133988740137264112143233069987848,0.0052179699302229174312057266147466720931046682675589267925500761450305275423886911,-0.000039043819701489439758104662866720792278993892919637742340969695398209163516264266,-0.000028962754855248920128688304713208514969519315657740527166977753850333151836537557
-30,0.0000000028329525031347260998840836737301555247207080510799296238281730795851351351962046,0.000000034317856010056397576120475601721244395698629405380506410145744271018418466649737,0.00000000058389799414766651148043735619955374968771282891776155064151871358339521886721114,0.0088969665854081873696973281477759362664506740429134691539778228786193870798300863,-0.000021950986938374529966855978777839724863171161301452714128540398779180574920063826,-0.000022168290544471320170735924254464563660235152651423951694499299844343883179152158
-20,0.0000000048462526999371789188927767316493820940567125640879652772025888559026780893956754,0.000000064243448062975625082112257019460052172514823054211153997645752495749004042786589,0.0000000012295025373426260469914802432594022015051028435965800726251498102628363001261756,0.015160958818893201867135210257220011891588031875373826711321514081381445071175219,-0.000012305585897108966774632228125634392316447288590007771161992381178384106835241427,-0.000016966002977873463193047131213692726660432671629683220203569719154080901549833877
-10,0.0000000082672720006083487707400414750216763646325297389703035080853036068890407875291765,0.00000012024787395876028693229993658155961141268022481109086313854975497090327639836768,0.0000000023782484213158854613988735322606761204167179013858214003909715548775248374405728,0.025826060578005046472307454807558663449352733839839151357983792916130399234447984,-0.0000068606939802958378981238613024765407162909877966856753097068241487452623828174747,-0.000012982188426820804937341591583574378839147056119045821055246457542942573075368803
0,0.000000014086439794999094636506936864017894432826239798361905887088727651816401825502394,0.00000022502855701016629832336622765821192283333443189960880349924441410189744705476405,0.0000000044939669038006525144163090047319215890266705903978069914469704212186238056883642,0.043980431868703359604311307335740552036384299206979427543504894572166303717075993,-0.00000378512144611038417960087728019086086001297005850485951761030853568174121820435,-0.0000099305708222642652380046305516645510255510515365801381462184090401114436317239498
10,0.000000023984947447105834142878309699733837555722632641338870138761917657204333060045782,0.00000042097774254371161174480243717327671942807903007950501100577827739161217762135269,0.0000000084317087595989453562609789456108191043013485430346292436816387737349247240092455,0.074869404396752075750720191442532013647284856109123776760117186976736833580787364,-0.0000020468599751112483553015692739269144929940178706221459055517856409731058394977898,-0.0000075916819344182912700298327650980283813907728304149637633025574501716456907362273
20,0.000000040812583109389304446212624206971516426671738351714176045266153639207184654036383,0.00000078715425764902076442803674326891220636314596639810771725380937227706136249820817,0.000000015779822813829453668969692386920514050066795957540601304384922510157135717080804,0.12738628766001251665765978179529530119655579095762150130764144791707066659064549,-0.0000010653126436772213348117216889117940361230247876107996229392537077024401029307791,-0.0000057969966954525639800455490265695326079758924346688784738849794882734967142005843
30,0.000000069386769186648836870769087718279895729303084735069155682728421258490032234714206,0.0000014706471729150460672864036316689828791072489630898637044531666464774192436880662,0.000000029490122718544439733676918803609176037073012622465999110943062369746912871149059,0.21656588882700724657345953650418487070982973979153105113103410631589780322226603,-0.00000051490328340835860878357419082572123043046051018625333425743428089823913824823945,-0.0000044166572738978498423580779544068491221677486919169421738392841046661248159730862
40,0.00000011781390136668027566348685862601689465506751050000066291271187619494472312108349,0.0000027440761358870890871396682096804699185845862592524775301879546493597728833906715,0.000000055032414446027497850632238589589226237061744100527498450796263673852936789121144,0.36770827665328976999099530114073924185921276304712717254885954700100635025554061,-0.00000021312665293712504974279822477277449059484878951429889955237118131357679383829481,-0.0000033498624645730368411024473075328059704600985278163307431337057128486124482082119
50,0.0000001996343850225630476089439833037050942740298862252827608306258152659913423115596,0.0000051096587977952238320736094852508397351026618347313154440738855474807812543763236,0.00000010248467557849843684380606732882552056161428971630239689549972138990737407626906,0.62307338722022107513068428818709841481072604344200208423278468678956615922348533,-0.000000055549041597782455247192956612127047457040540694212726589962003620500106498613477,-0.0000025171725333529661957724213747115908842336602468390061229069342471894527989854007
60,0.00000033719895210465987526324749470699695459543037041672237222101905947159820132840316,0.0000094836347434544766949436767629591530079982893706309638605825571868521181944796014,0.00000019024118173605761016857559974733144579716332257650608642051634430935791983453657,1.0524184985147239478658652987118306894359558717767779682473936867006296694953238,0.000000020747010303109016278043569054498987220882023869178320111593652302432307450585893,-0.0000018541049951898765155104172841806113446043019151751976087128207881560294551137035
70,0.00000056670809147743245469150002510371600040703858677024938029834520205307615720864663,0.000017511900166059812551924936704677312523482802558542877441727895519090265188861261,0.00000035137339600178610362785089908855473875971925728398226223192026194032290333503154,1.7687262749515044200581663066508081112996205653234177844107522068206093525959454,0.000000054472991279426439063677514568022443471321590586540588337707089287439512875708108,-0.000001305511932174005236734900154295003528622691957561790680689514218446791487881852
80,0.00000094503772016734942761465917058791657017294863397895138738394029280628410439513549,0.000032079143904071873161666216812052215928370658634284573552392888475069158906089387,0.00000064394094640580711127139246955682768975434573065551582338923886608518030348640144,2.9495075648778843191768082589387355727175062777777549994199264899919309724965589,0.000000067681927418474097436996219986105220231062638954834522589511540624815698168588511,-0.00000082041834618408478533913005335209777443785520235355662342473077795534111427549189
90,0.0000015572764640217490900513746579024795453914297037888771022554777724837181380384829,0.000058047373625534142795713252503374756920671669252878604676600322243562957389992038,0.0000011661240108234441605927966574034399688041226064691434601301727645902962298617077,4.8603248535092442840379108213571255177579475549758689599082347943023605674250279,0.000000071303755511005618671868577520690832626098619661477507797685712318799158265971612,-0.00000034743496139793374445273961748641859371202487913303766577060384664322938479190654
100,0.0000025209563275324627479751472056738616603979541441323824040175509851319269125530387,0.00010311848256909587306005631212781415900622789303055226911238993873610259525702939,0.0000020745229049052744634763758120459873117854761351739812709774108761652113187812661,7.8679952690769292133048229526999150128838588236122912717454643255256004809926679,0.000000070053509713610386541572869614954135851141137465773595325625283547211692459622037,0.00000016820869907029977558546554104033310068668372233085961064540323318882994518637717
"{'distance': [0.42, 0.587, 0.764, 0.843, 0.932], 'solute_5': [19.01, -1.36, 13.71, -4.7, 15.85], 'solute_4': [9.79, -3.42, 16.34, -4.19, 12.8], 'solute_3': [9.37, -19.13, 7.81, -18.18, 7.09], 'solute_2': [16.65, -15.56, 3.85, -9.5, 15.68], 'solute_1': [11.88, -10.43, 15.42, -9.99, 13.3]}","{'solute_5e': '287.0 nM', 'solute_5i': '381.0 mM', 'solute_4i': '106.0 mM', 'solute_3i': '204.0 M', 'solute_1e': '93.0 M', 'solute_2i': '401.0 nM', 'solute_3e': '14.0 mM', 'solute_1i': '40.0 mM', 'solute_2e': '350.0 uM', 'solute_4e': '439.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,1224748903815974.1761638719722436545995609116301319145399487388857409730785800363,0.0030989556452115860652401855150122372999265488516126730652772374700515892784284355,1224748903815974.1730649163270320685343207261151196772400221900341283000133027989,395213434470551294.59079048004330794359958119062359273361381118692918607449689005,2449497807631948.3523277439444873091991218232602638290798974777714819461571600727,2.5913516883375597857496261482752665787794664669196395302369440252241216998210056e-76,1.3637386934121817305340097615779336409058883125323543060257062101857454103624634e-78,1.1628835451787856073618862576901943569174139373697734405066148654918250112428836e-75,1.5635397324553769757111978889789846940809836475225292760209082286613516501544525e-79,9.1759641961306075864302205618792476212295162963622929917153663483548276373171415e-77,4.345062818147614759341521413322546743963731831975308407367688993336356359008886e-82,-275662664.11047701075359246822887224793804099023033174119127576636399107709312444,1.8430041755072178196808572820758580367087429775529088387293634084143215856818062e-76,1.004813081582436520845627364236765231924719031806944661489268346906279825729256e-75,1.8087379842481475520465153010981909737448889628647409856965650263275760526506504e-75
-140,1221045218681727.9116920996120711948095179499264210246454464857921312064774125536,0.0037865873045126673620883437436531965643483310415929474439118038976065836612704993,1221045218681727.9079055123075585274474296061827678280810981547505382590335007497,322465882993519427.40637348865492780230672783783194659931195648195672292854680649,2442090437363455.8233841992241423896190358998528420492908929715842624129548251072,1.9193406493749265319674667129546528497602800678915039010397451260739079686030613e-75,8.6024335216761069510684364258363355102913284880127021608634546284882457414313238e-79,2.9300271118144860386642160421698806383353811446204032801513640236114408561866386e-75,6.8828857318452045293294176855455096443009369588457789238944425035600202872459736e-78,6.761691965402454982434604956466231301412115260921484163067026659963187991217967e-76,1.9545339082151957057837105878085378117914657640309871067772416609425802214087515e-81,-297735848.76146282472411066091045640233674614143089359788417192663132457873214001,-1.3562976472955455098653654026353763567960061245559626052301814118687547756838707e-75,1.0872298862190000186173680019882498479678082808530831254154571728785082075689895e-75,2.0182694594407716569299140215579931522843528295384380863784666396716298361400706e-75
-130,1244422831096498.8477470768984975297445653402248237891118131782653752113006691489,0.0046267985270623437408770071431714045488624585469733044111714064966317314722738938,1244422831096498.8431202783714351860036883330816523845629507197184019068894977424,268959805320637184.36855048448681578368797534074620361537188924910527781095029339,2488845662192997.6954941537969950594891306804496475782236263565307504226013382977,2.972450474182005646749596417429329593860676266441529670426042804650944540125033e-75,7.5271293314665935821848818726067935715049124270111143907555227999272150237524083e-79,8.7657110834208612947671471407424055646827403699028256057990590222211206802098635e-76,5.7059728728656638440249347275733753426253663716142846868761127355921464632251097e-78,4.7059833750288532159150378225756758793636937721310574497807921436339351061179552e-76,1.3008662540994211375222129271487540470411327785020513396336153672832081460002768e-81,306758393.27923314854980355550125519420138007076547357234789625540530690308257953,2.0992772326361687067538931601888693871471539526617677604974356452044695561388665e-75,2.0154405929670708967312306527081548177273319218600582013457093575300185816087054e-75,4.3301660785956217930184560157124036761956322470842373347378766183621464669757755e-75
-120,1298064413718534.4832850081228114203820036889103610692690460700952566935009770545,0.0056534454083533646550363404437059691817979603538926799854489773754451387455797533,1298064413718534.4776315627144580557269673484666551000872481097413640135155280771,229605898696846472.51088977690336823719306216256458645700344540329899374964123882,2596128827437068.9665700162456228407640073778207221385380921401905133870019541089,1.5615024084016801727388686503102196199670205113995197909363829944837279998849849e-75,7.6556317303643427182151555285812373940325134756087118743511803367454387182417269e-79,2.7915267826658909885411567952858953003915440657122382856701850933679346375188227e-75,2.7473091381440890755346419312461832854627405963562280306450502917217274508333103e-78,2.3262466692522188699463685244402680292507839336141260602539342280018756733175326e-75,2.2778989462668549829029544908153310078631828832332884192889890746306260880418973e-81,302888214.61606410514324017530127729520904823685028928950948020784150272508060119,1.102862747519123715216634617192730356787327065613013205104106672843022638447645e-75,2.8860083902549525305142543748640988515473897836508854238415619454059863641858516e-75,5.9809770694761073178874806521629572212992880675761267586658052792339085581531274e-75
-110,1386145149548473.5906074559732982594757912667047922973493596773689949547032813512,0.0069078964208810637784629990594117245983156652603097411673353927011498694152070213,1386145149548473.5836995595524171956973282676453805727510440121086852135359459585,200660963207042193.0521990289565998495530879749547537595389594410126634312901231,2772290299096947.1812149119465965189515825334095845946987193547379899094065627024,2.4020875936704807229772619742531177222977554091500721838445589614539426801760311e-75,1.3957870076837212749037512043881505166207988870255903996302958245243183041243962e-78,1.366389623894572631929643897698802804124285794374179630840462687396186486315204e-75,2.0806963122619077562125131136198607866767805538826793868261487419356313706594741e-78,1.0625439138190271435728030391978847077794839237443689285693177041954398198291257e-75,1.5830981040417696142839609038133914672039144551897748342274037173278041889455829e-81,289795163.84539054639801494106928184949340184786690344645475410081694619341724976,-1.6964875554392999670703831367860204548812609659837251242428693681360377251226267e-75,1.4715776640109991847246683019439193884699563114906478201247436065925303565731695e-75,2.8254786764573748451258956172259162521695180895449365196974015640024319539657648e-75
-100,1514023960547491.6160786319730856395914820338315417283608733930510036781034988546,0.0084406993461214200936055840476264686140887506526016541282712109340209444668231375,1514023960547491.6076379326269642194978764497839152597467846423984020239752276436,179371862266744486.85806749836843474227954672842578106013837608542288470415174164,3028047921094983.2321572639461712791829640676630834567217467861020073562069977092,4.9027082387739784862279857983545920017914020305414264663002937739101866121963787e-76,4.7229046785672744045081611749689685154540626993010913824348378352484486423544523e-79,1.6063273512475667003218614464808743202275760677851483376144088454513580753882114e-75,4.0235389732548259107856978324532803540986412592280630804911146103763378646734957e-78,1.6370744017300425873455761007117691376226423672554696880154586777060220678565101e-75,1.2769707085295341221919155909570240388394160898865556114352121308410657846532882e-81,271999648.44131592107448302692088947112121719832280568593869592251663979872693056,3.4618851760655834270582730105369846955707000673521815951344048540759784392917044e-76,1.6927126768463481894800089543258092318557997652905767862894574701531627458741686e-75,3.6189541857547991517002886895267519262640587880360886896390613162284497348579798e-75
-90,1688480105879997.1436475685694332216344256951041913432777070121255357656934820907,0.010313618084407763173384953159620295873218113055550199419538908472433247990521316,1688480105879997.1333339504850254584610407419445710474044888990699855662739431822,163713654322013262.59957108464355799076623859185041745349009473626501560345941757,3376960211759994.2872951371388664432688513902083826865554140242510715313869641814,1.743816282876047603181654387995916158577587555234393793106148221758914868004347e-75,4.1325415937463651039446410280978474510223048618884549596304831058423925620601458e-79,3.0187695095488129962239323041818737713021286762970388080958575365345823429619361e-75,3.0114962067968388300945037458548360840608347399280163310801728582183193784781261e-78,1.9285537963999422209929740015376198114785677626923704373467307195159406983307888e-75,1.2669830464379642352612494876405810828553259183889833475574875561299836588652676e-81,253014666.5658846230201075391385404442624361329318636236457805836424430677093209,-1.2314652741770585204750538393115960770654827325541726739234423223568158571167869e-75,1.3387235870737034631067369837786415696991999698140686495474045190686937362585849e-75,2.7288115546281637719659028872946306892960415532578578967591819735202649464784442e-75
-80,1918004919344526.8979566943976727698434137704282142393632408051009765896012717446,0.012602121415437118917759337685571875653690370032959473453999255835160783108195664,1918004919344526.8853545729822356509256544327426423637095504350680171161472724888,152196987801993710.22822793428454030902160857732031761391043935553890380683562123,3836009838689053.7959133887953455396868275408564284787264816102019531792025434892,2.5712050557685072931192803647492510820570789954340311119825047850430710352117487e-75,2.4754765433028304745960440106741888262371014672432662913888869340902579126231557e-79,2.7203930948547500569967008367821258649015401147974286362824665931031064179961645e-76,1.3503721660948806429705784849424791935263545973321898162751610237111742055787371e-78,1.4050167019830195979866683809700374182620489582158540279903889060528004844511402e-76,1.1928839287107401206315351611892944506380306717220220764318299152898763786776746e-81,234994964.19777330327548944633461462947657534697928897966852845230355935028814301,-1.8159809641869121483552636691387106743605672444179318045072159505359484378653525e-75,2.7393389994716715332154228842876642962722956949611408129804716144410070059311874e-75,5.5787475743298242468531344002294939165429985483143292107416641576186969148894921e-75
-70,2213160653480720.5705388839615298408893471926554931232882367362375723560874936582,0.015398423993371905296643016232457512989957524053508648310900151765872244475163203,2213160653480720.5551404599681579355927041764230356102982792121840637077765935064,143726439435188498.67308597082639659813561982872636166227264199557441546210171047,4426321306961441.1410777679230596817786943853109862465764734724751447121749873163,4.9783542777879313023801698332810498446409539547095100804657549734127321675898139e-75,7.4312631968922800493734448006764929392237320332640350715002219171630081336348513e-79,2.7203930948547500569967008367821258649015401147974286362824665931031064179961645e-75,8.253907839965995117108002391027087865293760931706049553103144520509243238741534e-79,3.3889856137331957781988220122581012323819104916440688062129283708132799938160413e-75,2.606066818246663557900075458900047421897758980069474150155258893655020442302329e-81,219100072.5932747606349473365185080374581499079798529288093021330054397454593584,-3.5158254519506538673787450767063006952631676539484669406683049243562656772967821e-75,2.6552642779696289879812879818593125809725807236522759148955603681588388209185468e-75,4.325942330725012561491836834553574925436169270988290655982553630252775276237107e-75
-60,2587021080411759.6107983784248171129806346699174116738610066257982802088149139362,0.018815202112653748107124892569432624987034085993150382226776307228122973605786172,2587021080411759.591983176312163364873509777347979048873972539805129826588137629,137496321587314536.03553169436077151166067398919372444535157067909698942180244263,5174042160823519.2215967568496342259612693398348233477220132515965604176298278724,5.5888888605513457256902503761017657140412562945467291925182648449521098312491269e-75,7.1085252272256860806687916227623782581863657014863069227530762549125885031566138e-79,1.8740485764554944837088383542276867069321720790826730605501436530265844212862467e-75,1.842727298679595513341408424116351341502499470031993390836734705915496137993758e-78,6.0348827939320045043568248679356300714664185498310595023181479553876109655872825e-75,8.9501674647921355676903871745446829687531970015614988573979035458256283077856321e-82,205924917.06622049771710989730505216083691088534418558003972677372620489696667903,-3.9474514337922210654055112873366458820525154916511073949357015645783419896327679e-75,3.841698429547037758875870255183513340286034667762965784246613144851081282580314e-75,7.5506828655335753598252512971153940369257994912248795465486479680462258287871781e-75
-50,3055711774548858.0670785115129639172359844664070020195758572963723329628920204117,0.022990133970358969935794448880542173783245766481593073295662007020854786570540533,3055711774548858.0440883775426049473001900175264598457926115298907398895963584047,132914048195133067.322953242959014130843243609830512570499036202610342147409457,6111423549097716.1341570230259278344719689328140040391517145927446659257840408234,8.7000136085393979794873487549685040469494940515691143186642432294407224597029062e-75,9.909666066636691830887659608193817867247363699426397097073097243601655633511574e-80,3.4784223348827984208445339746020085293170842444225585640845752365156045070512755e-75,7.3341860041193581882607385977646409897390488393574876406355082722960548585247355e-79,7.328318237334386436906181854003512791046113349285579654271626298141910573826726e-75,5.4828828561474812028449279144765285554581439657589918686507383165462781657238808e-81,195798950.91505394807380907922374350166304828662371925319165515710653109714683022,6.1449500940548885488729645793361406647628373608569973009661090699366779518899432e-75,6.6413458252013540348008211993221150684859787828404764446673647379430115323183195e-75,1.2191495542992393527564025693023968363510200538406073730500805494057673995494878e-74
