"{'distance': [0.075, 0.287, 0.504, 0.734, 0.774], 'solute_5': [6.78, -7.64, 3.88, -7.03, 6.55], 'solute_4': [6.07, -4.86, 1.95, -1.3, 6.97], 'solute_3': [6.78, -1.84, 4.94, -1.51, 7.49], 'solute_2': [6.48, -7.26, 4.71, -3.65, 7.96], 'solute_1': [7.06, -7.82, 5.75, -1.85, 7.23]}","{'solute_5e': '129.0 mM', 'solute_5i': '34.0 uM', 'solute_4i': '48.0 uM', 'solute_3i': '2.0 mM', 'solute_1e': '12.0 uM', 'solute_2i': '43.0 mM', 'solute_3e': '1.0 mM', 'solute_1i': '95.0 uM', 'solute_2e': '13.0 mM', 'solute_4e': '17.0 uM'}"
voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1
-150,-183.9477768045175594938731245771806086890048418916639262117417135141019491274685,-433831532.8480486431047143363317744511498012512405744582649353498458087534631699,-160354.94871605633467763886573745150023548684137986283879803777702268393439931449,-189739.62741090820465374706996204694945839554913170299185452157157136222772231127,-93295288.343326903541592081456834858225690718501838933297034740585859788755386866,-18571.944667334925290363041547599736128856868845842054106916774455587262772937517
-140,-160.83288009468825324693231604920278831084753227828981092569521074914603779601068,-382012969.44452070083604918849527591750370357318104099534677461756701497383336312,-131693.86517041695378161059814029863769385493143400592087532848029012927242919171,-155545.76869591578877260900523795108374317406181054059107108661333990693814353162,-79785750.925663777954771521222328088527905136489009022276025727961592316288958687,-16743.358575698686789684886940990499166780459075725410855129370595557485115859738
-130,-139.99041324610837047135874173409401295740540835162514762619696828406780961792857,-334834157.64895577819393601263424486215484154983168191383475289524981931767441357,-106562.18081466299063448961403246672005721848868354357746234442701602140150853399,-126917.30774653624588613052155313190954920713246036180154852125689523868832051283,-67905948.427517583553416686859266615911778177040950076854430218113693458783029828,-15008.641182719207814632586445140826038335916946728756757220344368532710785375805
-120,-121.29668043230143516601987481911151155343181389830284465630041982141617391694559,-292129696.43519041278563504344157996877955892679089211675365427765078560626193926,-84822.361266396334480101448184218277835029836635329772847608031860276532566789371,-103128.32608441706300380497446926227325801552725803204179608058568779978700687966,-57509148.121742265942224240329227213177885639836390420363299089503645788673711625,-13372.799586422044736653619710336039512633155577750322239347797636303854016327796
-110,-104.61617041334976721675845155677538695463527454495070654586205339771291904842007,-253693665.1082237503840812039785837063814385264219319493661703716630554086550693,-66328.480772815206576946309151862255505650235838411546692120100522392796335375707,-83503.897545880368916058194729937226432044332985478925556038836402535967974704019,-48451037.905499046972026876547005967728565404915386987777712081560160751028168201,-11838.346103461913475037003842730349663627411680695186020510888921417187684204424
-100,-89.804410613240727763903119796169345802408564055687348127800425950011207151502687,-219285921.17240819619056602698944087207227590299893988482128773994466055173410496,-50904.356618423426553408806133443017403367424482012482731277465973317588025110305,-67427.579819214302556036076281418360563634589430204757961262919398072663567473769,-40591485.702014667991372678201895982639405980415285601162404024236558351526207401,-10405.175624490016055599528119596693677128898797595588088673775494403811004802831
-90,-76.711152310264124555216292964636562901056768058606007652654893402501268130933464,-188639590.12185668649408614616406497969139411688319460642618947271058250831589752,-38324.485934724024990635157621242507892860759265746473684328838145885013753443901,-54343.642908923304659108346604824218345819641611826584628697164955435109048267716,-33796192.13907381431188189191546899317552592893896040186639210970613159654842063,-9070.4971793517211892320579483438729599463623198822370479289007282271117683151148
-80,-65.18363350200056002437743543177891449805522534923228320569019631447049153085781,-161469221.45024944806068108980959036047780377388926122123139247364055065911848199,-28305.727608928531850418468935183416680237820435941649096857183036905475050132162,-43753.471856451129559160400562006993035355629675015882712164548268561580197967136,-27938051.888270790268293629606288739981684734915176834273331331930881678907403712,-7828.7949902814825109289220360129479271977068832850334487806726710587784576190612
-70,-55.069655600114600605503845310502645331272958653967849483636578979942858806951269,-137479146.45270477931170636495133783961569076781112559671989390798243521565811788,-20514.345854964841527397018095109270727884033486425765058452594615587052511814057,-35205.125299973937341514390150837294238712728572549404802674248468986471500097327,-22897980.026281112809286239720345200389930293173506353900686025989744112255512353,-6671.787430316771665090942223508068905927326720007383988446082439604808711315169
-60,-46.220136734221518296425713124329717877774991869319271013403660569165644109622157,-116371599.00528774407473463008659996792833213414247511787063893987715670899584932,-14586.377618022910943564812586136371945542829315770462558723928235150641822548176,-28274.145748804364403180494415741366761997424782077289327817239608985098551317047,-18564796.985361854370218461437355370860706515098243634826048894735829016914279787,-5588.3304009953715046416415981641738621565588496128230630826706743971095475442577
-50,-38.490554376577893083693623919403034970563785059574379314869103186394378261094159,-97853954.573957799739708812309966699447349751197057253686576516401396456266175307,-10153.393024790961552659253948485701487109108542810000793219472437798969171985701,-22532.399055964552881945169834316833191834305448769088405077648416701993908876367,-14833388.984818287366510174101801819478796078830344707516174241595959574646954608,-4564.1320952973385150397757465136339864768956461171343138450060803142721941392381
-40,-31.740036753869058936449245756598365045704363092775052073941724823633547277183142,-81643633.098366451389185137241298557105864735922058534036182569919482613650924073,-6864.6861104719643590602850978798576173908201220336839710776976206103728468092765,-17500.043640972153735419109769517975766607111266699741850082338586822290421196062,-11599543.011835451169142798504489542349727669460547573365084848730559809505060966,-3580.914658893952952810020823246735258299657750508121112864533214663299186428451
-30,-25.825418210978069539252710449307881045076151509466483475281965180581897655047738,-67467446.207689739696268937903357032531061481502000113783991620583457895802867936,-4402.1722544953605652637820254823629052382330708440016492919179555317398474639179,-12573.702626176678041579928861407791656125990732349007798497357449759672807417432,-8748022.6177309303288566183272899375928541531509732662099376371249880617020554924,-2614.1373693440944559773261738813481185594827187298484438139943858123885200132716
-20,-20.585021616708844648101698923206269831640107651225810729627462799748407657645674,-55050988.667940634922429649994651660266925242238772385870231717760617393520072237,-2492.3616490030244589649384454570015244459522781844019497820282685046191233276365,-6920.0532705511201590689876519553012232856408739607690777238262984974345740311037,-6125921.1300593302886317663977987534698589035110521685350435705790221608671397514,-1627.5334063596589752773709944034285445206788910201130820248045355333473524467006
-10,-15.804686086212095586083547491360834702567542552949228678328700555508754639267082,-44103553.756178347129798940196797855919286563187240322132351306904350509662706564,-910.27178583752894770966430322740824178464418101113053291650501371802487980479999,691.29537679422963930356809554447203151362590007741597445567548796570577327224873,-3482086.4652688474263560347765305007474875305848932872858955188066806370075853534,-561.65058323794212104075265746549836202357020995267576365087952036244982916751601
0,-11.163301840221938088869452404578081924042742259294195859219803536362960817330837,-34346494.545997602048081841865472186025429490183288370286414101768839496576054579,576.67589561147976255428171971253546200073434542772599753029079099161638537265305,12192.588209722519322543690462594196335367298638867777689816138640376434054122934,-335051.15351120601682162924180651506811754948525789347823180410430729849769809327,687.85035299774606630009282308696122786823892587212462450763370216096832943784761
10,-6.1667984971135387822121046006241619424412906563021646782414374094676756674003673,-25654427.757659424000676346424324389000348727814543489989525582018973435933032715,2342.5598624412789703760872238484710720030992135657090967393952986323084975258924,30778.488837056565142193840706230705848201114752491004200659566012656762154561828,4258123.4657933071714377935617828823145017027636036549740243977400133542636283075,2306.3083563737588250712415131023210161886093038903211829374618434314009061974946
20,-0.050028418658203968768050948163617787445798016362768911369890612437684983664084294,-18169638.335464175647845824748883979490977583589448401964796721902167269006951935,5017.4606489943387399372614947870375610369134505107808200694976173602759245799937,61611.486807005702958287156307551203532957671740065499148317237417512703089689682,11981908.227668825412890631958818161564213209587287120762911054165032341403750328,4600.8616260368460331027289018097611411512426444305254337522330295865967894527404
30,8.428419556795374529530266170294287071444706892605502426645877834594631696299111,-12115220.814627483006934516402051522833454352975154364951210826256894428226079286,9600.6071973328239620280624173325886890306776379028580830341207990171284442396991,112250.6009994977117890695146469684164094488778199817923183176402551942676119265,25564408.909421777298166984241460544076584418049647391439195846109850279418683761,8019.8866089636445427805807258533753571971978201988315016562529727887865474842921
40,21.273086575265844617569849599395111941905988537103905151145662797452117003925384,-7537283.5052777355773962822819605286600860928531389725430574887736121535576487453,17687.233135410058035458391217794587152174641217981017912367226270836845540071261,192751.233077259773606891533696885236647288643932776322382500983488943276738174,49202134.391017549852048626363165085056142138539617395933799017077455504679533842,13153.49719064494592429818850453640822664588664777753316343191610614296799456224
50,41.4850224036975099357504310526280481407295746668359164799880662916143132174851,-4287269.160576771026641900714481450376377103424907690359349118288983957498833202,31841.778300062563250264965979377114642616964537988071341220077857989708111163235,315582.76849088152101181549463158640193365040868649619645775959219718845570703944,89033462.884485495567394844004311907306741419637321653304796182449797394581880301,20734.471281701963262620450429928184274939349937585955930746300724362259984269864
60,73.165300557128318568651462285525346664197070342973574685998233074020983537410267,-2111372.4252883223068613713287383645683022339790006563614342701430059681585552736,56120.966266904215774919178355936972648751179084050386565895197789676348629319909,495271.44152263536555869949387092655446120284412515290400923323664420113022801659,153413237.67607470585862256782446891854152164177269351691786888988991578817385296,31635.666350765816917122741486712137866777779388942296678019821282376135381206271
70,121.48532186997226215692136001593659055898540758261381299763853121341226875296264,-718778.97987785960405195522554206213556897873425301915650338343353040794004785238,96831.607726501396331281555859322956604936365339716092194074106794637016667458834,748050.22881212464212838292465836846229466173878753297222775187382376097290873984,252895828.28611408778662261507931809828926515306646883894360026723227928117053329,46870.558611974333197682862935235519819829708032684762566613082634850145158533618
80,192.6111708731976617685095373259579778571401188210797982232373766112420414316916,167542.03459007781379852704032555779381534830066261683529579644058655168816277559,163757.40820410459290703236950232998899114909386001466474409079009379326077500631,1092267.2071310305055725292579017954297428152016594838778606056323518072244787934,400110223.0389152633941276765274071678491590651700687496749429403406044312884685,67629.187559554523495989385420109866212906205054070953666326463103988191903334024
90,293.76276817570774401085633925167374238412613997548400280502169905965964962073386,771989.39778078108935111283244810140741963744531697015041296405699480965059972678,272269.90963926792885782702499825091745813196113287482710582003362694547741870922,1550053.5100161411726355541950379559078328354100251773008626928141630282032815629,609906309.76831671435528473963233359121453134154048908846501178278065946605167412,95373.327893567687054535441834285460612630246242424035443315107417407596244363993
100,433.57333615584132861740874245498800187949769367894338902348115729812021615126763,1250538.0477762774603994146013741980001327660333019142995071683587381123723543913,446899.2321172217620863141700011698373225488641829489241422362783070220304661252,2149880.7894120887307059232862498770830461169710186480870559006568204835059854315,900108887.02732778818285314718925060892244714044114201145995920918636499033563161,131972.45056628589170587887972680826534602317926125313924980000187573947538127409
"{'distance': [0.075, 0.287, 0.504, 0.734, 0.774], 'solute_5': [6.78, -7.64, 3.88, -7.03, 6.55], 'solute_4': [6.07, -4.86, 1.95, -1.3, 6.97], 'solute_3': [6.78, -1.84, 4.94, -1.51, 7.49], 'solute_2': [6.48, -7.26, 4.71, -3.65, 7.96], 'solute_1': [7.06, -7.82, 5.75, -1.85, 7.23]}","{'solute_5e': '129.0 mM', 'solute_5i': '34.0 uM', 'solute_4i': '48.0 uM', 'solute_3i': '2.0 mM', 'solute_1e': '12.0 uM', 'solute_2i': '43.0 mM', 'solute_3e': '1.0 mM', 'solute_1i': '95.0 uM', 'solute_2e': '13.0 mM', 'solute_4e': '17.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,195003391967423.52099164613901717945212835916965020035943180455262807148915352121,4707.914652601915595342257168546202442951436509627163312498304507726866211359045,195003391962715.60633904422342183719495981296720724892292217738931557318464579435,41420332855.790261824287355099772044237315583293611152540173922905792406706536616,390006783934847.04198329227803435890425671833930040071886360910525614297830704243,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,0.0,1.9345017563411555960865428172672895039299840816337270302453095773177645639083837e-75,0.0,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,0.0,1774455695.4925495613397263480290138181549304150121082835878344111800233825975846,-1.189177872925741986703151639126008215896038567827432719322323411600420015104601e-72,7.5355233429322403331512271527801665369871417522632580227020414140386802865623435e-73,1.416183696914025806208695808449513624950267306800388942583159700811241470120141e-72
-140,185913478792644.16277927598846780256885158920595705350994895666533236125054744727,6174.6059151543569364429219408557948206538648995202127159023025295161175947081469,185913478786469.55686412163153135964691073341113639964504943645261645894801793115,30109367520.339405021057506749180114618301716375097083608753922903187483509612699,371826957585288.32555855197693560513770317841191410701989791333066472250109489454,1.1319598848533390459386399113609739725853163997673922736978268612419376648241056e-72,0.0,6.632577450312533472296718230630706870617088279887064103698204265089478504828744e-75,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,1.0363402266113333550463622235360479485339200437323537662028444164202310163794912e-76,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,1737860400.0913494168465371373870644086062938764715724432741179211777551653603041,1.6402353109743166707198566791922448759915361626327728979961285001980457422871555e-73,3.8431802252027538448208844601237386330864477801237821780576598533783765474126405e-73,8.3224617354870704614972716329947629100392942165664267317410142381840164516369678e-73
-130,177263815687237.81458426969613750991425507659124355224157112568911969099749444163,8098.2262892952520969388229117595474237474684906049089607898424939916881345440827,177263815679139.58829497444404057109134331704381980477308052078015890115500044994,21889214916.302887467990178257400839376474095726109272665996030438504560147791308,354527631374475.62916853939227501982851015318248710448314225137823938199498888326,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,3.316288725156266736148359115315353435308544139943532051849102132544739252414372e-75,0.0,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,1708606975.1419329882276035068501434530878629262911041813178377282391909305047519,-5.2937066755712771821144404513808053673544434244563878555981199625698052167613234e-73,4.929161214522566739567889190611722175976134901559195400432997720085346049497497e-73,9.1428138711948513760612511621743442811003771310711208309720310981533102475699696e-73
-120,169037895025008.37069052660901814369717855417746097430765738084400978342849640154,10621.126260329652730006482471287022194530091182347392235930061117125662335968705,169037895014387.24443019695628813721470726715526644421647503345177385336737927588,15915251441.494667308860170399559957876383790954614083839198439428959327614448275,338075790050016.74138105321803628739435710835492194861531476168801956685699280309,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,0.0,1.5545103399170000325695433353040719228008800655985306493042666246303465245692369e-76,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,1678701388.433933965824824556423811795384334201705393405414639065194087708159442,4.2863460734679057614707540308929089328436356727098800344721857727318246487846958e-73,3.0413176802696262638871941361315981342671790111076986604738719393827074399913286e-73,6.0441222897229724406905233519576999372336426380834283832910785583203652482410067e-73
-110,161221177856779.7692357210000749435048870796038602148948088792112474599399969734,13930.003806757207213983657265855506537229088093199667647985670772005342784940027,161221177842849.76542896379286095984762122409732298580671567954359947426922496805,11573663589.278714061659257097113908757534801275889986698822471662040990690392697,322442355713559.53847144200014988700977415920772042978961775842249491987999394679,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,7.0747492803333690371164994460060873286582274985462017106114178827621104051506602e-74,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,0.0,1635940806.0282427547450886850025148412485042412131192933385586649253809388427303,-2.2827585082289540480292929737569539462536054267801968833730965062616470305104584e-73,2.8266529510390696814725995242889700693318800283542186094354972972283003289570498e-73,5.1918676335320103325583213655351072712028651214196683372961959645061301363310842e-73
-100,153801347830462.41353250006573838326625684006695405054935840442924520794175243512,18269.720300853264442944457476456583716628987695479922087328758293779979909137843,153801347812192.69323164680129543880878038348323742156166292450715787918345865514,8418374517.9327848762390923031470750341466652938962980973320405287933600258347455,307602695660924.82706500013147676653251368013390810109871680885849041588350487024,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,7.0747492803333690371164994460060873286582274985462017106114178827621104051506602e-74,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,1565500123.0090908944729386362788960483816325389131154738622534492381538472733846,-5.2064713475345792791704519420725985738980954886023067811587004335684655617041621e-73,3.2932741679950707972239886028427542397499220037057408700971834125785091560086596e-73,5.6929494517636425179432991084668157658610760602867717000751162796788540500001966e-73
-90,146768653496197.258983320949376305066856500094736661049712690791709655078243922,23961.420578327298317846324666384653546138689317436861792163709279343583427617654,146768653472235.83840499365105845874219011544119052236039525392991749136896457842,6125206684.4879404269445390210613560287420226405868629700417196037835217626013815,293537306992394.51796664189875261013371300018947332209942538158341931015648784401,0.0,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-76,6.632577450312533472296718230630706870617088279887064103698204265089478504828744e-75,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,1.5545103399170000325695433353040719228008800655985306493042666246303465245692369e-76,0.0,1456063186.4620764758263063734665983345910525549452324752167921400414239212710227,5.5896842949283432276078869678194147217419086733678083784991166806713093826238747e-73,2.5916856082089636421108747451758666071736990300877448312598121077964724673361926e-73,4.6281341714418961902302722619818608236051988707748264816075864369298093594399488e-73
-80,140116363905723.39808547762891693966108140803257653294428480720835743231527123707,31426.298086494076028646355548770519992988328686398014183890528274501725946283484,140116363874297.09999898355288829330553263751258354461559840919417354178699673535,4458570446.9576234167718127685453132235179469351766064393764553262089986622512005,280232727811446.79617095525783387932216281606515306588856961441671486463054247414,0.0,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-75,0.0,7.7725516995850001628477166765203596140044003279926532465213331231517326228461844e-77,0.0,1308038179.8810384152049725142892357292806001796455159824771412919205019772657489,-1.8472423999997955849724952114716763532828128228501651923850565335750499311133472e-73,1.1302014328297621616391031606830023537684934772013036373939306565149418332488767e-73,2.1832234479447540775297048398809718991825126683374462925668710583332684739251355e-73
-70,133841369663553.28701566486544759851610429113764640721710737128102244098932141733,41216.763763766988417161813046891178754034555526055206922072048566693380588536653,133841369622336.52325189787703043670305739995889237266158131607410036894075472395,3247255665.9387979211522244927066104655005193685127069522920850549230981230520361,267682739327106.57403132973089519703220858227529281443421474256204488197864283465,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,8.8434366004167112963956243075076091608227843731827521382642723534526380064383253e-75,3.5373746401666845185582497230030436643291137492731008553057089413810552025753301e-74,4.3180842775472223126931759314001997855580001822181406925118517350842959015812135e-77,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,1135455595.1659803551854878286717213903131546665535227717097791300854314468771068,4.1638490686554413711606087036972667825263094856857903235768583222323450807127772e-73,3.3401555775920597523251804524757209328835144664260940062260792447388982313768302e-73,5.5208609121227867931759838459192644656248227989431683866945238410385518064471472e-73
-60,127944970934233.77614457549476364955085968928939825262354272187232399098681325291,54057.325189321920327279714434914650454808833699385708101526249667097592759208583,127944970880176.45095525357443636983642477463894344378984333616422246473714615531,2366838730.6648881081355338552316862156905206711853636950989425728290952027705202,255889941868467.55228915098952729910171937857879650524708544374464798197362650582,4.2448495682000214222698996676036523971949364991277210263668507296572662430903961e-73,3.1090206798340000651390866706081438456017601311970612986085332492606930491384737e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,3.5373746401666845185582497230030436643291137492731008553057089413810552025753301e-74,5.8725946174642223452627192667042717083588802478166713418161183597146424261504504e-76,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,958116505.63501863781113191241004211545954921387963383231506910854594568183493565,-4.7103164376694742722982769992301104470698126289761810669788065423782237280343108e-73,3.4238199691033993611163309733161780022360530479292598581803065682733872622663833e-73,4.9713163710249393317160757866475614289841415770237808383717210156120371901231555e-73
-50,122433905962831.56595015567426804725949854632717384778777263565360013103709375251,70898.201114784130150615766538521705901353070457221856989426217002563170723420782,122433905891933.36483537154411743149296002462127249471731541379661070482009118934,1726897213.7193039836633281388923763275255604072664425064326529725980069680154114,244867811925663.13190031134853609451899709265434769557554527130720026207418750502,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-76,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,3.5373746401666845185582497230030436643291137492731008553057089413810552025753301e-74,1.2090635977132222475540892607920559399562400510210793939033184858236028524427398e-76,0.0,792209019.69766699960769882195905613632320875617065959002455965925961734156366375,1.1982961004810848304621900287993785947591877561083905297842928452853045547923507e-73,8.6725544736099005193699852798867469819512744470092060768038431872996187603137768e-74,1.806102452892674087047495374671987886724550343136639194185639768897974914401927e-73
-40,117321689208819.82713213892878943085822093034678333206485918760657499721343970901,70877.334512214658853491683777343445925313270547739932431982861816482882454814457,117321689137942.49261992426993593917444358690085801879431144767414301435162322613,1655277953.3293703592156776294920483827714820555693337354512785970311302261243233,234643378417639.65426427785757886171644186069356666412971837521314999442687941803,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-76,1.7963230594596444820803611874624831107921280758027465280849303217950670950577848e-75,3.5373746401666845185582497230030436643291137492731008553057089413810552025753301e-74,2.2885846671000278257273832436421058863457400965756145670312814195946768278380432e-76,0.0,646951373.33183335741800883022129921939418887021926348673469947266055978146166741,-7.7962810604578068878635557144559166973074740020622420163823137531603277472122362e-74,1.1208018103646943578831948552618664468775866108202965791231320780351799067014753e-73,2.7309660321717098353284059546485157472215532100423749589596646562211112891776273e-73
