voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-2.065513173094142e-07,-4.323843067061637e-08,-2.8964697801033163e-08,-0.6379978473119527,-0.013338262685339048,3.5744835301900303e-09,-150,9549419818775.627,6.8509300867020845e-10,9549419818775.627,1.3938866253082065e+22,1.7195616404317757e+19,4.315101882266308e-08,1.2466969495605064e-08,5.220965704211267e-08,2.8161121223141405e-08,1.4703353932528014e-08,4.1780562397204e-15,2.6523789153188662,4.3436715113642776e-08,6.7388075739987493e-08,1.597576980301084e-07,-150,-2.0655131681369764e-07,-2.065513173094142e-07,-2.0655131313135795e-07,-7.920951829908885e-09,-4.323843067061637e-08,-5.107197065257196e-08,-1.649773971601487e-08,-2.8964697801033163e-08,-2.8964709211619934e-08,-0.6379978792538168,-0.6379978473119527,-0.6379978270441597,-0.01333827877533622,-0.013338262685339048,-0.01333829084646027,3.55756861933239e-09,3.5744835301900303e-09,1.8260922551860403e-08
-140,-1.217890498626415e-07,1.3379337756065884e-07,-2.079114434240661e-08,-0.3749443517482443,-0.010342825200346134,4.67520158854849e-09,-140,8408333456063.2754,7.3242035757918644e-10,8408333456063.2754,1.1480201729857297e+22,3.3540482331005886e+19,2.223152398741627e-07,1.0964113897186151e-07,8.936240192269906e-08,1.3129315639889838e-08,1.7016837731471776e-08,1.9619363212509375e-14,3.238259922919152,1.4514002577570295e-07,1.6741894084127777e-07,3.0120954409819989e-07,-140,-1.2178906948200473e-07,-1.217890498626415e-07,-1.2178905085422368e-07,-3.995151644189759e-09,1.3379337756065884e-07,2.1832008822997295e-07,8.884999164876506e-08,-2.079114434240661e-08,-2.079114732309645e-08,-0.37494433658139315,-0.3749443517482443,-0.37494442594379507,-0.010342812071030494,-0.010342825200346134,-0.010342818023608353,4.67768625311404e-09,4.67520158854849e-09,-1.2339151478357735e-08
-130,-7.187760911257259e-08,2.2172839807794117e-08,-1.49210419648122e-08,-0.22030452058320324,-0.008065214671351791,6.113637135700528e-09,-130,7415753176990.8701,7.8301715738958261e-10,7415753176990.8701,9.4707416140323897e+21,2.1448339696759259e+19,3.0487437651680776e-08,6.519332206749334e-08,2.5421423660576536e-08,1.401669667833172e-08,1.641587745155452e-08,8.974241906305228e-15,3.9535832804958817,4.7450090967515735e-08,6.5784513472635712e-08,1.3832023048691371e-07,-130,-7.187761808681449e-08,-7.187760911257259e-08,-7.187760988798707e-08,-8.31459784388666e-09,2.2172839807794117e-08,1.1253452392168128e-08,5.0272280102681144e-08,-1.49210419648122e-08,-1.492103728531108e-08,-0.2203045460046269,-0.22030452058320324,-0.2203045307968523,-0.008065224094025325,-0.008065214671351791,-0.008065210077328647,6.1276801121288436e-09,6.113637135700528e-09,2.252951458725505e-08
-120,-4.247267879708114e-08,-2.6407904009072686e-08,-1.0706367139163529e-08,-0.12941769873318168,-0.006287393930974856,7.993211291212952e-09,-120,6554148253178.8232,8.3710926713308182e-10,6554148253178.8232,7.8295014886471914e+21,3.4674277437900857e+19,3.8933897246339316e-08,3.948839826052795e-08,3.6577699064066493e-08,1.2344756693434544e-08,1.2257297199887347e-08,7.706887798103286e-15,4.826947737889725,-3.6720624763120213e-08,8.4898508477360333e-08,1.8733840024271901e-07,-120,-4.247267289351524e-08,-4.247267879708114e-08,-4.2472680600403035e-08,1.2525993237266634e-08,-2.6407904009072686e-08,-1.3883649785384478e-08,-5.0194765399691477e-08,-1.0706367139163529e-08,-1.070638039125735e-08,-0.12941769987810403,-0.12941769873318168,-0.12941773531088074,-0.006287393160164356,-0.006287393930974856,-0.006287381586218162,7.988641725468853e-09,7.993211291212952e-09,2.02459389253562e-08
-110,-2.5135808641194858e-08,-2.7099225687732128e-08,-7.680986469199055e-09,-0.0760105964690689,-0.004881441743246606,1.0448966487236227e-08,-110,5808301213347.1387,8.9493814855379086e-10,5808301213347.1387,6.4901705472420442e+21,9.1458588802660639e+18,1.309282291610035e-07,4.2857273198508996e-08,8.65956053530681e-08,1.2390474040877009e-08,1.2741673651732694e-08,6.185039239532111e-15,5.8932726959890571,-6.7442828211028427e-08,9.6460269533773404e-08,1.9488616367934221e-07,-110,-2.5135802456155618e-08,-2.5135808641194858e-08,-2.5135807697114828e-08,1.855566812686822e-08,-2.7099225687732128e-08,-1.1237256103413529e-07,-5.053825592737926e-08,-7.680986469199055e-09,-7.680982728870262e-09,-0.07601060446177144,-0.0760105964690689,-0.07601051786616608,-0.004881435583229177,-0.004881441743246606,-0.004881447973703218,1.043951870282726e-08,1.0448966487236227e-08,2.3181192354559954e-08
-100,-1.4903408470277313e-08,7.079101401901429e-08,-5.509753422234168e-09,-0.04463220444770675,-0.0037657699113878415,1.3657284229263417e-08,-100,5165039075779.6904,9.5676194396920866e-10,5165039075779.6904,5.3984579009822285e+21,8.0337126300412242e+20,1.3996257671893548e-07,6.879407128060556e-08,1.2527030255476967e-07,2.2540300250849937e-08,3.1766309057978056e-09,9.79971845069578e-15,7.1951960284567402,6.4706077829157493e-08,2.5665477048918906e-07,4.4353353546846069e-07,-100,-1.4903418269995764e-08,-1.4903408470277313e-08,-1.490341134462181e-08,1.3087344674513578e-09,7.079101401901429e-08,-6.91715626999212e-08,6.32843170228492e-08,-5.509753422234168e-09,-5.509754257756354e-09,-0.044632197575992905,-0.04463220444770675,-0.044632079177404194,-0.0037657746725017205,-0.0037657699113878415,-0.0037657521322014696,1.3665483858647986e-08,1.3657284229263417e-08,1.048885295285018e-08
-90,-8.855867797955973e-09,-3.375384142192702e-08,-3.951795917807136e-09,-0.026198434990011125,-0.0028831679029251134,1.784862887430648e-08,-90,4613000690100.7021,1.0228566285916005e-09,4613000690100.7021,4.509919143264946e+21,1.1642672257506642e+19,1.6059904165973327e-07,6.040552842692549e-08,8.82956677251967e-08,5.819387449788188e-09,7.52619087109864e-09,1.0741295079742264e-14,8.7847815434570471,-7.1198398288174758e-08,1.1692901533878306e-07,2.1702365996407496e-07,-90,-8.855857957867777e-09,-8.855867797955973e-09,-8.855868699162856e-09,2.530089341919641e-08,-3.375384142192702e-08,-1.3529814824053688e-07,-6.435732434473262e-08,-3.951795917807136e-09,-3.951798049882356e-09,-0.02619843414868228,-0.026198434990011125,-0.0261983466943434,-0.002883165900129825,-0.0028831679029251134,-0.0028831620835376636,1.7865817520531588e-08,1.784862887430648e-08,2.537481974540512e-08
-80,-5.274830676147474e-09,4.1870176339460544e-08,-2.834073348424011e-09,-0.015368556683582725,-0.002189547745488326,2.3323700724050088e-08,-80,4142436079206.5649,1.0935172424536211e-09,4142436079206.5649,3.7881762796092869e+21,6.7156059792435159e+18,2.6769281225290025e-08,2.570369690661501e-08,2.5304416340077296e-09,3.145172283638281e-09,1.187577429001848e-08,3.4811053976343366e-15,10.72560469232225,1.5566380184850459e-08,3.524359471485215e-08,7.0940844797696087e-08,-80,-5.274834157252872e-09,-5.274830676147474e-09,-5.2748311810574854e-09,1.510089511417052e-08,4.1870176339460544e-08,2.6919422690951933e-08,2.286962334785425e-08,-2.834073348424011e-09,-2.8340735587607607e-09,-0.015368554217275232,-0.015368556683582725,-0.015368556747716866,-0.002189546554291155,-0.002189547745488326,-0.0021895446003160424,2.331435424335041e-08,2.3323700724050088e-08,3.519012853336889e-08
-70,-3.149330512507809e-09,-7.036990308793251e-08,-2.0322949005329377e-09,-0.009004661771520173,-0.00164933691133729,3.0475574534740057e-08,-70,3745034237375.5645,1.1690592074373846e-09,3745034237375.5645,3.2034598534874892e+21,1.0305210585858621e+19,3.0911730370935083e-07,1.9322312440862308e-07,1.169878273369479e-07,2.0153170189520647e-09,5.423981089199008e-10,3.1744666914495604e-14,13.09530018507053,-1.970395384631729e-07,2.3631791408192563e-07,3.9675802712072258e-07,-70,-3.1492987678408944e-09,-3.149330512507809e-09,-3.149330384889224e-09,1.2309417569671517e-07,-7.036990308793251e-08,-1.8602312801263565e-07,-1.952554186945843e-07,-2.0322949005329377e-09,-2.032294285961222e-09,-0.009004658539197408,-0.009004661771520173,-0.009004544783692836,-0.001649338926654309,-0.00164933691133729,-0.0016493377012364654,3.047662970239576e-08,3.0475574534740057e-08,2.993423159347586e-08
-60,-1.8834191762315026e-09,6.576397566560836e-08,-1.4572282392367542e-09,-0.005262164629134594,-0.0012325544553184816,3.9816964428692044e-08,-60,3413776343164.6602,1.249819735286059e-09,3413776343164.6602,2.7314149767232744e+21,1.7237292659749599e+19,4.8397288713792023e-08,3.648408052220988e-08,1.1359820808846954e-08,1.1038143991285582e-08,4.628392372492525e-09,7.956415523548145e-15,15.988672674512394,-3.2525464987998021e-08,4.0634145780992351e-08,8.6012658066384984e-08,-60,-1.883412980894525e-09,-1.8834191762315026e-09,-1.8834209373100485e-09,9.641426422061807e-08,6.576397566560836e-08,4.801697550682604e-08,-3.7941308761446635e-08,-1.4572282392367542e-09,-1.4572284495312037e-09,-0.005262157792458311,-0.005262164629134594,-0.005262153269313785,-0.0012325542629696429,-0.0012325544553184816,-0.0012325434171744903,3.9812123163276515e-08,3.9816964428692044e-08,3.518857205619952e-08
