voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-443.8434000183686,-480165.4323308629,-256668645.28698373,-197811395.9628817,-362477817.2805843,-159362073.0465533,-150,62800409290076.242,39.521967586921825,62800409290036.719,1589000070706.4358,7.6012820934258459e+19,0.006746420403942466,0.00400233268737793,0.014379620552062988,0.003115832805633545,2.2798776626586914e-05,6.455366019508801e-09,-161973743.33673218,0.0064326822757720947,0.023412218084311074,0.045892026217915105,-150,-443.84340001900586,-443.8434000183686,-443.84340002482395,-480165.4290149781,-480165.4323308629,-480165.4357613985,-256668645.29085803,-256668645.28698373,-256668645.2868557,-197811395.96322292,-197811395.9628817,-197811395.97726133,-362477817.2799114,-362477817.2805843,-362477817.27746844,-159362073.046544,-159362073.0465533,-159362073.04656678
-140,-390.48157191905386,-433887.4212507715,-227824463.71603698,-166120432.5925555,-321532268.2980363,-145081863.5435061,-140,58796445443625.852,66.77018568021802,58796445443559.078,880579331098.75195,43610178110499824.0,0.02881196007365361,0.013898730278015137,0.0022529959678649902,0.0061067938804626465,7.203221321105957e-05,6.575191946467385e-09,-141251581.23527724,-0.02765992283821106,0.022607795257184454,0.045747077236863609,-140,-390.4815719166876,-390.48157191905386,-390.48157191247867,-433887.435664384,-433887.4212507715,-433887.4068524239,-227824463.70213825,-227824463.71603698,-227824463.71580097,-166120432.5944692,-166120432.5925555,-166120432.5948085,-321532268.2954407,-321532268.2980363,-321532268.2919295,-145081863.54357812,-145081863.5435061,-145081863.54351717
-130,-342.214952519156,-390307.627146005,-201386105.84928575,-138564535.85226583,-284007133.3653155,-131759648.121979,-130,55724455942112.656,112.80454815326733,55724455941999.852,493991216261.95374,22842194119530476.0,0.011129323625937104,0.004253000020980835,0.006385862827301025,0.0009934306144714355,0.00010694563388824463,1.6982539818855003e-09,-122184689.61802228,0.0103425532579422,0.0070682513782163916,0.017531477404514544,-130,-342.21495252010675,-342.214952519156,-342.2149525184085,-390307.6216933252,-390307.627146005,-390307.63282264885,-201386105.8534325,-201386105.84928575,-201386105.8491795,-138564535.85442036,-138564535.85226583,-138564535.8480345,-284007133.364565,-284007133.3653155,-284007133.36432207,-131759648.12207288,-131759648.121979,-131759648.12196593
-120,-298.57998706331983,-349208.2340721503,-177159414.72733453,-114678466.04292423,-249633205.8904027,-119341749.36332461,-120,53528841655939.328,190.5770660127547,53528841655748.75,280877666845.58368,43568035627679232.0,0.012306063727010041,0.006285369396209717,0.0031272321939468384,0.00423923134803772,4.8041343688964844e-05,2.432955170661444e-09,-104769269.30954421,-0.011682510375976563,0.0084700348665001403,0.01959834723206659,-120,-298.5799870624863,-298.57998706331983,-298.57998706491924,-349208.24029357504,-349208.2340721503,-349208.2279875113,-177159414.72166198,-177159414.72733453,-177159414.72794735,-114678466.04334173,-114678466.04292423,-114678466.04605146,-249633205.8897877,-249633205.8904027,-249633205.89402694,-119341749.36330667,-119341749.36332461,-119341749.36335471
-110,-259.16131462963295,-310355.24469771737,-154959798.24180767,-94077344.7208307,-218154340.26449504,-107770443.10321942,-110,52167855768771.687,321.96944790455143,52167855768449.719,162027347962.02454,38711326654995200.0,0.01115843781735748,0.003687143325805664,0.005196362733840942,0.0012857019901275635,4.1872262954711914e-05,4.420883215061622e-09,-89025387.12295562,-0.010766610503196716,0.011314230673426068,0.027674323023483785,-110,-259.16131462832817,-259.16131462963295,-259.16131462521207,-310355.25046821474,-310355.24469771737,-310355.2393097769,-154959798.23812053,-154959798.24180767,-154959798.24145976,-94077344.71925259,-94077344.7208307,-94077344.71563433,-218154340.26320934,-218154340.26449504,-218154340.26441565,-107770443.10320295,-107770443.10321942,-107770443.10324483
-100,-223.58530940787628,-273507.1976611152,-134615534.05718002,-76436557.85618791,-189330515.4787882,-96984383.86103436,-100,51612836869892.969,543.94963440681636,51612836869349.016,94885323208.604401,44022482912880152.0,0.006133740884251893,0.0034185945987701416,0.0022535473108291626,0.004815131425857544,0.0001377016305923462,3.9953249597601825e-09,-74982287.237926394,-0.0059207528829574585,0.010823119623001061,0.022870987421417133,-100,-223.58530940761722,-223.58530940787628,-223.58530940388096,-273507.2008377915,-273507.1976611152,-273507.1947040506,-134615534.05376142,-134615534.05718002,-134615534.0564678,-76436557.8575891,-76436557.85618791,-76436557.85533555,-189330515.4782027,-189330515.4787882,-189330515.47397307,-96984383.86095348,-96984383.86103436,-96984383.86109118
-90,-191.51393813983398,-238433.57170199257,-115972513.58334206,-61469453.773006015,-162941868.26445124,-86919702.32242358,-90,51847648274978.484,918.97292335334851,51847648274059.508,56419125044.278229,66841995464742696.0,0.0015791379264555871,0.003200843930244446,0.002843104302883148,0.0002784132957458496,0.0001023709774017334,1.289862439080025e-09,-62660962.240158953,-0.001261197030544281,0.0036130307377901698,0.010154304889035515,-90,-191.5139381394033,-191.51393813983398,-191.51393813854412,-238433.57238851205,-238433.57170199257,-238433.57080937413,-115972513.58014122,-115972513.58334206,-115972513.58208811,-61469453.7747381,-61469453.773006015,-61469453.771895,-162941868.26463443,-162941868.26445124,-162941868.26472965,-86919702.3223212,-86919702.32242358,-86919702.32242021
-80,-162.6419815713123,-204947.3108787559,-98900561.69588542,-48908706.93723803,-138793732.43761978,-77512216.41169652,-80,52868313082510.75,1464.9617650045575,52868313081045.789,36088527595.357597,2.0455661240083779e+17,0.011090747662819922,0.004276007413864136,0.001896090805530548,0.001483529806137085,1.0892748832702637e-05,1.5566854472126579e-09,-52057199.273392305,-0.010453969240188599,0.0073133074883198271,0.016985317774607545,-80,-162.64198157080375,-162.6419815713123,-162.64198156975561,-204947.31646219603,-204947.3108787559,-204947.30537144837,-98900561.69163662,-98900561.69588542,-98900561.69591263,-48908706.937842146,-48908706.93723803,-48908706.93913412,-138793732.4364863,-138793732.43761978,-138793732.43613625,-77512216.41169299,-77512216.41169652,-77512216.41168563
-70,-136.69936650364264,-172955.293171724,-83301032.20943156,-38494951.212017596,-116722615.27639998,-68701351.72760332,-70,54682837548532.594,2078.0483150558125,54682837546454.547,26314516920.682816,49779860730275984.0,0.005160997970961034,0.0008115172386169434,0.00270940363407135,0.0008425712585449219,2.3409724235534668e-05,2.382307684456464e-10,-43129033.698231488,-0.0050329640507698059,0.0040159127257864465,0.011349850259771768,-70,-136.69936650387365,-136.69936650364264,-136.69936650388087,-172955.29586251336,-172955.293171724,-172955.2907015154,-83301032.20862004,-83301032.20943156,-83301032.20891026,-38494951.21236095,-38494951.212017596,-38494951.214727,-116722615.27555741,-116722615.27639998,-116722615.2763412,-68701351.72759971,-68701351.72760332,-68701351.72762312
-60,-113.45838064454489,-142524.31506984757,-69114480.98105307,-29973194.86559636,-96602901.00996302,-60436406.41919023,-60,57311218295786.062,2947.7116078131016,57311218292838.352,19442613769.908474,24815487922213752.0,0.005778626509709284,0.0005063265562057495,0.00018080323934555054,0.001397833228111267,5.362182855606079e-05,1.1137473165945266e-09,-35791810.983113773,-0.0054419189691543579,0.0039952611579305705,0.010299599830521339,-60,-113.45838064472788,-113.45838064454489,-113.45838064361413,-142524.3178962809,-142524.31506984757,-142524.3121176544,-69114480.9807965,-69114480.98105307,-69114480.98130283,-29973194.865745753,-29973194.86559636,-29973194.86556495,-96602901.00856519,-96602901.00996302,-96602901.00981046,-60436406.419192456,-60436406.41919023,-60436406.419138834
