voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-3390.4879633364862,-3577505343.536486,-471675019.8638142,-477411.87515628606,-1532915.4411943879,-3004336773.1929736,-150,506425743312158.37,9139.9630138168086,506425743303018.44,55407854774.313492,1.5203743083415698e+18,0.005672454833984375,0.006164729595184326,0.002248010248877108,0.004022046457976103,0.0030469894409179688,7.834387361072004e-09,-0.021263155190038741,-122762156.28593744,0.01919402554499542,0.040169750893142009,-150,-3390.487963333894,-3390.4879633364862,-3390.4879633417286,-3577505343.532521,-3577505343.536486,-3577505343.538193,-471675019.8628706,-471675019.8638142,-471675019.8690353,-477411.87500229606,-477411.87515628606,-477411.8772503063,-1532915.4375254065,-1532915.4411943879,-1532915.441547453,-3004336773.1949873,-3004336773.1929736,-3004336773.1960206
-140,-3050.9952077398643,-3272049627.3631153,-416566201.89456874,-431308.6901448401,-1371227.7671873877,-2658630884.6646967,-140,399480361874295.62,10170.143690596267,399480361864125.5,39279716592.762756,4.9178158794531062e+18,0.0005459785461425781,0.0029913783073425293,0.0012040641158819199,0.008585705189034343,0.014526844024658203,3.7121026252862066e-09,0.0091159291799185957,-126103636.55903006,0.014373705925805138,0.033048552773777828,-140,-3050.9952077394,-3050.9952077398643,-3050.995207736152,-3272049627.3631773,-3272049627.3631153,-3272049627.3626313,-416566201.89388007,-416566201.89456874,-416566201.89687145,-431308.6903864797,-431308.6901448401,-431308.6891824156,-1371227.7588122112,-1371227.7671873877,-1371227.7673979164,-2658630884.669861,-2658630884.6646967,-2658630884.655334
-130,-2722.4474107238425,-2982705637.524645,-362389517.80916446,-380982.36469400197,-1196238.513861883,-2318664941.4809575,-130,315175720002113.56,11316.437772343057,315175719990797.12,27851142412.711449,2.1335904856136333e+18,0.008962631225585938,0.016011297702789307,0.0014732674462720752,0.005594289395958185,0.011878013610839844,8.578808774473146e-09,0.013353082337422368,-129834286.73679885,0.021545034657816691,0.051291158866519027,-130,-2722.4474107152637,-2722.4474107238425,-2722.4474107154792,-2982705637.522633,-2982705637.524645,-2982705637.515682,-362389517.7935138,-362389517.80916446,-362389517.8095251,-380982.36461033206,-380982.36469400197,-380982.3632207345,-1196238.5088530045,-1196238.513861883,-1196238.514447294,-2318664941.4841375,-2318664941.4809575,-2318664941.4722595
-120,-2402.7376879313924,-2704669520.8562365,-309264792.8610207,-326596.51186458376,-1006838.6109187135,-1984739793.8134413,-120,248727350633788.34,12591.932597149429,248727350621196.41,19752913122.334805,3.3489883814162161e+18,0.000335693359375,0.002795577049255371,0.0005630179075524211,0.0014735267031937838,0.006593227386474609,4.067260306328535e-09,-0.0032056636245484352,-134003495.90336345,0.010051786750800124,0.021073739587990303,-120,-2402.737687935316,-2402.7376879313924,-2402.7376879354597,-2704669520.8560567,-2704669520.8562365,-2704669520.8563924,-309264792.86381626,-309264792.8610207,-309264792.862609,-326596.51164811116,-326596.51186458376,-326596.51221112907,-1006838.6094608037,-1006838.6109187135,-1006838.6109343304,-1984739793.8200321,-1984739793.8134413,-1984739793.8200345
-110,-2090.671662193741,-2432231506.6433234,-257689872.3653979,-268759.1853739811,-806318.6514159323,-1659579791.3540142,-110,196363174096108.53,14011.190599100104,196363174082097.34,14014738626.760265,2.7516653657556939e+19,0.013699054718017578,0.009617477655410767,0.0006978312158025801,0.0009805512381717563,0.0005061626434326172,4.014054866274819e-09,0.007177596860757824,-138928680.89943132,0.01961019818222693,0.038869811754352668,-110,-2090.6716621914993,-2090.671662193741,-2090.671662189727,-2432231506.6296244,-2432231506.6433234,-2432231506.6349597,-257689872.37501538,-257689872.3653979,-257689872.3654132,-268759.1853356069,-268759.1853739811,-268759.18467614986,-806318.6504353811,-806318.6514159323,-806318.6509997059,-1659579791.3540971,-1659579791.3540142,-1659579791.3545203
-100,-1785.8461938492658,-2158974435.331216,-208457495.94972184,-208373.18974483793,-604740.2637100199,-1347963519.5800197,-100,155109482220145.72,15590.41556883434,155109482204555.31,9949028076.5968647,8.3565306110725468e+18,0.0021190643310546875,0.005417734384536743,0.0008498396491631866,0.0021412803325802088,0.0045697689056396484,1.9083472579950467e-09,0.0059444400162069269,-140931588.59605494,0.006646740488986733,0.017938826033201849,-100,-1785.8461938473574,-1785.8461938492658,-1785.8461938474525,-2158974435.330829,-2158974435.331216,-2158974435.329097,-208457495.9452904,-208457495.94972184,-208457495.95070812,-208373.18971368455,-208373.18974483793,-208373.18889499828,-604740.2615687395,-604740.2637100199,-604740.2636012192,-1347963519.5823045,-1347963519.5800197,-1347963519.5777347
-90,-1488.5598025368079,-1878645827.4397154,-162502411.45938548,-146063.327741202,-418356.7294299178,-1055818805.8274791,-90,122622196125276.48,17347.637653616908,122622196107928.84,7068524174.512619,1.3171730283656901e+18,0.002813100814819336,0.004133135080337524,0.00048768523265607655,0.00033469992922618985,0.001032710075378418,5.204583430895582e-10,0.0027245255784696504,-132345023.46793951,0.0042387820272752818,0.0085781484287110743,-90,-1488.5598025363315,-1488.5598025368079,-1488.5598025362874,-1878645827.4416933,-1878645827.4397154,-1878645827.4388802,-162502411.4554839,-162502411.45938548,-162502411.45961705,-146063.32772786875,-146063.327741202,-146063.32725351676,-418356.72976461775,-418356.7294299178,-418356.7294333048,-1055818805.828193,-1055818805.8274791,-1055818805.8271602
-80,-1200.3765792726658,-1587128923.973485,-120804481.88455601,-81045.61935843444,-263906.5124297073,-789526103.3343476,-80,97053825128595.656,19302.919209079671,97053825109292.734,5027935105.4292173,2.1640107478788434e+18,0.0012624263763427734,0.0017229020595550537,0.00025938906765077263,7.117621134966612e-05,0.0024579763412475586,1.823536877054721e-10,-0.0010557705655094456,-127914476.7194985,0.0031218102625780284,0.0067788000606014975,-80,-1200.3765792727927,-1200.3765792726658,-1200.3765792728482,-1587128923.972964,-1587128923.973485,-1587128923.9742265,-120804481.88283311,-120804481.88455601,-120804481.88376093,-81045.61940246477,-81045.61935843444,-81045.61961782351,-263906.51248330774,-263906.5124297073,-263906.51241213153,-789526103.3368056,-789526103.3343476,-789526103.3347064
-70,-925.6855534503181,-1285624941.8938677,-84413707.46988536,-9527.000808892335,-150790.89797000625,-555961587.4674559,-70,76948578967231.953,21478.583852860851,76948578945753.375,3582572272.6585975,4.8764476940377973e+19,0.004255771636962891,0.0073015689849853516,0.001700071181403473,0.00012315172352828085,0.0010055303573608398,1.6229932953137904e-09,0.0051650594374479629,-126871587.28587538,0.0067526518209001336,0.014848837058565323,-70,-925.6855534486951,-925.6855534503181,-925.6855534494449,-1285624941.8963976,-1285624941.8938677,-1285624941.8921418,-84413707.46404614,-84413707.46988536,-84413707.4713477,-9527.000782448333,-9527.000808892335,-9526.999108821154,-150790.89784685452,-150790.89797000625,-150790.89796357622,-555961587.4674788,-555961587.4674559,-555961587.4664732
-60,-673.2687739925032,-983946703.445704,-54446647.9747035,76834.43714574128,-77766.66566121188,-362472579.5609826,-60,61159682105199.398,23899.471335267022,61159682081299.93,2559039120.4574351,3.512287099036287e+18,0.0034483671188354492,0.0025534406304359436,0.001429491094313562,0.00028761342400684953,0.002813398838043213,1.6277681424980983e-09,-0.0036410851318414168,-130011270.2043227,0.0062474159346879565,0.014606230018216593,-60,-673.2687739941309,-673.2687739925032,-673.2687739940999,-983946703.4491524,-983946703.445704,-983946703.4473746,-54446647.97725694,-54446647.9747035,-54446647.97549545,76834.4372169975,76834.43714574128,76834.4357875064,-77766.66537359846,-77766.66566121188,-77766.66565072708,-362472579.55858326,-362472579.5609826,-362472579.56139666
