voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-443.8434000193484,-480165.4311851612,-256668645.28981,-197811395.96197474,-362477817.2805097,-159362073.04798985,-150,62800409290076.242,39.521967586921825,62800409290036.719,1589000070706.4358,7.6012820934258459e+19,0.0023509900784119964,0.0020934343338012695,0.0012677311897277832,0.0011243820190429688,0.0008944571018218994,1.126863935496658e-09,-0.0010375050348314092,-163484834.62530813,0.0035895533175091627,0.0094144868686038552,-150,-443.8434000200496,-443.8434000193484,-443.84340001892275,-480165.4290424199,-480165.4311851612,-480165.43139340996,-256668645.29172236,-256668645.28981,-256668645.28962892,-197811395.96294078,-197811395.96197474,-197811395.96167305,-362477817.2811153,-362477817.2805097,-362477817.2799909,-159362073.0470954,-159362073.04798985,-159362073.0479555
-140,-390.4815718670439,-433887.44086311583,-227824463.68449,-166120432.5693355,-321532268.245719,-145081863.5221917,-140,58796445443625.852,66.77018568021802,58796445443559.078,880579331098.75195,43610178110499824.0,0.005796581623144448,0.01374906301498413,0.004648685455322266,0.006275832653045654,0.0032355189323425293,3.664922587631736e-09,0.027614332836272557,-142362449.72816119,0.016928459501910742,0.039209026100766348,-140,-390.481571863379,-390.4815718670439,-390.481571864249,-433887.4350665342,-433887.44086311583,-433887.4408396781,-227824463.67074093,-227824463.68449,-227824463.68178397,-166120432.5729249,-166120432.5693355,-166120432.56827623,-321532268.251211,-321532268.245719,-321532268.24493515,-145081863.52355126,-145081863.5221917,-145081863.52031574
-130,-342.2149525351968,-390307.61908961146,-201386105.8702056,-138564535.8555166,-284007133.3780831,-131759648.12469304,-130,55724455942112.656,112.80454815326733,55724455941999.852,493991216261.95374,22842194119530476.0,0.0028949104016646743,0.010140538215637207,0.00019490718841552734,0.004006505012512207,0.004522547125816345,5.233630417933455e-09,0.039562710320597341,-122982280.09154832,0.012469390006995665,0.02850240756538857,-130,-342.21495252996317,-342.2149525351968,-342.2149525324152,-390307.62198452186,-390307.61908961146,-390307.61910129385,-201386105.86006507,-201386105.8702056,-201386105.86707917,-138564535.85555416,-138564535.8555166,-138564535.85535926,-284007133.3740766,-284007133.3780831,-284007133.3772968,-131759648.12662755,-131759648.12469304,-131759648.122105
-120,-298.5799870534336,-349208.23845090356,-177159414.71718383,-114678466.04113814,-249633205.8806947,-119341749.36055738,-120,53528841655939.328,190.5770660127547,53528841655748.75,280877666845.58368,43568035627679232.0,0.0016625209245830774,0.0013923346996307373,0.0004867464303970337,0.0021891891956329346,0.001054421067237854,1.3743033377977554e-09,-0.0084401965141296387,-105330884.56671643,0.0032304350665939459,0.008576300142891978,-120,-298.57998705480793,-298.5799870534336,-298.57998705463683,-349208.24008867197,-349208.23845090356,-349208.23842615105,-177159414.71681473,-177159414.71718383,-177159414.71820706,-114678466.0415166,-114678466.04113814,-114678466.04162489,-249633205.88288388,-249633205.8806947,-249633205.88143268,-119341749.359911,-119341749.36055738,-119341749.36096542
-110,-259.1613146184182,-310355.24957170617,-154959798.23044756,-94077344.7165476,-218154340.25668317,-107770443.0985257,-110,52167855768771.687,321.96944790455143,52167855768449.719,162027347962.02454,38711326654995200.0,0.0006460363510996103,0.0012515485286712646,0.0008349865674972534,0.0025877058506011963,0.00023439526557922363,7.810285751475021e-11,-0.0024395322557032666,-89417107.638246745,0.0034836374360998402,0.0083956988001899213,-110,-259.161314618398,-259.1613146184182,-259.1613146183401,-310355.25017814565,-310355.24957170617,-310355.2495321093,-154959798.2316991,-154959798.23044756,-154959798.23132387,-94077344.71738258,-94077344.7165476,-94077344.71675053,-218154340.25409546,-218154340.25668317,-218154340.25531158,-107770443.09860799,-107770443.0985257,-107770443.0987601
-100,-223.58530939989745,-273507.1991389487,-134615534.05755708,-76436557.85083973,-189330515.4692438,-96984383.85642716,-100,51612836869892.969,543.94963440681636,51612836869349.016,94885323208.604401,44022482912880152.0,0.0016529280110262334,0.009373903274536133,0.0013055801391601562,0.0028735697269439697,0.001016765832901001,2.7961277737631463e-09,0.0065571091326104914,-75257697.871988103,0.0099701646522165344,0.018790230266168995,-100,-223.58530939710133,-223.58530939989745,-223.58530939829086,-273507.20071691985,-273507.1991389487,-273507.19906399184,-134615534.04818317,-134615534.05755708,-134615534.05661714,-76436557.85156064,-76436557.85083973,-76436557.85025506,-189330515.47052306,-189330515.4692438,-189330515.4676495,-96984383.85718288,-96984383.85642716,-96984383.85616611
-90,-191.51393813892528,-238433.57134272432,-115972513.58379081,-61469453.771662116,-162941868.26254505,-86919702.32414871,-90,51847648274978.484,918.97292335334851,51847648274059.508,56419125044.278229,66841995464742696.0,0.001087135635316372,0.00323370099067688,0.001642182469367981,0.003437519073486328,0.0019257962703704834,1.19172227641684e-09,-0.010943383181932964,-62860650.972995035,0.0050412442197873761,0.012374044350935823,-90,-191.513938140117,-191.51393813892528,-191.51393813955409,-238433.57242284744,-238433.57134272432,-238433.5713357118,-115972513.58115381,-115972513.58379081,-115972513.58438751,-61469453.7733043,-61469453.771662116,-61469453.77175575,-162941868.26598257,-162941868.26254505,-162941868.26256704,-86919702.32312405,-86919702.32414871,-86919702.32504985
-80,-162.64198155703338,-204947.31542029235,-98900561.68632086,-48908706.93359718,-138793732.42357802,-77512216.40345979,-80,52868313082510.75,1464.9617650045575,52868313081045.789,36088527595.357597,2.0455661240083779e+17,0.00042184224002994597,0.003824010491371155,0.00018400698900222778,0.0005611181259155273,0.001516684889793396,1.4046861451788573e-09,0.007137086126795731,-52209357.903125532,0.0041521479166769055,0.0080910323271006918,-80,-162.6419815556287,-162.64198155703338,-162.64198155617743,-204947.3158421346,-204947.31542029235,-204947.3154310633,-98900561.68249685,-98900561.68632086,-98900561.6854922,-48908706.933420494,-48908706.93359718,-48908706.93341317,-138793732.42372552,-138793732.42357802,-138793732.4231644,-77512216.40443358,-77512216.40345979,-77512216.4029169
-70,-136.69936649766987,-172955.2955880782,-83301032.20194356,-38494951.21054425,-116722615.27346194,-68701351.7243945,-70,54682837548532.594,2078.0483150558125,54682837546454.547,26314516920.682816,49779860730275984.0,0.00015956925926730037,0.0033747702836990356,0.00017342716455459595,0.003444969654083252,0.0001274198293685913,4.158096089668106e-11,0.00077986596302475903,-43251150.165185675,0.004442990522276884,0.0076317917929429047,-70,-136.6993664976283,-136.69936649766987,-136.69936649766058,-172955.29542850895,-172955.2955880782,-172955.29553917193,-83301032.20502725,-83301032.20194356,-83301032.20165248,-38494951.21071768,-38494951.21054425,-38494951.21059924,-116722615.27030963,-116722615.27346194,-116722615.2737546,-68701351.72426708,-68701351.7243945,-68701351.7243296
-60,-113.45838064150277,-142524.3172783074,-69114480.9709084,-29973194.865768608,-96602901.01379295,-60436406.41670078,-60,57311218295786.062,2947.7116078131016,57311218292838.352,19442613769.908474,24815487922213752.0,0.00011965350131504238,0.00842440128326416,0.0014710351824760437,0.009026944637298584,0.0001223534345626831,5.330775820766576e-10,-0.00057386715301397187,-35893066.908556856,0.011741201640482752,0.020111708340647586,-60,-113.45838064203585,-113.45838064150277,-113.45838064161933,-142524.31735281495,-142524.3172783074,-142524.31723316145,-69114480.97920313,-69114480.9709084,-69114480.97077873,-29973194.866707742,-29973194.865768608,-29973194.865236707,-96602901.00562313,-96602901.01379295,-96602901.01465008,-60436406.41669403,-60436406.41670078,-60436406.41681638
