voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-2.4018659595968332620723101783277902521808654345854848272189442246033945472418812,-4917960.472838427026097137543314860491436609028154175810857591433353183161788803,-1169944.6274044586154715602011642950455430766558446566550678330669986143093304062,-1324897.3792453970729264525053025781645953367187756859097903600194504241122983155,-2824.1236074578293702252460802499921020555100641126920157344687980506583645086199,-161667.88991858997007685284849686082189253240076790695621105378409032583807171331,-150,38541422296599.981277762718157951108407128252043109149879340010520232707095592334,753.95262197430566840052874603873311897517305701933589193170522870943242995957765,38541422295846.028655788412489550579661089518924133976822320674628301001866882902,51119156792.206836895206186933674983686772851749415873611137851699705137979404417,77082844593199.962555525436315902216814256504086218299758680021040465414191184669,1.4237932926670905187196955135087250748924682840824230942605478489058747190365704e-72,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,3.0572036685034333973867685594313414481750641290104436102983910284396814983194992e-75,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-75,4.5542295114755860329185839901486482113307033171831952616335936268467183336989361e-79,-564783729.99225526742500825696778435927091024037643279593823709446329990217952587,-1.6041651086951637358142362567446280182183391833443253561086702325389195613255918e-72,1.4167148976424520143107463234576340194136799731999070865804559902360394521357229e-72,1.5712231936815404904403896004414919178488396618081817611760207711944160787543494e-72,-150,-2.4018659595968332620723101783277902521808654345854848272189442246033945472418814,-2.4018659595968332620723101783277902521808654345854848272189442246033945472418812,-2.401865959596833262072310178327790252180865434585484827218944224603394547241881,-4917960.4728384270260971375433148604914366090281541758108575914333531831617888038,-4917960.472838427026097137543314860491436609028154175810857591433353183161788803,-4917960.4728384270260971375433148604914366090281541758108575914333531831617888024,-1169944.6274044586154715602011642950455430766558446566550678330669986143093304062,-1169944.6274044586154715602011642950455430766558446566550678330669986143093304062,-1169944.6274044586154715602011642950455430766558446566550678330669986143093304062,-1324897.3792453970729264525053025781645953367187756859097903600194504241122983155,-1324897.3792453970729264525053025781645953367187756859097903600194504241122983155,-1324897.3792453970729264525053025781645953367187756859097903600194504241122983155,-2824.1236074578293702252460802499921020555100641126920157344687980506583645086199,-2824.1236074578293702252460802499921020555100641126920157344687980506583645086199,-2824.123607457829370225246080249992102055510064112692015734468798050658364508623,-161667.88991858997007685284849686082189253240076790695621105378409032583807171331,-161667.88991858997007685284849686082189253240076790695621105378409032583807171331,-161667.88991858997007685284849686082189253240076790695621105378409032583807171331
-140,-1.8957517137447006763218885157097951664075923819386763718777354756121016677863283,-3865366.7099031801433369929548880316034770853041546453425867334598845804495073979,-945770.95096313642779118190485881656389157790647270801845610772255945715729501537,-1049070.4052458079573390441710549985026583097174579886174596281137068639197589684,-2054.3326001214459246302175033033272406150460853487270615031261554338744625277727,-109131.34330397729049051941627773608050543957347501216819645445696491347000303651,-140,38076307458228.114182283355400604381052378701890810518962486325288683007901398341,887.60740208002810044231296862743620292975878494285252320278293844643713979018764,38076307457340.506780203327300162068083751265687880760177543472765480224962951904,42897690317.813610924333110972026563798296954374406138110526634491375999547823857,76152614916456.228364566710801208762104757403781621037924972650577366015802796682,7.1189664633354525935984775675436253744623414204121154713027392445293735951828519e-73,3.316288725156266736148359115315353435308544139943532051849102132544739252414372e-75,4.2006323851979378657879215460661143513908225772618072656755293678900030530582045e-74,6.536715979350985136954929724953622435377700675841821380324441156570607135813641e-74,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-75,1.9819332133273383661775319216387635734494727398852794194146194487203311267023148e-79,-513241314.73225134396140242401872984404438068409833894182826203977671458559055299,7.5344616324145334468230806730477164784682644155874357119523405012282557823692964e-73,8.3957286512057391467750263115180397492137453095492228751347096605546453965874174e-73,1.4194287068572582994312982032623102394304390228999483303329536940431154051182326e-72,-140,-1.8957517137447006763218885157097951664075923819386763718777354756121016677863281,-1.8957517137447006763218885157097951664075923819386763718777354756121016677863283,-1.8957517137447006763218885157097951664075923819386763718777354756121016677863283,-3865366.7099031801433369929548880316034770853041546453425867334598845804495073972,-3865366.7099031801433369929548880316034770853041546453425867334598845804495073979,-3865366.7099031801433369929548880316034770853041546453425867334598845804495073979,-945770.95096313642779118190485881656389157790647270801845610772255945715729501537,-945770.95096313642779118190485881656389157790647270801845610772255945715729501537,-945770.95096313642779118190485881656389157790647270801845610772255945715729501537,-1049070.4052458079573390441710549985026583097174579886174596281137068639197589685,-1049070.4052458079573390441710549985026583097174579886174596281137068639197589684,-1049070.4052458079573390441710549985026583097174579886174596281137068639197589684,-2054.3326001214459246302175033033272406150460853487270615031261554338744625277727,-2054.3326001214459246302175033033272406150460853487270615031261554338744625277727,-2054.3326001214459246302175033033272406150460853487270615031261554338744625277073,-109131.34330397729049051941627773608050543957347501216819645445696491347000303652,-109131.34330397729049051941627773608050543957347501216819645445696491347000303651,-109131.34330397729049051941627773608050543957347501216819645445696491347000303651
-130,-1.5481292186347891502385404071174058259243212824074386347000414313122183222041243,-3170593.4114894780478135772942914655930270077330198837867610646281332683048002417,-799980.32575813286569355400403685860370546368376204257143391862932273123935876492,-821753.61443271620002459683180096254124697563012487960045865587709069835548816493,-1514.189925399987601399517888381045396269920786436988698066676280533190140690948,-76044.873310326250166994768467735929118107017742078229134034805827124466488547215,-130,37772911219173.24081913255342549665380453246273815641482450006449348111134706583,1044.9554484792367421752988346619847957229341119494327367952340921198123547727864,37772911218128.285370653316683321354969870477942433480712550631756685877254946017,36147867618.801920926406753207618271256387453992788786085705707151726314689455511,75545822438346.48163826510685099330760906492547631282964900012898696222269413166,1.2822983070604231379773655245886033283193037341114990600483194912506325109335572e-73,3.316288725156266736148359115315353435308544139943532051849102132544739252414372e-75,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-75,4.5929303418131030128960965794338225019087668938163253475902310980224113357168578e-74,3.316288725156266736148359115315353435308544139943532051849102132544739252414372e-75,2.5301275063753255738436577723048045618503907317684418120186631260259546298327423e-80,-477344157.21768935387841075850144143206420611637622027973703398085233735049602595,4.5263586810851497694494446909863436112792601838781723434831510416267189283111278e-74,3.8806433199176757239544558357475290273621505054207264610354258217608864334152136e-73,6.2073809419320287960366615776183246801922552166710326789893982156706477605525173e-73,-130,-1.5481292186347891502385404071174058259243212824074386347000414313122183222041243,-1.5481292186347891502385404071174058259243212824074386347000414313122183222041243,-1.5481292186347891502385404071174058259243212824074386347000414313122183222041243,-3170593.4114894780478135772942914655930270077330198837867610646281332683048002418,-3170593.4114894780478135772942914655930270077330198837867610646281332683048002417,-3170593.4114894780478135772942914655930270077330198837867610646281332683048002418,-799980.32575813286569355400403685860370546368376204257143391862932273123935876491,-799980.32575813286569355400403685860370546368376204257143391862932273123935876492,-799980.32575813286569355400403685860370546368376204257143391862932273123935876491,-821753.61443271620002459683180096254124697563012487960045865587709069835548816493,-821753.61443271620002459683180096254124697563012487960045865587709069835548816493,-821753.61443271620002459683180096254124697563012487960045865587709069835548816493,-1514.189925399987601399517888381045396269920786436988698066676280533190140690948,-1514.189925399987601399517888381045396269920786436988698066676280533190140690948,-1514.189925399987601399517888381045396269920786436988698066676280533190140690902,-76044.873310326250166994768467735929118107017742078229134034805827124466488547218,-76044.873310326250166994768467735929118107017742078229134034805827124466488547215,-76044.873310326250166994768467735929118107017742078229134034805827124466488547214
-120,-1.3377086590741967969039881822590452780029482693396542870382123723690701184506374,-2779927.1638409620716752423523496805880295793477456084989884927431274868714460667,-727923.82884001219378346351806890023379954061730508067238936264919299536608869212,-637966.0192138284726259827933311887970350241747034803641909982679831198604346584,-1144.4351960177147768502144786793392832521185585237190313653730779208703007069366,-56318.42338513103254633763512524817211226408412768239639057539294418489306518904,-120,37652386173029.425472254937056773460055045735703008290784802641462651624824484295,1230.1969167309760516555802952708745708045363857962443737614250365165607185899602,37652386171799.228555523961005117879759774861132203754399006397088890199787967734,30606796083.576420311278659527343765278648837211172109326046742963961369942842138,75304772346058.85094450987411354692011009147140601658156960528292530324964896859,3.2720715421541831796663809937778153895044302180776182911577807707774760623821804e-73,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,1.658144362578133368074179557657676717654272069971766025924551066272369626207186e-74,4.1552925002836920315046431987864122536424635753485167884041549246716179460916018e-74,5.1817011330566667752318111176802397426696002186617688310142220821011550818974562e-75,1.1174729819824354617809488494346220148172559065310618003082428806614632948427945e-79,-453745828.1762237041638027036806976610714694960523968674445108489295919552645476,9.552598297252036741572770263522853930043621604387238516882251352689231265840681e-74,1.8424138148802775050385210885984064466442141730602968517360357216522324125633273e-73,3.6539655552865401411545596379463546953940479554826048353677169340156673452413097e-73,-120,-1.3377086590741967969039881822590452780029482693396542870382123723690701184506373,-1.3377086590741967969039881822590452780029482693396542870382123723690701184506374,-1.3377086590741967969039881822590452780029482693396542870382123723690701184506374,-2779927.1638409620716752423523496805880295793477456084989884927431274868714460664,-2779927.1638409620716752423523496805880295793477456084989884927431274868714460667,-2779927.1638409620716752423523496805880295793477456084989884927431274868714460664,-727923.82884001219378346351806890023379954061730508067238936264919299536608869212,-727923.82884001219378346351806890023379954061730508067238936264919299536608869212,-727923.82884001219378346351806890023379954061730508067238936264919299536608869212,-637966.01921382847262598279333118879703502417470348036419099826798311986043465838,-637966.0192138284726259827933311887970350241747034803641909982679831198604346584,-637966.0192138284726259827933311887970350241747034803641909982679831198604346584,-1144.4351960177147768502144786793392832521185585237190313653730779208703007069366,-1144.4351960177147768502144786793392832521185585237190313653730779208703007069366,-1144.4351960177147768502144786793392832521185585237190313653730779208703007069782,-56318.423385131032546337635125248172112264084127682396390575392944184893065189035,-56318.42338513103254633763512524817211226408412768239639057539294418489306518904,-56318.423385131032546337635125248172112264084127682396390575392944184893065189041
-110,-1.242690481150451844160074778844103370525191008522423495947014427233079740942812,-2637180.41720843143688907243771657364826841291595431493035079106328247129048242,-726148.60214255223969777516518187465481855962609444950650125120207946813919349017,-491754.47298947925119000019348814718579514759891443471025671471237633121174808351,-881.37952747805356906619773366735163201154944815625700277127208490786989524123825,-45189.364569061276788202769625513326448616788047553199459467442201587852460558219,-110,37739982985297.651910973195671801004234928479405443428847781341906027987475043178,1448.2765328769624578495807266890650336176626512727356573251856417461786330111578,37739982983849.375378096233213951423508239414371825766196508606248702801833296999,26058547610.605958469253077186701701818989615258139575352634850254768234299309259,75479965970595.303821946391343602008469856958810886857695562683812055974950086356,3.9795464701875200833780309383784241223702529679322384622189225590536871028972464e-73,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,1.5476014050729244768692342538138316031439872653069816241962476618542116511267069e-74,1.796970772101276565427265163852193140759961775830079249188807099555329739443022e-74,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,1.2439793573012017404731317380498622429097754431194838909091760369627610263344316e-79,-440437719.82632481823875427774809588946712177737142627370952380231764624817935772,-3.5428525586130995623826700864415600018833667359141747600539921359680766025725513e-73,3.5014581452972228673346139314856055431641569578018995876420704843440879661470727e-73,5.3120784049454320059984611495623721735851219263005659840197112057529732505699943e-73,-110,-1.2426904811504518441600747788441033705251910085224234959470144272330797409428122,-1.242690481150451844160074778844103370525191008522423495947014427233079740942812,-1.2426904811504518441600747788441033705251910085224234959470144272330797409428121,-2637180.4172084314368890724377165736482684129159543149303507910632824712904824204,-2637180.41720843143688907243771657364826841291595431493035079106328247129048242,-2637180.41720843143688907243771657364826841291595431493035079106328247129048242,-726148.60214255223969777516518187465481855962609444950650125120207946813919349018,-726148.60214255223969777516518187465481855962609444950650125120207946813919349017,-726148.60214255223969777516518187465481855962609444950650125120207946813919349017,-491754.47298947925119000019348814718579514759891443471025671471237633121174808349,-491754.47298947925119000019348814718579514759891443471025671471237633121174808351,-491754.47298947925119000019348814718579514759891443471025671471237633121174808351,-881.37952747805356906619773366735163201154944815625700277127208490786989524123826,-881.37952747805356906619773366735163201154944815625700277127208490786989524123825,-881.37952747805356906619773366735163201154944815625700277127208490786989524125622,-45189.364569061276788202769625513326448616788047553199459467442201587852460558219,-45189.364569061276788202769625513326448616788047553199459467442201587852460558219,-45189.364569061276788202769625513326448616788047553199459467442201587852460558219
-100,-1.2420658122308650714492908820943569494451572074940986173302385593236521822560827,-2686456.7190667795239133374807787756538426873619797670864354951401912823785722549,-792956.1506109747728409815254552346733713201211267312546957402651845364954450663,-376897.39225310932375445433198663995473965526338527056335915961484798503405867861,-662.69977594223627335721868892615454613695551535499414919804392397176746591061753,-39273.878277181883329289082134508676152064784947776006026637933293735793066653756,-100,38065783459114.67801428734710834615006106655463136130880447439654485212711229034,1705.0155850299577232152720041414104519062958888664194908565620417476523322646379,38065783457409.662429257389385130878056925144179455012915607977053995565070542688,22325768628.352947763319680503915266086482031368472201825569363327815790734288635,76131566918229.356028574694216692300122133109262722617608948793089704254224580681,1.521071095271674342980047380891308775661518912187433367781454844793853737107392e-72,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,5.5824193540130490058497378441141782827693826355716122872793219231169777415641929e-74,7.0522952420901234810904949311628062897733258975986673790103562537396720664624379e-74,1.658144362578133368074179557657676717654272069971766025924551066272369626207186e-75,4.6174826991349691722646754344562683253769630854774063069340602049973671994447547e-79,-436257939.64114814010052074973951945474455025691183279328439588634131683323679495,-1.7029405586711772032946547850585479359386035739379191305442356802974219652638247e-73,8.4210811723521466781364255042478289807530556976583315468358193031711682336728484e-73,1.3449012817184491906561933141827002392484766702739510675610825857115825729016251e-72,-100,-1.2420658122308650714492908820943569494451572074940986173302385593236521822560823,-1.2420658122308650714492908820943569494451572074940986173302385593236521822560827,-1.2420658122308650714492908820943569494451572074940986173302385593236521822560823,-2686456.7190667795239133374807787756538426873619797670864354951401912823785722536,-2686456.7190667795239133374807787756538426873619797670864354951401912823785722549,-2686456.7190667795239133374807787756538426873619797670864354951401912823785722533,-792956.1506109747728409815254552346733713201211267312546957402651845364954450663,-792956.1506109747728409815254552346733713201211267312546957402651845364954450663,-792956.1506109747728409815254552346733713201211267312546957402651845364954450663,-376897.39225310932375445433198663995473965526338527056335915961484798503405867856,-376897.39225310932375445433198663995473965526338527056335915961484798503405867861,-376897.39225310932375445433198663995473965526338527056335915961484798503405867862,-662.69977594223627335721868892615454613695551535499414919804392397176746591061752,-662.69977594223627335721868892615454613695551535499414919804392397176746591061753,-662.69977594223627335721868892615454613695551535499414919804392397176746591068805,-39273.878277181883329289082134508676152064784947776006026637933293735793066653757,-39273.878277181883329289082134508676152064784947776006026637933293735793066653756,-39273.878277181883329289082134508676152064784947776006026637933293735793066653756
-90,-1.3159676934197803372511879550205146662399101843121715435015626213756492670827903,-2872696.3132074801847560942495996548135558899123493476905334959808592541874689918,-928460.87016686217343073036740324406891833134875880223899374269726344205889785033,-287507.44062456199155513681862732692805926704430043436097653311427701540234262703,-430.11681202838957566722518729103794981384239393278793473186233293469962713560708,-36340.439849922310123721130872442984148981923351653847561823712077347292451905503,-90,38665566612307.008066353774997468540103941487076228036850037081768494269826765708,2007.2673133909141273952291770595684753405679530607413643955988396953767175357129,38665566610299.740752962860870073310926881918600887468896976340404098670987070332,19262788944.133477121519473871277678676051858900994172296137838035043734342882517,77331133224614.016132707549994937080207882974152456073700074163536988539653531417,2.5203794311187627194727529276396686108344935463570843594053176207340018318349227e-73,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,3.8137320339297067465706129826126564506048257609350618596264674524264501402765278e-74,4.9347606884344349992246701191032908174330020832411689101612005610010219100257806e-74,3.0399313313932445081359958557057406490328321282815710475283436214993443147131743e-75,9.6988221077720813664006881271684174870931644717790269460715419830994927476921788e-80,-440331221.59978288199724694924212928229856442034927853307158833646653517261900673,-2.4540932610177606160179088168389286507722298779556369312590743327193516218077004e-73,9.1029477090986616023683285103596285979407146059256419827991304377122208260911045e-73,1.5159626058776502669531016713702015249621630918674275547868293931209618775371091e-72,-90,-1.3159676934197803372511879550205146662399101843121715435015626213756492670827903,-1.3159676934197803372511879550205146662399101843121715435015626213756492670827903,-1.3159676934197803372511879550205146662399101843121715435015626213756492670827902,-2872696.3132074801847560942495996548135558899123493476905334959808592541874689917,-2872696.3132074801847560942495996548135558899123493476905334959808592541874689918,-2872696.3132074801847560942495996548135558899123493476905334959808592541874689915,-928460.87016686217343073036740324406891833134875880223899374269726344205889785033,-928460.87016686217343073036740324406891833134875880223899374269726344205889785033,-928460.87016686217343073036740324406891833134875880223899374269726344205889785033,-287507.44062456199155513681862732692805926704430043436097653311427701540234262706,-287507.44062456199155513681862732692805926704430043436097653311427701540234262703,-287507.44062456199155513681862732692805926704430043436097653311427701540234262703,-430.11681202838957566722518729103794981384239393278793473186233293469962713560708,-430.11681202838957566722518729103794981384239393278793473186233293469962713560708,-430.11681202838957566722518729103794981384239393278793473186233293469962713555773,-36340.4398499223101237211308724429841489819233516538475618237120773472924519055,-36340.439849922310123721130872442984148981923351653847561823712077347292451905503,-36340.439849922310123721130872442984148981923351653847561823712077347292451905503
-80,-1.4446348578458038007908924606894677799614915833211448720398099228370500773482494,-3138949.4808535128640995624435028251820592232111001148349825433105131882972345099,-1133885.1708688306450477413880493772943393587742027807143773793401787632915269045,-218391.21696277747279222142090591448458360520384715063645337817077744974581655009,-123.72763102507221930012722630727755683376186282497879250196882930239065907788875,-34996.549226658414788671974862281888664365806380460275652463313682048635221460007,-80,39581831837176.368925645663129701537831668076381953835456483452875082282941095867,2363.0998465839748162092839591293880759782808606669828690366681950462221516582383,39581831834813.269079061688313492253872538688305975554595816470006045614746049645,16749961663.445858961696329197082751061600123134965986437620069175561196279310471,79163663674352.737851291326259403075663336152763907670912966905750164565882191734,7.7822242083667059408281493906066960615240502484008218816725596710383214456657263e-73,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-74,4.2714489673497123117160896313410776278739737802501847730327237363453855058441364e-74,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-75,2.4879587146024034809462634760997244858195508862389677818183520739255220526688633e-79,-450896848.06322029182072930023080150908225084028366849631699640509794613575014653,3.8936825740457075533926671289814035328691132690268993613345657587248430100538613e-74,9.5156233393415826999114724662365181378036917716926201155377778213276457897979526e-73,1.443393321505981129625389198685509662926699303638306088419719308255579162032529e-72,-80,-1.4446348578458038007908924606894677799614915833211448720398099228370500773482492,-1.4446348578458038007908924606894677799614915833211448720398099228370500773482494,-1.4446348578458038007908924606894677799614915833211448720398099228370500773482492,-3138949.4808535128640995624435028251820592232111001148349825433105131882972345091,-3138949.4808535128640995624435028251820592232111001148349825433105131882972345099,-3138949.4808535128640995624435028251820592232111001148349825433105131882972345092,-1133885.1708688306450477413880493772943393587742027807143773793401787632915269045,-1133885.1708688306450477413880493772943393587742027807143773793401787632915269045,-1133885.1708688306450477413880493772943393587742027807143773793401787632915269045,-218391.2169627774727922214209059144845836052038471506364533781707774497458165501,-218391.21696277747279222142090591448458360520384715063645337817077744974581655009,-218391.21696277747279222142090591448458360520384715063645337817077744974581655009,-123.72763102507221930012722630727755683376186282497879250196882930239065907788872,-123.72763102507221930012722630727755683376186282497879250196882930239065907788875,-123.72763102507221930012722630727755683376186282497879250196882930239065907793144,-34996.549226658414788671974862281888664365806380460275652463313682048635221460005,-34996.549226658414788671974862281888664365806380460275652463313682048635221460007,-34996.549226658414788671974862281888664365806380460275652463313682048635221460007
-70,-1.6061584020661397090778995430380806684527996321811799032381369812919570050324107,-3421041.6375180565973680788219362839604049415709690210773397386630987411415314585,-1409885.0448991785501697128170317796611486515234693967450768711971906100254333377,-165184.39587365854032927893216814021546282257750774517032590383288376115291485565,334.50525080692578905805851189421291839935375166822680913701878238521067060947174,-34404.419875755253945824721233635496451134485635506369699924102917056439058727839,-70,40865007572761.279468549476794009631497278272831649464066305498627889619108483847,2782.0115675035045461984438988531545885762457118855946369355188671769961630137833,40865007569979.26790104597224781118759842511824307321835441990399095410024130685,14689014255.045796512304784947284287620288493304667891403964891320004816090365794,81730015145522.558937098953588019262994556545663298928132610997255779238216967693,6.986314914329201924152543202931011237049999654814374189228775159227584025086277e-73,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,4.6704399545950756534089390874024560880595329970871409730208188366671744471502406e-74,1.1686463288753802467072811340741500699634171693155175970214075535832138428039396e-73,1.6926890367985111465757249651088783159387360714295111514646458801530439934198357e-74,1.7078360668033447623444689963057430792490137439436982231125976100675193751371011e-79,-462649109.8255723892828767340368278109679492210364482120281054492859717061480148,-7.048901029259317608747736856214462041942894251719046380059280963686034824409127e-73,9.823092065568974697883587051784529786603415498004641373127008083736688079373503e-73,1.7703107213525268968036771723395614200661927333579399359876088970558593275646839e-72,-70,-1.6061584020661397090778995430380806684527996321811799032381369812919570050324107,-1.6061584020661397090778995430380806684527996321811799032381369812919570050324107,-1.6061584020661397090778995430380806684527996321811799032381369812919570050324106,-3421041.6375180565973680788219362839604049415709690210773397386630987411415314587,-3421041.6375180565973680788219362839604049415709690210773397386630987411415314585,-3421041.637518056597368078821936283960404941570969021077339738663098741141531458,-1409885.0448991785501697128170317796611486515234693967450768711971906100254333377,-1409885.0448991785501697128170317796611486515234693967450768711971906100254333377,-1409885.0448991785501697128170317796611486515234693967450768711971906100254333377,-165184.3958736585403292789321681402154628225775077451703259038328837611529148556,-165184.39587365854032927893216814021546282257750774517032590383288376115291485565,-165184.39587365854032927893216814021546282257750774517032590383288376115291485565,334.50525080692578905805851189421291839935375166822680913701878238521067060947175,334.50525080692578905805851189421291839935375166822680913701878238521067060947174,334.50525080692578905805851189421291839935375166822680913701878238521067060935489,-34404.419875755253945824721233635496451134485635506369699924102917056439058727822,-34404.419875755253945824721233635496451134485635506369699924102917056439058727839,-34404.419875755253945824721233635496451134485635506369699924102917056439058727839
-60,-1.7739612348293907821159442594642867930746954634653559937671457937629746251998568,-3642744.9885008942274167445219790875340980068923643211431655083384126353327858668,-1753657.6452435643749651699284308029525775786600883650361557883295625617265317913,-124338.59143248532185433855170790281206623491343766093688110836929568861452435218,1067.4498499685448977897730992659398693523915178644607080297922253862227248761231,-34068.397095055931526493202207775224676944454417737486677772053043477656086502944,-60,42574879066703.763091204180017132226183538724427291837297822617131175000418366477,3275.1846575215261022653507474550737999236248208040962918204392912015677840125888,42574879063428.57843368265391486687543608365062736821247701852083935456112716491,12999230125.522759271826293619469750668011147339181865758695166673052903963858473,85149758133407.526182408360034264452367077448854583674595645234262350000836732955,1.5829751514745913220548167510438620397872784027997126327493047512680222031524602e-72,6.632577450312533472296718230630706870617088279887064103698204265089478504828744e-75,6.273312838420604575880645993138210248458662664726514798081218200730465085817187e-74,5.8829580197303356788131828889396321878442194482539948794781468038788447363142453e-74,1.0916117053639378006488348754579705057890624460647459670669961186293100039197308e-74,5.4608585345934110302125613585578698459937599960668869109402812470060187427223355e-79,-463375130.17252265083371129183488162127624513032936218103717176499042725505488315,-1.87487261025683153194506344721426209206716495533436527509413505764482683128949e-72,1.685387964324287771232773340258380738563268054258109264867171648065445160829214e-72,1.8248623089482209233842881028180796568671623256801065940279244149332633154268457e-72,-60,-1.7739612348293907821159442594642867930746954634653559937671457937629746251998573,-1.7739612348293907821159442594642867930746954634653559937671457937629746251998568,-1.7739612348293907821159442594642867930746954634653559937671457937629746251998567,-3642744.9885008942274167445219790875340980068923643211431655083384126353327858681,-3642744.9885008942274167445219790875340980068923643211431655083384126353327858668,-3642744.9885008942274167445219790875340980068923643211431655083384126353327858666,-1753657.6452435643749651699284308029525775786600883650361557883295625617265317913,-1753657.6452435643749651699284308029525775786600883650361557883295625617265317913,-1753657.6452435643749651699284308029525775786600883650361557883295625617265317913,-124338.59143248532185433855170790281206623491343766093688110836929568861452435224,-124338.59143248532185433855170790281206623491343766093688110836929568861452435218,-124338.59143248532185433855170790281206623491343766093688110836929568861452435218,1067.4498499685448977897730992659398693523915178644607080297922253862227248761231,1067.4498499685448977897730992659398693523915178644607080297922253862227248761231,1067.4498499685448977897730992659398693523915178644607080297922253862227248761819,-34068.397095055931526493202207775224676944454417737486677772053043477656086502933,-34068.397095055931526493202207775224676944454417737486677772053043477656086502944,-34068.397095055931526493202207775224676944454417737486677772053043477656086502944
