"{'distance': [0.075, 0.287, 0.504, 0.734, 0.774], 'solute_6': [6.88, -2.19, 4.72, -5.33, 7.47], 'solute_5': [6.78, -7.64, 3.88, -7.03, 6.55], 'solute_4': [6.07, -4.86, 1.95, -1.3, 6.97], 'solute_3': [6.78, -1.84, 4.94, -1.51, 7.49], 'solute_2': [6.48, -7.26, 4.71, -3.65, 7.96], 'solute_1': [7.06, -7.82, 5.75, -1.85, 7.23]}","{'solute_5e': '129.0 mM', 'solute_6e': '125.0 uM', 'solute_6i': '60.0 uM', 'solute_5i': '34.0 uM', 'solute_4i': '48.0 uM', 'solute_3i': '2.0 mM', 'solute_1e': '12.0 uM', 'solute_2i': '43.0 mM', 'solute_3e': '1.0 mM', 'solute_1i': '95.0 uM', 'solute_2e': '13.0 mM', 'solute_4e': '17.0 uM'}"
voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1
-150,-183.89619299442155928734913467704170304205753570891266483889845027018033546086845,-29835.012328449304453536386323358733544085166050074878569579625979882578863675176,-433698540.9675822271517160266004627965655204275527947817451762778499002379008265,-160305.68699790644258541507367519154718860986025885510724443849829139072386790592,-189659.0064544379746635032289404956760789483135349912234014854836099733534012722,-93266750.87802790966629331102147854741845067091536341256996071057852727611265544,-18565.177576746347546536358296764676712290960796047612253610279502501240334347957
-140,-160.78903628453141781381551573450838405058385164833355988395515277455034878312725,-24612.188253480335875184069535408995046772740296766716020909656166078460671511742,-381899386.9651338109579186691462020003564813107881976243981980521033575363695483,-131654.63089770123129559318535003150216995793359062325505232902285577677275757164,-155480.48126256594150186496934416666167496027914182161933487609718557322980374459,-79762104.367768952563666263709598025394490612834177996993385349524376266925653675,-16737.081690926134760212964468939267523375370435976844937960316384856383569494825
-130,-139.9524356828787361456748683568109316065266792167129503600965594914576309477463,-20205.081696003084847574196108519274011238079829958229494165950216684436415981497,-334735481.67767603594485825762242577355229354909151447599474786998178082935100506,-106530.73271582638857801882769096667497905902281259697918426977094093604216412101,-126863.71496897757245458264185552394969137839090084948905015419187768398032916777,-67886027.542350140332514372939305545224336740437905625631659047446156541168285252,-15002.653738489355970442306487055504735854810188253939926785280309324907342325458
-120,-121.26315844337542093295330238060454351387727499026519546523661458126519773245112,-16519.143863880209334449315747239670771354371876410558707568150913042691108964251,-292042471.29088962697846268841036135441438332220760988226326501810221410881645893,-84797.031817365850817875131671744315372834887906786968323449650304291021161824471,-103083.70332365200393269199819836176485399403452423744166885911986143575062730835,-57492083.707652543110707739156064820281498391811968193007887866232036760213003287,-13366.930497553970531573316043578402093560702614958102032372687064720775807642413
-110,-104.58606835310077498572909249412637832530772443817281620380698247942804649333434,-13463.771829669417060136671675006958017219006084626582137601079096140737866387966,-253615302.05318425598363218137906737491843222392147259341361468073100560903741267,-66308.036085469199205304735014005426961923885053859248961398136148203765107579974,-83466.216603791061212310318342788297523189567957146995617350421208704303688891457,-48436192.655757090272139435291800408108184240385883395214174475221722781945165651,-11832.450773838451155973720155557638956734663535646353488596927428365109106097607
-100,-89.776989358021439096694939029616928619652155389044429033486272300939844073781377,-10954.244844627807817332469962001094742461390147794861875186746789010478106946609,-219214533.44137724376933480012695538881847309355782456136516896970670422370551681,-50887.875320779867082762980724365070686268173883372542065640106142834119892938874,-67395.33250488763002438322733702995340572499249405643396800231032952378746847886,-40578399.057421420881284186025147334951218053497578342089929426675753981248531121,-10399.133813230973812451988045225393584197909373905668284376353339177616376606785
-90,-76.685901582894192061876052805688005570607761892901016491743847538000870789030706,-8913.1473656814400534067364712678937211654913603129134220935906869636890125413343,-188573848.51729342862834537047795833162427193298575878607746822395952686271835778,-38311.260144659668841930199858340282963321126186848660568024520624889977458189305,-54315.703392080511448476335119086337762543762810166998024316965238451431567468684,-33784533.452983255855580553673149164234819616263890031846048227801398621929470505,-9064.2130631138829569169186484802380272336222518945173017446375960474213347327405
-80,-65.160215558026954074756388525024141717011070721259365400667998084258397928691871,-7271.2386396913639129939991617720727240457438789301731317221077705024910831400027,-161408234.37734083506845172763673630075001125176657658673526220282330260709901178,-28295.187837232996385422046990315632261253709579290656687194136918208715506737486,-43728.995205272432167434354545828344871136721709715144963957801401409081231130899,-27927580.612163508655005786947347099478695970972468512364907618663186021422825139,-7822.2009028304256886720814269930422258093810720990623038843369355857304497926476
-70,-55.047860421303848629957489507720334799647488127303519458068892393839942770641626,-5967.7408434227091356444112680335570887985882874660942556747468642214342298486304,-137422367.73617163373135636281386023701878591509323323928428378524495680332275279,-20506.009542535285882391387093442852260548818802260935978132432062319712281118107,-35183.481330750746906558998898846803796109850483726563920749068281961472071246723,-22888511.184338127627182050036320851043578099232826697758267009949148800951737517,-6664.8530780909764937109627149448114206943651210089912795328928291673776140527567
-60,-46.199849225858133293779415882495894875620197689754279748720624627402611455671797,-4949.9747733182153394315328814676033772341336694679671837506770818630591624772366,-116318767.94686587065296729074345627614332831106897461666957175155309537847151044,-14579.819219393442792271710276962658633364009590728116895360364363758296371570444,-28254.891190406460388655645072122252651535911200819253542515610807563564659626461,-18556170.216677200076873522313095467648011045239361994043337441972568091513267107,-5581.0792947480730777037844383153782591687603060176530575998864467509778325882357
-50,-38.471735887931337434612448740762005384763659439842026741126089449461268223280501,-4172.1367354630189567173837760661918017293504109946251352437944099553224553798744,-97805076.56237507043999169734700572157867333785443135848463990289558005352336547,-10148.234138258523253248562459863806323695655987704230092028618403760782636039566,-22515.297571656129337042434619145235105655871757182137693649455363300022641679367,-14825440.722432447575872512820231972427615992482806011786149377648099291119032052,-4556.6656834243350807440755242228943701440760005273622533585211136402986645293458
-40,-31.722727875015930758470296948283993282383011107320058258992652729235038105056189,-3592.7193760246464797483009157352612216741924795705876283610426847044850534281737,-81599016.398848506173768415061846926074959361358655756057525686598499885306822419,-6860.6094774921037688812490598109262076250904553047916373673661795802749743138482,-17485.153724811066554778003609893827901471711576238440188285576557496625102031826,-11592086.290870301855194114085944653088954685797420473593643561664564889835474169,-3573.4409923034875778908905178884567342228293955394088017108731370067593803845917
-30,-25.80977891073150395182467077323611008952508370976302073239122903743202297902801,-3169.5371257813401644072710581652238091017580634774374794728302385481068998160385,-67427817.380818651047228131106009519281078701914771504443827900983400080481103762,-4398.9728854779875083134262130012561695998963175817217523853839993141270591137232,-12561.574389148749471293715649128451118780402483322289940380573539924325895533253,-8740853.747138342750422319869895914783418275155262322048547238407359306242834157,-2606.9950628538215058877514223357233743362522773683995866416088516788869601774924
-20,-20.571437521801967889157441338482720311725240023543349965272915090723777857078957,-2850.4084470126928819050025577023161347159813532168057681161701379187168779720861,-55017690.579848107663593785162126243908128768758449399318022502050895065837962144,-2490.0392355764790664892070339397850269187157243610486477738899743029397607652874,-6912.1403248828019597235720414037863433130212505416357988406110332150871726518634,-6118911.924122782917387859783808127247719205516519764957699588197954440607553657,-1621.1992219094080209494279943531978255085999977932854597757615910081875080403892
-10,-15.793973404527299097764839793486931807084792941297582886491875890834260464163684,-2555.9680306037356627641909745180947264737784628194144922011809343686759422131045,-44078702.238055319138687005491106288864869895967809640850222669560375579418936048,-909.09596838627453312107750778991906747833382670060228547270201845349713804468119,691.66947317082424590950689406666608253387996241469868673481014399942520782498079,-3475514.868636796809540709872919201016391557925344440752812282249971763984656815,-556.73805383151878786444326881985144466078843207276897878979361386462073498925253
0,-11.157002154908090069939126403053883817067523462798553356088681221360670233507864,-2147.0260629369406492980177979054857917740274131392985797356828495680615596111975,-34332591.654597172155222390822556048059433736737101254826015933827368526950588612,576.14683155562858369702975122517955830442424434239778405634652232656343522155289,12177.758605746501086642460208512956022423280305630344743949968825859954348691178,-330491.53496914953553793207089706167627032129260890117302141667010767011005628247,690.53314864465393698626101171819464926697294788865647896427108352988267124439249
10,-6.1674714623832039548440960568950834398697282463211692456305938182345096995294971,-1358.5737861139544466294669581915376080574574509820085536294046812559558990779373,-25652642.832509872611926374985837371672948875756024646436759579067505990086454827,2339.1408179404575069294317466449194478275413419555878296367863325454872488511689,30731.155275585201757965842833079494018853746642663188474824036145872438795278172,4256005.5729969675737476038430100887408331737597797482979352872661484671746661762,2305.518969417677654023858312787333775180421758173771846926962892805985547263158
20,-0.061637174949445217017576245893641037212357771063547249922864923622822591300487742,322.80454895674852393505303651299555211084796685611552888306461724574771600789308,-18177650.36299238441879773900670673018136089136172319204393888377075440405972933,5008.5893350861995993671709844350794134479943082010110693877098886128882081895723,61498.216795549583567219458381189688461758844365676944976677161656172505205707294,11963035.993931967807677237210530551240261949997926281676375288868786177383361309,4594.5506602893917633100311261162256455021385696762540128493276609704170124917163
30,8.3993954164695923805939974640556935828797513410981469099689630177784098496439466,3829.6540526614810711398404651509591365803357926724629110267035731723387835698046,-12127921.875299241475922853190922441653928460279573437056772129419751391661656742,9581.7685844279004068850421272999652600116105072757553089485074628279929151001898,112020.48333379342102765319103699100311780752094713945275894566837398791563826739,25511308.737572466663756577366024349752937220884438128358801856051524380149858317,8005.0939273127065740579027052015806004130951567115211561120154149337850514762864
40,21.215690342672639423698436143108456288310870747025136263816834001718331118724511,10681.256198815380817867338426193517223425255746794706323684991323987149872519389,-7549931.9090869967000107497171937638180789530198707475647329475704001761444252991,17651.73692300932090837082089258449688130217360130864766659159116119503203470502,192341.8806085598377974864428604464624446799257526257178064048264407712880513118,49087760.921660326085779212917068793370640161862482057895496890878728420515277277,13126.692337206194263143802987863101621943486807810463635301108765472948080387807
50,41.381985680418985310766879101866508537909602684969983821439011092151845315571005,23060.796785050789720857765830119920770513990018443131387524269986940867833704818,-4297326.1453487518063408450508628659232698989141627287951805363766433399317539138,31780.626672050909548983079733586573097694685430862256335111666264601103833605681,314928.95083700938780547799299877367913201212167701285153212936510454469828146781,88818382.004456388049077047941476953586542391948640097623078536315444381493007782,20692.005613878434037261707656828663323886802033050932935465409842449104826548016
60,72.9920934539287246453077771228674312009725843991884914506522359600286966617818,43646.371568404158584020477668395605490451420758700809979475104943267039105080893,-2118359.4992243405119136313614258082573011987513435674333728754629916036691174108,56022.465846235445585701438005599708295278316031705634581096807473412251217909073,494310.94684307980810962833319597471725404507369739166798132150360376546527136173,153043388.52657998039320772434750793355022840847093595817288648909971018958068505,31573.983212508852642654407124550332132691335696930677661438824189584865739897521
70,121.2103065828124481283208177537186680304520271854377293136416947209780322056549,75051.552648618049821502836632692633494350888843046654923223112842715917678765011,-723394.83432227923977996286047224433345125389939330746869011999413838970387544612,96679.730787271273683011768104564923366265790993356707852489834167622654674936172,746721.13135671251179445306411154497809876256435683879629242782560284642119889632,252302278.2446054481666857932118606116285657216266813464845786077129064690358838,46785.89749008066582748293325191032561043941991489689552968361599851560848731428
80,192.1969012439412247821124354907383310603406556113820785235778162036547309488477,118955.91452702878997076613541272501734047634624216212515616803499442873175490198,164258.87839446101230376668826948898624522446181398914247215566277615499063506803,163527.15340885437776681972244510611895433657487006731542239560082890955009403454,1090493.7232763894610973400522290921367876553260018785858007220235322977404001766,399211634.49767802618545222030378430301811123553133081478470233502099241183445475,67516.715450538160911118848771636563808836176645975856037318204845880989023842018
90,293.16820479255109248649314751875168483279558953615174919256382726664991715251303,175352.52892684652119889298912047590055336373329334096891444374753995686033210941,769169.48854930923338815420707359318982535648659594042059764087036106566940542921,271918.22528996662206648859195375349121295268890461487086013539462057102423718877,1547726.7415276445526439711266555321571145466139726398848603554903793944875622079,608613787.91622835560699325951934007447681138081801907229294087361581752350032418,95226.077898735169951107389967477385765978534001500279460024922745245832024206659
100,432.75605154667180856907899278420829100942694968499154714033498007417876325434979,242454.11063512596968610174857896582965585941309641232262801673878941737775002135,1247643.0031799495780356146128814549472318273246175036562235632019087110891980091,446351.44806763173509316324163878894848934027960559692978800436402485113547136943,2146846.5548407917172903826628387221457735316464144121700037901699501843914156131,898331071.54893873123531986439206241500920139199895282404031581896149129614582749,131780.7083798423717958711287741411080093645818267591625992193107260470914680792
"{'distance': [0.075, 0.287, 0.504, 0.734, 0.774], 'solute_6': [6.88, -2.19, 4.72, -5.33, 7.47], 'solute_5': [6.78, -7.64, 3.88, -7.03, 6.55], 'solute_4': [6.07, -4.86, 1.95, -1.3, 6.97], 'solute_3': [6.78, -1.84, 4.94, -1.51, 7.49], 'solute_2': [6.48, -7.26, 4.71, -3.65, 7.96], 'solute_1': [7.06, -7.82, 5.75, -1.85, 7.23]}","{'solute_5e': '129.0 mM', 'solute_6e': '125.0 uM', 'solute_6i': '60.0 uM', 'solute_5i': '34.0 uM', 'solute_4i': '48.0 uM', 'solute_3i': '2.0 mM', 'solute_1e': '12.0 uM', 'solute_2i': '43.0 mM', 'solute_3e': '1.0 mM', 'solute_1i': '95.0 uM', 'solute_2e': '13.0 mM', 'solute_4e': '17.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,195003391967423.52099164613901717945212835916965020035943180455262807148915352121,4707.914652601915595342257168546202442951436509627163312498304507726866211359045,195003391962715.60633904422342183719495981296720724892292217738931557318464579435,41420332855.790261824287355099772044237315583293611152540173922905792406706536616,390006783934847.04198329227803435890425671833930040071886360910525614297830704243,1.0317112402658027327271551389375869343638018675370159193804717113602206511729962e-72,0.0,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,1.658144362578133368074179557657676717654272069971766025924551066272369626207186e-75,0.0,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,624949705.1316799930254477007079530199596581350059102058131751292435787086724738,-8.6195586936563325709264434325988958491944699855719123776562932811359135497589009e-73,7.7019252605255008143018667462448438679058150399674946551044068445153165917030355e-73,1.6098844538245816866717552313929598317154027784870134506919371290016320404571188e-72
-140,185913478792644.16277927598846780256885158920595705350994895666533236125054744727,6174.6059151543569364429219408557948206538648995202127159023025295161175947081469,185913478786469.55686412163153135964691073341113639964504943645261645894801793115,30109367520.339405021057506749180114618301716375097083608753922903187483509612699,371826957585288.32555855197693560513770317841191410701989791333066472250109489454,9.3332800808616681955475381851656478244964839138535780184228168142806005335136982e-73,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,655982697.02240384329852161860720874298726877515648467044738142329855824270983953,7.614430218796750949945171799609881700391964559187542069351269375017367070081879e-73,7.5610113891708867421890410823742063646768423461205010243430545021194624896816467e-73,1.551047375081105883862707744538678186631983914904439354124578075464323484599857e-72
-130,177263815687237.81458426969613750991425507659124355224157112568911969099749444163,8098.2262892952520969388229117595474237474684906049089607898424939916881345440827,177263815679139.58829497444404057109134331704381980477308052078015890115500044994,21889214916.302887467990178257400839376474095726109272665996030438504560147791308,354527631374475.62916853939227501982851015318248710448314225137823938199498888326,7.7628791908032943848672839624340231664847504075844846113701065752651438000266424e-73,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-77,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,685612913.93310347303031848751558006661823093446380124176225945186320394181179506,-6.1759570873315384022930994536165201597325699795525413609339113073665665693828852e-73,5.8037994428728774634544945177535019387978724780159495194178639641303555419144655e-73,1.0714236275599808837293573274742778074889171371956188818810805949482599309363147e-72
-120,169037895025008.37069052660901814369717855417746097430765738084400978342849640154,10621.126260329652730006482471287022194530091182347392235930061117125662335968705,169037895014387.24443019695628813721470726715526644421647503345177385336737927588,15915251441.494667308860170399559957876383790954614083839198439428959327614448275,338075790050016.74138105321803628739435710835492194861531476168801956685699280309,4.0368906293933471956905963147474187755224632103520953706154799500956065524702449e-73,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,3.5926461189192889641607223749249662215842561516054930561698606435901341901155697e-75,7.0747492803333690371164994460060873286582274985462017106114178827621104051506602e-74,1.0363402266113333550463622235360479485339200437323537662028444164202310163794912e-76,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,712504980.38643519663767987083580237930704841111146039071255007917947321090469948,3.1360376238176284859186234083180177279236357807599965147529421859089477701631465e-73,4.9304898062404357571240430044333351649966094025431391612517890360857609364170165e-73,1.0593364338879724159702588472174996474182112597076597248471838136692746312345886e-72
-110,161221177856779.7692357210000749435048870796038602148948088792112474599399969734,13930.003806757207213983657265855506537229088093199667647985670772005342784940027,161221177842849.76542896379286095984762122409732298580671567954359947426922496805,11573663589.278714061659257097113908757534801275889986698822471662040990690392697,322442355713559.53847144200014988700977415920772042978961775842249491987999394679,1.899266188636370262014966501667063873679830800146827002194412867159476709351481e-73,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,2.487216543867200052111269336486515076481408104957649038886826599408554439310779e-75,0.0,3.1090206798340000651390866706081438456017601311970612986085332492606930491384737e-76,0.0,734781002.52497215333255777777005719259301928979766119528673456164898748752118687,1.4416139856295108751859027562268892507361424959583370042205775044652358859283369e-73,3.0358330461677415261264469019919123043909544932881625702903251409998360499104803e-73,6.9013967172473601246409313112067455278579512443015271996940559249320780876978349e-73
-100,153801347830462.41353250006573838326625684006695405054935840442924520794175243512,18269.720300853264442944457476456583716628987695479922087328758293779979909137843,153801347812192.69323164680129543880878038348323742156166292450715787918345865514,8418374517.9327848762390923031470750341466652938962980973320405287933600258347455,307602695660924.82706500013147676653251368013390810109871680885849041588350487024,7.8437137284789783865609002158698349064703961709956082051339284397459218193042428e-73,8.4896991364000428445397993352073047943898729982554420527337014593145324861807923e-73,4.8362543908528889902163570431682237598249602040843175756132739432944114097709592e-76,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,7.0747492803333690371164994460060873286582274985462017106114178827621104051506602e-74,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-77,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,749836507.94420733120795308631939972163892850486255663744504759577040550481776431,-5.8289287176191841425317120051495967256587365029613257774901132144092512163076665e-73,4.2517313037598782308178779887450901367441747052127291854451099960157121280501534e-73,7.5379217244304341617910067377228740795598094437486511135360994552234715181341544e-73
-90,146768653496197.258983320949376305066856500094736661049712690791709655078243922,23961.420578327298317846324666384653546138689317436861792163709279343583427617654,146768653472235.83840499365105845874219011544119052236039525392991749136896457842,6125206684.4879404269445390210613560287420226405868629700417196037835217626013815,293537306992394.51796664189875261013371300018947332209942538158341931015648784401,1.4793411288134579865501805286902572449338863984264772561290203096259991015145111e-72,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,4.8362543908528889902163570431682237598249602040843175756132739432944114097709592e-76,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,7.0747492803333690371164994460060873286582274985462017106114178827621104051506602e-74,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-76,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,754204751.51312471350383267485943411231806026149231538130376968154039706128361687,1.078149940316556124511448902351653365165587805074433908108279581082321309412972e-72,7.5087867093673388287913554431069619678607978170010469051922345214120082529542772e-73,1.023034918043771854533327405546896549638290971556187150215701329556234095725688e-72
-80,140116363905723.39808547762891693966108140803257653294428480720835743231527123707,31426.298086494076028646355548770519992988328686398014183890528274501725946283484,140116363874297.09999898355288829330553263751258354461559840919417354178699673535,4458570446.9576234167718127685453132235179469351766064393764553262089986622512005,280232727811446.79617095525783387932216281606515306588856961441671486463054247414,6.7735197211316748085830234930316093916177014058346642159017911057226299230563548e-73,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,3.1090206798340000651390866706081438456017601311970612986085332492606930491384737e-76,1.7963230594596444820803611874624831107921280758027465280849303217950670950577848e-75,7.0747492803333690371164994460060873286582274985462017106114178827621104051506602e-74,4.7498927053019445439624935245402197641138002004399547617630369085927254917393349e-76,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,743677020.4126320767419246239700681683364386035551050333392649556062220943714967,-4.8527496375149622424277703556726420740998387602485374725665996868874806874297539e-73,3.4742799471587900146111418920857196090363048125420027441973047221638699160366233e-73,4.9922224292139921507983880150342610648361746551234718334990960228103196938284934e-73
-70,133841369663553.28701566486544759851610429113764640721710737128102244098932141733,41216.763763766988417161813046891178754034555526055206922072048566693380588536653,133841369622336.52325189787703043670305739995889237266158131607410036894075472395,3247255665.9387979211522244927066104655005193685127069522920850549230981230520361,267682739327106.57403132973089519703220858227529281443421474256204488197864283465,5.802123482054651677119566635503820447858573684842871285714324939398066717036645e-73,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,8.29072181289066684037089778828838358827136034985883012962275533136184813103593e-76,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,7.0747492803333690371164994460060873286582274985462017106114178827621104051506602e-74,5.1817011330566667752318111176802397426696002186617688310142220821011550818974562e-76,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,714054253.64775071606313275636586966815610390230864552872201396611808382204623112,4.0955742763165169495726012118046525280635359525739605031931598904283351084412999e-73,3.0649093384980193752483008149876293618143138182728368832835094011979946206934972e-73,4.7938810659014601530077606590748031413589205213737851643304296035396800892481479e-73
-60,127944970934233.77614457549476364955085968928939825262354272187232399098681325291,54057.325189321920327279714434914650454808833699385708101526249667097592759208583,127944970880176.45095525357443636983642477463894344378984333616422246473714615531,2366838730.6648881081355338552316862156905206711853636950989425728290952027705202,255889941868467.55228915098952729910171937857879650524708544374464798197362650582,9.1612476032441868586098420560586638650398531865940072932331446411548421847947026e-73,4.2448495682000214222698996676036523971949364991277210263668507296572662430903961e-73,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-75,0.0,3.7999141642415556351699948196321758112910401603519638094104295268741803933914679e-76,0.0,662871416.26772164219162885983246778887826267630629840075206410653680282700448694,-6.3906121008280669312706582598171813952906466448619542936652305420716804186271514e-73,4.9589609772389122513494269368461834717425244278995076606131665707561076264740853e-73,7.7656908600158724037944069759373658104907370852575548854150883003131140385372787e-73
-50,122433905962831.56595015567426804725949854632717384778777263565360013103709375251,70898.201114784130150615766538521705901353070457221856989426217002563170723420782,122433905891933.36483537154411743149296002462127249471731541379661070482009118934,1726897213.7193039836633281388923763275255604072664425064326529725980069680154114,244867811925663.13190031134853609451899709265434769557554527130720026207418750502,8.2769039432025157289702796253079029489575747492757320794067174058095783841508701e-74,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,4.8362543908528889902163570431682237598249602040843175756132739432944114097709592e-76,3.316288725156266736148359115315353435308544139943532051849102132544739252414372e-75,1.7686873200833422592791248615015218321645568746365504276528544706905276012876651e-74,3.195382365384944511392950189236147841312920134841424112458770283962378967170098e-76,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,591743981.82714178478470919314510225722606522645736966596998985552085448118533243,5.725465041063516497436596419229799377407480579999087402399076704301069324619243e-74,1.4941126524432857351347958730769899199973988401262143639042317352626000347165954e-73,2.8626948218419065558743770820140607449464099780136084340875792155601823342500281e-73
-40,117321689208819.82713213892878943085822093034678333206485918760657499721343970901,70877.334512214658853491683777343445925313270547739932431982861816482882454814457,117321689137942.49261992426993593917444358690085801879431144767414301435162322613,1655277953.3293703592156776294920483827714820555693337354512785970311302261243233,234643378417639.65426427785757886171644186069356666412971837521314999442687941803,1.0045591263285857988249404486809424781122131623912282507059571876500105985438535e-73,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-76,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,1.7686873200833422592791248615015218321645568746365504276528544706905276012876651e-74,1.3386061260396389169348845387340619335229800564876236146786740378761317294901762e-76,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,507734270.71136928342089821174892173208669974699497023846260700800891311721899611,-6.9187648243034889984225471050644034375038731275778525271595917230872090619777939e-74,1.3854837700064766996121832109052983514773513564685475383267053158375564998449398e-73,2.9029067137740534399433992880112960125655958632877583693470761410049969167182772e-73
