"{'distance': [0.048, 0.147, 0.265, 0.456, 0.563], 'solute_6': [7.6, -0.17, 5.5, -6.58, 6.56], 'solute_5': [6.73, -6.47, 5.28, -0.42, 7.84], 'solute_4': [7.35, -4.98, 6.46, -6.45, 6.19], 'solute_3': [6.5, -0.25, 5.81, -2.55, 6.72], 'solute_2': [7.09, -4.73, 4.77, -1.81, 7.44], 'solute_1': [7.74, -7.8, 0.71, -5.2, 6.46]}","{'solute_5e': '103.0 uM', 'solute_6e': '120.0 mM', 'solute_6i': '68.0 mM', 'solute_5i': '10.0 uM', 'solute_4i': '91.0 uM', 'solute_3i': '14.0 uM', 'solute_1e': '91.0 mM', 'solute_2i': '118.0 uM', 'solute_3e': '47.0 mM', 'solute_1i': '19.0 uM', 'solute_2e': '83.0 mM', 'solute_4e': '76.0 mM'}"
voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1
-150,-339.889858579158890375401627716519339553501961553242356151055401136869571554713,-58117369.61401887452496366575423333113070785020490839438929907763820742556463819,-362500.40906817004818899752633731608297158676183400464953144595271313341053420256,-196944765.93357830723931041871834571177951842157084148705058211916251848742692313,-128582394.23024386174762262648119692026884551604560698049289837954385715892246389,-278014481.78338701935758179838475363536672027430096315766951639194822141060896119,-126096122.70942225429727847580931066569232901544525744873606544329218488018647362
-140,-297.77373450725282411876796500966564096430798085956416646107677526790868760482109,-50853033.477126241023311932849909977719743800095835051409603122757675699848718421,-322227.21014951360698651432232978238234334943203045005494326499099013644212702817,-173392234.17402095250858071206737564731985519237969866020499436143858669632569564,-106744366.72621619113658870033370980085938326805474185405020372779446322081802642,-245579881.72319218181923257979457393284643327682819351052283350891770764675620524,-115057725.95900487972103810020235431103909612043120231942295805378676311043347495
-130,-258.62274722888129330568058861434569869621787703938548110787919803838452482108336,-44072332.724033507695362518083462404526400270663986484414850597475317515987063968,-281896.05890000452920956629019412094528578908863989526167860696980598074719346203,-150958336.70337606974419676401515948269577484451846434027918695478642015492258736,-87594706.001667369941035769122043780493047864359960226256519934114305254820521395,-215047458.89150736291306290491802063537898171876060409584245324015773212344477273,-104468286.39799391153830977436228012943790395653424251412207359448279826134033706
-120,-222.24487919566713986308147300879469868809057759993840836039292835310520261244816,-37764034.272060886096276097174971047789724527040038954217638215703545574994558146,-241371.14252403579983580522941487173406693341115616398583372959293741325356396418,-129571316.52070464434187268110023772117188310317833860846639761447065842713526971,-70885718.696701527725227840746136912401750041069849519508724039588468046087042326,-186332891.23293768248059997362164508401084194527579639804259578176125500029371488,-94339909.298324061605517616324977479487103931793477635430150589091557909374011907
-110,-188.494899116946530405363500647259654687220988726953987901648821832978838219533,-31919986.800583655506208642806731370852330245586143846550919114021510289386748109,-200747.35410440901818573203091295439203895982908145229714444525992839056116555368,-109203880.39884694776846303439855183541540715978049514559802913095280866261874811,-56413516.090755258691470853873017854412982344519349247417532812832860339021154038,-159358946.24933912768024682310167472093410008411772320738607046504244597063290458,-84685915.914178439077425516786154492569557443163659741541707486330991730756803088
-100,-157.27235670911378284522504131065534541162780131980337221056024967802553557468489,-26533401.706144740457320216798950114101679219932533756881570542252465067259076007,-160561.93397899299267379797950648622786835877808978152741212182044241926965976503,-89897550.789860738775999582469034326007926502771094016297795827299105417448478008,-44001605.701666354930647031672457267795789712170866915160510765875348448791509844,-134049881.70459197447629015648033663492439927564869161934670108399323094831754371,-75511716.464068984882218604686527299604634818845442933329859466670322633878564061
-90,-128.52044109551724425308265633536092269601537274564864690357461129275789157681796,-21596902.80956603559920075661696786542673800420613698444965761883589214744818937,-122003.89749988724831357373434645851975781879139960922989517730043859826890582497,-71789769.537572255934335311679987722153446517195469052175160405376129014239300087,-33484385.244110500609072414117086869155840027428925995268925747025516546582807976,-110329309.18082434959549667840744527797614109685356179103888310805510750013954554,-66799320.962187537620855681604178397804756749503475080212572098532148856627431943
-80,-102.23633289344404949373692191333814012691020015578115338793902855550923738917424,-17103651.609551525156145082433430050220311600232646425993677397642406148293145719,-86918.448964305503971735406643490832078258531926924498491646171448629785495521653,-55135354.683979971373540782308406886179715638537689707691816841851244898970054964,-24699351.454358727922990281818717496135073305920445898439749064560201228358174672,-88139263.69979788891148609450129450931605744854822733576046568679716413509521324,-58489979.183324869251526134060780041071895681666486411263174799459599226931855324
-70,-78.508302620151210013707404612327510720570805686105074443827989591796908850622293,-13056434.282222305322123333186922947955833115370470162895429548264623486623437547,-57365.460708961472590703735910094929518552856062897680885896314419941346846411316,-40304962.568082288096546337340228833367866979788290781260120016395748175136725774,-17494650.327628472517670306288316929143660027217569543958502513028830674575148685,-67511444.213987546040392746275536292230919126949159423638882457390705340571242,-50479987.227237952302975647964226268458022961264395220746169246771004247738615209
-60,-57.579247412131857583313017706191521620377688457084222879325364686482963034160683,-9486025.0214510139113211051890925264335946424810740399288883286343224672959526258,-34787.900936789356289802557276247786832770690101892133872974131083612230733007313,-27731962.390298837473416891728052123265289368836124350805858751791058826839047409,-11747894.35250083829348482383052401366549101160575294744836899970181552377812367,-48706743.051964116816861310824500482531838824296867695824640853166204762556314148,-42652809.92157234614525238454293766442398578612884812958786486576535821061653807
-50,-39.876668596455355556263464839297499613990622359474174427249043693517141731435448,-6465418.9418092640636265399074176526007801887646372935735566166908616908427092179,-19335.346961148980005969438199109039349901997818050363922485112239676707211000923,-17782216.238409194903733088621086122074161950663862476420864068343191743939104666,-7372510.6039955052398825618752164830746570388506481774099986019336433795134021405,-32345405.725287835408757297335388999073764399438473097297714772093916180716093519,-34956771.925025365876799710801102849547128201372699494606157544612479608229562355
-40,-25.880555116478196260017521002974796187281878266747566813542021487523919064937517,-4088729.4531068638921853653769460347752959757087268441082398581617009206337616369,-9890.0682285658589549044613977820067573312106858469863250899775807172362996536848,-10572606.684754646645906656629810084485637185433666435481613987794114833156109717,-4279530.6696236525630692015763302987938793189635932948845985172185924017024268823,-19300147.126374827724762615643553332601310379383015400451537081263475453792443916,-27493083.516791797012813904830234478653916240753344624268445401619656431407158256
-30,-15.782321648630087683204097796964804086185649446094082351640543485559888216683389,-2400501.2097598002098705107915900593666041635178585767796397146660883193047165666,-4708.5858382146692042390096344834402029482189998410820157335259511198708927564756,-5852450.796611746545065000650259554586693996231994895527215113039198503469082708,-2304135.2335027251789325790345434985067482753997554831410776789763203581000389092,-10182221.454492998650403560246881855732525977207883695539989291032995824224474755,-20545012.006309780773517118927496313621973660747096716507694870046514504900883237
-20,-9.1885240013725679346593938301056854139370230502148107892412249680385175409522632,-1330085.467663148495666404933137661033363977492944812632553391643121959165753187,-2126.548582045852778649073116396845474488513932510804721142909848551492676057486,-3065734.884409695356974227290130944264768020244817918131919759476289904613174348,-1176321.957724267692228076521380031551313568373246471470357962194822791846826371,-4765903.760326268861193261789013188797163471826478300045458892797697502167251591,-14499179.456132511935797406218199943141902696276153557487351278379514896929577072
-10,-5.2256450535945160054759621006840477130982713764286671109170066436265178765009867,-710561.64023389199118493572543265660047162527382027347970441008069064864754521217,-933.2667164355519331795252711940789648388617070796040466530866697458979117357389,-1563007.9144184601691470698964409485882292142975827125422730066022529436946089858,-590122.11093740827569197911539400187609706057774101304237195210117713325189634143,-2035885.5171490597732296068454074348443266132083604046830187798808202883307635833,-9670016.1998914862960759470651669710386356346882574572967899959364715130058533527
0,-2.9545695348235217873298229307051192062781323748023621244478076259235802785122659,-363084.4998981051056063082595131661165385894556911257450401979635629213448905518,-404.67625450859047373788671379599934417502781569531741902082024831330977186995069,-802010.10148595249036592533993875085569216367386935024425449197870104005194015858,-300761.25175854804151619083554995438396498478213542400407358699066702634044401698,-830548.3882351582652898585217800447313730212662627983830836008050520247753626619,-6139576.3792533610401067166478430301249774036843805346051318302374603140681222544
10,-1.6700485284282220282609119714934048839250420003380645742333850330081487914485254,-156130.01655083503860364509640043273796351426494048284807210114108134467427162991,-169.00676928979621219617699817088209478653689706960048155914214775656056701069207,-425702.85043286736265174308564842242501420714219323205080815928065129116161382768,-158578.46726940719436263351537317977075813624292946234739978857970313551793342826,-338292.39817483866936914567605456840392553991478862264794293609241871157926602572,-3750291.579767032608467389297904164899684588622855145645220952525167668983338335
20,-0.93775600656945242170205529021702293685866169049096238882556883393418047999594765,-10425.925455296372357248105075707499648697321423036242269383525975247246801700828,-55.620574945613671847886697030452416028021139732406589467412767415609629162142022,-235900.69933070536105710931105464521613310263864540297439476738988430785573630012,-86488.188539712248641535341422995880204198947138692834714107410748146287866432463,-141028.66780932564752540061997387935909002721016532275452442154917417457171759601,-2226434.0674769562856897580080863425332391719331320510517481088990601250108507077
30,-0.51178468126506067295739878761869022200989137654421238729769246892088886680619604,119279.68569288099931824104161183182128526991143742456603095215686398757008193765,9.2300248537582711435901361339025786375887960534599345414775024378148240813262397,-133925.64741008305947335004034017413338949618291655503031471601853854221218813783,-48051.875162945164265722624006398015978829164050786063016472635468788250935724641,-59509.862274803999639613533014678104226198948578042675394034009362552021543699104,-1294748.4614705218667776129810329470458469976788738791721143201293218340256496726
40,-0.25444110799907886040833407620118798460961875497593460746475853783311799227835312,260852.18680550854892419775621745572155608464501320609420629518348551089485316158,57.967383525746990780804076786338540653658849366134306094926879852889019119506632,-72489.583615448840457206835953697644373750224690069440523207205448181372792443527,-26456.709636653339466915941229701135375695025750279022631776227048355694891975505,-23237.519576933453322212189220147469468074275534799041790037592672563439185900168,-741344.13429890282012711758186338200104794490325343287302939904947536667401709337
50,-0.086293409758947075543279063319750590932170345144613981507967251429048764922288624,434951.38893956631278285418803408037520839034336877056676027245633859589465470622,107.09191570384543379159822104130830944950940817571541230610530886867534252350471,-27131.628522716304392315904898932352713837264650281476928061188965856837235746335,-13680.917235669485727081383262557551736812204757661863991691049554033930428007235,-4574.1826773149644676103382616813751360794485100975043031262997851962844120916774,-418832.93642527881221407451810284989007887875372411438884743839343749457421762429
60,0.041738317776466374892493565652527241593001154339275712167431438568062112307579207,660934.72844497856287217989739838130113978852789573246899885102794720828984945322,168.1482918635117632006923738977680726860531066928114566414396345207067630349579,18971.006284958788092447189462742275406402816293319040275980032351093939160686856,-5493.7867085791371020265970698373310433376410304932728504876947264439411060099228,8260.7017428844572742935948403934120552836052715477661920270598361543319232031457,-232972.98819965851731134873144640023917267040735622432494980588133093770719661762
70,0.16458875007805002105020285103378155061393862238921634991188923675513578881414563,960788.26715891826276741758592495116919845933303424128548398782153947918999384889,252.91373511751192711913309389108569738762747631871208227857835248746866413299893,83899.386172225177631122280499821925913859224411054476067962048402324940409053932,722.25515545888868363021886058585855648252275960469252158232218247936221881617938,21547.616303785609405874144569847859884808842097104099180732910582547157319579086,-126203.21192017682930713772665616333268685991375476102291514364678182774794018114
80,0.31393597041427204417578328953044485067844593880703515942057956865236907265792302,1362561.8983112586779341936712891440867177483387468052185690336038715170558610935,376.84434228220964964669127880744475918260921327312505816673386246197065559930969,194271.73128518790169234753217150797985853646406097226591049658005351971491141624,6992.8828346155440064972066506336661924231731272605976689609023630755954356752459,40404.833342292397133380341286127805089727558227091474946650452509834288984105793,-64336.838554126306482652824568364267977326850131378004175399969307889012246105991
90,0.52745238288968355145420609000933845104261499302056108516408068933409081280335752,1904357.6577257714833677759531733107492160695528280988117388887102272897386180745,562.75681933970747752816169494965474121295192392006369409393800442682203456231906,393697.9345056859527378875232683135714593115088792613053864603886576431924267359,15440.665111541574272100613650928379380506349002202236205583322218038736982816461,71422.191635463107608918541535020259248637893882166436439286177105973536582608583,-27351.864665869499120650863894176669363664201585503857305443162701079092838402137
100,0.85895917545839464649755895518889882684098633887613894320499120880410646105978407,2639770.6880974216335881191488097707663062045878981235726597347775073253343825729,846.12462975531376208848714423424423590995774169020359664892144221828257788078508,754393.83212469550990661823506041267683258406770986593139175879068061375150170842,29076.861228926617260101304321856470641919398260642907018726162760153989401914657,125626.17150253230647701964493519467268993285688620294138002147501843639624285264,-3480.4630338754781344133507250422799743361612264672318018731400598673186570202131
"{'distance': [0.048, 0.147, 0.265, 0.456, 0.563], 'solute_6': [7.6, -0.17, 5.5, -6.58, 6.56], 'solute_5': [6.73, -6.47, 5.28, -0.42, 7.84], 'solute_4': [7.35, -4.98, 6.46, -6.45, 6.19], 'solute_3': [6.5, -0.25, 5.81, -2.55, 6.72], 'solute_2': [7.09, -4.73, 4.77, -1.81, 7.44], 'solute_1': [7.74, -7.8, 0.71, -5.2, 6.46]}","{'solute_5e': '103.0 uM', 'solute_6e': '120.0 mM', 'solute_6i': '68.0 mM', 'solute_5i': '10.0 uM', 'solute_4i': '91.0 uM', 'solute_3i': '14.0 uM', 'solute_1e': '91.0 mM', 'solute_2i': '118.0 uM', 'solute_3e': '47.0 mM', 'solute_1i': '19.0 uM', 'solute_2e': '83.0 mM', 'solute_4e': '76.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,62800409290076.245861299365234659706458073028701064016260404235604598598197018861,39.521967586921834751107381792920187396576945143668132280121101113718144033332999,62800409290036.723893712443399908599076280108513667439315260567472318477095905143,1589000070706.4354601237055483383402201259745685894935672720677647987806147119628,125600818580152.49172259873046931941291614605740212803252080847120919719639403772,2.2639197697066780918772798227219479451706327995347845473956537224838753296482113e-72,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,8.4896991364000428445397993352073047943898729982554420527337014593145324861807923e-73,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,7.0747492803333690371164994460060873286582274985462017106114178827621104051506602e-73,0.0,128576859.88808777783973540752313024135792217411534837419767201337511950409520737,-3.0568921707683218362830970899937574431242112079854121710279520096271515009509699e-72,1.3933463334416925128392253754439713141683807286149253991993329494607986855599663e-72,3.4301687593241715049293058255963576263933062481820689981331560488645046872075244e-72
-140,58796445443625.845039868942653132474543133380835786155367603299105113614949507592,66.770185680218019005386953615277104599509487286586316745425045248678074100536508,58796445443559.074854188724634127087589518103731186645880316712788368189904258914,880579331098.75188847817629513528761891168429767394305152824025879000861964605571,117592890887251.69007973788530626494908626676167157231073520659821022722989901518,7.0747492803333690371164994460060873286582274985462017106114178827621104051506602e-73,0.0,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,4.2448495682000214222698996676036523971949364991277210263668507296572662430903961e-73,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,117605284.29244372322402091585090069659178580501784994516422298834917879667721489,-5.932930239818121908309156690370610567414890853629137200888021992640644162449766e-73,5.9372758175709694208526569926044707892032833989282394892600490636512894241312984e-73,1.9312623100184053111969155177464325748007502971610631224393816495144976346907684e-72
-130,55724455942112.660211059494392447358805063962573021726070001197225193275379990074,112.80454815326734599737713918357580186667081000015855871038229546766627254573555,55724455941999.855662906227046449981665880386771155055260001038666482893084522408,493991216261.95370729709833246219358469352437780703534374852637171128915868716274,111448911884225.32042211898878489471761012792514604345214000239445038655075998015,3.9618595969866866607852396897634089040486073991858729579423940143467818268843697e-72,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,1.1319598848533390459386399113609739725853163997673922736978268612419376648241056e-72,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,107057440.14512165556504222492589366388715573403553617708494658738903425287022242,4.7365001687682525661681660499190048269287000915738218476496756182234683297578717e-72,1.9969246735041761289119208940460976158203633831758203065830789933463204504783647e-72,3.1010859700690262869764550676036491250840472005958582716591124393782132236603928e-72
-120,53528841655939.325437715126011524012555955599191794731458951588653241346893097067,190.57706601275473158075003969582919552242246089808782068006869061335533492385921,53528841655748.748371702371279943262516259769996272308998053500832561278202483712,280877666845.5836453588406692478307508761479137809110379030477805485060610253149,107057683311878.65087543025202304802511191119838358946291790317730648269378619413,1.4856973488700074977944648836612783390182277746947023592283977553800431850816387e-72,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,4.2448495682000214222698996676036523971949364991277210263668507296572662430903961e-73,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,8.4896991364000428445397993352073047943898729982554420527337014593145324861807923e-73,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,97158138.607251177174394450684965215366986508093304783034359979722134694428383333,1.8627117464232972378749043117595755331743090082440501390850586539014122565312483e-72,8.4116096992786678779483000559872991473650143158629806255948361506137758114716451e-73,1.8872725737403478455347929877269867888268851417291798691785489489659334428856272e-72
-110,52167855768771.681926655888866298664916181792436005065785589615800328015492593734,321.96944790455143592388733840215035651068827717889659673093352339632871182642519,52167855768449.712478751337430374777577779642079494377508410719203597081969197406,162027347962.02451988765029819660073021503153490848847835692827844522464660083112,104335711537543.36385331177773259732983236358487201013157117923160065603098518747,1.7686873200833422592791248615015218321645568746365504276528544706905276012876651e-73,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-75,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,0.0,4.2448495682000214222698996676036523971949364991277210263668507296572662430903961e-73,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,88192777.637483018341896617332263877463623389135212526433908076999233910640254807,-2.2813053193652740437128749580179728043612227646421146629486258631923636165289565e-74,2.7959195576267472116079120866640748802266029261526983815706514204388171270517361e-73,1.0090468058861823514189793619200245973690495201622008396879119451212255383098233e-72
-100,51612836869892.960743645623502831441367514416394876293156099125013760377523211294,543.94963440681645005935352652600113536323948433105613937013357283705537157913542,51612836869349.011109238807052772087840988415259513053671768068874390243950374238,94885323208.604365736528480560399088713328304591440773037013409837066966445393982,103225673739785.92148729124700566288273502883278975258631219825002752075504642259,1.1319598848533390459386399113609739725853163997673922736978268612419376648241056e-72,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,4.2448495682000214222698996676036523971949364991277210263668507296572662430903961e-73,2.1224247841000107111349498338018261985974682495638605131834253648286331215451981e-73,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,80483720.128512253761224952732927124452796455768039508900095594387789259172548361,-1.4359121213682732357880089314959831092057804746249496107451464231885773400985229e-72,6.4055032519875146903603939858942048624232387981306463509852658996273113548606867e-73,1.4908139618342842612807594790934450585599299186600814628984648151174221724861472e-72
-90,51847648274978.481706387109900931969286804516330140610137443477876628961171965802,918.9729233533484840286260161698293161165183362007309145977177876819538117558462,51847648274059.508783033761416903343270634687014024091801242746962031243384283848,56419125044.278229949295154247259577770875058753039548664306957292923635201033347,103695296549956.9634127742198018639385736090326602812202748869557532579223439316,4.2448495682000214222698996676036523971949364991277210263668507296572662430903961e-73,9.6725087817057779804327140863364475196499204081686351512265478865888228195419183e-76,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,1.061212392050005355567474916900913099298734124781930256591712682414316560772599e-73,4.2448495682000214222698996676036523971949364991277210263668507296572662430903961e-73,2.1224247841000107111349498338018261985974682495638605131834253648286331215451981e-73,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,74346369.711156613287748917863818847515786231457623208708238606102108922468415686,3.8915996114903315367999152316852555881305379248222557659176322042037870749668088e-73,5.8142624664870597513615707381874916021665593247370477344252095984216468000592461e-73,1.6262180822305801072405008710435124282525568052586831171253421233386898705358872e-72
-80,52868313082510.737609448640232481481289099661647722352104327667660896524640815341,1464.9617650045574014589247590818890293852309984522360404047313471171088690452535,52868313081045.775844444082831022556530017772618337121105875431620491793293698232,36088527595.357594674926625885579196572154737533731217853162024249910251810334303,105736626165021.47521889728046496296257819932329544470420865533532179304928163068,7.0747492803333690371164994460060873286582274985462017106114178827621104051506602e-73,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,0.0,1.061212392050005355567474916900913099298734124781930256591712682414316560772599e-73,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,3.5373746401666845185582497230030436643291137492731008553057089413810552025753301e-73,0.0,70029600.769386244750565502860297015933324363007072071633272389724625918778143986,-6.9505890210090675595914215542000072649877365037433750918155897045176935982736357e-73,4.6424340263218398671425628710621102920760969040347214707070020836340040821096041e-73,1.4925288783672327100903755106927663432566075397210041914544588441013363762157615e-72
-70,54682837548532.592222314429864474719108423877044794471149296456477526005953622585,2078.0483150558124241665195275896401375353158320470029610856975704787705295717858,54682837546454.543907258617440308199580834236907259155317249453516440308383143815,26314516920.682816386875117107368411960778049905558191967971424800870818768783615,109365675097065.18444462885972894943821684775408958894229859291295505201190724517,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,1.061212392050005355567474916900913099298734124781930256591712682414316560772599e-73,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,67657137.863820081810195189897010393230777909491751895397700389046830479717990264,1.0563491734656094356747781184915221874641693517335045367530748992707456490030467e-72,4.1806034388667764664812904667377477048272259493253042570038857300197297651263552e-73,8.4463756098488985490336278007144501150879990474370552297309668263260550374863271e-73
-60,57311218295786.069162675205326228833716711247867359594100027944516909150667864807,2947.7116078131015695931594002240222417321958219668236530614689225880123447114934,57311218292838.357554862103756635674316487225625627398278061120863847681745276794,19442613769.908478495660734884251552024155020104852629270213051655343394800676163,114622436591572.13832535041065245766743342249573471918820005588903381830133572961,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,0.0,5.3060619602500267778373745845045654964936706239096512829585634120715828038629952e-74,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,2.1224247841000107111349498338018261985974682495638605131834253648286331215451981e-73,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,67196510.227846698707743474755662752567404079639086158878913206090823415900362466,-1.4717470142862533230066629426914389321023915269317686099365007222700752042533251e-73,1.795122444529133042018359265901390779274757004337517528858349553124856565187849e-73,4.9711078803270346241179395617410949895037784459915582212846131755961715362817723e-73
-50,60785631710451.286938059823272632261215156079176841740557038116802669334437662046,4181.3290191006604240511412435245614170523420070352054295000856485320421721918653,60785631706269.957918959162848581119971631517759789398550002911373169248789130004,14537395032.243920767029023906918715195896087141132797458824330944977678919767656,121571263420902.57387611964654526452243031215835368348111407623360533866887532409,1.9101823056900096400214548504216435787377214246074744618650828283457698093906783e-72,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-76,1.7686873200833422592791248615015218321645568746365504276528544706905276012876651e-73,8.8434366004167112963956243075076091608227843731827521382642723534526380064383253e-75,3.5373746401666845185582497230030436643291137492731008553057089413810552025753301e-74,7.7822242083667059408281493906066960615240502484008218816725596710383214456657263e-73,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,68476171.757988382059039754658699112828107467898646934716102075297210783644671321,-2.1057105662896875739162939254242049016418318784372633671985020242437774714117444e-72,1.0061177394792399475256514961811777663957281180391008304045928760784791420236103e-72,1.7835079226192643729092804875603405507350735515243724755934587965991172421367171e-72
-40,65150806664729.274537337703922130646051604274688260419795025899363841953987794509,5931.2153602924054796318091860811985287537333201118683771597504281752254609877432,65150806658798.059177045298442498836865523076159506686474914030986682203559619283,10984394041.884423756458524863239200849088034882962413728375245458949295107152572,130301613329458.54907467540784426129210320854937652083959005179872768390797558902,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,3.7999141642415556351699948196321758112910401603519638094104295268741803933914679e-76,3.5373746401666845185582497230030436643291137492731008553057089413810552025753301e-74,2.6530309801250133889186872922522827482468353119548256414792817060357914019314976e-74,7.0747492803333690371164994460060873286582274985462017106114178827621104051506602e-74,3.1836371761500160667024247507027392978962023743457907697751380472429496823177971e-73,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,71243915.41367504109171133214498148164986262843385347484478958282769020105867602,-1.6412529356286832947838740091232453807977709928322897256209022950382692464516095e-73,2.2791942724407023029368840931433154131626834400319079218524842776873397463311917e-73,6.1106452092124354745637839419134396438296984353835595507837549246427242605613676e-73
