voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_6 transport over barrier 2,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-183.89619299416984,-29835.01235870357,-433698540.9669586,-160305.68705581655,-189659.00632711846,-93266750.87788543,-18565.177603390548,-150,195003391967423.53,4707.9146526019149,195003391962715.62,41420332855.790268,6.4604895324223724e+18,6.672594827250578e-05,2.771615982055664e-05,0.0005698445893358439,0.00011825005640275776,0.0005935728549957275,5.1603183237602934e-05,1.2192913345643319e-11,10001533.909149006,0.12242953831946968,0.00082273974482724617,0.0016007343683219766,-150,-183.89619299416358,-183.89619299416984,-183.89619299415764,-29835.012316747423,-29835.01235870357,-29835.01238347337,-433698540.96698225,-433698540.9669586,-433698540.9669863,-160305.68699670103,-160305.68705581655,-160305.68756654562,-189659.00644536852,-189659.00632711846,-189659.0063532513,-93266750.8778996,-93266750.87788543,-93266750.87730603,-18565.177575722617,-18565.177603390548,-18565.1776273258
-140,-160.78903628497198,-24612.188242592572,-381899386.96615297,-131654.63095701687,-155480.48145804572,-79762104.36790171,-16737.081641987952,-140,185913478792644.19,6174.6059151543568,185913478786469.59,30109367520.339409,6.6073852191603884e+19,5.890114698559046e-05,3.5822391510009766e-05,0.0006298164662439376,0.00018437969265505672,0.0001736283302307129,8.467985389870591e-05,2.0892798602289986e-10,8988537.8906263839,0.11671002727712392,0.00060018178148569037,0.0016396359987727038,-140,-160.78903628496738,-160.78903628497198,-160.7890362851763,-24612.188268949307,-24612.188242592572,-24612.18821004816,-381899386.96615744,-381899386.96615297,-381899386.9661216,-131654.63089897562,-131654.63095701687,-131654.6315287921,-155480.48127366602,-155480.48145804572,-155480.4814243929,-79762104.36798288,-79762104.36790171,-79762104.36780925,-16737.081692954063,-16737.081641987952,-16737.08160827421
-130,-139.95243568289612,-20205.081719184225,-334735481.6776925,-106530.73263848544,-126863.71516463095,-67886027.5423811,-15002.653734498967,-130,177263815687237.87,8098.2262892952513,177263815679139.66,21889214916.302898,7.9040186746041041e+19,2.582672459539026e-05,5.7637691497802734e-05,0.000861878550495021,0.00020787795074284077,0.000190049409866333,4.135355993639678e-06,3.2380853554059286e-10,8063718.1950051058,0.11126187089835807,0.0011239092438285387,0.0023515122947519451,-130,-139.95243568290778,-139.95243568289612,-139.95243568321993,-20205.081695158413,-20205.081719184225,-20205.081720985138,-334735481.6777489,-334735481.6776925,-334735481.6776913,-106530.73271520645,-106530.73263848544,-106530.73350036399,-126863.71496177185,-126863.71516463095,-126863.7151696498,-67886027.5423652,-67886027.5423811,-67886027.54219104,-15002.653738634323,-15002.653734498967,-15002.653735822998
-120,-121.26315844348937,-16519.14386087297,-292042471.2912316,-84797.03173463719,-103083.70351001198,-57492083.70768869,-13366.930481378848,-120,169037895025008.37,10621.126260329653,169037895014387.25,15915251441.494667,7.5569785720027668e+18,3.25081346090883e-05,5.602836608886719e-05,0.00019312501535750926,0.00018267749692313373,0.00032469630241394043,3.605187521316111e-05,2.3298696305573685e-10,7222339.3810585467,0.10607517626057636,0.00077343107748697971,0.0020455451932737123,-120,-121.26315844353383,-121.26315844348937,-121.26315844372236,-16519.143871963024,-16519.14386087297,-16519.14383945489,-292042471.2912666,-292042471.2912316,-292042471.2912106,-84797.03181831566,-84797.03173463719,-84797.0319277622,-103083.70332733449,-103083.70351001198,-103083.70349304285,-57492083.7077256,-57492083.70768869,-57492083.708013386,-13366.930498696689,-13366.930481378848,-13366.930462644814
-110,-104.58606835301887,-13463.771831351305,-253615302.0530318,-66308.035946272,-83466.21679412381,-48436192.65576096,-11832.450781456642,-110,161221177856779.78,13930.003806757206,161221177842849.78,11573663589.278715,4.5162997075457188e+19,7.590033419546671e-06,5.97536563873291e-05,0.0003927575162379071,0.00019987201085314155,0.0003850683569908142,8.031593097257428e-06,4.1026737562788185e-11,6460400.7997027319,0.10113814271879093,0.00061080199650178594,0.0016631945546277116,-110,-104.58606835305969,-104.58606835301887,-104.58606835301866,-13463.771828322206,-13463.771831351305,-13463.771823761272,-253615302.05308592,-253615302.0530318,-253615302.05302617,-66308.03608686673,-66308.035946272,-66308.03633902951,-83466.2165942518,-83466.21679412381,-83466.21679088357,-48436192.65573952,-48436192.65576096,-48436192.65537589,-11832.45077342505,-11832.450781456642,-11832.450779242892
-100,-89.77698935746662,-10954.244878002348,-219214533.43994582,-50887.875329517294,-67395.33223986579,-40578399.05726652,-10399.133882919841,-100,153801347830462.41,18269.720300853263,153801347812192.69,8418374517.932785,2.3504277516259999e+18,0.00012237233750056475,5.799531936645508e-05,0.000132986024254933,0.0002510438207536936,0.0001528039574623108,0.0001376759319100529,1.6149215298355557e-10,5774658.7878173804,0.096441474805255681,0.00072299599666696178,0.0021454516288142433,-100,-89.77698935742912,-89.77698935746662,-89.77698935759061,-10954.244815289683,-10954.244878002348,-10954.24493766202,-219214533.43996143,-219214533.43994582,-219214533.4400038,-50887.875311311,-50887.875329517294,-50887.875444297024,-67395.33249090961,-67395.33223986579,-67395.33229681244,-40578399.057159014,-40578399.05726652,-40578399.05731182,-10399.133806406899,-10399.133882919841,-10399.13394408283
-90,-76.68590158272166,-8913.147377927216,-188573848.51692405,-38311.260089633055,-54315.70335242087,-33784533.452928714,-9064.213080991984,-90,146768653496197.28,23961.420578327296,146768653472235.87,6125206684.4879417,5.9970970183724288e+18,4.6439978177659214e-05,6.80088996887207e-05,0.00020133694488322362,3.1578310881741345e-05,0.00037585198879241943,4.2022093111881986e-05,2.894466888392344e-10,5162696.0951333018,0.091977535416418149,0.00055239286608567656,0.0013485263751680243,-90,-76.68590158271918,-76.68590158272166,-76.68590158300863,-8913.147355143738,-8913.147377927216,-8913.147401583716,-188573848.516881,-188573848.51692405,-188573848.516949,-38311.26013924174,-38311.260089633055,-38311.26029097,-54315.70338399918,-54315.70335242087,-54315.70338359475,-33784533.452906474,-33784533.452928714,-33784533.45328233,-9064.213060697944,-9064.213080991984,-9064.213102720038
-80,-65.16021555808997,-7271.23864160023,-161408234.3774493,-28295.187871800415,-43728.99515691615,-27927580.612205397,-7822.2008963950375,-80,140116363905723.42,31426.298086494073,140116363874297.12,4458570446.9576244,2.7886698935537664e+19,8.620991138741374e-06,2.2113323211669922e-05,0.00022934635853744112,6.111490074545145e-05,0.0003203190863132477,1.4970149095461238e-05,2.4351720639970154e-10,4623065.7768991729,0.087738986572896249,0.00071245521719851131,0.0016644829394829586,-80,-65.1602155580806,-65.16021555808997,-65.16021555832411,-7271.238644516954,-7271.23864160023,-7271.238635895963,-161408234.37746453,-161408234.3774493,-161408234.37744242,-28295.187844281958,-28295.187871800415,-28295.188073628316,-43728.99521234457,-43728.99515691615,-43728.99515122967,-27927580.61218132,-27927580.612205397,-27927580.61250164,-7822.200903824484,-7822.2008963950375,-7822.200888854335
-70,-55.04786042149687,-5967.740839540961,-137422367.73671415,-20506.009532747586,-35183.481434671296,-22888511.18436404,-6664.853049521905,-70,133841369663553.31,41216.763763766983,133841369622336.55,3247255665.9387989,1.0588010501089208e+19,2.60861124843359e-05,6.753206253051758e-05,0.000727171624021139,0.00011421352974139154,0.00041529908776283264,4.678543882619124e-05,5.454623419609561e-10,4155549.4029793297,0.083720068951075644,0.0014950560402151004,0.0029861362382310741,-70,-55.04786042149017,-55.04786042149687,-55.04786042203563,-5967.740852058894,-5967.740839540961,-5967.740825972782,-137422367.73664662,-137422367.73671415,-137422367.73670194,-20506.009539544208,-20506.009532747586,-20506.01025991921,-35183.481320457766,-35183.481434671296,-35183.481421415694,-22888511.184410967,-22888511.18436404,-22888511.18477934,-6664.853083259293,-6664.853049521905,-6664.853036473854
-60,-46.199849224630064,-4949.974799675258,-116318767.94396016,-14579.819065311778,-28254.891218320015,-18556170.21613692,-5581.079469155013,-60,127944970934233.8,54057.32518932192,127944970880176.47,2366838730.6648884,1.2170872759006206e+19,0.000122921570437029,0.00013111531734466553,0.0009492475219303742,0.0001374704297631979,0.00037066638469696045,0.0002774314234557096,3.793871883317479e-10,3761586.9814080186,0.079916235495447949,0.0016840557005550303,0.0041683816945966012,-60,-46.19984922471023,-46.199849224630064,-46.19984922500945,-4949.974739635814,-4949.974799675258,-4949.974862557385,-116318767.94409128,-116318767.94396016,-116318767.94402237,-14579.819154614604,-14579.819065311778,-14579.8200145593,-28254.89114530594,-28254.891218320015,-28254.89128277637,-18556170.21624317,-18556170.21613692,-18556170.215872504,-5581.079253715023,-5581.079469155013,-5581.079531146446
