voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_6 transport over barrier 2,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-339.8898585810377,-58117369.61267541,-362500.4093662938,-196944765.9334855,-128582394.23111545,-278014481.78519726,-126096122.71177602,-150,62800409290076.242,39.521967586921825,62800409290036.719,1589000070706.4358,1.8258341024788688e+17,0.002090267837047577,0.004301084962207824,0.0027801990509033203,0.0023983269929885864,0.002746403217315674,0.002324894070625305,2.1876758182770573e-09,68099762.67998524,0.040679181954417103,0.0065211344977749554,0.025157709578607523,-150,-339.88985858088785,-339.8898585810377,-339.88985857885,-58117369.61457622,-58117369.61267541,-58117369.61248595,-362500.4090571028,-362500.4093662938,-362500.40506520885,-196944765.93407607,-196944765.9334855,-196944765.93129587,-128582394.23224437,-128582394.23111545,-128582394.22984605,-278014481.78414524,-278014481.78519726,-278014481.78689164,-126096122.70966618,-126096122.71177602,-126096122.71199107
-140,-297.77373450964257,-50853033.47780659,-322227.2093769518,-173392234.174332,-106744366.72705303,-245579881.72719657,-115057725.95916745,-140,58796445443625.852,66.77018568021802,58796445443559.078,880579331098.75195,42310697655557808.0,0.0007301047444343567,0.001740354869980365,0.0008485615253448486,0.0010293275117874146,0.0041158199310302734,0.0006118118762969971,2.4701307665964123e-09,60053402.191156514,0.037231690407164328,0.0052112320528727813,0.022663524610813113,-140,-297.7737345089281,-297.77373450964257,-297.77373451139823,-50853033.47743197,-50853033.47780659,-50853033.47816207,-322227.21020761534,-322227.2093769518,-322227.21111730667,-173392234.17518055,-173392234.174332,-173392234.1744527,-106744366.72630614,-106744366.72705303,-106744366.72733547,-245579881.7247715,-245579881.72719657,-245579881.72888732,-115057725.95977926,-115057725.95916745,-115057725.9595882
-130,-258.6227472248353,-44072332.72376592,-281896.0602632563,-150958336.7020607,-87594706.00091402,-215047458.8867454,-104468286.39438236,-130,55724455942112.656,112.80454815326733,55724455941999.852,493991216261.95374,95255704882475984.0,0.0003681778907775879,0.0021416263189166784,0.0012723207473754883,0.0019861310720443726,0.001454085111618042,0.002035364508628845,6.293134902080055e-10,52776831.378299974,0.034439067074366649,0.0041930276225453072,0.017887178415399774,-130,-258.62274722493004,-258.6227472248353,-258.6227472243007,-44072332.72358529,-44072332.72376592,-44072332.72339774,-281896.0587503073,-281896.0602632563,-281896.05812163,-150958336.70078838,-150958336.7020607,-150958336.7009167,-87594706.00104535,-87594706.00091402,-87594706.00290015,-215047458.88790813,-215047458.8867454,-215047458.88645405,-104468286.3962489,-104468286.39438236,-104468286.39421354
-120,-222.24487919734585,-37764034.27161077,-241371.141904319,-129571316.5246394,-70885718.69673638,-186332891.23246783,-94339909.29915862,-120,53528841655939.328,190.5770660127547,53528841655748.75,280877666845.58368,81191932515280448.0,0.0018553435802459717,0.0012237981136422604,0.003282010555267334,0.0022557228803634644,0.0017562508583068848,0.0002627521753311157,4.5068304643791635e-10,46312834.405186102,0.032292674568688812,0.0040740716600500635,0.018578503524210532,-120,-222.24487919744453,-222.24487919734585,-222.24487919699385,-37764034.272498414,-37764034.27161077,-37764034.27064307,-241371.14268214,-241371.141904319,-241371.1431281171,-129571316.52135739,-129571316.5246394,-129571316.52415523,-70885718.69782823,-70885718.69673638,-70885718.69557251,-186332891.23422408,-186332891.23246783,-186332891.2330589,-94339909.29889587,-94339909.29915862,-94339909.29890555
-110,-188.49489911579326,-31919986.799713317,-200747.35450920108,-109203880.39793167,-56413516.08809108,-159358946.24996465,-84685915.91504028,-110,52167855768771.687,321.96944790455143,52167855768449.719,162027347962.02454,6.782387484247392e+17,0.0005208700895309448,0.0009422723669558764,0.0009858161211013794,0.0009140819311141968,0.001713097095489502,0.0016161203384399414,1.2393854831316276e-09,40722408.937922359,0.030791060421111086,0.0052076829460618338,0.020201492093292472,-110,-188.4948991148602,-188.49489911579326,-188.4948991160996,-31919986.800205424,-31919986.799713317,-31919986.799684554,-200747.35400748323,-200747.35450920108,-200747.3549497556,-109203880.3982512,-109203880.39793167,-109203880.39891748,-56413516.08845703,-56413516.08809108,-56413516.089005165,-159358946.2484191,-159358946.24996465,-159358946.24825156,-84685915.91367386,-84685915.91504028,-84685915.91528998
-100,-157.27235670683683,-26533401.70623126,-160561.9345084171,-89897550.78797896,-44001605.70159011,-134049881.70289358,-75511716.46187434,-100,51612836869892.969,543.94963440681636,51612836869349.016,94885323208.604401,64709863981639832.0,0.0008574873208999634,0.00254043799941428,0.0010443627834320068,0.0008972808718681335,0.0013315081596374512,0.0014288723468780518,1.1777103736676509e-09,36075326.53932561,0.029928160795384108,0.0069907288732200257,0.027247956380151095,-100,-157.27235670801454,-157.27235670683683,-157.27235670713014,-26533401.705775306,-26533401.70623126,-26533401.706632793,-160561.93371895936,-160561.9345084171,-160561.9319679791,-89897550.78902332,-89897550.78797896,-89897550.78850272,-44001605.702487394,-44001605.70159011,-44001605.701673746,-134049881.70312816,-134049881.70289358,-134049881.7042251,-75511716.46330321,-75511716.46187434,-75511716.4622211
-90,-128.52044109720055,-21596902.809728887,-122003.89712090406,-71789769.53805396,-33484385.245696995,-110329309.18190964,-66799320.96300861,-90,51847648274978.484,918.97292335334851,51847648274059.508,56419125044.278229,2.3082067457672458e+17,0.0009737163782119751,0.002120915858540684,0.0007121860980987549,0.0021147094666957855,0.001098722219467163,0.0008299276232719421,1.5826344679226168e-09,32433881.367577855,0.029718544561508794,0.0062923836059052291,0.027070523422967341,-90,-128.520441097289,-128.52044109720055,-128.52044109570636,-21596902.810285404,-21596902.809728887,-21596902.809311688,-122003.89764054916,-122003.89712090406,-122003.8955196333,-71789769.53843294,-71789769.53805396,-71789769.53772075,-33484385.244873196,-33484385.245696995,-33484385.243582286,-110329309.18211786,-110329309.18190964,-110329309.18300836,-66799320.96284164,-66799320.96300861,-66799320.962178685
-80,-102.23633289480058,-17103651.60989175,-86918.44889309551,-55135354.68514766,-24699351.455492478,-88139263.70052826,-58489979.18291208,-80,52868313082510.75,1464.9617650045575,52868313081045.789,36088527595.357597,36999249860550936.0,0.0012241750955581665,0.0015853004297241569,0.0006065964698791504,0.001518692821264267,0.0013787150382995605,0.002093568444252014,2.8317970190983033e-10,29832051.997109808,0.030144899139739629,0.005267816946183489,0.020167381389626371,-80,-102.23633289508376,-102.23633289480058,-102.23633289490274,-17103651.610441327,-17103651.60989175,-17103651.609217152,-86918.44922252485,-86918.44889309551,-86918.44763722442,-55135354.684936024,-55135354.68514766,-55135354.68554262,-24699351.453973785,-24699351.455492478,-24699351.455460235,-88139263.70151599,-88139263.70052826,-88139263.70190698,-58489979.18430559,-58489979.18291208,-58489979.182212025
-70,-78.50830262016244,-13056434.282278776,-57365.46092521104,-40304962.56703062,-17494650.328297257,-67511444.2147256,-50479987.22649574,-70,54682837548532.594,2078.0483150558125,54682837546454.547,26314516920.682816,41101455499080976.0,0.0003030151128768921,0.0005833326576976106,0.0017817094922065735,0.004086364060640335,0.0010596364736557007,0.0009344816207885742,2.0302621805967647e-09,28256521.317103438,0.031202446089246865,0.0051168978438524129,0.016388829113083148,-70,-78.50830261972068,-78.50830262016244,-78.50830262175094,-13056434.282310247,-13056434.282278776,-13056434.282581791,-57365.46047079509,-57365.46092521104,-57365.46105412775,-40304962.56881233,-40304962.56703062,-40304962.56794952,-17494650.325817317,-17494650.328297257,-17494650.32990368,-67511444.21417414,-67511444.2147256,-67511444.21523377,-50479987.227430224,-50479987.22649574,-50479987.22662299
-60,-57.579247412989844,-9486025.021713324,-34787.9009308129,-27731962.38948929,-11747894.352908,-48706743.05311719,-42652809.922998995,-60,57311218295786.062,2947.7116078131016,57311218292838.352,19442613769.908474,1.3612072611883978e+17,0.0003627091646194458,0.0002918440295616165,0.002827223390340805,0.00465802475810051,0.0021815747022628784,0.001325063407421112,2.2738788629794726e-09,27637536.308137029,0.032880300646475027,0.0048922881932673351,0.017459479536071854,-60,-57.579247414281156,-57.579247412989844,-57.57924741200728,-9486025.021858886,-9486025.021713324,-9486025.021496177,-34787.90122265693,-34787.9009308129,-34787.90102333002,-27731962.391200244,-27731962.38948929,-27731962.38837302,-11747894.355670601,-11747894.352908,-11747894.351012576,-48706743.05197079,-48706743.05311719,-48706743.05415236,-42652809.92167393,-42652809.922998995,-42652809.922913134
