voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_6 transport over barrier 2,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-2.003614026612592e-07,-0.03337184812456108,-1.0025039083175937e-07,-2.7722752645910532e-08,-0.6025508917698452,-0.012221544340776177,3.4212123175769043e-09,-150,9549419818775.627,6.8509300867020845e-10,9549419818775.627,1.3938866253082065e+22,2.6537141917829595e+19,1.5930776418177084e-07,1.8177541791848987e-07,8.08444953453017e-08,6.546566244658436e-08,3.5957724889637555e-08,6.473492752543504e-08,1.631025030657836e-14,-960928.54796178627,8.4284693002700806e-08,1.6342766170934106e-07,4.5303293581697861e-07,-150,-2.0036139635532866e-07,-2.003614026612592e-07,-2.0036141266557897e-07,-0.03337193187326193,-0.03337184812456108,-0.03337177256549775,4.3276680911812794e-09,-1.0025039083175937e-07,-1.774477498273086e-07,5.312173584348656e-08,-2.7722752645910532e-08,-2.7722759501815143e-08,-0.6025509572355077,-0.6025508917698452,-0.6025509477689184,-0.012221580298501067,-0.012221544340776177,-0.012221545425760918,3.421215536740987e-09,3.4212123175769043e-09,6.815613984301194e-08
-140,-1.1918781963396769e-07,-0.023046487860923965,-7.996522796403466e-08,-1.9898245725816523e-08,-0.35572214272181185,-0.009502936177476112,4.474439822429661e-09,-140,8408333456063.2754,7.3242035757918644e-10,8408333456063.2754,1.1480201729857297e+22,8.9627369527752991e+18,6.886773687084236e-08,2.33223313686855e-08,2.9693386422199573e-08,1.9029130271519534e-08,8.75057709626148e-09,4.123955754287458e-08,8.327653998827848e-15,-1008820.0208459063,-8.8708475232124329e-08,1.3337749301405305e-07,4.1253402283076952e-07,-140,-1.1918781714644914e-07,-1.1918781963396769e-07,-1.1918781130631369e-07,-0.023046466325467918,-0.023046487860923965,-0.02304653519320479,-6.787200358339947e-08,-7.996522796403466e-08,-5.664289659534916e-08,-4.9591632148016096e-08,-1.9898245725816523e-08,-1.9898250803918508e-08,-0.35572213894920424,-0.35572214272181185,-0.3557221579783345,-0.009502944223640952,-0.009502936177476112,-0.009502935473063856,4.474446169385489e-09,4.474439822429661e-09,4.571399736530424e-08
-130,-7.09463006767867e-08,-0.01616014971683635,1.680894181782166e-08,-1.427935573325458e-08,-0.2096373962100973,-0.007425892128850883,5.850734709254044e-09,-130,7415753176990.8701,7.8301715738958261e-10,7415753176990.8701,9.4707416140323897e+21,1.1794067182487392e+19,2.4004707579322604e-08,4.83003806078206e-08,3.289860529063602e-08,4.797556024671579e-08,3.24444818060321e-09,7.445020107870005e-09,8.689651118005518e-15,-1058089.1217599863,-3.5844277590513229e-07,8.6019953380458891e-08,2.2690814410652337e-07,-130,-7.094629364461033e-08,-7.09463006767867e-08,-7.094630233426145e-08,-0.016160159844730515,-0.01616014971683635,-0.016160135840022936,1.2302806420645946e-08,1.680894181782166e-08,-3.149143878999894e-08,-4.7177954251576004e-08,-1.427935573325458e-08,-1.4279348960939981e-08,-0.20963734823453706,-0.2096373962100973,-0.2096373658440598,-0.0074258921449654736,-0.007425892128850883,-0.007425895373299064,5.8507295045264295e-09,5.850734709254044e-09,1.3295749612396435e-08
-120,-4.229667229440775e-08,-0.011438469248861759,-6.570526732568138e-08,-1.0245378534658026e-08,-0.12339290509449102,-0.005799765829855951,7.64904819641782e-09,-120,6554148253178.8232,8.3710926713308182e-10,6554148253178.8232,7.8295014886471914e+21,2.8751763674823664e+19,1.3664469754141872e-07,5.22340326158836e-08,5.092547844461672e-08,1.0142230166820809e-07,2.5066339629821466e-08,6.8676268243642054e-09,1.1441167138285699e-14,-1107230.8761100858,2.4843029677867889e-07,1.5411667867698269e-07,4.3520703153482329e-07,-120,-4.2296671026367225e-08,-4.229667229440775e-08,-4.229666085324061e-08,-0.011438407418609131,-0.011438469248861759,-0.011438544063306673,-1.3471234709797785e-08,-6.570526732568138e-08,-4.5948142179952356e-08,-6.117081306072913e-08,-1.0245378534658026e-08,-1.0245334616112415e-08,-0.12339294857520144,-0.12339290509449102,-0.12339284715289978,-0.0057997863259515725,-0.005799765829855951,-0.005799761259611943,7.649044329847511e-09,7.64904819641782e-09,7.814213720536145e-10
-110,-2.52765677847771e-08,-0.008141763106930338,-2.8116381490334434e-08,-7.3499136345729495e-09,-0.0725640980457169,-0.004511319218459547,9.998573181788213e-09,-110,5808301213347.1387,8.9493814855379086e-10,5808301213347.1387,6.4901705472420442e+21,5.8677876872133253e+18,4.757264431345942e-09,3.7679121079348874e-08,1.2238533907053663e-08,2.210242655564798e-08,5.819192155399888e-08,4.029794169379669e-09,6.873933775894549e-15,-1154934.1833774992,5.5530108511447906e-07,8.0771137930823627e-08,2.7767056037903305e-07,-110,-2.5276560910843325e-08,-2.52765677847771e-08,-2.5276567743008642e-08,-0.008141758349665906,-0.008141763106930338,-0.008141759798081237,9.562739589014443e-09,-2.8116381490334434e-08,-6.2404317269226794e-09,4.888620272480715e-09,-7.3499136345729495e-09,-7.349887033835891e-09,-0.07256409367255401,-0.0725640980457169,-0.07256411577498056,-0.004511377410381101,-0.004511319218459547,-0.004511322500397952,9.998576082547855e-09,9.998573181788213e-09,5.968781913168186e-09
-100,-1.5153041796918127e-08,-0.0058140203167298165,-2.7339513667561197e-08,-5.272044661718015e-09,-0.04264334545410165,-0.0034875308460385513,1.3068081354422093e-08,-100,5165039075779.6904,9.5676194396920866e-10,5165039075779.6904,5.3984579009822285e+21,7.0286114756805274e+18,8.210327243768356e-08,5.397693261633496e-08,1.383389753241545e-08,2.2932048156232288e-08,8.246782525096752e-09,1.0834617107540781e-08,1.3121355377335383e-14,-1200235.6780918241,1.0188668966293335e-06,9.1373375941475166e-08,2.7627623906638621e-07,-100,-1.5153036818338437e-08,-1.5153041796918127e-08,-1.5153049939693815e-08,-0.0058140556793659925,-0.0058140203167298165,-0.005813973576093555,-2.1973764226517534e-08,-2.7339513667561197e-08,-7.59506968428525e-08,8.561822882613424e-09,-5.272044661718015e-09,-5.2720746498020265e-09,-0.042643322522053495,-0.04264334545410165,-0.04264333692162836,-0.003487534835585393,-0.0034875308460385513,-0.003487526588802868,1.3068079731727092e-08,1.3068081354422093e-08,2.2334642468813115e-09
-90,-9.119088838547334e-09,-0.0041593733773033085,-3.1655317328379414e-08,-3.781167579526053e-09,-0.025043638749663765,-0.0026764674891345745,1.707788702739281e-08,-90,4613000690100.7021,1.0228566285916005e-09,4613000690100.7021,4.509919143264946e+21,3.5186430074245218e+19,2.5572608842484856e-07,2.5597654176455173e-07,1.5483048841545363e-07,1.0996137689289753e-07,4.36814257837731e-08,5.320365043729874e-10,2.394504052633082e-14,-1242656.5027096064,6.4214691519737244e-07,2.7210205566483055e-07,6.0620059407394751e-07,-90,-9.119088991110716e-09,-9.119088838547334e-09,-9.11911278358786e-09,-0.004159484145930037,-0.0041593733773033085,-0.004159228419841612,8.667381946919274e-09,-3.1655317328379414e-08,-2.4730915981763246e-07,1.510493208359276e-07,-3.781167579526053e-09,-3.781128942060225e-09,-0.025043682107934728,-0.025043638749663765,-0.025043572146557835,-0.0026765064321807586,-0.0026764674891345745,-0.002676462750754975,1.7077885600058957e-08,1.707788702739281e-08,1.6545850523019823e-08
-80,-5.512299520417459e-09,-0.002978678317573345,3.0251408817132123e-08,-2.7116146111229977e-09,-0.014696018496352369,-0.002038248039272073,2.2315948040916214e-08,-80,4142436079206.5649,1.0935172424536211e-09,4142436079206.5649,3.7881762796092869e+21,1.0941587246193437e+19,1.3407140234253032e-07,4.206313838153713e-08,8.005796779193576e-08,4.274920738407684e-08,1.739269580615377e-08,1.0117285335844526e-08,1.1383010340027877e-14,-1282289.3680006836,-2.8684735298156738e-07,1.1803788228578081e-07,3.1390587676973416e-07,-80,-5.512301512028427e-09,-5.512299520417459e-09,-5.512290129018087e-09,-0.002978609387355391,-0.002978678317573345,-0.0029787434587577335,-6.020637397768758e-09,3.0251408817132123e-08,3.604250098376838e-08,-8.27695759153535e-08,-2.7116146111229977e-09,-2.7116081234177467e-09,-0.014695991572807543,-0.014696018496352369,-0.014695975747144985,-0.0020382306465762667,-0.002038248039272073,-0.0020382415902965956,2.2315958943035095e-08,2.2315948040916214e-08,3.243323337676074e-08
-70,-3.347971587935802e-09,-0.0021342593248291786,3.573684256058568e-08,-1.944428525651744e-09,-0.008612169195628707,-0.001540229179615643,2.9157830180046565e-08,-70,3745034237375.5645,1.1690592074373846e-09,3745034237375.5645,3.2034598534874892e+21,1.1665682658084936e+20,1.3680594285712944e-07,1.0535222119201544e-07,1.9967997449631445e-08,2.463850210659979e-09,2.2217525191782148e-08,8.358063388525157e-10,1.6562080640632312e-14,-1319814.6220599387,-6.6868960857391357e-07,8.28820384414483e-08,1.9214456783366353e-07,-70,-3.347968301547947e-09,-3.347971587935802e-09,-3.347984863628588e-09,-0.0021343210319173522,-0.0021342593248291786,-0.002134184225974495,5.8218618393505134e-08,3.573684256058568e-08,-4.713360279851031e-08,1.802356194152699e-08,-1.944428525651744e-09,-1.9444355081044573e-09,-0.008612171659478918,-0.008612169195628707,-0.008612170055982915,-0.0015402069620904513,-0.001540229179615643,-0.0015402213579699374,2.9157831435716165e-08,2.9157830180046565e-08,2.999363651889908e-08
-60,-2.0428027075797993e-09,-0.0015296430542413256,2.9646116347211772e-08,-1.3941899309802436e-09,-0.005033420949346011,-0.0011552265845655677,3.809444780351714e-08,-60,3413776343164.6602,1.249819735286059e-09,3413776343164.6602,2.7314149767232744e+21,2.4471480214184321e+19,2.574583089719716e-07,2.137551823027748e-07,5.099122645534361e-08,2.4002034480601064e-08,1.1661737916264167e-08,3.922233537147371e-09,3.089129721367404e-14,-1356447.0061478443,-2.0861625671386719e-07,1.8625251317240125e-07,4.2940829185172659e-07,-60,-2.042789238005966e-09,-2.0428027075797993e-09,-2.0428201293031795e-09,-0.0015297874488169327,-0.0015296430542413256,-0.0015295299905079608,1.067311209118158e-07,2.9646116347211772e-08,-1.0702406139095899e-07,4.959702699230961e-08,-1.3941899309802436e-09,-1.3941994630340001e-09,-0.005033412962802686,-0.005033420949346011,-0.00503339694731153,-0.001155219244537875,-0.0011552265845655677,-0.0011552309062757913,3.8094433802680746e-08,3.809444780351714e-08,4.201666733982812e-08
