"{'distance': [0.366, 0.628, 0.878, 0.91, 0.911], 'solute_6': [10.92, -10.96, 11.86, -3.32, 6.54], 'solute_5': [12.86, -6.29, 7.9, -10.28, 7.56], 'solute_4': [11.45, -13.05, 7.02, -13.49, 12.79], 'solute_3': [15.57, -3.19, 12.14, -0.84, 11.12], 'solute_2': [12.26, -10.2, 6.84, -10.53, 7.58], 'solute_1': [6.16, -6.31, 1.29, -4.08, 14.27]}","{'solute_5e': '135.0 uM', 'solute_6e': '91.0 uM', 'solute_6i': '21.0 uM', 'solute_5i': '90.0 mM', 'solute_4i': '134.0 uM', 'solute_3i': '106.0 uM', 'solute_1e': '73.0 mM', 'solute_2i': '44.0 uM', 'solute_3e': '90.0 uM', 'solute_1i': '104.0 uM', 'solute_2e': '18.0 uM', 'solute_4e': '111.0 mM'}"
voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1
-150,-0.039449416378964201413232051542929798091845058770237379175392616474395778691727636,-8.7361568891134730341209773503058199560704409358849616796591024917398948442750765,-1.6567809220965507340149692859180626941076516712666480709878456547814965154354105,-122766.03786619670785137100862777504849254181739327412885113005525222565057619614,-0.058846541576735146679610197866423501759956346112282155236389133559488704110437048,-0.11998438850958852211531550473011872625903193156063819768641296580209979593830603,-697.93928482588076004089937716148852809241767581332546886363478833233051176612412
-140,-0.034957387497717777361640998472421445583857002962500740908862907755301330707017176,-4.8123731575554440241840889803984921084195217849248880512618283970756654882640714,-1.7756502292614417201119025867960118417416212861873199129117769014660520262483498,-108637.24058904103371202231508861591098918400641848639011693440567733500723794776,-0.065036876197276759586524024472379372994830044679913523896223371136777721272856148,-0.12368277841554678368200031256727600349875099241178757283785164259894501247867275,-922.99724406779037932382975477022720016501361419637756529434300104269716932820795
-130,-0.030676519161795721625687912440488980556209501533778395974727143082850423530026142,-2.6746062310199478297484750897179118328566063258618925864203740017033138254855783,-2.047396826493961561219045479635793951718949109970970062662754528620895866556724,-95154.957196877456989337598805875433777453478074502887383861587619285033327279482,-0.075736361873450208145278820688170045081347305848981104707657917015084606441006841,-0.13175410116111734013319559140076896418570863916052662578337719188976822323745233,-1169.2420299576044672815784956042328694185334958484219550370085343201056884476283
-120,-0.026671101420871597754176763687941134466011686878037962105791083919709319077899501,-1.542631675096883472817902234451945258327046814041343124476454781015364261992826,-2.4579597533458096876280643593799776187500794809564127003511636165909744432635751,-82537.821133512161755768922021131334014152033313487013425374812378755807614647255,-0.089909612576217318872881085977321200665590426423099269544983191196742347843030682,-0.14612237016244853902452968894394008931584109963006737925050009402077643954854227,-1402.3066439267165567536556136466485812247626874020210771449910007489451233161415
-110,-0.022985436716807445547147334025667046328301909464251133967231733024906659309576317,-0.94584710598669594873730106525456909264004390908005757333125339325874513448604311,-2.9349357294484489828896424618834985142811365766404279226469887504380151787944285,-70944.030190387261943237315597134863538130605833850902864865540745021957991766871,-0.10552218412397385484980149171110054485937097049158776208892224635880629729972404,-0.16876418464691324449128949216424357762356611786798775236434830172440337437740691,-1583.4281876199800564265244572742978607662070901077517766303743591967587226644297
-100,-0.019645127205176652603644538462901540835669499964247177253444009466822442848480245,-0.62416575436996361129444911047340041043370683904454646397944032715171664656944277,-3.2401541327886961617960706250484145235624233188937383622462571991138758056263613,-60467.853465967507427666525251645056927344352985355873467667214002023564980711332,-0.11956408249200866585286297227498644242005124474078849674431194795504728991423061,-0.20131561305028823863739956745926726624031591536705048197744099158344306634360621,-1684.8830680123438597142027501375675255837731874882656118372952436283993804630633
-90,-0.016659938967077192620899079243180482225486644825928903206750933693246004942643022,-0.44188988533834575693974798526596744188467795545994868418050163893524103320437738,-2.715893710989089374731892339779194256689546921681632335727027988765159165077941,-51143.767988934579742237339401126993921158421233871232217546667625876575617915315,-0.12879889027437569462944792133568581186221964729236614506886110947323305844300973,-0.24444642906480869757512699455850241086024505295785030782279377430159239268436887,-1700.2716733827135513402394232854506531605170118537118313098074739703163386635058
-80,-0.014026297733857594499083201446324506131164275805030702869691954418568782502741095,-0.3307547958790033638543114678785135147511339664938081949845810771118196110984448,0.26162770978399903742206635280157369504620284192846758213785203802527919271896404,-42955.827564104859479541608021311904708715495174156725762983605314233924384283304,-0.13104385902160121745934724150531507441775820212867223849349257039101666573469864,-0.29692923769411711459181988818257367967246928942330170686443959037872728025699487,-1642.5647907846708660324960303584788299926138519560075305046740366213907399418123
-70,-0.011729131807609151381191398741405459924720579838964377974188786628810505362158259,-0.25708310040337523251719594589967585574378949026994392505131541166885345602888763,9.335048687295107947505919322418212360423974199355811651297674869250543329905333,-35849.484521711359749112284675657116707635898290355559777340557993958502543445025,-0.12605737183648545014219109956874550174507486370463605032248721673693403693834779,-0.35425680235156002837434045106520973070573285802590379326860571044053043958038587,-1534.1348708189718580791617861558715079593524854568115536083064702384360355765903
-60,-0.0097436011193054809760640546949356970752072450915386321198255875732362851551512278,-0.20430446784603767589368484852634214905773113506767749465675406883143920954520755,31.977108433008962626124327103258602814467710102529558641790828204629774577066977,-29743.562861705505217637558438038241503098981785019009557574845733472066246733359,-0.11529160816860765528606658418094548780370782937506957560761093214629337239692879,-0.40649763120234537599462770191685872393936160540110295676900466697099476174408314,-1397.262949149188266536783533389615452635824322483630245364114698837246673553278
-50,-0.0080368016650641694088541803885380781728602946025170464292512516057026263335743961,-0.16410759986498178520794838328092361699846627761309048472470841623691039395759186,82.39212264040208858556418137266567844566717323611047541577820050318867703489711,-24540.928908564717230217681864007402637082437085119856746270117953094680580932019,-0.10082664785267429942318504315400992517783681519430360503346697466455378416406133,-0.43480385821016460364313640562764589266594691104823711466509075402311108297978628,-1249.2630358487218368916212326520541126563545383427086759536031108122990157092404
-40,-0.0065688867621093622295697920425771898130723239531629437149110593985543793628973523,-0.13209745987554054610790686350042200937828135722413723146048778315077231734157249,186.2123173463464681217074306552660367080090236983265496092485457399211344239638,-20137.149886088034133869775604605754019105494945673112307429681613056405413975001,-0.084340072442146574519431089029569215467336594203703575174503935258466789772267821,-0.4055903540339876840979000913104362212553591369491336627764979597605184555532347,-1101.5733016507802850822764742952237989041262060703784808376493823651443268943475
-30,-0.0052927268740410228914508418263810089558288908023256609682702311601214362263889635,-0.10569115021412342177609455860790347587084134324006689767552873556032071663847625,388.50965579536239432322316698559830589645853936140844820851098977720128585562701,-16426.957226822482127404451456620829831368002986710744484048444247045149422552002,-0.066540263802069403169455943435471344259987736099599392428592128324817684153485665,-0.26091463981974674908168465705291744771103477577161228540389656472336100390412153,-960.74463678891438733874937084990875740257550319706409993882547887296596439983846
-20,-0.0041511403831317380675014249695477199825075462447228087869906253334558555963167654,-0.083080858499577963968929189473204647433203229655447519771722644019893929780403063,767.58408267039542137892060001363650465310067918741475602511148717234077936417774,-13308.694726209594271133507488380429825107447268694555813357988948719836037139375,-0.046936079674304960884929959422936913957824270780707656416922022903979126458627412,0.096853201724749054453132407241900138544315407678557985344044788854207058722629523,-829.85263044759274996825541586461005473391573967193328379842091833387830897788503
-10,-0.0030708006136878104214333482548907513260311943846446426663722075416227908439591861,-0.062678545363067610076703750162004690026609727714815968888271248944023408311631262,1457.4546377450744622077906212204604350924637843452418993425338870225338968397499,-10687.2012412688032393566631452896125064301247080049780761191477564438998558052,-0.023650724358052486861157617136135899297746333096574983915383205592039070559501294,0.82781549897007538891185342339612867654482458137739531410659922250448530222882363,-709.70510651513255698506783036664775026872133561730605415411707120843747779824493
0,-0.0019524406132024352980038559948623181683323709031403121011678131669249655423287522,-0.042760134182310396255103773362743179567300287905305836797985111872019681791556529,2680.8740971500801112239413543289162148174632829149428957655050325605758478644824,-8475.8274753151343459194089426051572982512945767911333992287249684371877702799506,0.0069058331052232782008357805836770521418781775528760410956946422665941737186534225,2.1840922085123588838141412961019710249813215076039781940410128697605473173901715,-599.72506049994132998030847706960641479957621626835865944686900136871614550918379
10,-0.00065902615265777070793942291018776180932111937283255719348701139898271917872543948,-0.021200688767784420254227693013773104552995746935246288720301293794630309136517163,4788.6966586403697772119901437190668206248436050740672082722955593287216119671873,-6598.57588688929339912005104040631089001120371690207778579312573454962649022967,0.050479083444417596770757788676869882829929607789270126967296022715802106781088693,4.5368339405215312358022787530161755141912895852404898072556188739526542384817477,-498.60817429301844794312835126557072944400136973874890340458253469374606453479071
20,0.00099062020726854711095468403007953153696293358143611999227167961330320704290319657,0.0046576839895082120865425443799584632428385719803296909377953949264586928142485577,8283.5605166015200195469339738294595611910350842170073152120849610726573188329502,-4993.5761899913147744102772660742435307796806075980804155597849556482012507199445,0.11514428049700629054003195921103072119489387043244478862259602652165911496621928,8.3706420525318938044015186840831042588831249369338651476561004096739601986510038,-404.93216219475460771548123651120439510836082042184989571772734304042833589843202
30,0.0032042217218713520895747812630887708132792621827029594908313933990967610957206389,0.037779432716620767941334574753059777731370336895627810605581667163293538035459819,13770.90910122616455933775437310377053045308923044365210744793595409503034266932,-3618.616474069693241254760621132270472624878793389807890365483819525137863848035,0.21025842992903761887858561250027665363199551037966127027094725800883032968789702,14.182851102915915361621008680495408618893796328055758085400092723306056602684503,-317.88014948476877271013991494313443802613875996253779663961650990068562658336414
40,0.0061478795160891187739720145029622462008788025360472152883422010288542379907493056,0.080502922671873533212802503956925261650092665518484973550033881867338115860690875,21752.430845437128940558673839831954100290340582323432925889091620939170677796473,-2456.8055051843990022491292209082162002331898027508595580265134385578988732726232,0.34286515181153367990554019191500275644518705772988842917761207033801586967708489,22.21797654546304192310884128648542331828924488306665796739981174428389433886705,-238.03876343010768127591559279167687841264383669177034164095214701877376907535627
50,0.0098260319680744365949011487654731273959571231332923969526964163319072715408996051,0.13290213513903546151248994242518828169036423805625281252295797205029054079902868,32250.577746926565386665353117618666748005626800447553056581906454552500521567243,-1515.3728347993450171731269752199128968896330343566243987281021515407116845771609,0.51159298307137328320918099304416193699656316537463482040755955791184090742018112,32.085454247295723123478704107755310500305768273443332164461927859212723215849386,-167.75450547700190193640901681302758154361865251675550555980826732355619562682077
60,0.013989843040446451720285029946835497423379863807413912351569821339211674229663998,0.19156060167274461469943311593758368109805858656999482490074171212287214318012512,44506.211260143770466140331586795950038606377033711397530006096810804119901428004,-809.59926668741773795166257149306137978598202697805958332734497912242557142303363,0.70224447971075492065071058396831698425179982225896744074394957818025857944262917,42.577521916013041295876196087360216689368494083140204552140170547693386129751625,-110.22931595495349099488994215477644965330379605010119065074064261200943760441858
70,0.018202083653055283501289524227870146071049521256845882089783078586802079316031735,0.25050502389686636707456176382167851073473494970095822813044030272223601706026689,57154.236464456191469591780035108170766826456273417057220039128590260050592316735,-337.18270336340106751448583602873957842262197841426357133731677001841901266572293,0.89148481646337895614600133424074274279866910742495715866412565048500046058452911,52.058923037916027438135924087597335958250232644189531346149860904590958089715937,-67.453839041018687976332490351943520850156433496516690123780121591133181523814492
80,0.022049825859301770840821172242118912475884860995087478525765382037550075672631687,0.30414085776533170326795120098837329598192050903793379285582808392364428210031559,68872.70228273450354989150860116341724709647587023372094692286718949417703426583,-64.64527499515936739252761245333272799706367587492328120011154807714997045920635,1.0578472939550274400615303678815618997062223407117045210080448781933214168024722,59.241978588082245768127866280693505760043777486557489010339964608968257408882647,-38.717552756154180472841861029944766949746774520581351381149096240876384604391531
90,0.025314293081326984457429128365642574504939295501438416326494974593730110352440262,0.34955661283780328503321508479066688678828355625935671625446402508998842231609655,78922.750196702855218075962686871727998400510158876075806070108934097602565092006,62.829662261620432904430081504361529428148638860133915032436956767096458342611616,1.1902204634242991797127029834876866296590188951314877343733896298917715854777269,63.655234083362684874499855892190594868027233364138305750186816728279979065245638,-21.083761302255565084795895831809092353778948080930702995985127229918581556396622
100,0.027976234180377835600189285192647604559307633780591254503355022713796866469647345,0.3865606301098292458008278875923333055450835060422451327605990449368504657625212,87185.973159373594762270497947408232542962820812175345703387497426446036297172845,101.67945420865904179012543250577511779782242253561088145566914121909238238661387,1.2878897469966716652706209989542698485841593140772154549832347178134461164466139,65.522229577894060301416529644639576608084436281624441540841116163071387735317337,-11.004195337831810776913797700963729843893773931481363279216240346525136196437033
"{'distance': [0.366, 0.628, 0.878, 0.91, 0.911], 'solute_6': [10.92, -10.96, 11.86, -3.32, 6.54], 'solute_5': [12.86, -6.29, 7.9, -10.28, 7.56], 'solute_4': [11.45, -13.05, 7.02, -13.49, 12.79], 'solute_3': [15.57, -3.19, 12.14, -0.84, 11.12], 'solute_2': [12.26, -10.2, 6.84, -10.53, 7.58], 'solute_1': [6.16, -6.31, 1.29, -4.08, 14.27]}","{'solute_5e': '135.0 uM', 'solute_6e': '91.0 uM', 'solute_6i': '21.0 uM', 'solute_5i': '90.0 mM', 'solute_4i': '134.0 uM', 'solute_3i': '106.0 uM', 'solute_1e': '73.0 mM', 'solute_2i': '44.0 uM', 'solute_3e': '90.0 uM', 'solute_1i': '104.0 uM', 'solute_2e': '18.0 uM', 'solute_4e': '111.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,3874244516390.8361426864853295025347183317005317846642736141828307496316448303673,6.0213403684743404445247322597538471861841406214187657661207026544504301046639981,3874244516384.8148023180109890580099860719466845984801329927640649835109421759169,643418953141.23795607991988561435803460820567968678538676283371161755432243330784,7748489032781.6722853729706590050694366634010635693285472283656614992632896607346,1.5847855083079529950094133650531015735473735943761075882346403451079562942091982e-73,7.3584311823833889680546756078950414987401162371774047066078194220020899793423379e-74,8.1387252463210046149640979955030965558197187434447515772463381502868809153002713e-74,2.8590440822041178984433332827044291548909415268983392475810893324093287317109988e-78,5.7138712852309435875969271357883503021787990692437310921421475596086142057056097e-78,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,2.4378832743720584956306077493561918955329285696727173709554826995562583672867569e-81,89189.704350220532171350542179491239122811676427370612325106122159024779652183303,1.1706293333363006917366790102494640658722725406475227442918823292141742955207898e-73,1.073718385606675131148244038651289307404556758234842389863523427498383633169541e-73,1.889517614318257666924712867678017344166679849440682366293504773729651270321337e-73
-140,3871151626644.6152465720481985512531800969603600813608986853051588409877322646878,7.4254247401094105099424947636212025048799720379632662185638840653753210487303587,3871151626637.1898218319387880413106853333391575764809266473418926224238481993125,521337399830.35306554120633193309807668595770904027574766360768890081419774684942,7742303253289.2304931440963971025063601939207201627217973706103176819754645293757,8.0629698552767855335157870902565943008318355777479620714720833514094957990769058e-74,1.0016074795796483440104944375237716931103584965635471864880562152471887198726906e-74,4.3111753427031467569928668499099594659011073819265916674038327723081610281386836e-74,1.1997021259396335429308677270345281630773936053135361591988494322573068203123586e-78,5.7482388505258750933083034871954905641439335433502524267554010670704667560941711e-77,1.3148566625131291942150720711113608347024110554854238408698588533331681020314795e-75,1.0608086680375713994500752639090456626508148641008310722265749044015070192788321e-80,110396.86036274721862109217459853729896096244254048590386644321469855208741281374,-5.919021775835271733886723806031394627500835462672247911373587930846898123809231e-74,4.0521603982079049153207957009415162632989335657066079541696237520039959795380023e-74,4.7927405239374482928681612359053640057393070221004504965899050691106571801616018e-74
-130,3868062438273.705065018598530313152619301906101210128541482949616601710605261404,9.1569200870468727952385268963334029393831771235311390028060599006475461150943935,3868062438264.5481449315516575179140924055726982707453643594184775989045453607565,422419591030.97992101363864789042131662044988757312313996476708672067489873534281,7736124876547.4101300371970606263052386038122024202570829658992332034212105228081,8.9886861603027059869388410129000833811094916043121148458086397661915360098277634e-74,2.5502538273127058303417261219975651805383899732427491771526675849724490902615185e-73,4.5598969970898667622039937835586109735492481924223565712925154322490164720697615e-74,3.377720221011059641081283126026914090070271626910869819044915273244649430826711e-78,1.310774723469510335622604303238709083342625758438170754746468743489846228562016e-76,9.6077375175425696457423164473654445228665504054353630408388701105625583810182001e-75,6.8952563422442140964254892154087968072302966166554019694727368786097956253124084e-80,139827.0026353637406371639260131060778581699187243129101547434174313435508317508,-6.4958452216660341176023217208657818504934361603314462227066339529310764773237397e-74,4.5191484794183666939268068334646391711751223292756270679404639046598744694225801e-74,5.2858132198392628795721693674894211656847285421174971284858400733871119510105123e-74
-120,3864977234681.3384795065367566378640990980563487320441771847347761096116560091854,11.292173635218478555843629526772151964563654320745990623083467882581455580985139,3864977234670.0463058713182780820204695712841967674805228639887854865281881266039,342270439645.65815216892821029506455694499999815845710985609301282222343552795628,7729954469362.6769590130735132757281981961126974640883543694695522192233120183707,2.5113465385706686237973878902381708179080794047259067863441693908856723703458025e-73,5.756949236154489880817189253019611904648863821842820582433577317992332109233142e-74,1.2532807807153058040360673823295939857603539728869931545946398475908660424749314e-73,3.9364567120022773719717575507442250974788995801764007191990367135753810782481082e-78,8.2305047782389340917134187333075292396993210504427412144967111489624304108459107e-77,4.5598969970898667622039937835586109735492481924223565712925154322490164720697615e-75,2.1183228992178832603925415984270694443617203652696719858437505078576677434667361e-80,179883.71643638435415456840110546686047256893639903543478172100676084937950540008,-1.7834201515228181386546381598185894539318982546725860946037784086658497266839291e-73,1.2593341930734346907245984163546643926398658231672440095864231417709382669176404e-73,1.411526805857854210568010567485036659226182905694016819508639341139538609294793e-73
-110,3861896365819.6178311159989545670013611613963761003170178315204777077482379016084,13.925335614569788851361290046239548985964705347643722017456216631888175869218504,3861896365805.6924955014291657156400711151568271143523124838767556902920212697202,277328782063.89482161132685983684551629996867361788365871092214783772824001889361,7723792731639.2356622319979091340027223227927522006340356630409554154964758032168,2.17428227747067938409644944350298547289715385800218649656255988425966108763825e-73,3.5295481124136301781164933416273808022177898739428304753005312101112149162537142e-74,1.1178656577714249123100093851208837204852550871726322624774681771786225230013446e-73,7.1410213317957756690931153479790291253475350913818678017339247291326292390956409e-78,6.9249589849492660956100913227982500857845194328502252394950809759330378218522157e-77,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,4.7110447058811400658807690291612897440703889927459268114410003518452019800271113e-80,233786.74656091895458214430872982267728384424409543820856011186724983985987998136,1.5115236544292850960074403008471994742566286750180663894719745224655375764262846e-73,1.171831108735586495813100667400964186000181167740357872262971561922806431346251e-73,1.747538920976899881019673424391076032080805142916799285832386116830545133526939e-73
-100,3858820263707.3215597502158129894425657603875590450710588702177027916801134226478,17.172510646986169882265674363649625387675402454205194266846090730211055653780528,3858820263690.1490491032296431071768913967379336573956564160125085248340226924368,224709149584.05087741186499479362127968111518938100768484948084576168988532472654,7717640527414.6431195004316259788851315207751180901421177404354055833602268452957,3.9428049705909401555249028776721226724448863338817898576015123406027886001446672e-73,2.97772392976982983669375978994400652087213718815649095817684475744078617688102e-74,1.9725008979835711524382427654636112620428944832372466683394138725865063678422983e-73,5.304834005033599286492202462599073564679652567607832999199130354234418207215983e-78,5.272232257894158893420904497345521030898309512032858389600514872079271270996159e-77,2.487216543867200052111269336486515076481408104957649038886826599408554439310779e-75,5.4127597564774217680014709894489503842710832972598305952430514532039628343947859e-80,305822.14533077518681930110453911038603262132761853874265681911131116769363601162,-2.6850171060649091730270552685320529804131882242031045765463220692281059113906344e-73,2.2824658059491887379832298998972470289834426439668350055984586436605475300660026e-73,3.614947717819098143711121545937434673385375126972071829704256495677077728818005e-73
-90,3855749461566.2259569018379645873556953569620825488383747570587204012295470299765,21.176877174314602336788741732443680385498681699619713993285395963778697347179634,3855749461545.0490797275233622505669536245184021633396930574390064079441510661978,182073562113.43841592200850742548707574761894456718083208489265719980402807597882,7711498923132.451913803675929174711390713924165097676749514117440802459094059953,2.5570075810030570327401727924777708055154892829027497378295494030768543718200854e-74,1.6362046149193503698931516636509128353766425917803091595958124308413481632300544e-73,1.2228814674013733589547074237725365792700256516041774441193564113758725993277997e-74,8.8238196784839479387797564809130059094532376770424408194150876520155167715416888e-79,3.059767531043227060634930132640610316797739191618635631334569940407387799011063e-77,9.8020513100321946498135093642784535132166604136351793720019034386413516965893547e-76,5.6927868893444825411482299876858102641633791464789940770419920335583979171236702e-80,401670.35018556050677076308094746178525653402608026112097871158502460859692621398,1.7111182099611501249241689273105208349098665494378301767982269333367303474764182e-74,5.642068284899410115591682176339839548465363943152477583408813884056720355187851e-74,9.192861549603134669746996344946265644447054969894289194558990068039743583443029e-74
-80,3852684617419.7244975768269422993465450210717122743506737233035021575484039958125,23.705566337082276016404753107526111701426241371949877555374110607969077354533102,3852684617396.0189312397446662829417919135456005729244323513536246021742933878434,162522361315.32641076134218892411791509089934246753256990737916566764101672799496,7705369234839.448995153653884598693090042143424548701347446607004315096807991625,4.6248059001894219146056085175124273517007828564114368849147670235493367225253426e-73,1.2588801215620814912193549865568893385760330109357788342207579503329698818010599e-73,2.3027479835303827149130168606970985416423703371732900685027202932857533183952296e-73,2.2138615680784098771132005507667039916190918902973865855163302352727103011036495e-78,8.0153385182175991127044643369211081517519607386285999753996240056199731858672179e-77,5.8553222803540334560119465629786709092166482470877987790460709527743052425441255e-75,1.1566767805838239700214951091877823980021773254217446877600945619110842064248383e-79,528834.57302294460758645770002912835093403938746735427813142954251747598938448178,3.0371048026615732489992264583441164928628948806872047914484516161524228412110944e-73,3.0816916083332382754232396025935812202474417290577840276797014642120535465183299e-73,5.2457442030497428424240321530972323718966537031551256073753755784147769847643446e-73
-70,3849626543194.2840969386087783278263132656345573657851058082776572084066071878751,23.686609467771367548940453129437687003564127044262735331443866919798302408051506,3849626543170.5974874708374107788858601361968703622209787640149218769627402680768,162523325612.81886387488340328422555966187220749472273681290096413166392323093557,7699253086388.5681938772175566556526265312691147315702116165553144168132143757502,3.5873834537060282869671275667585722280956073388834146972008618242880002044855176e-74,2.6017267413024054538160014957173341245446743222898463573763752676083211112508358e-73,1.7548694503951911478785066985210411928507712740534523774368165451382578544026052e-74,9.1042421437738798565474285506767884150583226498134431202471561484833934096814844e-78,5.3183807293906505088354903802549555391045598679841765314009802797216821726298792e-77,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,8.9427488490310172789044388319288958113839656788872855452144024161425180243241914e-80,697200.37038739540214747912996141761446268810887878258199204823864751959746542727,-2.3176968235906813755361701090009520543927310258205856174986431358896401359797771e-74,3.5193164047053370396855707634464515175578034017542995148601195173478085128480229e-74,6.5277721736809381476342731193625972805739167454531519633251141634186282037437015e-74
-60,3846576240606.9156692479322939023728396162783778135410349179612327311710242548613,23.667667757891326978680213532692481116826755852671713113734856977738606330653874,3846576240583.2480014900409669236926260835858966967142790652895196174361672771227,162524515721.426821772014283393515710266640566788828335900336607708306296776202,7693152481213.8313384958645878047456792325567556270820698359224654623420485097226,9.1504254045235841326886547838805921143272984486373230781225368127437871681913647e-74,1.7936741846356366078929184673520648007361748400659670874038675827463263222906586e-73,7.0022054644705757022632540903585639722608530954849369469772187736126942340040959e-74,1.7474747310698915296680196347385183507180031987414038115008899990419259976711474e-77,5.5277487805432087000710530609131781165976797010380150913455246534003299182485386e-77,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,4.4952590917306402936323841540493565425063257207005714225253461399250196515713241e-80,919771.02198209160105287719009041983743991033702285443553815402903970157637774389,5.8622703850743058856261856201929695660782956656690170467053773360732628152856053e-74,9.0223461273760165130519383596308741372046104833146486814074764266788468767045886e-74,1.6683256943847250731525137550156793728499252184858807675204352501014187197140813e-73
-50,3843534945421.0535467424287602143051433793224305656328204273846562570772126349085,23.648741195319459294781032817074405584373375673322905531377604677697629322354047,3843534945397.4048055471093009195241105622480249812594447540617507256996079572109,162525984519.70724906671591768009754871059349716904173047263078001514083659452166,7687069890842.107093484857520428610286758644861131265640854769312514154425269817,1.824088341364273121550978308701386395413266016974409172737781528451659117704952e-73,4.0938920406596439972320916702768585378166947865074887140945692129060536860560554e-73,1.0370311200957409106163931316850719804996093237615086687136463126978445037237442e-73,5.7851628988220400009015843678100638057184376830919981244495484320659080314732927e-78,1.7855109812490672574614692899155005792978207394089893867415705680365161822729662e-76,3.6358269616947611872876541342389682194398361534276744630949791609409771491313818e-75,1.6332170719864162151471267455990974759600666735341211306097034436554257913275807e-79,1213637.2043698225849683305874209430356084391452372041543783713558942030356754761,-1.1608933564567278926760346242249504403064039016317504052736794436436113677437272e-73,9.2520742132442633440582851149260583061332181479754753183628498182921485864372066e-74,1.1763429640490532765335907766466207617281012286687945541700910244521634345753874e-73
-40,3840504182022.2286576156703645893744756107477531690911082564193755877019552707326,23.629829767942763846261342079823179334736272198636291570045093315513927955650893,3840504181998.5988278477276007431131335309245738343548360577830840176568619552187,162527797268.87498090278062471379820280315616970899844124040849642758847055216931,7681008364044.4573152313407291787489512214955063381822165128387511754039105414652,8.8693990821354639705506920277951528620334518492783387091779998620098323355465824e-74,2.7947828917461948293886225251403228067072405629365916550627145188692711256406549e-73,3.8759124475263867478733947160248193275168609635590030855986381174116640012592973e-74,3.2427800873377089438096213781706578467715841212165529224039199065232651839022981e-78,1.1500852713198190853754711632622258186176066720674187784144084405796353392069095e-76,1.8852755955771172617218406116493272263746228795564402263506744675378035906303578e-74,1.085764027231312403645212904046036410770628288310656523692774609062505204592612e-79,1601241.7138651033149337715297755352535129122615439453770695717021822336084562417,5.6329610475012830628174883260679301571065773054419685478777443722351916929116729e-74,1.2552057845345052983559410551386514477824589107515451335828139283923204531289441e-73,2.3302063131069586297207506054333566720716233894282739623922098267206109268778268e-73
