voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1.6415247299562962e-07,-0.33128165735814585,-0.015413298207345594,-1.8252948647632577e-07,-150,20236657.109330755,9.6045347052819838e-05,20236657.109234709,210698984701.48343,49476049974960848.0,7.634265219991221e-09,1.5291838802167224e-09,5.941558913434824e-11,3.150718565357629e-15,183.82953810196204,-7.6620967348617341e-09,9.844778970795403e-09,1.5253963266843394e-08,-150,-1.6415247299412587e-07,-1.6415247299562962e-07,-1.6415247614484444e-07,-0.33128165734618475,-0.33128165735814585,-0.33128166498045,-0.015413298206732665,-0.015413298207345594,-0.015413296678161714,-1.8253872725028885e-07,-1.8252948647632577e-07,-1.824793116611545e-07
-140,-1.6245930289312146e-07,-0.3292716595683667,-0.013143869392355787,-9.894143495320523e-08,-140,19145365.272158943,9.547080033429762e-05,19145365.272063471,200536344150.46402,3.4023714584559456e+17,4.866091918298565e-09,1.645399374042289e-09,3.1816263467273004e-11,2.851516696945799e-15,351.14602907368436,-4.8826329646090016e-09,8.2605626098274746e-09,1.3014164453564808e-08,-140,-1.624593028941904e-07,-1.6245930289312146e-07,-1.6245930574463816e-07,-0.32927165956513843,-0.3292716595683667,-0.32927166443123035,-0.013143869392640062,-0.013143869392355787,-0.013143871037755162,-9.894669788230626e-08,-9.894143495320523e-08,-9.891488161883899e-08
-130,-1.6139296187456566e-07,-0.32700360679902385,-0.013217861253920805,-5.347731706127192e-08,-130,19076298.168978043,9.4899690574898278e-05,19076298.168883145,201015388495.10089,5.565420956108992e+17,4.577859924470573e-09,1.2217823905369407e-09,9.418448019673527e-11,1.7637918203117822e-15,703.10130438491819,-4.5981565222064091e-09,5.7455714803579062e-09,9.1410698736122599e-09,-130,-1.6139296187391845e-07,-1.6139296187456566e-07,-1.6139296363771027e-07,-0.32700360679829105,-0.32700360679902385,-0.32700361137615097,-0.013217861254237455,-0.013217861253920805,-0.013217860032455064,-5.347649207671096e-08,-5.347731706127192e-08,-5.338313258107519e-08
-120,-1.6140152799211782e-07,-0.32446814664336265,-0.01704782208562284,-3.021032909966343e-08,-120,19008734.974018212,9.4331997214608824e-05,19008734.973923881,201508878591.56241,2.7467199087185994e+17,1.6216715748029742e-09,6.735728572127009e-10,6.599633389965404e-12,5.608623101590633e-16,1458.1807464026147,1.6308092654071515e-09,1.9847429171585826e-09,3.2354934115882683e-09,-120,-1.6140152799362135e-07,-1.6140152799211782e-07,-1.6140152743275904e-07,-0.3244681466470921,-0.32446814664336265,-0.32446814502542054,-0.017047822087094447,-0.01704782208562284,-0.017047822759195697,-3.020874703574798e-08,-3.021032909966343e-08,-3.0215346669137944e-08
-110,-1.633652058654354e-07,-0.3216052072308328,-0.027471080593931968,-1.8826469728925115e-08,-110,18942875.761559036,9.3767699816406944e-05,18942875.761465266,202019200627.17075,2.3254798463229552e+17,2.6772242756045728e-09,9.926226784973124e-10,1.2407542901750502e-10,1.545079654759486e-15,3083.4106890719113,-2.6998918656317983e-09,4.5615023379201603e-09,7.3490482736720677e-09,-110,-1.633652058659229e-07,-1.633652058654354e-07,-1.6336520741051506e-07,-0.32160520723196273,-0.3216052072308328,-0.3216052099080571,-0.027471080594279787,-0.027471080593931968,-0.027471081586554646,-1.8826122297935612e-08,-1.8826469728925115e-08,-1.870239429990761e-08
-100,-1.6905280234031258e-07,-0.3182930586850157,-0.050190861162114714,-1.3358203252241263e-08,-100,18878954.6811097,9.3206778065525381e-05,18878954.681016494,202549160832.89124,3.6122320339822726e+17,2.1539252603730574e-09,3.92752524946971e-10,1.6825832031419583e-11,9.175521194125855e-16,6473.6990550890523,-2.1831851881870534e-09,2.829031089773801e-09,4.3575158418805047e-09,-100,-1.6905280233991008e-07,-1.6905280234031258e-07,-1.690528032574622e-07,-0.3182930586844426,-0.3182930586850157,-0.31829306083836784,-0.05019086116146326,-0.050190861162114714,-0.05019086076936219,-1.3358373197092956e-08,-1.3358203252241263e-08,-1.3375029084272683e-08
-90,-1.818122289644578e-07,-0.3143317282791034,-0.09595628990722294,-1.0543584067106264e-08,-90,18817245.797942873,9.2649211768720534e-05,18817245.797850225,203102060327.46625,7.011787788019799e+17,3.640214352174098e-09,1.3976783064251208e-09,1.0453520902088502e-11,1.2966852577436924e-15,12800.384975857749,3.7146037357160822e-09,4.492405728144253e-09,7.2804408169007073e-09,-90,-1.8181222896465135e-07,-1.818122289644578e-07,-1.818122276679661e-07,-0.31433172827946,-0.3143317282791034,-0.31433172463924564,-0.09595628990734267,-0.09595628990722294,-0.09595629130490124,-1.0543550372146414e-08,-1.0543584067106264e-08,-1.0554003893048503e-08
-80,-2.0750725370217406e-07,-0.3094167083849858,-0.1835255294307101,-8.370267114365105e-09,-80,18758069.953362811,9.2094980853545482e-05,18758069.953270715,203681783518.61465,2.7343919601483973e+19,4.6101533701659037e-10,2.1572099662137134e-10,1.5046662305849787e-11,2.9791239309853333e-16,22081.444679440894,-4.7498360800091177e-10,8.4025472907632137e-10,1.3640502797101126e-09,-80,-2.0750725370274276e-07,-2.0750725370217406e-07,-2.0750725400008645e-07,-0.30941670838613566,-0.3094167083849858,-0.30941670884600114,-0.18352552943072864,-0.1835255294307101,-0.1835255296464311,-8.370288185548073e-09,-8.370267114365105e-09,-8.385313776670955e-09
-70,-2.557129870337016e-07,-0.30310237742218493,-0.3434518796837378,-4.564981094014968e-09,-70,18701802.827333879,9.1544065367627425e-05,18701802.827242333,204292902573.53336,7.3029920667087232e+17,3.2631664037552355e-10,7.155591674745665e-10,8.02062826961783e-12,6.882502685443773e-17,32335.402630898578,3.4060576581396163e-10,8.5477139850718681e-10,1.4035990139037597e-09,-70,-2.5571298703332645e-07,-2.557129870337016e-07,-2.5571298710215147e-07,-0.30310237742168056,-0.30310237742218493,-0.3031023770958683,-0.3434518796832293,-0.3434518796837378,-0.3434518803987885,-4.565043831502875e-09,-4.564981094014968e-09,-4.557023203233257e-09
-60,-3.413885677934424e-07,-0.2947605617313479,-0.6233665568407609,6.213947458118208e-09,-60,18648884.419918261,9.0996445477949377e-05,18648884.419827264,204940800950.70673,4.3648820818359405e+17,1.2797692905408553e-09,2.7911895017496136e-10,4.722565254188995e-12,5.278970319315672e-16,42522.8469469013,1.3669705367647111e-09,1.6628391762675016e-09,2.5968657584618288e-09,-60,-3.4138856779334096e-07,-3.413885677934424e-07,-3.4138856726554536e-07,-0.29476056173106713,-0.2947605617313479,-0.2947605604515786,-0.6233665568410003,-0.6233665568407609,-0.6233665571198799,6.214037480325313e-09,6.213947458118208e-09,6.218670023372397e-09
