voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1.6415241958313473e-07,-0.3312815491254013,-0.015413293803921278,-1.8256073759625988e-07,-150,20236657.109330755,9.6045347052819838e-05,20236657.109234709,210698984701.48343,49476049974960848.0,2.072071292325006e-09,4.975601458623302e-10,2.1972846486782137e-09,6.398582174765551e-16,0.0039080695265000477,5.8533083226422615e-10,3.012543148425287e-09,6.5921193182874185e-09,-150,-1.6415241936353893e-07,-1.6415241958313473e-07,-1.6415241894327652e-07,-0.3312815511974726,-0.3312815491254013,-0.33128154958563805,-0.015413293306361132,-0.015413293803921278,-0.01541329339670483,-1.8036345294758167e-07,-1.8256073759625988e-07,-1.8104060472978745e-07
-140,-1.6245930600422453e-07,-0.3292716701119032,-0.013143863291676975,-9.893839062461348e-08,-140,19145365.272158943,9.547080033429762e-05,19145365.272063471,200536344150.46402,3.4023714584559456e+17,3.703378714803307e-10,6.625580714278434e-09,3.6490939526930563e-09,2.498568285159858e-15,0.0074670267126148333,7.9894875519749294e-11,9.9716422446058684e-09,2.0605170080675414e-08,-140,-1.6245930850279282e-07,-1.6245930600422453e-07,-1.624593065818421e-07,-0.3292716704822411,-0.3292716701119032,-0.3292716701277296,-0.013143869907326168,-0.013143863291676975,-0.013143869917257689,-9.935647197547323e-08,-9.893839062461348e-08,-9.570737802278018e-08
-130,-1.6139296382703455e-07,-0.32700361088710495,-0.013217861217417661,-5.34761366833578e-08,-130,19076298.168978043,9.4899690574898278e-05,19076298.168883145,201015388495.10089,5.565420956108992e+17,3.5142344589900176e-10,2.246015665119394e-10,3.732256192137366e-10,2.7188870869246384e-16,0.014966865823241729,8.9684214688945869e-11,1.0498184784504616e-09,2.9188032104149762e-09,-130,-1.6139296397724732e-07,-1.6139296382703455e-07,-1.6139296409892325e-07,-0.3270036107469071,-0.32700361088710495,-0.32700361109833054,-0.013217861413933892,-0.013217861217417661,-0.013217861189332325,-5.379787629623425e-08,-5.34761366833578e-08,-5.3849362302571535e-08
-120,-1.614015291068813e-07,-0.3244681475165219,-0.017047824255548953,-3.021007696976391e-08,-120,19008734.974018212,9.4331997214608824e-05,19008734.973923881,201508878591.56241,2.7467199087185994e+17,5.125975754971535e-10,2.1945829528635663e-09,6.084088914501363e-10,8.16731322948123e-16,0.031154690259242824,1.197312076734616e-10,3.3853165725660473e-09,7.0594153866414837e-09,-120,-1.6140152829014998e-07,-1.614015291068813e-07,-1.6140152846548467e-07,-0.3244681471375039,-0.3244681475165219,-0.32446814765010146,-0.017047822060966,-0.017047824255548953,-0.01704782275191974,-3.0352750991907425e-08,-3.021007696976391e-08,-2.9744342100457288e-08
-110,-1.6336520543181608e-07,-0.3216052069975466,-0.02747107959039155,-1.882653711065388e-08,-110,18942875.761559036,9.3767699816406944e-05,18942875.761465266,202019200627.17075,2.3254798463229552e+17,2.4799606812564434e-10,1.0261334004724176e-09,2.3657715411386443e-10,4.079144973156404e-16,0.066696452623567423,1.3821766848018343e-11,1.6704739079454761e-09,3.5372645926394314e-09,-110,-1.6336520583973058e-07,-1.6336520543181608e-07,-1.6336520574351118e-07,-0.32160520724554265,-0.3216052069975466,-0.32160520706429097,-0.02747108061652495,-0.02747107959039155,-0.02747108023322653,-1.874321302983449e-08,-1.882653711065388e-08,-1.8979790183948353e-08
-100,-1.6905280210814834e-07,-0.31829305852266554,-0.05019086068096207,-1.3358250152694743e-08,-100,18878954.6811097,9.3206778065525381e-05,18878954.681016494,202549160832.89124,3.6122320339822726e+17,3.5129466002814524e-10,5.192397900533052e-10,1.4715114614690565e-10,2.7439743499377387e-16,0.14564864539488651,7.4069872769795707e-11,7.1003297883462899e-10,2.0041491743971558e-09,-100,-1.6905280238254578e-07,-1.6905280210814834e-07,-1.690528021851184e-07,-0.3182930588739602,-0.31829305852266554,-0.318293058603242,-0.05019086120020186,-0.05019086068096207,-0.05019086076936219,-1.3231743290608312e-08,-1.3358250152694743e-08,-1.3378894436755218e-08
-90,-1.8181222904587911e-07,-0.31433172821915173,-0.09595629025124841,-1.0543601326731235e-08,-90,18817245.797942873,9.2649211768720534e-05,18817245.797850225,203102060327.46625,7.011787788019799e+17,8.368528092717042e-11,5.034020977845444e-10,4.833986946351562e-10,2.5433199209692794e-16,0.32234755421061151,5.8268163504569009e-11,6.9183344831832924e-10,1.9525383778373989e-09,-90,-1.8181222884845707e-07,-1.8181222904587911e-07,-1.8181222910278906e-07,-0.3143317282100522,-0.31433172821915173,-0.31433172829373746,-0.09595628980467702,-0.09595629025124841,-0.09595628974784631,-1.0439632673657712e-08,-1.0543601326731235e-08,-1.0923031368292868e-08
-80,-2.0750725363023132e-07,-0.30941670839209634,-0.1835255291955069,-8.370265070659227e-09,-80,18758069.953362811,9.2094980853545482e-05,18758069.953270715,203681783518.61465,2.7343919601483973e+19,1.0802214678307109e-10,4.800280173355986e-10,7.894070881127632e-11,1.587468650981219e-16,0.71934077758033921,1.0764946930051583e-11,5.1682660061577746e-10,1.2728805566329711e-09,-80,-2.0750725367057383e-07,-2.0750725363023132e-07,-2.0750725378897818e-07,-0.3094167082840742,-0.30941670839209634,-0.3094167083234467,-0.18352552944219314,-0.1835255291955069,-0.18352552967553493,-8.397771733320743e-09,-8.370265070659227e-09,-8.449205779470503e-09
-70,-2.557129871163988e-07,-0.30310237744605467,-0.34345187990604975,-4.564974194654546e-09,-70,18701802.827333879,9.1544065367627425e-05,18701802.827242333,204292902573.53336,7.3029920667087232e+17,7.579714633720869e-11,1.6309020800520102e-10,4.137071312696611e-10,1.8831331774564171e-16,1.6114071608160796,1.1766021985578838e-12,3.3695575866502073e-10,9.4970822689616295e-10,-70,-2.557129871763069e-07,-2.557129871163988e-07,-2.5571298698799356e-07,-0.30310237747058366,-0.30310237744605467,-0.3031023773947865,-0.34345187974295954,-0.34345187990604975,-0.34345187988947146,-4.773824731569079e-09,-4.564974194654546e-09,-4.360117600299418e-09
-60,-3.4138856786149297e-07,-0.2947605617360558,-0.6233665570460936,6.213948857239746e-09,-60,18648884.419918261,9.0996445477949377e-05,18648884.419827264,204940800950.70673,4.3648820818359405e+17,1.062077092939262e-10,2.1765833579934224e-10,3.103939943613354e-10,1.045727289043254e-16,3.6066292390595307,1.4142242356268279e-10,4.5783126364371725e-10,1.3618339336535397e-09,-60,-3.4138856788742287e-07,-3.4138856786149297e-07,-3.4138856778285014e-07,-0.2947605618422635,-0.2947605617360558,-0.2947605617989808,-0.6233665568284352,-0.6233665570460936,-0.6233665570325684,6.121097789225927e-09,6.213948857239746e-09,6.431491783587262e-09
-50,-4.8739285381295e-07,-0.2835523313525614,-1.0958727297329567,4.0036475938368653e-08,-50,18599830.208322227,9.0452101470136175e-05,18599830.208231773,205631819559.91568,4.7455581109171085e+17,8.785150384937879e-11,2.899334106132301e-10,1.3127569842806552e-10,6.679426536339555e-17,8.0165058830287048,5.5765103181962321e-11,3.0993728100485694e-10,8.3406402207872104e-10,-50,-4.873928537609083e-07,-4.8739285381295e-07,-4.873928537461558e-07,-0.2835523313621593,-0.2835523313525614,-0.2835523312743078,-1.0958727294430233,-1.0958727297329567,-1.09587272972567,3.996106974512616e-08,4.0036475938368653e-08,4.009234544355422e-08
