voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1.560389767852701e-05,-48.19749240360725,-1.007622964607271,2.70033817245901e-07,-150,21606078475.35133,1.384327187140912e-08,21606078475.35133,1.5607638624778396e+18,2.239098869613392e+17,8.361312211491168e-07,8.366272516990847e-07,8.234713519800626e-10,1.3413257321254896e-13,1866237172.743933,7.8976154327392578e-07,1.1135725652808864e-06,1.6641213909290096e-06,-150,-1.5603897693331524e-05,-1.560389767852701e-05,-1.560389755919895e-05,-48.197492495179176,-48.19749240360725,-48.197491659047955,-1.0076228738762438,-1.007622964607271,-1.0076237105034955,2.7003388814276816e-07,2.70033817245901e-07,2.7085728859788105e-07
-140,-1.0490914047498187e-05,-32.29771924653457,-0.8909171656708336,4.0272146188114244e-07,-140,19306243381.07655,1.2112031884257553e-08,19306243381.07655,1.5939723050241946e+18,51394735922656960.0,2.837114152498543e-07,2.860163745843636e-07,7.860578104011938e-10,4.482947623144981e-14,1949155089.421725,1.9371509552001953e-07,2.7111733608225726e-07,4.4820163718428378e-07,-140,-1.0490914081794588e-05,-1.0490914047498187e-05,-1.0490914036965112e-05,-32.29771946370602,-32.29771924653457,-32.2977191799946,-0.890916945412755,-0.8909171656708336,-0.8909172314291296,4.0272141849110304e-07,4.0272146188114244e-07,4.0193540407074124e-07
-130,-7.06077633599022e-06,-21.64125106585344,-0.79225772104248,6.005625052621077e-07,-130,17270691324.109959,1.0597300820787733e-08,17270691324.109959,1.6297254948384271e+18,1.6718094203245673e+18,2.914641299867071e-06,2.911712909225983e-06,2.608686848533618e-09,4.665588407829673e-13,2031666855.5467148,-3.0398368835449219e-06,4.1303932318740008e-06,5.9538534465070345e-06,-130,-7.060776328283707e-06,-7.06077633599022e-06,-7.060776794842548e-06,-21.64125101827085,-21.64125106585344,-21.64125393291215,-0.7922577681019902,-0.79225772104248,-0.792254856389081,6.005624599583243e-07,6.005625052621077e-07,6.031711468068579e-07
-120,-4.758381074292459e-06,-14.49918513681652,-0.7043847901271544,8.955116219517353e-07,-120,15468060099.758404,9.2720020686398882e-09,15468060099.758404,1.6682545997347277e+18,25200535924360184.0,2.878016704954689e-07,2.9359351949587165e-07,5.6119898210755935e-09,4.6976034749678184e-14,2112138243.3054829,-1.0430812835693359e-07,3.1562546732875026e-07,5.9088605906861249e-07,-120,-4.758381086826984e-06,-4.758381074292459e-06,-4.758381121268494e-06,-14.499185213819146,-14.49918513681652,-14.49918542461819,-0.7043847143650055,-0.7043847901271544,-0.7043844965336349,8.95511685087725e-07,8.955116219517353e-07,8.898996952666494e-07
-110,-3.2118340435424393e-06,-9.712587055658013,-0.623730204093633,1.3351628840486455e-06,-110,14373085183.538658,8.1124452173918708e-09,14373085183.538658,1.7717327881271741e+18,56978464200582976.0,2.920642145909369e-07,2.869417434769872e-07,2.427152905238505e-09,4.6831725322937995e-14,2188349118.9594603,-1.4901161193847656e-07,2.1693799392844259e-07,3.8162758516530074e-07,-110,-3.2118340131314417e-06,-3.2118340435424393e-06,-3.211834059963167e-06,-9.712586868554354,-9.712587055658013,-9.712587160618568,-0.6237303884699941,-0.623730204093633,-0.6237301015282506,1.3351631284407187e-06,1.3351628840486455e-06,1.337590036953884e-06
-100,-2.171985803512135e-06,-6.504583499322728,-0.5488007992834553,1.990374771047695e-06,-100,13449818863.620031,7.0979025800452807e-09,13449818863.620031,1.8949004599516818e+18,9741193200611058.0,2.6127145247301087e-06,2.627578454039714e-06,1.0127769838087808e-08,4.1942060303553816e-13,2257360165.6989741,2.5629997253417969e-06,3.1391314553938907e-06,4.7790719947811401e-06,-100,-2.171985839904272e-06,-2.171985803512135e-06,-2.171985420483669e-06,-6.504583731293678,-6.504583499322728,-6.5045811185791536,-0.5488005625084043,-0.5488007992834553,-0.5488031900868583,1.990374745804123e-06,1.990374771047695e-06,2.0005025156422107e-06
-90,-1.4719106716891177e-06,-4.3543865674078654,-0.47918955047380524,2.9665863479006627e-06,-90,12585882203.858858,6.2102386747470137e-09,12585882203.858858,2.0266342185908931e+18,5.0987063902221804e+18,6.486929384763584e-07,6.448717486673416e-07,3.770056660274125e-09,1.0332518870993963e-13,2315423601.592937,-8.4936618804931641e-07,1.1703759311232775e-06,1.9618868119301467e-06,-90,-1.4719106748902524e-06,-1.4719106716891177e-06,-1.4719107750143064e-06,-4.354386582970619,-4.3543865674078654,-4.354387216100804,-0.4791895393282175,-0.47918955047380524,-0.47918890560205657,2.9665852508364007e-06,2.9665863479006627e-06,2.970355307496675e-06
-80,-9.997502679128695e-07,-2.9128349099013495,-0.4149773978570295,4.420587449827574e-06,-80,11777465900.712088,5.4335860435375973e-09,11777465900.712088,2.1675309466608236e+18,54556354724484304.0,2.364010470046196e-06,2.3627122285319047e-06,5.726086689410891e-09,3.770878174024926e-13,2358012737.3653569,-2.2947788238525391e-06,3.0674347354332124e-06,4.5394788652614708e-06,-80,-9.99750252929353e-07,-9.997502679128695e-07,-9.997506300171704e-07,-2.9128348119556904,-2.9128349099013495,-2.9128371759661604,-0.41497750021517277,-0.4149773978570295,-0.41497513750294424,4.420585895141666e-06,4.420587449827574e-06,4.426311981831077e-06
-70,-6.805122878372428e-07,-1.9457626072480152,-0.3563798902204941,6.58532566906106e-06,-70,11021005692.128418,4.7540616132163838e-09,11021005692.128418,2.3182294612021453e+18,27154171956465352.0,7.153248589020222e-07,7.018155294136186e-07,2.663012556770075e-09,1.1590600782161042e-13,2380073510.4486847,5.3644180297851563e-07,6.4921568592299434e-07,1.1387909580119983e-06,-70,-6.805123422467255e-07,-6.805122878372428e-07,-6.805122263407177e-07,-1.945762936025858,-1.9457626072480152,-1.945762220700999,-0.35637957230210304,-0.3563798902204941,-0.35638027411763246,6.585326954490956e-06,6.58532566906106e-06,6.582663941934186e-06
-60,-4.638700104471149e-07,-1.2960160254415003,-0.3035556673082581,9.806514122252707e-06,-60,10313166660.448692,4.1595185281252791e-09,10313166660.448692,2.4794135645062026e+18,51729177926937760.0,6.62162196185534e-07,6.741817028532715e-07,1.2017136786592446e-08,1.0800286278079589e-13,2376595110.3576651,-6.7055225372314453e-07,8.8072627631253781e-07,1.4118606403091606e-06,-60,-4.638700417660465e-07,-4.638700104471149e-07,-4.6387011844997767e-07,-1.2960162237286568,-1.2960160254415003,-1.2960166876036965,-0.303555466234684,-0.3035556673082581,-0.30355499312655526,9.80651501708655e-06,9.806514122252707e-06,9.794497880299957e-06
-50,-3.15980897408112e-07,-0.8579610210452027,-0.25652224082154845,1.459648683823026e-05,-50,9650828550.1662693,3.6393290187318406e-09,9650828550.1662693,2.6518153485142144e+18,33231054926540456.0,2.49595975199135e-06,2.472954123255988e-06,2.301852231979103e-08,3.9616337233385404e-13,2343513005.3429027,2.6375055313110352e-06,3.816111001192208e-06,5.8225340195713529e-06,-50,-3.159808851628532e-07,-3.15980897408112e-07,-3.1598050124473965e-07,-0.857960931956768,-0.8579610210452027,-0.8579585250854507,-0.2565223425626755,-0.25652224082154845,-0.2565247137756717,1.4596487627592143e-05,1.459648683823026e-05,1.4573469105272352e-05
-40,-2.1399348218593551e-07,-0.5603481641180027,-0.21513662473861028,2.171311048037249e-05,-40,9031072036.2614403,3.1841944246737452e-09,9031072036.2614403,2.8362187830872704e+18,1.5505415761286797e+17,2.6570178306428716e-06,2.666158266301233e-06,2.00244257753026e-08,4.306053605224039e-13,2278778162.1726861,-2.5928020477294922e-06,3.2343214810032086e-06,4.8478409024586937e-06,-40,-2.1399343810043566e-07,-2.1399348218593551e-07,-2.1399386870579619e-07,-0.5603478997945786,-0.5603481641180027,-0.5603505568124092,-0.21513687819242477,-0.21513662473861028,-0.21513421203415847,2.1713109156564898e-05,2.171311048037249e-05,2.1693086054597188e-05
-30,-1.4234861381852592e-07,-0.3547593472633324,-0.17911398129679157,3.2274807714690565e-05,-30,8451165883.0834684,2.7859789763269139e-09,8451165883.0834684,3.0334636244188897e+18,1.7535257401110444e+18,9.365644473291468e-07,9.092124771681309e-07,7.237649294369571e-09,1.5210102061234435e-13,2183222688.4209538,-7.2270631790161133e-07,9.2736558907954816e-07,1.8610279375145446e-06,-30,-1.4234860513395807e-07,-1.4234861381852592e-07,-1.4234875723497868e-07,-0.3547593131661415,-0.3547593472633324,-0.35476024973058884,-0.1791139952838421,-0.17911398129679157,-0.17911308607136492,3.227480944181303e-05,3.2274807714690565e-05,3.2282045363984935e-05
-20,-9.027269754758505e-08,-0.2077657938045412,-0.148064251242543,4.7927080041630405e-05,-20,7908554937.7580671,2.4375643636555973e-09,7908554937.7580671,3.2444496874321157e+18,5.649918910574425e+17,6.977486883830153e-07,6.825680346767005e-07,1.5179376324197646e-08,1.0934780842892367e-13,2060795527.337805,-1.5720725059509277e-06,1.2340287093924185e-06,2.0793506252725399e-06,-20,-9.027271306165939e-08,-9.027269754758505e-08,-9.027280689539347e-08,-0.20776591449975967,-0.2077657938045412,-0.20776649155322957,-0.14806410670280457,-0.148064251242543,-0.14806356867450832,4.792708443479545e-05,4.7927080041630405e-05,4.79422594179546e-05
-10,-5.00552609553871e-08,-0.09553237255643456,-0.121532230244903,7.108145108611785e-05,-10,7400848905.8662052,2.1327224926863553e-09,7400848905.8662052,3.4701415356407537e+18,6.1371205637667021e+17,8.191894142195455e-08,5.5066773904655086e-08,1.376083771498888e-08,2.7228700919377458e-14,1917964912.8062837,2.0116567611694336e-07,4.1429230987845236e-07,9.4428348015836129e-07,-10,-5.005523372668618e-08,-5.00552609553871e-08,-5.0055253113855295e-08,-0.09553229063749313,-0.09553237255643456,-0.09553233737278788,-0.12153222411870956,-0.121532230244903,-0.12153227918548347,7.108145250903594e-05,7.108145108611785e-05,7.109521192383284e-05
