voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-2.3685010345492527e-05,-41.6664465518157,-106.18005997435489,-150,9320730995.9234352,16.967672009107311,9320730978.9557629,549322911.88329077,1.5911962397711638e+17,3.873405063359314e-08,5.968649929855019e-08,4.8486639237042134e-15,6565592.1252606483,-5.9371814131736755e-08,7.1651369200350833e-08,1.3786150780952062e-07,-150,-2.368501035034119e-05,-2.3685010345492527e-05,-2.3685010345499564e-05,-41.66644656108565,-41.6664465518157,-41.666446590549754,-106.18005999535126,-106.18005997435489,-106.18005993566476
-140,-2.5597796124155836e-05,-39.916834720330236,-119.86965793981858,-140,9005903382.9057255,16.585185996988312,9005903366.3205395,543008886.63781631,7.7853702332925645e+17,4.116305518664376e-08,5.228775989962742e-08,1.810106020150651e-15,7738842.4897829406,-4.2608007788658142e-08,4.1253508795980917e-08,7.7982341704270768e-08,-140,-2.5597796125965942e-05,-2.5597796124155836e-05,-2.5597796124183765e-05,-39.91683470692669,-39.916834720330236,-39.91683474808975,-119.86965796452114,-119.86965793981858,-119.86965791223338
-130,-2.7867895624777313e-05,-38.22775992684888,-135.7291416010994,-130,8701783073.1051559,16.21132200145404,8701783056.8938332,536771959.2717157,7.2871220281844032e+17,7.178409333619129e-08,7.306925908778794e-08,2.0588321629141926e-16,9118256.6796703544,6.5658241510391235e-08,5.3981370185687295e-08,8.7705795016467143e-08,-130,-2.786789562457497e-05,-2.7867895624777313e-05,-2.7867895624780854e-05,-38.22775995616348,-38.22775992684888,-38.22775988437939,-135.72914157052173,-135.7291416010994,-135.729141643591
-120,-3.054951431375235e-05,-36.59763769632112,-154.0984566467023,-120,8408018923.7847757,15.845885664625685,8408018907.9388905,530612116.08732074,1.8501773241043914e+17,1.424504105784763e-07,5.704987415811047e-08,1.6509803778003845e-14,10737406.26922507,8.8941305875778198e-08,1.2244005417048199e-07,2.0662293666887994e-07,-120,-3.054951433023218e-05,-3.054951431375235e-05,-3.054951431372238e-05,-36.59763778153456,-36.59763769632112,-36.59763763908415,-154.09845666435922,-154.0984566467023,-154.09845670375216
-110,-3.3702470839893424e-05,-35.02490258197662,-175.35256832871892,-110,8124273612.9870749,15.488687009848341,8124273597.4983883,524529523.24631059,3.7301570345692486e+17,5.8551918868943176e-08,5.5873897508718073e-08,4.2902557591609214e-16,12633452.550531752,-3.166496753692627e-08,4.5057204491862526e-08,7.7124249862995124e-08,-110,-3.370247083946492e-05,-3.3702470839893424e-05,-3.3702470839893946e-05,-35.024902543658754,-35.02490258197662,-35.02490260221067,-175.352568364362,-175.35256832871892,-175.35256830848812
-100,-3.739106387813276e-05,-33.5080048879667,-199.89439135505927,-100,7850223519.1424322,15.139540342929248,7850223504.0028915,518524561.59996897,9.1759527930992883e+17,1.676479044476764e-07,6.632944860029966e-08,1.644393849602535e-14,14846121.839199105,1.0337680578231812e-07,1.2705670152695524e-07,2.0528443044831254e-07,-100,-3.739106389457564e-05,-3.739106387813276e-05,-3.73910638781317e-05,-33.50800498927856,-33.5080048879667,-33.50800482163066,-199.89439135638713,-199.89439135505927,-199.89439142138872
-90,-4.168130876809112e-05,-32.04540641135611,-228.13754470032382,-90,7585558666.5816174,14.798264155602336,7585558651.7833529,512597868.6973142,2.231888035331576e+17,1.039027566207551e-07,4.508274287218228e-08,1.4435860547310636e-14,17415370.871653579,-6.9849193096160889e-08,1.0617653907647881e-07,1.8021599961606284e-07,-90,-4.168130875365526e-05,-4.168130876809112e-05,-4.1681308768082326e-05,-32.04540635248122,-32.04540641135611,-32.04540645638398,-228.13754466908722,-228.13754470032382,-228.13754465524107
-80,-4.663525678908097e-05,-30.635575747167202,-260.47089609478644,-80,7329982745.7433014,14.464681031168894,7329982731.2786207,506750389.44505256,2.1687804771622881e+18,2.3361515388842236e-08,2.2602762328460813e-08,1.5118318381045215e-15,20376772.917827815,3.6321580410003662e-08,3.4644160063976763e-08,6.4383892546391501e-08,-80,-4.66352567905928e-05,-4.663525678908097e-05,-4.6635256789083734e-05,-30.63557574794322,-30.635575747167202,-30.635575724581706,-260.47089610344756,-260.47089609478644,-260.4708961173892
-70,-5.230018551564024e-05,-29.27698178918276,-297.19109259059405,-70,7083213218.5341616,14.138617552265272,7083213204.3955441,500983437.19604313,1.0984531646513504e+17,4.8721904732929033e-08,4.952744347974658e-08,2.2859521892591717e-15,23753072.990135752,-7.9162418842315674e-08,8.3157308708540758e-08,1.3284934517840841e-07,-70,-5.2300185517926193e-05,-5.230018551564024e-05,-5.2300185515648156e-05,-29.27698180259722,-29.27698178918276,-29.276981837904664,-297.191092591449,-297.19109259059405,-297.19109254192153
-60,-5.868889804633404e-05,-27.968086411653463,-338.37959178019446,-60,6844981521.2592821,13.819904210709696,6844981507.4393778,495298767.40786546,2.7344121632266608e+17,5.171951755755799e-08,3.889181243721396e-08,1.1110605708034016e-14,27539616.549826015,3.3527612686157227e-08,8.2574517911544517e-08,1.3893972050632976e-07,-60,-5.868889805737133e-05,-5.868889804633404e-05,-5.8688898046260726e-05,-27.96808644165867,-27.968086411653463,-27.968086389939153,-338.3795918190863,-338.37959178019446,-338.37959180145117
