voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1520.373095760418,-1726501.399099665,-3162338586.583742,-150,2881700708958.4575,226419.30505775462,2881700482539.1523,12727274.771130485,2.4851989615111379e+17,8.19347333163023e-05,0.0006856918334960938,3.494733391562477e-10,1827238059.2527604,4.0392502631618207e-06,0.00088717223732152569,0.0014227879459731696,-150,-1520.3730957600872,-1520.373095760418,-1520.3730957604366,-1726501.3990957807,-1726501.399099665,-1726501.3991777154,-3162338586.5830564,-3162338586.583742,-3162338586.583729
-140,-1317.328720645115,-1561408.8349840927,-2739967634.736551,-140,2330987609236.7729,243128.13584909699,2330987366108.6372,9587486.043505691,inf,3.607547841966152e-05,8.20159912109375e-05,3.5925040720030665e-11,1461963150.4740534,0.0,9.1139810942999434e-05,0.0001764664075096789,-140,-1317.328720645151,-1317.328720645115,-1317.3287206451162,-1561408.8349726074,-1561408.8349840927,-1561408.8349480173,-2739967634.736633,-2739967634.736551,-2739967634.7365766
-130,-1115.9643942558569,-1382898.5184722666,-2321101359.9054065,-130,2004224914199.5903,261070.01090909174,2004224653129.5793,7676963.3831956657,1.1581768824178421e+17,1.374073326587677e-05,2.9087066650390625e-05,1.318767317570746e-11,1162577168.9292321,2.2525050936479151e-05,3.8516785354225251e-05,9.6506992335321229e-05,-130,-1115.964394255869,-1115.9643942558569,-1115.96439425587,-1382898.5184662368,-1382898.5184722666,-1382898.5184799775,-2321101359.9054356,-2321101359.9054065,-2321101359.9054284
-120,-919.6065329908643,-1187748.26218133,-1912663292.6501484,-120,1772078051481.1938,280335.92392768897,1772077771145.27,6321266.3816082701,7.5109311131293734e+17,3.448827192187309e-05,7.3909759521484375e-06,1.2846612662542611e-11,929925128.77315199,2.9549564092429035e-06,4.3275250503468136e-05,0.00010022553897215403,-120,-919.6065329908652,-919.6065329908643,-919.6065329908523,-1187748.2621757227,-1187748.26218133,-1187748.2621468417,-1912663292.650154,-1912663292.6501484,-1912663292.6501467
-110,-733.8825525493678,-975765.8037678774,-1526362707.4195602,-110,1618453457751.7717,301023.58356186893,1618453156728.1882,5376500.533949472,1.5333584236600154e+17,1.2507662177085876e-05,1.0013580322265625e-05,8.071765478234738e-12,758960852.79282618,1.2984186200435521e-05,3.6801947512270869e-05,9.3459765977854659e-05,-110,-733.8825525493668,-733.8825525493678,-733.8825525493597,-975765.8037624689,-975765.8037678774,-975765.8037553697,-1526362707.4195616,-1526362707.4195602,-1526362707.4195516
-100,-565.5693905495433,-753578.2032017851,-1176296179.969283,-100,1531262167210.873,323237.90897310455,1531261843972.9641,4737260.465752746,6.2387584267493248e+17,9.4991410151124e-06,1.0251998901367188e-05,2.5011104298755527e-12,642408201.41596222,3.0090885538088343e-06,1.3101306613966649e-05,2.9084948920399256e-05,-100,-565.5693905495408,-565.5693905495433,-565.5693905495415,-753578.2032040007,-753578.2032017851,-753578.2032112842,-1176296179.9692764,-1176296179.969283,-1176296179.9692729
-90,-420.6357231331497,-537428.9129018884,-874872099.2706116,-90,1501665179597.4814,347091.56193348835,1501664832505.9194,4326423.7575595081,6.9277895063281165e+17,1.8039369024336338e-05,5.602836608886719e-06,5.002220859751105e-12,572967909.18217158,2.680980342493804e-06,1.8663973668327463e-05,4.8293287505885019e-05,-90,-420.6357231331547,-420.6357231331497,-420.6357231331518,-537428.9129199277,-537428.9129018884,-537428.9129024284,-874872099.2706101,-874872099.2706116,-874872099.2706157
-80,-302.40984132882295,-349623.90663450875,-629000877.7135607,-80,1523492582334.1182,372705.51819914364,1523492209628.5999,4087657.7027767189,2.7138574597632931e+17,9.711773600429296e-06,1.0609626770019531e-05,4.035882739117369e-12,544099228.44128156,5.9871518784591733e-06,1.96002699426839e-05,4.7455468106250009e-05,-80,-302.4098413288189,-302.40984132882295,-302.40984132882005,-349623.90663169813,-349623.90663450875,-349623.9066414099,-629000877.7135541,-629000877.7135607,-629000877.7135501
-70,-210.84542838804938,-207315.29718652854,-438574707.79615235,-70,1592801854958.7686,400209.68104868772,1592801454749.0874,3979918.3537616506,8.7206800169934861e+17,4.395580617710948e-06,7.212162017822266e-06,2.6716406864579767e-12,550057242.96652186,2.3488580365611042e-06,1.076216477216215e-05,2.8686351129181276e-05,-70,-210.84542838804876,-210.84542838804938,-210.84542838805143,-207315.29718347162,-207315.29718652854,-207315.29718213296,-438574707.79615307,-438574707.79615235,-438574707.79615957
-60,-143.09074154902115,-113310.88890304998,-297658004.0370716,-60,1707548429030.3696,429743.54009835637,1707547999286.8296,3973412.6745443554,2.122165587129867e+18,2.969914930872619e-06,9.179115295410156e-06,4.860112312599085e-12,585804332.48803997,1.0570604768686928e-06,1.0723955376748242e-05,2.6902191279987164e-05,-60,-143.09074154902112,-143.09074154902115,-143.09074154902598,-113310.88890457083,-113310.88890304998,-113310.8889060199,-297658004.0370705,-297658004.0370716,-297658004.0370797
