voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-9.553204855236184e-05,-0.008907103340983203,-298.15158488918905,-150,607072243629.69348,0.003098955645211586,607072243629.69043,195895751063014.87,3.2545642898208824e+18,1.0291632494136005e-08,3.6816345527768135e-08,9.741529414727945e-15,6.7092925077195017e-07,-548603.75761128345,3.775906703346144e-08,6.9351289309778252e-08,-150,-9.55320485498674e-05,-9.553204855236184e-05,-9.553204854262031e-05,-0.008907093049350709,-0.008907103340983203,-0.008907102514338933,-298.1515848968411,-298.15158488918905,-298.15158486002474
-140,-8.274758823548089e-05,-0.009683357915731263,-258.24885896899684,-140,433828727604.65826,0.0037865873045126669,433828727604.65448,114569846861220.58,6.4986853911792568e+18,2.420238854640433e-08,4.1989210330939386e-08,1.68046457825477e-14,5.3974425751431981e-07,-443611.89821976266,7.9432179417261605e-08,1.3265448682321574e-07,-140,-8.274758823275503e-05,-8.274758823548089e-05,-8.274758824955967e-05,-0.009683335014720759,-0.009683357915731263,-0.009683359217109305,-258.2488589948407,-258.24885896899684,-258.24885901098605
-130,-7.165462331447943e-05,-0.010541071308540652,-223.62533481775452,-130,310025008338.65637,0.0046267985270623431,310025008338.65173,67006377417410.07,3.4236209691084754e+18,3.859740877604212e-09,1.2085521916560538e-07,3.963936655044381e-14,-4.7008699949642167e-07,-358711.4111569731,1.7009994623021801e-07,2.5220655198893303e-07,-130,-7.165462331432535e-05,-7.165462331447943e-05,-7.165462335396472e-05,-0.010541069036974392,-0.010541071308540652,-0.01054107289671527,-223.62533482068102,-223.62533481775452,-223.62533493860974
-120,-6.202986001722861e-05,-0.011483873317679692,-193.58408510521892,-120,221552114931.91412,0.005653445408353365,221552114931.90848,39188866068213.062,2.0408128908571894e+17,2.2444999244614072e-09,1.528523796423542e-07,4.972822013112749e-14,1.343763957644616e-06,-290057.28104918386,2.1581096726485313e-07,3.0888973633469083e-07,-120,-6.20298600166348e-05,-6.202986001722861e-05,-6.20298599675004e-05,-0.011483873992632098,-0.011483873317679692,-0.011483871748132174,-193.58408510235313,-193.58408510521892,-193.58408495236654
-110,-5.367949284903953e-05,-0.012516295819732558,-167.52021697025148,-110,158327453318.16983,0.0069078964208810637,158327453318.16293,22919778130948.879,5.4947019123051571e+17,5.5643131364677134e-08,5.609226150227187e-08,2.2211135112127495e-14,4.8562458255899482e-07,-234540.1206017372,1.2354028852121248e-07,2.0694411911681501e-07,-110,-5.367949284026941e-05,-5.367949284903953e-05,-5.367949286248054e-05,-0.012516240176601193,-0.012516295819732558,-0.012516293876569717,-167.52021702634374,-167.52021697025148,-167.52021701511694
-100,-4.643531123508869e-05,-0.01364329720913293,-144.90872118117971,-100,138626587308.65573,0.0084406993461214191,138626587308.64728,16423590229209.615,5.2032003432985952e+17,8.416202337303835e-08,9.68429958447814e-08,1.4018842510454821e-14,2.4533006956054403e-08,-189645.31329900312,1.1174086932023127e-07,1.7416783762613861e-07,-100,-4.6435311249107534e-05,-4.643531123508869e-05,-4.643531124044152e-05,-0.013643381371156303,-0.01364329720913293,-0.013643298777500423,-144.90872109869088,-144.90872118117971,-144.90872119553387
-90,-4.015132043541796e-05,-0.014871101133892143,-125.2939244201405,-90,124586298757.64691,0.010313618084407762,124586298757.6366,12079785943014.295,2.7412176599828483e+17,3.126191430030678e-08,6.624031811952591e-08,9.913829468726626e-15,5.2208420562800985e-07,-153339.05951647594,4.5867578315101016e-08,8.071050766732052e-08,-90,-4.0151320431703045e-05,-4.015132043541796e-05,-4.015132042550413e-05,-0.014871073788046897,-0.014871101133892143,-0.014871105049961197,-125.29392444956466,-125.2939244201405,-125.29392438332434
-80,-3.470080682714669e-05,-0.016205512556854863,-108.28033226533043,-80,111968623222.26691,0.012602121415437118,111968623222.2543,8884902750191.6953,6.7343480888048128e+17,7.712805342313667e-09,2.948618771370093e-08,8.444505132047114e-15,-1.0047110479576693e-06,-123976.14819569667,4.6880231950723449e-08,8.497570093131838e-08,-80,-3.4700806827721316e-05,-3.470080682714669e-05,-3.4700806835591194e-05,-0.01620550484404952,-0.016205512556854863,-0.016205510470139933,-108.2803322786931,-108.28033226533043,-108.28033229481662
-70,-2.9973790880329636e-05,-0.01765311180881244,-93.52467788637429,-70,100629548112.02968,0.015398423993371905,100629548112.01428,6535055026108.168,8.9296887621993805e+17,2.8158918703724556e-09,3.5011908039450645e-08,1.0073908531362322e-14,-7.8701648826617326e-07,-100225.2506557673,4.0492888115009374e-08,6.6412971201327173e-08,-70,-2.997379088011362e-05,-2.9973790880329636e-05,-2.9973790890187528e-05,-0.01765311462470431,-0.01765311180881244,-0.017653112244538804,-93.52467788147624,-93.52467788637429,-93.52467791648814
-60,-2.5874813677664495e-05,-0.019220410929991424,-80.72901481951168,-60,90439668600.719864,0.018815202112653747,90439668600.70105,4806733834652.6006,5.42255258793779e+18,9.716064765241672e-09,9.572249837219715e-08,2.599994736651387e-14,2.1164241834161138e-06,-81008.312587344102,1.2670297294329244e-07,1.889058115247289e-07,-60,-2.587481367791136e-05,-2.5874813677664495e-05,-2.5874813651911414e-05,-0.019220409267004877,-0.019220410929991424,-0.019220418983069643,-80.72901482277666,-80.72901481951168,-80.72901472705416
