voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1520.3730957601374,-1726501.399102415,-3162338586.5831566,-150,2881700708958.4575,226419.30505775462,2881700482539.1523,12727274.771130485,2.4851989615111379e+17,6.4836349338293076e-06,1.049041748046875e-05,5.002220859751105e-12,-1.4143057982324498e-05,-2958328310.4322968,1.2356903586322056e-05,2.6748804270226856e-05,-150,-1520.3730957601344,-1520.3730957601374,-1520.3730957601324,-1726501.3990959313,-1726501.399102415,-1726501.399102132,-3162338586.5831547,-3162338586.5831566,-3162338586.583146
-140,-1317.328720645141,-1561408.8349866385,-2739967634.736603,-140,2330987609236.7729,243128.13584909699,2330987366108.6372,9587486.043505691,inf,1.5143072232604027e-05,4.291534423828125e-05,1.5916157281026244e-11,7.0890600548255841e-06,-2205553341.6367059,3.1531876957856309e-05,5.3627014310109189e-05,-140,-1317.3287206451473,-1317.328720645141,-1317.3287206451314,-1561408.8349721155,-1561408.8349866385,-1561408.8349872585,-2739967634.736625,-2739967634.736603,-2739967634.7365823
-130,-1115.9643942558635,-1382898.5184767055,-2321101359.905417,-130,2004224914199.5903,261070.01090909174,2004224653129.5793,7676963.3831956657,1.1581768824178421e+17,8.572358638048172e-06,1.049041748046875e-05,2.7284841053187847e-12,2.9488924429612109e-05,-1657643415.7980886,1.0478024745722121e-05,1.9423408744501103e-05,-130,-1115.9643942558657,-1115.9643942558635,-1115.964394255863,-1382898.5184681332,-1382898.5184767055,-1382898.5184753044,-2321101359.9054275,-2321101359.905417,-2321101359.905417
-120,-919.606532990862,-1187748.2621806108,-1912663292.650144,-120,1772078051481.1938,280335.92392768897,1772077771145.27,6321266.3816082701,7.5109311131293734e+17,5.7872384786605835e-06,9.059906005859375e-06,2.5011104298755527e-12,-1.3974660365872057e-05,-1264614887.5873835,1.1247719994285725e-05,2.0008236766955179e-05,-120,-919.6065329908645,-919.606532990862,-919.6065329908633,-1187748.2621750953,-1187748.2621806108,-1187748.2621808825,-1912663292.6501532,-1912663292.650144,-1912663292.650147
-110,-733.8825525493636,-975765.8037656484,-1526362707.4195528,-110,1618453457751.7717,301023.58356186893,1618453156728.1882,5376500.533949472,1.5333584236600154e+17,9.199138730764389e-07,1.0251998901367188e-05,4.547473508864641e-12,2.7338962278245888e-05,-989581525.9196471,1.236311880408005e-05,2.5388798391645651e-05,-110,-733.882552549366,-733.8825525493636,-733.8825525493681,-975765.8037647548,-975765.8037656484,-975765.8037647285,-1526362707.4195583,-1526362707.4195528,-1526362707.419563
-100,-565.5693905495397,-753578.2032034267,-1176296179.9692745,-100,1531262167210.873,323237.90897310455,1531261843972.9641,4737260.465752746,6.2387584267493248e+17,1.1224765330553055e-06,8.344650268554688e-06,3.637978807091713e-12,1.5550020403800105e-05,-805537487.86846113,1.4811285280939367e-05,2.978189777991247e-05,-100,-565.5693905495408,-565.5693905495397,-565.5693905495372,-753578.2032028115,-753578.2032034267,-753578.203203934,-1176296179.9692771,-1176296179.9692745,-1176296179.9692688
-90,-420.6357231331444,-537428.9129162246,-874872099.270591,-90,1501665179597.4814,347091.56193348835,1501664832505.9194,4326423.7575595081,6.9277895063281165e+17,7.329392246901989e-06,2.586841583251953e-05,1.0118128557223827e-11,1.1672833499701575e-06,-692505891.73916554,2.4023018258185935e-05,4.3305007352500979e-05,-90,-420.6357231331466,-420.6357231331444,-420.6357231331365,-537428.912909029,-537428.9129162246,-537428.9129163584,-874872099.2706003,-874872099.270591,-874872099.2705745
-80,-302.4098413288223,-349623.906632009,-629000877.713561,-80,1523492582334.1182,372705.51819914364,1523492209628.5999,4087657.7027767189,2.7138574597632931e+17,1.5870900824666023e-06,3.0994415283203125e-06,1.4779288903810084e-12,1.501365047728014e-05,-635332930.41589308,6.8618033118513934e-06,1.4099031332648337e-05,-80,-302.40984132882085,-302.4098413288223,-302.40984132882136,-349623.9066319162,-349623.906632009,-349623.90663042193,-629000877.713558,-629000877.713561,-629000877.7135601
-70,-210.84542838805348,-207315.29719645143,-438574707.79615426,-70,1592801854958.7686,400209.68104868772,1592801454749.0874,3979918.3537616506,8.7206800169934861e+17,2.8067355742678046e-05,2.9385089874267578e-05,1.6228796084760688e-11,-2.3488978756631667e-05,-622135196.02829182,5.3724158645643357e-05,8.7622667450659719e-05,-70,-210.84542838803725,-210.84542838805348,-210.8454283880393,-207315.29716838407,-207315.29719645143,-207315.29719628696,-438574707.79613924,-438574707.79615426,-438574707.7961249
-60,-143.09074154902584,-113310.88890386044,-297658004.0370808,-60,1707548429030.3696,429743.54009835637,1707547999286.8296,3973412.6745443554,2.122165587129867e+18,2.4283945094794035e-06,9.834766387939453e-06,5.314859663485549e-12,-2.9633787404649637e-05,-643291180.17004645,1.371038397966817e-05,2.4244139467555215e-05,-60,-143.09074154902052,-143.09074154902584,-143.09074154902342,-113310.88890196942,-113310.88890386044,-113310.88890439781,-297658004.037071,-297658004.0370808,-297658004.0370754
-50,-94.76670156560131,-58098.996375168404,-197145415.41232356,-50,1867347656163.3364,461456.87873502565,1867347194706.4578,4046635.2160189403,4.3745192040460959e+18,7.134069164749235e-06,1.3619661331176758e-05,4.249045559845399e-12,-4.5542541479583304e-05,-690310326.84472048,1.25618774810843e-05,2.6004205992080642e-05,-50,-94.76670156559753,-94.76670156560131,-94.76670156560178,-58098.99638208095,-58098.996375168404,-58098.99637494688,-197145415.41231108,-197145415.41232356,-197145415.4123247
-40,-61.197571223115546,-28427.25802434861,-127316818.82988878,-40,2073312189705.187,495510.53375493572,2073311694194.6533,4184193.9746342176,4.4537834095646966e+19,9.093582775676623e-06,7.107853889465332e-06,5.044853423896711e-13,-5.506999087890498e-05,-733151761.20992172,1.139803222844243e-05,2.2035951140253474e-05,-40,-61.19757122311504,-61.197571223115546,-61.197571223115375,-28427.258033442195,-28427.25802434861,-28427.25802459154,-127316818.82988167,-127316818.82988878,-127316818.82988825
-30,-38.18354197152297,-13423.35155972261,-79440784.70595762,-30,2327952680294.6641,532077.21106068534,2327952148217.4531,4375215.9120927891,2.9993793023855299e+18,3.1403724278789014e-06,5.543231964111328e-06,3.659295089164516e-12,-0.00010750335877424246,-601132291.89541411,1.1216317056608252e-05,2.209152422238958e-05,-30,-38.18354197152582,-38.18354197152297,-38.18354197152216,-13423.351562862983,-13423.35155972261,-13423.35155974659,-79440784.70596147,-79440784.70595762,-79440784.70595592
-20,-22.290784255319387,-6103.761655633373,-46377088.244038545,-20,2635132835216.2319,571342.36155337235,2635132263873.8706,4612178.2884290284,1.8619016767863375e+18,2.466992555127945e-06,2.4594366550445557e-05,1.1031175972675555e-11,-4.4556343185782401e-06,-467850146.54072106,2.8423755267662365e-05,4.9487808666981437e-05,-20,-22.29078425533042,-22.290784255319387,-22.29078425532546,-6103.761653166381,-6103.761655633373,-6103.761655606987,-46377088.24406314,-46377088.244038545,-46377088.24405119
-10,-10.828460358770107,-2539.275392961059,-22529435.65321307,-10,3000072465731.8682,613505.12166203978,3000071852226.7466,4890052.8452059301,1.6049345002348956e+19,1.4179931895341724e-07,3.032386302947998e-06,1.4210854715202004e-12,-9.1510752995250798e-06,-360252719.65055364,4.2626600785984949e-06,7.2431558848506938e-06,-10,-10.828460358770437,-10.828460358770107,-10.828460358771528,-2539.275392991607,-2539.275392961059,-2539.2753928498078,-22529435.65321374,-22529435.65321307,-22529435.6532161
0,-1.7196685250789303,-637.7163055959049,-3577744.903817348,0,3429394281032.6123,658779.32328039629,3429393622253.2891,5205679.898931738,2.9541853004149919e+18,7.078392627590802e-07,5.416572093963623e-06,2.37609931730276e-12,6.5700365439340409e-06,-276437906.18477851,6.3877589591648326e-06,1.0984127854385406e-05,0,-1.7196685250765542,-1.7196685250789303,-1.719668525077149,-637.7163063037442,-637.7163055959049,-637.7163056350128,-3577744.9038119316,-3577744.903817348,-3577744.9038136154
10,6.564551214784074,763.4261946846324,13658565.570185803,10,3931211991177.9639,707394.5782327929,3931211283783.3857,5557311.4526815908,1.271822345053162e+18,6.331865733955055e-07,4.7460198402404785e-06,2.4300561562995426e-12,9.325732776501495e-06,-212914788.20881796,6.0635895144695126e-06,1.0680190264622524e-05,10,6.564551214786504,6.564551214784074,6.564551214785871,763.4261951494263,763.4261946846324,763.4261945162398,13658565.570190549,13658565.570185803,13658565.570189655
20,14.971026900457286,2432.056039966328,31149079.62900974,20,4515258842847.4746,759597.44276940916,4515258083250.0322,5944278.6252483092,4.6722829981953158e+17,3.0164846975822e-07,1.344829797744751e-06,6.252776074688882e-13,-2.4400171526587853e-06,-165931710.15069795,2.2512798659746525e-06,4.7858099279096677e-06,20,14.971026900457911,14.971026900457286,14.971026900457302,2432.0560401562834,2432.056039966328,2432.0560402679766,31149079.629010916,31149079.62900974,31149079.62900957
30,23.89426079594295,4988.432008132657,49714237.41641188,30,5193057103516.2773,735254.62180453259,5193056368261.6553,7062937.041825017,4.5257395652193843e+17,4.4712032831739634e-07,5.02169132232666e-06,2.5082158572331537e-12,5.092519396447515e-06,-131992869.63371569,6.5821358665818832e-06,1.150260631987976e-05,30,23.894260795941207,23.89426079594295,23.894260795943715,4988.4320076855365,4988.432008132657,4988.432007989428,49714237.41640854,49714237.41641188,49714237.41641356
40,33.41679096025707,8963.726532400953,69525424.43253452,40,5978130292311.1719,696882.5324212499,5978129595428.6396,8578390.2080896553,5.9533214747498547e+17,4.7598950914107263e-07,1.5661120414733887e-05,7.37543359718984e-12,-2.9299435638515965e-05,-108104778.36061545,1.4943403944353368e-05,2.6180587227031538e-05,40,33.41679096026082,33.41679096025707,33.416790960253444,8963.726532220026,8963.726532400953,8963.726532696015,69525424.43254244,69525424.43253452,69525424.43252678
50,43.613503805744315,14766.147309455268,90738187.12473235,50,6886261180815.3047,660513.03805739724,6886260520302.2666,10425624.906766644,9.150444603029033e+17,3.8154757930897176e-07,1.850724220275879e-05,8.824940778140444e-12,-7.915910276645857e-05,-91852314.284204841,2.764684578846395e-05,4.7554590430820554e-05,50,43.613503805735974,43.613503805744315,43.61350380573549,14766.147309836815,14766.147309455268,14766.14730965297,90738187.12471473,90738187.12473235,90738187.12471384
60,54.70006711653456,22622.8305429476,113801121.0187861,60,7935799799446.6006,626041.62559220626,7935799173404.9746,12676153.589531213,8.9906371480626765e+17,3.656459739431739e-07,1.9103288650512695e-05,9.265477274311706e-12,-8.4834812553463839e-05,-81371889.189411104,2.1142245057809432e-05,3.8964099189797707e-05,60,54.7000671165253,54.70006711653456,54.7000671165297,22622.83054268919,22622.8305429476,22622.830542581953,113801121.018767,113801121.0187861,113801121.01877624
70,67.02534856451709,32551.546604046096,139440114.54220796,70,9148026925238.6016,593369.23632395349,9148026331869.3652,15417090.009439217,4.225331841836075e+18,2.1206869860179722e-07,2.1219253540039062e-05,1.0174971976084635e-11,-3.5440237613111315e-05,-75274771.420813188,4.2268719429914916e-05,7.9232036533483097e-05,70,67.02534856452726,67.02534856451709,67.02534856451784,32551.54660400632,32551.546604046096,32551.546603834027,139440114.54222918,139440114.54220796,139440114.54220968
80,81.02063405301114,44405.44544948531,168552656.15540808,80,10547579832643.264,562401.98131013056,10547579270241.283,18754521.113301188,3.16596382758216e+17,9.018840501084924e-07,3.987550735473633e-05,1.929834070324432e-11,-5.1780775438283642e-05,-72556107.616269782,5.5317825789887798e-05,8.5335767103345006e-05,80,81.02063405302881,81.02063405301114,81.02063405300952,44405.4454503872,44405.44544948531,44405.44544996864,168552656.15544426,168552656.15540808,168552656.1554044
90,97.1687351534116,57982.110100548765,202143482.49133456,90,12162948496810.576,514478.93312345067,12162947982331.643,23641295.52004813,1.2092258960826447e+18,2.4347536964342e-07,1.0281801223754883e-05,5.016431714466307e-12,4.3828105972817985e-05,-72509139.562732652,2.0577431480342578e-05,4.0226586882852189e-05,90,97.16873515340856,97.1687351534116,97.16873515341358,57982.11010054924,57982.110100548765,57982.11010079224,202143482.49132824,202143482.49133456,202143482.49133852
100,115.99912708209945,73136.66452493044,241314386.38116035,100,14027051985151.729,405675.91751621565,14027051579475.811,34576989.61040999,3.8727544629729261e+17,6.47763954475522e-07,8.943676948547363e-05,4.318678747949889e-11,7.7001355058343017e-06,-74652894.795445979,0.00011929495040538326,0.00018017874729281402,100,115.99912708205626,115.99912708209945,115.99912708209901,73136.66452428268,73136.66452493044,73136.66452472351,241314386.3810709,241314386.38116035,241314386.38115954
