voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.16418331197756555233073096035752766200828306583283435847883834756889052825080516,-9723.4835241094032025651376476117600848548270308133723648722450982238758542628845,-1005417.652037708538341623363050360370002592641837481202334477291926128439890868,-150,28494120397.898099440465852163447186186709548418556819164562890841170906531221421,10952.356166359353926504721269464372506898240205270065193904186983699237934647099,28494109445.541933081111925658725916722337041520316613894497696936983922831983486,2601642.9675122372042778338121652031937656839245861051577229198151743754300283768,7747991690756.1571059839060422748036401872479798455005901447019764308483425316424,2.0450447138463644872914881211111346184402688862985114319736129817359225389888627e-74,6.632577450312533472296718230630706870617088279887064103698204265089478504828744e-75,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-81,1195929593.6457009619384713000426054481130590285598682629187323648814540344133839,9.0229813006977674989556660896034914180440431109839393087750242394214060672650458e-75,1.9957894887494704841643023659207176233095092808069850107442627888658267282460262e-74,4.6411073078458342218318454383069498066465623478330420558884006986472635855462404e-74,-150,-0.16418331197756555233073096035752766200828306583283435847883834756889052825080516,-0.16418331197756555233073096035752766200828306583283435847883834756889052825080516,-0.16418331197756555233073096035752766200828306583283435847883834756889052825080516,-9723.4835241094032025651376476117600848548270308133723648722450982238758542628911,-9723.4835241094032025651376476117600848548270308133723648722450982238758542628845,-9723.4835241094032025651376476117600848548270308133723648722450982238758542628707,-1005417.652037708538341623363050360370002592641837481202334477291926128439890868,-1005417.652037708538341623363050360370002592641837481202334477291926128439890868,-1005417.652037708538341623363050360370002592641837481202334477291926128439890868
-140,-0.14754475331674739204777720144310719164407690693534141139078530569011349643378883,-9308.0451454477765392597807848579952956678751630393906083069006351509106089931066,-902387.36362138534270535153211609865899714870727765825967315899072477895324263409,-140,33644494463.770688897000109061461507515983915631618548553884314106427216594047193,11009.456751278619250368329897627376459943146894373512598617365483444915706713515,33644483454.313937618380858693131609888607455688471654180371715489061733149131486,3055963.1800055234829482598244088973295616242583084996653793935809001606176586538,9108709623401.0633241671792676528586272295018425866573083896116374898994742577643,2.5079433483994267192121965809572360354520865058322961142108834877369590596383688e-74,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,8.6973133031651816600875735922977656813607181404540187288141544957142190400500517e-81,1105025992.4459799560518194309849842393914634042000593968631629755210214705965694,-3.2853124399844507703385613653876135334954286044017496585477298278788223968072315e-74,3.1957803906538418201378432492863368229713384710849923109583457702093850736333914e-74,6.615096247053356033882964481904266927628913616899655314541272963739616343904671e-74,-140,-0.14754475331674739204777720144310719164407690693534141139078530569011349643378882,-0.14754475331674739204777720144310719164407690693534141139078530569011349643378883,-0.14754475331674739204777720144310719164407690693534141139078530569011349643378883,-9308.0451454477765392597807848579952956678751630393906083069006351509106089930815,-9308.0451454477765392597807848579952956678751630393906083069006351509106089931066,-9308.0451454477765392597807848579952956678751630393906083069006351509106089930921,-902387.36362138534270535153211609865899714870727765825967315899072477895324263408,-902387.36362138534270535153211609865899714870727765825967315899072477895324263409,-902387.36362138534270535153211609865899714870727765825967315899072477895324263408
-130,-0.13191433363893430592481122562683375491253258673913325347555927923411768416052199,-8531.8572945571549399960640984377265691207513383840165461761871396605230428608366,-806371.57654031335923149801872685626510308288589351265498768406513756450896069728,-130,39727459403.053635808129159804636704215415089875377839115447452385222653514375507,11066.855032579247573659932222589846782495779804713766042492849680057132592947863,39727448336.198603228881586144704481625568307379598034401681409892372973457242914,3589769.5674246788575986968893776944587071886703179312022240394405272201253925266,10717167746187.731046700488216989961063399158520193160486474643190609082197626359,2.1970412804160267126982879138964216508919104927125899843500301628108897547245214e-74,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,6.8524286630998400958265731333255123550114748985395299075505459663202937891303437e-81,1021169167.7409227354189658480467234151017359411946466786074088760299981784178166,2.5096851303436072662593234523619868679925403456518910390283073357439674272381228e-75,2.6300006755919521731011460112147802701433784458457805210492267009111241946963331e-74,4.5435761810434883290103817525775813725720708073189115188647938267120675775295106e-74,-130,-0.13191433363893430592481122562683375491253258673913325347555927923411768416052199,-0.13191433363893430592481122562683375491253258673913325347555927923411768416052199,-0.13191433363893430592481122562683375491253258673913325347555927923411768416052199,-8531.8572945571549399960640984377265691207513383840165461761871396605230428608384,-8531.8572945571549399960640984377265691207513383840165461761871396605230428608366,-8531.8572945571549399960640984377265691207513383840165461761871396605230428608165,-806371.57654031335923149801872685626510308288589351265498768406513756450896069727,-806371.57654031335923149801872685626510308288589351265498768406513756450896069728,-806371.57654031335923149801872685626510308288589351265498768406513756450896069728
-120,-0.11722051111370786609249926980664808102640399205609416332363528028036309912635953,-7287.7605837664803176601341489570625276412124818955452998425405097863426938662531,-717138.03135249120925690331081297272063767295086545617350080575600363855794303956,-120,46911854207.983514384384918987462183912323595876283579132107808325817336713986802,11124.552562314262324273868399488585623890418711507260903486005825626809062340333,46911843083.43095207012259471359378442373797198586486762484690483981151108717774,4216965.4864954271955208711281506267452776664572492468147188424156137086700008131,12618172410918.961649345859512664795631223845645983514563741590679125936844348283,2.5839416316842578319155964773498795516779073090393353903990920782744426675061982e-74,3.5373746401666845185582497230030436643291137492731008553057089413810552025753301e-74,4.8757665487441169912612154987123837910658571393454347419109653991125167345735138e-81,943746922.49227863091826289894497335571705811069510210059007243463370022720774021,1.3873796048239949326323332165822626764621501928231515148591088085117945590523478e-74,1.4639691930215365808789784934004579760749629570337007513077451903336108057549981e-74,3.2118245303769314149229261502026629179651104440028931878756958092505168967062407e-74,-120,-0.11722051111370786609249926980664808102640399205609416332363528028036309912635953,-0.11722051111370786609249926980664808102640399205609416332363528028036309912635953,-0.11722051111370786609249926980664808102640399205609416332363528028036309912635953,-7287.7605837664803176601341489570625276412124818955452998425405097863426938662637,-7287.7605837664803176601341489570625276412124818955452998425405097863426938662531,-7287.7605837664803176601341489570625276412124818955452998425405097863426938662378,-717138.03135249120925690331081297272063767295086545617350080575600363855794303953,-717138.03135249120925690331081297272063767295086545617350080575600363855794303956,-717138.03135249120925690331081297272063767295086545617350080575600363855794303956
-110,-0.10338007353288361724728499945361313300798962505237663428155073311439527252224142,-5466.6523030892490098746907220892403784753389096864750074657973458295016903888413,-634385.5064605107808319036825494378748856643644817730944672337449893100248431793,-110,55397085436.611108266096519237232479371692878269444771263029005321528733151406458,11182.550900628383134752799662319251612015298630261303064427926778079586463111353,55397074254.060207637713384484432817052441266254146141001725940893601955071819995,4953886.275938897776786615113377654874716053317225773077590564457907446961932151,14864643470256.881181730944851533084692497247085945419206491575637924679324201692,4.1315430367571823087848307311637111548218945743463170145953397401286543186329051e-74,3.2057457676510578449434138114715083207982593352787476501207987281265812773338929e-74,1.0937530366101667845261645578192644720499084934207326583205679138549699701881126e-80,872194617.45481746974765067475816384268974032132895410435581299716338333957874021,-1.4173253901468601147969508933964909339172620796398073865474610118420070935550459e-74,3.3870307933907307051912033010086553882546198095866522713695241616808058820266629e-74,6.7013369848723853451753735192382539824075030240987391942435043313607371947337083e-74,-110,-0.10338007353288361724728499945361313300798962505237663428155073311439527252224143,-0.10338007353288361724728499945361313300798962505237663428155073311439527252224142,-0.10338007353288361724728499945361313300798962505237663428155073311439527252224144,-5466.6523030892490098746907220892403784753389096864750074657973458295016903888303,-5466.6523030892490098746907220892403784753389096864750074657973458295016903888413,-5466.6523030892490098746907220892403784753389096864750074657973458295016903888716,-634385.50646051078083190368254943787488566436448177309446723374498931002484317934,-634385.5064605107808319036825494378748856643644817730944672337449893100248431793,-634385.50646051078083190368254943787488566436448177309446723374498931002484317931
-100,-0.090302117132505169890377752093874232103381658662512235811126459920605922094132685,-2960.1956792323209814637736190693505985061783611163012336154325790603226224279883,-557763.23618526303877476073501578124179323200085304818569262329869503567856449309,-100,65418661330.114660190252907947820777484499961044763289510977118158444927857629986,11240.85161580021194659623318116318921405600248399749730571432964113833591410279,65418650089.263044390040961351587596321310746988760805513479812444115286719294072,5819724.658420166058982748046312977822633299926049815001262558839499103899033814,17519083139851.753358355264061439836573046845668262233035278221826419596781658329,5.6376908327656534514522104960361008400245250379040044881434736253260567291044324e-74,7.5169211103542046019362806613814677866993667172053393175246315004347423054725765e-74,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-81,806029239.66227009386792602799918974521997397640618764947676528178599615541166359,-6.0626393337189887199160581981195013404242943475172458178861132600592144173057964e-74,6.008984785383226724965104005205186127830856158498614518080885009670808545392345e-74,1.1291042436477539030360298726478232482741329753192270423661891379011181579978205e-73,-100,-0.090302117132505169890377752093874232103381658662512235811126459920605922094132682,-0.090302117132505169890377752093874232103381658662512235811126459920605922094132685,-0.090302117132505169890377752093874232103381658662512235811126459920605922094132689,-2960.1956792323209814637736190693505985061783611163012336154325790603226224279416,-2960.1956792323209814637736190693505985061783611163012336154325790603226224279883,-2960.195679232320981463773619069350598506178361116301233615432579060322622427998,-557763.23618526303877476073501578124179323200085304818569262329869503567856449317,-557763.23618526303877476073501578124179323200085304818569262329869503567856449309,-557763.23618526303877476073501578124179323200085304818569262329869503567856449309
-90,-0.077887032506751368171254159898413426591305438811548196842999336899497981839656941,354.34773786059645263695162546103900961085224977674862310400806401163028820087118,-486894.91586742763552453228202935100325829798405512337105941723960628460049894418,-90,77254727856.74728504582559058105058721289573286794033756526433535943651258304244,11299.456284284639124014218516464731882641902337976592503116451912894261543355353,77254716557.291000761186466566832070748163850226037999588671832242984599688780897,6837030.5537792723282276660016225996989417603247367090218288159647531403941166716,20655310792894.752026008293807702167079520813718730952642390389511270852373540084,6.1757241337480373516137802170885657333050518606083848184304503515175599984414516e-74,1.1607010538046933576519256903603737023579904489802362181471857463906587383450302e-74,2.1611505783622572609914576805103538965805420833855440477659414201471695796488007e-80,744889108.79612441305238227532513531822232969528438880433055603972737199024886716,8.0586698113354686644359615808225393368663045212371595088881165702463882194872426e-74,7.7269331932013091150268090469814599997174321102262310991913851414533051534406904e-74,1.4100137913424175593162393182336691022275181709143588921365802565673678910709204e-73,-90,-0.077887032506751368171254159898413426591305438811548196842999336899497981839656963,-0.077887032506751368171254159898413426591305438811548196842999336899497981839656941,-0.077887032506751368171254159898413426591305438811548196842999336899497981839656947,354.34773786059645263695162546103900961085224977674862310400806401163028820080942,354.34773786059645263695162546103900961085224977674862310400806401163028820087118,354.34773786059645263695162546103900961085224977674862310400806401163028820085557,-486894.91586742763552453228202935100325829798405512337105941723960628460049894419,-486894.91586742763552453228202935100325829798405512337105941723960628460049894418,-486894.91586742763552453228202935100325829798405512337105941723960628460049894419
-80,-0.066020797416264957281316283769292471504946576820280805568307363630969013560692538,4646.7071195071267634607957135876888205190961437669866495505717683412858595669856,-421408.25454029365813339395973903490320979849145201026708720203673381541702248447,-80,91233788076.651758015291553092170129201474598646959062611256457772805438312745048,11358.366490755471356997322230289233590236006643056781115357890351567930586380717,91233776718.285267259820196094847898912241008410952419554475342414915086744814461,8032298.319560877869156129482259331435585935968348045667516448087990459193116331,24360511832888.751925028547549170716650569781852827581012472865773660660232409316,6.7612563617834406972149748733864328242267166853171646963350574467949905226958641e-74,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,2.1479728309332191069610219629462663728209046316575834133283442163657843992850885e-80,688565719.03747335868371962790224992683154236613042954486695070530317097964474074,3.2299287000014983487019034315877625146253778506180869610388042350907297889154735e-74,1.0101251752359749526681416159248188067158468265957331422699498418303050100289009e-73,1.8128706280038221330903956512135712145119070382978174492590754037578686090931925e-73,-80,-0.066020797416264957281316283769292471504946576820280805568307363630969013560692545,-0.066020797416264957281316283769292471504946576820280805568307363630969013560692538,-0.066020797416264957281316283769292471504946576820280805568307363630969013560692559,4646.7071195071267634607957135876888205190961437669866495505717683412858595669611,4646.7071195071267634607957135876888205190961437669866495505717683412858595669856,4646.707119507126763460795713587688820519096143766986649550571768341285859566918,-421408.25454029365813339395973903490320979849145201026708720203673381541702248447,-421408.25454029365813339395973903490320979849145201026708720203673381541702248447,-421408.25454029365813339395973903490320979849145201026708720203673381541702248447
-70,-0.054570755956381339418903236399228396995763604764896416465069193373054965096414509,10164.537659297555124718778679548208656125474878599895577954997118972496581005463,-360970.4982672926269589724571804583470222980927310809325808086103917832259687192,-70,107743819062.37281276344466412617602530966800584008786929388848325871227683036658,11417.583828148281026821319068569241216648647356325136110122451536495675572128338,107743807644.788984615163637304856956740426789191440512968752373136260740334691,9436656.711619418785535142600955052138417004247776944497139511443180356021542856,28737657507008.983513692629159528127645178757180245293780475316816080172520463955,2.0035911047819111530896336321696927004989120845492172813254992050791132983336831e-73,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,6.4109741242270619358069765949285803090636202656528486538910396396438902469459851e-80,637035422.27382875233064815724455709957888196812231763011740728798386018873103372,2.1046127569560771644492145459158893423502936128725774274162082175664506313618905e-73,1.6426171045660045789956196977709196291768986220870035162607906523187753546995998e-73,2.3852468651997320911494973959548887811831598367658091120692205106655512678871508e-73,-70,-0.05457075595638133941890323639922839699576360476489641646506919337305496509641456,-0.054570755956381339418903236399228396995763604764896416465069193373054965096414509,-0.054570755956381339418903236399228396995763604764896416465069193373054965096414496,10164.537659297555124718778679548208656125474878599895577954997118972496581005307,10164.537659297555124718778679548208656125474878599895577954997118972496581005463,10164.537659297555124718778679548208656125474878599895577954997118972496581005507,-360970.4982672926269589724571804583470222980927310809325808086103917832259687192,-360970.4982672926269589724571804583470222980927310809325808086103917832259687192,-360970.4982672926269589724571804583470222980927310809325808086103917832259687192
-60,-0.043390465176110229740663243697451052951900630948752345866280677309930732052273319,17238.285265436065092653518733459253367844449766802652832974896115570760009371544,-305328.41307837669905911575239724479334533330893605989186243103256491603835509597,-60,127243039396.13202397227457475470472946927675934447346296847881415253459331022191,11477.109897703479398396004235955262396290074400156014068997673818658043066959145,127243027919.02212626879517635870049351401436305439906281246474515486077465217885,11086679.532587974253191059532070893174539638513392706592808763072073866685658629,33908362817099.173497988735086841565230738096130609083531259207879219984261725992,7.5376479148864312690372079058521887456700451180799863928486883887631469258001663e-74,1.6194543274513102561524487013123309275756723883390914853196448747260143349290183e-73,1.58791856519909756066750396647254661303631293321925644973046305565691423382732e-80,590528492.00775271436215264765228697932821522945666414392241676955672606431170941,1.0441254348784365749042484721975027360101193878508585392407113397777545803988178e-73,1.4836740618605506077225710530774121695190682144527997563370329220469048818976538e-73,2.8809253311590184429128279954836182183240590389663748872610005876304114598381654e-73,-60,-0.043390465176110229740663243697451052951900630948752345866280677309930732052273318,-0.043390465176110229740663243697451052951900630948752345866280677309930732052273319,-0.043390465176110229740663243697451052951900630948752345866280677309930732052273334,17238.285265436065092653518733459253367844449766802652832974896115570760009371469,17238.285265436065092653518733459253367844449766802652832974896115570760009371544,17238.2852654360650926535187334592533678444497668026528329748961155707600093715,-305328.41307837669905911575239724479334533330893605989186243103256491603835509581,-305328.41307837669905911575239724479334533330893605989186243103256491603835509597,-305328.41307837669905911575239724479334533330893605989186243103256491603835509597
