"{'distance': [0.067, 0.186, 0.566, 0.713, 0.911], 'solute_2': [6.58, -4.84, 7.36, -5.37, 6.32], 'solute_1': [6.64, -3.6, 3.99, -7.83, 6.32]}","{'solute_1i': '108.0 mM', 'solute_2e': '102.0 uM', 'solute_1e': '138.0 mM', 'solute_2i': '60.0 uM'}"
voltage,current,solute_2,solute_1
-150,-1520.3730957601370207873052389474620555506981130618602568377243754061833188011783,-1726501.3990960926619730529955728741811144669198897891419063574542361981578980829,-3162338586.5831598539960397399173226599050379410525670445098637426399296900894985
-140,-1317.3287206451524131736319659185350678731811462179579250788357797036374966216747,-1561408.8349724980702993737952907594034059455107828758518533340370991024558122005,-2739967634.7366359110327804973525270889969612273267191685156940696491278840525728
-130,-1115.9643942558704015129794825442338159884034549662519526684322520641419462646208,-1382898.518468567964020814622122703102571627923804070354266763435624847584396018,-2321101359.9054370938373958745076917060474507081873305188464834610812501634609523
-120,-919.60653299086773965257604164220853369242309031028246031091539347920806337577805,-1187748.2621754850421499705670020085384274501664884358306998699987263416357246257,-1912663292.6501596131783312087226003982436020431863238323589751036056761319122848
-110,-733.8825525493674209867307490511100646580322684774771628290363393885087906080639,-975765.80376473941747472337050464271461865629577057332044204064290573283120641869,-1526362707.4195613715454642331217390710917809092934429000684038511623645367788917
-100,-565.56939054953926172718325573312463190013562330875403216753852540549996971839124,-753578.20320278390117546678423766021895025461200216367076544551981805266798485179,-1176296179.9692740058518316553124152223967233770138101645410169142321397931558015
-90,-420.63572313314501140172287154714103996557933671557772904052816178686883315753093,-537428.91291130478081502533850597957851889973357266998399633133798823195976532217,-874872099.27059556273592532971277801896719210326752335124643257208557848296244691
-80,-302.40984132882154963817970791879036769667845137965278364114555079476099797597671,-349623.90663196919873658058099018513537348548550152516684229754387877367972624333,-629000877.71355943683094447664179196828364097626793401574978970958409143554596165
-70,-210.84542838805337108015109983286328952198602449343382186341923321324883193573413,-207315.2971849726633205462728645733998669886175561025851183707723258624028463031,-438574707.7961616830749354510716252652289846254473737527877602263525700670930722
-60,-143.09074154902374903534464640794251612127160115086406865269186868640340443337507,-113310.88890332705152938476497923205201737072859165452869089841555154662180514155,-297658004.03707682563626606060485171418657613642365111086689640488546497516922669
-50,-94.766701565598240924138244843961385244399847552031429967223798074076648331121891,-58098.996376550028759888183571830127410133700355961954584317664947402390641110775,-197145415.41231625856422071033788591523017820143127909709391545996503833021227588
