voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1.499482759071622,-9271779.668309689,-44143.74596881961,-150,3468184572378.3413,5138.5607903974915,3468184567239.7808,674933062.74772346,42872499002593064.0,4.2594969272613525e-05,7.373739936156198e-05,1.8382406707928567e-11,4.6770468181879415e-05,-68345358.670627743,6.1467015901415126e-05,0.00011901182287488155,-150,-1.499482759073203,-1.499482759071622,-1.4994827590900044,-9271779.668350674,-9271779.668309689,-9271779.66830808,-44143.74595326119,-44143.74596881961,-44143.74602699859
-140,-1.1939049641982453,-7384985.394000411,-33802.4471890751,-140,3974921334015.9507,5443.2321975574632,3974921328572.7183,730250187.71009135,1.3430082471892746e+17,3.201048821210861e-05,7.968632417032495e-05,3.065947495883847e-11,-4.2905935813832015e-05,-62119942.985237256,0.00014699052922685516,0.00024733322806014257,-140,-1.1939049641675858,-1.1939049641982453,-1.1939049641856652,-7384985.393968401,-7384985.394000411,-7384985.3939948445,-33802.44710938878,-33802.4471890751,-33802.447152593886
-130,-0.9468269933395611,-5858743.618550777,-25768.61937492717,-130,4560303645567.0166,5765.967936371213,4560303639801.0488,790899931.44100344,80049792857957696.0,3.320537507534027e-05,0.00013200686225900427,4.7614467924006476e-11,-4.4852495193481445e-05,-54722287.035632215,0.00021432138076207452,0.00034163437923950823,-130,-0.9468269932919466,-0.9468269933395611,-0.9468269933275167,-5858743.618517572,-5858743.618550777,-5858743.618546749,-25768.619242920307,-25768.61937492717,-25768.619339349414
-120,-0.7485744374643089,-4633595.350239396,-19576.973645311304,-120,5235297471170.1016,6107.8390626399378,5235297465062.2627,857143978.00574899,1.2417623485123725e+17,6.314460188150406e-05,0.00010983297033817507,4.530609221120585e-11,-6.3516199588775635e-05,-46167112.860967644,0.00020956314231356839,0.00034649788850060759,-120,-0.7485744374190028,-0.7485744374643089,-0.7485744374430593,-4633595.3501762515,-4633595.350239396,-4633595.350239259,-19576.973535478333,-19576.973645311304,-19576.973579057463
-110,-0.590489047686839,-3656270.8159230947,-14839.147865041145,-110,6012711989230.9727,6469.9801363426386,6012711982760.9922,929324644.36124969,56441960353439448.0,1.992005854845047e-05,5.140587563801091e-05,1.3279155552936572e-11,-1.5799122589311521e-05,-37190637.97215309,3.6153676113127891e-05,7.3453128365486009e-05,-110,-0.5904890476955068,-0.590489047686839,-0.5904890476822277,-3656270.815903824,-3656270.8159230947,-3656270.815923744,-14839.147901730126,-14839.147865041145,-14839.14785032425
-100,-0.4650605083970984,-2880524.9593726397,-11237.234411989917,-100,6907420796961.0547,6853.5929868746844,6907420790107.4619,1007853954.8802294,66217063296064552.0,1.6145408153533936e-05,8.405289190704934e-05,2.43440267944095e-11,1.6594878721079469e-05,-28842979.938502606,8.5390187445117202e-05,0.00013975492986162408,-100,-0.465060508377254,-0.4650605083970984,-0.465060508401598,-2880524.9593859306,-2880524.9593726397,-2880524.959369785,-11237.234343407963,-11237.234411989917,-11237.234427460855
-90,-0.3659298231757284,-2267177.366582513,-8514.385297159457,-90,7936630394753.5977,7259.9507015318468,7936630387493.6465,1093207202.2305841,23217637223145308.0,5.256477743387222e-05,5.252888331597205e-05,1.6258716595274336e-11,4.6030779409223554e-05,-21788605.587696053,9.2979327079519629e-05,0.00015619280874545893,-90,-0.3659298231910532,-0.3659298231757284,-0.36592982319198714,-2267177.3666315097,-2267177.366582513,-2267177.366578945,-8514.385320491125,-8514.385297159457,-8514.38534968834
-80,-0.28781332624354056,-1783658.924489975,-6464.315044465049,-80,9120199261624.4883,7690.4018504763417,9120199253934.0859,1185919726.8163023,43353086357984624.0,9.570061229169369e-05,9.898376356431982e-05,3.160421924164325e-11,-8.7766089284039986e-05,-16180951.666111894,0.00015111234907844889,0.00023510528367864936,-80,-0.2878133262223865,-0.28781332624354056,-0.28781332621193634,-1783658.9243949617,-1783658.924489975,-1783658.9244906623,-6464.31502594757,-6464.315044465049,-6464.314945481286
-70,-0.22638487122356166,-1403298.1813328266,-4920.420018860299,-70,10481012314988.52,8146.3749622061414,10481012306842.145,1286586041.4740999,5.1268851019946157e+17,7.394049316644669e-05,0.00011983855347352801,4.995828750686826e-11,6.7805304950251268e-05,-11886526.637567416,0.00024633872453238404,0.0004076099660608179,-70,-0.22638487127351994,-0.22638487122356166,-0.22638487124859058,-1403298.181404999,-1403298.1813328266,-1403298.1813310585,-4920.4201386988525,-4920.420018860299,-4920.420097862062
-60,-0.17814199399522057,-1104509.6050449014,-3743.9302965898532,-60,12045416991407.684,8629.3832643802052,12045416982778.301,1395860703.1777062,22313817031161604.0,2.3114727810025215e-05,0.0001379193035973003,4.090353056263041e-11,1.0808130386556341e-05,-8677047.6273982711,0.00013255677519557075,0.00021922405319685367,-60,-0.1781419939647203,-0.17814199399522057,-0.17814199400562383,-1104509.605068016,-1104509.6050449014,-1104509.6050475053,-3743.9301898381655,-3743.9302965898532,-3743.930327757469
-50,-0.14027183512401356,-869986.6187852621,-2808.9225799456035,-50,13843728652329.354,9141.0297057329117,13843728643188.324,1514460525.5627913,45117746575175952.0,9.301584213972092e-06,2.7145670173922554e-05,9.158868108372076e-12,-7.5188773218579224e-05,-6323600.3412396889,5.6415822239648141e-05,9.9518883573068706e-05,-50,-0.14027183513317243,-0.14027183512401356,-0.1402718351326022,-869986.6187938843,-869986.6187852621,-869986.6187845827,-2808.9226042203077,-2808.9225799456035,-2808.9226070912737
-40,-0.11052502874525426,-685958.3704474568,-1980.330210897897,-40,15910814564256.078,9578.1594245514934,15910814554677.918,1661155746.006088,1.2039829632826819e+17,1.460174098610878e-05,0.00015183061327661562,5.072083031354424e-11,-6.2190202992040344e-05,-4631534.177267706,0.00016672084688844029,0.00028889889613026298,-40,-0.11052502878539922,-0.11052502874525426,-0.11052502873467838,-685958.3704458033,-685958.3704474568,-685958.3704328551,-1980.330337021035,-1980.330210897897,-1980.3301851904216
-30,-0.08710124842372113,-541539.4735937119,-1081.8500437219045,-30,18286767375070.066,9858.0210800474961,18286767365212.047,1855014026.3021188,3.1263089597329402e+17,0.0005267778178676963,0.00019935851105401525,2.531320986154384e-11,0.00072942364635084132,-3448943.5621614219,0.00075560980349485254,0.0013907007430020712,-30,-0.08710124844903434,-0.08710124842372113,-0.08710124843175479,-541539.4741204897,-541539.4735937119,-541539.4736139103,-1081.8498593380236,-1081.8500437219045,-1081.8500586965347
-20,-0.0685515016126029,-428181.2827743888,134.6438447383698,-20,21017680853694.621,10146.059937732911,21017680843548.562,2071511599.8408859,3.1907201827470854e+17,0.0004730919608846307,0.0003480404961919703,3.6646130574524705e-11,0.0017288038098269426,-2665359.3581264401,0.00079176402478971437,0.0016728544599651229,-20,-0.06855150157688006,-0.0685515016126029,-0.06855150161352619,-428181.28324748075,-428181.2827743888,-428181.2828574843,134.644192778866,134.6438447383698,134.64388340448932
-10,-0.053715046849884956,-339210.7427738309,1955.412429721444,-10,24156542724942.98,10442.514925071837,24156542714500.465,2313287833.2732477,33193117178964356.0,0.0005884509300813079,9.333741013506369e-05,1.2322957931854006e-10,0.00035997884831752972,-2208010.3441640181,0.00085223321919227662,0.0014182740631660806,-10,-0.05371504697024871,-0.053715046849884956,-0.05371504684701913,-339210.74333849037,-339210.7427738309,-339210.74275003944,1955.4123363840338,1955.412429721444,1955.4124267702373
0,-0.041718561308979676,-269413.8937357068,4499.202457804466,0,27764261762877.215,10747.631950685469,27764261752129.582,2583291081.2605982,1.0568849817600918e+17,0.00040115410229191184,9.555563156027347e-05,3.727216452142912e-11,0.00027009198286894441,-2038791.6098620531,0.00055564272556381125,0.00095997821960480678,0,-0.04171856134625184,-0.041718561308979676,-0.041718561317429674,-269413.8941368609,-269413.8937357068,-269413.893765836,4499.202542051423,4499.202457804466,4499.202446495791
