voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1520.3730957599719,-1726501.399270548,-3162338586.5827,-150,2881700708958.4575,226419.30505775462,2881700482539.1523,12727274.771130485,2.4851989615111379e+17,0.0003472748212516308,0.0004849433898925781,1.2164491636212915e-10,-2478217097.4472404,0.00018739700317382813,0.00037972634902815543,0.0006393329345648624,-150,-1520.373095760067,-1520.3730957599719,-1520.3730957599453,-1726501.3990883029,-1726501.399270548,-1726501.3994355777,-3162338586.5830193,-3162338586.5827,-3162338586.5825343
-140,-1317.3287206449136,-1561408.8352368386,-2739967634.7359624,-140,2330987609236.7729,243128.13584909699,2330987366108.6372,9587486.043505691,inf,0.0005611635278910398,0.000720977783203125,1.666649040998891e-10,-1981375182.5346525,0.00029635429382324219,0.0005445298114928024,0.00088872427698305501,-140,-1317.3287206450343,-1317.3287206449136,-1317.3287206448676,-1561408.834956208,-1561408.8352368386,-1561408.8355173715,-2739967634.736401,-2739967634.7359624,-2739967634.73568
-130,-1115.9643942558648,-1382898.5183160887,-2321101359.905527,-130,2004224914199.5903,261070.01090909174,2004224653129.5793,7676963.3831956657,1.1581768824178421e+17,0.00033516623079776764,0.00016832351684570312,1.2869350030086935e-10,-1574951897.9650459,-0.00017571449279785156,0.00039599128804863767,0.00064821216127342041,-130,-1115.9643942559935,-1115.9643942558648,-1115.9643942558916,-1382898.518482986,-1382898.5183160887,-1382898.5181478197,-2321101359.9056835,-2321101359.905527,-2321101359.9056954
-120,-919.6065329909123,-1187748.2620507556,-1912663292.6503356,-120,1772078051481.1938,280335.92392768897,1772077771145.27,6321266.3816082701,7.5109311131293734e+17,0.0002900955732911825,0.00014781951904296875,4.831690603168681e-11,-1258171220.063411,-0.00014758110046386719,0.00020705805704838314,0.00030029411758647484,-120,-919.6065329909607,-919.6065329909123,-919.6065329909362,-1187748.262193632,-1187748.2620507556,-1187748.2619035365,-1912663292.6503408,-1912663292.6503356,-1912663292.6504834
-110,-733.8825525493901,-975765.8037503769,-1526362707.4196181,-110,1618453457751.7717,301023.58356186893,1618453156728.1882,5376500.533949472,1.5333584236600154e+17,3.4324126318097115e-05,7.915496826171875e-05,2.7057467377744615e-11,-1024852189.3622924,-1.8358230590820313e-05,7.8334184684780787e-05,0.00012677916087966423,-110,-733.8825525493659,-733.8825525493901,-733.8825525493929,-975765.803768775,-975765.8037503769,-975765.8037344508,-1526362707.4195554,-1526362707.4196181,-1526362707.4196346
-100,-565.5693905494633,-753578.2033446975,-1176296179.969021,-100,1531262167210.873,323237.90897310455,1531261843972.9641,4737260.465752746,6.2387584267493248e+17,0.00040384207386523485,0.000308990478515625,3.26281224261038e-11,-866434970.99362838,-0.00020122528076171875,0.00024625599287195324,0.00041088349007623037,-100,-565.5693905494497,-565.5693905494633,-565.5693905494306,-753578.2031461599,-753578.2033446975,-753578.203550002,-1176296179.9691255,-1176296179.969021,-1176296179.9688165
-90,-420.63572313313307,-537428.9129690712,-874872099.2705323,-90,1501665179597.4814,347091.56193348835,1501664832505.9194,4326423.7575595081,6.9277895063281165e+17,0.0002001090906560421,0.00010287761688232422,4.501998773775995e-11,-774321236.67783618,-9.9658966064453125e-05,0.00016030533006936991,0.00025225654874816428,-90,-420.63572313308805,-420.63572313313307,-420.63572313311664,-537428.9128720482,-537428.9129690712,-537428.9130721573,-874872099.2705033,-874872099.2705323,-874872099.2704294
-80,-302.4098413288045,-349623.90666499024,-629000877.7135019,-80,1523492582334.1182,372705.51819914364,1523492209628.5999,4087657.7027767189,2.7138574597632931e+17,0.0001442047068849206,0.00014865398406982422,2.523847797419876e-11,-741249385.98683488,-7.2240829467773438e-05,0.00010325933065776393,0.0001543841106013133,-80,-302.40984132881755,-302.4098413288045,-302.4098413287923,-349623.9065945286,-349623.90666499024,-349623.9067387333,-629000877.7135761,-629000877.7135019,-629000877.7134274
-70,-210.84542838804882,-207315.29718210208,-438574707.79615414,-70,1592801854958.7686,400209.68104868772,1592801454749.0874,3979918.3537616506,8.7206800169934861e+17,2.319566556252539e-05,2.658367156982422e-05,1.4551915228366852e-11,-761957509.67026091,1.049041748046875e-05,4.1999769993006925e-05,7.882025012406757e-05,-70,-210.84542838806337,-210.84542838804882,-210.8454283880516,-207315.2971875926,-207315.29718210208,-207315.29716439694,-438574707.7961807,-438574707.79615414,-438574707.79617167
-60,-143.0907415490239,-113310.88885048233,-297658004.03711236,-60,1707548429030.3696,429743.54009835637,1707547999286.8296,3973412.6745443554,2.122165587129867e+18,0.00045777697232551873,0.00031882524490356445,3.5839775591739453e-11,-833168528.68915927,0.00023818016052246094,0.00028372025268589646,0.00048523994607307941,-60,-143.09074154905318,-143.0907415490239,-143.09074154905974,-113310.8890847573,-113310.88885048233,-113310.88862698033,-297658004.0370171,-297658004.03711236,-297658004.03733593
