"{'distance': [0.068, 0.161, 0.256, 0.832, 0.998], 'solute_2': [12.31, -7.08, 14.44, -7.03, 7.19], 'solute_1': [8.67, -18.4, 18.09, -6.6, 10.93]}","{'solute_1i': '335.0 nM', 'solute_2e': '150.0 M', 'solute_1e': '345.0 uM', 'solute_2i': '362.0 M'}"
voltage,current,solute_2,solute_1
-150,-0.0061103756488863204623323908619154565177911684850580276297581703714219564564661992,-12714.055937466097029070636471333409566945551130350266890672680771605194162330021,-0.00076017501914780789566681084424843937724108350545196879642750579383098367635658976
-140,-0.005438534113341938204790664605102980112714066510302802293014217569762445624178455,-11316.133558450251751242142167470947583168439620654233063062018566035249322557729,-0.00067655170035053571590001491099161587154142901434571693785573694108565424005861648
-130,-0.0048347737247741744766557214043026686447268055663598053073722956604276939292238892,-10059.869820498524748899450483325475715547067898026599220740924033677291805668802,-0.00060142027353391148071211699998806906777116571263552635519409970307214674010634907
-120,-0.0042904830675475166166171131882238761777809910050463180859293043029345641221795419,-8927.3466730156072042075966135871484713518705994088334787404581840435091825817314,-0.0005336999912085055366182618962723386933765676923089859174786800572331934918281695
-110,-0.003797650763877331475767126563260881225095612132774276896629563953921868464198431,-7901.8945835352908382621470516176472859481148011441284290932190440380937999323122,-0.00047238924403176712898428875763433607245222440540368227793153343367701576339658709
-100,-0.0033487760331939139016870009082218056285736346784411385507247309466918427287295348,-6967.9064357018595124554379002112063009055455150700322936595938478614536336895104,-0.00041655347524928534622357281544496826508314819119895761462806389790792831797156752
-90,-0.0029368359679311392432989589457377211776688479259979686052340406096691332309608949,-6110.7694389456051861666150100277864449049180848369850833239506525964354474064813,-0.0003653222667030836386489454478637943582248276559305728498381863001505239755770953
-80,-0.0025553414678906712858961656693277696954683833781703172322497491660379242891755996,-5316.9815129152800155060273304005569164981635572729824616665595534602367812490193,-0.00031790176383447697555141741290826046454111563460623903921396956010311372395682264
-70,-0.0021984975912021516974905957900783077385245002340126754407515699967698966352108777,-4574.484934882999500807602422502083877587017425524234868370972820305265446736895,-0.00027361086584982778405924311859938736564099977661505845854773824638730436588076895
-60,-0.001861390921307825055057634664983182088892673353186821796971057940641258504126372,-3873.0562002360488500654359793263905982135456680019358718732766102118370450358102,-0.00023194835615745008119371958642236759768732255633379983737206776605009043067705511
