voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-2.3685010314901122e-05,-41.666446547089336,-106.18005978812369,-150,9320730995.9234352,16.967672009107311,9320730978.9557629,549322911.88329077,1.5911962397711638e+17,8.978950916116446e-08,2.567281853771419e-07,5.551214056574022e-14,182.05047943209235,9.0832053317970328e-08,4.6056544090142499e-07,9.7490634599836239e-07,-150,-2.3685010370413263e-05,-2.3685010314901122e-05,-2.3685010337650093e-05,-41.666446636878845,-41.666446547089336,-41.66644660498361,-106.18006004485187,-106.18005978812369,-106.18005987223296
-140,-2.5597796127368093e-05,-39.91683472637896,-119.86965795382139,-140,9005903382.9057255,16.585185996988312,9005903366.3205395,543008886.63781631,7.7853702332925645e+17,1.1222303442082193e-07,4.6028617362026125e-08,2.4911306741384753e-14,178.83906000509904,1.774941748188782e-08,1.8958422310697626e-07,3.2054373293925151e-07,-140,-2.5597796102456787e-05,-2.5597796127368093e-05,-2.5597796126860114e-05,-39.91683461690627,-39.91683472637896,-39.916834729129306,-119.86965790779277,-119.86965795382139,-119.86965794790012
-130,-2.7867895617592455e-05,-38.227759913552894,-135.72914156954607,-130,8701783073.1051559,16.21132200145404,8701783056.8938332,536771959.2717157,7.2871220281844032e+17,1.5125527141890416e-07,1.0416056284157094e-07,3.873177074746083e-14,175.72878122868133,2.9925068459124402e-08,2.6183765597956749e-07,5.0219233441655087e-07,-130,-2.7867895578860684e-05,-2.7867895617592455e-05,-2.7867895613156076e-05,-38.227759775942104,-38.227759913552894,-38.227759927197376,-135.7291414653855,-135.72914156954607,-135.72914152820886
-120,-3.054951430397447e-05,-36.59763768618826,-154.0984565957997,-120,8408018923.7847757,15.845885664625685,8408018907.9388905,530612116.08732074,1.8501773241043914e+17,1.233994524341142e-07,7.896778697613627e-08,3.2362269331356885e-14,172.71635764340832,7.1454509469356314e-08,1.9843951967114894e-07,4.274003339299208e-07,-120,-3.05495142716122e-05,-3.054951430397447e-05,-3.0549514301857044e-05,-36.597637562788805,-36.59763768618826,-36.59763767261527,-154.09845651718751,-154.0984565957997,-154.0984565961553
-110,-3.370247085332485e-05,-35.02490257893739,-175.35256841559976,-110,8124273612.9870749,15.488687009848341,8124273597.4983883,524529523.24631059,3.7301570345692486e+17,1.6341683561904574e-07,1.471294126531575e-07,4.340431280450835e-14,169.79854756769234,3.4813860117331737e-08,3.7832670850960763e-07,7.1284778521857621e-07,-110,-3.370247080992054e-05,-3.370247085332485e-05,-3.3702470835139164e-05,-35.02490244913133,-35.02490257893739,-35.02490261254817,-175.35256827446756,-175.35256841559976,-175.35256826847035
-100,-3.739106389364222e-05,-33.50800487909472,-199.89439146074437,-100,7850223519.1424322,15.139540342929248,7850223504.0028915,518524561.59996897,9.1759527930992883e+17,6.772069838234529e-08,1.3579119695350528e-07,2.5990487702558934e-14,166.97214839577069,1.3950583244631074e-08,1.7248988212387317e-07,3.7795979099541921e-07,-100,-3.739106389062379e-05,-3.739106389364222e-05,-3.7391063867651736e-05,-33.508004920368876,-33.50800487909472,-33.50800485264818,-199.8943914006286,-199.89439146074437,-199.89439132495318
-90,-4.168130880298952e-05,-32.045406421633004,-228.1375449078896,-90,7585558666.5816174,14.798264155602336,7585558651.7833529,512597868.6973142,2.231888035331576e+17,2.5106771772698266e-08,2.2735093807568774e-07,4.044372258968365e-14,164.23399572120178,8.0855486384607586e-08,4.0397776837284288e-07,8.6963353543756568e-07,-90,-4.16813087625458e-05,-4.168130880298952e-05,-4.168130878613221e-05,-32.04540639652623,-32.045406421633004,-32.04540641943209,-228.13754468053867,-228.1375449078896,-228.13754480486386
-80,-4.663525679278062e-05,-30.635575744398757,-260.47089612064883,-80,7329982745.7433014,14.464681031168894,7329982731.2786207,506750389.44505256,2.1687804771622881e+18,2.7691029913512466e-08,3.703462425619364e-08,7.467672855955565e-15,161.58096456606393,1.2197786115188787e-08,5.2630825096410783e-08,1.1849701835552322e-07,-80,-4.663525679045176e-05,-4.663525679278062e-05,-4.6635256785312946e-05,-30.63557576250969,-30.635575744398757,-30.63557573481866,-260.4708960880007,-260.47089612064883,-260.4708960836142
-70,-5.230018558587531e-05,-29.276981818680557,-297.1910929995174,-70,7083213218.5341616,14.138617552265272,7083213204.3955441,500983437.19604313,1.0984531646513504e+17,2.2136579502785025e-07,8.100141712930053e-08,2.2486373386140096e-14,159.00997863819018,1.1467951181666764e-07,1.5501494982050971e-07,3.9886422491312813e-07,-70,-5.230018559621953e-05,-5.230018558587531e-05,-5.2300185573733156e-05,-29.276981947034074,-29.276981818680557,-29.27698172566828,-297.19109293573456,-297.1910929995174,-297.191093016736
-60,-5.868889805293024e-05,-27.968086415531765,-338.379591817491,-60,6844981521.2592821,13.819904210709696,6844981507.4393778,495298767.40786546,2.7344121632266608e+17,4.078166426779717e-08,8.07976903161034e-08,8.559538982547826e-15,156.5180307857955,4.6329557347795553e-08,1.0327122093038275e-07,2.6699082907502406e-07,-60,-5.868889804872602e-05,-5.868889805293024e-05,-5.868889805728556e-05,-27.96808640211748,-27.968086415531765,-27.9680863747501,-338.3795918046617,-338.379591817491,-338.3795918854594
