voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.006110371095978636,-12714.046464080478,-0.0007601780237017469,-150,3.5561640182296787e+17,0.0036293920905703199,3.5561640182296787e+17,9.7982359841172898e+19,1.3488958068950083e+17,0.019906600449758116,0.03292231565300341,1.3962215648401222e-08,-0.064863294675888028,-47364.061043807269,0.040279905164485437,0.083752237168964891,-150,-0.006110366391907158,-0.006110371095978636,-0.006110380354122806,-12714.066370680928,-12714.046464080478,-12714.0625,0.02893433644749166,-0.0007601780237017469,-0.003987979205511749
-140,-0.005438534695800993,-11316.134770392075,-0.0006765513148399722,-140,2.9139280494730131e+17,0.0042762017161942587,2.9139280494730131e+17,6.8142904448070697e+19,1.0554789837477643e+17,0.07275867332464259,0.0064088761420393325,3.524264124716431e-08,-0.048088253177411389,-64752.960935892741,0.094147995147593214,0.14711131197475683,-140,-0.005438531251703614,-0.005438534695800993,-0.005438499453159746,-11316.121767103672,-11316.134770392075,-11316.06201171875,-0.006513594649732113,-0.0006765513148399722,-0.00010471850769278035
-130,-0.004834773386447832,-10059.86911653171,-0.000601420498442409,-130,2.3876956226170813e+17,0.0038154750022323354,2.3876956226170813e+17,6.257924953564373e+19,86239821612998656.0,0.17593632638454437,0.005917076207005323,8.171125163557863e-08,-0.040880992368329316,-88506.304829053464,0.23167725280876525,0.3481623257141197,-130,-0.004834773781240292,-0.004834773386447832,-0.004834692069988656,-10059.875155076385,-10059.86911653171,-10059.69921875,0.00461566670492175,-0.000601420498442409,-0.0013014095020835725
-120,-0.004290482397656209,-8927.3452791506,-0.0005337004394124043,-120,1.9565156690248566e+17,0.0034043879262122515,1.9565156690248566e+17,5.7470409114089742e+19,4.8498736994209188e+18,0.014931059484297293,0.0159217902972915,5.648808349030532e-09,-0.032569854418397881,-120934.43728005239,0.019380521099608486,0.036342291111506178,-120,-0.004290481921510981,-0.004290482397656209,-0.00429048757031933,-8927.360210210085,-8927.3452791506,-8927.356689453125,0.015388089857879095,-0.0005337004394124043,0.00011367424414032712
-110,-0.0037976501255341526,-7901.893255313514,-0.0004723896752053261,-110,1.6032212702505162e+17,0.003037592212072894,1.6032212702505162e+17,5.2779344899506979e+19,72820691348708624.0,0.01116088998514897,0.023446023148362277,5.904234998480029e-09,-0.10296149351052009,-165167.09580021747,0.037578629489177361,0.079965320430474635,-110,-0.003797644221299154,-0.0037976501255341526,-0.003797650091856696,-7901.904416203499,-7901.893255313514,-7901.895263671875,0.02297363347315695,-0.0004723896752053261,0.0016060424617947433
-100,-0.0033487762347515436,-6967.906855089492,-0.00041655333719480914,-100,1.3137461986192486e+17,0.0027103158179484837,1.3137461986192486e+17,4.8472070668637471e+19,5.051195099958297e+17,0.005349798029783415,0.011483142700094878,4.42136010182087e-09,0.0055375111696776003,-225427.49179814736,0.013241286458904005,0.023175989890549059,-100,-0.0033487791824369922,-0.0033487762347515436,-0.0033487747610768904,-6967.901505291462,-6967.906855089492,-6967.903076171875,-0.011899696037289687,-0.00041655333719480914,-0.0011291483302500183
-90,-0.0029368360207125276,-6110.769548769588,-0.000365322229809017,-90,1.0765649014555213e+17,0.0024183008515184711,1.0765649014555213e+17,4.451740984913177e+19,6.7346298004788774e+17,0.007662057876586914,0.005153098381804,1.2941841036340218e-09,0.090546646126313135,-307383.8760684164,0.013635620981222483,0.025782891524174067,-90,-0.0029368361090906982,-0.0029368360207125276,-0.002936837314896631,-6110.765043020248,-6110.769548769588,-6110.772705078125,-0.005054962894064374,-0.000365322229809017,9.813548773962566e-05
-80,-0.002555341494737314,-5316.981568775979,-0.00031790174450365734,-80,88223363346315024.0,0.0021577481744845589,88223363346315024.0,4.088677464291668e+19,2.8167364621862496e+17,0.01927483081817627,0.003749701332188082,8.143772919910752e-09,0.0092338664107955992,-418595.86185898719,0.038148041162275013,0.070625090351725039,-80,-0.0025553417180665034,-0.002555341494737314,-0.002555349638510234,-5316.978283762932,-5316.981568775979,-5316.99755859375,-0.004067603076691739,-0.00031790174450365734,-0.001273096290816511
-70,-0.002198497519974984,-4574.484786678268,-0.0002736109193606651,-70,72301446865760032.0,0.0019252679754745909,72301446865760032.0,3.7553965363152765e+19,1.4224311077983245e+18,0.025019358680765436,0.015813847555658442,5.3384812278255145e-09,-0.096343134238850325,-569073.07190576626,0.036261575130281991,0.067047241642422761,-70,-0.0021985019441436303,-0.002198497519974984,-0.0021984966056624025,-4574.509806036949,-4574.484786678268,-4574.485595703125,0.015540236636297777,-0.0002736109193606651,0.0024378537644480502
-60,-0.001861390921517646,-3873.05620067263,-0.00023194835598256973,-60,59256722283617216.0,0.0017178356683228209,59256722283617216.0,3.4494988884164624e+19,2.1613792258384781e+17,0.007696390151977539,0.0022880348858471677,4.7985146732834605e-09,-0.014628664404616486,-771994.160466642,0.038782251997808964,0.081989081792862906,-60,-0.0018613927563428407,-0.001861390921517646,-0.0018613879578281674,-3873.059942483902,-3873.05620067263,-3873.05224609375,-0.0003079173475271091,-0.00023194835598256973,0.0019801175383200587
-50,-0.0015398485272668265,-3204.012556515462,-0.00019268725601310433,-50,48569702120811072.0,0.0015327525419596109,48569702120811072.0,3.1687895332872929e+19,4.1625772473636448e+17,0.07845401763916016,0.0019071254560100526,3.8542080322201064e-08,0.012126167794437022,-1044687.0481304075,0.086822711483832041,0.16208457006854349,-50,-0.001539843060590905,-0.0015398485272668265,-0.0015398816026712273,-3204.003088951111,-3204.012556515462,-3204.08154296875,0.0017144381999969482,-0.00019268725601310433,-2.7300137290353632e-05
-40,-0.0012289973878172767,-2557.2145502705844,-0.00015596594635005807,-40,39814746113112760.0,0.0013676106499624478,39814746113112760.0,2.9112632395927892e+19,5.7789588782831706e+17,0.023975120040631737,0.010045560662137156,1.1549505603627996e-08,0.022250809831271659,-1410097.8408121562,0.026973491078126584,0.052307364051608962,-40,-0.0012289967126663723,-0.0012289973878172767,-0.001229008262171976,-2557.223191022873,-2557.2145502705844,-2557.238525390625,0.009889594715787098,-0.00015596594635005807,0.0011925317486429776
-30,-0.0009184920412142274,-1911.1360433466505,-0.0001223092533003961,-30,32643113510971704.0,0.0012202614829785053,32643113510971704.0,2.67509168865135e+19,5.616457585560288e+17,0.014141559600830078,0.003523597161940728,5.102992748089348e-09,0.016372144992326372,-1899124.2488703697,0.020478097962113254,0.041109565339242593,-30,-0.0009184894209802163,-0.0009184920412142274,-0.0009184945239729644,-1911.1292910575867,-1911.1360433466505,-1911.1434326171875,-0.00142259246786125,-0.0001223092533003961,0.002101004694079478
-20,-0.0005809107932169695,-1208.719826800666,-9.250222516136257e-05,-20,26769076657072728.0,0.0010887880164444374,26769076657072728.0,2.4586123517863678e+19,5.5868092966004384e+17,0.027121441521558154,0.0014706444455825363,1.3014120933360109e-08,-0.0043725837133434271,-2554260.7873294023,0.026653548250551842,0.055009688628621101,-20,-0.0005809120214978065,-0.0005809107932169695,-0.0005809238073379028,-1208.7209544181824,-1208.719826800666,-1208.7469482421875,-0.0015206084644887596,-9.250222516136257e-05,-4.996401890622337e-05
-10,-0.00014782546418523417,-307.585168204129,-6.730405694842401e-05,-10,21958542965747012.0,0.00097147976994197565,21958542965747012.0,2.2603191178194629e+19,2.171516569072511e+18,0.004644713223228791,0.003935671999705582,1.7794467759642447e-09,0.004461410187593942,-3434870.6019805325,0.017720834773080372,0.034576677873064066,-10,-0.00014782512342002214,-0.00014782546418523417,-0.0001478236847384582,-307.58052349090576,-307.585168204129,-307.581298828125,-0.004002976056654006,-6.730405694842401e-05,-0.0002341274684738437
0,0.0005359061888115736,1115.0774270843378,-4.711851672275306e-05,0,18019732289470780.0,0.00086681055370953957,18019732289470780.0,2.0788547407913808e+19,2.5298126395259366e+17,0.03878211975097656,0.0005182606829461719,1.8864309306700425e-08,-0.013510795301812531,-4624162.5220166901,0.041239563645152334,0.078660545983424646,0,0.0005359066006935321,0.0005359061888115736,0.0005358877363842254,1115.078332901001,1115.0774270843378,1115.03955078125,-9.591903653927147e-05,-4.711851672275306e-05,-0.000565379199668925
10,0.0017989353458675674,3743.10312349863,-3.180581382867953e-05,10,14795538482949892.0,0.00077341861279017223,14795538482949892.0,1.9130052261832376e+19,2.6928432642121469e+17,0.017308068942384125,0.001195420772440059,8.738532329818569e-09,0.0051051763484476417,-6238005.5896471059,0.037483745083136122,0.075709835105286061,10,0.0017989317358797295,0.0017989353458675674,0.0017989266073352376,3743.0952911376953,3743.10312349863,3743.0858154296875,0.00028913639835081995,-3.180581382867953e-05,-0.000906284374089239
20,0.004312805947200205,8973.795166796515,-2.072867284804605e-05,20,12157271022288876.0,0.00069008891048956704,12157271022288876.0,1.761696331805157e+19,7.1693335264161306e+17,0.025208300421581953,0.000971578242729455,1.2452481301314378e-08,-0.022778019469074314,-8436236.7821089253,0.032815700379963654,0.056924362402349882,20,0.004312794373718615,0.004312805947200205,0.0043127934947189035,8973.772057056427,8973.795166796515,8973.769958496094,-0.000992306915577501,-2.072867284804605e-05,-0.0007227097786488557
30,0.00942968718914003,19620.655837215898,-1.2954494714673478e-05,30,9999527474705392.0,0.00061573732065053931,9999527474705392.0,1.6239924297816936e+19,9.7933104178547597e+17,0.006455264570831787,0.0004847316318507603,3.172939373047301e-09,0.0012910430595287979,-11437829.647039201,0.010990503160003998,0.021581247187614228,30,0.009429690073270535,0.00942968718914003,0.009429690362079404,19620.661353588104,19620.655837215898,19620.66229248047,0.0004717771371360868,-1.2954494714673478e-05,0.0001338187488251208
