voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-9.553204851631933e-05,-0.008907028319393188,-298.1515848892292,-150,607072243629.69348,0.003098955645211586,607072243629.69043,195895751063014.87,3.2545642898208824e+18,9.747477450888775e-08,5.313870587997371e-08,2.987162654819603e-14,548704.42813623953,6.577465683221817e-08,7.6281941998549889e-08,1.2979189250170792e-07,-150,-9.553204853040319e-05,-9.553204851631933e-05,-9.553204850053156e-05,-0.008907093049943186,-0.008907028319393188,-0.008906995575168677,-298.1515848360905,-298.1515848892292,-298.15158488907036
-140,-8.274758825173901e-05,-0.009683391757061375,-258.2488589689781,-140,433828727604.65826,0.0037865873045126669,433828727604.65448,114569846861220.58,6.4986853911792568e+18,9.026894965888377e-08,4.8705487643019296e-08,2.8126616704107765e-14,443705.74334202847,-5.7800207287073135e-08,6.8634033749810034e-08,1.1570497988531962e-07,-140,-8.274758824007355e-05,-8.274758825173901e-05,-8.274758826820017e-05,-0.009683335014017556,-0.009683391757061375,-0.009683425282967215,-258.24885901768357,-258.2488589689781,-258.24885897006607
-130,-7.165462328151622e-05,-0.010541002690509862,-223.6253348178001,-130,310025008338.65637,0.0046267985270623431,310025008338.65173,67006377417410.07,3.4236209691084754e+18,1.7649190383814406e-07,1.0027761732089857e-07,5.301003234460533e-14,358799.48111225816,6.7637301981449127e-08,1.3347167194637148e-07,2.2087982858289055e-07,-130,-7.165462328127395e-05,-7.165462328151622e-05,-7.165462322850619e-05,-0.010541069038178665,-0.010541002690509862,-0.010540892546274827,-223.6253347175225,-223.6253348178001,-223.6253348175669
-120,-6.202985999911012e-05,-0.01148383560320634,-193.584085105241,-120,221552114931.91412,0.005653445408353365,221552114931.90848,39188866068213.062,2.0408128908571894e+17,1.3679147278441994e-07,1.8852006178349257e-08,5.970179591582164e-14,290140.77604755602,3.92901711165905e-08,1.3341217885378066e-07,2.3587311088853472e-07,-120,-6.202986001160682e-05,-6.202985999911012e-05,-6.202985995190503e-05,-0.011483873993589824,-0.01148383560320634,-0.01148373720211704,-193.5840850866589,-193.584085105241,-193.5840851055109
-110,-5.3679492821743875e-05,-0.01251623899707496,-167.520216970293,-110,158327453318.16983,0.0069078964208810637,158327453318.16293,22919778130948.879,5.4947019123051571e+17,3.5265840955811534e-08,1.3842907264915993e-08,2.132678528134896e-14,-234620.51236139727,-1.2223608791828156e-09,6.023128928018326e-08,9.7835937710638633e-08,-110,-5.3679492826746174e-05,-5.3679492821743875e-05,-5.367949280541939e-05,-0.012516240176937879,-0.01251623899707496,-0.012516204911096923,-167.5202169841359,-167.520216970293,-167.52021697047167
-100,-4.6435311226472875e-05,-0.013643279272636135,-144.90872118119367,-100,138626587308.65573,0.0084406993461214191,138626587308.64728,16423590229209.615,5.2032003432985952e+17,1.599179378398985e-07,9.531504474580288e-08,4.6317618252085524e-14,-189724.53408079184,-1.0506482794880867e-07,1.2333780946756228e-07,2.0420304366149834e-07,-100,-4.643531124501139e-05,-4.6435311226472875e-05,-4.643531119869377e-05,-0.013643381375607614,-0.013643279272636135,-0.013643221457669774,-144.90872108589974,-144.90872118119367,-144.9087211812148
-90,-4.015132042956005e-05,-0.014871088938866059,-125.2939244201499,-90,124586298757.64691,0.010313618084407762,124586298757.6366,12079785943014.295,2.7412176599828483e+17,3.335084251820941e-08,1.1117663234472275e-08,1.604069660302368e-14,-153419.79778489421,1.5686964616179466e-08,5.7890092799469348e-08,9.7374587519763101e-08,-90,-4.01513204258282e-05,-4.015132042956005e-05,-4.0151320413519355e-05,-0.014871073787662533,-0.014871088938866059,-0.01487105558802354,-125.29392443122924,-125.2939244201499,-125.29392442011158
-80,-3.470080684532738e-05,-0.016205550407778324,-108.28033226529777,-80,111968623222.26691,0.012602121415437118,111968623222.2543,8884902750191.6953,6.7343480888048128e+17,9.616610939858217e-08,6.877991154397023e-08,2.4328954649488477e-14,-124062.31283921795,4.7250068746507168e-08,7.4284732866693112e-08,1.3796882918998242e-07,-80,-3.4700806845464244e-05,-3.470080684532738e-05,-3.470080686965634e-05,-0.01620550483927256,-0.016205550407778324,-0.01620560100538196,-108.28033233407768,-108.28033226529777,-108.28033226533444
-70,-2.9973790840252062e-05,-0.017653028365966755,-93.5246778864525,-70,100629548112.02968,0.015398423993371905,100629548112.01428,6535055026108.168,8.9296887621993805e+17,8.627249077977628e-08,2.3137545213103294e-08,3.4068095431305165e-14,-100322.70085486352,-8.9959939941763878e-08,1.2631400561878348e-07,2.418490313666534e-07,-70,-2.9973790874320158e-05,-2.9973790840252062e-05,-2.99737908568709e-05,-0.017653114638457534,-0.017653028365966755,-0.01765306290618654,-93.52467786337365,-93.5246778864525,-93.5246778865112
-60,-2.587481366259469e-05,-0.019220379553776805,-80.72901481954166,-60,90439668600.719864,0.018815202112653747,90439668600.70105,4806733834652.6006,5.42255258793779e+18,2.9720761664242534e-08,3.989687513694662e-08,7.381546545878748e-15,-81126.004263131967,-3.115565050393343e-08,6.5495110396318716e-08,1.1090377959212155e-07,-60,-2.5874813664095532e-05,-2.587481366259469e-05,-2.5874813669976238e-05,-0.01922040927453847,-0.019220379553776805,-0.01922039494862407,-80.72901477964479,-80.72901481954166,-80.72901481948793
-50,-2.23210127063408e-05,-0.02091369855467653,-69.63471155685214,-50,81282712391.16153,0.02299013397035897,81282712391.138535,3535547574275.0693,3.1230811259709714e+19,4.1752722539784015e-08,1.6880221664905548e-09,1.9525512120772276e-14,-65603.019764247612,-1.626904122531414e-08,4.1561937111305663e-08,8.0339407933961539e-08,-50,-2.2321012713231836e-05,-2.23210127063408e-05,-2.2321012693706324e-05,-0.020913713990980447,-0.02091369855467653,-0.020913672238257908,-69.63471155520529,-69.63471155685214,-69.63471155689331
-40,-1.9240445801977414e-05,-0.022738742569563045,-60.017220856112615,-40,73054214901.318756,0.028091447373801603,73054214901.290665,2600585649048.8252,1.8475754443895803e+18,7.460157667657508e-08,4.7497451305389404e-08,5.1071699088767533e-14,-53050.955683306878,-6.3584593590348959e-08,1.3840741634935416e-07,2.4426768607296027e-07,-40,-1.9240445845943185e-05,-1.9240445801977414e-05,-1.9240445794871485e-05,-0.022738802511766836,-0.022738742569563045,-0.02273872791019016,-60.01722090342082,-60.017220856112615,-60.01722085592337
-30,-1.6570625687115094e-05,-0.024700192570868664,-51.6815067870335,-30,65660329854.079842,0.034324698436837497,65660329854.045517,1912917894235.969,2.1413707789550234e+18,5.8215432540559275e-08,6.533440455314121e-09,2.5885018548098618e-14,-42901.637831890228,-6.2165781855583191e-08,8.4522130346756564e-08,1.5660526426942376e-07,-30,-1.6570625713000112e-05,-1.6570625687115094e-05,-1.6570625696671702e-05,-0.024700250786301205,-0.024700192570868664,-0.02470021262029476,-51.68150678050006,-51.6815067870335,-51.681506786786485
-20,-1.4257228358902498e-05,-0.02680014971988228,-44.45801562717579,-20,59016761822.926376,0.041941054410696635,59016761822.884438,1407135863705.7717,7.6141628797176914e+18,6.70186117088245e-08,7.351000164135257e-08,8.673180310883252e-15,-34695.838766889392,6.4654159359633923e-08,9.07425287490157e-08,1.473453147595868e-07,-20,-1.4257228353648386e-05,-1.4257228358902498e-05,-1.4257228362321567e-05,-0.0268000897808155,-0.02680014971988228,-0.02680015679942721,-44.45801570068579,-44.45801562717579,-44.458015627227724
-10,-1.2252935564351615e-05,-0.029034334214919466,-38.19906886182249,-10,53047808707.314301,0.051247414403885617,53047808707.263054,1035131417347.9974,5.8716953201454961e+18,1.047085782211743e-07,9.115319699048996e-08,2.1290562764392576e-14,-28062.604697064802,-1.137450453825295e-07,1.5075265395043493e-07,2.4293494030061617e-07,-10,-1.2252935585642178e-05,-1.2252935564351615e-05,-1.2252935572209172e-05,-0.029034438923497687,-0.029034334214919466,-0.029034350204210857,-38.19906877120957,-38.19906886182249,-38.199068862362765
0,-1.0516362841702976e-05,-0.03138362608930168,-32.77553018415873,0,47685503402.40654,0.062618775802970095,47685503402.343918,761520850430.69067,3.7574114474244145e+19,1.4851751343331054e-07,2.523884177207947e-07,1.340009849501271e-14,-22702.739020713856,-1.5396290109492838e-07,3.0249422332860963e-07,5.0397418838466109e-07,0,-1.0516362828302878e-05,-1.0516362841702976e-05,-1.051636283779061e-05,-0.03138376615930031,-0.03138362608930168,-0.031383617641786876,-32.77552993223071,-32.77553018415873,-32.77553018461913
10,-9.010997646269783e-06,-0.03378191145908282,-28.07353951193055,10,42868845103.970039,0.076513344695987848,42868845103.893524,560279324793.62598,1.5303179970679695e+18,6.062245144072831e-08,1.332373358309269e-07,1.6815311621419526e-14,-18375.945495606724,-5.9611920733004808e-08,1.5845880281032736e-07,2.6642414736208026e-07,10,-9.010997629454472e-06,-9.010997646269783e-06,-9.010997643008564e-06,-0.033781965211292946,-0.03378191145908282,-0.033781904588841505,-28.073539378819987,-28.07353951193055,-28.073539512057323
20,-7.70402115157236e-06,-0.03601316285702505,-23.99099009208263,20,38543111765.97538,0.093490999169124234,38543111765.881889,412265481260.40771,1.1205828520413716e+18,8.853628147287296e-08,1.2113014236092567e-07,8.103203200939772e-14,14891.716066644185,9.9982571555301547e-08,2.5636008503174282e-07,4.1946897071428796e-07,20,-7.704021232604392e-06,-7.70402115157236e-06,-7.704021152808284e-06,-0.03601325139330652,-0.03601316285702505,-0.03601316611238642,-23.99099021218717,-23.99099009208263,-23.99099009105703
30,-6.564755604476088e-06,-0.037363242927226814,-20.43320483746961,30,34659246220.155235,0.1142358494504491,34659246220.041,303400783439.60681,1.188993764675115e+18,2.2695781060760867e-07,4.284309795821173e-09,1.1012030978247876e-13,12105.328329789987,-2.545948518672958e-07,3.1852976228997068e-07,4.6056041954353604e-07,30,-6.5647554955553295e-06,-6.564755604476088e-06,-6.564755605675639e-06,-0.037363019148480996,-0.037363242927226814,-0.0373632461062916,-20.4332048331853,-20.43320483746961,-20.43320483644493
40,-5.562161975900453e-06,-0.035457114385325006,-17.306870432980233,40,31173309387.438869,0.13958380395591521,31173309387.299286,223330418744.60123,1.0758650242382655e+18,3.133269139837802e-07,1.3498576834081177e-07,1.0755997736358255e-13,9923.4939587675635,3.6234996514394879e-07,3.8455028169874342e-07,6.2933560505279836e-07,40,-5.5621620830188885e-06,-5.562161975900453e-06,-5.562161975458911e-06,-0.03545742726063596,-0.035457114385325006,-0.03545711393372197,-17.306870297994465,-17.306870432980233,-17.30687043227954
50,-4.660120274725489e-06,-0.02272685345827863,-14.51060470959251,50,28045994874.504803,0.17055625200436395,28045994874.334248,164438386426.2402,9.0535527759685222e+17,2.456874741464665e-07,1.3617878025229402e-07,7.444571895791688e-14,8332.3674219479763,2.8916110750287771e-07,3.0290906199931395e-07,4.9993391963949122e-07,50,-4.660120349171208e-06,-4.660120274725489e-06,-4.660120276255065e-06,-0.022727099145752775,-0.02272685345827863,-0.022726856855651456,-14.51060457341373,-14.51060470959251,-14.51060470927041
60,-3.8086549351342413e-06,0.02151602550196352,-11.919461725937843,60,25242200068.461094,0.20840122043789136,25242200068.252693,121123091387.95992,3.2846281890684461e+17,2.940827974334814e-07,4.6292960576010955e-08,1.2727429270478134e-13,7481.5947351418708,3.5040375223616138e-07,3.8359865844789299e-07,5.8925544544577149e-07,60,-3.8086550595627744e-06,-3.8086549351342413e-06,-3.8086549322884817e-06,0.021515735737507605,0.02151602550196352,0.021516029820305038,-11.919461679644883,-11.919461725937843,-11.919461723533459
70,-2.9352747285146914e-06,0.13192130305242755,-9.359163878781798,70,22730649633.023617,0.25464366254302617,22730649632.768974,89264540911.882721,2.0852044446784179e+17,1.224937148658345e-07,1.7229467630386353e-08,6.414668812741568e-14,7910.7966361368726,1.4720262697665021e-07,1.8361497691431887e-07,2.8182863160669178e-07,70,-2.9352747926613795e-06,-2.9352747285146914e-06,-2.935274728529488e-06,0.1319211805587127,0.13192130305242755,0.1319213025137071,-9.359163895249367,-9.359163878781798,-9.3591638780199
80,-1.956955246929792e-06,0.30370936386029923,-6.563414379528876,80,20483568085.397339,0.31114690565188663,20483568085.086193,65832465993.778839,5.287891015607049e+17,2.2499006324672166e-07,4.9534719437360764e-08,9.247732711642974e-14,11132.37250963224,-2.8432987164705992e-07,2.9059155840790131e-07,4.565724614002065e-07,80,-1.956955154452465e-06,-1.956955246929792e-06,-1.9569552463249504e-06,0.3037095888503625,0.30370936386029923,0.3037093646651574,-6.563414428383112,-6.563414379528876,-6.5634143788483925
90,-7.774776896805346e-07,0.4532067477283481,-3.106394671157237,90,18476398910.384964,0.38018773343862811,18476398910.004776,48598093219.037331,4.729748791582407e+17,4.97122742970646e-09,6.587034828697824e-08,2.0162932259789278e-14,21074.397033158039,-3.383320290595293e-09,9.0545249045792941e-08,1.3640003281110497e-07,90,-7.774777083962223e-07,-7.774776896805346e-07,-7.774776882332901e-07,0.45320675269957555,0.4532067477283481,0.45320675231687024,-3.1063947370275855,-3.106394671157237,-3.1063946735230274
100,7.957430516009982e-07,0.5331704583444792,1.6838368580544367,100,16687568464.670509,0.46454812833304154,16687568464.205961,35922151972.824097,1.9365510293265364e+18,3.5303386991536456e-08,5.142064765095711e-07,1.817185629520503e-13,-47485.887416485282,4.4979969970881939e-08,7.4555728410455781e-07,1.0995869391043544e-06,100,7.957432323291792e-07,7.957430516009982e-07,7.957430506106163e-07,0.5331704924630862,0.5331704583444792,0.5331704571596992,1.6838373709470034,1.6838368580544367,1.6838368567405269
