voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.036285659188504650525800514000565435318020423633745041125147219475723952506705377,-0.0063212072848197710916640855765965558252304164770924361620506758282504460223880287,-113251.11790214496046043270519806884633379775191263038969212980090294737551556483,-150,168230404240.14156893002630196299877334914045284164795617077175808807197532085745,0.010454841432406244417919633865542878534024748977772851763227899512351777993198509,168230404240.13111408859389571858085371527490996311393142179398523630874742134509,16091148328533.026166287522642212073485818391436818844858337029031749842091317721,336460808480.28313786005260392599754669828090568329591234154351617614395064171489,7.6619007899728525910849540432782294944994765733233133912757169224401975403681658e-76,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,0.0,124349.80314735971365283267619041305204555986371213045506830286687185581821021508,6.0297020434695889544343559569218879047643389815408927489816912486016118190759807e-76,5.3759530579020925512527301293260119140660947600978183598859655597904213381326916e-76,8.4486820091016796539916785539288669171017942067329397968021113332197457813076939e-76,-150,-0.036285659188504650525800514000565435318020423633745041125147219475723952506705377,-0.036285659188504650525800514000565435318020423633745041125147219475723952506705377,-0.036285659188504650525800514000565435318020423633745041125147219475723952506705377,-0.0063212072848197710916640855765965558252304164770924361620506758282504460226201063,-0.0063212072848197710916640855765965558252304164770924361620506758282504460223880287,-0.0063212072848197710916640855765965558252304164770924361620506758282504460218539162,-113251.11790214496046043270519806884633379775191263038969212980090294737551556483,-113251.11790214496046043270519806884633379775191263038969212980090294737551556483,-113251.11790214496046043270519806884633379775191263038969212980090294737551556483
-140,-0.031382339288393309729342642176978080913259473737179178867615960121544278141483609,-0.0058340387568577674445964541051747009075661206400251720370138649891802880347334336,-97947.373139139520807639559633094829218868636311127275695007231538150008533434917,-140,157504979217.18167386536558369287646902535522904298542707768047347042561211076713,0.010392300195147183282324124542775594229286722840787366888314764141499651174477382,157504979217.17128156517043650959414490081245344875614035483968610353729734662563,15155930473479.839106168410484156852987670217776623665096076910276994582156032705,315009958434.36334773073116738575293805071045808597085415536094694085122422153426,1.8734413458539644055711158763623335538373279853070486345152591738763381921750868e-75,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,1.9766621143557231045653576346131285639456177591940951656395805672077770545568299e-82,145666.57747614604375288318414052354019289960812508334906368910848106706662898939,-8.3533591561905323898173229422922217735049709923907626693319199290608748550384299e-77,9.4839253479742506811525817054848157159496740921205753930739866140574677469341522e-76,1.4651166425893346182000572812574419107476815762214440689349103239484115304710802e-75,-140,-0.031382339288393309729342642176978080913259473737179178867615960121544278141483609,-0.031382339288393309729342642176978080913259473737179178867615960121544278141483609,-0.031382339288393309729342642176978080913259473737179178867615960121544278141483609,-0.0058340387568577674445964541051747009075661206400251720370138649891802880345129691,-0.0058340387568577674445964541051747009075661206400251720370138649891802880347334336,-0.0058340387568577674445964541051747009075661206400251720370138649891802880363864104,-97947.373139139520807639559633094829218868636311127275695007231538150008533434918,-97947.373139139520807639559633094829218868636311127275695007231538150008533434917,-97947.373139139520807639559633094829218868636311127275695007231538150008533434917
-130,-0.027103257613963906944381022171228542589248952019782233075097568635365494688387205,-0.0052175190246656879737913846441931968562317644664328337430547885575095837533462975,-84591.937509729589771272509913191471390103222044997007421731591475997473455470257,-130,147469453430.08176272042975121961944888902822197963207345828665493091715415111567,0.010330133081817517213910225395967655893032115907498124878181322609875337852752736,147469453430.0714325873479337024055386636322543237390413423791568060389728285058,14275658625313.228532871618515450696428227392693802683355530783074369720372353278,294938906860.16352544085950243923889777805644395926414691657330986183430830223134,6.8225731585246112540552179716123156611816402879046622941687257414331875244983174e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-83,167983.86636382822448407621486662387352893836008677184556792523582722862667566261,5.3114682821564992144068486392028746938356815676414886314934460458548636538749041e-76,3.4861009798350082253401408983601487688997916319644689202775315135338014439495365e-76,4.5753623079069218669550964528171003701166152290198351803743965106622147298768967e-76,-130,-0.027103257613963906944381022171228542589248952019782233075097568635365494688387205,-0.027103257613963906944381022171228542589248952019782233075097568635365494688387205,-0.027103257613963906944381022171228542589248952019782233075097568635365494688387205,-0.0052175190246656879737913846441931968562317644664328337430547885575095837532213267,-0.0052175190246656879737913846441931968562317644664328337430547885575095837533462975,-0.005217519024665687973791384644193196856231764466432833743054788557509583753903584,-84591.937509729589771272509913191471390103222044997007421731591475997473455470257,-84591.937509729589771272509913191471390103222044997007421731591475997473455470257,-84591.937509729589771272509913191471390103222044997007421731591475997473455470257
-120,-0.023364236994242529586780961684403728134125595468940536563805278835603216681137323,-0.0043697918141214671482919000606131675888526051426391731847891878486585366614223966,-72922.085812115737032873241251835596645834394577676373328716325964163083185962022,-120,138079514321.50045399514087917059251083635185546558709183582495423530008303759396,0.010268337854394452288399030983402345941914608634416488476427837928502003143305234,138079514321.49018565728648471830411180536845311964517722719053774682365519966546,13447114448265.621795410280986985036533008387500534668842601423132034106163583423,276159028643.00090799028175834118502167270371093117418367164990847060016607518792,6.3158729565811793858001281084120734675950687040225023472817881393943896772971469e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-83,188979.65090625397136602912708169674289871487258877428700163917278827632536481581,-5.7023580494100417269957273948066399331729587687657157292462424481992675670167991e-77,1.5713161998630986087556940650839315078210442971041926480831753699100635914443065e-76,3.254611445327711488003043193165294699270995915585225663757147637781960371941369e-76,-120,-0.023364236994242529586780961684403728134125595468940536563805278835603216681137323,-0.023364236994242529586780961684403728134125595468940536563805278835603216681137323,-0.023364236994242529586780961684403728134125595468940536563805278835603216681137323,-0.0043697918141214671482919000606131675888526051426391731847891878486585366615514851,-0.0043697918141214671482919000606131675888526051426391731847891878486585366614223966,-0.0043697918141214671482919000606131675888526051426391731847891878486585366609198978,-72922.085812115737032873241251835596645834394577676373328716325964163083185962022,-72922.085812115737032873241251835596645834394577676373328716325964163083185962022,-72922.085812115737032873241251835596645834394577676373328716325964163083185962022
-110,-0.020090708836281576577377188342665510205563614218741011932932784414619518731609261,-0.0030815286255925224557496322553948782336473700074975447829388566104129996007441085,-62705.082217917265208564745123454511706942297247656653946193386030128057105084122,-110,129293696222.47606609041504415594893553520828155013715934175855125966052171580328,0.010206912288243127382878913510463143162620279038468471991280078716785339714002125,129293696222.46585917812680102856605662169781840697453906272008278766924163708649,12667268275774.596947952226700828553522787319890750124886042410241353675001587712,258587392444.95213218083008831189787107041656310027431868351710251932104343160655,4.1556665226417519928007198019535690543183928951862300290963179414068945289927175e-76,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-76,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,204854.25746551468470161581614062824677850712230197863004959308418237960714098306,5.067165333480503880471948431352994431188649747677262957348095986208823139487454e-76,7.9375075138055777594632969326063559069395499333698510411428357801247009298215566e-76,1.2026694990755693003789695903456574033725471697356893381005975111375552946260158e-75,-110,-0.020090708836281576577377188342665510205563614218741011932932784414619518731609261,-0.020090708836281576577377188342665510205563614218741011932932784414619518731609261,-0.020090708836281576577377188342665510205563614218741011932932784414619518731609261,-0.0030815286255925224557496322553948782336473700074975447829388566104129996009476842,-0.0030815286255925224557496322553948782336473700074975447829388566104129996007441085,-0.0030815286255925224557496322553948782336473700074975447829388566104129996011596751,-62705.082217917265208564745123454511706942297247656653946193386030128057105084122,-62705.082217917265208564745123454511706942297247656653946193386030128057105084122,-62705.082217917265208564745123454511706942297247656653946193386030128057105084122
-100,-0.017214615842445963343300200296989090441407055038494418990997935665668304407558686,-0.00089612007694618519122751859979390071241400585764691574543474317033763614068728269,-53728.513417251959695801643654462307614104732828260973255114892276880974541142165,-100,121073197459.29843774354514985426779218240809133718566640798522365787157273912378,0.010145854172036527010143238890355651614201101649783027835491169643997901736591691,121073197459.28829188937311332725764894351773568557146530633544063003608156947978,11933268052777.069930503962029442545756349222689825920005260201699547732723745053,242146394918.59687548709029970853558436481618267437133281597044731574314547824755,5.7936546392653121873587971442083618060291480569854959572811360701826326416996688e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,0.0,210961.16619685208963649202888509118582631315530962400401083953909953245079739841,3.7274284283040208088945623860388533983216015730926615477178738644498120565083967e-76,7.1373195016434446340057585480351285581580231291244760092438282281837960052441586e-76,1.074758347195199056530881026830034809686883885803706435750639876614503390616537e-75,-100,-0.017214615842445963343300200296989090441407055038494418990997935665668304407558686,-0.017214615842445963343300200296989090441407055038494418990997935665668304407558686,-0.017214615842445963343300200296989090441407055038494418990997935665668304407558686,-0.00089612007694618519122751859979390071241400585764691574543474317033763614055727183,-0.00089612007694618519122751859979390071241400585764691574543474317033763614068728269,-0.00089612007694618519122751859979390071241400585764691574543474317033763614113663729,-53728.513417251959695801643654462307614104732828260973255114892276880974541142165,-53728.513417251959695801643654462307614104732828260973255114892276880974541142165,-53728.513417251959695801643654462307614104732828260973255114892276880974541142165
-90,-0.014671181148572222097647855027010678401022774855249921066754582043817595212335243,0.0032330514465062734919450394206374406746191275663526038171490670337119981431152365,-45790.204951645020503817537224099260470787838014595439781790738487243760550899459,-90,113381709210.08809880242186806489254107255597551613440234555118603653930434319497,0.010085161307675873589336921350518005172372722472304439700883948697601414485184373,113381709210.07801364111419219130320415120545751096202962307888159683842039449737,11242428926128.592066083659154781402182989361731339637516210710606139517236970586,226763418420.17619760484373612978508214511195103226880469110237207307860868638993,1.0067883373368695523438683007555278312515074799852983658384664311082478663030448e-75,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,1.4824965857667923284240182259598464229592133193955713742296854254058327909176224e-82,203937.6846089299820008111163071139873616665069476337894442359010177888245447625,-3.0368339259650961144618961085148638514085228435643414081540436066843796626459455e-76,8.8824712150787390170274103909159366323670705926248160862883799372668660524859864e-76,1.3111395315865469748418699750596997037760325045247349379425064980426334700654081e-75,-90,-0.014671181148572222097647855027010678401022774855249921066754582043817595212335243,-0.014671181148572222097647855027010678401022774855249921066754582043817595212335243,-0.014671181148572222097647855027010678401022774855249921066754582043817595212335243,0.0032330514465062734919450394206374406746191275663526038171490670337119981431648507,0.0032330514465062734919450394206374406746191275663526038171490670337119981431152365,0.0032330514465062734919450394206374406746191275663526038171490670337119981421580623,-45790.204951645020503817537224099260470787838014595439781790738487243760550899459,-45790.204951645020503817537224099260470787838014595439781790738487243760550899459,-45790.204951645020503817537224099260470787838014595439781790738487243760550899459
-80,-0.012395733967028498107441683286437875080162818133546703827886277907977727254728918,0.011777378825517225735110959831609621403557847330693944748134038162368416460589654,-38688.31415032642503674206275132698465228866106429438652345204522632436796543422,-80,106185255356.24030607937378544522214344623635388594713252510308164608343074926293,0.010024831510211495228891498299803295847186090661553668287008169692257992816400433,106185255356.23028124786357394999325194793655059009994643444152797779642257957067,10592223445159.937791051192411825509246667964029250699031515715428163585444640779,212370510712.48061215874757089044428689247270777189426505020616329216686149852586,1.4883222043502215155577932479805782354628738440554682115018583972535075514528123e-75,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,2.4708276429446538807066970432664107049320221989926189570494757090097213181960374e-82,184391.77078475669796606041325931902074077228506298928635895858587053964527712817,8.5887317604147746909745124045153541504897941983364896276516055077022324074121054e-76,5.783989422958985742723190481958940148563653605908907370574239161376004752026544e-76,7.3583806520073071928789273285904689763398421987531526740793366630589720254635508e-76,-80,-0.012395733967028498107441683286437875080162818133546703827886277907977727254728918,-0.012395733967028498107441683286437875080162818133546703827886277907977727254728918,-0.012395733967028498107441683286437875080162818133546703827886277907977727254728918,0.011777378825517225735110959831609621403557847330693944748134038162368416460443406,0.011777378825517225735110959831609621403557847330693944748134038162368416460589654,0.011777378825517225735110959831609621403557847330693944748134038162368416461931728,-38688.31415032642503674206275132698465228866106429438652345204522632436796543422,-38688.31415032642503674206275132698465228866106429438652345204522632436796543422,-38688.31415032642503674206275132698465228866106429438652345204522632436796543422
-70,-0.010321856783105912899972864110991466300926647460421556734786101572767038992019128,0.030583270625227790540914691813544274570490923272255406163689010835735715852002409,-32215.548322552645390523262936777858546584583051709694092740299476378507659279041,-70,99452042622.385626689060892875589363555856013851804827426821813444363474258426111,0.0099648626077641675852372360182455585345509520150520107375906670545173762546610051,99452042622.375661826453128708004126319837768293270276474806761433625883591371593,9980272336609.7511190285327538953681943496284963489875494246904953228245046603567,198904085244.77125337812178575117872711171202770360965485364362688872694851685222,6.5696862553750260110418428554845722408485057523918201370257384821267042899875166e-76,2.4181271954264444951081785215841118799124801020421587878066369716472057048854796e-76,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-82,157409.3962580212989684316448180490274090938282745838446680797298002734256716741,-6.1360723220270358072188721364267303095546398729185925753186917484230075266279657e-76,3.2949750246776614716695274824677916758884052388174953357588240475701597777857556e-76,5.1203714228334626768656563122921907213314756420197418576483791852786574689471994e-76,-70,-0.010321856783105912899972864110991466300926647460421556734786101572767038992019128,-0.010321856783105912899972864110991466300926647460421556734786101572767038992019128,-0.010321856783105912899972864110991466300926647460421556734786101572767038992019129,0.030583270625227790540914691813544274570490923272255406163689010835735715851818743,0.030583270625227790540914691813544274570490923272255406163689010835735715852002409,0.030583270625227790540914691813544274570490923272255406163689010835735715851345441,-32215.548322552645390523262936777858546584583051709694092740299476378507659279041,-32215.548322552645390523262936777858546584583051709694092740299476378507659279041,-32215.548322552645390523262936777858546584583051709694092740299476378507659279042
-60,-0.008384752651348749435211688130799775006384639396431364572813262813268988318800007,0.072998615359640845519423392697237950137678167825414065284085699396318995234981315,-26169.676484790669392740712421472850121534931554354290810490419442093028444215583,-60,93152320343.896350773464130047517809969267156052159522283672264029771063318313974,0.0099052524414469259053388418483158781664138319716754185240441450480047788337748003,93152320343.886445521022683121612471127418840173993108451700588611247019173265969,9404335820267.9964865804429066234635127869160037351158801521745853602373383106162,186304640687.79270154692826009503561993853431210431904456734452805954212663662795,1.5062073067158606789709812125729091044599289862896909437732540741696791459460498e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,129809.71718771041733542201714853328507794328516081652123048290922560780833371293,-6.3469892886908838733430598382300668977096689806967501356062061210366154700167283e-76,4.0514061973375674286033271548875528392581137510017951850112131520038593551394815e-76,6.4420387228194984194767526179551282010556698907021132931644874849954358617153657e-76,-60,-0.008384752651348749435211688130799775006384639396431364572813262813268988318800007,-0.008384752651348749435211688130799775006384639396431364572813262813268988318800007,-0.008384752651348749435211688130799775006384639396431364572813262813268988318800007,0.072998615359640845519423392697237950137678167825414065284085699396318995235008668,0.072998615359640845519423392697237950137678167825414065284085699396318995234981315,0.072998615359640845519423392697237950137678167825414065284085699396318995235131935,-26169.676484790669392740712421472850121534931554354290810490419442093028444215583,-26169.676484790669392740712421472850121534931554354290810490419442093028444215583,-26169.676484790669392740712421472850121534931554354290810490419442093028444215583
