voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.16418331198238903,-9723.483541070706,-1005417.652033895,-150,3873995845378.0791,10952.356166359352,3873995834425.7231,353713464.6220901,2.949787677256336e+17,0.0006262495480768848,2.461811527609825e-05,2.0238338782618825e-10,2796102.5289466269,1.83423313014949e-05,0.00089380457289015762,0.0012906254372637704,-150,-0.16418331178000564,-0.16418331198238903,-0.16418331197743616,-9723.482914821157,-9723.483541070706,-9723.483518712223,-1005417.652023077,-1005417.652033895,-1005417.6520476951
-140,-0.14754475332092443,-9308.045179883331,-902387.3635785881,-140,4554354811700.5322,11009.456751278618,4554354800691.0752,413676615.89402199,28455283916660572.0,0.0005063252756372094,0.0003291155444458127,1.0950232387507697e-10,2711638.0899677263,0.00022402828128797412,0.00033396952296826791,0.00076393037795696728,-140,-0.14754475335341977,-0.14754475332092443,-0.14754475324391744,-9308.045360956923,-9308.045179883331,-9308.044854631647,-902387.3634192832,-902387.3635785881,-902387.3637483987
-130,-0.13191433363459582,-8531.85726007331,-806371.5765821993,-130,5358583873093.8662,11066.855032579246,5358583862027.0107,484201144.52741617,31539430775885056.0,0.0007482952642021701,0.0003608277766034007,1.8194917794644994e-10,2636708.7754974361,0.00023824583444120474,0.00053639370207072515,0.0010101797122388234,-130,-0.13191433353797294,-0.13191433363459582,-0.13191433371992212,-8531.856869280411,-8531.85726007331,-8531.857617575675,-806371.576760646,-806371.5765821993,-806371.5763998182
-120,-0.11722051111298788,-7287.760576046359,-717138.0313634372,-120,6309086205459.4814,11124.552562314262,6309086194334.9287,567131681.93678701,1.2993487041203262e+17,0.0003847770749416668,8.749461267143488e-05,1.2890341571925035e-10,2569505.0135246804,6.8190479637684844e-05,0.0005916852040562709,0.00093289311064381764,-120,-0.1172205112418913,-0.11722051111298788,-0.1172205111326773,-7287.760960823434,-7287.760576046359,-7287.760663703084,-717138.0313985236,-717138.0313634372,-717138.031311029
-110,-0.10338007353805008,-5466.6523371272,-634385.5064246849,-110,7432321735128.4404,11182.550900628383,7432321723945.8896,664635627.52133727,42492626758366040.0,0.0005367722769733518,0.00037909182719886303,1.1125132759470802e-10,2508553.2252292447,0.00024594269056535276,0.00036385375530879129,0.0008310833570703835,-110,-0.10338007356691675,-0.10338007353805008,-0.10338007345566542,-5466.652521735843,-5466.6523371272,-5466.651984963566,-634385.5062356591,-634385.5064246849,-634385.506614751
-100,-0.09030211713486123,-2960.1956929610087,-557763.2361725126,-100,8759541569925.8779,11240.851615800211,8759541558685.0264,779259603.21488559,1.2669753495033446e+17,0.00022657467980025103,0.0001389010576531291,8.279198160376922e-11,2452653.9769567135,9.7315375520223491e-05,0.0003905499696268304,0.00068660581644053309,-100,-0.09030211705206925,-0.09030211713486123,-0.09030211710088373,-2960.195466386329,-2960.1956929610087,-2960.1955492906272,-557763.2361088581,-557763.2361725126,-557763.2362477592
-90,-0.07788703250943614,354.34770994909104,-486894.9158283635,-90,10327655396447.375,11299.456284284639,10327655385147.918,913995783.21402502,43144444655249752.0,0.0005328441411620588,0.0005090925260446966,1.2926766601584205e-10,2400825.9637650256,0.00033721879008230364,0.00065673447411023183,0.0012381101514620241,-90,-0.07788703242021669,-0.07788703250943614,-0.07788703238016847,354.3478632525366,354.34770994909104,354.3482427932322,-486894.91557804495,-486894.9158283635,-486894.9160871375
-80,-0.0660207974170288,4646.707113849384,-421408.2545337463,-80,12180255916444.375,11358.36649075547,12180255905086.008,1072359826.2441908,2.6331937593268966e+17,0.0007296667899936438,0.00016186933498829603,2.0785374810206036e-10,2352255.4768717322,6.5209388802656864e-05,0.00086518513354061897,0.0014268460289486029,-80,-0.06602079759907398,-0.0660207974170288,-0.06602079739122023,4646.706489360193,4646.707113849384,4646.707219026983,-421408.2544211298,-421408.2545337463,-421408.25458299916
-70,-0.05457075595555217,10164.537664250973,-360970.49827202363,-70,14368828753504.49,11417.583828148281,14368828742086.906,1258482439.8731694,3.8291914239319526e+17,0.00033222614001715556,8.709682151675224e-05,9.24923471146144e-11,2306250.3641563039,5.2929614717644037e-05,0.00048035977529136407,0.00092104515317714686,-70,-0.05457075604804452,-0.05457075595555217,-0.05457075596116775,10164.537332024833,10164.537664250973,10164.53762717545,-360970.4981849268,-360970.49827202363,-360970.4982329261
-60,-0.04339046517583427,17238.28526795393,-305328.4130816898,-60,16954181408549.588,11477.10989770348,16954181397072.479,1477216961.3834617,5.3636351681603578e+17,0.0012931724777445197,8.438440272584558e-05,4.227155084302048e-10,2262197.3632698166,4.4607270797678032e-05,0.001647780304208462,0.0026424909190154722,-60,-0.043390464783040504,-0.04339046517583427,-0.04339046520575601,17238.286451709806,17238.28526795393,17238.28515853733,-305328.4129973054,-305328.4130816898,-305328.4130496341
-50,-0.032336883643614193,26246.974160155663,-254347.15458506907,-50,20008130921913.352,11536.946309009612,20008130910376.406,1734265756.8136804,15018867272985292.0,0.0024077534581010696,0.002829482895322144,5.630422170166405e-10,2219522.67800231,0.0018807217090382519,0.0025020342319861328,0.0056828897288596636,-50,-0.032336883367337754,-0.032336883643614193,-0.032336883080571976,26246.974258143397,26246.974160155663,26246.97656790912,-254347.15305647254,-254347.15458506907,-254347.15588595544
-40,-0.021297921428017084,37545.24350684506,-208036.31365549465,-40,23615497079617.133,11597.094680046892,23615497068020.039,2036328729.8368115,43898492872477072.0,0.0022584593389183283,0.0015130513347685337,4.812195468495428e-10,2177658.933097729,0.00075969595056177232,0.0021109919619028104,0.0045036920906795785,-40,-0.021297921719200835,-0.021297921428017084,-0.02129792123798129,37545.24209209322,37545.24350684506,37545.24435055256,-208036.3126436174,-208036.31365549465,-208036.31415666873
-30,-0.010224473760569827,51361.235979287165,-166545.6539846032,-30,27876456481200.344,11657.556637230931,27876456469542.789,2391277807.9216743,65926311947627720.0,0.001242518272192683,0.00037484930362552404,3.874842495477093e-10,2136028.0693782726,0.00059728772307973677,0.0022150171758301487,0.0043343828181150457,-30,-0.010224473373085578,-0.010224473760569827,-0.01022447358825819,51361.23722180544,51361.235979287165,51361.23670451343,-166545.65405088663,-166545.6539846032,-166545.6543594525
-20,0.000842817893378589,67687.34249110661,-130113.64944302102,-20,32909322801416.785,11718.333815456739,32909322789698.453,2808361949.7175159,56732706211978464.0,0.0016411417600465938,0.0013802767934976146,6.681360013860438e-10,2094052.2662369688,0.00081956322374354619,0.0026758388335346543,0.0053866394639499049,-20,0.0008428185615145904,0.000842817893378589,0.0008428180353609628,67687.34413224837,67687.34249110661,67687.3431802094,-130113.64855466783,-130113.64944302102,-130113.64993494462
-10,0.01176488254326365,86202.31448367804,-98965.91146883143,-10,38853830406224.883,11779.427858142919,38853830394445.453,3298448012.4275212,38139781611702272.0,0.0017375704628648236,0.0018275182519573718,4.2189874510656367e-10,2051173.0140906076,0.001439554934711996,0.0018411975873726977,0.004035857323970049,-10,0.011764882334479858,0.01176488254326365,0.011764882121364905,86202.31432501948,86202.31448367804,86202.31274610758,-98965.91245478392,-98965.91146883143,-98965.91062726566
