"{'distance': [0.045, 0.131, 0.332, 0.495, 0.997], 'solute_2': [14.82, -6.08, 2.56, -2.67, 12.22], 'solute_1': [11.62, -11.11, 8.18, -11.99, 11.46]}","{'solute_1i': '114.0 uM', 'solute_2e': '50.0 mM', 'solute_1e': '12.0 uM', 'solute_2i': '54.0 mM'}"
voltage,current,solute_2,solute_1
-150,-0.11874654250035606550001628642050594986656598969747798182994595658052149142906766,-246800.33558537058028967104682825876070932366143486720957913294051314410334514725,-838.33469430064969668725994752486103025565590236887195650073714584647353656134514
-140,-0.1121448505602393812526818272542102826285518915551573878430412191119487884408702,-233070.43293488042261396396427142084639306092970406174356442883961844698427062992,-818.97934916260700875593691335198515595451625133608983541832569623687802719966506
-130,-0.10579904465210053425359580808888740704817296700026308906236439734555365549652066,-219873.25503868304673150555217059365088804109199662102904294354177497276189881658,-798.7408271501967630487488722860675493975066882036766749387344160153626142745432
-120,-0.099664651280785854114744568572966700135578797074275901203716548212897895773322456,-207116.41609748511452041061950987419139748296287681590278360992856720667724375042,-777.16419684461692187616884185285658040621496319672707569955491115807949335450045
-110,-0.093686826743207844233350320794678677909376862358534193595197526081331078062172907,-194686.02858491120464297002445936300184993225096575017149828029633490546355382139,-753.5668245912538296080131796688504437924186207583859922759659877691139697923303
-100,-0.087792832025271435733209616352559418327176139188480164373394718771970490642503012,-182431.0963625356504684158802519680223447548387892173663703338768684629903447952,-726.88585166542900225088839689310219438027777966246927468918852430676662691974905
-90,-0.081876020739663999743831573311646590750685658372897487599919959406456010195020326,-170130.29148721462708386804822907288526443967791158284131328398861409653033686368,-695.39732152715107343767687977274272664221096262874855151422333504249349189783071
-80,-0.075759682691762291188225121319528215260141021687213706803229664866370759246582346,-157416.89876350873686420695054768559916400281491725578700170974511414242893363332,-656.18692896374477735983381910467346453249195577102367494724192239508384311171219
-70,-0.069116381118050024039405823607445739301217902867370217279628116393512037393353717,-143611.30625624224945599674211983486443485929136040034784416745236558183368072589,-604.1656136079815392208861153080284983413887145442057212127737410654735878389653
-60,-0.061312424931547664719875853146496581711911658155323086209426104840627709981429602,-127397.93122548698537603846929978135231418803605982636060331141277167695781750867,-530.45683257565090286922678367197198225156865905686628582865603791914979916535155
-50,-0.051255889240305555781956285961660243173183924464324004998259391212030637745310833,-106509.42782949683541911590440147807276263298855889893746307152100432015431874208,-421.08754962157584695086795459700690006329329169514939464392654238148174350394133
-40,-0.037906203947850502684281258531645416846394646568976092489355145835728506994733358,-78785.410211156885922908342914360036163005965590214331842658185590919086635157205,-261.77153788079363326848136270880317035295718016598955591287431168007939964012401
-30,-0.022604395065678420507982383483953638818578727751025280897525757124406067827280883,-47014.623044734276344460802930006798999190754867637583443076034411278282184331983,-57.223660294177245796777721038319519536973642376137445389058298665205203628237068
-20,-0.010067247315280553814708287549175258666928617043132852188232195815953313725382462,-21001.694742609739299452537921557503303669530912754015650119243259759818408337451,163.34068675210324424379713171932365291890685749797945912348478538214365980575138
-10,-0.0029663252756398880154803539366657246834811128044096774412037684644059345354159361,-6302.3060560993363646838489721985442040914602242931314725459107996286584276188146,390.53067990919512042163694548000354680629044091869799375105383917382506129607915
0,0.00030668420245323498357775035476130332138791036732327124319509145464816403272422843,422.33357192197852467786398299991790588057513395943765911906380841782391715163609,647.38257045900192845241765696567736849176361884191318503341854687821836212045177
10,0.002016589158022791744817124397051792474560667425564371283142882676500260349083955,3875.9733809793289964928225871930799775107669282666979146905284211776718024815668,960.02716057507009003361985913912642333874505785392840823230537742055294405355975
20,0.0035901751967743933055664248576409606665013065532771419976932898957835006856200472,7019.9681457691092642889193948957388058944985309487914725524251957758993263882967,1350.6773153418189062226479934736816122687070451862288145321661718228401955074227
30,0.0062716504552304412474354145438492962939732866055803251694197626905770590854815175,12436.017737083716173466471848329475669709552330052237680157774267083573327815837,1840.8260348814434597577727023396005334701850577556093747206105939288654614062684
40,0.012370481684807921327501629464064591043504151354089279646996403913685401654319832,24927.188397910529013371439030756607694735238196276354471983733795905071263921792,2437.4216028222287706168084540677988767300101812141386437799815362595115088282115
50,0.026930259885619675645440574439457710236258750379403797668166737457948268927479042,55000.753158683396632585529780907669516077615725139564183822479982695088979634004,3101.7348162074602309418562018970955744703622611567487286255850259838794977121463
60,0.058826016949148171395968310808022259185343415663620817977911459941031770042611815,121153.12365651352366271246357378131633450959395420195276960075172094659833548494,3744.2304608475136691267730509897745176477724283023969335246860134225603813892675
70,0.11839230093152693423814611477538084156009231719671462936568537074488266447818006,244916.16159655871590970404804914839215187538451217639196043976387294850801021776,4279.6109127391689920214691916416821710399336487609366171057699190998556481755831
80,0.20910483387500224987819842857226648927353816342421111661064562575958636950480827,433531.02494661789664117159842561929615998454455988414429703467383385065247998082,4680.5448542926831771473019677784183748094976506250154819384305979602912510080133
90,0.31828078704443393898466340158164589272389516017676204659165794180411654846680169,660600.75106738131776155243034066312450968384530131002272873558184895987889582772,4969.2015071814998013263557908793690126987993627315539801434888095275486538380285
100,0.42172929331822674245763646777057249546026212412918281106482197139894831953293801,875778.63640116823512474865860078542015954132038598099641440226819618720890961235,5181.527239858219655996260342355692387651884583790065603389536223063948709785696
"{'distance': [0.045, 0.131, 0.332, 0.495, 0.997], 'solute_2': [14.82, -6.08, 2.56, -2.67, 12.22], 'solute_1': [11.62, -11.11, 8.18, -11.99, 11.46]}","{'solute_1i': '114.0 uM', 'solute_2e': '50.0 mM', 'solute_1e': '12.0 uM', 'solute_2i': '54.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,25718838075630.062899695208895709711216943558432216983675687455687357415129462818,489.46349696580606186900863752954987867401877365344567848928340432980217987102411,25718838075140.599402729402833840702579414008553542964902034010008868131725133016,52544956334.970127273267979942561461052484879557410397915702608347272569779779245,111133282669952264319.70920223561864734746772264355775286847244422862423318269985,2.487216543867200052111269336486515076481408104957649038886826599408554439310779e-75,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,1.185997268613433862739214580767877138367370655516457099383748340324666232734098e-81,79214.512619270729670312880698211946097039298318921171902445845690096232243851209,-1.071821235509357891554029614773372250260729965946920123753002559557903869182902e-75,1.4214256069393855721570705662974851137728520800888158177204791816446562448403628e-75,2.6028126837735602547960898111096764777471259398718853916769531779119496014961638e-75
-140,14080963057327.94743541933902950584226554817860735881492112698944132429557021154,506.59399659265824849105506577132247795653743240999512447859277693649531571546896,14080963056821.353438826680781014787199776856129402277488716994316845702793275045,27795361082.121465609143923281079585664463882408171711134702436162918298558685941,60845039103260576429.434482575388539241134349867150028710363935871031405394179897,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,2.5908505665283333876159055588401198713348001093308844155071110410505775409487281e-77,2.1084395886461046448697148102540038015419922764737015100155526050216288581939519e-81,72805.209692740922600698629604205245830461556041757166142848237859033668709452459,-1.5570129687484718364218570476027801211201606646604199982379898041736592829782665e-78,9.8253406986438402931684348832653456461538554063663837754946603294761428619464759e-76,1.6592077911523704655723142512844077364703826231414078250820715128858321160566008e-75
-130,7709272263244.9470361317473780512188757268766036014027101832328938204952753164864,524.32403841067425057059780207550320252299642251777069690095013296571710855026535,7709272262720.6229977210731274806210736513734010784062876654621969195451423507692,14703259241.390525502148495724445018807359174156736046399394786964409189624227963,33312423931243159752.488604584169417215628880980183648319079631269131679520167354,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,1.054219794323052322434857405127001900770996138236850755007776302510814429096976e-81,66774.536456523247241343200067342634862265035478126205615492433306871481616111161,-5.7608812023424496422202689007953862701162872337408085704213349092816082825455978e-76,2.0525149303212040390168218705198820769936937003058028739942913763938140204462672e-75,3.7025148219871521638272504550338639014955877906478777211709631109511099593826748e-75
