voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-178.86228447411654,-372139454.2874852,-75298.0246638767,-150,6913944595536.6514,98588.113336956536,6913944496948.5381,70129596.373408884,5.4022392108489974e+18,1.1920928955078125e-06,1.5041878214105964e-06,7.673861546209082e-13,13810380.627028869,1.8088079173910787e-06,3.6474762362795344e-06,7.2434627931272644e-06,-150,-178.86228447411582,-178.86228447411654,-178.8622844741166,-372139454.2874842,-372139454.2874852,-372139454.2874854,-75298.02466237251,-75298.0246638767,-75298.02466349938
-140,-156.85333746173444,-326346677.36937684,-69440.18734028496,-140,6592873711689.7314,95674.394248823563,6592873616015.3369,68909489.978514284,7.3775998185785334e+18,1.150369644165039e-05,2.143759047612548e-06,5.172751116333529e-12,12141041.201275393,1.2627079356782043e-06,1.5165922448549038e-05,2.3954195540909495e-05,-140,-156.85333746172932,-156.85333746173444,-156.8533374617345,-326346677.36936605,-326346677.36937684,-326346677.36937755,-69440.18734080122,-69440.18734028496,-69440.18733865746
-130,-136.4447200846036,-283883842.311201,-63330.023972633666,-130,6287707539178.5996,92846.788573729922,6287707446331.8115,67721324.945832789,4.1636938420188406e+18,6.318092346191406e-06,3.582201316021383e-06,2.8990143619012088e-12,10652889.234552499,2.1331704752106498e-06,1.3180506665079083e-05,2.3595431176914872e-05,-130,-136.44472008460644,-136.4447200846036,-136.4447200846065,-283883842.3112073,-283883842.311201,-283883842.3112062,-63330.02397132027,-63330.023972633666,-63330.02397490247
-120,-117.48504109047283,-244435956.63916814,-56930.8969327871,-120,5997949043693.1914,90102.751275698844,5997948953590.4404,66567878.991180904,2.927087223354924e+18,1.424551010131836e-05,2.885892172344029e-06,6.3806737671257e-12,9335430.4418847188,2.8933562884113983e-06,8.9319481573524852e-06,1.742877013555244e-05,-120,-117.48504109047673,-117.48504109047283,-117.48504109047035,-244435956.63917688,-244435956.63916814,-244435956.63916263,-56930.89693082146,-56930.8969327871,-56930.89693370735
-110,-99.83979361741153,-207723157.56067187,-50212.81992898887,-110,5723196431636.4609,87439.812535934107,5723196344196.6484,65452981.492663503,5.6700514892275743e+18,4.708766937255859e-06,2.1682571968995035e-06,2.1032064978498966e-12,8178569.8308481043,1.4244504296035708e-06,7.1100488134717241e-06,1.2573698207063444e-05,-110,-99.83979361740943,-99.83979361741153,-99.83979361741052,-207723157.56066716,-207723157.56067187,-207723157.56067017,-50212.81992998848,-50212.81992898887,-50212.81992782022
-100,-83.40536965691614,-173529866.9395603,-43168.57530245278,-100,5463159528588.2129,84855.575529816109,5463159443732.6377,64381856.990276337,3.2488519487939209e+20,6.3478946685791016e-06,3.0570081435143948e-06,2.5721647034515627e-12,7172731.3954585362,2.3713045975732625e-08,6.4107643881471708e-06,1.3732358056017802e-05,-100,-83.4053696569177,-83.40536965691614,-83.40536965691513,-173529866.93956363,-173529866.9395603,-173529866.93955728,-43168.57530218296,-43168.57530245278,-43168.57530523997
-90,-68.13324445283736,-141755103.12229472,-35842.024110577535,-90,5217681427851.0518,82347.714269598117,5217681345503.3379,63361581.728533335,1.0713910225051185e+19,5.304813385009766e-06,3.902488970197737e-06,1.9184653865522705e-12,6309129.7963965945,6.8607106832652396e-07,4.7064604784601572e-06,7.9992612995738455e-06,-90,-68.13324445283673,-68.13324445283736,-68.13324445283865,-141755103.12229294,-141755103.12229472,-141755103.12229824,-35842.02411204112,-35842.024110577535,-35842.024108138634
-80,-54.06080141274179,-112476606.35368669,-28367.03595486209,-80,4986766911130.1895,79913.971510860254,4986766831216.2178,62401690.428468958,2.9076876827596099e+18,9.685754776000977e-06,2.105443854816258e-06,4.376943252282217e-12,5580225.7043875903,2.4128372436432056e-06,7.7197197738477356e-06,1.6130524073787456e-05,-80,-54.06080141273825,-54.06080141274179,-54.06080141274263,-112476606.35367861,-112476606.35368669,-112476606.3536883,-28367.035956967535,-28367.03595486209,-28367.035955238767
-70,-41.332928160325295,-85995763.06850028,-21001.433233833042,-70,4770619579678.6475,77552.156720837054,4770619502126.4912,61514982.708364271,2.3126062699521884e+18,1.074373722076416e-05,8.032657206058502e-07,5.044853423896711e-12,4980404.8759585675,2.897002047301926e-06,7.9572971186179207e-06,1.7169855482279672e-05,-70,-41.33292816032166,-41.332928160325295,-41.3329281603267,-85995763.06849244,-85995763.06850028,-85995763.06850319,-21001.433234636308,-21001.433233833042,-21001.433233886346
-60,-30.1840257511491,-62800174.306616,-14119.72153212774,-60,4569690196850.0039,75260.144106790249,4569690121589.8594,60718594.829766072,2.9328306129403868e+18,1.9669532775878906e-06,3.628545528044924e-06,1.5241141682054149e-12,4506943.1440603863,2.1828936533928946e-06,4.1584471914243487e-06,7.6404143669606128e-06,-60,-30.184025751148564,-30.1840257511491,-30.184025751150088,-62800174.30661546,-62800174.306616,-62800174.306617424,-14119.721530426326,-14119.72153212774,-14119.721534054872
-50,-20.853021667238362,-43386850.68664891,-8122.517071743619,-50,4384739468541.124,73035.870702651664,4384739395505.2534,60035424.050636128,3.3309185098769075e+18,2.7120113372802734e-06,1.6586418496444821e-06,1.2860823517257813e-12,4161371.4353576791,1.8383426941711179e-06,3.4827906918609947e-06,8.4929343415751646e-06,-50,-20.853021667238252,-20.853021667238362,-20.85302166723954,-43386850.68664924,-43386850.68664891,-43386850.686651625,-8122.517070084978,-8122.517071743619,-8122.517070947128
-40,-13.445803133510898,-27976030.73431494,-3263.1872605333774,-40,4216919423678.5981,70877.334512214657,4216919352801.2637,59496021.580098711,5.6521773939014625e+18,3.691762685775757e-06,4.1791754483710974e-06,2.4424906541753444e-12,3951432.3864823692,1.037518139826258e-06,7.8579057452530432e-06,1.4756554037376191e-05,-40,-13.44580313350949,-13.445803133510898,-13.445803133511932,-27976030.734313205,-27976030.73431494,-27976030.734316897,-3263.1872569455772,-3263.1872605333774,-3263.1872611247527
-30,-7.817567789560441,-16266441.28835179,523.6805332606236,-30,4067878763579.2344,68782.592707202246,4067878694796.6416,59141108.287319407,7.4082168504601428e+19,1.780688762664795e-06,2.090315319946967e-06,7.94031507211912e-13,3893910.2944451091,7.594060314752755e-08,3.8341721478625806e-06,8.2273888892814284e-06,-30,-7.817567789561235,-7.817567789560441,-7.8175677895609805,-16266441.288353404,-16266441.28835179,-16266441.28835357,523.6805331529849,523.6805332606236,523.6805352433003
-20,-3.5485986118912494,-7384905.93407391,3665.293537278103,-20,3939899105206.334,66749.759878590616,3939899038456.5742,59024918.027757898,5.0658324815243305e+18,4.3502077460289e-06,1.7621205188333988e-06,1.808775351719305e-12,4018739.6055624555,1.0679565061127453e-06,3.7432919111487316e-06,8.8748777216096641e-06,-20,-3.548598611890018,-3.5485986118912494,-3.5485986118918267,-7384905.934071333,-7384905.93407391,-7384905.934075683,3665.293537232559,3665.293537278103,3665.2935389946797
