"{'distance': [0.094, 0.268, 0.369, 0.546, 0.928], 'solute_2': [9.8, -7.11, 2.5, -0.92, 10.17], 'solute_1': [6.07, -2.17, 1.12, -8.9, 10.85]}","{'solute_1i': '103.0 uM', 'solute_2e': '122.0 mM', 'solute_1e': '8.0 uM', 'solute_2i': '46.0 uM'}"
voltage,current,solute_2,solute_1
-150,-1.4994827590742669843417950997523647523602112740423318740914345780287569323471815,-9271779.6683175381823478156183466080428043098063877382612390227653117970308540753,-44143.745973150572136037589232139277477887190903820310942949335667247490165935178
-140,-1.1939049641974608081486609346614260549258053595893769252038320549923687945179613,-7384985.3939936764561189526700769331332108122361222560742138381537600673676700717,-33802.447189993446371561060979371733005796826403603829466761943787730095311901523
-130,-0.94682699333804310676054012237256041236190077358864384433178260819060586279294493,-5858743.6185444257724667795417440220993514818770631129473667807430807127751985593,-25768.619373364999573264282779755828767070065366983260703943268041796274691413308
-120,-0.7485744374610474263010281401396212920810029369916454087008065425149971360100721,-4633595.3502297411482429621061181917872730478900914226347565518791581674295605507,-19576.97363995921406019024337383139430556712791751090900513811421738299824071463
-110,-0.59048904768925032133330050714767034191683389549477790052879532315665862600229502,-3656270.8159199880530911320324452399799653796710419933336014852927379768012038162,-14839.147874120677499893411699520728927326965720303828185974602890320231004102412
-100,-0.46506050839636524419887201491980299750844724384198020574248146273826232931281421,-2880524.9593728319690339105405051575363360404063968988170721315717562666158528472,-11237.234409605450260430174840003771767023088750228337169118151219764779177594377
-90,-0.36592982317646545243862882401790134864600638713326815783836782336822973272109656,-2267177.3665878037705048442330020334929774343790123032535755799609837288473399415,-8514.3852968143161596943581733933781896767265200403604114854011728198463815333402
-80,-0.28781332624096304600203066346250631141614233597482707555670668793998429751769943,-1783658.9244779668029496057458718622634236359802513047627473433944809538124774727,-6464.3150424244029818012746296762264198921844282666023009646558056268016393535724
-70,-0.22638487122440939845097868756246209627047348978694496419989090127106318038198497,-1403298.1813417388686525868377326770944791664615778591427921236160438668108408607,-4920.4200170500722039714833702754691055788883844035880531592521577547801334445055
-60,-0.17814199399614954521336647518656785781926845126600084170698568169836950140636096,-1104509.6050512865117003598718487163555011913469470900126666517151204718981861138,-3743.9302962966761614510168771933910505624084612004940267931466683756558409073205
-50,-0.14027183512502741419737696640631372569766315964551474569371696437922220177970914,-869986.61878769407600709156174695199553623185855657740205288104525469710712392618,-2808.922581893977248040340198996557564450681808133609252113690738483889382347208
-40,-0.11052502874268424060221112554025822016872449163114299292529508697678302027558166,-685958.37043318876745922964837789499284783037357368089885761704286293391057635939,-1980.3302100106293417382242359522152907642067390422556652874543447775859717879447
-30,-0.087101248428295128775162241156191173064233041227728824456756600367439553173483466,-541539.4736243107696235557820914059772473099431638175901865833938610155811538295,-1081.850042698339211919663629556472057467191035236563431126976188633289105996567
-20,-0.068551501620235984755919758095770163364514482055113856080463893016069139998878391,-428181.28286022525540111029737924959867696366041917696459547021057887748577384495,134.64386383301402870682788792218027739825083664437916876576656166629250127422423
-10,-0.053715046846886375271164966897159588681828997188330081096800706593891646729018494,-339210.74274754004023629671629872167638214943095202790171079851293311242474729431,1955.4124259348828338713988827022881533199271489479125901262009971155633300347264
0,-0.041718561313384830039883738352229418883850951731598969689433418055252718692158929,-269413.89376650132253236078121349972509829780187240869332963202429363740560449473,4499.2024594528081191519613942782371923808850393159811019930256070434535957459566
10,-0.031998317848749094512714577844830881100957850308307240384820068274154496235380387,-214643.94683866541280954109240661517317654200028456468574252072262496144013655273,7452.0675243604962615586849029685577824182246149196953150111920685923600493485933
20,-0.02420632741031181100189500048651398508815325383754744428012988084857938493253824,-171553.45496502052517176958961450158026672081311173758752259446133283910685641998,10226.392244333570247357117498839932314307410753945627339166369293585212302119244
30,-0.01803255724544116425228052019323387581223104252530521982360249033658405201305788,-137503.26711463569415329048164929699407610904035485439134218258653809228215937412,12470.243902382874655820749978154994020143443839741183828044307612476823245129639
40,-0.013147908109050360719779355244120017330169309160861852179030592564814595605290749,-110484.19215095564182557709101413697550466838791794265849484144610720491446125802,14206.178132124633071763040650394381676947031559796573756477337021128024490236233
50,-0.0092518288521298618749712627248665235781983168131610314588330398984147015580471848,-88973.431068029384897935982705705148839534520590928687007090984827171714047322329,15610.845209015122091441104838118160749685861585165234196192417945026049659786033
60,-0.0061049157575747440594298267049926773141118066514509387530448051065458696769286319,-71798.378938055634646519476828883458773886828107584166301209273520991084807883564,16845.14528184072503871667259320768234067466980426870363134545727140305165746756
70,-0.0035269491056240752358874911197698398687531842526484650097998409842882929282626747,-58043.677525665794434013072368376435300348890987613397612790608863775980364279051,18013.882752770239869513401077574305897759665910692847751250372184900870262456865
80,-0.0013832869368599908377159225044927430200234081109841375802012030614627342579856877,-46990.029960167172809441604358299254236019237847681234416503782532136164905866162,19177.640021094850737972406561728675819371945844983840251449213149647769280522672
90,0.00042779619400531678341909919622822874769959587538872955519266554063822116112541239,-38070.591233439935454368257241011020159378332678291902281779527461047097206418006,20370.489730344552012576112200743779934976660276676098988343834219670662632805267
100,0.0019843327678744854197609519221891839591072520118330245377995625734977403296508313,-30837.798575196544590424161192237770582920980560660510250206207344601264908975512,21612.197564360087276634090020139116946611039638694545210042119546419449033361428
"{'distance': [0.094, 0.268, 0.369, 0.546, 0.928], 'solute_2': [9.8, -7.11, 2.5, -0.92, 10.17], 'solute_1': [6.07, -2.17, 1.12, -8.9, 10.85]}","{'solute_1i': '103.0 uM', 'solute_2e': '122.0 mM', 'solute_1e': '8.0 uM', 'solute_2i': '46.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,3468184572378.3410825506094691210807934502265073662442185532357540176405060892507,5138.5607903974914772366351424600614073403190664486907761952941240003735437435021,3468184567239.7802921531179918844456509901651000259251521045449778223463820888772,674933062.74772336446430759246470659569722781157649072291464693396081755476244539,6936369144756.6821651012189382421615869004530147324884371064715080352810121785014,1.8924954324891762174286636018066283604160758558611089575885542836388645333778016e-72,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,3.0361530076503906886123893267657654742204688781221301744223957512311455557992908e-79,80780586.590946651320129952327027396218892370246844416497642538994733781832675467,-9.1258285293941049037447341467050621774064142382572080624656649277801743163442467e-73,1.3644066886853707868218123834657881830413198519989230920808856124347018746271588e-72,2.3712533322310351628276599635224540458109173945503663866261960783007837766966766e-72
-140,3974921334015.9505290622719652011234013979401083233465823863450776497069613794397,5443.2321975574636055360151059624108450840525269475730390508128056499642557149151,3974921328572.7183315048083596651082954355292632392940554387720385988941557294755,730250187.7100912927448376214335471020320507645189344977199254662679660606944272,7949842668031.9010581245439304022468027958802166466931647726901552994139227588795,5.4829306922583610037652870706547176797101263113733063257238488591406355639917617e-73,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,8.6446023134490290439658307220414155863221683335421761910637656805886783185952029e-80,77675399.266448904349560647884067645231345448212383882131866272077337092461315968,-6.1933141564105454104121705380684908417337856788720828676362218641249190379118889e-73,6.3950933921955954714970279744762768507549603900446512279633972414050704242775279e-73,1.005861033317337663380207905039201856014964991116860295263770256684823141255356e-72
-130,4560303645567.0158894986796960699969859396001009098930925785198844741666921390233,5765.9679363712132690761043191925981181074391746338805297424659862248451898168447,4560303639801.0479531274664269938926667470019828024539179446393547317007059141781,790899931.44100330641110212327506307956475909669948940729023409465917907396639055,9120607291134.0317789973593921399939718792002018197861851570397689483333842780465,6.632577450312533472296718230630706870617088279887064103698204265089478504828744e-73,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,1.054219794323052322434857405127001900770996138236850755007776302510814429096976e-79,74149920.072896895112018940755342838061876677280328151881436331130267184220361098,-5.5947497146297550045340926618826306358683589507396137430948059622074533112703543e-74,8.9091256909072979236818409742481417452268221194430687778220451797374434072981967e-74,1.5497695395695808329981567580529080361577163196612359192734159652803607189768205e-73
-120,5235297471170.1010686321082424157173037588733545257096461100118762678674257622582,6107.8390626399378869021523745735173824646197587597047881296391501757981381645843,5235297465062.2620059921703555135649291853559720610898873503070881382282755864601,857143978.00574892793011910936956402954080180079899691929727522659904458739693486,10470594942340.202137264216484831434607517746709051419292220023752535734851524516,9.1087396984292126352874930367328374356474679043782347024122005240562171466314751e-73,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,1.4548233161658122049601032190752626230639746707668540419107312974649239121538268e-79,-70069002.198708728726555345956630886422481031598435276137587655850079670866167266,1.8931115027566260629327050810274127973320767238384461289369210890874003251214124e-73,3.597356005051606377966045216036232923700554813267182689489886201104975987947219e-73,6.2062305968543368495443109651813741478254542369317664523925513272834626967486849e-73
-110,6012711989230.971073059152211511200840367215156184509943906209101597589389345536,6469.9801363426396395287256732143021338935987157319450813283623430385862440968908,6012711982760.9909367165125719824751671529130222909112281742640202692270463069498,929324644.36124933597633112659354501083978681059389169324205627800260256768114397,12025423978461.942146118304423022401680734430312369019887812418203195178778691072,1.4591670390687573639052780107387555115357594215751541028136049383196852710623237e-73,1.0363402266113333550463622235360479485339200437323537662028444164202310163794912e-76,2.3192835475107151093566862912794041816961915041210716610171078655237917440133471e-80,-65476282.074910093340872460095643535200967204532902998558150716279302473922861586,-1.1908234700302168242476749691630086588575074822995544489903650323011259199243989e-73,1.4783685734289058392793349872737002527863417351955673334395745435560971054731337e-73,2.5131576239568789341481092834984807322328912029826799015706569216810418913188535e-73
-100,6907420796961.0541257239379250664345735050839091199179690559056777778190157669569,6853.5929868746847234771623652209288136202443806522555632832046632972362574379217,6907420790107.4611388492532015892722082841550954996735884036501144946143524697206,1007853954.8802292514623161380664316819437573941828198358504352423651297077266331,13814841593922.108251447875850132869147010167818239835938111811355555638031533914,1.0214169273481301547336946075171288580750315951026078719695234568237796897436266e-72,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,1.6393117801723463613862032649724879556988989949583029240370921504043164372457976e-79,-60601059.945570526655515346280497469388446375811289871366751054925734017094261576,1.078470713184487337690388155161977882787374839870543850481341313116238077650603e-72,1.133799538609830584983219089765183627017730000836774767554007820990272882111566e-72,1.7120118396842059359628242563098446658516954448895508736641151320711636335936027e-72
-90,7936630394753.5976894125446042358552960153455098975308261766203144972952699081389,7259.9507015318470951430354194450492642897691613581267880179352478677474160305171,7936630387493.6469878806975090928198765702962456077616648184935264793600220403915,1093207202.2305842121333109476921349837258784924514390385562755371666707256940939,15873260789507.195378825089208471710592030691019795061652353240628994590539816278,1.0656341103502137112156727290546669038791455169685216326608448185910428797758182e-72,5.1817011330566667752318111176802397426696002186617688310142220821011550818974562e-77,1.7078360668033447623444689963057430792490137439436982231125976100675193751371011e-79,-55765578.236392317573982241059023899562123167495249234012804107245818777918519248,-7.56444889090882914072903986253270890172924668038763796794890264094817413957895e-73,7.3208164409857522457598228462804827511951270584496353983846495146936676226272909e-73,8.7027597784722990887549506207682314130772311684764265637798500790201414202136601e-73
-80,9120199261624.4892803295095130137449299573694949804051710999591943930761483852765,7690.4018504763425074054567309451467841076913171703964326970158339711746380746679,9120199253934.0874298531670056082881990122227108727138539295627616960603144141019,1185919726.8163022331630482798764099098929031600691040725373591193519496975054946,18240398523248.978560659019026027489859914738989960810342199918388786152296770553,7.34005237834587037600836817523131560348291102974168427475934605336568954534381e-73,5.1817011330566667752318111176802397426696002186617688310142220821011550818974562e-77,1.1754550706702033395148660067166071193596606941340885918336705772995580884431282e-79,-51259774.477133534046055818597963244489176965178390289803258344532110906731869898,-3.3262564541900160415786510538800457878675109832054214560960945182378172110930284e-73,4.9491085977134630118700068627017336284863053398935264421176889881448664177139629e-73,8.5465195872166681150528934485211955057565445820094820551644987806969748273976674e-73
-70,10481012314988.519090496338003737300635812101161934970850116642939785772449358991,8146.3749622061412890501463362036467533119633446756748698259737408776852515263328,10481012306842.144128290196714687154299608454408623007505440968069959798708481305,1286586041.4740998494973207476153167669891380771279078790789453038784990163592366,20962024629977.038180992676007474601271624202323869941700233285879571544898717981,1.8792302775885511504840701653453669466748416793013348293811578751086855763681441e-72,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,3.0097975127923143805515178916375904267011939746662089055472013436683751950718664e-79,-47269980.047934248088895990533967207181952948870969852740993804202933215774910062,-1.2263997521010214042086890213008993369340822474989141977335742537373950518341874e-72,1.3800005804929269199687019927942023292506174494223381942440378918751462069309998e-72,2.1797012263464458979235197864500676758442280457537087544980047593099902921615073e-72
-60,12045416991407.682672169071799185944862681872770647826876806792475663490441250316,8629.3832643802055074586379826913803263108895893102047509829928805226892573169633,12045416982778.299407788866291727306879990492444336937287496587724680497560727627,1395860703.1777061125067003164410314781790716067713494026046512515515974781879168,24090833982815.365344338143598371889725363745541295653753613584951326980882500632,5.1513018197427343301504511591231823361792718973789531205389386458861616387503245e-73,1.3386061260396389169348845387340619335229800564876236146786740378761317294901762e-76,8.2492698905778844230527591951187898735330447817033571579358495671471229076838369e-80,-43885777.764156709265315986841291524127505918512558825902295767450643990543474778,-1.5954487539093516483201239393774323790775526924761543567820111971176643446880086e-73,5.4330243818772405649888265808398654121444120822517078926376995371015768466938175e-73,8.9196228811577376566090521378528707266053230417408687530043905965923056313648794e-73
-50,13843728652329.352413523326375097877376507983399271179827504150510810880476406531,9141.0297057329122240739693353517178472562543499932882423831073450984463642043785,13843728643188.322707790414151023908041156265552014925477510862268427773131308085,1514460525.5627911540038988004007433037681252219511249712122125558999418755193587,27687457304658.704827046652750195754753015966798542359655008301021621760952813062,7.7380070253646223843461712690691580157199363265349081209812383092710582556335346e-73,2.8931164659566389495044278740381338563238601220861542639829406625064782540594131e-76,1.2387082583295864788609574510242272334059204624282996371341371554502069541889468e-79,-41158894.534624915597121720876564566297442560021333540283481064406283259436711418,5.8451668532511694313198374863686221282575407728048814345049269989593418877123848e-73,5.7179706267559645132624180684328833719148011619365666210115031588569754500868903e-73,6.1451111513036736749882670930710868160427108955505754872009050515679537235074596e-73
-40,15910814564256.077075886401322411928056229129609304285484649755567962319804059402,9578.1594245514933415225476025523913634688968935973791475549287180075840014998107,15910814554677.917651334907980889380453676738245835388591052376420407391086051818,1661155746.0060878542683279075873895597073834249109858018743459993695001871050038,31821629128512.154151772802644823856112458259218608570969299511135924639608118805,1.473537623544434519761920900238455376422096446181576075038284380894045807822786e-72,3.0442494156707917304486890316371408488183901284637891882208554732344286106147555e-76,2.3614523392836372022540805874844842577270313496505456912174189176242243211772261e-79,-39190596.552381633138961297576903617382189393804262286572757969739053125406431627,-7.2290058743207605860598926528621530372501164052284184339632385240613052287907629e-73,7.2911565183689937376031859129164192436479350784604334528206691361865238036025952e-73,9.5604984339245891484490628394451285400598282012798890822361274286004740848719182e-73
-30,18286767375070.063456414560455948965708655165176605600368665431387686324791870918,9858.0210800474974098847297794117767553575451560063237223122408225445284940973784,18286767365212.04237636706304606423592924338842124805521265910766537408396932639,1855014026.3021181422413194761280206912163928502194301089303951268703160990715895,36573534750140.126912829120911897931417310330353211200737330862775372649583741837,7.3179437868448285977673791144625465805808540688087273944136853724820579503277142e-73,4.7067118625264723208355617652262177662582201986177733548379183912418825327235227e-76,1.1728195211843957087087788632037896146077332037884964649461511365432810523703858e-79,-38254452.490016064170519715030568756400745824899350176647016718493512074492162166,-7.4648610115876421103012169832294577099882873878787181383836378810450512512411539e-73,7.4273227451450557583347938753433789187867505765537665195938063477874087808563714e-73,9.1473734196508930109775060621686073932458705412563040314633915970159569434364384e-73
-20,21017680853694.623650614446181480999608009139147293527385458387785417723211542067,10146.059937732911850667481044533253745840511113749216016055117482010609465980127,21017680843548.563712881534330813518563475885401453016271709171769362605729531457,2071511599.8408859242180433855541541077112596163510172629509225110207150214705304,42035361707389.247301228892362961999216018278294587054770916775570835446423084134,4.731238581222940543571659004516570901040189639652772393971385709097161333444504e-73,7.988455913462361278482375473090369603282300337103560281146925709905947417925245e-76,7.5508492768388622594396661642221511142722598401214435327431977667337083484070903e-80,-38998370.433472247418964373896042389804540106599477466716924939829079261987490111,-3.7193237083452718997193341922366851957689924122243106544070813429060897066718315e-73,3.9818265086327998315914388237460663968167016937151738494008665177253379448522969e-73,5.9147596778217411867287029938849000278202901620006739740814883880143192479022248e-73
-10,24156542724942.977667308334044303537205350973409421892482067361437910203723969774,10442.514925071836698561140299562494816383847784491212048366527142638031952920214,24156542714500.462742236497345742396905788478593038044697576149389543676581331742,2313287833.2732475080991402445946460587054991223876949037101425577759066398143996,48313085449885.955334616668088607074410701946818843784964134722875820407447939547,3.5594832316677262967992387837718126872311707102060577356513696222646867975914259e-73,1.4854209914762444755664525204016687262319520626830403982240769968689977901439375e-75,5.7389090053461160802547549991601165973221102275268562975735822467932460483966629e-80,-42818615.966095258860901675188109306820502500170960673575667605458503075764968404,3.6410875393057463405431851333170303571380803690841968932002211691410845924478922e-73,3.8671096531527326225097718777272678921078402908963318536725662710449650551641739e-73,5.6892835341446990541756344681083096732776328800975374128245446807970981188720804e-73
0,27764261762877.21547073385613534778468875576480829775229986078889598688647651586,10747.631950685469363348409223747748191111675065658237217011781757999401278034549,27764261752129.583520048386771999375465008016617186077234202551678975104718516459,2583291081.260597929008773918389951489864434685237039204891973384820584711041144,55528523525754.430941467712270695569377511529616595504599721577791973772953031721,1.7576330243328213701586303311171373207135283941700719874800241302487118037796172e-73,1.9776825991166278192134745765812915017855640834559084371704280946686075229241958e-75,2.8859266869593557326654221465351677033606019284233789418337876281233544996529717e-80,52578230.567930682996999392103231545487922072061757777668331821398057890620754125,1.8153370029205294264448583070368982010085598191821697405969476957596722593063354e-73,5.1699305802496083418670293905377258486778602765504477024898807812391648795415823e-73,8.6476084330005480415559410184127435519467827486212810707515442592860508990000171e-73
10,31910848955069.316585946975087579094118675905945159571104937926948008439188134436,11061.664108332649946475804035165129444372844602783130650863467410873958056125423,31910848944007.652477614325141103290083510776500786726502154796297144971777260478,2884814494.6863073921406176248151104960596765588328725427204918437488481017023307,63821697910138.633171893950175158188237351811890319142209875853896016878376268871,4.8915258696054934358188296950901463170801026064167097764774256455034903973111987e-73,1.1831550920479389136779302052036547412428920499277705497482473754130970770332525e-75,7.794637604276068109002726939157770303825552697088715269838746036689334185135766e-80,73956495.761664164460583844115373407212339127515073735191566854887560178585829184,-1.2988792105632817239567689976812064374584663566711640205210609908979662176705489e-73,2.6709803005843717768687408322821044068729121413551142435192884847485884278916518e-73,4.607990497400142241082078416749039866505150950767846379612243954646152088340144e-73
