voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.0061126027050299041755591138976414350116905937345375650127835021366630045686684088,-8.5037470933807047502270117385266951714375893262309083809524634791416148566367061,-12713.020680713470691791742429387231223225704441669682540352428022157963159897209,-0.00076011296495151356256452343386326825366658089117108165766638385759179446992296312,-150,355616401822967913.11981781518262542757272444798737520603679342485016386109411024,0.0036293920905703196801546439587324478588008344992259714401571677161352060979157898,355616401822967913.11618842309205510789256980402864275817799259035093788965395307,97982359841172918022.864497326706003181544198038045086839822632109604470677775184,711232803645935826.23963563036525085514544889597475041207358684970032772218822047,2.296400054195646094335572876623865735941617232265414824233472470287040596676233e-70,1.1013969679622988916982966337542276753255128569736726823079855359884053478738548e-69,2.8749362697813989121464664579870499115331977725276312766389357332033186410341661e-71,4.4193781628755384802097023029394800077233463688198954997671215712858111694272237e-76,-465106811.8553870501191454106494175267229592140668396971571927020751010763443805,-1.3488749888955959572600690144347188750449229358881558801999688294806838366985223e-70,5.4864080207806455569434428126990196883508762137024880399574933247895291079721346e-70,1.1697383198008746009223184250231376492410932533967850185299522016527627105602347e-69,-150,-0.0061126027050299041755591138976414350116905937345375650127835021366630045686500378,-0.0061126027050299041755591138976414350116905937345375650127835021366630045686684088,-0.0061126027050299041755591138976414350116905937345375650127835021366630045690919756,-8.5037470933807047502270117385266951714375893262309083809524634791416149714752126,-8.5037470933807047502270117385266951714375893262309083809524634791416148566367061,-8.5037470933807047502270117385266951714375893262309083809524634791416147418352072,-12713.020680713470691791742429387231223225704441669682540352428022157963159753676,-12713.020680713470691791742429387231223225704441669682540352428022157963159897209,-12713.020680713470691791742429387231223225704441669682540352428022157963160855073,-0.00076011296495151356256452343386326825366658089117108165766638385759182321928566094,-0.00076011296495151356256452343386326825366658089117108165766638385759179446992296312,-0.0007601129649515135625645234338632682536665808911710816576663838575917944699965521
-140,-0.0054407235530816445186389661291575179662594973871077820614341415464393853357301797,-8.3842297280575432999775440935273377700179794182712805135106331262015650203166029,-11315.099710269991991735184828384488926844015746681502714264274210221065759922485,-0.00067648983917186749026649646074503973104185648074614417474569555015754788777214676,-140,291392804947301406.87567006689106169965554108095795290301193453227095019279758078,0.0042762017161942585950717447296943312846074285988329307838150547766941345491659935,291392804947301406.87139386517486744106046933622825857172732710367211726201376573,68142904448070723797.791886804728110863617389540552341559607927283863944152897979,582785609894602813.75134013378212339931108216191590580602386906454190038559516156,5.5083599942028592570980726883509558098520722278383933294974277742929886245792751e-69,6.2028571790250846369822620542802971262743875416253678117956667428905079188198929e-69,2.2406166746483464459289722849949805563772715269326710044492372865144893691399159e-70,1.3238986562724851550915182289411942646771097907226373299431814096902891771954179e-75,-635816339.91886380606449618158354392048135348873487605980656300442319416753270409,3.2441064347524554217855259037050330313426674970518450199853068257314993940016086e-69,2.9783498176799871982407017857504835611571414638233607357406910865852009244180995e-69,4.8015856576709508014406407893076987617680690438866445304138587216184378108396583e-69,-140,-0.0054407235530816445186389661291575179662594973871077820614341415464393853361714326,-0.0054407235530816445186389661291575179662594973871077820614341415464393853357301797,-0.0054407235530816445186389661291575179662594973871077820614341415464393853348475339,-8.3842297280575432999775440935273377700179794182712805135106331262015622661775632,-8.3842297280575432999775440935273377700179794182712805135106331262015650203166029,-8.3842297280575432999775440935273377700179794182712805135106331262015677745375574,-11315.099710269991991735184828384488926844015746681502714264274210221065762452645,-11315.099710269991991735184828384488926844015746681502714264274210221065759922485,-11315.099710269991991735184828384488926844015746681502714264274210221065756249788,-0.00067648983917186749026649646074503973104185648074614417474569555015777194939200495,-0.00067648983917186749026649646074503973104185648074614417474569555015754788777214676,-0.00067648983917186749026649646074503973104185648074614417474569555015754788772454012
-130,-0.004836919659855188579563595711382450012289426882370438576524274331314997149352061,-8.256606065623344984023645306227461234723873465354835510455701489979800004040069,-10058.830533206492831489170352505223580385714907717862059096504673225180247778458,-0.00060135814062258883690513957417093277775375673032682201452099157582963117755756012,-130,238769562261708176.86063388272759931459466064329609965690739716210519646794074718,0.0038154750022323351634439771424588761412488332439285999371502881373656899086713789,238769562261708176.8568184077253669794312166661536407807661483288612678680035969,62579249535643744912.568205199146865841653415150487720964556457663715904691507047,477539124523416353.72126776545519862918932128659219931381479432421039293588149437,3.0395140317286623445716971871837301337255558031439614864118192761476657683572455e-70,2.635485601909786633706638373626187651671762907758431061236965389686541368126724e-69,1.9255119182542693351822678485914141321591919982177138214956105301215912858319013e-70,1.0766882737302616756479100237122684840709978318767974654691022333689466932697294e-75,-868532693.09965524300251247859985663447344784101003266881161994851904317402532859,-1.7961269702226548690512783969261248335076580679608566777535091937769242338261707e-70,8.4810108331922515492458645638720078381318866927979858156201903973933961356507327e-70,1.5858116782356202189770037978596966748208021597835545503322488661869718030146381e-69,-130,-0.0048369196598551885795635957113824500122894268823704385765242743313149971493276257,-0.004836919659855188579563595711382450012289426882370438576524274331314997149352061,-0.004836919659855188579563595711382450012289426882370438576524274331314997150404314,-8.2566060656233449840236453062274612347238734653548355104557014899798001560553461,-8.256606065623344984023645306227461234723873465354835510455701489979800004040069,-8.256606065623344984023645306227461234723873465354835510455701489979799852103943,-10058.83053320649283148917035250522358038571490771786205909650467322518024743372,-10058.830533206492831489170352505223580385714907717862059096504673225180247778458,-10058.830533206492831489170352505223580385714907717862059096504673225180250069205,-0.00060135814062258883690513957417093277775375673032682201452099157582982372874938554,-0.00060135814062258883690513957417093277775375673032682201452099157582963117755756012,-0.00060135814062258883690513957417093277775375673032682201452099157582963117762541375
-120,-0.0042925780598574706840962389653514788113498575884287576694520847567016306528118874,-8.1165957302276170765105051003861350206314384081959389279949389192624264246690456,-8926.2947276727072315250130338642548791775838604921580896933492788793900946550893,-0.0005336371257610914408031172104037153547767067567933021570769844675545790788546758,-120,195651566902485701.33714702010349448717547694081488754666246453705708410312482363,0.0034043879262122511241546104711890955092554925479107229174449460067245008241176939,195651566902485701.33374263217728223605132233034369845115320904450917338020737868,57470409114089762048.185602935108942008033712009409362955619201805792524606862559,391303133804971402.67429404020698897435095388162977509332492907411416820624964726,3.2449470639563425479869675398471318945314690841329968185836983229183705492468078e-71,3.7589557876267256368007384856519543194626894345275678928820585494691645004646488e-69,2.8116922888477792704197867293681354736013928124608369856288300930349401325315685e-70,1.6843358933138238689035272963700606061591676844345621446057556706270901018279349e-75,-1184425300.4283094047077582607100785023093493040898760378515260245518712689993864,1.9326146468511797693010771770385696528992779250485634166493067601977653200677428e-71,1.302571256728052324099976533728447734898702229332795249946537305960681219945861e-69,1.9670528038991155998869063862677372638020308874267742069789722043936753416160038e-69,-120,-0.0042925780598574706840962389653514788113498575884287576694520847567016306528144023,-0.0042925780598574706840962389653514788113498575884287576694520847567016306528118874,-0.0042925780598574706840962389653514788113498575884287576694520847567016306544962233,-8.1165957302276170765105051003861350206314384081959389279949389192624264084804064,-8.1165957302276170765105051003861350206314384081959389279949389192624264246690456,-8.1165957302276170765105051003861350206314384081959389279949389192624264409298771,-8926.2947276727072315250130338642548791775838604921580896933492788793900943899452,-8926.2947276727072315250130338642548791775838604921580896933492788793900946550893,-8926.294727672707231525013033864254879177583860492158089693349278879390098148901,-0.00053363712576109144080311721040371535477670675679330215707698446755486024808356058,-0.0005336371257610914408031172104037153547767067567933021570769844675545790788546758,-0.00053363712576109144080311721040371535477670675679330215707698446755457907888217337
-110,-0.0037996854799513194212274607954067866085696675138899488373411653972322385062728811,-7.9581686258423835673403436230758355703360310329271939737921570314278857720460796,-7900.8228375449574621960537324433982703437441884927609468195667117611000286873645,-0.00047232520380378944423758256329021920984138793049059615319544178549049493182526434,-110,160322127025051593.9309453021364154664402855765419343045243871433458081343714867,0.0030375922120728940234360512879848169252574520172777532132711639796038251277163953,160322127025051593.92790770992434257241684952525394948759912969132853038115821554,52779344899506970136.681798631167605229749705206913525500177511731680830184631808,320644254050103187.8618906042728309328805711530838686090487742866916162687429734,9.0215710492884801641278334173867733706003828216598189624293468745022786753817633e-70,3.2747599468807098599004852635672977026893203445270658478078131095729256643361376e-69,1.3944974948024140060707442094682127785524316189639869539173685942157859128047008e-70,1.2177789439401348536130828587616078116583955980368823937628208397428666607655438e-75,-1609216525.8176854562836680052761455001705528371258993738516177458630826894390157,5.4036124013747205218689433015255150534986392900045638021322914203763641574537068e-70,2.6639932783689934342435779454023184395576988477499816742726913456597214617765054e-69,4.7317105450881148383513851345617950195700641145980096970412038607212021567034828e-69,-110,-0.0037996854799513194212274607954067866085696675138899488373411653972322385063453169,-0.0037996854799513194212274607954067866085696675138899488373411653972322385062728811,-0.0037996854799513194212274607954067866085696675138899488373411653972322385051275379,-7.9581686258423835673403436230758355703360310329271939737921570314278853210170623,-7.9581686258423835673403436230758355703360310329271939737921570314278857720460796,-7.9581686258423835673403436230758355703360310329271939737921570314278862231741672,-7900.8228375449574621960537324433982703437441884927609468195667117611000292782197,-7900.8228375449574621960537324433982703437441884927609468195667117611000286873645,-7900.8228375449574621960537324433982703437441884927609468195667117611000260034598,-0.00047232520380378944423758256329021920984138793049059615319544178549035548208346469,-0.00047232520380378944423758256329021920984138793049059615319544178549049493182526434,-0.00047232520380378944423758256329021920984138793049059615319544178549049493183294493
-100,-0.0033507388778767679010990410367593877521844131285447817010481451516515800733926597,-7.7729237475307049059426433312328077110980571084328440926602304778906402765275732,-6966.8086411651780173057252608759171424932418061773794922872534855409336060795783,-0.00041648787867886792435459582068211907134474230704944438007356598902421337455670898,-100,131374619861924882.95076088126784819666209447984118040808305031165647445400228643,0.002710315817948483715016922070240102548870572178502086758543334285920476589912601,131374619861924882.9480505654498997129470775577709403055341797394779723672437431,48472070668637474615.161731010959710914144497332072161151243165294467530029075539,262749239723849765.90152176253569639332418895968236081616610062331294890800457286,2.0051750471842639149894864921921451961834513279440578108217636324851699794191175e-69,1.2792329508488036954242523913130135032939335364781445885883936378461169902845755e-69,4.3792544936854195284146814299539706171996356283443769229841681032336913094800375e-71,9.3603457762513540287038643705735429877146964361601171181333435027241745835477559e-76,-2168969286.6384833293845600406181711849449975988683421470408923217217858347059474,1.2145482215285924073815179173502283030753091487109817896592170977030755336095528e-69,1.1681118170788779168792601563402246113251369591053927596499226403865020514267466e-69,1.9899175940389116864753707884383301781518575470164169659407703528065390776141875e-69,-100,-0.0033507388778767679010990410367593877521844131285447817010481451516515800735531214,-0.0033507388778767679010990410367593877521844131285447817010481451516515800733926597,-0.0033507388778767679010990410367593877521844131285447817010481451516515800743286943,-7.7729237475307049059426433312328077110980571084328440926602304778906392739593373,-7.7729237475307049059426433312328077110980571084328440926602304778906402765275732,-7.7729237475307049059426433312328077110980571084328440926602304778906412791343845,-6966.8086411651780173057252608759171424932418061773794922872534855409336071256275,-6966.8086411651780173057252608759171424932418061773794922872534855409336060795783,-6966.8086411651780173057252608759171424932418061773794922872534855409336073588113,-0.00041648787867886792435459582068211907134474230704944438007356598902416958201177213,-0.00041648787867886792435459582068211907134474230704944438007356598902421337455670898,-0.00041648787867886792435459582068211907134474230704944438007356598902421337454782176
-90,-0.0029387127718620702350497861933819203494621478189764878018473612676921799689175203,-7.5493960789244939692463862099739287877528170084061230047688566093550362235759579,-6109.6416350746804859810802120570363352831861416442935295708829296557334737332653,-0.0003652548717694942788608384609771724836331484868600363351542895973603339072000718,-90,107656490145552133.64626833238902327247652153014878135183515444364617952996496815,0.0024183008515184713707088913954298978203161747484228545904563844271012475441277883,107656490145552133.64385003153750480110581263875335145401483826889775667537451177,44517409849131765922.444148208182823263913033542364512102337635574455456305802447,215312980291104267.2925366647780465449530430602975627036703088872923590599299363,1.0521743998443794766225585888586403227363732391525374839064065960690879647300191e-69,8.3996091305221785755967102746166112381798665060937484518467358415877400853818248e-70,1.7337369146160421335685578850899534354205545445210589147837843439909637119905754e-71,5.722569586865165947118566992059465374424441760193064707918544533894612028634187e-76,-2875665543.347197249578595351254735173174984073161234267482740654584792900656125,6.4770541045123919113506505115958955883055462111011248964790733118536642112681592e-70,8.5399034273725072429090877635168824535336929702056383718972343191167905850815179e-70,1.8714194507530346596834136839359041913326339925530439239928022243904947520673288e-69,-90,-0.0029387127718620702350497861933819203494621478189764878018473612676921799690015951,-0.0029387127718620702350497861933819203494621478189764878018473612676921799689175203,-0.0029387127718620702350497861933819203494621478189764878018473612676921799694897772,-7.549396078924493969246386209973928787752817008406123004768856609355035697530614,-7.5493960789244939692463862099739287877528170084061230047688566093550362235759579,-7.5493960789244939692463862099739287877528170084061230047688566093550367497050139,-6109.641635074680485981080212057036335283186141644293529570882929655733474241562,-6109.6416350746804859810802120570363352831861416442935295708829296557334737332653,-6109.6416350746804859810802120570363352831861416442935295708829296557334745732262,-0.00036525487176949427886083846097717248363314848686003633515428959736035124454832997,-0.0003652548717694942788608384609771724836331484868600363351542895973603339072000718,-0.00036525487176949427886083846097717248363314848686003633515428959736033390717918381
-80,-0.0025571153514905037566318648433605691583406623018008932781742415633827990280923377,-7.2724351245257481349134690807660271306640035131965000407112573309857678927686321,-5315.8242000130282117226865872142660638086463877753168707504986460180713919719946,-0.00031783259329359439336031285210542625501190057722438721997548809711337702597647153,-80,88223363346315038.326504413320190385147833552252404339750732935323006382999095407,0.0021577481744845587343409996115901114026058783773170165527879135494630365095468638,88223363346315038.324346665145705826413492552640814228348127056945689366446307493,40886774642916692165.508941649368137085550618044210866049255387354349330825422129,176446726692630076.65300882664038077029566710450480867950146587064601276599819081,2.7718585795804501604749872218927048348640934113052123101951128090980682264543832e-69,3.2441970299896697056601419859605514054295168017333462564179717843193933473858868e-69,1.3144533871766397019887408463948050201065007629402810901084024066299529091403336e-71,6.6474033797929821439959718885021522087468553365696774245618943686390633465292343e-76,-3694253308.3939869435573951881013834810010099088375380235406349932297327385165354,-1.745145927359428696302135156955613653694395538683912005881142696179772981093363e-69,2.3944167050833284543435598738190860616018351842553125840398819929546124822489102e-69,4.2038146895457272418947789832794966085927402919496436707960605148788940673034739e-69,-80,-0.0025571153514905037566318648433605691583406623018008932781742415633827990278698218,-0.0025571153514905037566318648433605691583406623018008932781742415633827990280923377,-0.0025571153514905037566318648433605691583406623018008932781742415633827990285345621,-7.2724351245257481349134690807660271306640035131965000407112573309857692786925182,-7.2724351245257481349134690807660271306640035131965000407112573309857678927686321,-7.2724351245257481349134690807660271306640035131965000407112573309857665068339386,-5315.8242000130282117226865872142660638086463877753168707504986460180713905719048,-5315.8242000130282117226865872142660638086463877753168707504986460180713919719946,-5315.8242000130282117226865872142660638086463877753168707504986460180713938161018,-0.0003178325932935943933603128521054262550119005772243872199754880971133901705072192,-0.00031783259329359439336031285210542625501190057722438721997548809711337702597647153,-0.00031783259329359439336031285210542625501190057722438721997548809711337702597334743
-70,-0.0022001491695948343468287901231683695692255977565654476261546107154360831213503882,-6.9229562476776551701776298961649707241209035627282835918552758634298746513825653,-4573.3061234905788440553211264240453114599493744744586499940009245558941277091385,-0.00027354037915896529591805152540325518758861234215677790967366301976887202205623736,-70,72301446865760031.450102159130956516089881787522595613042706401593179293093926625,0.0019252679754745905262259033648583262433427753596435278068067641288843807251657592,72301446865760031.44817689115548192556365588415773728679936362623353576528711986,37553965363152771118.282449656528459855828514725950339118097348557182110320483887,144602893731520062.90020431826191303217976357504519122608541280318635858618785325,1.640020291980366844316672750365959091904738324822951299339187081600990535402866e-69,4.1746680553391144014217039930992720108946468823421427053975854642602661078713016e-69,1.2443903815748674248632537879422887030204571627946411378184220928249101947159572e-70,1.5406883653605247757839446915975700702234433379492193393506013875490988762004937e-75,-4501658239.971696225449131697940301267559969460274189356468456596529188142110452,1.064558328052351516044746008489776703552711067046893423990656177145788686958601e-69,2.1149877198803341088579948006315221929289064560343336881646227133385969868981202e-69,3.6938875181560063145254030665636493487203003523904177306212726095241636449987332e-69,-70,-0.0022001491695948343468287901231683695692255977565654476261546107154360831214814183,-0.0022001491695948343468287901231683695692255977565654476261546107154360831213503882,-0.0022001491695948343468287901231683695692255977565654476261546107154360831199407299,-6.9229562476776551701776298961649707241209035627282835918552758634298738312933355,-6.9229562476776551701776298961649707241209035627282835918552758634298746513825653,-6.9229562476776551701776298961649707241209035627282835918552758634298754713136274,-4573.306123490578844055321126424045311459949374474458649994000924555894128404064,-4573.3061234905788440553211264240453114599493744744586499940009245558941277091385,-4573.306123490578844055321126424045311459949374474458649994000924555894124229396,-0.00027354037915896529591805152540325518758861234215677790967366301976899646108671866,-0.00027354037915896529591805152540325518758861234215677790967366301976887202205623736,-0.00027354037915896529591805152540325518758861234215677790967366301976887202204856117
-60,-0.0018628990102947271017465711234387844004623155151292974778616097162271807805971557,-6.4785345252126367857073432648874250769997872928175389945162608326013578839495748,-3871.8751069339475926308016992113046273117866174756555768482206663138084791946606,-0.00023187763993250909493808107004243208048620744680449174470233922609470272163212387,-60,59256722283617230.463061026922199281133740714014979736609180257235874322647840324,0.0017178356683228208032487314934423584755160280346751401468015518799734880793333559,59256722283617230.461343191253876460330491982521537378133664229201199182501038772,34494988884164635032.725921578254796969148768345862776107519573251687628394192202,118513444567234460.92612205384439856226748142802995947321836051447174864529568065,8.3732932567861514367675717448108417446187489632632491482987331630845464574969823e-70,2.7506625201936138816308949846071667533823188514347632250857192728179085255225767e-69,3.4802034500220004081971102402493344457548961527160693922999081772325555511653804e-71,1.0704139487288276677949755309973177526059704770988599036066308149833895856602862e-75,-5105737826.460893933276643780958490396150161365102669643387160586820830661339215,-5.6528366961814048672744850440441096638457693362415749482747483711853535153795586e-70,1.6825435226619070843481734759736410620725875091899903249684147711817722577374021e-69,3.0729942927705099233802777472634426586331930178718732930408792182423708344303693e-69,-60,-0.0018628990102947271017465711234387844004623155151292974778616097162271807805298482,-0.0018628990102947271017465711234387844004623155151292974778616097162271807805971557,-0.0018628990102947271017465711234387844004623155151292974778616097162271807816002621,-6.4785345252126367857073432648874250769997872928175389945162608326013583027355033,-6.4785345252126367857073432648874250769997872928175389945162608326013578839495748,-6.4785345252126367857073432648874250769997872928175389945162608326013574654061776,-3871.8751069339475926308016992113046273117866174756555768482206663138084788102231,-3871.8751069339475926308016992113046273117866174756555768482206663138084791946606,-3871.8751069339475926308016992113046273117866174756555768482206663138084815608856,-0.00023187763993250909493808107004243208048620744680449174470233922609466791959762365,-0.00023187763993250909493808107004243208048620744680449174470233922609470272163212387,-0.00023187763993250909493808107004243208048620744680449174470233922609470272162848625
