voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-3.331319610608575e-05,-11.254125183683836,-173.53586206880226,-0.21643453887885175,-150,21292345740423680.0,0.00035031068952158078,21292345740423680.0,6.0781318918650847e+19,9.2048251901353152e+17,4.4377611490645945,5.740863577695563,0.22039515656040543,1.489315841346836e-06,5.5941405352190809,-2.8487929992241785,5.7993334626883879,9.3143319463644367,-150,-3.182388026473891e-05,-3.331319610608575e-05,-3.314290384007546e-05,-6.820189782100745,-11.254125183683836,-11.25795093116534,-178.18968689790927,-173.53586206880226,-172.4488233202137,-0.00022724597634415615,-0.21643453887885175,-0.22062240253674958
-140,-6.1621408695431656e-06,0.13903530801504715,-34.80157518546651,-1.360276516569834,-140,18909310426831088.0,0.0003596820493929942,18909310426831088.0,5.2572293943339057e+19,36914483885779408.0,1.7896151253273742,0.5296396795893088,1.3620152969898036,1.372788563903093e-07,-1.9735932330549291,-8.0058080156889826,2.2726510195065988,3.5794810467582501,-140,-6.299419725933475e-06,-6.1621408695431656e-06,-6.179297180119048e-06,-1.6505798173123272,0.13903530801504715,0.13792491472665347,-34.374535741633736,-34.80157518546651,-34.904175421223044,0.001351560708600538,-1.360276516569834,-1.360663736281203
-130,-1.8343140722540364e-06,0.5799434018002291,-9.975937621754698,-1.0713476158013395,-130,16793263911582572.0,0.00036930410782561762,16793263911582572.0,4.5472724390902833e+19,2.9353463897132326e+17,1.15862083069598,0.11303036971366964,1.0732733158421948,2.713150525472246e-08,-1.265893942015992,-15.689559472335809,1.5788361377522426,2.3185145785460395,-130,-1.8614455775087588e-06,-1.8343140722540364e-06,-1.8381884700005158e-06,-0.578362280320874,0.5799434018002291,0.5802585503751061,-9.89020073050051,-9.975937621754698,-10.00323110021418,0.0019257000408552832,-1.0713476158013395,-1.07062652321365
-120,-2.340350125116908e-07,0.6666347103365671,-1.1749109578275427,-0.7619619618299471,-120,14914300990585082.0,0.00037918357139880073,14914300990585082.0,3.9332666590924603e+19,1.5152790534471219e+18,0.776750170674903,0.01671478831121931,0.7643657427329453,3.944832080291761e-09,-0.76598115128806332,-74.630924536777357,1.0885592817447547,1.5538527843466425,-120,-2.3797984459198257e-07,-2.340350125116908e-07,-2.3466116841370096e-07,-0.110115460338336,0.6666347103365671,0.6665506751975272,-1.1623820939785219,-1.1749109578275427,-1.1790968822897412,0.0024037809029981596,-0.7619619618299471,-0.7617854814207575
-110,-1.4037035553925272e-07,0.425985856419997,-0.6270550686920177,-0.5090406494595132,-110,13245866318463050.0,0.00038932732610339995,13245866318463050.0,3.4022441864111874e+19,89777636723312928.0,0.5109277479360179,0.002387390920601473,0.5118415261127048,6.686163379032017e-10,-0.52373236144829605,-78.058394266233876,0.72216270702477714,1.025652942880632,-110,-1.400619581348812e-07,-1.4037035553925272e-07,-1.407305744727844e-07,-0.08488492253234826,0.425985856419997,0.42604282540366967,-0.6280101590746199,-0.6270550686920177,-0.6294424596126191,0.0027901854305440905,-0.5090406494595132,-0.5090513406821607
-100,-1.586545910941247e-05,-8.889880245028445,-72.27714376274028,-0.029513593135261487,-100,11764379176441252.0,0.00039974244214131723,11764379176441252.0,2.9429897694681866e+19,2.5911315833294733e+17,3.1511324264390037,4.360050681803841,0.041360092466839436,1.0119330902601187e-06,3.6501503522151699,-0.37689593160670126,3.9103494727380204,6.3878624673765936,-100,-1.485352601915235e-05,-1.586545910941247e-05,-1.568935780451352e-05,-5.75257423943839,-8.889880245028445,-8.903706665877394,-75.46066413633525,-72.27714376274028,-71.10061345453141,-8.415530035935824e-05,-0.029513593135261487,-0.041444247767198794
-90,-1.834838817122176e-05,-15.488691486071497,-68.09364060593377,0.008485605607143452,-90,10448900271738292.0,0.00041043617885343426,10448900271738292.0,2.5458039057199116e+19,1.3734909077392914e+18,11.342300322694157,15.634332582529169,0.016576277678555684,3.6264244262362714e-06,10.730846327275644,-0.22240269734351126,14.029240241759492,22.722711769246676,-90,-1.4721963744985489e-05,-1.834838817122176e-05,-1.7672074208010714e-05,-4.15101238968093,-15.488691486071497,-15.493312712375086,-79.44269551290199,-68.09364060593377,-63.80836293037282,-0.0005563240489697397,0.008485605607143452,-0.00809067207141223
-80,-4.541338809127947e-05,-76.49808172925135,-53.98402603008918,-0.0003517315459466836,-80,9280835860327796.0,0.00042141598977937621,9280835860327796.0,2.2022979871235047e+19,2.2075153096648259e+17,101.45703069499243,143.8699303342728,0.030685925793446325,3.250227145664343e-05,101.88742329018609,-0.15576519714958084,124.8329634975432,202.98651999931073,-80,-1.2911116634636042e-05,-4.541338809127947e-05,-3.86347766448758e-05,24.958948965741076,-76.49808172925135,-76.49109679270828,-155.469423643779,-53.98402603008918,-11.599493309506215,-0.0003866829750392636,-0.0003517315459466836,-0.03103765733939301
-70,-9.02332896910905e-08,0.026861744988627888,-0.34473598542401307,-0.09970108087327959,-70,8243675012305202.0,0.00043268952785263312,8243675012305202.0,1.9052171318351991e+19,1.4084522974073149e+17,0.10513977449077241,0.0007470896052836906,0.10488752229627941,2.557133041921666e-10,-0.10721014547298509,-13.677376631475479,0.14807326510374946,0.210481339582508,-70,-9.03944511856479e-08,-9.02332896910905e-08,-9.048900299528267e-08,-0.07827802950214453,0.026861744988627888,0.026661785647092984,-0.34464024113913183,-0.34473598542401307,-0.3453873307444155,0.00507144490963731,-0.09970108087327959,-0.09981607738664211
-60,-1.1210187505533862e-05,-11.050632288744028,-36.826393195503854,0.0006961347404004265,-60,7322756307404566.0,0.0004442646507346575,7322756307404566.0,1.6482869603276567e+19,81744053657927072.0,17.89274324712551,26.780474795377813,0.0019262808178435215,5.7339605168624845e-06,18.100297286026073,-0.072060142049966205,21.908684576071824,35.792903213445634,-60,-5.476226988671377e-06,-1.1210187505533862e-05,-9.777717505829363e-06,6.842110958381482,-11.050632288744028,-11.034192561456848,-54.70864803250879,-36.826393195503854,-27.928173237130977,-0.0004579701656466801,0.0006961347404004265,-0.001230146077443095
