voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-50,-0.010834698959553343,-19801.49055988556,-23915.418763606984,-50,134142630.80330478,62274.660413945494,134080356.14289083,2154.0483707441545,1.3574273409408541e+17,1.0855728760361671e-08,1.021544449031353e-08,1.5334955527634975e-15,703464.46441620728,-1.3969838619232178e-08,4.4906414922372675e-09,1.6647522971258155e-08,-50,-0.010834698959553359,-0.010834698959553343,-0.010834698959552726,-0.01083469895955259,-0.010834698959551825,-19801.490559882805,-19801.49055988556,-19801.490559888858,-19801.49055989165,-19801.49055989366,-23915.41876360841,-23915.418763606984,-23915.418763603404,-23915.41876360159,-23915.418763598194
-40,-0.008191400097402633,-16111.788768374605,-17510.27321070231,-40,130574413.91451497,67461.334270276828,130506952.58024469,1935.5444911804168,5.4181500464586694e+17,7.188646122813225e-09,8.811184670776129e-09,1.9116652705264414e-15,730284.78794404853,-6.8685039877891541e-09,4.1764235984521753e-09,1.7113263028889492e-08,-40,-0.008191400097401574,-0.008191400097402633,-0.008191400097401956,-0.008191400097401455,-0.008191400097400721,-16111.78876837311,-16111.788768374605,-16111.788768375438,-16111.788768377293,-16111.788768380298,-17510.273210699757,-17510.27321070231,-17510.273210699786,-17510.27321069729,-17510.2732106935
-30,-0.005816899384703495,-12267.380758589175,-12021.426302052154,-30,127822409.11601456,73079.990983088384,127749329.12503147,1749.0753268646988,1.3994882881250747e+17,1.7171259969472885e-08,1.2747477740049362e-08,1.6080886622305002e-15,754124.38548332767,-2.7706846594810486e-08,7.1384244013157495e-09,2.1600462085658023e-08,-30,-0.005816899384703221,-0.005816899384703495,-0.005816899384702801,-0.005816899384702319,-0.005816899384701887,-12267.380758582556,-12267.380758589175,-12267.380758595304,-12267.38075859702,-12267.380758599727,-12021.426302054606,-12021.426302052154,-12021.426302046923,-12021.426302044558,-12021.426302041858
-20,-0.0036997856432110007,-8274.037127543535,-7410.3773263998955,-20,125869104.63253036,79166.60913778223,125789938.02339257,1589.9266875693352,98642879509040064.0,4.944013198837638e-09,4.540197551250458e-09,7.598088824778415e-16,773988.69544764992,-4.1909515857696533e-09,2.8984520950206948e-09,1.2941785865194788e-08,-20,-0.0036997856432116035,-0.0036997856432110007,-0.003699785643211021,-0.003699785643211089,-0.0036997856432108437,-8274.037127544143,-8274.037127543535,-8274.037127544696,-8274.037127545827,-8274.03712754848,-7410.377326401474,-7410.3773263998955,-7410.377326399379,-7410.377326399026,-7410.377326396934
-10,-0.001790781658037881,-4167.176069263467,-3505.6181390195816,-10,124702071.4141982,85760.163870637698,124616311.25032757,1454.0792109761035,3.7503058807412749e+17,1.0186340659856796e-08,7.2177499532699585e-09,9.64939933512099e-16,789306.57992863166,1.5250407159328461e-08,4.2030594314657582e-09,1.4617204557865193e-08,-10,-0.0017907816580381652,-0.001790781658037881,-0.0017907816580382862,-0.0017907816580386524,-0.001790781658038846,-4167.176069266396,-4167.176069263467,-4167.1760692604,-4167.176069258487,-4167.176069256209,-3505.618139019003,-3505.6181390195816,-3505.618139022379,-3505.6181390244783,-3505.618139026221
0,-1.1830925359390677e-16,-4.0381564758718014e-10,-1.673470251262188e-10,0,124313883.6742551,92902.876442747045,124220980.79781236,1338.1058631792268,77064763811668480.0,2.9685907065868378e-09,2.153683453798294e-09,4.843102942686528e-16,800107.20739016565,1.7462298274040222e-09,2.4296969667781141e-09,1.190602771927729e-08,0,-9.324867278337478e-17,-1.1830925359390677e-16,1.3987300917506219e-16,-3.444372850935906e-16,-2.331216819584369e-16,-9.313225746154785e-10,-4.0381564758718014e-10,5.820766091346741e-11,3.092281986027956e-10,2.0372681319713593e-09,1.7462298274040222e-10,-1.673470251262188e-10,4.0745362639427185e-10,-1.229636836796999e-09,-1.7462298274040222e-09
10,0.0017907816580380025,4167.176069261823,3505.618139020782,10,124702071.4141982,85760.163870637698,124616311.25032757,1454.0792109761035,3.8900688328186438e+17,2.5320332497358322e-09,3.521563485264778e-09,8.439429710627167e-16,807084.60145237099,-6.5192580223083496e-09,3.5483294057206203e-09,1.5838145683844118e-08,10,0.0017907816580379973,0.0017907816580380025,0.0017907816580380346,0.001790781658037827,0.0017907816580371907,4167.176069262787,4167.176069261823,4167.176069260284,4167.176069260255,4167.176069262059,3505.6181390202837,3505.618139020782,3505.6181390216516,3505.6181390210186,3505.61813901813
20,0.00369978564321124,8274.03712754447,7410.377326400176,20,125869104.63253038,79166.609137782245,125789938.02339259,1589.9266875693349,4.4380747869228787e+17,2.3283064365386963e-09,3.434251993894577e-09,8.669280571194093e-16,811529.36506029952,-2.6775524020195007e-09,3.7944087616212014e-09,1.6895675303274515e-08,20,0.003699785643211879,0.00369978564321124,0.003699785643211012,0.003699785643211495,0.0036997856432111516,8274.037127543997,8274.03712754447,8274.037127544638,8274.037127544569,8274.037127546326,7410.377326402406,7410.377326400176,7410.377326399379,7410.377326400921,7410.3773263989715
30,0.005816899384701776,12267.380758595798,12021.426302043474,30,127822409.11601456,73079.990983088399,127749329.12503147,1749.0753268646984,1.4857475164975379e+17,9.698851499706507e-09,8.036295184865594e-09,1.272419669628988e-15,815132.86258889595,-2.1420419216156006e-08,8.3134775825606485e-09,3.2033004138121157e-08,30,0.0058168993847020276,0.005816899384701776,0.005816899384702899,0.0058168993847030484,0.0058168993847023485,12267.380758600135,12267.380758595798,12267.380758591142,12267.380758590436,12267.380758593994,12021.426302042091,12021.426302043474,12021.426302049309,12021.426302050128,12021.426302046166
40,0.008191400097398003,16111.788768387149,17510.27321068159,40,130574413.914515,67461.334270276857,130506952.58024472,1935.5444911804163,1.2532416629200581e+18,3.832974471151829e-08,2.7939677238464355e-08,3.557917849228431e-15,819697.42251044989,-4.9127265810966492e-08,1.5211409616959533e-08,4.5910968138329622e-08,40,0.008191400097398688,0.008191400097398003,0.008191400097397942,0.008191400097399864,0.0081914000974015,16111.788768399507,16111.788768387149,16111.78876837605,16111.788768369574,16111.788768361177,17510.27321067755,17510.27321068159,17510.27321068695,17510.27321069619,17510.27321070549
50,0.01083469895956149,19801.490559866234,23915.41876364207,50,134142630.80330479,62274.660413945508,134080356.14289084,2154.048370744154,1.5670893856800402e+18,6.926711648702621e-08,5.101901479065418e-08,5.440092820663267e-15,826802.51062404586,8.6845830082893372e-08,2.1919602796093619e-08,5.7090051797104024e-08,50,0.010834698959561299,0.01083469895956149,0.010834698959559541,0.010834698959559158,0.01083469895955605,19801.49055984593,19801.490559866234,19801.49055988554,19801.4905598974,19801.490559915197,23915.41876365163,23915.41876364207,23915.418763626338,23915.418763619207,23915.41876360061
60,0.013729289026161813,23366.74960029411,31167.090325201927,60,138549766.24146914,57486.756993789844,138492279.48447534,2410.1162334907212,1.5344530643494541e+17,5.718902684748173e-08,4.094908945262432e-08,3.958638972179074e-15,837510.66349320568,6.1932951211929321e-08,1.7086594260414465e-08,4.3600205612559506e-08,60,0.013729289026163292,0.013729289026161813,0.013729289026159573,0.013729289026161754,0.013729289026159334,23366.74960027996,23366.74960029411,23366.749600307972,23366.749600322757,23366.74960033715,31167.09032521362,31167.090325201927,31167.090325188008,31167.09032518742,31167.09032517267
70,0.016839622301536947,26869.26464444203,39123.489717532255,70,143823866.54303631,53066.965081723654,143770799.57795459,2710.233500663664,2.2904234118342666e+17,2.0547304302453995e-08,9.422365110367537e-09,1.6653345369377348e-15,852227.92897460482,2.8754584491252899e-08,1.2357755747818736e-08,4.5183045194185922e-08,70,0.016839622301535913,0.016839622301536947,0.016839622301537578,0.0168396223015363,0.016839622301536416,26869.264644436305,26869.26464444203,26869.264644448573,26869.264644456853,26869.264644455514,39123.48971753189,39123.489717532255,39123.48971753096,39123.48971752283,39123.48971752386
80,0.02012408863999926,30386.547994101937,47615.99142117394,80,149998497.19006395,48986.982920067931,149949510.20714387,3062.0072568015985,2.033869267800951e+17,1.1626980267465115e-08,2.546585164964199e-08,8.541778395709798e-15,870772.08488195669,8.7311491370201111e-09,2.0564004047416758e-08,6.9519381307170391e-08,80,0.02012408863999072,0.02012408863999926,0.020124088639998153,0.020124088639997286,0.02012408863999632,30386.547994099557,30386.547994101937,30386.54799410366,30386.547994104454,30386.547994111184,47615.99142114847,47615.99142117394,47615.99142116963,47615.991421166524,47615.99142116014
90,0.02354635853874777,33991.620822780256,56494.69688807232,90,157112957.43544888,45220.684693677635,157067736.75075522,3474.3604281917264,3.6150634256791814e+17,6.577465683221817e-09,1.1925294529646635e-08,4.208439152719734e-15,892579.18894382066,6.0535967350006104e-09,1.363062505643658e-08,3.5877166848496955e-08,90,0.023546358538744268,0.02354635853874777,0.023546358538744785,0.023546358538748476,0.023546358538747824,33991.620822778495,33991.620822780256,33991.62082278154,33991.62082278089,33991.62082278507,56494.69688806229,56494.69688807232,56494.696888062375,56494.69688807421,56494.69688807009
100,0.027083360474670828,37736.964389081084,65661.35698982535,100,165212531.56912267,41743.953235529763,165170787.61588714,3957.7595978261206,6.2305264449315712e+17,1.5381374396383762e-08,1.9674189388751984e-08,5.5268289944621074e-15,916928.22311477049,1.280568540096283e-09,2.2887483487002185e-08,7.5256974374493524e-08,100,0.027083360474674342,0.027083360474670828,0.027083360474668815,0.027083360474671025,0.0270833604746727,37736.964389081055,37736.964389081084,37736.96438908079,37736.96438907674,37736.9643890657,65661.35698983632,65661.35698982535,65661.3569898192,65661.35698982813,65661.35698983888
