voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-0.0089784400283505219335576241495055229292968657115290993014180674053150951060527033,-28022.575621865936280164395819335362368259838957813035262930226125797164530843072,-0.014147117512282888195974464254495061748275107292523830282194497816755150551666951,-150,95242067765.687735481366386501283823154068816597656883564699689731529447886920338,0.00028738432891543236635954779447046445180229848300635457483437697937786637452505144,95242067765.68744809703747106891746360627434613320508126621668337695461350994096,331410095063723.19621318936875831658288830918316760597158004910272872702405541761,190484135531.37547096273277300256764630813763319531376712939937946305889577384068,2.7877552095844867250747143813119689815562449176400316310856514801704214340608315e-74,9.4800715004500480094954552156045645926831827730948804144074284003284987536545563e-79,8.9279238831733493556201986496692973471543735456933298314721055618884596964150152e-81,-284.18541372855947922364311578772615847467446803687003570531481697863070133464065,-8.7324999336190820692281634340344448544840190653240639771032507748060600429064707e-75,1.2522568291981792013040786309016191517523592171439180386132354178684907634742954e-74,2.1825120314393819485263274896995616229492035913815691759547531478419030529585937e-74,-150,-0.0089784400283505219335576241495055229292968657115290993014180674053150951060527122,-0.0089784400283505219335576241495055229292968657115290993014180674053150951060527033,-0.0089784400283505219335576241495055229292968657115290993014180674053150951060527033,-0.0089784400283505219335576241495055229292968657115290993014180674053150951060527054,-0.0089784400283505219335576241495055229292968657115290993014180674053150951060527075,-28022.5756218659362801643958193353623682598389578130352629302261257971645308431,-28022.575621865936280164395819335362368259838957813035262930226125797164530843072,-28022.575621865936280164395819335362368259838957813035262930226125797164530843072,-28022.575621865936280164395819335362368259838957813035262930226125797164530843079,-28022.575621865936280164395819335362368259838957813035262930226125797164530843085,-0.014147117512282888195974464254495061748275107292523830282194497816755150551666951,-0.014147117512282888195974464254495061748275107292523830282194497816755150551666951,-0.014147117512282888195974464254495061748275107292523830282194497816755150551666951,-0.014147117512282888195974464254495061748275107292523830282194497816755150551666948,-0.014147117512282888195974464254495061748275107292523830282194497816755150551666003
-140,-0.007634939090563177428476893439522676825511040216691935916739179738117747727088795,-23829.376911401849671000814879991752406130350296134831564695517501992438394630963,-0.013999479869287873162751185771326728330193760380079955219068275265028063793367685,-140,95301441605.132835686595504884565566197452019914352350724476547212308115894450738,0.00030809877976295962029242514642001129419106415784913568934907781638111646106256887,95301441605.132527587815741924945273772305599903058159660318698076618766816634357,309321061506489.63153195193732065698458645313946178851604290014766330603141245041,190602883210.26567137319100976913113239490403982870470144895309442461623178890148,8.4979898582129335113801702329955931779781443586053008828633242146458943343118282e-75,2.9111785454702500953262445903173504207650071952970835075748332698694338515249352e-78,2.7261464993822681150463890710706064777749978262218562492779215322740591877429613e-81,-208.89857435046345378757157423146893787946800566466459128429898760382716519301805,-5.5972982422431849325987685118082028455330471269550525075731289147944119564112987e-75,4.342128889446670670001672594858769920508701802358923880965990356196541433558496e-75,4.8434932583033344488089796193814419924332853968434843997279688224821706933501275e-75,-140,-0.0076349390905631774284768934395226768255110402166919359167391797381177477270887974,-0.007634939090563177428476893439522676825511040216691935916739179738117747727088795,-0.007634939090563177428476893439522676825511040216691935916739179738117747727088795,-0.0076349390905631774284768934395226768255110402166919359167391797381177477270887964,-0.0076349390905631774284768934395226768255110402166919359167391797381177477270887977,-23829.37691140184967100081487999175240613035029613483156469551750199243839463097,-23829.376911401849671000814879991752406130350296134831564695517501992438394630963,-23829.376911401849671000814879991752406130350296134831564695517501992438394630963,-23829.376911401849671000814879991752406130350296134831564695517501992438394630967,-23829.376911401849671000814879991752406130350296134831564695517501992438394630971,-0.013999479869287873162751185771326728330193760380079955219068275265028063793367685,-0.013999479869287873162751185771326728330193760380079955219068275265028063793367685,-0.013999479869287873162751185771326728330193760380079955219068275265028063793367685,-0.013999479869287873162751185771326728330193760380079955219068275265028063793367664,-0.013999479869287873162751185771326728330193760380079955219068275265028063793364774
-130,-0.0064809131969374558283042109457009825965723476354096296655001384901228342589592089,-20227.548517022290655199573887049043215252853774728794427006548136615469309515807,-0.013841205814044773815223995944823309180694162056773323126068854286944093574759275,-130,95513424814.002501364355263526305152863767251371125505982707555218201036481993076,0.00033030631297699576278522175464475877986332157451657095975832114426710833895996767,95513424814.002171058042286530542367642012606612345642661133038647241278160848809,289166210458274.0732062117450826581880000604464187183188890536477501905376532728,191026849628.00500272871052705261030572753450274225101196541511043640207296398615,4.5771693342000556514547664872842117726914801931512291340625628391893536556760863e-74,1.114705655022337449434557348746163634827732041668190067076347467867372406966415e-78,1.4668480106948095205128758113524924884946438454686181208350387459154378892357142e-80,-153.82644207443809603887621541987372403949699306258773545908991221457052407505983,-1.3818711628847686039220192569857538350327791997614255651220543042252437834787874e-74,1.0888426649260031387546556575388058943388509732179403268039977905670470535002177e-74,1.3178431116111983392351352827651201286785427473600688914467538509404524954538454e-74,-130,-0.0064809131969374558283042109457009825965723476354096296655001384901228342589592236,-0.0064809131969374558283042109457009825965723476354096296655001384901228342589592089,-0.0064809131969374558283042109457009825965723476354096296655001384901228342589592089,-0.0064809131969374558283042109457009825965723476354096296655001384901228342589592124,-0.0064809131969374558283042109457009825965723476354096296655001384901228342589592158,-20227.548517022290655199573887049043215252853774728794427006548136615469309515853,-20227.548517022290655199573887049043215252853774728794427006548136615469309515807,-20227.548517022290655199573887049043215252853774728794427006548136615469309515807,-20227.548517022290655199573887049043215252853774728794427006548136615469309515818,-20227.548517022290655199573887049043215252853774728794427006548136615469309515829,-0.013841205814044773815223995944823309180694162056773323126068854286944093574759275,-0.013841205814044773815223995944823309180694162056773323126068854286944093574759275,-0.013841205814044773815223995944823309180694162056773323126068854286944093574759275,-0.013841205814044773815223995944823309180694162056773323126068854286944093574759301,-0.013841205814044773815223995944823309180694162056773323126068854286944093574758186
-120,-0.0054910486882132154992161329702980516862950573520453038428447827688822090550933761,-17138.084010089494896982022982113532796514546277287600558652806194869342834090186,-0.013673284522704403101205831855749272964383297013272292002707957580557507521257499,-120,95848197585.416649442907484567490079905243757870527260886203460596783568867738105,0.00035411454883526811291117778639621537607167104210218604602446705521975976814075276,95848197585.416295328358649299377168727457361655151189215161358410737544400682885,270670035729044.94022060638352224836558546812598237764213595811643973559777459133,191696395170.83329888581496913498015981048751574105452177240692119356713773547621,7.1507475636182001498198993423987308448840483017532409867996264732995940130184896e-75,2.6069208295180454164560219164095246065596779817131324092037608310619767684022751e-78,2.2978697079385281090572282502377619555867806450631356300560124093790408259223148e-81,-113.15924661495473697956263140923741882392439442767191369297129678445924822449096,6.3394118610997715755791708064693328650001827925175954183843804665320817060940112e-76,9.6217179735357840222794982637144817719527425176748691357098275388344807380695369e-75,1.4293509934843544271261369525642476015716842637451161609679936812070414791681601e-74,-120,-0.0054910486882132154992161329702980516862950573520453038428447827688822090550933738,-0.0054910486882132154992161329702980516862950573520453038428447827688822090550933761,-0.0054910486882132154992161329702980516862950573520453038428447827688822090550933761,-0.005491048688213215499216132970298051686295057352045303842844782768882209055093376,-0.0054910486882132154992161329702980516862950573520453038428447827688822090550933758,-17138.084010089494896982022982113532796514546277287600558652806194869342834090178,-17138.084010089494896982022982113532796514546277287600558652806194869342834090186,-17138.084010089494896982022982113532796514546277287600558652806194869342834090186,-17138.084010089494896982022982113532796514546277287600558652806194869342834090185,-17138.084010089494896982022982113532796514546277287600558652806194869342834090184,-0.013673284522704403101205831855749272964383297013272292002707957580557507521257499,-0.013673284522704403101205831855749272964383297013272292002707957580557507521257499,-0.013673284522704403101205831855749272964383297013272292002707957580557507521257499,-0.013673284522704403101205831855749272964383297013272292002707957580557507521257583,-0.013673284522704403101205831855749272964383297013272292002707957580557507521260106
-110,-0.0046432516808328333823965131104160988585003239249791511992022873787301909738462581,-14492.026199561357373623916023423534685794429864262528777831398086603502988993737,-0.01349665704268529638079822834130201213962102204667395955852069839749127511326691,-110,96334908809.319862387802160962398121958732317093610809652528492126484233328811492,0.0003796388648058893979550611869742945667596036680925878409980730074206245846012768,96334908809.319482748937355073000166897545342799044050048860399538643235255804071,253754074569199.38524678117769174370511139006727564641514277983246302047118512159,192669817618.63972477560432192479624391746463418722161930505698425296846665762298,3.1539287563204911771910957002947059233715633330921299618106565073055697265149184e-74,3.5032382652726480582211833358248477538808183546196948620630286392623432737910697e-78,1.0097448967500485525821368583482065080822197386549836137808857397486394453694473e-80,-82.900666292116668784279054296499421655205035347825967046335244465128583899736152,8.6089580577153340353182835215930156007841160761985225983629479412742047043745274e-75,8.0431411249655159101233732181756261105465012501265320029537703388242063354843325e-75,1.3240361589407248714545958219767233993873221761588591841034913519558908819331645e-74,-110,-0.0046432516808328333823965131104160988585003239249791511992022873787301909738462639,-0.0046432516808328333823965131104160988585003239249791511992022873787301909738462581,-0.0046432516808328333823965131104160988585003239249791511992022873787301909738462581,-0.0046432516808328333823965131104160988585003239249791511992022873787301909738462559,-0.0046432516808328333823965131104160988585003239249791511992022873787301909738462538,-14492.026199561357373623916023423534685794429864262528777831398086603502988993755,-14492.026199561357373623916023423534685794429864262528777831398086603502988993737,-14492.026199561357373623916023423534685794429864262528777831398086603502988993737,-14492.02619956135737362391602342353468579442986426252877783139808660350298899373,-14492.026199561357373623916023423534685794429864262528777831398086603502988993723,-0.01349665704268529638079822834130201213962102204667395955852069839749127511326691,-0.01349665704268529638079822834130201213962102204667395955852069839749127511326691,-0.01349665704268529638079822834130201213962102204667395955852069839749127511326691,-0.013496657042685296380798228341302012139621022046673959558520698397491275113266815,-0.013496657042685296380798228341302012139621022046673959558520698397491275113270318
-100,-0.0039182815379553368890665934890814245122688907357563506622189260713921317249403572,-12229.323158907647081120775176567713831107813225260256504577648375187929671079157,-0.013312195853021852051281529959540946317287388765681295982644932636905043272225928,-100,97062021242.231454544855621709363375488196688819473951286955437044306768726947307,0.00040700295467992970976286856875545242700926927452590805570043945148111120531285743,97062021242.231047541900941779653612619627933367046942017680911136251068287495826,238479893391834.91490497995278235404370141148128805505174751222394052249980345072,194124042484.46290908971124341872675097639337763894790257391087408861353745389461,5.8397771769548634556862511296256301899886394464318134725530282865280017772984332e-74,4.5179577616771585139498096775534973021823012313019836153441073234384556247478183e-78,1.8712401349234178723218718941004283738685181453704100901388029369566956116471323e-80,-60.270510398599520080692566730913463643866719619192815967155077612415246857590362,-9.7805058813536328501964112251618035362656578521556503465416207800181599769852778e-75,1.4331266778151872590850661263050281197769688948834773087018620320101316058335328e-74,2.5580480976261939481730382164207558201431505431464485088212212385221456924889949e-74,-100,-0.003918281537955336889066593489081424512268890735756350662218926071392131724940376,-0.0039182815379553368890665934890814245122688907357563506622189260713921317249403572,-0.0039182815379553368890665934890814245122688907357563506622189260713921317249403572,-0.0039182815379553368890665934890814245122688907357563506622189260713921317249403598,-0.0039182815379553368890665934890814245122688907357563506622189260713921317249403622,-12229.323158907647081120775176567713831107813225260256504577648375187929671079215,-12229.323158907647081120775176567713831107813225260256504577648375187929671079157,-12229.323158907647081120775176567713831107813225260256504577648375187929671079157,-12229.323158907647081120775176567713831107813225260256504577648375187929671079165,-12229.323158907647081120775176567713831107813225260256504577648375187929671079172,-0.013312195853021852051281529959540946317287388765681295982644932636905043272225927,-0.013312195853021852051281529959540946317287388765681295982644932636905043272225928,-0.013312195853021852051281529959540946317287388765681295982644932636905043272225928,-0.013312195853021852051281529959540946317287388765681295982644932636905043272226145,-0.013312195853021852051281529959540946317287388765681295982644932636905043272221627
-90,-0.0032993815161260510410168119688958967177455887858979435965105953867225119798563939,-10297.675438004127077935667272630972978642912372160365862933656848248333672920136,-0.01312066069265916374194415208006074205228927639806796277093290684706449525201647,-90,97799558565.681182391336012507263794492893279282274071782024962050421277445331463,0.00043633942800585237211992123431872193641568545310811572440233783450990710295556266,97799558565.680746051908006654891674571658960560337656096571853934696875107496953,224136422905081.71230143207949091957670019564278607029690609749041814640704661216,195599117131.36236478267202501452758898578655856454814356404992410084255489066293,2.0502264149794211540667199322288148581829384865171732008046272038180236940707602e-74,1.3976121257026430592369665512707766386615086740899129474999030372480401516047703e-77,6.5600473920180560532762806498723204215945189383254033309663580074208100998104793e-81,-43.316398002322144803355225908647425342418431300767805213800448758067441143197583,8.8026964983436403541260207638080773217944692773991795633470720963726304757884919e-75,7.6478111695208740882719467973293647811183072762550028635747582640462048791063037e-75,1.1672242331989870037768051908191012118290273074709356659568211243042531683931089e-74,-90,-0.0032993815161260510410168119688958967177455887858979435965105953867225119798563958,-0.0032993815161260510410168119688958967177455887858979435965105953867225119798563939,-0.0032993815161260510410168119688958967177455887858979435965105953867225119798563939,-0.0032993815161260510410168119688958967177455887858979435965105953867225119798563915,-0.0032993815161260510410168119688958967177455887858979435965105953867225119798563893,-10297.675438004127077935667272630972978642912372160365862933656848248333672920142,-10297.675438004127077935667272630972978642912372160365862933656848248333672920136,-10297.675438004127077935667272630972978642912372160365862933656848248333672920136,-10297.675438004127077935667272630972978642912372160365862933656848248333672920129,-10297.675438004127077935667272630972978642912372160365862933656848248333672920122,-0.01312066069265916374194415208006074205228927639806796277093290684706449525201647,-0.01312066069265916374194415208006074205228927639806796277093290684706449525201647,-0.01312066069265916374194415208006074205228927639806796277093290684706449525201647,-0.013120660692659163741944152080060742052289276398067962770932906847064495252016511,-0.013120660692659163741944152080060742052289276398067962770932906847064495252030446
-80,-0.0027719135296687876070657174306601601241766211936530525194125444192799927637505755,-8651.3961269414954507633745849576091769848526475142844519171651727879760999805094,-0.012922589955482170576746838096703366503316867118346440873995780994009898454765403,-80,98547393052.276265264440162156536052603527005457265502902782776614959130637138431,0.00046779045273074307625658751235925128100458165991034997804408852672073549505399128,98547393052.27579747398743141345979601601464620598449832112286626498108654861171,210665678354490.61153988429827615846452158486547220089705960905542585168927307319,197094786104.55253052888032431307210520705401091453100580556555322991826127427686,2.3179476401873489374536968399756272448875344978146979237403620113932500399687954e-74,8.4485833204420865027630994232756136703975612390887617538045072743405737606849839e-79,7.4248370670486849115236246150155641683207267079728199659336745055742125611790924e-81,-30.653446056665299689403512646074059894039101088908035492640110688536465858536293,2.3302670988927185511480870784517284428091777729206001516135365096501753097242328e-77,1.2703547242874944160774424942923145673336659774552350796474377252149295927313369e-75,2.3446308100130019795442662335764350598703085017112779945798677181170283558005731e-75,-80,-0.0027719135296687876070657174306601601241766211936530525194125444192799927637505829,-0.0027719135296687876070657174306601601241766211936530525194125444192799927637505755,-0.0027719135296687876070657174306601601241766211936530525194125444192799927637505755,-0.0027719135296687876070657174306601601241766211936530525194125444192799927637505755,-0.0027719135296687876070657174306601601241766211936530525194125444192799927637505755,-8651.3961269414954507633745849576091769848526475142844519171651727879760999805326,-8651.3961269414954507633745849576091769848526475142844519171651727879760999805094,-8651.3961269414954507633745849576091769848526475142844519171651727879760999805094,-8651.3961269414954507633745849576091769848526475142844519171651727879760999805097,-8651.3961269414954507633745849576091769848526475142844519171651727879760999805097,-0.012922589955482170576746838096703366503316867118346440873995780994009898454765404,-0.012922589955482170576746838096703366503316867118346440873995780994009898454765403,-0.012922589955482170576746838096703366503316867118346440873995780994009898454765403,-0.012922589955482170576746838096703366503316867118346440873995780994009898454766248,-0.012922589955482170576746838096703366503316867118346440873995780994009898454765955
-70,-0.0023230115529744279915985327625865796011242829927237304710462332505130150858023602,-7250.3290908014382307520479127647893358685734391191962397065424056065617657134517,-0.012718022570328482036090091856544458625758479400824270777901515720584589983468905,-70,99305406740.567267440645535061635423685274525427506922599098095477316513602035021,0.00050150844416264520158364627165271511786817321346967761955785635640278907180226501,99305406740.566765932201372416433840039002872712389054425884625799696955745678618,198013429078696.29679031272987552914865388124501308910865927160222085691260316332,198610813481.13453488129107012327084737054905085501384519819619095463302720407004,5.8579131309205617893995624685375110290879830471971296634615780638153558200850743e-74,1.1986512005821677501469404785587921830575625185382312986024510552557413521783526e-77,1.8757699856021497377698341720130834601608935194018965582267269757565467673971584e-80,-21.282592260468318672668443731102831001580109329101535336838654707261692386167126,-1.4046436859049137595594342547658514333058272075731343746926415694850986659030336e-74,1.4659078091702240508577986089758662715930481723965520637377085206625804874404262e-74,2.4947124912424400919173965047748228690922509179907982398744627240053123775598359e-74,-70,-0.0023230115529744279915985327625865796011242829927237304710462332505130150858023484,-0.0023230115529744279915985327625865796011242829927237304710462332505130150858023602,-0.0023230115529744279915985327625865796011242829927237304710462332505130150858023602,-0.0023230115529744279915985327625865796011242829927237304710462332505130150858023638,-0.0023230115529744279915985327625865796011242829927237304710462332505130150858023672,-7250.3290908014382307520479127647893358685734391191962397065424056065617657134151,-7250.3290908014382307520479127647893358685734391191962397065424056065617657134517,-7250.3290908014382307520479127647893358685734391191962397065424056065617657134517,-7250.3290908014382307520479127647893358685734391191962397065424056065617657134629,-7250.3290908014382307520479127647893358685734391191962397065424056065617657134737,-0.012718022570328482036090091856544458625758479400824270777901515720584589983468905,-0.012718022570328482036090091856544458625758479400824270777901515720584589983468905,-0.012718022570328482036090091856544458625758479400824270777901515720584589983468905,-0.012718022570328482036090091856544458625758479400824270777901515720584589983469219,-0.012718022570328482036090091856544458625758479400824270777901515720584589983457232
-60,-0.0019412684520714809322226028745200046717811297441264844144752867223890116719517754,-6058.8715411568981465407106551800501820474434265355607320970916525614349843728884,-0.01250579444624257355488887550643247833014714669538290990027101677159672035788054,-60,100073490972.14743921294722537569048980645289577840979389572809194078905154056035,0.00053765680359279339737567556520235213312873746813836018524875559051589883461157874,100073490972.14690155614363258229311413088769342627666515825995358060380278496983,186128940066273.898669756478634009943490522996083400699433339000062910590723475,200146981944.2948784258944507513809796129057915568195877914561838815781030811207,3.8690035126823111921730856345345790078599681632674540604906191546355291278167673e-74,4.147412681720034660767987735368920221585055726163458535593311550309685738100595e-77,1.2395318675439013634878596833719827036408978031612971767864869806865435279616788e-80,-14.460006492412797711413810434432686001940843574505930972675981628034356865811285,4.2793677534937070729380673800131829490092338050075563390304790926221471106044148e-75,3.6756867001056618832941779501276770763143136760207238213833084425178826780027952e-75,5.4675269983354797871843495252786127229848752440311890158440285736014164695034858e-75,-60,-0.001941268452071480932222602874520004671781129744126484414475286722389011671951763,-0.0019412684520714809322226028745200046717811297441264844144752867223890116719517754,-0.0019412684520714809322226028745200046717811297441264844144752867223890116719517754,-0.0019412684520714809322226028745200046717811297441264844144752867223890116719517744,-0.0019412684520714809322226028745200046717811297441264844144752867223890116719517733,-6058.8715411568981465407106551800501820474434265355607320970916525614349843728498,-6058.8715411568981465407106551800501820474434265355607320970916525614349843728884,-6058.8715411568981465407106551800501820474434265355607320970916525614349843728884,-6058.8715411568981465407106551800501820474434265355607320970916525614349843728854,-6058.8715411568981465407106551800501820474434265355607320970916525614349843728818,-0.012505794446242573554888875506432478330147146695382909900271016771596720357880538,-0.01250579444624257355488887550643247833014714669538290990027101677159672035788054,-0.01250579444624257355488887550643247833014714669538290990027101677159672035788054,-0.012505794446242573554888875506432478330147146695382909900271016771596720357876722,-0.012505794446242573554888875506432478330147146695382909900271016771596720357918196
