voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-50,-0.010834698959553935,-19801.490559888494,-23915.418763607362,-50,134142630.80330478,62274.660413945494,134080356.14289083,2154.0483707441545,1.3574273409408541e+17,2.5174813345074654e-09,4.6966306399554014e-09,1.2195106036116954e-15,30433.085385432027,9.775603642040514e-08,7.6083461249197049e-09,4.2393461796574883e-08,-50,-0.010834698959554207,-0.010834698959553935,-0.010834698959554273,-0.010834698959555078,-0.010834698959553858,-19801.490559886588,-19801.490559888494,-19801.490559887287,-19801.490559886242,-19801.490559885977,-23915.418763609166,-23915.418763607362,-23915.41876360902,-23915.41876361206,-23915.41876360838
-40,-0.008191400097401522,-16111.788768373886,-17510.273210699204,-40,130574413.91451497,67461.334270276828,130506952.58024469,1935.5444911804168,5.4181500464586694e+17,3.927198122255504e-09,7.770722731947899e-09,2.275957200481571e-15,28985.704559882954,9.4405617662371048e-08,8.0504873144770197e-09,4.7906095868022192e-08,-40,-0.008191400097402884,-0.008191400097401522,-0.008191400097402152,-0.008191400097401293,-0.008191400097400608,-16111.788768376398,-16111.788768373886,-16111.78876837666,-16111.788768377814,-16111.788768377737,-17510.273210702202,-17510.273210699204,-17510.273210699786,-17510.273210696527,-17510.27321069443
-30,-0.0058168993847037215,-12267.38075859284,-12021.426302051026,-30,127822409.11601456,73079.990983088384,127749329.12503147,1749.0753268646988,1.3994882881250747e+17,7.748894859105349e-10,5.682522896677256e-09,1.9012569296705806e-15,28032.393729232394,9.1758757578603031e-08,8.8648024608749528e-09,4.695576760749276e-08,-30,-0.005816899384704199,-0.0058168993847037215,-0.005816899384702298,-0.005816899384702352,-0.005816899384702718,-12267.380758593616,-12267.38075859284,-12267.380758592859,-12267.380758593445,-12267.380758592917,-12021.426302052132,-12021.426302051026,-12021.426302046573,-12021.42630204645,-12021.426302047854
-20,-0.003699785643210814,-8274.037127544145,-7410.377326399008,-20,125869104.63253036,79166.60913778223,125789938.02339257,1589.9266875693352,98642879509040064.0,2.4137989385053515e-09,6.319169187918305e-09,2.1246025772025945e-15,27488.129982589526,8.9809145330526871e-08,6.8882755390344103e-09,3.9913283567116764e-08,-20,-0.003699785643211012,-0.003699785643210814,-0.003699785643210835,-0.003699785643210519,-0.0036997856432126434,-8274.03712754551,-8274.037127544145,-8274.037127544172,-8274.037127545933,-8274.037127546559,-7410.377326398942,-7410.377326399008,-7410.377326399059,-7410.3773263971925,-7410.377326403512
-10,-0.0017907816580382875,-4167.176069260851,-3505.6181390221573,-10,124702071.4141982,85760.163870637698,124616311.25032757,1454.0792109761035,3.7503058807412749e+17,1.2951204553246498e-09,5.693436833098531e-09,1.9177368026923602e-15,27238.00121930959,8.8557242309311757e-08,6.1360418035971632e-09,3.5224080763285315e-08,-10,-0.0017907816580389063,-0.0017907816580382875,-0.0017907816580376803,-0.0017907816580369886,-0.001790781658038137,-4167.176069262059,-4167.176069260851,-4167.176069261157,-4167.1760692614735,-4167.1760692621465,-3505.618139023485,-3505.6181390221573,-3505.618139020109,-3505.6181390177917,-3505.6181390210404
0,8.975184755399823e-16,2.6193447411060333e-10,2.6702764444053173e-09,0,124313883.6742551,92902.876442747045,124220980.79781236,1338.1058631792268,77064763811668480.0,2.3283064365386963e-09,7.508788257837296e-09,2.7275236789137124e-15,27170.768543660331,8.8014303199433349e-08,8.7988458766467528e-09,4.8995076440405683e-08,0,2.0701205357909203e-15,8.975184755399823e-16,4.942179657518863e-16,-6.574031431227922e-16,1.0257354006171228e-16,9.313225746154785e-10,2.6193447411060333e-10,9.89530235528946e-10,-1.076841726899147e-09,-1.3387762010097504e-09,5.995389074087143e-09,2.6702764444053173e-09,1.0477378964424133e-09,-1.5133991837501526e-09,9.89530235528946e-10
10,0.0017907816580377176,4167.176069260793,3505.6181390204074,10,124702071.4141982,85760.163870637698,124616311.25032757,1454.0792109761035,3.8900688328186438e+17,1.1932570487260818e-09,3.0122464522719383e-09,1.0349793938546625e-15,27238.001219307484,8.855724230931177e-08,6.0654348824912025e-09,3.3478234406913998e-08,10,0.0017907816580377176,0.0017907816580377176,0.0017907816580380112,0.0017907816580387526,0.0017907816580384822,4167.1760692610405,4167.176069260793,4167.176069260837,4167.176069261477,4167.176069260284,3505.6181390202837,3505.6181390204074,3505.6181390213023,3505.618139023296,3505.6181390230486
20,0.003699785643211528,8274.037127545125,7410.377326400747,20,125869104.63253038,79166.609137782245,125789938.02339259,1589.9266875693349,4.4380747869228787e+17,7.021299097687006e-10,1.4042598195374012e-09,4.102621020685149e-16,27488.129982585033,8.9809145330526911e-08,7.0349651058861861e-09,3.5522401464760378e-08,20,0.003699785643211506,0.003699785643211528,0.003699785643211916,0.0036997856432118563,0.003699785643211595,8274.037127545045,8274.037127545125,8274.037127544812,8274.037127544423,8274.037127544492,7410.377326400718,7410.377326400747,7410.377326402115,7410.377326402122,7410.377326401271
30,0.0058168993847024664,12267.38075859252,12021.426302047268,30,127822409.11601456,73079.990983088399,127749329.12503147,1749.0753268646984,1.4857475164975379e+17,1.5425030142068863e-09,6.170012056827545e-09,2.1736085153989393e-15,28032.393729233885,9.1758757578603058e-08,1.2381865910152229e-08,5.1047513327517891e-08,30,0.005816899384704182,0.0058168993847024664,0.0058168993847039436,0.005816899384703985,0.0058168993847020085,12267.380758593092,12267.38075859252,12267.380758593412,12267.380758593117,12267.38075859187,12021.426302052336,12021.426302047268,12021.426302051434,12021.42630205171,12021.426302046166
40,0.008191400097401987,16111.788768376467,17510.27321069937,40,130574413.914515,67461.334270276857,130506952.58024472,1935.5444911804163,1.2532416629200581e+18,2.153683453798294e-09,3.637978807091713e-09,1.3513495877859327e-15,28985.704559881502,9.4405617662371022e-08,5.8615035736949555e-09,3.0842342679804347e-08,40,0.008191400097402624,0.008191400097401987,0.008191400097402716,0.008191400097402185,0.008191400097401364,16111.788768377039,16111.788768376467,16111.78876837605,16111.78876837533,16111.788768374885,17510.273210701067,17510.27321069937,17510.273210701853,17510.27321070055,17510.273210698215
50,0.010834698959555623,19801.490559886337,23915.41876361371,50,134142630.80330479,62274.660413945508,134080356.14289084,2154.048370744154,1.5670893856800402e+18,1.7716956790536642e-09,9.371433407068253e-09,2.9923979960599922e-15,30433.085385431252,9.7756036420405206e-08,1.0815581535219304e-08,5.8239485400957136e-08,50,0.010834698959556422,0.010834698959555623,0.010834698959555574,0.010834698959553994,0.01083469895955343,19801.490559887665,19801.490559886337,19801.490559887083,19801.49055988811,19801.490559887723,23915.41876361554,23915.41876361371,23915.418763613183,23915.41876360774,23915.41876360617
60,0.013729289026157023,23366.749600315787,31167.090325176137,60,138549766.24146914,57486.756993789844,138492279.48447534,2410.1162334907212,1.5344530643494541e+17,1.8917489796876907e-09,4.452886059880257e-09,1.394717674685353e-15,32418.117918264987,1.0181883642374628e-07,9.0885115654254015e-09,5.0287474129273591e-08,60,0.013729289026157427,0.013729289026157023,0.013729289026156197,0.013729289026156291,0.013729289026156033,23366.749600313895,23366.749600315787,23366.749600315132,23366.74960031501,23366.749600313924,31167.090325178346,31167.090325176137,31167.090325173893,31167.090325174242,31167.09032517398
70,0.016839622301534206,26869.264644451192,39123.489717519114,70,143823866.54303631,53066.965081723654,143770799.57795459,2710.233500663664,2.2904234118342666e+17,1.9754224922508e-09,1.0732037480920553e-08,3.1259717037102064e-15,34939.285034208537,1.0660892494398149e-07,1.6821452604370704e-08,7.6511378455101919e-08,70,0.01683962230153615,0.016839622301534206,0.016839622301533075,0.016839622301533023,0.01683962230153487,26869.264644450217,26869.264644451192,26869.26464445077,26869.264644452192,26869.264644450333,39123.48971752566,39123.489717519114,39123.4897175158,39123.48971751493,39123.48971752162
80,0.020124088639994514,30386.547994103414,47615.99142115838,80,149998497.19006395,48986.982920067931,149949510.20714387,3062.0072568015985,2.033869267800951e+17,3.026798367500305e-09,1.3213139027357101e-08,4.718447854656915e-15,37954.618422595806,1.121476070155318e-07,1.7148312104775043e-08,8.2526307787489372e-08,80,0.02012408863999267,0.020124088639994514,0.020124088639996228,0.020124088639995895,0.020124088639997387,30386.547994102875,30386.547994103414,30386.54799410391,30386.547994104625,30386.547994105902,47615.991421152896,47615.99142115838,47615.99142116349,47615.9914211621,47615.99142116611
90,0.02354635853874669,33991.62082277975,56494.6968880692,90,157112957.43544888,45220.684693677635,157067736.75075522,3474.3604281917264,3.6150634256791814e+17,2.7794158086180687e-09,1.3722456060349941e-08,4.8329396040713846e-15,41396.009357009221,1.184595529155094e-07,2.1813951836573269e-08,1.0587709614595653e-07,90,0.0235463585387439,0.02354635853874669,0.023546358538747654,0.023546358538748608,0.023546358538748733,33991.620822779776,33991.62082277975,33991.62082278052,33991.620822781726,33991.62082278253,56494.69688806048,56494.6968880692,56494.696888071834,56494.696888074206,56494.69688807419
100,0.02708336047467401,37736.964389073255,65661.35698983919,100,165212531.56912267,41743.953235529763,165170787.61588714,3957.7595978261206,6.2305264449315712e+17,2.8230715543031693e-09,5.73345459997654e-09,1.700029006457271e-15,45187.531167392859,1.2557287706966588e-07,2.1656495048121978e-08,9.7149963629306058e-08,100,0.027083360474675515,0.02708336047467401,0.027083360474674804,0.027083360474674134,0.027083360474673815,37736.96438907209,37736.964389073255,37736.96438907445,37736.964389074914,37736.964389072935,65661.35698984447,65661.35698983919,65661.35698984106,65661.35698983874,65661.35698983874
