"{'distance': [0.041, 0.096, 0.359, 0.373, 0.391, 0.433, 0.555, 0.758, 0.853], 'solute_2': [10.74, -15.67, 10.07, -18.82, 14.66, -6.3, 5.92, -12.62, 8.38], 'solute_1': [10.73, -17.03, 19.45, -12.06, 16.98, -14.02, 15.69, -12.29, 7.25]}","{'solute_1i': '127.0 nM', 'solute_2e': '198.0 mM', 'solute_1e': '27.0 M', 'solute_2i': '295.0 uM'}"
voltage,current,solute_2,solute_1
-150,-9.894053487372208e-08,-0.10629539464183202,-0.09957338370548817
-140,-3.0591769507230205e-08,0.00897621123154074,-0.0726294977634388
-130,-1.3577244141739194e-07,-0.22979915998001202,-0.05270696032250972
-120,-3.85352627087785e-08,-0.04155039976997661,-0.038631170577044814
-110,-2.0944694740611167e-08,-0.0154024202472361,-0.028177885080710563
-100,-2.401478557460069e-08,-0.02942659608183993,-0.020541746770013358
-90,-1.675844711533148e-08,-0.019881428135405544,-0.014988416049637068
-80,-1.4908600368095303e-08,-0.020089082867572074,-0.010931725222513863
-70,-1.894336943395065e-08,-0.03144238847835651,-0.007973694405435936
-60,-1.9421373756290707e-08,-0.034596797660243025,-0.00581388431289619
-50,-2.79354000526239e-08,-0.05386515764921068,-0.004260934844804921
-40,-2.067217434737635e-08,-0.03999250420714808,-0.003020759104080278
-30,-5.1576561391983947e-08,-0.10504794170826863,-0.0022690815792551916
-20,-1.345345674793625e-08,-0.026430977430080386,-0.0015620661569696534
-10,-3.278785681882213e-08,-0.06700235117708964,-0.0012204054163812894
0,-2.3690204589707085e-08,-0.048414148988418074,-0.0008788276859620455
10,-5.152504524657599e-09,-0.009924657240323084,-0.0007963259570501971
20,-9.643902393740826e-09,-0.019690681006574874,-0.0003756993382874333
30,-1.4092203723184427e-08,-0.028976772794510084,-0.00034533233071760543
40,-8.97280729407587e-09,-0.018404615626343674,-0.0002653953892116104
50,-4.0322984782575e-09,-0.007581253111697292,-0.0008088810503033318
60,4.1334017426998916e-09,0.007098613450543332,0.0015018895513291015
70,2.1481804799721823e-08,0.04503259901535489,-0.00033471137548426755
80,8.48969118640229e-08,0.16694883829887702,0.009698918388644595
90,1.3123856403290766e-07,0.26830979866815746,0.004762535982087371
100,2.0962542610453735e-07,0.43721047927711043,-0.0010360595839407456
"{'distance': [0.041, 0.096, 0.359, 0.373, 0.391, 0.433, 0.555, 0.758, 0.853], 'solute_2': [10.74, -15.67, 10.07, -18.82, 14.66, -6.3, 5.92, -12.62, 8.38], 'solute_1': [10.73, -17.03, 19.45, -12.06, 16.98, -14.02, 15.69, -12.29, 7.25]}","{'solute_1i': '127.0 nM', 'solute_2e': '198.0 mM', 'solute_1e': '27.0 M', 'solute_2i': '295.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,2.0436236531985331e+18,0.024314312435845958,2.0436236531985331e+18,8.4050234140516844e+19,3.0833409288104851e+17,2.6108493892076994,0.05748485273791239,1.232545828965643e-06,4.5639739259375141,-2.4653098595438694,3.3881166270142455,5.1996762523368654
-140,1.7653068702095557e+18,0.023794754710908281,1.7653068702095557e+18,7.4188908087389618e+19,8.1801692164148527e+19,0.6821579868830397,0.06097280540061184,3.455044203413034e-07,0.849879088149324,-17.077832741932241,0.94014266542975544,1.4447779769229598
-130,1.5248934636727913e+18,0.023286299098368587,1.5248934636727913e+18,6.5484577743812608e+19,3.4217649078619021e+17,1.2143735532552,1.7386139889412084,1.016594968199234e-06,2.4058333874816271,-0.35708779974286431,2.084906353255962,4.2710677077118531
-120,1.3172214527513039e+18,0.022788708363952831,1.3172214527513039e+18,5.7801496763848376e+19,2.520884633500689e+17,0.05222767558537318,0.02173592056159688,1.4759110231116694e-08,0.062941100389741503,-4.6187998271182762,0.050244878055220016,0.11171544558973555
-110,1.1378318558943237e+18,0.022301750342701609,1.1378318558943237e+18,5.1019845456510837e+19,8.9838913307503565e+17,0.08455015656954856,0.011913090598929255,4.061011917031818e-08,-0.080870057369201831,-5.0483579789270765,0.11205774829021425,0.17740752953149438
-100,9.8287295084750349e+17,0.020554197255363255,9.8287295084750349e+17,4.7818600679773086e+19,1.3150359789103788e+18,0.03003855111506548,0.058167020769844514,3.45551934513083e-08,0.030453037643111906,-1.0544474280194929,0.078533206537239941,0.16523964170136432
-90,8.4901757329046438e+17,0.014991227041310272,8.4901757329046438e+17,5.6634294908007612e+19,1.8355822470367245e+18,0.022180676664006915,0.005550129663214717,1.068730582134746e-08,0.0027292027581933206,-2.9539164979126409,0.026048969566360575,0.046742078311383863
-80,7.333916783984727e+17,0.010933868416849563,7.333916783984727e+17,6.7075224471174767e+19,1.9074632828960915e+19,0.026189864532569995,0.005218449885313633,1.2108953543259033e-08,-0.11910335397265708,-2.7432642038790243,0.038072226002572873,0.06449583109818921
-70,6.3351263145437376e+17,0.0079746293100322139,6.3351263145437376e+17,7.9441013096045052e+19,5.2729523450119864e+18,0.01805230290814741,0.0014729571114263026,8.290056989067427e-09,0.095062116476219316,-2.2188432477286062,0.023337827667195405,0.036797668818467515
-60,5.4723590253194848e+17,0.0058163049167870582,5.4723590253194848e+17,9.4086522347291754e+19,2.992065821516725e+20,0.012013824233608972,0.008298431060869343,6.63755369072507e-09,0.33419090569965448,-1.8136761921446913,0.011764817985717302,0.029210343363247283
-50,4.7270902071793274e+17,0.0042421285767456759,4.7270902071793274e+17,1.11432035160181e+20,1.2726862828711671e+20,0.11621977191589394,0.01689363914124442,5.582977501937303e-08,1.9330541208286232,-1.6041681766465894,0.13868495238897427,0.24251017913503445
-40,4.0833179921144493e+17,0.0030940012807277551,4.0833179921144493e+17,1.3197531680251897e+20,7.8646700378502431e+19,0.1554537457384768,0.04510655382979775,6.361308457564935e-08,4.5274895149042882,-1.4061059662009783,0.17723738159156088,0.39249694660492374
