voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-1.0448615281128516e-06,-0.00015269363587924937,-6.52177368009643,-150,2960804616207754.5,0.0026334489948430808,2960804616207754.5,1.1243068014629157e+18,4.7100001937122887e+22,0.013588047155335133,0.020210103224121312,4.305323555782195e-09,0.0069511718279377114,-7.2873608817300441,0.0091668460615007535,0.013925235843900848,-150,-1.0426885802083655e-06,-1.0448615281128516e-06,-1.0448388433890532e-06,-1.0469939037641477e-06,-1.045757100381845e-06,0.006628608433032033,-0.00015269363587924937,-0.0001665037707425654,-0.006959438722303099,-0.006492862041341141,-6.528553616861927,-6.52177368009643,-6.5215906471712515,-6.514664154270967,-6.508343513637806
-140,-9.979530127646787e-07,0.00026733725413833015,-6.230221567097487,-140,5114004780808769.0,0.002644003886532647,5114004780808769.0,1.9341895852941755e+18,2.2712079312585545e+22,0.05959106618709923,0.08600835575309151,1.9073281893667102e-08,-0.029248131458079359,-7.1643799254660987,0.03936033397687598,0.060132092981218264,-140,-1.0074798439522602e-06,-9.979530127646787e-07,-9.980471445160728e-07,-9.88406562058593e-07,-9.9423958639208e-07,-0.02949116537433415,0.00026733725413833015,0.00030113011598587036,0.03009990081276508,0.02672771966899745,-6.200414418685114,-6.230221567097487,-6.230910534643044,-6.260128429395806,-6.286422774438205
-130,-9.696657921911658e-07,-3.49848684099521e-05,-6.052740190158602,-130,10722172236946640.0,0.0026546010823408034,10722172236946640.0,4.039089830963199e+18,1.2866158539657886e+23,0.006008272415692116,0.006153896200642883,2.8583796013869437e-09,0.0034396753821786257,-7.0602293741613149,0.0074684871306122695,0.014440426678410532,-130,-9.704648807747282e-07,-9.696657921911658e-07,-9.69778718973523e-07,-9.676065011733413e-07,-9.700095293177879e-07,-0.0025372239386787735,-3.49848684099521e-05,-0.00029958668164908886,0.0032067638311666802,-0.002801508584525436,-6.050221541509359,-6.052740190158602,-6.052651295969554,-6.049610935521848,-6.046586293957959
-120,-9.226122705172212e-07,-1.0314403356003366e-06,-5.759124686685368,-120,22481282861147648.0,0.0026652407518229088,22481282861147648.0,8.4349914152300984e+18,4.8203320910981691e+22,0.09477903784735806,0.13811065671370049,3.021403846762798e-08,-0.048295222655720851,-6.9797045477379642,0.062208653734868502,0.09910043177518589,-120,-9.372760847776031e-07,-9.226122705172212e-07,-9.224367454200634e-07,-9.070620463099751e-07,-9.166196380806255e-07,-0.045802948521852814,-1.0314403356003366e-06,0.0006833560764789581,0.048976089325505234,0.04321447532856837,-5.713253356541827,-5.759124686685368,-5.760082186956424,-5.808988482146148,-5.851364013255528
-110,-8.921199147201451e-07,-0.00013179405377823622,-5.568393099237824,-110,47137528084056384.0,0.0026759230652139017,47137528084056384.0,1.7615427250816127e+19,9.4601464209613089e+22,0.07920758780238456,0.11318338753868407,2.527522747744285e-08,0.039526975158711043,-3.2930167269858934,0.05189229526121962,0.080511299034756928,-110,-8.792879722166151e-07,-8.921199147201451e-07,-8.918379879412095e-07,-9.04563199694058e-07,-8.963004873444046e-07,0.039910398106743614,-0.00013179405377823622,0.00022480636835098267,-0.039297189695640944,-0.033215889474377036,-5.6084201594676415,-5.568393099237824,-5.56770305793907,-5.528570351600081,-5.495236771928957
-100,-8.427655500091815e-07,-8.127173934307944e-05,-5.260464986337411,-100,98836147313330672.0,0.0026866481934310245,98836147313330672.0,3.6787900833086181e+19,9.6882676896785368e+23,0.050926276895140385,0.06331027271538048,1.6965447941345116e-08,0.019998708977282054,-1.4008827531684882,0.032013414908244713,0.056919017845912356,-100,-8.341170528070144e-07,-8.427655500091815e-07,-8.425821885666868e-07,-8.510825007483595e-07,-8.446306880385599e-07,0.026965056531519576,-8.127173934307944e-05,0.0002058669924736023,-0.023961220363620805,-0.016014429362257943,-5.287618345668307,-5.260464986337411,-5.260181824240135,-5.2407411875256145,-5.224308072952926
-90,-7.628805965498182e-07,0.00019092040752462193,-4.762623925703338,-90,2.0723651178071126e+17,0.0026974163080765571,2.0723651178071126e+17,7.6827781888990331e+19,1.995753114861282e+23,0.08794507164320925,0.1279486931405449,2.7662111866680994e-08,0.048910257691774345,-0.62607051933452562,0.059018843705521094,0.1092095425872698,-90,-7.483361071869543e-07,-7.628805965498182e-07,-7.610974907543509e-07,-7.759982190536352e-07,-7.65574494638782e-07,0.04555866253242974,0.00019092040752462193,0.003680288791656494,-0.04238640911077951,-0.03295937344955746,-4.8079375805245945,-4.762623925703338,-4.761961532756686,-4.716774724313325,-4.67998888738405
-80,-7.709455421663664e-07,0.00037802786465562007,-4.813528229451435,-80,4.345276218191511e+17,0.0027082275814405642,4.345276218191511e+17,1.6044723301577802e+20,3.0746196407655079e+24,0.02529733525230654,0.05517710569652845,1.2275710437605335e-08,0.030656147393064277,-0.24919236158162461,0.045596106815626689,0.098209724689256497,-80,-7.71594709953923e-07,-7.709455421663664e-07,-7.778372234793263e-07,-7.65561513041721e-07,-7.738683361842251e-07,-0.0017272908807365363,0.00037802786465562007,-0.014125935733318329,0.0012014422879099151,-0.024095892964396626,-4.811264506595762,-4.813528229451435,-4.813035572820809,-4.782390300906933,-4.758351123754907
-70,-7.057250664653502e-07,0.00036333327133852194,-4.406365071382993,-70,9.1110576011122918e+17,0.0027190821865036496,9.1110576011122918e+17,3.3507841897297733e+20,7.747787399709064e+24,0.10858531857957132,0.06699030886686685,4.164431648636238e-08,0.039004824313462895,-0.10823265212717943,0.11082759827104814,0.23773270095071286,-70,-7.055539686091134e-07,-7.057250664653502e-07,-6.665684316161786e-07,-6.992988684771078e-07,-7.08212748102541e-07,0.0009641454455488126,0.00036333327133852194,0.08168715238571167,0.001171144123000012,-0.02689816619385965,-4.4070994813373545,-4.406365071382993,-4.405913090216927,-4.368674908505753,-4.340109172470488
-60,-4.512368190924755e-07,0.0032684923152722974,-2.8265147097328054,-60,1.9103824694145247e+18,0.0027299802969397262,1.9103824694145247e+18,6.9977884879097469e+20,2.788021576271268e+24,0.06556707079289481,0.047504159987883376,2.8164993369683892e-08,-0.040509831441206706,-0.067087266902618237,0.072381402050760255,0.17257180348877169,-60,-4.5131849256312945e-07,-4.512368190924755e-07,-4.794018124621594e-07,-4.6204419520177246e-07,-4.5544576929700937e-07,0.003314401848892492,0.0032684923152722974,-0.0552215576171875,-0.01009257601450031,0.01034551317570731,-2.82716226024786,-2.8265147097328054,-2.826856004190631,-2.8538932782097604,-2.8740188697206888
