voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-5.078360006481584e-10,-0.0008792720897586164,-0.0011453701993409116,-150,8275168287765.6475,10.047359735533899,8275168287755.6006,823616204215.25793,1.6785352239619814e+20,5.694456177707252e-07,7.820960163940072e-07,1.593583756857696e-13,46.515065001972168,3.0422445007616261e-07,5.9762513192604429e-07,1.0608367050419333e-06,-150,-5.07725288952966e-10,-5.078360006481584e-10,-5.078811960873622e-10,-5.078822247390283e-10,-5.078846473286518e-10,-0.0008795493705093804,-0.0008792720897586164,-0.0008789918380784911,-0.00087899506344099,-0.0008789799248916097,-0.0011448860168457031,-0.0011453701993409116,-0.0011456513846042071,-0.0011456529824462602,-0.0011456681128620971
-140,-4.874035710630778e-10,-0.0008247939384449766,-0.0011088376470792527,-140,7761660484906.6055,10.340930828299676,7761660484896.2646,750576579012.16504,6.4531981514445505e+19,6.913106744832476e-07,6.269777639289487e-07,9.013570551064553e-14,46.968971881832353,-3.8001799396170099e-07,6.0135308876048169e-07,1.0082039645541433e-06,-140,-4.874395425365719e-10,-4.874035710630778e-10,-4.873540614600187e-10,-4.873496322592227e-10,-4.873494068310613e-10,-0.0008244473136755914,-0.0008247939384449766,-0.0008251135930095188,-0.0008251371970061306,-0.0008251386243500747,-0.0011091232299804688,-0.0011088376470792527,-0.0011085232954428648,-0.0011084976694720368,-0.0011084962522165398
-130,-4.712241016315525e-10,-0.0007728240195795118,-0.0010843248866882482,-130,7280109026803.2324,10.643079695602866,7280109026792.5889,684022786168.83533,8.1787018667725914e+19,1.2861037816946919e-06,1.129733006699496e-06,1.5593262951906502e-13,47.427451331781896,-6.9917844314204558e-07,9.9200575385979244e-07,1.6862027015854397e-06,-130,-4.71275535819575e-10,-4.712241016315525e-10,-4.711287015511061e-10,-4.711204285583244e-10,-4.711196031900559e-10,-0.000772185785478996,-0.0007728240195795118,-0.0007734214761967451,-0.0007734667339622895,-0.0007734718892606907,-0.0010848045349121094,-0.0010843248866882482,-0.0010837284053195617,-0.0010836799556103796,-0.0010836748019054099
-120,-4.610780520878876e-10,-0.0007224624287043115,-0.0010778388608285172,-120,6828519931052.4707,10.954056969122911,6828519931041.5166,623378164848.01697,1.1771605085241056e+21,9.089610415458083e-07,4.5479619464883214e-07,1.3146881600506452e-13,47.890698762992663,-4.8921334894203028e-07,1.0459303705936281e-06,1.8303062532733011e-06,-120,-4.609465832718825e-10,-4.610780520878876e-10,-4.6100811224073364e-10,-4.6100929882539937e-10,-4.6100635953591395e-10,-0.000722015541001042,-0.0007224624287043115,-0.000722916681525021,-0.0007229061552680022,-0.0007229245020425878,-0.0010776519775390625,-0.0010778388608285172,-0.0010773934452572576,-0.0010774024118335376,-0.0010773840646338684
-110,-4.608172444326467e-10,-0.0006716977440725848,-0.001102407196729771,-110,6405024035375.0635,11.27412060367865,6405024035363.7891,568117395629.52332,4.4946323942819627e+19,6.286477116645983e-07,7.519301821190538e-07,1.4020906694230212e-13,48.358574222563711,3.4179632280029182e-07,3.2327661687736221e-07,5.2595254224250313e-07,-110,-4.6072742305850053e-10,-4.608172444326467e-10,-4.6085652701613066e-10,-4.6086477163267767e-10,-4.6086763212544283e-10,-0.0006720101095822884,-0.0006716977440725848,-0.0006714508035656763,-0.0006713993088346799,-0.0006713814618706238,-0.0011019706726074219,-0.001102407196729771,-0.001102653271800591,-0.0011027047514274718,-0.001102722602789541
-100,-4.791177485766556e-10,-0.0006143938907366658,-0.0011881768017498184,-100,6007869155557.585,11.603536091201178,6007869155545.9814,517761922601.61798,8.1316663906152333e+19,7.991140336116587e-07,1.2391526524879737e-06,2.6900644167256866e-13,48.831252345732196,-4.1517211002428667e-07,1.047621051460892e-06,1.6396488643414093e-06,-100,-4.793185820567174e-10,-4.791177485766556e-10,-4.790495756150449e-10,-4.790522568247165e-10,-4.790552370746916e-10,-0.0006140142284749572,-0.0006143938907366658,-0.0006148133425085689,-0.0006147840291118494,-0.0006147654275991954,-0.0011889934539794922,-0.0011881768017498184,-0.0011877543013270042,-0.001187777326345188,-0.0011877959287556195
-90,-5.337763798193118e-10,-0.0005439543724202818,-0.0013939915398176739,-90,5635412738133.3418,11.942576680958668,5635412738121.3994,471875784320.354,7.6518224558892138e+19,8.785562641833167e-07,4.965520474797813e-07,7.047356704062161e-14,49.308703173238612,-4.4723412884195568e-07,6.6354299623451726e-07,1.1260141942093259e-06,-90,-5.337242568147615e-10,-5.337763798193118e-10,-5.337059062522712e-10,-5.33709710965857e-10,-5.337128564371468e-10,-0.0005435452259661133,-0.0005439543724202818,-0.0005444237822302966,-0.0005444015582854094,-0.0005443819209176581,-0.001394033432006836,-0.0013939915398176739,-0.0013935368799593562,-0.0013935598668181476,-0.0013935795028281461
-80,-6.637235832703303e-10,-0.0004421460741443634,-0.00185047372719227,-80,5286114976444.1641,12.291523606215925,5286114976431.8721,430061817053.41492,1.5787078996009779e+20,2.6370808825504355e-07,3.697023731596971e-07,1.3352984518992944e-13,49.791003166714482,1.0281851103854933e-07,7.2853069647554448e-07,1.4658485910471499e-06,-80,-6.638571131155202e-10,-6.637235832703303e-10,-6.637493695034209e-10,-6.637297992786424e-10,-6.637306510258561e-10,-0.0004422401890309402,-0.0004421460741443634,-0.00044197648094268516,-0.00044205440001331196,-0.00044204907317180187,-0.0018508434295654297,-0.00185047372719227,-0.0018506390051697963,-0.0018505389650328025,-0.0018505442868406163
-70,-9.531077874441247e-10,-0.0002692138258809304,-0.0028401364935642937,-70,4958532360723.0381,12.650666317516627,4958532360710.3877,391958197004.78955,7.0129927865544573e+19,4.171289589294247e-07,8.713344393507239e-07,2.1539778112316934e-13,50.278190234759961,-2.3063022069891304e-07,5.4636799482477421e-07,1.1884370419104693e-06,-70,-9.532729019446121e-10,-9.531077874441247e-10,-9.530696481244376e-10,-9.53057504163489e-10,-9.530612995111168e-10,-0.0002690027503007286,-0.0002692138258809304,-0.00026941987925965805,-0.0002694008637417065,-0.0002693771675694734,-0.002840757369995117,-0.0028401364935642937,-0.0028399144302966306,-0.0028398860355557665,-0.002839909729296153
-60,-1.5814886760350266e-09,5.367713488236593e-05,-0.004962820702381965,-60,4651311634707.459,13.020302722781778,4651311634694.4385,357235291201.7171,2.2214218383525419e+20,9.542296055542465e-07,1.240449511996644e-06,2.445724408340878e-13,50.770296083920002,5.2512594805875779e-07,1.2452690474985439e-06,2.6796726021653818e-06,-60,-1.581292303483505e-09,-1.5814886760350266e-09,-1.581534376084164e-09,-1.5815327746411832e-09,-1.5815368759243391e-09,5.319646284362989e-05,5.367713488236593e-05,5.4095300583867356e-05,5.4125077478074874e-05,5.4150692449184135e-05,-0.004961967468261719,-0.004962820702381965,-0.00496317241959332,-0.004963182309778935,-0.004963207917773715
-50,-2.9346972652047904e-09,0.0006973095793739066,-0.009508134393946599,-50,4363184133043.4351,13.400739434423532,4363184133030.0342,325592789442.30359,7.6743086138440204e+19,1.232250497196219e-07,1.4727807828851525e-07,3.126995718566961e-14,51.267354872055741,-2.5991589325258246e-08,7.0324585100246676e-07,1.8687211393548337e-06,-50,-2.934692974906761e-09,-2.9346972652047904e-09,-2.9346966587210773e-09,-2.934669310683359e-09,-2.9346659952476047e-09,0.000697333441507908,0.0006973095793739066,0.0006972856499487534,0.0006972309341701167,0.0006972102164581884,-0.009508132934570312,-0.009508134393946599,-0.009508120536338538,-0.009508007822526254,-0.00950798711586831
-40,-5.837222014747502e-09,0.0020128429712335458,-0.01922496709968513,-40,4092960475378.2549,13.792292023679371,4092960475364.4624,296757092175.19708,5.1917591297900872e+20,2.6279760021452603e-06,9.902330271316373e-07,2.1882926017770918e-13,51.769441675463582,-1.306979434900768e-06,1.9031957194150337e-06,4.5958093279822031e-06,-40,-5.837003185487324e-09,-5.837222014747502e-09,-5.837166862867889e-09,-5.837174172407366e-09,-5.837134142196311e-09,0.0020140389989791174,0.0020128429712335458,0.0020119078835705295,0.002011660871487531,0.002011411022976972,-0.019224882125854492,-0.01922496709968513,-0.019224327421397902,-0.01922422672915003,-0.019223976866658
