voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-1.0521855894158077e-09,-0.0017576354133815933,-0.002405157291485882,-150,8275168287765.6475,10.047359735533899,8275168287755.6006,823616204215.25793,1.6785352239619814e+20,0.0014413347948029134,0.0010141458039925055,4.3824736328561096e-10,0.00096110690884983955,-19.780599974426309,0.001062742218006933,0.002212313391375001,-150,-1.0569006223841312e-09,-1.0521855894158077e-09,-7.3920084235383e-10,-6.186532590985202e-10,-6.843499157047393e-10,-0.0016988340359773701,-0.0017576354133815933,-0.0017439809496408998,-0.0008656162566317276,-0.00031630061857867986,-0.0024492740631103516,-0.002405157291485882,-0.001435128259117846,-0.0014980697090702794,-0.001977773272810346
-140,2.256634799001784e-10,0.00046743712801821627,0.0004705994132074287,-140,7761660484906.6055,10.340930828299676,7761660484896.2646,750576579012.16504,6.4531981514445505e+19,0.0022732504762643657,0.0012404762294696923,6.021202631552754e-10,-0.0012235534298969434,-19.992334918495889,0.0015673647117564365,0.0027807546684132343,-140,2.28913615638308e-10,2.256634799001784e-10,-1.6217587806877416e-10,-3.7320664751696744e-10,-1.9563932104619113e-10,0.00044044051385583316,0.00046743712801821627,0.0004689377124122984,-0.0008371604801091235,-0.0018043127638520673,0.0004942417144775391,0.0004705994132074287,-0.0007406357665331598,-0.0007462345149921532,0.00029154676567699767
-130,-6.77412870032362e-10,-0.0011545577789283032,-0.0015369934889140069,-130,7280109026803.2324,10.643079695602866,7280109026792.5889,684022786168.83533,8.1787018667725914e+19,0.0006001455429858668,0.0003566996624613239,1.6683417928059858e-10,0.0003080169344688649,-20.199412368506046,0.0004213561362749391,0.00090434074022241765,-130,-6.816816640225027e-10,-6.77412870032362e-10,-5.729338318802774e-10,-5.148474847419041e-10,-5.619276406694613e-10,-0.0011032977951543899,-0.0011545577789283032,-0.0011378717009620232,-0.00076897055376166,-0.0005544122359424364,-0.0015759468078613281,-0.0015369934889140069,-0.0012192471454000042,-0.001222404500715625,-0.001476625469636339
-120,-1.5535751564513272e-09,-0.002232348445231226,-0.003732687064685658,-120,6828519931052.4707,10.954056969122911,6828519931041.5166,623378164848.01697,1.1771605085241056e+21,0.0031418304827752763,0.00158886842698025,6.992276479911401e-10,0.0015764990782337303,-20.404287498357217,0.0018841791676188968,0.0033664817652445042,-120,-1.5237308182794207e-09,-1.5535751564513272e-09,-1.0498281697713536e-09,-8.543475084601871e-10,-1.0262617668189253e-09,-0.002440886946999399,-0.002232348445231226,-0.00226559724251274,-0.0007075803553860472,0.0007009435357758775,-0.0035352706909179688,-0.003732687064685658,-0.002143818637705408,-0.002312712657700819,-0.0035535359589582427
-110,1.2296717423962525e-10,0.00020268943590839297,0.0002824479606963193,-110,6405024035375.0635,11.27412060367865,6405024035363.7891,568117395629.52332,4.4946323942819627e+19,0.0024832379763211065,0.001528314096632101,4.498465113545381e-10,-0.00096439958183729081,-20.605287547600874,0.0019217651294906562,0.0036474194413528577,-110,1.1240332289553407e-10,1.2296717423962525e-10,-1.861943081972413e-10,-3.2687933711491285e-10,-9.26093663878117e-11,0.00025103259895331576,0.00020268943590839297,0.00020150994191681093,-0.0006379365519381781,-0.002232205377367791,0.00022530555725097656,0.0002824479606963193,-0.0006818857705752635,-0.0007012543742022995,0.0008270597224298015
-100,9.836953430444003e-10,0.0015751688378086422,0.002282625765379076,-100,6007869155557.585,11.603536091201178,6007869155545.9814,517761922601.61798,8.1316663906152333e+19,0.005129852727804973,0.002682460447503421,1.129737066779371e-09,-0.0024092163839592113,-20.804018613582492,0.0036102696065955886,0.0062922892307083096,-100,9.73247047434978e-10,9.836953430444003e-10,2.2308058634025657e-10,-1.4604172373497074e-10,2.57568848365393e-10,0.0016663636816645067,0.0015751688378086422,0.0016761689466875396,-0.0006081796907320891,-0.0034536837811174337,0.002204418182373047,0.002282625765379076,-0.00014182796167006018,-0.00015172077802649842,0.0025307396694769224
-90,1.7910712555701554e-10,0.0004219422311059098,0.00034803988805820474,-90,5635412738133.3418,11.942576680958668,5635412738121.3994,471875784320.354,7.6518224558892138e+19,0.001443534851205186,0.0009913868746735943,4.723883375853946e-10,-0.00099174932473909509,-20.99969944146039,0.0011588096784001,0.0022712698549247059,-90,1.8047605251416027e-10,1.7910712555701554e-10,-1.2801258148822967e-10,-2.9191228507123423e-10,-2.204373510800291e-10,0.00039462208147256206,0.0004219422311059098,0.0004517489269346697,-0.0006059294783469643,-0.0009917859242705163,0.00036597251892089844,0.00034803988805820474,-0.0006254143557526959,-0.000608122292884053,-0.00019211375159766675
-80,-3.0360740479904114e-10,6.254884658249416e-05,-0.0009788630774705265,-80,5286114976444.1641,12.291523606215925,5286114976431.8721,430061817053.41492,1.5787078996009779e+20,0.0009420124516704431,0.000512390089852488,2.2814986444689555e-10,-0.00045247143554714894,-21.190491116729991,0.00063335907277074744,0.0011965337188874288,-80,-2.9691277942111754e-10,-3.0360740479904114e-10,-4.5980431919151663e-10,-5.250626438680131e-10,-4.452808583158962e-10,2.8688127216014436e-05,6.254884658249416e-05,3.666718475869857e-05,-0.0004517800019235239,-0.000879463605087949,-0.0009410381317138672,-0.0009788630774705265,-0.0014534282215663552,-0.0014128822957548831,-0.00095003367284896
-70,-7.226856286528082e-10,-0.00011370349161950871,-0.0021987213773263514,-70,4958532360723.0381,12.650666317516627,4958532360710.3877,391958197004.78955,7.0129927865544573e+19,0.00035802881024423676,0.00046605064144100705,1.2599043287538646e-10,-0.00019351890458093021,-21.374221757548536,0.00066858428384448617,0.0013435867337267394,-70,-7.346327199123607e-10,-7.226856286528082e-10,-7.905701250390847e-10,-7.936203879364099e-10,-8.486760615281947e-10,-3.049697420465236e-05,-0.00011370349161950871,-0.00011473686754470691,-0.00032608815303533027,3.194065720890649e-05,-0.0022776126861572266,-0.0021987213773263514,-0.0024100788978103083,-0.0023139234264049624,-0.0026647720187673585
-60,-1.4998051871044242e-09,8.07195563332589e-05,-0.004721399687980687,-60,4651311634707.459,13.020302722781778,4651311634694.4385,357235291201.7171,2.2214218383525419e+20,0.00037818819967583295,0.0003609519997045396,5.506327111726593e-11,-5.4265023371748081e-06,-21.544559162228332,0.00031877630995814102,0.00068337599766954632,-60,-1.5153866788597894e-09,-1.4998051871044242e-09,-1.498892178589449e-09,-1.487013538855184e-09,-1.4603234077425235e-09,0.00018993416873058777,8.07195563332589e-05,8.70541152835358e-05,8.365647659762995e-05,-0.00018825403094524518,-0.004824638366699219,-0.004721399687980687,-0.004721717377833556,-0.004682944152328727,-0.004463686366994679
