voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-0.0000010428077830250640012223840741921424739142181636289884060293077118688083643788849,-0.0000018952120042412825435536432134072113881666997528849847180979802096335295504647755,-6.509406193421815328118920036350393351991003773488846869830395237554900942509763,-150,2960804616207754.5733961091472830645261633411472723220919724248466985673039680248,0.0026334489948430806525882600673276325491712879757435697405987593582765271449356923,2960804616207754.5707626601524399838735750810799446895428011368709549975633692654,1124306801462915769.5048696173009407069746611387190515659989062192622225344321927,5921609232415509.1467922182945661290523266822945446441839448496933971346079360496,2.9496530494530755875264201336014523422366709379340333385720575970173332508063129e-76,1.9748488563094874545707696798763101206762916458363277823409671919674584537387831e-76,1.1012556017968164366743520806120994587216552066603821210911921031172234468990932e-82,83496.991949441013647673633728734799228764360658490767450851651496760802549982897,-1.1118909243652592006807346101389820094754865425067666061164184587940978636378157e-76,1.0009312063693843905105593478988052406019501288298033902466640641131205185149754e-76,1.3009556142829536088689031735529647511357241016086501514297403578389438682169387e-76,-150,-0.0000010428077830250640012223840741921424739142181636289884060293077118688083643789162,-0.0000010428077830250640012223840741921424739142181636289884060293077118688083643788849,-0.0000010428077830250640012223840741921424739142181636289884060293077118688083643788496,-0.0000010428077830250640012223840741921424739142181636289884060293077118688083643788061,-0.0000010428077830250640012223840741921424739142181636289884060293077118688083643788488,-0.0000018952120042412825435536432134072113881666997528849847180979802096335296493079951,-0.0000018952120042412825435536432134072113881666997528849847180979802096335295504647755,-0.0000018952120042412825435536432134072113881666997528849847180979802096335294525369512,-0.0000018952120042412825435536432134072113881666997528849847180979802096335293543426901,-0.0000018952120042412825435536432134072113881666997528849847180979802096335294439007827,-6.5094061934218153281189200363503933519910037734888468698303952375549009425096616,-6.509406193421815328118920036350393351991003773488846869830395237554900942509763,-6.5094061934218153281189200363503933519910037734888468698303952375549009425098365,-6.5094061934218153281189200363503933519910037734888468698303952375549009425098591,-6.5094061934218153281189200363503933519910037734888468698303952375549009425098574
-140,-0.0000010059275963572559429193969759253361791373725117615370421028300299366868937340517,-0.0000018945252264772151434231305839529097903347041519723434755866986340293666804634922,-6.2791927955582531136614231890929558583078048352841578493962270271968139674741491,-140,5114004780808769.0564175838312288717356965785572744236603979353815996811208796359,0.0026440038865326469505964622114809913038725777847986895384638011311218044270115456,5114004780808769.0537735799446962247851001163457934323565253575968009915824158348,1934189585294175650.0637780533844750884218599546297426262190570382707159629647484,10228009561617538.112835167662457743471393157114548847320795870763199362241759272,6.2846957897511461044016243421521615442447908720387982876600976703629811463013481e-76,3.7007331659916428726753234349578274724665048436666408903792979323339629719020244e-76,2.4305520263364333263198520385653802635096683540660058729758258079261725567999871e-82,184487.32700312271809324062399394912536828542804996852107657471181329587907531198,2.1731275839874116486738217892325416552327227068307252261813942535215967714454021e-76,2.0066979969084020669737135130444089811242738795713181846587797347326348486273993e-76,2.9652513338755789554004911747912582572507282929313888514474299040051042594289563e-76,-140,-0.0000010059275963572559429193969759253361791373725117615370421028300299366868937339907,-0.0000010059275963572559429193969759253361791373725117615370421028300299366868937340517,-0.0000010059275963572559429193969759253361791373725117615370421028300299366868937341285,-0.0000010059275963572559429193969759253361791373725117615370421028300299366868937342,-0.0000010059275963572559429193969759253361791373725117615370421028300299366868937342338,-0.0000018945252264772151434231305839529097903347041519723434755866986340293664889307123,-0.0000018945252264772151434231305839529097903347041519723434755866986340293666804634922,-0.0000018945252264772151434231305839529097903347041519723434755866986340293668583152346,-0.0000018945252264772151434231305839529097903347041519723434755866986340293670477679975,-0.0000018945252264772151434231305839529097903347041519723434755866986340293671174002912,-6.2791927955582531136614231890929558583078048352841578493962270271968139674743434,-6.2791927955582531136614231890929558583078048352841578493962270271968139674741491,-6.2791927955582531136614231890929558583078048352841578493962270271968139674740952,-6.2791927955582531136614231890929558583078048352841578493962270271968139674739734,-6.2791927955582531136614231890929558583078048352841578493962270271968139674739753
-130,-0.00000096855546219997076909877880142502546772657423605553467202550074387030186687128736,-0.0000018786781635835476476496309739739089087137595981314967300591071725103984945179425,-6.0459086099078988751297231042629099507264969548694690128046780861238115919196728,-130,10722172236946642.173288029531712318697670809280671620970738787091646870303904448,0.002654601082340803217359948270892604824432386965174995692594589177773825387652668,10722172236946642.170633428449371515480310861009779016146306400126471874611309859,4039089830963199827.2838500339784879787134487891658881110264978358671313656188473,21444344473893284.346576059063424637395341618561343241941477574183293740607808896,1.7410115900688716393538351529297623818135240386014620430002396005254108456989938e-76,1.1011114907745416897367598625070509453172900464656258765905221924464954549032094e-76,6.6594515549059238179626545716097213652867548183949013052182280278884245066190237e-83,383285.38247193758285003887529039213377445526082063890679693407617809789457518748,8.1286707043565109571412011715229507683898423740314469599959892507442270973490203e-77,8.5041318551517232482353799820982578479173367671364759511743002732837244407731561e-77,1.7249457057259045720569058588812155588054688987283168934139355894953750833778958e-76,-130,-0.00000096855546219997076909877880142502546772657423605553467202550074387030186687126539,-0.00000096855546219997076909877880142502546772657423605553467202550074387030186687128736,-0.00000096855546219997076909877880142502546772657423605553467202550074387030186687129547,-0.00000096855546219997076909877880142502546772657423605553467202550074387030186687133198,-0.00000096855546219997076909877880142502546772657423605553467202550074387030186687129655,-0.0000018786781635835476476496309739739089087137595981314967300591071725103984236019433,-0.0000018786781635835476476496309739739089087137595981314967300591071725103984945179425,-0.0000018786781635835476476496309739739089087137595981314967300591071725103985229032727,-0.0000018786781635835476476496309739739089087137595981314967300591071725103985977031023,-0.0000018786781635835476476496309739739089087137595981314967300591071725103985229032727,-6.0459086099078988751297231042629099507264969548694690128046780861238115919197484,-6.0459086099078988751297231042629099507264969548694690128046780861238115919196728,-6.0459086099078988751297231042629099507264969548694690128046780861238115919196383,-6.0459086099078988751297231042629099507264969548694690128046780861238115919196418,-6.045908609907898875129723104262909950726496954869469012804678086123811591919645
-120,-0.00000093057695621598728436161047882742821954742138060195611433004740351242887260503236,-0.0000018045561352029709572725509716197445198456477121646938212055100871022652498300639,-5.8088395065312656232482399527412614783980836984051161892345994672140441785393365,-120,22481282861147652.179118983841175875850905763962703574445414152302516029779696797,0.0026652407518229084570104342263423595059121884912969992572221672061935877922618506,22481282861147652.17645374308935296739389532973636121493950196381121903052247463,8434991415230100692.9620230657930145404379544924131301009050088437732812771344284,44962565722295304.358237967682351751701811527925407148890828304605032059559393594,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,7.340743271830277931578399083380339635448600309770839177270147949643303032688063e-77,2.5991646988617620626208449426694695129091432250755485671843087063465909984807559e-82,616356.19413630542736173544354963362550970648442485261144120341289378162754039679,-6.9859790334373982673107711361792138443639726708726071745475434107514759743670626e-77,2.3977682834756057008068057179079910312973188155967752895091885045045683867907099e-76,5.249804836989659570151592836563997456918784024192003508185576450119470930475934e-76,-120,-0.00000093057695621598728436161047882742821954742138060195611433004740351242887260501276,-0.00000093057695621598728436161047882742821954742138060195611433004740351242887260503236,-0.00000093057695621598728436161047882742821954742138060195611433004740351242887260508057,-0.00000093057695621598728436161047882742821954742138060195611433004740351242887260505341,-0.00000093057695621598728436161047882742821954742138060195611433004740351242887260482065,-0.0000018045561352029709572725509716197445198456477121646938212055100871022651896073788,-0.0000018045561352029709572725509716197445198456477121646938212055100871022652498300639,-0.0000018045561352029709572725509716197445198456477121646938212055100871022653551767865,-0.0000018045561352029709572725509716197445198456477121646938212055100871022652853169784,-0.0000018045561352029709572725509716197445198456477121646938212055100871022648024619989,-5.8088395065312656232482399527412614783980836984051161892345994672140441785393948,-5.8088395065312656232482399527412614783980836984051161892345994672140441785393365,-5.8088395065312656232482399527412614783980836984051161892345994672140441785393214,-5.8088395065312656232482399527412614783980836984051161892345994672140441785393614,-5.808839506531265623248239952741261478398083698405116189234599467214044178539357
-110,-0.00000089184673466680750081393693711061754600907241655824228379872629936762948594275384,-0.0000014597328227758251054785102216814538332746410142942481841699536769430527433593318,-5.5670788584220531824319864750005965044366822331407379392207393369543322541399564,-110,47137528084056380.128656360924462796063750152557226133974566835657645811747743694,0.0026759230652139013629687309587027099486404885072383650427090773705720997553332159,47137528084056380.125980437859248894700781421598523424025926347150407446705034616,17615427250816127716.448479383209609151280269213685939294538091663757457412575072,94275056168112760.257312721848925592127500305114452267949133671315291623495487388,9.6725087817057779804327140863364475196499204081686351512265478865888228195419183e-76,3.0874302584462639535756207909511428466739701302859705951459739905852715696305677e-76,4.7836996661859245537319857318503727665323915628274700249623778793465433377666763e-82,680687.33683626728440672475683731175901487855920918988620319974326606681177488161,-2.2125731546822740380053542362098082109150245267836981605340128594650966989783021e-76,3.0468690023584298492235428596371626760486963342626783950993127965362192973372278e-76,6.3773059286698728879313279906119705067138242390597133710108984898839699212294827e-76,-110,-0.00000089184673466680750081393693711061754600907241655824228379872629936762948594269353,-0.00000089184673466680750081393693711061754600907241655824228379872629936762948594275384,-0.00000089184673466680750081393693711061754600907241655824228379872629936762948594242105,-0.00000089184673466680750081393693711061754600907241655824228379872629936762948594285815,-0.00000089184673466680750081393693711061754600907241655824228379872629936762948594289942,-0.0000014597328227758251054785102216814538332746410142942481841699536769430525552458502,-0.0000014597328227758251054785102216814538332746410142942481841699536769430527433593318,-0.0000014597328227758251054785102216814538332746410142942481841699536769430520912174863,-0.0000014597328227758251054785102216814538332746410142942481841699536769430529747353183,-0.0000014597328227758251054785102216814538332746410142942481841699536769430530584683645,-5.5670788584220531824319864750005965044366822331407379392207393369543322541401443,-5.5670788584220531824319864750005965044366822331407379392207393369543322541399564,-5.5670788584220531824319864750005965044366822331407379392207393369543322541398355,-5.5670788584220531824319864750005965044366822331407379392207393369543322541399134,-5.5670788584220531824319864750005965044366822331407379392207393369543322541399198
-100,-0.00000085208844512897208752496168430000612250888310802749166077702372788992229365798795,0.00000022232120620193430839078509980224707235773041566338542020334929473724659633316364,-5.3189048188298616182178169479010739992769717771867627075825455461509740769763514,-100,98836147313330656.380207145747548959967930170344751009238289527286802360344032435,0.0026866481934310240805955196157733202805055477456149091418990890545356647578638926,98836147313330656.377520497554117935887334650728977688957783979541187451202133346,36787900833086181911.79265578635415971319062315884423521774397580307322811426529,197672294626661312.76041429149509791993586034068950201847657905457360472068806487,1.8657497077965620977734915541573877607178004191338032684030978297139023265588511e-75,8.3446978663600071192795624874308860855908353521365568882791534780504018298056951e-76,7.6821465805228512351715031907305946958820313569932378349585713224517662706552269e-82,633127.62232514369906247232004393151838225965590436532657239197876130935694477248,-1.0003172283188541021981082990784129667249806147462945009256344564065092616596078e-75,2.5211533566589417354264956586651307415139765999786857821644942511469145558622331e-75,4.5151485225280873315152370821231866801698263853918496831430028952672598493376574e-75,-100,-0.00000085208844512897208752496168430000612250888310802749166077702372788992229365771938,-0.00000085208844512897208752496168430000612250888310802749166077702372788992229365798795,-0.0000008520884451289720875249616843000061225088831080274916607770237278899222936581014,-0.00000085208844512897208752496168430000612250888310802749166077702372788992229365837726,-0.0000008520884451289720875249616843000061225088831080274916607770237278899222936584876,0.00000022232120620193430839078509980224707235773041566338542020334929473724743329803399,0.00000022232120620193430839078509980224707235773041566338542020334929473724659633316364,0.00000022232120620193430839078509980224707235773041566338542020334929473724639662050749,0.00000022232120620193430839078509980224707235773041566338542020334929473724579878264194,0.0000002223212062019343083907850998022470723577304156633854202033492947372455675483262,-5.3189048188298616182178169479010739992769717771867627075825455461509740769771859,-5.3189048188298616182178169479010739992769717771867627075825455461509740769763514,-5.3189048188298616182178169479010739992769717771867627075825455461509740769764605,-5.3189048188298616182178169479010739992769717771867627075825455461509740769763889,-5.318904818829861618217816947901073999276971777186762707582545546150974076976384
-90,-0.0000008105136813108703860040412645717452333354330102427120163049284309854543786527598,0.0000086094347294354243184068258916291481165493810458264083481382332508419828402892964,-5.059412103652942532034568783442170249209015874420040421795584100687711817767308,-90,207236511780711278.60564238805145464327488825874608351019542089022605161750646831,0.002697416308076556886711913831797185100339357970545596784370341578655717971017472,207236511780711278.60294497174337808638817634491428632509508153225550602072209797,76827781888990337790.765417702455750195778091049228479806799853671901623781273928,414473023561422557.21128477610290928654977651749216702039084178045210323501293663,1.3759632741828065924985297196420964756533684407178604665842474725710520102071315e-74,2.1914277708552153236917867851856013911706850924757064014497647555552801700524659e-75,6.598007613093357687624361200109384984170250693764597794655044959872421447389877e-81,568976.77713263284023601036891774752078547709982469743341611404402896038931626751,-2.4073851655535469825365911349818391950154599901031956661597876353127676541224018e-75,9.1494710545715514319849981254058666959050652712236529926786743703370930120114817e-75,1.4682915517119850962721611971275705854121656275143194096259317952660313077664228e-74,-90,-0.000000810513681310870386004041264571745233335433010242712016304928430985454378652125,-0.0000008105136813108703860040412645717452333354330102427120163049284309854543786527598,-0.0000008105136813108703860040412645717452333354330102427120163049284309854543786471835,-0.00000081051368131087038600404126457174523333543301024271201630492843098545437865378151,-0.00000081051368131087038600404126457174523333543301024271201630492843098545437865374443,0.0000086094347294354243184068258916291481165493810458264083481382332508419848164264773,0.0000086094347294354243184068258916291481165493810458264083481382332508419828402892964,0.000008609434729435424318406825891629148116549381045826408348138233250841994398818912,0.0000086094347294354243184068258916291481165493810458264083481382332508419806391861702,0.0000086094347294354243184068258916291481165493810458264083481382332508419807191279207,-5.0594121036529425320345687834421702492090158744200404217955841006877118177692739,-5.059412103652942532034568783442170249209015874420040421795584100687711817767308,-5.0594121036529425320345687834421702492090158744200404217955841006877118177671753,-5.0594121036529425320345687834421702492090158744200404217955841006877118177670824,-5.0594121036529425320345687834421702492090158744200404217955841006877118177670908
-80,-0.00000076444178986509665619674382749993042734799809695424298697217675933380261094461143,0.000050432749532396925959841805623223294558988851567840315961487104023179574818431652,-4.7719477393540696928526733148464646389533973090696860116585468643146290024519561,-80,434527621819151165.63156937199052803398928287837760194974474567852095761855456702,0.0027082275814405638297447394685147066035865722863428075262852640773595414432675301,434527621819151165.62886114440908747015953813890908724314115910623461481102828176,160447233015778048152.95970897996991389861101471450877597409203482869724097232191,869055243638302331.26313874398105606797856575675520389948949135704191523710913405,4.9012936467089089203498383019301237245006411115221147095765512007009536390715884e-75,2.8844802974015445048790415221753334567527441217217179825979169590363096622562506e-75,1.9527973537109569712782747620073282746784581681550783214894001452901485735468937e-81,509967.27228406424951723496978832613721478521345179814807615963431129745059790632,3.0006473520540970607480572889942608905898795172891552932703226271892524638889465e-75,3.3947247126561460692356242152080916437309275857567687328739458563567027190437053e-75,6.2879819548672260841011459632511901151421360602866057449978021297922791347073306e-75,-80,-0.00000076444178986509665619674382749993042734799809695424298697217675933380261094537883,-0.00000076444178986509665619674382749993042734799809695424298697217675933380261094461143,-0.00000076444178986509665619674382749993042734799809695424298697217675933380261094502267,-0.00000076444178986509665619674382749993042734799809695424298697217675933380261094342604,-0.00000076444178986509665619674382749993042734799809695424298697217675933380261094343884,0.000050432749532396925959841805623223294558988851567840315961487104023179572417781415,0.000050432749532396925959841805623223294558988851567840315961487104023179574818431652,0.000050432749532396925959841805623223294558988851567840315961487104023179574120356091,0.000050432749532396925959841805623223294558988851567840315961487104023179577319075062,0.000050432749532396925959841805623223294558988851567840315961487104023179577298466119,-4.7719477393540696928526733148464646389533973090696860116585468643146290024495444,-4.7719477393540696928526733148464646389533973090696860116585468643146290024519561,-4.7719477393540696928526733148464646389533973090696860116585468643146290024524289,-4.7719477393540696928526733148464646389533973090696860116585468643146290024520586,-4.7719477393540696928526733148464646389533973090696860116585468643146290024520766
-70,-0.00000070477719329773290581710133096508993921360964168579927522734862427608120877845336,0.00025329271822807584533277249814599519330355320546169321128586534221105076312138419,-4.4001181384401582690010798743184947411415443068198898981246570858547557167929901,-70,911105760111229308.78286998449185070511505076121430588695693676578744305197218558,0.0027190821865036493744268327759193347183189750423142099386582765009789534504987313,911105760111229308.7801509023053470557406239284383865522386177907451288420335273,335078418972977403296.18625977224622948960857685247979571293538634583066379685444,1822211520222458617.5657399689837014102301015224286117739138735315748861039443712,1.6574224356941376160511920722830694421620530245509102002065642960129344703931127e-73,8.7052579035352001823894426777028027676849283673517716361038930979299405375877265e-75,7.826114014091557582160188365085862938798266425036241724528447078579839334085127e-80,459718.64425373948812025158732965739505630087290577417298228133674597644899073465,-1.0032699034313236775796320513291861902527318671100886595218231846466328502831509e-74,2.3252886430808578119479771334103403637985242368424388777103759383942074368265636e-73,3.3693008468182771182670194102018254970861314192621491815292539070543902201580983e-73,-70,-0.00000070477719329773290581710133096508993921360964168579927522734862427608120877599109,-0.00000070477719329773290581710133096508993921360964168579927522734862427608120877845336,-0.00000070477719329773290581710133096508993921360964168579927522734862427608120885425223,-0.00000070477719329773290581710133096508993921360964168579927522734862427608120878217451,-0.00000070477719329773290581710133096508993921360964168579927522734862427608120878222127,0.00025329271822807584533277249814599519330355320546169321128586534221105077079490854,0.00025329271822807584533277249814599519330355320546169321128586534221105076312138419,0.00025329271822807584533277249814599519330355320546169321128586534221105060505266497,0.00025329271822807584533277249814599519330355320546169321128586534221105075534378856,0.00025329271822807584533277249814599519330355320546169321128586534221105075525290848,-4.4001181384401582690010798743184947411415443068198898981246570858547557168006407,-4.4001181384401582690010798743184947411415443068198898981246570858547557167929901,-4.4001181384401582690010798743184947411415443068198898981246570858547557167919354,-4.4001181384401582690010798743184947411415443068198898981246570858547557167928855,-4.4001181384401582690010798743184947411415443068198898981246570858547557167929047
-60,-0.00000060584449917648636528644037315302762133039097665702228207290910260482703783812436,0.001143071526518995024048029828222091934456817279777639003658875555409937356331705,-3.7852300833466381082657438895216318736970548839302468179103998642562952378124056,-60,1910382469414524437.7933610476379413016928455739255895514060621260788709389696313,0.0027299802969397260951587309859370582178042915832541173545195497553946439908094397,1910382469414524437.7906310673410015755976868429396524931882578344956168216151118,699778848790974567804.84633182271487099817129136480825577000180912711772691745899,3820764938829048875.5867220952758826033856911478511791028121242521577418779392626,1.1339112774036447899463121797210650225586362358343302566831167197770313443812958e-72,4.429475713311694169329309705877987316278101515414823641201815598181766680546807e-73,4.7409969560666229898507502497192684961375538333018220770279641683227600515357232e-79,-425192.33820599911781461215383965090544297665923704829807877732132015382968623489,-6.3922584542586260181094847439359455506189616920316748584442497917084806874431948e-73,4.486451598093457734286207737751818447331486113720732511282641304629579709023316e-73,5.4575843177271735008191308120144147425670623308635046311674334246960418340194526e-73,-60,-0.00000060584449917648636528644037315302762133039097665702228207290910260482703769617902,-0.00000060584449917648636528644037315302762133039097665702228207290910260482703783812436,-0.00000060584449917648636528644037315302762133039097665702228207290910260482703817027872,-0.00000060584449917648636528644037315302762133039097665702228207290910260482703805109591,-0.00000060584449917648636528644037315302762133039097665702228207290910260482703805090659,0.0011430715265189950240480298282220919344568172797776390036588755554099377991837824,0.001143071526518995024048029828222091934456817279777639003658875555409937356331705,0.001143071526518995024048029828222091934456817279777639003658875555409936665272505,0.0011430715265189950240480298282220919344568172797776390036588755554099369130529351,0.0011430715265189950240480298282220919344568172797776390036588755554099369134414446,-3.785230083346638108265743889521631873697054883930246817910399864256295238254911,-3.7852300833466381082657438895216318736970548839302468179103998642562952378124056,-3.785230083346638108265743889521631873697054883930246817910399864256295237812601,-3.7852300833466381082657438895216318736970548839302468179103998642562952378119797,-3.7852300833466381082657438895216318736970548839302468179103998642562952378119635
