voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-1.5771818192331015e-07,-0.9820513017475605,-0.0012283501353026229,-150,20143753324.331047,6.195351973115194e-09,20143753324.331047,3.2514300094240184e+18,32769914309019384.0,0.01816502144151133,0.02453630548062791,5.514626665485464e-09,0.072130618827256424,-6.9293479522025158e-05,0.025713341142247173,0.06236927749630005,-150,-1.5220355525782468e-07,-1.5771818192331015e-07,-1.52282279312586e-07,-1.5654389338636837e-07,-1.5700526143917683e-07,-0.9967005252838135,-0.9820513017475605,-0.9788063340820372,-0.9785355038423021,-0.9785357602271103,0.023307955345325287,-0.0012283501353026229,0.014115154205232128,0.0006788212520862084,-0.0007610257515411334
-140,-4.1483689157364986e-07,-2.573333080857992,-0.008080312172907349,-140,19657961844.20116,5.7190306780013339e-09,19657961844.20116,3.4372891056201073e+18,57714657717851776.0,0.009445812583382729,0.01223690427396219,3.4940709211119413e-09,0.047944019169242236,-0.00059845715226377011,0.012353220652210886,0.027467218798545759,-140,-4.12069112840983e-07,-4.1483689157364986e-07,-4.1277896041689353e-07,-4.1152813726500045e-07,-4.113428206525379e-07,-2.5805298686027527,-2.573333080857992,-2.571673894301057,-2.5710842018132847,-2.57108405601937,0.004156592101054841,-0.008080312172907349,-0.002486899344145678,0.0011221968336071562,0.0017005153613144364
-130,-2.0121929214245916e-05,-125.604965493083,-4.289093014117791e-05,-130,19203627296.944191,5.2793307043496763e-09,19203627296.944191,3.6375117173701949e+18,23193776167875852.0,0.001808278379968442,0.0026951410665779062,8.783491548736068e-10,-0.00053296743072382311,-0.0076239797124852326,0.0033580892832303449,0.0070217531016700998,-130,-2.012202627308773e-05,-2.0121929214245916e-05,-2.012138834662786e-05,-2.0122006085852066e-05,-2.0122266695782735e-05,-125.60448241233826,-125.604965493083,-125.60589063167572,-125.60628959888342,-125.60629069071823,-0.0005873615204180245,-4.289093014117791e-05,0.002107779546159882,0.0003792381056717489,-0.00043360527365580645
-120,-1.4368992182551616e-05,-89.69654473662376,0.001230600048409878,-120,18780022650.354656,4.8734364711660573e-09,18780022650.354656,3.8535482634210268e+18,6.4517320815392499e+17,0.002068370830471622,0.004148689050840179,1.4121733820581336e-09,-0.00078962583749324702,-0.0084853014395589559,0.004492873214672539,0.0091107098146646481,-120,-1.4369158017282157e-05,-1.4368992182551616e-05,-1.436887804864127e-05,-1.4369443026020231e-05,-1.4370290222023329e-05,-89.69580352306366,-89.69654473662376,-89.69734859466553,-89.69787189389413,-89.6978662813707,0.00034240671860125127,0.001230600048409878,0.001988752260130985,0.0004870517528356984,-0.0021599367907091938
-110,-9.952001203679943e-06,-62.12399925291538,0.000822336570226792,-110,18386470046.624207,4.4987488696101896e-09,18386470046.624207,4.0870185421613384e+18,42323550911125064.0,0.002041793517363999,0.0011940676301006516,2.4890248548895726e-10,-0.00088316934086995916,-0.017552225853570236,0.0012652081059131854,0.0028393620551646548,-110,-9.952184263681094e-06,-9.952001203679943e-06,-9.952171838251584e-06,-9.952250106165432e-06,-9.952128478730754e-06,-62.12322127819061,-62.12399925291538,-62.12476181983948,-62.12526307170798,-62.125261192787015,-0.00013799911035921385,0.000822336570226792,0.0006710527050557696,0.0006773967608763331,0.0010560685197414377
-100,-9.824845314507331e-07,-6.1206176690757275,-0.006122287343326481,-100,18022339717.624493,4.1528686198255666e-09,18022339717.624493,4.3397326926228372e+18,1.4406003238742506e+17,0.0030540918682451235,0.008139807112715069,2.842747354130873e-09,0.0080478787009380433,-0.0016724769920365688,0.012163123857040204,0.020683344702146358,-100,-9.820120535544977e-07,-9.824845314507331e-07,-9.82340786661744e-07,-9.7973239819303e-07,-9.796417840966023e-07,-6.122018754482269,-6.1206176690757275,-6.119533181190491,-6.118964662614024,-6.118965089016784,-0.003947094526961023,-0.006122287343326481,-0.006215889622432854,0.001640888756980865,0.0019239174902822148
-90,-4.0725192340826325e-07,-2.5332359485328197,-0.00445544461081642,-90,17687048977.143848,3.8335809073570868e-09,17687048977.143848,4.6137148020537006e+18,48437097381884864.0,0.0025092136159807765,0.007668715646331085,2.5058908181714187e-09,0.014130547303181123,-0.0016372852056862563,0.0091276018031929418,0.019882692053788911,-90,-4.062765122201827e-07,-4.0725192340826325e-07,-4.054405947677236e-07,-4.052176601421968e-07,-4.0474603259009183e-07,-2.5354395508766174,-2.5332359485328197,-2.533447429537773,-2.5329303372606367,-2.5329311150428886,-0.0003092889193152327,-0.00445544461081642,0.001303631224181024,0.0017408860391922795,0.0032132710355146643
-80,-3.4044440147845746e-06,-21.251381292939186,8.510719189320647e-05,-80,17380061288.464996,3.5388412007770387e-09,17380061288.464996,4.9112294964376422e+18,2.2886107632313795e+17,0.0025071350838850037,0.002470790398270475,3.9106815640445024e-10,-0.0012802888248813437,-0.013982698920124778,0.0012283542467957391,0.0031122492457624743,-80,-3.4046978057057912e-06,-3.4044440147845746e-06,-3.404676738227112e-06,-3.4043067375493868e-06,-3.404546848364809e-06,-21.250362515449524,-21.251381292939186,-21.25236439704895,-21.252862971674254,-21.25286965053341,-0.0012163880486192639,8.510719189320647e-05,-0.00014969357013112396,0.001254402349651211,0.0005083322429562456
-70,-2.1014364380321463e-06,-13.116310611367226,-0.0006350751907516999,-70,17100885405.791849,3.266762159703795e-09,17100885405.791849,5.2348118931751148e+18,57658947502830568.0,0.0020053017322432254,0.0032945129665040446,7.34409269284519e-10,-0.0012181192676323552,-0.017851935444264933,0.0024138824467597928,0.0050797994572474789,-70,-2.1016561835963312e-06,-2.1014364380321463e-06,-2.1016443070742588e-06,-2.1009217743270467e-06,-2.1010833710616873e-06,-13.115466713905334,-13.116310611367226,-13.117107272148132,-13.117471412314721,-13.117472015637578,-0.0017428715003016781,-0.0006350751907516999,-0.0008855245821733169,0.0015516414662023663,0.001047583781062636
-60,-2.568489673228373e-06,-16.039773896336555,0.003377356319422503,-60,16849074588.151432,3.0156015493798828e-09,16849074588.151432,5.5873013434471188e+18,3.9025964599071251e+17,0.0071051186646471365,0.0039203773779010465,1.3285491163874125e-09,-0.0025254899038960415,-0.010091811167936282,0.0068500750492491453,0.012887358120715842,-60,-2.5692645166314624e-06,-2.568489673228373e-06,-2.5690190386372167e-06,-2.5698182223447604e-06,-2.5695890562700164e-06,-16.03676986694336,-16.039773896336555,-16.04272198677063,-16.043874985608007,-16.04386846794289,-0.0005430210584785439,0.003377356319422503,0.0031991998858879028,0.001281368132465622,0.0019933592210807094
